time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,checkoutservice_diskio,emailservice_diskio,paymentservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705516483,0.8215890208628535,2.4042715876925183,0.41560828835880875,32.7474724490257,0.36336196166292917,9.130071956250447,0.7632630721449989,3.7303371979446,2.8019306577272456,0.2552571876318049,0.27573735802555366,109277184,44576768,11661312,46669824,43409408,15863808,41033728,10022912,46616576,2977792,8605696,50415.41017908794,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,27.933,1.133,93.533,1.133,14.467,13.8,1.267,155.8,20.533,8.6,0,,0.0030058479532163746,0.003082901554404145,0.08,0.0035730756188538486,0.003,0.04743735763097949,0.0031777777777777776,0.0017296322999279022,0.007006896551724138,0.0029608938547486035,0.004610526315789473,0.00474922279792746,0.22631578947368425,0.03256521739130441,0.0046,0.17769585253456208,0.00492,0.004362076423936554,0.009439999999999999,0.0045921787709497204
1705516484,0.7742068661000211,2.4042715876925183,0.42458931617240225,32.54522107682922,0.36336196166292917,9.130071956250447,0.7690969785482575,3.7303371979446,2.3068411852179156,0.26039949311204486,0.2796409774584697,109277184,44576768,11661312,47230976,43409408,15863808,41484288,10022912,46616576,2977792,8605696,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.933,1.2,94.667,1.133,14.467,15.133,1.267,163.4,21.067,8.4,0,,0.003005856515373353,0.0030991304347826086,0.0875,0.0035884342238755498,0.003,0.04708710407239819,0.0031777777777777776,0.001750653672450678,0.007014563106796116,0.002940054495912806,0.004610541727672035,0.004778434782608695,0.22857142857142862,0.03314935064935063,0.0046,0.17920814479638011,0.00492,0.0043668647492274785,0.009458391123439666,0.004588010899182561
1705516485,0.7742068661000211,2.4042715876925183,0.4335703439859959,32.54522107682922,0.36336196166292917,9.130071956250447,0.7690969785482575,3.7303371979446,2.2601423409224615,0.2655417985922848,0.27419659889094394,109277184,44576768,11661312,47230976,43409408,15863808,41484288,10022912,46616576,2977792,8605696,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.867,1.2,94.667,1.133,14.467,15.133,1.267,163.4,21.067,8.4,0,,0.003005856515373353,0.003105263157894737,0.0875,0.0035884342238755498,0.003,0.04708710407239819,0.0031777777777777776,0.001750653672450678,0.007014563106796116,0.002940054495912806,0.004610541727672035,0.004789473684210527,0.22857142857142862,0.03314935064935063,0.0046,0.17920814479638011,0.00492,0.0043668647492274785,0.009458391123439666,0.004588010899182561
1705516486,0.7742068661000211,2.4042715876925183,0.36568499999999565,32.54522107682922,0.36336196166292917,9.130071956250447,0.7690969785482575,3.703266521936669,2.213443496627008,0.3085383288143979,0.26875222032341817,109277184,44576768,11661312,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8605696,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.867,1.2,94.667,1.133,14.467,15.133,1.267,163.4,21.067,8.4,0,,0.003005856515373353,0.003105263157894737,0.0875,0.0035884342238755498,0.003,0.04708710407239819,0.0031777777777777776,0.001750653672450678,0.007014563106796116,0.002940054495912806,0.004610541727672035,0.004789473684210527,0.22857142857142862,0.03314935064935063,0.0046,0.17920814479638011,0.00492,0.0043668647492274785,0.009458391123439666,0.004588010899182561
1705516487,0.7742068661000211,2.6243932097864384,0.36568499999999565,32.54522107682922,0.36336196166292917,9.414444347800744,0.7690969785482575,3.7502428883561914,2.1667446523315532,0.3085383288143979,0.3204891740176409,109277184,44576768,11661312,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.867,1.2,94.667,1.133,14.467,15.133,1.267,163.4,21.067,8.4,0,,0.003005856515373353,0.003105263157894737,0.0875,0.0035884342238755498,0.003,0.04708710407239819,0.0031777777777777776,0.001750653672450678,0.007014563106796116,0.002940054495912806,0.004610541727672035,0.004789473684210527,0.22857142857142862,0.03314935064935063,0.0046,0.17920814479638011,0.00492,0.0043668647492274785,0.009458391123439666,0.004588010899182561
1705516488,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.36336196166292917,9.414444347800744,0.7690969785482575,3.7502428883561914,2.120045808036099,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.867,1.2,94.667,1.133,13.467,15.133,1.267,163.4,21.067,8.4,0,,0.003005856515373353,0.003105263157894737,0.0875,0.0035884342238755498,0.003,0.04657572383073497,0.0031777777777777776,0.001750653672450678,0.007014563106796116,0.002940054495912806,0.004610541727672035,0.004789473684210527,0.22857142857142862,0.03314935064935063,0.0046,0.18102620087336246,0.00492,0.0043668647492274785,0.009458391123439666,0.004588010899182561
1705516489,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.3024443287901391,9.414444347800744,0.7690969785482575,3.7502428883561914,2.073346963740645,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,93.2,0.8,13.467,15.133,0.933,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.003588275160962386,0.003,0.04657572383073497,0.003186046511627907,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03308951965065504,0.0046,0.18102620087336246,0.004934883720930232,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516490,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.414444347800744,0.7690969785482575,3.7502428883561914,2.026648119445191,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,93.2,0.8,13.467,15.133,0.933,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.003588275160962386,0.003,0.04657572383073497,0.003186046511627907,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03308951965065504,0.0046,0.18102620087336246,0.004934883720930232,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516491,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.414444347800744,0.849833926453139,3.7502428883561914,1.9799492751497367,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,93.2,0.8,13.467,15.133,0.933,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.003588275160962386,0.003,0.04657572383073497,0.003186046511627907,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03308951965065504,0.0046,0.18102620087336246,0.004934883720930232,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516492,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.414444347800744,0.849833926453139,3.7502428883561914,1.9332504308542826,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15863808,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516493,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.143885583046215,0.849833926453139,3.7502428883561914,1.8865515865588285,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516494,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.143885583046215,0.849833926453139,3.7502428883561914,1.9871825415905875,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516495,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.143885583046215,0.849833926453139,3.7502428883561914,1.9383105870987996,0.3085383288143979,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41484288,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516496,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.143885583046215,0.7967932597881681,3.7502428883561914,2.7926453925547063,0.26459561438392065,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41664512,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516497,0.7742068661000211,2.6243932097864384,0.48999205718825034,33.55496886618106,0.33518957814414974,9.143885583046215,0.7967932597881681,3.7502428883561914,2.7926453925547063,0.2594533089036807,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41664512,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.667,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.003005856515373353,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610541727672035,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516498,0.7742068661000211,2.624393209786438,0.48999205718825034,33.55496886618106,0.33518957814414974,9.143885583046215,0.7967932597881681,3.7502428883561914,2.7926453925547063,0.2543110034234407,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41664512,11042816,46616576,2977792,8716288,45214.70360966994,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16.533,28.2,0.867,78.533,0.8,13.467,15.133,0.533,160.733,19.533,7.733,0,,0.0030057142857142856,0.003103806228373702,0.09166666666666666,0.0035904236996210813,0.003,0.04657572383073497,0.0031904761904761906,0.0017517224994060355,0.007087248322147651,0.0029393939393939396,0.004610285714285714,0.004786851211072664,0.22999999999999998,0.03362831858407075,0.0046,0.18102620087336246,0.004942857142857143,0.0043678308386790226,0.009476510067114093,0.0045878787878787875
1705516499,0.7111343422275479,2.624393209786438,0.48999205718825034,33.55496886618106,0.3200378220786383,9.143885583046215,0.7967932597881681,3.831363905520016,2.7926453925547063,0.24916869794320076,0.3204891740176409,109277184,44576768,11694080,47230976,43409408,15740928,41664512,11042816,46616576,2977792,8716288,67967.60918624717,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,26.267,0.8,72.933,0.8,13.467,13.067,0.533,139.6,18.267,6.667,0,,0.003002785515320334,0.003101027397260274,0.08571428571428573,0.0035948892674616695,0.003,0.046945067264573995,0.0031904761904761906,0.0017785361261473285,0.007091700133868809,0.0029585798816568047,0.004605013927576602,0.0047818493150684925,0.22947368421052633,0.03630530973451323,0.0046,0.18356250000000005,0.004942857142857143,0.004366250882560602,0.009482597054886212,0.004591715976331361
1705516500,0.7111343422275479,2.7071470871896857,0.48999205718825034,22.3156999999992,0.3200378220786383,9.143885583046215,0.7967932597881681,3.831363905520016,2.7926453925547063,0.30232807423039504,0.310352386237518,109277184,44482560,11694080,47230976,43409408,15740928,41664512,11042816,46616576,3108864,8716288,67967.60918624717,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.333,0.8,72.933,0.8,13.467,13.067,0.533,139.6,18.267,6.667,0,,0.003002785515320334,0.003103626943005181,0.08571428571428573,0.0035948892674616695,0.003,0.046945067264573995,0.0031904761904761906,0.0017785361261473285,0.007091700133868809,0.0029585798816568047,0.004605013927576602,0.0047865284974093255,0.22947368421052633,0.03630530973451323,0.0046,0.18356250000000005,0.004942857142857143,0.004366250882560602,0.009482597054886212,0.004591715976331361
1705516501,0.726501630341521,2.2277690304706996,0.48999205718825034,22.3156999999992,0.3200378220786383,9.143885583046215,0.7967932597881681,3.831363905520016,2.7926453925547063,0.29845161015504806,0.310352386237518,109404160,44482560,11694080,47230976,43409408,15740928,41664512,11042816,46616576,3108864,8716288,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.333,0.8,72.933,0.8,13.467,13.067,0.533,139.6,18.267,6.667,0,,0.003002785515320334,0.003103626943005181,0.08571428571428573,0.0035948892674616695,0.003,0.046945067264573995,0.0031904761904761906,0.0017785361261473285,0.007091700133868809,0.0029585798816568047,0.004605013927576602,0.0047865284974093255,0.22947368421052633,0.03630530973451323,0.0046,0.18356250000000005,0.004942857142857143,0.004366250882560602,0.009482597054886212,0.004591715976331361
1705516502,0.726501630341521,2.277899410661086,0.48999205718825034,22.3156999999992,0.3200378220786383,9.143885583046215,0.70611834064274,3.831363905520016,2.7926453925547063,0.29845161015504806,0.310352386237518,109404160,44482560,11694080,47230976,43409408,15740928,41664512,11042816,46616576,3108864,8716288,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.333,0.8,72.933,0.8,13.467,13.067,0.533,139.6,18.267,6.667,0,,0.003002785515320334,0.003103626943005181,0.08571428571428573,0.0035948892674616695,0.003,0.046945067264573995,0.0031904761904761906,0.0017785361261473285,0.007091700133868809,0.0029585798816568047,0.004605013927576602,0.0047865284974093255,0.22947368421052633,0.03630530973451323,0.0046,0.18356250000000005,0.004942857142857143,0.004366250882560602,0.009482597054886212,0.004591715976331361
1705516503,0.726501630341521,2.3280297908514735,0.48999205718825034,26.28544667526096,0.3200378220786383,9.143885583046215,0.70611834064274,3.2128859870714477,2.7926453925547063,0.29845161015504806,0.310352386237518,109404160,44482560,11694080,47230976,43409408,15740928,41664512,11042816,46616576,3108864,8716288,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.333,0.8,72.933,0.8,14.133,13.067,0.533,139.6,18.267,6.667,0,,0.003002785515320334,0.003103626943005181,0.08571428571428573,0.0035948892674616695,0.003,0.047178329571106105,0.0031904761904761906,0.0017785361261473285,0.007091700133868809,0.0029585798816568047,0.004605013927576602,0.0047865284974093255,0.22947368421052633,0.03630530973451323,0.0046,0.18524390243902444,0.004942857142857143,0.004366250882560602,0.009482597054886212,0.004591715976331361
1705516504,0.726501630341521,2.3781601710418605,0.4625687460119778,25.72947921260044,0.3200378220786383,9.143885583046215,0.70611834064274,3.1490299219794475,2.7926453925547063,0.29845161015504806,0.310352386237518,109404160,44482560,11694080,47230976,43409408,15740928,41664512,11042816,46616576,3108864,8716288,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,74.2,1.067,14.133,13.067,0.8,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.0035957157429445763,0.003,0.047178329571106105,0.0033414634146341463,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03626651982378853,0.0046,0.18524390243902444,0.006571428571428572,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516505,0.726501630341521,2.4282905512322475,0.4625687460119778,25.173511749939927,0.3200378220786383,9.144684512428254,0.70611834064274,3.8313346188561908,2.7926453925547063,0.29845161015504806,0.310352386237518,109404160,44482560,11694080,47230976,43409408,15740928,41664512,10575872,46616576,3108864,8716288,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,74.2,1.067,14.133,13.067,0.8,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.0035957157429445763,0.003,0.047178329571106105,0.0033414634146341463,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03626651982378853,0.0046,0.18524390243902444,0.006571428571428572,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516506,0.726501630341521,2.478420931422634,0.3839532602574672,24.617544287279408,0.3200378220786383,9.144684512428254,0.70611834064274,3.8313346188561908,2.7811394389719952,0.29845161015504806,0.301474358974362,109404160,44482560,11694080,47230976,43409408,15740928,41664512,10575872,46649344,3108864,8765440,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,74.2,1.067,14.133,13.067,0.8,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.0035957157429445763,0.003,0.047178329571106105,0.0033414634146341463,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03626651982378853,0.0046,0.18524390243902444,0.006571428571428572,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516507,0.726501630341521,3.007822811423215,0.37624378115726753,24.06157682461889,0.3200378220786383,9.144684512428254,0.70611834064274,3.8313346188561908,2.7107906303066676,0.29845161015504806,0.301474358974362,109404160,44482560,11694080,47230976,43409408,15740928,41664512,10575872,46649344,3108864,8765440,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,84.533,1.067,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516508,0.726501630341521,3.007822811423215,0.3685343020570679,32.9947345500611,0.3200378220786383,9.144684512428254,0.70611834064274,3.8313346188561908,2.7107906303066676,0.29845161015504806,0.301474358974362,109404160,44482560,11694080,45957120,43409408,15740928,41664512,10575872,46649344,3108864,8765440,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,84.533,1.067,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516509,0.726501630341521,3.007822811423215,0.3608248229568683,32.9947345500611,0.3200378220786383,9.144684512428254,0.70611834064274,3.8313346188561908,2.7107906303066676,0.29845161015504806,0.301474358974362,109404160,44482560,11694080,45957120,43409408,15740928,41664512,10575872,46649344,3108864,8765440,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,84.533,1.067,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516510,0.726501630341521,3.007822811423215,0.35311534385666865,32.9947345500611,0.33293240608121194,7.673304774378548,0.70611834064274,3.8313346188561908,2.7107906303066676,0.29845161015504806,0.301474358974362,109404160,44482560,11694080,45957120,43409408,15740928,41664512,10575872,46649344,3108864,8765440,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,84.533,1.067,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516511,0.726501630341521,3.007822811423215,0.3454058647564691,32.9947345500611,0.33293240608121194,9.407062382006014,0.70611834064274,3.8313346188561908,2.7107906303066676,0.29845161015504806,0.29768733399511466,109404160,44482560,11694080,45957120,43409408,16556032,41664512,10575872,46649344,3108864,8765440,79080.14415651278,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,84.533,1.067,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516512,0.7249506310638104,3.007822811423215,0.3376963856562694,32.9947345500611,0.32320617857329803,9.407062382006014,0.5983117229851096,3.8313346188561908,2.7107906303066676,0.29845161015504806,0.29768733399511466,109391872,44482560,11694080,45957120,43409408,16556032,41664512,10575872,46649344,3108864,8765440,63302.13788958531,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,16,24.867,1.067,84.533,1.067,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003002785515320334,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004605013927576602,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516513,0.7249506310638104,3.007822811423215,0.32998690655606977,32.9947345500611,0.32320617857329803,9.407062382006014,0.5865430839743973,3.8313346188561908,2.7107906303066676,0.29738515053376324,0.29768733399511466,109391872,44482560,11694080,45957120,43409408,16556032,41664512,10575872,46649344,3108864,8765440,63302.13788958531,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,15.4,24.867,1.067,84.533,1.133,14.133,13.067,1.267,141.4,19.067,7.2,0,,0.003,0.0030996563573883157,0.085,0.003606243705941591,0.003,0.047178329571106105,0.003333333333333333,0.0017776731040979744,0.007134718498659517,0.0029590643274853804,0.004604469273743018,0.004779381443298968,0.22789473684210526,0.03924892703862661,0.0046,0.18524390243902444,0.006499999999999997,0.004366085727743759,0.00950201072386059,0.004591812865497076
1705516514,0.5916611039119797,3.007822811423215,0.3222774274558702,32.9947345500611,0.32320617857329803,9.407062382006014,0.5747744449636849,3.8313346188561908,2.7107906303066676,0.29738515053376324,0.29768733399511466,109391872,44482560,11694080,45957120,43409408,16556032,41664512,10575872,46649344,3108864,8765440,41558.098342841615,0,0,0,0,0,0,4,4,9,4,3,34,3,4,4,4,2,15.533,25.4,1.2,89.933,1.133,14.133,13.867,1.267,146.6,19.267,7.467,0,,0.0030027816411682894,0.0031114012184508266,0.08333333333333333,0.003642540116080574,0.003,0.04736990950226244,0.003333333333333333,0.001816813947934082,0.007126514131897713,0.002964071856287425,0.004609457579972183,0.004800522193211488,0.21833333333333332,0.03834033613445378,0.0046,0.1864375,0.006499999999999997,0.004383233818963459,0.009489905787348587,0.004592814371257484
