time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705736629,1.786761157773141,1.8990465099352187,0.15424868088749485,0.1936178889417512,4.835092342442096,3.5589503719555493,0.41234660656148286,0.07494733560867314,0.7996760805749489,0.8366634703298176,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.1962994580214803,205275136,70692864,5763072,430489600,97804288,318431232,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1560210.5927165975,0,0,848612.3443298498,33169.3491244053,0,0,1203486.132893927,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,8.8,4.067,24.333,2.267,2.267,2.733,19.8,0.010811855670103093,0.0030337078651685397,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.0048025263121240355,0.004690909090909091,0.022286082474226802,0.004660674157303372,0.07965447154471546,0.0477445652173913,0.004517948717948718,0.008945223077591788,0.008961852861035425
1705736630,1.8314592404712233,1.8990465099352187,0.1512000269009052,0.1936178889417512,4.835092342442096,4.068178998670784,0.41234660656148286,0.07644705217535083,0.7996760805749489,0.8366634703298176,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.1962994580214803,205275136,70692864,5763072,430489600,97804288,318431232,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1560210.5927165975,0,0,848612.3443298498,33169.3491244053,0,0,1203486.132893927,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,3.8,23.133,2.6,2.267,2.733,20.133,0.010561497326203208,0.0030225988700564974,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.004801202669892353,0.004645739910313902,0.0223048128342246,0.0046406779661016945,0.07952674897119341,0.0477445652173913,0.004517948717948718,0.00894481539100774,0.008935261707988982
1705736631,1.8761573231693056,1.8990465099352187,0.17931472735079432,0.1936178889417512,4.835092342442096,4.068178998670784,0.41234660656148286,0.08998299400066147,0.7996760805749489,0.8366634703298176,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.1962994580214803,205275136,70692864,5763072,430489600,97804288,318431232,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1560210.5927165975,0,0,848612.3443298498,33169.3491244053,0,0,1203486.132893927,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,3.8,23.133,2.6,2.267,2.733,20.133,0.010561497326203208,0.0030225988700564974,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.004799879948847771,0.004645739910313902,0.0223048128342246,0.0046406779661016945,0.07952674897119341,0.0477445652173913,0.004517948717948718,0.008944407389148276,0.008935261707988982
1705736632,1.9208554058673877,1.9278251537857172,0.17931472735079432,0.1936178889417512,4.835092342442096,4.068178998670784,0.41234660656148286,0.08998299400066147,0.7996760805749489,0.8366634703298176,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.1962994580214803,205275136,70721536,5763072,430489600,97804288,318431232,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,33169.3491244053,0,0,1203486.132893927,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,3.8,23.133,2.6,2.267,2.733,20.133,0.010561497326203208,0.0030225988700564974,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.004798558148028978,0.004645739910313902,0.0223048128342246,0.0046406779661016945,0.07952674897119341,0.0477445652173913,0.004517948717948718,0.008943999071647536,0.008935261707988982
1705736633,1.9655534885654702,1.9278251537857172,0.17595923907189162,0.1936178889417512,4.835092342442096,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.7996760805749489,0.8366634703298176,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.1962994580214803,205275136,70721536,5763072,430489600,97804288,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,33169.3491244053,0,0,1203486.132893927,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,3.8,23.133,2.6,2.267,2.733,20.133,0.010561497326203208,0.0030225988700564974,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.004797237266475993,0.004645739910313902,0.0223048128342246,0.0046406779661016945,0.07952674897119341,0.0477445652173913,0.004517948717948718,0.008943590438139096,0.008935261707988982
1705736634,2.0102515712635527,1.9278251537857172,0.17595923907189162,0.1936178889417512,4.835092342442096,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.7996760805749489,0.8366634703298176,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.1962994580214803,205275136,70721536,5763072,430489600,97804288,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,33169.3491244053,0,0,1203486.132893927,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,3.8,23.133,2.6,2.267,2.733,20.133,0.010561497326203208,0.0030225988700564974,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.00479591730323018,0.004645739910313902,0.0223048128342246,0.0046406779661016945,0.07952674897119341,0.0477445652173913,0.004517948717948718,0.00894318148825596,0.008935261707988982
1705736635,2.0549496539616348,1.9278251537857172,0.17595923907189162,0.1936178889417512,4.835092342442096,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.8231756861528969,0.8457334936413045,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.0031857963487554,205275136,70721536,5763072,430489600,97804288,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,50810.97844627075,0,0,1035796.7894239848,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,3.8,23.133,2.6,2.267,2.733,20.133,0.010561497326203208,0.0030225988700564974,0.029201977401129946,0.03763586956521739,0.0025897435897435897,0.004794598257334226,0.004645739910313902,0.0223048128342246,0.0046406779661016945,0.07952674897119341,0.0477445652173913,0.004517948717948718,0.008942772221630571,0.008935261707988982
1705736636,2.099647736659717,1.9278251537857172,0.17595923907189162,0.1936178889417512,4.712542538495236,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.8231756861528969,0.8522966788428414,0,0.31743308610125753,1.0230218513231657,1.0466908126092365,1.198728360088132,205275136,70721536,5763072,430489600,99037184,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,50810.97844627075,0,0,1237695.939565628,11,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,4.133,23.133,2.6,2.6,2.733,20.133,0.010561497326203208,0.0030229885057471264,0.029201977401129946,0.03763586956521739,0.002753086419753086,0.004793280127832152,0.004645739910313902,0.0223048128342246,0.004641379310344828,0.07952674897119341,0.0477445652173913,0.004550617283950618,0.0089423626378948,0.008935261707988982
1705736637,4.563154481104623,1.9278251537857172,0.17595923907189162,0.1936178889417512,3.2836501665554136,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.8231756861528969,0.8522966788428414,0.0001387039502885146,0.31743308610125753,1.1576865645726766,1.0466908126092365,1.198728360088132,205840384,70721536,5763072,430489600,99037184,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,50810.97844627075,0,0,1237695.939565628,10,6,6,4,7,17,8,4,3,11,1,3,6,14,7,7.667,4.133,24.2,2.6,2.6,2.733,20.133,0.010561497326203208,0.0030229885057471264,0.029511019283746557,0.03763586956521739,0.002753086419753086,0.004791962913769305,0.004645739910313902,0.0223048128342246,0.004641379310344828,0.07940329218106995,0.0477445652173913,0.004550617283950618,0.00894195273667994,0.008935261707988982
1705736638,4.659205388279703,1.9278251537857172,0.17595923907189162,0.20649701245410698,3.3610669014928574,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.8231756861528969,0.8522966788428414,0.0001387039502885146,0.31743308610125753,0.9790217618009791,1.0466908126092365,1.198728360088132,205840384,70721536,5763072,430489600,99037184,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36081664,1868133.3001168964,0,0,848612.3443298498,50810.97844627075,0,0,1237695.939565628,10,6,6,4,7,17,8,4,3,11,1,3,6,14,7,6.867,4.133,24.2,1.8,1.8,1.933,17.733,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.004845908714297421,0.004646258503401361,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.008958261401414633,0.008935933147632316
1705736639,4.755256295454782,1.5985415274121566,0.17595923907189162,0.20649701245410698,3.4384836364303015,3.8938898213261304,0.41234660656148286,0.08998299400066147,0.8231756861528969,0.8522966788428414,0.0001387039502885146,0.31743308610125753,0.9597269857247678,1.0466908126092365,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37670912,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36106240,1661576.1830274824,0,0,848612.3443298498,50810.97844627075,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,14,7,6.867,4.133,24.2,1.8,1.8,1.267,17.733,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.004885699397977129,0.004646258503401361,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.008969692782915057,0.008935933147632316
1705736640,4.851307202629862,1.6314288170996925,0.17595923907189162,0.20649701245410698,3.5159003713677452,3.8938898213261304,0.4197820899712262,0.08998299400066147,0.8231756861528969,0.8522966788428414,0.0001387039502885146,0.31743308610125753,0.9404322096485564,1.0991080102446356,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,290775040,6410240,36106240,1695760.3041979834,0,0,790511.6148501649,50810.97844627075,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,14,7,6.867,4.133,24.2,1.8,1.8,1.267,17.733,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.0048842537042721205,0.004646258503401361,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.008969285904688566,0.008935933147632316
1705736641,4.9473581098049415,1.664316106787228,0.17595923907189162,0.20649701245410698,3.593317106305189,3.8938898213261304,0.4197820899712262,0.08998299400066147,0.8231756861528969,0.8522966788428414,0.0001387039502885146,0.2779411035956143,1.469121229154929,1.0991080102446356,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,289153024,6410240,36106240,1729944.425368484,0,0,790511.6148501649,50810.97844627075,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,14,7,6.867,4.133,24.2,1.8,1.8,1.267,17.733,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.004882809085922027,0.004646258503401361,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.008968878704974863,0.008935933147632316
1705736642,5.763054430504775,1.6972033964747637,0.17595923907189162,0.20649701245410698,3.6707338412426327,3.8938898213261304,0.4197820899712262,0.08998299400066147,0.6883703778492831,0.8522966788428414,0.0001387039502885146,0.273098481506617,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,289153024,6455296,36106240,1764128.546538985,0,0,790511.6148501649,42490.045588463334,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,6.867,4.133,24.2,1.8,1.8,1.267,17.733,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.004881365541727468,0.004646258503401361,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.00896847118339278,0.008935933147632316
1705736643,5.763054430504775,1.7300906861622996,0.17595923907189162,0.2062303482007683,3.748150576180077,3.8938898213261304,0.431942945081195,0.08998299400066147,0.6746507830800681,0.8522966788428414,0.0001951600312256196,0.26780741337706904,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,289153024,6455296,36106240,1798312.6677094856,0,0,893768.5187311943,41643.195947692155,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,6.867,4.133,24.2,1.8,1.8,1.267,17.733,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.0048799230704908445,0.004646258503401361,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.008968063339560538,0.008935933147632316
1705736644,5.763054430504775,1.742719405402313,0.17595923907189162,0.2062303482007683,3.8255673111175197,3.8938898213261304,0.431942945081195,0.07719990989182304,0.6609311883108533,0.8522966788428414,0.0001951600312256196,0.2625163452475211,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,289153024,6455296,36106240,1811439.3702389577,0,0,893768.5187311943,40796.346306920976,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,6.867,4.133,24.2,1.8,1.8,1.267,16.267,0.01060483870967742,0.0030229885057471264,0.029511019283746557,0.037640449438202245,0.0027435897435897434,0.004878481671016337,0.004703196347031963,0.022314516129032264,0.004641379310344828,0.07940329218106995,0.047752808988764044,0.004548717948717949,0.00896765517309575,0.00895528455284553
1705736645,5.763054430504775,1.7098321157147773,0.14744208786904175,0.2062303482007683,4.6450040962466295,3.8938898213261304,0.431942945081195,0.08837674665207207,0.6472115935416383,0.8522966788428414,0.0001951600312256196,0.2572252771179731,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,289153024,6455296,36106240,1777255.2490684572,0,0,893768.5187311943,39949.49666614979,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,8.267,4.333,25.467,1.533,1.8,1.267,16.2,0.010978260869565219,0.0030228571428571427,0.029838709677419358,0.037787356321839084,0.0027435897435897434,0.004877041342109905,0.0046926605504587155,0.022456521739130438,0.004641142857142857,0.07916666666666668,0.04801724137931035,0.004548717948717949,0.008967246683615428,0.008941256830601093
1705736646,5.763054430504775,1.6769448260272417,0.1504261716559459,0.2062303482007683,4.6450040962466295,4.688401089041503,0.431942945081195,0.08837674665207207,0.6334919987724233,0.8522966788428414,0.0001951600312256196,0.25193420898842517,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,3006464,289153024,6455296,36106240,1743071.1278979562,0,0,893768.5187311943,39102.64702537862,0,0,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,8.267,4.333,25.467,1.533,1.8,1.267,16.2,0.010978260869565219,0.0030228571428571427,0.029838709677419358,0.037787356321839084,0.0027435897435897434,0.00487560208257928,0.0046926605504587155,0.022456521739130438,0.004641142857142857,0.07916666666666668,0.04801724137931035,0.004548717948717949,0.00896683787073598,0.008941256830601093
1705736647,5.763054430504775,1.6440575363397059,0.12664750000000005,0.2062303482007683,4.6450040962466295,4.688401089041503,0.431942945081195,0.09291545718432512,0.6197724040032084,0.7890499402782725,0.0001951600312256196,0.3308167202572349,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5763072,430489600,99037184,318930944,37720064,5259264,271912960,91426816,4730880,2875392,289153024,6455296,36106240,1708887.0067274554,0,0,893768.5187311943,38255.79738460744,0,22577.859439595777,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,8.267,4.333,25.467,1.533,1.8,1.267,16.2,0.010978260869565219,0.0030228571428571427,0.029838709677419358,0.037787356321839084,0.0027435897435897434,0.004874163891233962,0.0046926605504587155,0.022456521739130438,0.004641142857142857,0.07916666666666668,0.04801724137931035,0.004548717948717949,0.008966428734073202,0.008941256830601093
1705736648,5.763054430504775,1.6111702466521702,0.17529106513206044,0.2062303482007683,4.6450040962466295,4.688401089041503,0.431942945081195,0.09291545718432512,0.6060528092339934,0.81063916222804,0.0001951600312256196,0.3308167202572349,1.469121229154929,1.052013864239034,1.1554318701666473,205840384,70721536,5758976,430489600,99037184,318930944,37720064,5259264,271912960,91549696,4730880,2875392,289153024,6455296,36106240,1674702.8855569544,0,0,893768.5187311943,37408.94774383626,0,22577.859439595777,1222420.2156627818,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,8.267,4.333,25.467,1.533,1.8,1.267,16.2,0.010978260869565219,0.0030228571428571427,0.029838709677419358,0.037787356321839084,0.0027435897435897434,0.0048727267668852185,0.0046926605504587155,0.022456521739130438,0.004641142857142857,0.07916666666666668,0.04801724137931035,0.004548717948717949,0.008966019273242282,0.008941256830601093
1705736649,5.763054430504775,1.578282956964634,0.17529106513206044,0.2062303482007683,4.6450040962466295,4.688401089041503,0.431942945081195,0.09291545718432512,0.72469682794656,0.81063916222804,0.0001951600312256196,0.3308167202572349,1.469121229154929,1.052013864239034,1.182112384420405,205840384,70721536,5758976,430489600,99037184,318930944,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1640518.764386453,0,0,893768.5187311943,57841.873929851194,0,22577.859439595777,1228317.446717361,10,6,6,4,7,17,8,4,3,11,1,3,6,15,7,8.267,4.333,25.467,1.533,1.8,1.267,16.2,0.010978260869565219,0.0030228571428571427,0.029838709677419358,0.037787356321839084,0.0027435897435897434,0.004871290708346081,0.0046926605504587155,0.022456521739130438,0.004641142857142857,0.07916666666666668,0.04801724137931035,0.004548717948717949,0.0089656094878578,0.008941256830601093
1705736650,5.763054430504775,2.0509711540252136,0.17529106513206044,0.2062303482007683,4.6450040962466295,5.055066203778451,0.431942945081195,0.09291545718432512,0.72469682794656,0.81063916222804,0.0001951600312256196,0.3308167202572349,1.469121229154929,1.052013864239034,1.182112384420405,205840384,70787072,5758976,430489600,99037184,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,893768.5187311943,57841.873929851194,0,22577.859439595777,1228317.446717361,10,6,6,4,7,16,8,4,3,11,1,3,6,15,7,8.267,4.333,25.467,1.533,1.8,1.267,16.2,0.010978260869565219,0.0030228571428571427,0.029838709677419358,0.037787356321839084,0.0027435897435897434,0.004869855714431336,0.0046926605504587155,0.022456521739130438,0.004641142857142857,0.07916666666666668,0.04801724137931035,0.004548717948717949,0.008965199377533725,0.008941256830601093
1705736651,5.763054430504775,2.0509711540252136,0.17529106513206044,0.2062303482007683,4.6450040962466295,5.055066203778451,0.431942945081195,0.09291545718432512,0.72469682794656,0.81063916222804,0.0001951600312256196,0.3308167202572349,1.469121229154929,1.052013864239034,1.182112384420405,205840384,70787072,5758976,430489600,99037184,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,893768.5187311943,57841.873929851194,0,22577.859439595777,1228317.446717361,10,6,6,4,7,16,8,4,3,11,1,3,6,15,7,8.267,4.133,25.467,1.533,1.533,1.267,16.2,0.010978260869565219,0.003022099447513812,0.029838709677419358,0.037787356321839084,0.0027804878048780486,0.004868421783957536,0.0046926605504587155,0.022456521739130438,0.004639779005524861,0.07916666666666668,0.04801724137931035,0.00455609756097561,0.00896478894188341,0.008941256830601093
1705736652,4.944860786218388,2.0509711540252136,0.17529106513206044,0.2062303482007683,4.6450040962466295,5.055066203778451,0.431942945081195,0.09291545718432512,0.6065006206487232,0.81063916222804,0.0001951600312256196,0.3308167202572349,1.469121229154929,1.052013864239034,1.182112384420405,205840384,70787072,5758976,430489600,99037184,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,893768.5187311943,44211.776134707754,0,22577.859439595777,1228317.446717361,10,6,6,4,7,16,8,4,3,11,1,3,6,15,7,8.267,4.133,25.8,1.533,1.533,1.267,16.2,0.010978260869565219,0.003022099447513812,0.029838709677419358,0.037787356321839084,0.0027804878048780486,0.004866988915742978,0.0046926605504587155,0.022456521739130438,0.004639779005524861,0.07903225806451615,0.04801724137931035,0.00455609756097561,0.008964378180519596,0.008941256830601093
1705736653,5.364834505986703,2.0509711540252136,0.17529106513206044,0.20623034820076835,4.6450040962466295,5.055066203778451,0.431942945081195,0.09291545718432512,0.6065006206487232,0.81063916222804,0.00013816989370130545,0.3361021493161266,1.3496438244017903,1.052013864239034,1.1891761790148458,205959168,70787072,5758976,430489600,99037184,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,893768.5187311943,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,7,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.533,17,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.004849203874152417,0.004759815242494225,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.008959226744017963,0.008962962962962964
1705736654,5.364834505986703,2.0509711540252136,0.17529106513206044,0.20623034820076835,4.774199196211851,5.055066203778451,0.431942945081195,0.09291545718432512,0.6065006206487232,0.81063916222804,0.00013816989370130545,0.3361021493161266,1.6192325504465546,0.8877622963044788,1.1891761790148458,205959168,70787072,5758976,430489600,105394176,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,893768.5187311943,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,6,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.733,17,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.0047672994915889805,0.004759815242494225,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.008934164947843165,0.008962962962962964
1705736655,5.364834505986703,2.0509711540252136,0.17529106513206044,0.13375579041690272,4.774199196211851,5.055066203778451,0.431942945081195,0.09291545718432512,0.6065006206487232,0.81063916222804,0.00013816989370130545,0.3361021493161266,1.6192325504465546,0.9056579335044017,1.1891761790148458,205959168,70787072,5758976,430489600,105394176,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,893768.5187311943,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,6,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.733,17,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.004765985825247797,0.004759815242494225,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.008933744039332997,0.008962962962962964
1705736656,5.364834505986703,2.0509711540252136,0.17529106513206044,0.13750696943972865,4.774199196211851,5.055066203778451,0.3744973682631344,0.09291545718432512,0.6065006206487232,0.81063916222804,0.00013816989370130545,0.3361021493161266,1.6192325504465546,1.0737382319953783,1.1891761790148458,205959168,70787072,5758976,430489600,105394176,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,1975574.9641520327,0,0,866190.3768115941,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,6,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.733,17,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.004764673074744447,0.004759815242494225,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.008933322798249859,0.008962962962962964
1705736657,6.01285901372833,2.025187831013671,0.17529106513206044,0.14125814846255452,4.774199196211851,5.055066203778451,0.36707849371603296,0.09291545718432512,0.6065006206487232,0.81063916222804,0.00013816989370130545,0.3361021493161266,1.6192325504465546,1.0737382319953783,1.1891761790148458,205959168,70787072,5758976,430489600,105394176,319303680,37720064,5259264,271962112,91549696,4730880,2875392,289153024,6455296,36143104,2058342.1603645768,0,0,849030.956521739,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,6,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.733,17,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.004763361239121535,0.004759815242494225,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.00893290122419943,0.008962962962962964
1705736658,6.01285901372833,2.025187831013671,0.17529106513206044,0.14500932748538042,4.774199196211851,5.055066203778451,0.43602109080299295,0.09291545718432512,0.6065006206487232,0.81063916222804,0.00013816989370130545,0.3361021493161266,1.3583876801742016,1.1269320995699192,1.1891761790148458,205959168,70787072,5758976,430489600,105394176,319303680,37740544,5259264,271962112,91549696,4730880,2875392,289153024,6488064,36143104,2058342.1603645768,0,0,862172.0192568202,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,6,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.733,17,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.004762050317422996,0.004759815242494225,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.008932479316786764,0.008962962962962964
1705736659,6.01285901372833,2.025187831013671,0.17529106513206044,0.1487605065082063,4.774199196211851,5.055066203778451,0.43602109080299295,0.09831361560813622,0.6065006206487232,0.81063916222804,0.00018446105666368974,0.3361021493161266,1.3314004710000924,1.1269320995699192,1.1891761790148458,205959168,70787072,5758976,430489600,105394176,319303680,37740544,5263360,271962112,91549696,4730880,2875392,289153024,6488064,36143104,2058342.1603645768,0,0,862172.0192568202,44211.776134707754,0,27918.38960330804,1239644.4486809806,10,6,6,4,6,16,8,4,3,11,1,3,6,15,7,8.533,4.133,25.8,1.8,1.8,1.733,20.933,0.010778688524590165,0.003022099447513812,0.029838709677419358,0.037921348314606744,0.002788235294117647,0.004760740308694101,0.004753363228699552,0.02241803278688525,0.004639779005524861,0.07903225806451615,0.04825842696629214,0.004557647058823529,0.008932057075616293,0.008960051546391753
