time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705491101,0.6684776565764984,2.5043205589148276,0.3267473345680022,32.94057337594815,0.2527051601820769,8.043463769082182,0.7052527732713813,3.8051805257241047,2.3424935152241964,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10428416,47054848,2969600,8650752,54966.16375591895,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,26.067,1.067,87.067,1,13.6,13.667,1.133,138.533,18.267,7.467,,0,0,0.0030091324200913244,0.0031031307550644567,0.08333333333333333,0.003556686046511628,0.003088888888888889,0.0447286012526096,0.0032325581395348836,0.001992848904267589,0.007481320049813201,0.0029467455621301777,0.004635920852359209,0.0047856353591160215,0.21526315789473685,0.02759036144578324,0.0047599999999999995,0.15949152542372882,0.0052000000000000015,0.004408166089965396,0.009610834371108342,0.004589349112426035
1705491102,0.6684776565764984,2.5043205589148276,0.3197480182344956,26.781593201261355,0.25789132030976986,8.043463769082184,0.7052527732713813,3.8051805257241047,2.3895073069491617,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10428416,47054848,2969600,8650752,54966.16375591895,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,26.067,1.067,87.067,1,13.6,13.667,1.133,138.533,18.267,7,,0,0,0.0030091324200913244,0.0031031307550644567,0.08333333333333333,0.003556686046511628,0.003088888888888889,0.0447286012526096,0.0032325581395348836,0.001992848904267589,0.007481320049813201,0.002940828402366864,0.004635920852359209,0.0047856353591160215,0.21526315789473685,0.02759036144578324,0.0047599999999999995,0.15949152542372882,0.0052000000000000015,0.004408166089965396,0.009610834371108342,0.004588165680473373
1705491103,0.6684776565764984,2.5043205589148276,0.312748701900989,27.329885125824756,0.263077480437463,8.043463769082184,0.7052527732713814,3.009136759742623,2.4365210986741266,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10428416,47054848,2969600,8650752,54966.16375591895,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,26.067,1.067,87.067,1,13.6,13.667,1.133,138.533,18.267,7,,0,0,0.0030091324200913244,0.0031031307550644567,0.08333333333333333,0.003556686046511628,0.003088888888888889,0.0447286012526096,0.0032325581395348836,0.001992848904267589,0.007481320049813201,0.002940828402366864,0.004635920852359209,0.0047856353591160215,0.21526315789473685,0.02759036144578324,0.0047599999999999995,0.15949152542372882,0.0052000000000000015,0.004408166089965396,0.009610834371108342,0.004588165680473373
1705491104,0.6243999339368067,2.5043205589148276,0.30574938556748255,27.878177050388143,0.26826364056515595,8.043463769082184,0.7052527732713814,2.945717084313887,2.8208275034978985,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10428416,47054848,2969600,8650752,47310.20051065045,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,25.667,0.867,85.933,0.8,13.6,13.667,0.933,137.6,18.267,6.6,,0,0,0.0030091324200913244,0.00310351201478743,0.09375,0.0035545851528384284,0.0030930232558139532,0.0447286012526096,0.0031904761904761906,0.001991452991452991,0.007481320049813201,0.002940119760479042,0.004635920852359209,0.004786321626617375,0.21850000000000003,0.027727272727272857,0.004767441860465116,0.15949152542372882,0.004942857142857143,0.0044079002079002085,0.009610834371108342,0.0045880239520958085
1705491105,0.723913975038808,1.9616342547031773,0.29875006923397596,28.42646897495154,0.3111696076615817,8.043463769082184,0.7052527732713814,2.8822974088851523,2.8208275034978985,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10428416,47054848,2969600,8650752,54850.28657132144,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,25.667,0.867,85.933,0.8,13.6,13.667,0.6,137.6,18.267,6.6,,0,0,0.0030091324200913244,0.00310351201478743,0.09375,0.0035545851528384284,0.0030930232558139532,0.0447286012526096,0.0031538461538461538,0.001991452991452991,0.007481320049813201,0.002940119760479042,0.004635920852359209,0.004786321626617375,0.21850000000000003,0.027727272727272857,0.004767441860465116,0.15949152542372882,0.004876923076923077,0.0044079002079002085,0.009610834371108342,0.0045880239520958085
1705491106,0.723913975038808,2.3490867506362427,0.2917507529004694,25.157826666666853,0.3111696076615817,8.043463769082184,0.7052527732713814,2.818877733456417,2.8208275034978985,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10428416,47054848,2969600,8650752,54850.28657132144,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,25.667,0.867,85.933,0.8,13.6,13.667,0.6,137.6,18.267,6.6,,0,0,0.0030091324200913244,0.00310351201478743,0.09375,0.0035545851528384284,0.0030930232558139532,0.0447286012526096,0.0031538461538461538,0.001991452991452991,0.007481320049813201,0.002940119760479042,0.004635920852359209,0.004786321626617375,0.21850000000000003,0.027727272727272857,0.004767441860465116,0.15949152542372882,0.004876923076923077,0.0044079002079002085,0.009610834371108342,0.0045880239520958085
1705491107,0.723913975038808,2.3490867506362427,0.1940654656485376,28.53228931639228,0.3111696076615817,8.043463769082184,0.7052527732713814,3.777318173774682,2.8208275034978985,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44863488,43479040,15265792,39247872,10784768,47054848,2969600,8650752,54850.28657132144,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,25.667,0.867,85.933,0.667,13.6,13.667,0.6,143.985,18.267,6.6,,0,0,0.0030091324200913244,0.00310351201478743,0.09375,0.0035545851528384284,0.0031,0.0447286012526096,0.0031538461538461538,0.001989465804688858,0.007481320049813201,0.002940119760479042,0.004635920852359209,0.004786321626617375,0.21850000000000003,0.027727272727272857,0.00478,0.15949152542372882,0.004876923076923077,0.004406926423911618,0.009610834371108342,0.0045880239520958085
1705491108,0.723913975038808,2.3490867506362427,0.18932788623178254,31.833776721117285,0.3111696076615817,8.043463769082184,0.7052527732713814,3.777318173774682,2.8208275034978985,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44843008,43479040,15265792,39247872,10784768,47054848,2969600,8650752,54850.28657132144,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.2,25.667,0.867,85.933,0.667,13.6,13.667,0.6,143.985,18.267,6.6,,0,0,0.0030091324200913244,0.00310351201478743,0.09375,0.0035545851528384284,0.0031,0.0447286012526096,0.0031538461538461538,0.001989465804688858,0.007481320049813201,0.002940119760479042,0.004635920852359209,0.004786321626617375,0.21850000000000003,0.027727272727272857,0.00478,0.15949152542372882,0.004876923076923077,0.004406926423911618,0.009610834371108342,0.0045880239520958085
1705491109,0.723913975038808,2.3490867506362427,0.18459030681502747,31.833776721117285,0.3111696076615817,8.043463769082184,0.7052527732713814,3.777318173774682,2.8208275034978985,0.29361676860044256,0.2838432056548762,107663360,43343872,11587584,44843008,43479040,15265792,39247872,10784768,47054848,2969600,8650752,54850.28657132144,0,0,0,4,4,9,4,3,27,3,4,4,4,2,15.333,25.667,0.867,85.933,0.667,13.6,13.667,0.6,143.985,18.267,6.6,,0,0,0.0030060790273556235,0.00310351201478743,0.09375,0.0035545851528384284,0.0031,0.0447286012526096,0.0031538461538461538,0.001989465804688858,0.007481320049813201,0.002940119760479042,0.004630395136778116,0.004786321626617375,0.21850000000000003,0.027727272727272857,0.00478,0.15949152542372882,0.004876923076923077,0.004406926423911618,0.009610834371108342,0.0045880239520958085
1705491110,0.6277781991536543,2.3490867506362427,0.1798527273982724,31.833776721117285,0.3111696076615817,8.043463769082184,0.7052527732713814,3.777318173774682,2.8208275034978985,0.29361676860044256,0.2779510098253302,107663360,43343872,11587584,44843008,43479040,15265792,39247872,10784768,47054848,2969600,8654848,47566.168514649944,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,0.733,78.867,0.667,12.4,12.2,0.6,144.985,18.667,6.933,,0,0,0.0030029895366218244,0.0030868761552680216,0.12608695652173912,0.003584129316678913,0.0031,0.044797979797979795,0.0031538461538461538,0.00197598718590597,0.007484276729559749,0.002938650306748466,0.004624514200298955,0.00475637707948244,0.2252173913043478,0.027707100591716077,0.00478,0.17173913043478273,0.004876923076923077,0.00440358446528717,0.009617610062893082,0.0045877300613496935
1705491111,0.6157129662363409,1.9756113208694632,0.1751151479815173,31.833776721117285,0.26797840175813287,8.043463769082184,0.7052527732713814,3.777318173774682,2.8839289770576473,0.23068167596713768,0.26196863143141,107663360,43343872,11587584,44843008,43479040,15265792,39247872,10784768,47087616,2969600,8654848,46651.99707179459,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,0.733,78.867,0.667,12.4,12.2,0.6,144.985,18.667,6.933,,0,0,0.0030029895366218244,0.0030868761552680216,0.12608695652173912,0.003584129316678913,0.0031,0.044797979797979795,0.0031538461538461538,0.00197598718590597,0.007484276729559749,0.002938650306748466,0.004624514200298955,0.00475637707948244,0.2252173913043478,0.027707100591716077,0.00478,0.17173913043478273,0.004876923076923077,0.00440358446528717,0.009617610062893082,0.0045877300613496935
1705491112,0.6865220423318117,1.9364598750255253,0.4006737068341875,31.833776721117285,0.2627922416304398,8.043463769082184,0.7052527732713814,3.777318173774682,2.8839289770576473,0.23545240974994838,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15265792,39247872,10784768,47087616,2969600,8654848,69479.99321484442,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,0.733,78.867,0.667,12.4,12.2,0.6,145.719,19.4,6.933,,0,0,0.0030029895366218244,0.0030868761552680216,0.12608695652173912,0.003584129316678913,0.0031,0.044797979797979795,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.002938650306748466,0.004624514200298955,0.00475637707948244,0.2252173913043478,0.027707100591716077,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.0045877300613496935
1705491113,0.6865220423318117,1.8973084291815883,0.4006737068341875,31.833776721117285,0.2576060815027468,7.972736418511148,0.48842459263535526,3.777318173774682,2.8839289770576473,0.24022314353275906,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15265792,39247872,10784768,47087616,2969600,8654848,69479.99321484442,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,0.733,78.867,0.667,12.4,12.2,0.6,145.719,19.4,6.933,,0,0,0.0030029895366218244,0.0030868761552680216,0.12608695652173912,0.003584129316678913,0.0031,0.044797979797979795,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.002938650306748466,0.004624514200298955,0.00475637707948244,0.2252173913043478,0.027707100591716077,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.0045877300613496935
1705491114,0.6865220423318117,1.858156983337651,0.4006737068341875,31.833776721117285,0.299925606038613,7.9383143255661555,0.49998247598885054,3.7773181737746806,2.8839289770576473,0.28624402696864265,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39247872,10784768,47087616,2969600,8654848,69479.99321484442,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,24.533,0.733,73.133,0.667,12.4,12.2,0.6,145.719,19.4,6.933,,0,0,0.0030029895366218244,0.0030845588235294116,0.12608695652173912,0.003591240875912409,0.0031,0.0447979797979798,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.002938650306748466,0.004624514200298955,0.004752205882352941,0.2252173913043478,0.02931034482758632,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.0045877300613496935
1705491115,0.6865220423318117,1.8190055374937133,0.4006737068341875,31.833776721117285,0.299925606038613,7.9383143255661555,0.5115403593423458,3.777318173774682,2.8839289770576473,0.28624402696864265,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39247872,10784768,47087616,2969600,8654848,69479.99321484442,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,24.533,0.733,73.133,0.667,12.4,12.2,0.6,145.719,19.4,6.933,,0,0,0.0030029895366218244,0.0030845588235294116,0.12608695652173912,0.003591240875912409,0.0031,0.0447979797979798,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.002938650306748466,0.004624514200298955,0.004752205882352941,0.2252173913043478,0.02931034482758632,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.0045877300613496935
1705491116,0.6865220423318117,1.779854091649776,0.4006737068341875,31.833776721117285,0.299925606038613,7.9383143255661555,0.523098242695841,3.777318173774682,2.8839289770576473,0.28624402696864265,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39247872,10784768,47087616,2969600,8654848,69479.99321484442,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,24.533,0.733,73.133,0.667,12.4,12.2,0.6,145.719,19.4,6.933,,0,0,0.0030029895366218244,0.0030845588235294116,0.12608695652173912,0.003591240875912409,0.0031,0.0447979797979798,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.002938650306748466,0.004624514200298955,0.004752205882352941,0.2252173913043478,0.02931034482758632,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.0045877300613496935
1705491117,0.6865220423318117,2.408926372355132,0.4006737068341875,31.833776721117285,0.299925606038613,7.9383143255661555,0.5460051322780031,3.777318173774682,2.8839289770576473,0.28624402696864265,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,69479.99321484442,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,24.533,0.733,73.133,0.667,12.4,12.2,0.6,145.719,19.4,7.333,,0,0,0.0030029895366218244,0.0030845588235294116,0.12608695652173912,0.003591240875912409,0.0031,0.0447979797979798,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.0029225806451612904,0.004624514200298955,0.004752205882352941,0.2252173913043478,0.02931034482758632,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.004584516129032257
1705491118,0.6865220423318114,2.408926372355132,0.4006737068341875,31.833776721117285,0.299925606038613,7.9383143255661555,0.5577872754270643,3.777318173774682,2.912903378330559,0.24081471452182765,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,69479.9932148444,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,24.533,0.733,73.133,0.667,12.4,12.2,0.6,145.719,19.4,7.333,,0,0,0.0030029895366218244,0.0030845588235294116,0.12608695652173912,0.003591240875912409,0.0031,0.0447979797979798,0.0031538461538461538,0.0019744968038949455,0.007493638676844784,0.0029225806451612904,0.004624514200298955,0.004752205882352941,0.2252173913043478,0.02931034482758632,0.00478,0.17173913043478273,0.004876923076923077,0.004404834985870547,0.009631043256997455,0.004584516129032257
1705491119,0.6539218442507541,2.408926372355132,0.4006737068341875,28.274470741481156,0.29694352307383753,7.9383143255661555,0.5695694185761253,3.777318173774682,2.912903378330559,0.23604398073901692,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,1,74.133,0.933,12.4,12.2,0.867,146.452,19.4,7.867,,0,0,0.0030029895366218244,0.0030844036697247703,0.1375,0.003592349726775956,0.0030975609756097562,0.0447979797979798,0.0032051282051282055,0.001976208448805968,0.007493638676844784,0.002923076923076923,0.004624514200298955,0.004751926605504586,0.2275,0.029742857142857158,0.004775609756097561,0.17173913043478273,0.004969230769230769,0.004405160731518649,0.009631043256997455,0.004584615384615384
1705491120,0.6539218442507541,2.408926372355132,0.4006737068341875,32.317989912728734,0.29694352307383753,7.9383143255661555,0.7069285889436672,3.777318173774682,2.912903378330559,0.23127324695620624,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,1,74.133,0.933,12.4,12.2,1.2,146.452,19.4,7.867,,0,0,0.0030029895366218244,0.0030844036697247703,0.1375,0.003592349726775956,0.0030975609756097562,0.0447979797979798,0.0032051282051282055,0.001976208448805968,0.007493638676844784,0.002923076923076923,0.004624514200298955,0.004751926605504586,0.2275,0.029742857142857158,0.004775609756097561,0.17173913043478273,0.004969230769230769,0.004405160731518649,0.009631043256997455,0.004584615384615384
1705491121,0.6539218442507541,2.408926372355132,0.4006737068341875,28.31217506304601,0.29694352307383753,7.9383143255661555,0.7069285889436672,3.777318173774682,2.912903378330559,0.289407594328281,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,1,74.133,0.933,12.4,12.2,1.2,146.452,19.4,7.867,,0,0,0.0030029895366218244,0.0030844036697247703,0.1375,0.003592349726775956,0.0030975609756097562,0.0447979797979798,0.0032051282051282055,0.001976208448805968,0.007493638676844784,0.002923076923076923,0.004624514200298955,0.004751926605504586,0.2275,0.029742857142857158,0.004775609756097561,0.17173913043478273,0.004969230769230769,0.004405160731518649,0.009631043256997455,0.004584615384615384
1705491122,0.6539218442507541,2.408926372355132,0.4006737068341875,27.773541897833866,0.29694352307383753,7.938314325566158,0.7069285889436672,3.7560809230528043,2.912903378330559,0.289407594328281,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,1,74.133,1.2,12.4,12.2,1.2,152.749,19.4,7.867,,0,0,0.0030029895366218244,0.0030844036697247703,0.1375,0.003592349726775956,0.0030952380952380953,0.0447979797979798,0.0032051282051282055,0.0019240626483151403,0.007493638676844784,0.002923076923076923,0.004624514200298955,0.004751926605504586,0.2275,0.029742857142857158,0.004771428571428571,0.17173913043478273,0.004969230769230769,0.004393925011865212,0.009631043256997455,0.004584615384615384
1705491123,0.6539218442507541,1.971882056496331,0.46312113033814567,27.234908732621715,0.29694352307383753,7.938314325566158,0.7069285889436672,3.7560809230528043,2.912903378330559,0.289407594328281,0.26196863143141,107659264,43343872,11730944,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,14.733,25.067,1,74.133,1.2,12.4,12.2,1.2,152.749,19.4,7.867,,0,0,0.0030029895366218244,0.0030844036697247703,0.1375,0.003592349726775956,0.0030952380952380953,0.0447979797979798,0.0032051282051282055,0.0019240626483151403,0.007493638676844784,0.002923076923076923,0.004624514200298955,0.004751926605504586,0.2275,0.029742857142857158,0.004771428571428571,0.17173913043478273,0.004969230769230769,0.004393925011865212,0.009631043256997455,0.004584615384615384
1705491124,0.6539218442507541,2.387194160583918,0.490626423690216,26.696275567409565,0.29694352307383753,7.938314325566158,0.7069285889436672,3.7560809230528043,2.912903378330559,0.289407594328281,0.26196863143141,107659264,43343872,11735040,44843008,43479040,15998976,39022592,10784768,47087616,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,15.6,25.067,1,74.133,1.2,12.4,12.2,1.2,152.749,19.4,7.867,,0,0,0.002997084548104956,0.0030844036697247703,0.1375,0.003592349726775956,0.0030952380952380953,0.0447979797979798,0.0032051282051282055,0.0019240626483151403,0.007493638676844784,0.002923076923076923,0.004622740524781341,0.004751926605504586,0.2275,0.029742857142857158,0.004771428571428571,0.17173913043478273,0.004969230769230769,0.004393925011865212,0.009631043256997455,0.004584615384615384
1705491125,0.6539218442507541,2.387194160583918,0.490626423690216,26.15764240219743,0.29694352307383753,7.938314325566158,0.7069285889436672,3.7560809230528043,2.9665969166935215,0.289407594328281,0.26196863143141,107659264,43343872,11735040,44843008,43479040,15998976,39022592,10784768,47095808,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,26.8,1.133,78.867,1.2,14.133,14.4,1.2,159.949,20.4,7.933,,0,0,0.0029942528735632185,0.0031017257039055402,0.1336206896551724,0.0036255506607929516,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019572020248504376,0.0075031055900621115,0.0029240506329113927,0.004617241379310345,0.004783106267029972,0.22672413793103446,0.03297814207650274,0.004771428571428571,0.1850478468899522,0.004969230769230769,0.004401012425218592,0.00964472049689441,0.004584810126582279
1705491126,0.6539218442507541,2.387194160583918,0.490626423690216,32.17154576614071,0.29694352307383753,7.922230442019797,0.7069285889436672,3.7560809230528043,2.9665969166935215,0.289407594328281,0.26196863143141,107659264,43343872,11735040,44396544,43479040,15998976,39022592,10784768,47095808,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,26.8,1.133,78.867,1.2,14.133,14.4,1.2,159.949,20.4,7.933,,0,0,0.0029942528735632185,0.0031017257039055402,0.1336206896551724,0.0036255506607929516,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019572020248504376,0.0075031055900621115,0.0029240506329113927,0.004617241379310345,0.004783106267029972,0.22672413793103446,0.03297814207650274,0.004771428571428571,0.1850478468899522,0.004969230769230769,0.004401012425218592,0.00964472049689441,0.004584810126582279
1705491127,0.6539218442507541,2.387194160583918,0.490626423690216,32.17154576614071,0.29694352307383753,7.922230442019797,0.7069285889436672,3.7560809230528043,2.9665969166935215,0.289407594328281,0.26196863143141,107659264,43343872,11735040,44396544,43479040,15998976,39022592,10784768,47095808,2969600,8654848,47980.50791865805,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,26.8,1.133,78.867,1.2,14.133,14.4,1.2,160.083,20.533,7.933,,0,0,0.0029942528735632185,0.0031017257039055402,0.1336206896551724,0.0036255506607929516,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019605685465382858,0.0075030487804878055,0.0029240506329113927,0.004617241379310345,0.004783106267029972,0.22672413793103446,0.03297814207650274,0.004771428571428571,0.1850478468899522,0.004969230769230769,0.004400917010545622,0.009642073170731708,0.004584810126582279
1705491128,0.5519318339424447,2.387194160583918,0.490626423690216,32.17154576614071,0.3047329953026139,7.922230442019797,0.7069285889436672,3.7560809230528043,2.9665969166935215,0.289407594328281,0.13089000000000794,107659264,43343872,11735040,44396544,43483136,15998976,39022592,10784768,47095808,2969600,8654848,40497.148033611345,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,26.8,1.133,78.867,1.2,14.133,14.4,1.2,160.083,20.533,7.933,,0,0,0.0029942528735632185,0.0031017257039055402,0.1336206896551724,0.0036255506607929516,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019605685465382858,0.0075030487804878055,0.0029240506329113927,0.004617241379310345,0.004783106267029972,0.22672413793103446,0.03297814207650274,0.004771428571428571,0.1850478468899522,0.004969230769230769,0.004400917010545622,0.009642073170731708,0.004584810126582279
1705491129,0.39424749999998454,2.387194160583918,0.490626423690216,32.17154576614071,0.3085282554742914,8.13543090194735,0.7069285889436672,3.7560809230528043,2.9947441601779174,0.289407594328281,0.13089000000000794,107659264,43343872,11735040,44396544,43483136,15441920,39022592,10784768,47095808,2969600,8654848,51200,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,28.133,1.133,84.467,1.2,14.133,14.4,1.2,160.083,20.533,7.933,,0,0,0.0029942528735632185,0.0031078167115902965,0.1336206896551724,0.0036353451391398627,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019605685465382858,0.0075030487804878055,0.0029240506329113927,0.004617241379310345,0.004794070080862534,0.22672413793103446,0.034921052631578915,0.004771428571428571,0.18504784688995213,0.004969230769230769,0.004400917010545622,0.009642073170731708,0.004584810126582279
1705491130,0.39424749999998454,2.387194160583918,0.490626423690216,32.17154576614071,0.3085282554742914,8.13543090194735,0.7069285889436672,3.7560809230528043,2.9947441601779174,0.289407594328281,0.13089000000000794,107659264,43343872,11735040,44396544,43483136,15441920,39022592,10784768,47095808,2969600,8654848,51200,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,28.133,1.133,84.467,1.2,14.133,14.4,1.2,160.083,20.533,7.933,,0,0,0.0029942528735632185,0.0031078167115902965,0.1336206896551724,0.0036353451391398627,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019605685465382858,0.0075030487804878055,0.0029240506329113927,0.004617241379310345,0.004794070080862534,0.22672413793103446,0.034921052631578915,0.004771428571428571,0.18504784688995213,0.004969230769230769,0.004400917010545622,0.009642073170731708,0.004584810126582279
1705491131,0.4663112181584373,2.387194160583918,0.490626423690216,32.17154576614071,0.3085282554742914,8.13543090194735,0.7069285889436672,3.7560809230528043,2.9947441601779174,0.29363582673156263,0.13089000000000794,107659264,43343872,11735040,44396544,43483136,15441920,39022592,10784768,47095808,2969600,8654848,60558.74639588818,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,28.133,1.133,84.467,1.2,14.133,14.4,1.2,160.083,20.533,7.933,,0,0,0.0029942528735632185,0.0031078167115902965,0.1336206896551724,0.0036353451391398627,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019605685465382858,0.0075030487804878055,0.0029240506329113927,0.004617241379310345,0.004794070080862534,0.22672413793103446,0.034921052631578915,0.004771428571428571,0.18504784688995213,0.004969230769230769,0.004400917010545622,0.009642073170731708,0.004584810126582279
1705491132,0.45642661241693083,2.387194160583918,0.490626423690216,32.17154576614071,0.3085282554742914,8.13543090194735,0.7069285889436672,3.7560809230528043,2.9947441601779174,0.29363582673156263,0.13089000000000794,107659264,43343872,11735040,44396544,43483136,15441920,39022592,10784768,47095808,2969600,8654848,59275.055785382974,0,0,0,4,4,9,4,3,27,3,4,4,4,2,16.667,28.133,1.133,84.467,1.2,14.133,14.4,1.2,160.083,20.533,7.6,,0,0,0.0029942528735632185,0.0031078167115902965,0.1336206896551724,0.0036353451391398627,0.0030952380952380953,0.045640120967741934,0.0032051282051282055,0.0019605685465382858,0.0075030487804878055,0.002919504643962848,0.004617241379310345,0.004794070080862534,0.22672413793103446,0.034921052631578915,0.004771428571428571,0.18504784688995213,0.004969230769230769,0.004400917010545622,0.009642073170731708,0.00458390092879257
