time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,catalogue_error,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705601896,1.3847350678537753,5.8791885973337354,0.16067223526419275,0.2037280421930182,4.131655324451252,1.0970693668529121,0.3908460058629547,0.08517289321433269,0.2969073699882927,0.786117565055738,0.00013081030095639907,0.2535707128064658,0.2861848180754602,0.8300728108832984,0.8010951952120151,214110208,100495360,6520832,430956544,109121536,329748480,49979392,4595712,268705792,98697216,4575232,2883584,306372608,8519680,66985984,2155872.296284913,0,994356.9072920483,17424.22631075189,0,0,1730198.0087258082,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.133,24.133,2.267,2.667,2.267,18.467,,0,0,0.01814070351758794,0.003034285714285714,0.028679337231968815,0.026442307692307685,0.0018709677419354836,0.003,0.0032207446808510637,0.040388888888888884,0.0046617142857142855,0.0505855855855856,0.04528846153846154,0.0044258064516129025,0.0046,0.004997340425531915
1705601897,1.3847350678537753,5.8791885973337354,0.16067223526419275,0.2037280421930182,4.131655324451252,1.0970693668529121,0.24837249999999145,0.08517289321433269,0.2969073699882927,0.786117565055738,0.00018680244664238382,0.2535707128064658,0.2703029701003157,0.8300728108832984,0.818775025170624,214110208,100495360,6520832,430956544,109121536,329748480,49979392,4595712,268705792,98697216,4575232,2883584,306368512,8519680,66985984,2155872.296284913,0,757760,17424.22631075189,0,0,1768382.742290338,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.333,24.133,2.267,2.667,2.267,18.467,,0,0,0.01814070351758794,0.003033149171270718,0.028679337231968815,0.026442307692307685,0.0018709677419354836,0.003,0.0032207446808510637,0.040388888888888884,0.004659668508287293,0.0505855855855856,0.04528846153846154,0.0044258064516129025,0.0046,0.004997340425531915
1705601898,1.3847350678537753,5.8791885973337354,0.16067223526419275,0.2037280421930182,4.131655324451252,1.0970693668529121,0.24837249999999145,0.08517289321433269,0.2969073699882927,0.786117565055738,0.0001829849904563694,0.2535707128064658,0.2703029701003157,0.8300728108832984,0.8364548551292327,214110208,100495360,6520832,430956544,109121536,329748480,49979392,4595712,268705792,98697216,4575232,2883584,306368512,8519680,66985984,2155872.296284913,0,757760,17424.22631075189,0,0,1806567.475854868,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.333,25.333,2.267,2.667,2.267,18.467,,0,0,0.01814070351758794,0.003033149171270718,0.028742802303262954,0.026442307692307685,0.0018709677419354836,0.003,0.0032207446808510637,0.040388888888888884,0.004659668508287293,0.05147826086956517,0.04528846153846154,0.0044258064516129025,0.0046,0.004997340425531915
1705601899,1.3847350678537753,5.8791885973337354,0.16067223526419275,0.2037280421930182,4.131655324451252,1.0970693668529121,0.3214852967622345,0.08517289321433269,0.2969073699882927,0.786117565055738,0.0001363242037427264,0.2535707128064658,0.2703029701003157,0.8300728108832984,0.7111800000000202,214110208,100495360,6520832,430956544,109121536,329748480,50003968,4595712,268705792,98697216,4575232,2883584,306368512,8519680,66985984,2155872.296284913,0,730420.5514855991,17424.22631075189,0,0,1536000.0000000005,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.333,25.333,2.267,2.667,2.267,18.467,,0,0,0.01814070351758794,0.003033149171270718,0.028742802303262954,0.026442307692307685,0.0018709677419354836,0.003,0.0032207446808510637,0.040388888888888884,0.004659668508287293,0.05147826086956517,0.04528846153846154,0.0044258064516129025,0.0046,0.004997340425531915
1705601900,1.3847350678537753,4.5608179428551905,0.16067223526419275,0.2037280421930182,4.1332555116334495,1.0970693668529121,0.32788494567973,0.08517289321433269,0.2969073699882927,0.786117565055738,0.0001363242037427264,0.2573173256054649,0.2703029701003157,0.8300728108832984,0.7111800000000202,214110208,100495360,6520832,430956544,109121536,329748480,50003968,4595712,268705792,98697216,4575232,2883584,306368512,8519680,66985984,2020386.7452325278,0,744960.6724140174,17424.22631075189,0,0,1536000.0000000005,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.333,25.333,2.267,2.667,2.267,18.467,,0,0,0.01814070351758794,0.003033149171270718,0.028742802303262954,0.026442307692307685,0.0018709677419354836,0.003,0.0032207446808510637,0.040388888888888884,0.004659668508287293,0.05147826086956517,0.04528846153846154,0.0044258064516129025,0.0046,0.004997340425531915
1705601901,1.4216267958794968,4.654025685125908,0.16377315474502277,0.20468615364221399,4.1332555116334495,1.0970693668529121,0.3839789350497312,0.08517289321433269,0.2969073699882927,0.786117565055738,0.0001363242037427264,0.21696353601738783,0.2703029701003157,0.8300728108832984,0.7111800000000202,214102016,100495360,6520832,430956544,109121536,329748480,50003968,4595712,268705792,98697216,4575232,2883584,306368512,8519680,66985984,2061676.6387113533,0,872407.2557050907,17424.22631075189,0,0,1536000.0000000005,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.333,25.333,2.267,2.667,2.267,18.467,,0,0,0.01814070351758794,0.003033149171270718,0.028742802303262954,0.026442307692307685,0.0018709677419354836,0.003,0.0032207446808510637,0.040388888888888884,0.004659668508287293,0.05147826086956517,0.04528846153846154,0.0044258064516129025,0.0046,0.004997340425531915
1705601902,1.401286780475122,5.592464536243063,0.16377315474502277,0.20902523815974047,4.1332555116334495,1.0970693668529121,0.3839789350497312,0.09076671702068478,0.28014131521425145,0.786117565055738,0.0001363242037427264,0.2597605812579307,0.2703029701003157,0.8300728108832984,0.7111800000000202,214102016,100495360,6520832,430960640,109121536,329748480,50003968,4595712,268709888,98697216,4575232,3010560,306368512,8519680,66985984,2477393.6087295404,0,872407.2557050907,13880.74622566379,0,0,1536000.0000000005,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.067,4.333,25.333,2.267,1.933,2.267,18.467,,0,0,0.01814070351758794,0.003033149171270718,0.028742802303262954,0.026442307692307685,0.001933333333333333,0.003,0.0032207446808510637,0.040388888888888884,0.004659668508287293,0.05147826086956517,0.04528846153846154,0.0044399999999999995,0.0046,0.004997340425531915
1705601903,1.401286780475122,5.592464536243063,0.16377315474502277,0.20902523815974047,4.1332555116334495,1.0970693668529121,0.3839789350497312,0.09076671702068478,0.2815561708343396,0.786117565055738,0.0001363242037427264,0.2597605812579307,0.2703029701003157,0.8300728108832984,0.8471157925942739,214102016,100495360,6520832,430960640,109121536,329748480,50003968,4595712,268709888,98697216,4575232,3010560,306368512,8519680,66985984,2477393.6087295404,0,872407.2557050907,17859.55656325623,0,0,1829592.8701942798,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,7.267,4.333,25.333,1.467,1.133,1.467,16.067,,0,0,0.018185279187817257,0.003033149171270718,0.028742802303262954,0.02625,0.00187719298245614,0.003,0.0032174496644295303,0.04047222222222222,0.004659668508287293,0.05147826086956517,0.04525,0.004431578947368421,0.0046,0.004991409395973155
1705601904,1.401286780475122,5.592464536243063,0.16377315474502277,0.20902523815974047,4.1332555116334495,1.0970693668529121,0.3839789350497312,0.07528531884884425,0.2815561708343396,0.786117565055738,0.0001363242037427264,0.2597605812579307,0.2703029701003157,0.787271003291813,0.9913319874575878,214102016,100495360,6520832,430960640,109121536,329748480,50003968,4595712,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2477393.6087295404,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,7.267,4.333,25.333,1.467,1.133,1.467,16.067,,0,0,0.018185279187817257,0.003033149171270718,0.028742802303262954,0.02625,0.00187719298245614,0.003,0.0032174496644295303,0.04047222222222222,0.004659668508287293,0.05147826086956517,0.04525,0.004431578947368421,0.0046,0.004991409395973155
1705601905,1.401286780475122,5.592464536243063,0.16377315474502277,0.20902523815974047,4.1332555116334495,1.0970693668529121,0.3839789350497312,0.07377254023183283,0.2815561708343396,0.786117565055738,0.0001363242037427264,0.2597605812579307,0.2703029701003157,0.787271003291813,0.9913319874575878,214102016,100495360,6520832,430960640,109121536,329748480,50003968,4595712,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2477393.6087295404,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,7.267,4.333,25.333,1.467,1.133,1.467,16.067,,0,0,0.018185279187817257,0.003033149171270718,0.028742802303262954,0.02625,0.00187719298245614,0.003,0.0032174496644295303,0.04047222222222222,0.004659668508287293,0.05147826086956517,0.04525,0.004431578947368421,0.0046,0.004991409395973155
1705601906,1.401286780475122,5.592464536243063,0.16377315474502277,0.20902523815974047,4.1332555116334495,1.0970693668529121,0.3839789350497312,0.08065487031037344,0.2815561708343396,0.7876980445020141,0.0001363242037427264,0.2597605812579307,0.27571734475373816,0.787271003291813,0.9913319874575878,214102016,100495360,6520832,430960640,109121536,329748480,50003968,4599808,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2477393.6087295404,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,7.267,4.333,25.333,1.467,1.133,1.467,16.067,,0,0,0.018185279187817257,0.003033149171270718,0.028742802303262954,0.02625,0.00187719298245614,0.003,0.0032174496644295303,0.04047222222222222,0.004659668508287293,0.05147826086956517,0.04525,0.004431578947368421,0.0046,0.004991409395973155
1705601907,1.401286780475122,5.592464536243063,0.16377315474502277,0.20902523815974047,4.1332555116334495,1.0970693668529121,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7876980445020141,0.0001363242037427264,0.2597605812579307,0.27571734475373816,0.787271003291813,0.9913319874575878,214102016,100495360,6520832,430960640,109121536,329748480,50003968,4599808,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2477393.6087295404,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,7.267,4.333,25.333,1.467,1.133,1.467,16.067,,0,0,0.018185279187817257,0.003033149171270718,0.028742802303262954,0.02625,0.00187719298245614,0.003,0.0032174496644295303,0.04047222222222222,0.004659668508287293,0.05147826086956517,0.04525,0.004431578947368421,0.0046,0.004991409395973155
1705601908,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,4.1332555116334495,0.7470978029757309,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7876980445020141,0.0001363242037427264,0.2597605812579307,0.27571734475373816,0.5210508135803453,0.9913319874575878,214102016,100544512,6520832,430960640,109121536,329748480,50003968,4599808,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.133,4.333,25.333,1.467,1.133,1.2,16.067,,0,0,0.01868811881188119,0.003033149171270718,0.028742802303262954,0.02625,0.00187719298245614,0.003,0.0032174496644295303,0.041030927835051544,0.004659668508287293,0.05147826086956517,0.04525,0.004431578947368421,0.0046,0.004991409395973155
1705601909,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,4.238650239860431,0.5828366666667268,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7812991941529343,0.0001363242037427264,0.2597605812579307,0.27571734475373816,0.5337060482581443,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329748480,50003968,4599808,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.867,4.133,25.333,1.267,1.133,1.2,16.2,,0,0,0.018890243902439024,0.003032432432432432,0.028513384321223707,0.027040816326530614,0.0018771929824561405,0.003,0.0032037533512064343,0.04133495145631068,0.0046583783783783785,0.050570175438596446,0.04540816326530612,0.004431578947368422,0.0046,0.004966756032171583
1705601910,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,4.238650239860431,0.6457925959232921,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7812991941529343,0.0001795287435343513,0.2597605812579307,0.27571734475373816,0.5463612829359432,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329793536,50003968,4599808,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.867,4.133,25.333,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003032432432432432,0.028513384321223707,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.0046583783783783785,0.050570175438596446,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601911,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,4.238650239860431,0.6600611810551872,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7812991941529343,0.00021606757022197195,0.2597605812579307,0.27571734475373816,0.5590165176137422,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329793536,50003968,4599808,268709888,98697216,4575232,3010560,306368512,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,5,17,8,8.867,4.133,25.333,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003032432432432432,0.028513384321223707,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.0046583783783783785,0.050570175438596446,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601912,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,4.238650239860431,0.6743297661870823,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7812991941529343,0.00021606757022197195,0.2597605812579307,0.27971773275667344,0.571671752291541,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329793536,50003968,4599808,268709888,98697216,4575232,3010560,306372608,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,8.867,4.267,25.333,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003021390374331551,0.028513384321223707,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.004638502673796792,0.050570175438596446,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601913,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,4.238650239860431,0.6885983513189775,0.3839789350497311,0.08065487031037344,0.2815561708343396,0.7812991941529343,0.00021606757022197195,0.2597605812579307,0.27971773275667344,0.5843269869693399,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329793536,50003968,4599808,268709888,98697216,4575232,3010560,306372608,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,8.867,4.267,25.6,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003021390374331551,0.02813715953307393,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.004638502673796792,0.049946498054474715,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601914,1.401286780475122,6.292717759310554,0.16377315474502277,0.20902523815974047,3.4903170152513896,0.7028669364508726,0.3839789350497311,0.07565362717049592,0.2815561708343396,0.7812991941529343,0.00021606757022197195,0.2597605812579307,0.27971773275667344,0.5969822216471389,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329793536,50003968,4599808,268709888,98697216,4575232,3010560,306372608,8523776,67051520,2244038.165589412,0,872407.2557050907,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,8.867,4.267,25.6,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003021390374331551,0.02813715953307393,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.004638502673796792,0.049946498054474715,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601915,1.2938964222544969,6.292717759310554,0.13316531689946756,0.20902523815974047,4.267912976621,0.8561151079137097,0.3246659222742298,0.07565362717049592,0.2815561708343396,0.7812991941529343,0.00021606757022197195,0.2597605812579307,0.27971773275667344,0.6096374563249377,0.9913319874575878,214102016,100544512,6520832,430960640,109539328,329793536,50003968,4599808,268709888,98697216,4575232,3010560,306372608,8523776,67051520,2244038.165589412,0,737646.991587023,17859.55656325623,0,0,1970499.5489884454,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,8.867,4.267,25.6,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003021390374331551,0.02813715953307393,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.004638502673796792,0.049946498054474715,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601916,1.2938964222544969,6.292717759310554,0.13043576432038387,0.20902523815974047,4.267912976621,0.8561151079137097,0.3617950097240155,0.07565362717049592,0.27873862377001846,0.7812991941529343,0.00017993206966543233,0.24953971119133803,0.27971773275667344,0.6222926910027368,1.0095827562327093,214102016,100544512,6520832,430960640,109539328,329793536,50016256,4599808,268709888,98697216,4575232,2883584,306372608,8523776,67088384,2244038.165589412,0,576256.8792154592,0,0,0,1794127.4238227147,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,8.867,4.267,25.6,1.267,1.133,1.2,16.133,,0,0,0.018890243902439024,0.003021390374331551,0.02813715953307393,0.027040816326530614,0.0018771929824561405,0.003,0.0031857335127860025,0.04133495145631068,0.004638502673796792,0.049946498054474715,0.04540816326530612,0.004431578947368422,0.0046,0.004934320323014805
1705601917,1.293896422254497,6.292717759310554,0.12770621174130012,0.20902523815974047,4.267912976621001,0.8561151079137097,0.3617950097240155,0.07565362717049592,0.27873862377001846,0.7812991941529343,0.00017633094349506613,0.24953971119133803,0.27971773275667344,0.6349479256805356,1.0095827562327093,214102016,100544512,6520832,430960640,109539328,329793536,50016256,4599808,268709888,98697216,4575232,2883584,306372608,8523776,67088384,2244038.165589412,0,576256.8792154592,0,0,0,1794127.4238227147,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,8.867,4.267,25.6,1.267,1.8,1.2,16.133,,0,0,0.018890243902439024,0.003021390374331551,0.02813715953307393,0.027040816326530614,0.0015769230769230769,0.003,0.0031857335127860025,0.04133495145631068,0.004638502673796792,0.049946498054474715,0.04540816326530612,0.004376923076923078,0.0046,0.004934320323014805
1705601918,1.293896422254497,6.292717759310554,0.12497665916221642,0.2006376943622034,4.267912976621001,0.8561151079137097,0.3617950097240155,0.07565362717049592,0.27873862377001846,0.7812991941529343,0.00017272981732469994,0.24953971119133803,0.27971773275667344,0.7031295774260135,1.0090652235335023,214102016,100544512,6520832,430960640,109539328,329793536,50016256,4599808,268709888,98697216,4575232,2883584,306372608,8519680,67088384,2244038.165589412,0,576256.8792154592,0,0,0,1833857.1211232098,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,9.8,4.267,25.6,2.2,2.733,2.133,18.933,,0,0,0.01876237623762376,0.003021390374331551,0.02813715953307393,0.026785714285714284,0.0015925925925925925,0.003,0.003173333333333333,0.04131067961165048,0.004638502673796792,0.049946498054474715,0.04535714285714286,0.004318518518518519,0.0046,0.004912
1705601919,1.071491800974227,6.292717759310554,0.12224710658313273,0.2006376943622034,4.267912976621001,0.8561151079137097,0.3617950097240155,0.07565362717049592,0.23298484008910234,0.7812991941529343,0.00016912869115433374,0.24953971119133803,0.27971773275667344,0.8241087405368185,1.0090652235335023,214102016,100544512,6520832,430960640,109539328,329793536,50016256,4599808,268709888,98697216,4575232,2883584,306372608,8519680,67088384,2244038.165589412,0,576256.8792154592,0,0,0,1833857.1211232098,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,9.8,4.267,25.6,2.2,2.733,2.133,18.933,,0,0,0.01876237623762376,0.003021390374331551,0.02813715953307393,0.026785714285714284,0.0015925925925925925,0.003,0.003173333333333333,0.04131067961165048,0.004638502673796792,0.049946498054474715,0.04535714285714286,0.004318518518518519,0.0046,0.004912
1705601920,1.0499268606033187,6.302198307579067,0.12214523461597969,0.2006376943622034,4.267912976621001,0.8561151079137097,0.3617950097240155,0.07565362717049592,0.22833919635960204,0.7812991941529343,0.00016552756498396754,0.24953971119133803,0.27971773275667344,0.8241087405368185,1.0090652235335023,214102016,100544512,6520832,430960640,109539328,329793536,50016256,4599808,268709888,98697216,4575232,2883584,306372608,8519680,67088384,1607456.463085602,0,576256.8792154592,0,0,0,1833857.1211232098,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,9.8,4.267,25.6,2.2,2.733,2.133,18.933,,0,0,0.01876237623762376,0.003021390374331551,0.02813715953307393,0.026785714285714284,0.0015925925925925925,0.003,0.003173333333333333,0.04131067961165048,0.004638502673796792,0.049946498054474715,0.04535714285714286,0.004318518518518519,0.0046,0.004912
1705601921,1.0283619202324106,6.302198307579067,0.11938504627371702,0.2006376943622034,4.267912976621001,0.8561151079137097,0.3617950097240155,0.07565362717049592,0.3012503616748694,0.7812991941529343,0.00016192643881360135,0.24953971119133803,0.27971773275667344,0.8241087405368185,1.0090652235335023,214102016,100544512,6520832,430960640,109539328,329793536,50016256,4599808,268705792,98697216,4575232,2883584,306372608,8519680,67088384,1607456.463085602,0,576256.8792154592,16930.517091720743,0,0,1833857.1211232098,12,7,6,4,8,18,5,5,3,11,1,3,6,17,8,9.8,4.267,25.6,2.2,2.733,2.133,18.933,,0,0,0.01876237623762376,0.003021390374331551,0.02813715953307393,0.026785714285714284,0.0015925925925925925,0.003,0.003173333333333333,0.04131067961165048,0.004638502673796792,0.049946498054474715,0.04535714285714286,0.004318518518518519,0.0046,0.004912
1705601922,1.0067969798615022,6.302198307579067,0.11662485793145431,0.2006376943622034,4.267912976621001,0.9905515917720549,0.3617950097240155,0.07565362717049592,0.3012503616748694,0.6571333899977185,0.00015832531264323515,0.24953971119133803,0.27971773275667344,0.8241087405368183,1.0090652235335023,214102016,100544512,6520832,430960640,109539328,329748480,50016256,4599808,268705792,98697216,4575232,2883584,306372608,8519680,67088384,1607456.463085602,0,576256.8792154592,16930.517091720743,0,0,1833857.1211232098,12,7,6,4,8,17,5,5,3,11,1,3,6,17,8,9.8,4.267,25.6,2.2,2.733,2.133,18.933,,0,0,0.01876237623762376,0.003021390374331551,0.02813715953307393,0.026785714285714284,0.0015925925925925925,0.003,0.003173333333333333,0.04131067961165048,0.004638502673796792,0.049946498054474715,0.04535714285714286,0.004318518518518519,0.0046,0.004912
1705601923,0.9852320394905939,5.837650442006556,0.11386466958919164,0.2006376943622034,4.267912976621001,0.9905515917720549,0.3617950097240155,0.07565362717049592,0.3012503616748694,0.490927499999998,0.00015472418647286893,0.24953971119133803,0.27971773275667344,0.8241087405368183,1.0090652235335023,214102016,100564992,6520832,430960640,109539328,329748480,50016256,4599808,268705792,98697216,4575232,2883584,306372608,8519680,67088384,1587968.8997763337,0,576256.8792154592,16930.517091720743,0,0,1833857.1211232098,12,7,6,4,8,17,5,5,3,11,1,3,6,17,8,8.933,4.267,25.6,2.2,2.733,2.867,18.933,,0,0,0.018409090909090906,0.003021390374331551,0.02813715953307393,0.026785714285714284,0.0015925925925925925,0.003,0.003173333333333333,0.04088541666666667,0.004638502673796792,0.049946498054474715,0.04535714285714286,0.004318518518518519,0.0046,0.004912
1705601924,0.9636670991196857,5.837650442006556,0.11110448124692894,0.2006376943622034,4.267912976621001,0.9905515917720549,0.3617950097240154,0.07775873630876902,0.3012503616748694,0.7734079213379761,0.00015112306030250273,0.24953971119133803,0.2631951496326688,0.8241087405368183,1.0090652235335023,214102016,100564992,6520832,430960640,109539328,329748480,50016256,4595712,268705792,98701312,4575232,2883584,306372608,8519680,67088384,1587968.8997763337,0,576256.879215459,16930.517091720743,0,0,1833857.1211232098,12,7,6,4,8,17,5,5,3,11,1,3,6,17,8,7.8,4.067,24.2,2.867,2.733,2.867,19.8,,0,0,0.018157216494845356,0.0030222222222222226,0.028356713426853707,0.026960784313725488,0.0015925925925925927,0.003,0.0032095238095238092,0.04047752808988766,0.004640000000000001,0.052758620689655124,0.045392156862745094,0.004318518518518518,0.0046,0.004977142857142857
1705601925,0.9421021587487773,5.837650442006558,0.17185984506539792,0.2006376943622034,4.267912976621001,0.9905515917720549,0.3617950097240154,0.07775873630876902,0.3012503616748694,0.7734079213379761,0.00014752193413213654,0.24953971119133803,0.2631951496326688,0.8241087405368183,1.0090652235335023,214102016,100564992,6524928,430960640,109539328,329748480,50016256,4595712,268705792,98701312,4575232,2883584,306372608,8519680,67088384,1587968.899776334,0,576256.879215459,16930.517091720743,0,0,1833857.1211232098,12,7,6,4,8,17,5,5,3,11,1,3,6,17,8,7.8,4.067,24.2,2.867,2.733,2.867,22.2,,0,0,0.018157216494845356,0.0030222222222222226,0.028356713426853707,0.026960784313725488,0.0015925925925925927,0.003,0.0032058047493403693,0.04047752808988766,0.004640000000000001,0.052758620689655124,0.045392156862745094,0.004318518518518518,0.0046,0.004970448548812666
1705601926,0.9205372183778692,5.837650442006558,0.17185984506539792,0.2006376943622034,4.294081986143192,0.9905515917720549,0.3617950097240154,0.07775873630876902,0.3012503616748694,0.7734079213379761,0.00011396208170736532,0.24953971119133803,0.2631951496326688,0.8241087405368183,0.9907881287229803,214102016,100564992,6524928,430960640,98340864,329748480,50016256,4595712,268705792,98701312,4575232,2883584,306372608,8519680,67108864,1587968.899776334,0,576256.879215459,16930.517091720743,0,0,1703598.7451975609,12,7,6,4,8,17,5,5,3,11,1,3,6,17,8,7.8,4.067,24.2,2.867,2.733,2.867,22.2,,0,0,0.018157216494845356,0.0030222222222222226,0.028356713426853707,0.026960784313725488,0.0015925925925925927,0.003,0.0032058047493403693,0.04047752808988766,0.004640000000000001,0.052758620689655124,0.045392156862745094,0.004318518518518518,0.0046,0.004970448548812666
1705601927,0.898972278006961,5.837650442006558,0.17185984506539792,0.2006376943622034,4.294081986143192,0.9905515917720549,0.3617950097240154,0.07775873630876902,0.3012503616748694,0.7734079213379761,0.00011396208170736532,0.24953971119133803,0.2631951496326688,0.8241087405368183,0.9907881287229803,214102016,100564992,6524928,430960640,98340864,329748480,50016256,4595712,268705792,98701312,4575232,2883584,306372608,8519680,67108864,1587968.899776334,0,576256.879215459,16930.517091720743,0,0,1703598.7451975609,12,7,6,4,8,17,5,5,3,11,1,3,6,17,8,7.8,4,24.2,2.867,2.733,2.867,22.2,,0,0,0.018157216494845356,0.003022598870056497,0.028356713426853707,0.026960784313725488,0.0015925925925925927,0.003,0.0032058047493403693,0.04047752808988766,0.0046406779661016945,0.052758620689655124,0.045392156862745094,0.004318518518518518,0.0046,0.004970448548812666
