time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705737582,0.550285494279673,2.2161770047216507,0.5259394477277771,33.75975171158595,0.1807164730063217,8.26396098030939,0.7606965660038321,4.376349631320218,2.9493566488320315,0.31821694651395444,0.3258661179575404,109768704,44441600,11878400,45531136,43749376,15884288,38264832,10964992,45490176,2961408,9003008,55833.88782957459,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.067,13.267,1,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04571734475374733,0.0031333333333333335,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.1752678571428572,0.00484,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737583,0.5392259242882212,2.2161770047216507,0.5259394477277771,33.75975171158595,0.18552551203146436,8.26396098030939,0.7606965660038321,4.376349631320218,2.9493566488320315,0.31821694651395444,0.3258661179575404,109768704,44441600,11878400,45531136,43749376,15884288,38264832,10964992,45490176,2961408,9003008,54711.745238564894,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.067,13.267,1,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04571734475374733,0.0031333333333333335,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.1752678571428572,0.00484,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737584,0.5281663542967694,2.2161770047216507,0.5259394477277771,33.75975171158595,0.15588499999999783,8.26396098030939,0.7606965660038323,4.376349631320218,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11878400,45531136,43749376,15884288,38264832,10964992,45666304,2961408,9003008,53589.60264755517,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.067,13.267,1,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04571734475374733,0.0031333333333333335,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.1752678571428572,0.00484,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737585,0.5171067843053176,2.2161770047216507,0.5259394477277771,33.75975171158595,0.15588499999999783,8.26396098030939,0.7606965660038323,4.376349631320218,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11878400,45531136,43749376,15884288,38264832,10964992,45666304,2961408,9003008,52467.460056545475,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.067,13.267,1,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04571734475374733,0.0031333333333333335,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.1752678571428572,0.00484,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737586,0.5060472143138658,2.2161770047216507,0.5259394477277771,33.75975171158595,0.2080410379403605,8.26396098030939,0.7606965660038323,4.191969764058498,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11878400,45531136,43749376,15884288,38264832,10964992,45666304,2961408,9003008,51345.317465535765,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.067,13.267,0.8,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04571734475374733,0.0031999999999999997,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.1752678571428572,0.004959999999999999,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737587,0.49498764432241393,2.1909120415448093,0.38216549295774904,33.75975171158595,0.21298819241190475,8.26396098030939,0.7606965660038323,4.191969764058498,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11907072,45531136,43749376,15884288,38264832,10964992,45666304,2961408,9003008,50223.17487452605,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.333,13.267,0.8,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04589673913043478,0.0031999999999999997,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.17513698630137,0.004959999999999999,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737588,0.4839280743309622,2.1909120415448093,0.38216549295774904,33.75975171158595,0.217935346883449,8.26396098030939,0.5825254140146504,4.191969764058498,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11907072,45531136,43749376,15884288,38264832,10964992,45666304,2961408,9003008,49101.032283516346,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,77.933,0.933,13.333,13.267,0.8,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038226562499999997,0.003,0.04589673913043478,0.0031999999999999997,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.039962499999999984,0.0046,0.17513698630137,0.004959999999999999,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737589,0.4728685043395102,2.1909120415448093,0.38216549295774904,33.75975171158595,0.22288250135499327,8.202119754615287,0.5825254140146504,4.2889753989768735,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11907072,45531136,43749376,15884288,38264832,10772480,45666304,2961408,9003008,47978.88969250664,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,26.133,0.867,82.533,0.8,13.333,13.267,0.8,147.4,18.4,8.733,0,0,0.003030534351145038,0.003140474100087796,0.09791666666666667,0.0038385826771653547,0.003,0.04589673913043478,0.0031999999999999997,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.0048528533801580325,0.2193478260869565,0.04123774509803934,0.0046,0.17513698630137,0.004959999999999999,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737590,0.4618089343480584,2.1909120415448093,0.38216549295774904,33.75975171158595,0.22782965582653758,8.202119754615287,0.5825254140146504,4.2889753989768735,2.9090328185327596,0.31821694651395444,0.3258661179575404,109768704,44441600,11907072,45531136,43749376,15884288,38264832,10772480,45666304,2961408,9003008,46856.74710149692,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,24.867,0.867,82.533,0.8,13.333,13.267,0.8,147.4,18.4,8.733,0,0,0.003030534351145038,0.003137254901960784,0.09791666666666667,0.0038385826771653547,0.003,0.04589673913043478,0.0031999999999999997,0.002142074198988195,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.004847058823529413,0.2193478260869565,0.04123774509803934,0.0046,0.17513698630137,0.004959999999999999,0.0044473018549747055,0.009623030303030302,0.004584986595174263
1705737591,0.6836673736302378,2.1909120415448093,0.38216549295774904,33.75975171158595,0.23277681029808184,8.202119754615287,0.5526953361599042,4.288975398976873,2.9090328185327596,0.3186013534131461,0.3258661179575404,109842432,44441600,11907072,45531136,43749376,15884288,39059456,10772480,45666304,2969600,9003008,65153.76458112407,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,24.867,0.867,82.533,0.8,13.333,13.267,0.8,140.4,18.4,8.733,0,0,0.003030534351145038,0.003137254901960784,0.09791666666666667,0.0038385826771653547,0.003,0.04589673913043478,0.0031999999999999997,0.002175721561969439,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.004847058823529413,0.2193478260869565,0.04123774509803934,0.0046,0.17513698630137,0.004959999999999999,0.004462988115449914,0.009623030303030302,0.004584986595174263
1705737592,0.6836673736302378,2.1909120415448093,0.38216549295774904,33.75975171158595,0.2377239647696261,8.202119754615287,0.5526953361599042,4.288975398976873,2.9090328185327596,0.31860135341314616,0.3258661179575404,109842432,44441600,11907072,45531136,43749376,15884288,39059456,10772480,45666304,2969600,9003008,65153.76458112407,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,24.867,0.867,82.533,0.8,13.333,13.267,0.8,140.4,18.4,8.733,0,0,0.003030534351145038,0.003137254901960784,0.09791666666666667,0.0038385826771653547,0.003,0.04589673913043478,0.0031999999999999997,0.002175721561969439,0.007460606060606061,0.0029249329758713138,0.0046598473282442755,0.004847058823529413,0.2193478260869565,0.04123774509803934,0.0046,0.17513698630137,0.004959999999999999,0.004462988115449914,0.009623030303030302,0.004584986595174263
1705737593,0.6836673736302378,2.1909120415448093,0.38216549295774904,33.61860754829542,0.24267111924117035,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.31860135341314616,0.3258661179575404,109842432,44441600,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,9003008,65153.76458112407,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,24.867,0.867,82.533,0.8,13.333,13.267,0.8,140.4,18.4,7.2,0,0,0.003030534351145038,0.003137254901960784,0.09791666666666667,0.0038385826771653547,0.003,0.04589673913043478,0.0031999999999999997,0.002175721561969439,0.007460606060606061,0.002907514450867052,0.0046598473282442755,0.004847058823529413,0.2193478260869565,0.04123774509803934,0.0046,0.17513698630137,0.004959999999999999,0.004462988115449914,0.009623030303030302,0.004581502890173411
1705737594,0.6904867676138057,2.1909120415448093,0.38216549295774904,33.61860754829542,0.24761827371271466,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.31860135341314616,0.3258661179575404,109842432,44441600,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,9003008,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,24.867,0.867,82.533,0.8,13.333,13.267,0.8,140.4,18.4,7.2,0,0,0.003030534351145038,0.003137254901960784,0.09791666666666667,0.0038385826771653547,0.003,0.04589673913043478,0.0031999999999999997,0.002175721561969439,0.007460606060606061,0.002907514450867052,0.0046598473282442755,0.004847058823529413,0.2193478260869565,0.04123774509803934,0.0046,0.17513698630137,0.004959999999999999,0.004462988115449914,0.009623030303030302,0.004581502890173411
1705737595,0.6904867676138057,1.7909884347613234,0.38216549295774904,33.61860754829542,0.25256542818425887,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.23446251529051984,0.3258661179575404,109842432,44441600,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,9003008,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,25,0.933,82.733,0.867,13.333,13.267,0.867,140.533,18.4,7.333,0,0,0.003030534351145038,0.0031368136813681373,0.11022727272727272,0.0038386841062227504,0.003,0.04589673913043478,0.003375,0.0021725607158074134,0.007460606060606061,0.0029041916167664673,0.0046598473282442755,0.004846264626462647,0.22204545454545457,0.041200495049504945,0.0046,0.17513698630137,0.006833333333333333,0.004462462718363867,0.009623030303030302,0.004580838323353293
1705737596,0.6904867676138057,2.540213860062741,0.38216549295774904,28.564271990219687,0.2575125826558031,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.2397657772680937,0.3258661179575404,109842432,44531712,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,9003008,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,13.8,25,0.933,82.733,0.867,13.333,13.267,0.867,140.533,18.4,7.333,0,0,0.003030534351145038,0.0031368136813681373,0.11022727272727272,0.0038386841062227504,0.003,0.04589673913043478,0.003375,0.0021725607158074134,0.007460606060606061,0.0029041916167664673,0.0046598473282442755,0.004846264626462647,0.22204545454545457,0.041200495049504945,0.0046,0.17513698630137,0.006833333333333333,0.004462462718363867,0.009623030303030302,0.004580838323353293
1705737597,0.6904867676138057,2.540213860062741,0.38216549295774904,33.67667133830171,0.2693183023770496,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.2450690392456676,0.3085915308307481,109842432,44531712,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,8859648,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.333,12.933,0.867,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.04525214592274678,0.003375,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.17659722222222235,0.006833333333333333,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737598,0.6904867676138057,2.540213860062741,0.38216549295774904,33.67667133830171,0.3048843297995401,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.25037230122324156,0.3085915308307481,109842432,44531712,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,8859648,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.333,12.933,0.867,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.04525214592274678,0.003375,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.17659722222222235,0.006833333333333333,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737599,0.6904867676138057,2.540213860062741,0.38216549295774904,33.67667133830171,0.3048843297995401,8.004315742397225,0.5526953361599042,4.288975398976873,2.8718137477656818,0.2556755632008154,0.3085915308307481,109842432,44531712,11907072,45744128,43749376,15482880,39059456,10772480,45666304,2969600,8859648,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.333,12.933,0.867,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.04525214592274678,0.003375,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.17659722222222235,0.006833333333333333,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737600,0.6904867676138057,2.540213860062741,0.4161844299962607,33.67667133830171,0.3048843297995401,8.004315742397225,0.5526953361599042,3.4862486140151647,2.8718137477656818,0.26097882517838933,0.3085915308307481,109842432,44531712,11563008,45744128,43749376,15482880,39059456,10964992,45666304,2969600,8859648,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.333,12.933,0.867,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.04525214592274678,0.003375,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.17659722222222235,0.006833333333333333,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737601,0.6904867676138057,2.540213860062741,0.3694011111844032,33.67667133830171,0.3048843297995401,8.004315742397225,0.5526953361599042,4.103668309307796,2.8718137477656818,0.26628208715596324,0.3085915308307481,109842432,44531712,11563008,45744128,43749376,15482880,39059456,10964992,45666304,2969600,8859648,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.333,12.933,1,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.04525214592274678,0.0033870967741935483,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.17659722222222235,0.00691666666666667,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737602,0.6904867676138057,2.766846143491825,0.3767913258384386,33.67667133830171,0.3048843297995401,8.004315742397225,0.5526953361599042,4.103668309307796,2.397784991025109,0.3181957186544342,0.3085915308307481,109842432,44531712,11563008,45744128,43749376,15482880,39059456,10964992,45666304,2969600,8859648,88761.27529322534,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.2,12.933,1,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.045064377682403435,0.0033870967741935483,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.1806666666666667,0.00691666666666667,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737603,0.6869282765319993,2.766846143491825,0.4434128792421257,33.67667133830171,0.3048843297995401,8.004315742397225,0.5526953361599042,4.103668309307796,2.3499214285623475,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15482880,39059456,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,83.533,0.867,13.2,12.933,1,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.003796563842249121,0.003,0.045064377682403435,0.0033870967741935483,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04274999999999998,0.0046,0.1806666666666667,0.00691666666666667,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737604,0.6869282765319993,2.766846143491825,0.4434128792421257,33.67667133830171,0.3048843297995401,6.265415655114451,0.5526953361599042,4.103668309307796,2.3020578660995863,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15482880,39059456,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,24.533,1.133,80.933,1.133,13.2,12.933,1,140.467,18.533,6.933,0,0,0.003021406727828746,0.0031013574660633484,0.12142857142857143,0.0038103245991396167,0.003,0.045064377682403435,0.0033870967741935483,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.0047824434389140275,0.22428571428571428,0.04712162162162173,0.0046,0.1806666666666667,0.00691666666666667,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737605,0.6869282765319993,2.766846143491825,0.4434128792421257,33.67667133830171,0.3048843297995401,6.3963427024532855,0.5526953361599042,4.103668309307796,2.2541943036368246,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15482880,39059456,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,26.067,1.133,80.933,1.133,13.2,12.933,1,140.467,18.533,6.933,0,0,0.003021406727828746,0.003096627164995442,0.12142857142857143,0.0038103245991396167,0.003,0.045064377682403435,0.0033870967741935483,0.0021365756162558293,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.004773928896991796,0.22428571428571428,0.04712162162162173,0.0046,0.1806666666666667,0.00691666666666667,0.004455029980013323,0.009577021822849809,0.00458006230529595
1705737606,0.6869282765319993,2.766846143491825,0.4434128792421257,33.67667133830171,0.3048843297995401,6.527269749792121,0.702108730727868,4.103668309307796,2.2063307411740634,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15482880,38563840,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,26.067,1.133,80.933,1.133,13.2,12.933,1,146.133,18.533,6.933,0,0,0.003021406727828746,0.003096627164995442,0.12142857142857143,0.0038103245991396167,0.003,0.045064377682403435,0.0033870967741935483,0.0021610603697928264,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.004773928896991796,0.22428571428571428,0.04712162162162173,0.0046,0.1806666666666667,0.00691666666666667,0.004458587658721319,0.009577021822849809,0.00458006230529595
1705737607,0.6869282765319993,2.766846143491825,0.4434128792421257,33.67667133830171,0.3048843297995401,6.658196797130955,0.702108730727868,4.103668309307796,2.158467178711302,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15482880,38563840,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,26.067,1.133,80.933,1.133,13.2,12.933,1,146.133,18.533,6.933,0,0,0.003021406727828746,0.003096627164995442,0.12142857142857143,0.0038103245991396167,0.003,0.045064377682403435,0.0033870967741935483,0.0021610603697928264,0.007422978177150193,0.002900311526479751,0.004643425076452599,0.004773928896991796,0.22428571428571428,0.04712162162162173,0.0046,0.1806666666666667,0.00691666666666667,0.004458587658721319,0.009577021822849809,0.00458006230529595
1705737608,0.6869282765319993,2.766846143491825,0.4434128792421257,28.814040635978756,0.3048843297995401,7.855622840330108,0.702108730727868,4.103668309307796,2.110603616248541,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15482880,38563840,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,26.067,1.133,80.933,1.133,13.2,12.933,1,146.133,18.533,8.133,0,0,0.003021406727828746,0.003096627164995442,0.12142857142857143,0.0038103245991396167,0.003,0.045064377682403435,0.0033870967741935483,0.0021610603697928264,0.007422978177150193,0.0029039039039039038,0.004643425076452599,0.004773928896991796,0.22428571428571428,0.04712162162162173,0.0046,0.1806666666666667,0.00691666666666667,0.004458587658721319,0.009577021822849809,0.004580780780780782
1705737609,0.6869282765319993,2.766846143491825,0.4434128792421257,28.2527627803404,0.3048843297995401,7.911843206342417,0.702108730727868,4.103668309307796,2.062740053785779,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15958016,38563840,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,26.067,1.133,80.933,1.133,13.2,12.933,1,146.133,18.533,8.133,0,0,0.003021406727828746,0.003096627164995442,0.12142857142857143,0.0038103245991396167,0.003,0.045064377682403435,0.0033870967741935483,0.0021610603697928264,0.007422978177150193,0.0029039039039039038,0.004643425076452599,0.004773928896991796,0.22428571428571428,0.04712162162162173,0.0046,0.1806666666666667,0.00691666666666667,0.004458587658721319,0.009577021822849809,0.004580780780780782
1705737610,0.6869282765319993,2.766846143491825,0.4434128792421257,27.69148492470204,0.27524553403113766,7.911843206342417,0.702108730727868,4.103668309307796,2.0148764913230184,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15958016,38563840,10964992,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,25.933,1.067,80.867,1.067,13.2,12.933,0.933,146.133,18.533,8,0,0,0.003021406727828746,0.003101449275362319,0.13173076923076923,0.0038226120857699805,0.003048780487804878,0.045064377682403435,0.0034,0.0021651518510308137,0.007422978177150193,0.002912280701754386,0.004643425076452599,0.004782608695652174,0.22634615384615386,0.04772727272727272,0.00468780487804878,0.1806666666666667,0.007000000000000002,0.00445927732210153,0.009577021822849809,0.004591812865497076
1705737611,0.6869282765319993,2.766846143491825,0.4434128792421257,27.130207069063676,0.26998728768654,7.911843206342417,0.702108730727868,4.171699750715548,1.2561099999999215,0.3199923210696308,0.3085915308307481,109846528,44531712,11563008,45744128,43749376,15958016,38563840,11128832,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,14.4,25.933,1.067,80.867,1.067,13.2,12.933,0.933,146.133,18.533,8,0,0,0.003021406727828746,0.003101449275362319,0.13173076923076923,0.0038226120857699805,0.003048780487804878,0.045064377682403435,0.0034,0.0021651518510308137,0.007422978177150193,0.002912280701754386,0.004643425076452599,0.004782608695652174,0.22634615384615386,0.04772727272727272,0.00468780487804878,0.1806666666666667,0.007000000000000002,0.00445927732210153,0.009577021822849809,0.004591812865497076
1705737612,0.6869282765319993,2.766846143491825,0.4434128792421257,20.25439500000175,0.3197950674586369,7.911843206342417,0.702108730727868,4.171699750715548,1.2561099999999215,0.3199923210696308,0.31355241810212114,109846528,44531712,11563008,45744128,43753472,15958016,38563840,11128832,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.133,25.933,1,79.733,1.067,13.2,13.2,0.933,144.667,18.067,7.667,0,0,0.0030062015503875966,0.0031297497683039853,0.14,0.0038577090764962347,0.003048780487804878,0.04626141552511415,0.0034,0.002166036897088242,0.007480289093298292,0.002911504424778761,0.00462108527131783,0.0048335495829471735,0.228,0.04927248677248687,0.00468780487804878,0.18685185185185182,0.007000000000000002,0.004464503222938431,0.009659001314060446,0.004591740412979351
1705737613,0.6869282765319993,2.766846143491825,0.4434128792421257,34.06607899097896,0.3197950674586369,7.911843206342417,0.702108730727868,4.171699750715548,1.2561099999999215,0.3199923210696308,0.2670329974714452,109846528,44531712,11563008,45805568,43753472,15958016,38563840,11128832,45666304,2961408,8859648,66315.87468631101,0,0,0,0,0,0,0,4,4,9,3,3,25,3,3,4,4,3,15.133,25.933,1,79.733,1.067,13.2,13.2,0.933,144.667,18.067,7.667,0,0,0.0030062015503875966,0.0031297497683039853,0.14,0.0038577090764962347,0.003048780487804878,0.04626141552511415,0.0034,0.002166036897088242,0.007480289093298292,0.002911504424778761,0.00462108527131783,0.0048335495829471735,0.228,0.04927248677248687,0.00468780487804878,0.18685185185185182,0.007000000000000002,0.004464503222938431,0.009659001314060446,0.004591740412979351
