time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705689650,0.8265422498703672,2.4807463619320704,0.37890343162100276,27.582258772253155,0.28936854633770004,8.464001669575676,0.36230115374207655,2.9543441017289496,2.4704110476616608,0.2899080428485261,0.2683178072375588,110297088,44687360,11722752,45412352,43966464,15810560,44609536,10551296,45588480,3080192,9129984,55878.42077978771,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.533,1.2,83.533,1,14.533,13.267,1.267,147.733,19.533,7,,0,0,0.002997037037037037,0.003079150579150579,0.10441176470588233,0.003895678742907027,0.003,0.04806338028169014,0.0030714285714285713,0.0017548618219037874,0.007478787878787878,0.0028901098901098904,0.004599407407407407,0.004742471042471043,0.2208823529411765,0.04166118421052633,0.0046,0.1855,0.0047285714285714275,0.004359160696008189,0.009519999999999999,0.004613186813186814
1705689651,0.8265422498703672,2.016116704911908,0.37890343162100276,28.14528649142072,0.24159259363506932,8.464001669575676,0.3545960202905242,3.016581000675546,2.520083692661778,0.2899080428485261,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,15810560,44609536,10551296,45588480,3080192,9129984,55878.42077978771,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.533,1.2,83.533,1,14.533,13.267,1.267,147.733,19.533,7.667,,0,0,0.002997037037037037,0.003079150579150579,0.10441176470588233,0.003895678742907027,0.003,0.04806338028169014,0.0030714285714285713,0.0017548618219037874,0.007478787878787878,0.002907473309608541,0.004599407407407407,0.004742471042471043,0.2208823529411765,0.04166118421052633,0.0046,0.1855,0.0047285714285714275,0.004359160696008189,0.009519999999999999,0.004615658362989323
1705689652,0.8265422498703672,2.0568237203056166,0.37890343162100276,28.708314210588288,0.3113105453370799,8.59312563990032,0.3035271240750581,3.0788178996221416,2.9803587000070313,0.2899080428485261,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,15810560,44609536,10551296,45588480,3080192,9129984,55878.42077978771,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.533,1.2,83.533,1,14.533,13.267,1.267,147.733,19.533,7.667,,0,0,0.002997037037037037,0.003079150579150579,0.10441176470588233,0.003895678742907027,0.003,0.04806338028169014,0.0030714285714285713,0.0017548618219037874,0.007478787878787878,0.002907473309608541,0.004599407407407407,0.004742471042471043,0.2208823529411765,0.04166118421052633,0.0046,0.18550000000000005,0.0047285714285714275,0.004359160696008189,0.009519999999999999,0.004615658362989323
1705689653,0.8265422498703672,2.0975307356993254,0.37890343162100276,33.781663150054044,0.3113105453370799,8.59312563990032,0.2968623503700153,3.141054798568738,2.9803587000070313,0.2899080428485261,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,15810560,44609536,10551296,45588480,3080192,9129984,55878.42077978771,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,1.133,147.6,19.533,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.003895262929161234,0.003,0.04806338028169014,0.0032,0.0017580398162327722,0.007478787878787878,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004959999999999999,0.004359775395610006,0.009519999999999999,0.004602758620689656
1705689654,0.8265422498703672,2.4424209236225223,0.37890343162100276,33.781663150054044,0.3113105453370799,8.59312563990032,0.2901975766649725,3.2032916975153336,2.9803587000070313,0.2899080428485261,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,15810560,44609536,10551296,45588480,3080192,9129984,55878.42077978771,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,1.133,147.6,19.533,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.003895262929161234,0.003,0.04806338028169014,0.0032,0.0017580398162327722,0.007478787878787878,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004959999999999999,0.004359775395610006,0.009519999999999999,0.004602758620689656
1705689655,0.7835718363813782,2.4424209236225223,0.3789034316210028,33.781663150054044,0.3113105453370799,8.59312563990032,0.2835328029599297,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,15810560,44609536,10551296,45588480,3080192,9129984,67893.25377092656,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,0.6,147.6,19.533,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.0038952629291612345,0.003,0.04806338028169014,0.0031818181818181815,0.0017580398162327722,0.007478787878787878,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004927272727272728,0.004359775395610006,0.009519999999999999,0.004602758620689656
1705689656,0.7835718363813782,2.4424209236225223,0.3789034316210028,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9129984,67893.25377092656,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,0.6,147.6,19.533,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.0038952629291612345,0.003,0.04806338028169014,0.0031818181818181815,0.0017580398162327722,0.007478787878787878,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004927272727272728,0.004359775395610006,0.009519999999999999,0.004602758620689656
1705689657,0.7835718363813782,2.4424209236225223,0.3789034316210028,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11722752,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9129984,67893.25377092656,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,0.6,147.6,19.533,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.0038952629291612345,0.003,0.04806338028169014,0.0031818181818181815,0.0017580398162327722,0.007478787878787878,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004927272727272728,0.004359775395610006,0.009519999999999999,0.004602758620689656
1705689658,0.7835718363813782,2.4424209236225223,0.32958584365882887,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11862016,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9129984,67893.25377092656,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,0.6,144.667,19.133,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.0038952629291612345,0.003,0.04806338028169014,0.0031818181818181815,0.0017956167176350658,0.007481684981684982,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004927272727272728,0.004367278287461773,0.00952075702075702,0.004602758620689656
1705689659,0.7835718363813782,2.4424209236225223,0.32958584365882887,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11862016,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9129984,67893.25377092656,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.4,26.267,1.067,83.267,0.867,14.533,13.267,0.6,144.667,19.133,7.4,,0,0,0.002997037037037037,0.0030805369127516777,0.09807692307692308,0.0038952629291612345,0.003,0.04806338028169014,0.0031818181818181815,0.0017956167176350658,0.007481684981684982,0.0029034482758620687,0.004599407407407407,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004927272727272728,0.004367278287461773,0.00952075702075702,0.004602758620689656
1705689660,0.7835718363813782,2.4424209236225223,0.32958584365882887,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11862016,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9129984,67893.25377092656,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.467,26.267,1.067,83.267,0.867,14.533,13.267,0.6,144.667,19.133,7.4,,0,0,0.0029970717423133237,0.0030805369127516777,0.09807692307692308,0.0038952629291612345,0.003,0.04806338028169014,0.0031818181818181815,0.0017956167176350658,0.007481684981684982,0.0029034482758620687,0.0045994143484626646,0.0047449664429530195,0.21916666666666668,0.041596774193548354,0.0046,0.18550000000000005,0.004927272727272728,0.004367278287461773,0.00952075702075702,0.004602758620689656
1705689661,0.49564092864779385,2.100665175884641,0.32958584365882887,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.26490274789861495,110297088,44687360,11862016,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9129984,49789.21401799517,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.333,0.667,88.2,0.867,14.533,14.667,0.6,148.267,19.467,7.533,,0,0,0.002997138769670959,0.0031025641025641025,0.09423076923076923,0.003974469926438771,0.003,0.04815914489311163,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002896193771626297,0.004599427753934192,0.004784615384615385,0.2171875,0.04521666666666671,0.0046,0.18912863070539418,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004590311418685121
1705689662,0.5069782213640887,2.0599581604909325,0.32958584365882887,33.781663150054044,0.3113105453370799,8.760918836141009,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.19107407498518122,110297088,44687360,11862016,45412352,43966464,16293888,44892160,10551296,45588480,3080192,9125888,50928.09271184366,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.333,0.667,88.2,0.867,14.533,14.667,0.6,148.267,19.467,7.533,,0,0,0.002997138769670959,0.0031025641025641025,0.09423076923076923,0.003974469926438771,0.003,0.04815914489311163,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002896193771626297,0.004599427753934192,0.004784615384615385,0.2171875,0.04521666666666671,0.0046,0.18912863070539418,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004590311418685121
1705689663,0.5183155140803833,2.0192511450972237,0.32958584365882887,29.12213958417645,0.2639875747099211,6.19394702509449,0.5828730703259519,3.734213936795762,2.9803587000070313,0.29242214838123154,0.1957862231749796,110297088,44687360,11862016,45412352,43962368,16293888,44892160,10551296,45588480,3080192,9125888,52066.971405692166,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.333,0.667,85.4,0.867,13.667,14.667,0.6,148.267,19.467,7.533,,0,0,0.002997138769670959,0.0031025641025641025,0.09423076923076923,0.004023890784982935,0.003,0.04850478468899522,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002896193771626297,0.004599427753934192,0.004784615384615385,0.2171875,0.048967741935483915,0.0046,0.1951190476190476,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004590311418685121
1705689664,0.5296528067966781,2.5366394927535825,0.32958584365882887,33.95256845963332,0.2693205133791136,6.342927723464792,0.5828730703259519,3.7696840826244444,2.9803587000070313,0.29242214838123154,0.20049837136477794,110297088,44773376,11862016,45531136,43962368,16293888,44892160,10203136,45588480,3080192,9125888,53205.85009954066,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.333,0.667,85.4,0.867,13.667,14.667,0.6,148.267,19.467,7.533,,0,0,0.002997138769670959,0.0031025641025641025,0.09423076923076923,0.004023890784982935,0.003,0.04850478468899522,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002896193771626297,0.004599427753934192,0.004784615384615385,0.2171875,0.048967741935483915,0.0046,0.1951190476190476,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004590311418685121
1705689665,0.5409900995129729,2.5366394927535825,0.32958584365882887,33.95256845963332,0.27465345204830616,6.4919084218350935,0.5828730703259519,3.7696840826244444,2.9803587000070313,0.2396143636604359,0.2052105195545763,110297088,44773376,11862016,45531136,43962368,16293888,44892160,10203136,45588480,3080192,9125888,54344.728793389164,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.133,0.667,85.4,0.867,13.667,14.667,0.6,148.267,19.467,7.533,,0,0,0.002997138769670959,0.0031012891344383057,0.09423076923076923,0.004023890784982935,0.003,0.04850478468899522,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002896193771626297,0.004599427753934192,0.00478232044198895,0.2171875,0.048967741935483915,0.0046,0.1951190476190476,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004590311418685121
1705689666,0.5523273922292676,2.5366394927535825,0.3809453213569501,33.95256845963332,0.31997632015155014,6.6408891202053955,0.5828730703259519,3.7696840826244444,2.5253986656767906,0.29901887497663654,0.20992266774437465,110297088,44773376,11862016,45531136,43962368,16293888,44892160,10203136,45588480,3080192,9125888,55483.60748723767,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.133,0.667,85.4,0.867,13.667,14.667,0.6,148.267,19.467,7,,0,0,0.002997138769670959,0.0031012891344383057,0.09423076923076923,0.004023890784982935,0.003,0.04850478468899522,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002919463087248322,0.004599427753934192,0.00478232044198895,0.2171875,0.048967741935483915,0.0046,0.1951190476190476,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004594630872483221
1705689667,0.5636646849455623,2.5366394927535825,0.3809453213569501,33.95256845963332,0.31997632015155014,6.789869818575697,0.5828730703259519,3.7696840826244444,3.0519355109580903,0.29901887497663654,0.21463481593417305,110297088,44773376,11862016,45531136,43962368,16293888,44892160,10203136,45596672,3080192,9125888,56622.48618108616,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.133,0.667,85.4,0.933,13.667,14.667,0.6,148.267,19.467,7,,0,0,0.002997138769670959,0.0031012891344383057,0.09423076923076923,0.004023890784982935,0.003,0.04850478468899522,0.0031818181818181815,0.001807497467071935,0.007478710462287105,0.002919463087248322,0.004599427753934192,0.00478232044198895,0.2171875,0.048967741935483915,0.0046,0.1951190476190476,0.004927272727272728,0.004376899696048632,0.009515206812652067,0.004594630872483221
1705689668,0.5750019776618571,2.503549488054708,0.3809453213569501,34.460816192560735,0.31997632015155014,6.938850516945999,0.5828730703259519,3.7696840826244444,3.104426768113475,0.29901887497663654,0.21934696412397142,110297088,44773376,11862016,45531136,43962368,16293888,44892160,10203136,45596672,3080192,9125888,57761.364874934654,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,0.733,148.867,19.467,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032285714285714287,0.0018102097548647964,0.007478710462287105,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.005125000000000001,0.004377407126611069,0.009515206812652067,0.004594736842105263
1705689669,0.6802375629776838,2.503549488054708,0.3809453213569501,34.460816192560735,0.31997632015155014,7.087831215316301,0.7128492849285545,3.7696840826244444,3.104426768113475,0.29901887497663654,0.22405911231376976,110297088,44773376,11862016,45531136,43962368,16293888,44892160,10203136,45596672,3080192,9125888,68332.72163090987,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,0.733,148.867,19.467,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032285714285714287,0.0018102097548647964,0.007478710462287105,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.005125000000000001,0.004377407126611069,0.009515206812652067,0.004594736842105263
1705689670,0.6802375629776838,2.503549488054708,0.3809453213569501,34.460816192560735,0.31997632015155014,7.309482949463704,0.7128492849285545,3.8531162660703417,3.104426768113475,0.29901887497663654,0.2287712605035681,110297088,44773376,11862016,45531136,43962368,16531456,44892160,10203136,45596672,3080192,9125888,68332.72163090987,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,1.133,148.867,19.467,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032051282051282055,0.0018102097548647964,0.007478710462287105,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.00496923076923077,0.004377407126611069,0.009515206812652067,0.004594736842105263
1705689671,0.7435854366178811,2.503549488054708,0.3809453213569501,34.460816192560735,0.3199763201515502,7.459710216637038,0.7128492849285545,3.8531162660703417,3.104426768113475,0.29901887497663654,0.23348340869336648,110305280,44773376,11862016,45531136,43962368,16531456,44892160,10203136,45596672,3080192,9125888,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,1.133,148.867,19.467,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032051282051282055,0.0018102097548647964,0.007478710462287105,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.00496923076923077,0.004377407126611069,0.009515206812652067,0.004594736842105263
1705689672,0.7435854366178811,2.503549488054708,0.3809453213569501,34.460816192560735,0.3199763201515502,7.609937483810376,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.2827288913879017,110305280,44773376,11862016,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9125888,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,1.133,148.867,19.467,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032051282051282055,0.0018102097548647964,0.007478710462287105,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.00496923076923077,0.004377407126611069,0.009515206812652067,0.004594736842105263
1705689673,0.7435854366178811,2.503549488054708,0.3809453213569501,34.460816192560735,0.3199763201515502,7.760164750983713,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.2827288913879017,110305280,44773376,11862016,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9125888,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,1.133,155.133,20.333,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032051282051282055,0.0017179358717434874,0.007461217183770883,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.00496923076923077,0.004358817635270542,0.009516109785202865,0.004594736842105263
1705689674,0.7435854366178811,2.503549488054708,0.3809453213569501,34.460816192560735,0.32359231984167913,9.013636030400166,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.2827288913879017,110305280,44773376,11862016,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9125888,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,17.4,27.4,0.8,86.133,1.067,13.667,14.667,1.133,155.133,20.333,7.267,,0,0,0.002997138769670959,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032051282051282055,0.0017179358717434874,0.007461217183770883,0.0029210526315789475,0.004599427753934192,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.00496923076923077,0.004358817635270542,0.009516109785202865,0.004594736842105263
1705689675,0.7435854366178811,2.5035494880547073,0.3809453213569501,34.460816192560735,0.32359231984167913,9.013636030400166,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.2827288913879017,110305280,44773376,11862016,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9125888,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,16.4,27.4,0.8,86.133,1.067,13.667,14.667,1.133,155.133,20.333,7.267,,0,0,0.0029971830985915495,0.003100732600732601,0.09615384615384615,0.004028960817717205,0.003,0.04850478468899522,0.0032051282051282055,0.0017179358717434874,0.007461217183770883,0.0029210526315789475,0.00459943661971831,0.004781318681318681,0.21833333333333332,0.04910256410256406,0.0046,0.1951190476190476,0.00496923076923077,0.004358817635270542,0.009516109785202865,0.004594736842105263
1705689676,0.7435854366178811,2.5035494880547073,0.4486720079545689,34.460816192560735,0.32359231984167913,9.013636030400166,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.3014910280132681,110305280,44773376,12070912,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9121792,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.133,26.533,1.2,81.733,1.067,13.667,13.6,1.133,154.533,20.333,7.667,,0,0,0.003,0.0031326067211625793,0.09821428571428573,0.004166883398352839,0.003,0.049040767386091116,0.0032051282051282055,0.0017632850241545892,0.007470828471411901,0.0029174603174603178,0.004604444444444445,0.004838692098092644,0.22525000000000003,0.05330334190231369,0.0046,0.20399999999999993,0.00496923076923077,0.00436657004830918,0.009531505250875146,0.004583492063492064
1705689677,0.7435854366178811,2.5035494880547073,0.4486720079545689,34.460816192560735,0.32359231984167913,9.013636030400166,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.3014910280132681,110305280,44773376,12070912,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9121792,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.133,26.533,1.2,81.733,1.067,13.667,13.6,1.133,154.533,20.333,7.667,,0,0,0.003,0.0031326067211625793,0.09821428571428573,0.004166883398352839,0.003,0.049040767386091116,0.0032051282051282055,0.0017632850241545892,0.007470828471411901,0.0029174603174603178,0.004604444444444445,0.004838692098092644,0.22525000000000003,0.05330334190231369,0.0046,0.20399999999999993,0.00496923076923077,0.00436657004830918,0.009531505250875146,0.004583492063492064
1705689678,0.7435854366178811,2.5035494880547073,0.4486720079545689,34.460816192560735,0.32359231984167913,9.013636030400166,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.3014910280132681,110305280,44773376,12070912,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9121792,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.133,26.533,1.2,81,1.067,13.733,13.6,1.133,154.533,20.333,7.667,,0,0,0.003,0.0031326067211625793,0.09821428571428573,0.004260262008733625,0.003,0.049939172749391726,0.0032051282051282055,0.0017632850241545892,0.007470828471411901,0.0029174603174603178,0.004604444444444445,0.004838692098092644,0.22525000000000003,0.055902612826603366,0.0046,0.21544827586206897,0.00496923076923077,0.00436657004830918,0.009531505250875146,0.004583492063492064
1705689679,0.7435854366178811,2.123872299582944,0.4486720079545689,35.475471113314285,0.32359231984167913,9.013636030400166,0.7657808518383874,3.8531162660703417,3.104426768113475,0.3055607864857344,0.3014910280132681,110305280,44773376,12070912,45531136,43962368,16531456,45207552,10203136,45596672,3080192,9121792,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.133,26.533,1.2,81,1.067,13.733,13.6,1.133,154.533,20.333,7.667,,0,0,0.003,0.0031326067211625793,0.09821428571428573,0.004260262008733625,0.003,0.049939172749391726,0.0032051282051282055,0.0017632850241545892,0.007470828471411901,0.0029174603174603178,0.004604444444444445,0.004838692098092644,0.22525000000000003,0.055902612826603366,0.0046,0.21544827586206897,0.00496923076923077,0.00436657004830918,0.009531505250875146,0.004583492063492064
1705689680,0.7435854366178811,2.082146474782032,0.4486720079545689,35.475471113314285,0.32359231984167913,8.900755307699562,0.7657808518383874,3.2553694959939623,3.104426768113475,0.3055607864857344,0.3014910280132681,110305280,44773376,12070912,45531136,43962368,16637952,45207552,10203136,45596672,3080192,9121792,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.133,26.933,1.2,81,1.067,13.733,13.6,1.133,154.533,20.333,7.667,,0,0,0.003,0.003160649819494585,0.09821428571428573,0.004260262008733625,0.003,0.049939172749391726,0.0032051282051282055,0.0017632850241545892,0.007470828471411901,0.0029174603174603178,0.004604444444444445,0.004889169675090253,0.22525000000000003,0.055902612826603366,0.0046,0.21544827586206897,0.00496923076923077,0.00436657004830918,0.009531505250875146,0.004583492063492064
1705689681,0.7435854366178811,2.0404206499811206,0.4486720079545689,35.475471113314285,0.33501483679522526,8.900755307699562,0.7657808518383874,3.2465480531569826,3.1407078377990185,0.3055607864857344,0.3014910280132681,110305280,44773376,12070912,45531136,43962368,16637952,45207552,10203136,45633536,3080192,9121792,44676.16325996379,0,0,0,0,0,0,0,0,4,4,9,4,3,26,3,3,4,4,2,15.133,26.933,1.2,81,1.067,13.733,13.6,1.133,154.533,20.333,9.067,,0,0,0.003,0.003160649819494585,0.09821428571428573,0.004260262008733625,0.003,0.049939172749391726,0.0032051282051282055,0.0017632850241545892,0.007470828471411901,0.0029583333333333336,0.004604444444444445,0.004889169675090253,0.22525000000000003,0.055902612826603366,0.0046,0.21544827586206897,0.00496923076923077,0.00436657004830918,0.009531505250875146,0.004591666666666667
