time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705706492,1.3580331145973685,4.134091589344496,0.16438322726880145,0.2246110917335185,4.798211497515974,1.3770783874331776,0.4248422741044379,0.08920783186635549,0.34186665443032166,0.6456499060853226,0.00011499999999999358,0.3073838230597269,0.3534533924143446,0.8738546833965553,1.0142210285281386,207003648,82219008,6418432,430612480,98115584,320086016,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,854093.7444305827,56385.07777726794,0,0,1459759.3099529983,12,7,5,4,7,20,6,5,3,11,1,3,6,17,8,8.933,3.933,24.867,1.733,1.733,1.733,18.267,0.017075471698113208,0.0030710059171597634,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004727810650887574,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706493,1.3580331145973685,4.134091589344496,0.16438322726880145,0.1902250053482146,4.759400581645826,1.3451246181616503,0.4248422741044379,0.0894338835432476,0.34186665443032166,0.6583831532019001,0.00011499999999999358,0.3073838230597269,0.3534533924143446,0.8738546833965553,0.608759490398334,207003648,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,854093.7444305827,56385.07777726794,0,0,745682.0322432504,12,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,3.933,24.867,1.733,1.733,1.733,18.267,0.017075471698113208,0.0030710059171597634,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004727810650887574,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706494,1.3705110477749356,4.134091589344496,0.16438322726880145,0.18978307254544155,4.759400581645826,1.3451246181616503,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.7639948269946462,0.00011499999999999358,0.3073838230597269,0.3534533924143446,0.8738546833965553,0.6253282067109053,207003648,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,765977.3939525778,12,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,3.933,24.867,1.733,1.733,1.733,18.267,0.017075471698113208,0.0030710059171597634,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004727810650887574,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706495,1.3705110477749356,4.134091589344496,0.16938282300907753,0.18600164815735387,4.759400581645826,1.2863321475379677,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.7639948269946462,0.00011499999999999358,0.3073838230597269,0.3534533924143446,0.7483837151055331,0.6418969230234765,207003648,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,786272.7556619052,12,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,3.933,24.867,1.733,1.733,1.933,18.267,0.017075471698113208,0.0030710059171597634,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004727810650887574,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706496,1.3705110477749356,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379677,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.7639948269946462,0.00011499999999999358,0.3073838230597269,0.3534533924143446,0.7338194703822573,0.6584656393360476,207003648,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,806568.1173712325,12,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,3.933,24.867,1.733,1.733,1.933,18.267,0.017075471698113208,0.0030710059171597634,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004727810650887574,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706497,1.3705110477749356,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379677,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.7639948269946462,0.00013750967988833594,0.3073838230597269,0.32253493295697,0.7192552256589814,0.6750343556486188,207003648,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,826863.4790805599,12,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,3.933,24.867,1.733,1.733,1.933,18.267,0.017075471698113208,0.0030710059171597634,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004727810650887574,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706498,1.3705110477749356,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379677,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.7639948269946462,0.00013405793675805533,0.3073838230597269,0.32253493295697,0.7046909809357054,0.69160307196119,207003648,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,8003584,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,847158.8407898872,12,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,4,24.867,1.733,1.733,1.933,18.267,0.017075471698113208,0.0030595238095238093,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004707142857142858,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706499,1.5492952563205982,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379677,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.7639948269946462,0.00009296685529506352,0.3073838230597269,0.32253493295697,0.8649380339309346,0.7081717882737611,206991360,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,7983104,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,867454.2024992147,11,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.933,4,24.867,1.733,1.733,1.933,18.267,0.017075471698113208,0.0030595238095238093,0.03172823218997361,0.0376453488372093,0.002506849315068493,0.003,0.0036280991735537192,0.03711267605633802,0.004707142857142858,0.08015094339622643,0.04799418604651163,0.004501369863013699,0.0046,0.007986486486486487
1705706500,1.5492952563205982,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379677,0.42974006284195115,0.0894338835432476,0.34186665443032166,0.6597456106433739,0.00009296685529506352,0.3045107364173532,0.32253493295697,0.8649380339309346,0.7247405045863323,206991360,82219008,6418432,430612480,98115584,320073728,41422848,4460544,277999616,92782592,4669440,2891776,299347968,7983104,47677440,2263348.1454193816,0,0,900002.1972709894,56385.07777726794,0,0,887749.564208542,11,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.867,3.867,24.867,1.933,1.733,1.933,18.867,0.016964285714285716,0.003060240963855422,0.03173592493297587,0.0376453488372093,0.002506849315068493,0.003,0.0036791808873720138,0.03672794117647059,0.00470843373493976,0.08045787545787544,0.04799418604651163,0.004501369863013699,0.0046,0.008105670103092783
1705706501,1.5492952563205982,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379674,0.4272616417778566,0.0894338835432476,0.34186665443032166,0.6470123635267965,0.00009296685529506352,0.3045107364173532,0.32253493295697,0.8649380339309346,0.7413092208989035,206991360,82219008,6418432,430612480,98115584,320073728,41435136,4460544,277999616,92782592,4669440,2891776,299347968,7983104,47677440,2263348.1454193816,0,0,875878.7664575418,56385.07777726794,0,0,908044.9259178693,11,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.867,3.867,24.867,1.933,1.733,1.933,18.867,0.016964285714285716,0.003060240963855422,0.03173592493297587,0.0376453488372093,0.002506849315068493,0.003,0.0036791808873720138,0.03672794117647059,0.00470843373493976,0.08045787545787544,0.04799418604651163,0.004501369863013699,0.0046,0.008105670103092783
1705706502,1.5492952563205982,4.134091589344496,0.16938282300907753,0.23063057520762592,4.759400581645826,1.2863321475379674,0.4272616417778566,0.0894338835432476,0.34186665443032166,0.634279116410219,0.00009296685529506352,0.3045107364173532,0.5389021433041468,0.8649380339309346,0.7578779372114747,206991360,82219008,6418432,430612480,98115584,320073728,41435136,4460544,277999616,92782592,4669440,2891776,299372544,7983104,47677440,2263348.1454193816,0,0,875878.7664575418,56385.07777726794,0,0,928340.2876271966,11,7,5,4,7,16,6,5,3,11,1,3,6,17,8,9,3.867,24.867,2.067,2,2.067,19.267,0.017144549763033177,0.003060240963855422,0.03173592493297587,0.03765243902439024,0.00232258064516129,0.003,0.003688695652173913,0.036875000000000005,0.00470843373493976,0.08045787545787544,0.04801829268292683,0.004464516129032258,0.0046,0.00812694300518135
1705706503,1.5492952563205984,4.261738275523048,0.16938282300907753,0.23063057520762592,4.736887170280327,1.2863321475379674,0.4272616417778566,0.0894338835432476,0.34186665443032166,0.7751853483080018,0.00009296685529506352,0.3045107364173532,0.5389021433041468,0.8649380339309346,0.7744466535240458,206991360,82255872,6418432,430612480,98418688,320073728,41435136,4460544,277999616,92778496,4669440,2891776,299372544,7983104,47677440,2077071.942321955,0,0,875878.7664575418,56385.07777726794,0,0,948635.649336524,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,9,3.867,24.867,2.067,2,2.067,19.267,0.017144549763033177,0.003060240963855422,0.03173592493297587,0.03765243902439024,0.00232258064516129,0.003,0.003688695652173913,0.036875000000000005,0.00470843373493976,0.08045787545787544,0.04801829268292683,0.004464516129032258,0.0046,0.00812694300518135
1705706504,1.1985594680461846,4.261738275523048,0.16938282300907753,0.23063057520762592,4.736887170280327,1.2863321475379674,0.43229143393359626,0.0894338835432476,0.33318977984895737,0.7751853483080018,0.00009296685529506352,0.3045107364173532,0.5389021433041468,0.8649380339309346,0.791015369836617,206991360,82255872,6418432,430612480,98418688,320073728,41435136,4460544,277999616,92778496,4669440,2891776,299372544,7983104,47677440,2077071.942321955,0,0,951749.4079270746,26328.13755423429,0,0,968931.0110458513,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,9,3.867,25.133,2.067,2,2.067,19.267,0.017144549763033177,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.003688695652173913,0.036875000000000005,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.00812694300518135
1705706505,1.225410572629155,4.344790689743381,0.16938282300907753,0.23063057520762592,4.736887170280327,1.2863321475379674,0.43229143393359626,0.0894338835432476,0.2765461289838853,0.7751853483080018,0.00009296685529506352,0.3045107364173532,0.5389021433041468,0.8649380339309346,0.8075840861491882,206991360,82255872,6418432,430612480,98418688,320073728,41435136,4460544,277999616,92778496,4669440,2891776,299372544,7983104,47677440,2278659.7322874926,0,0,951749.4079270746,21852.24446944132,0,0,989226.3727551786,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,9,3.867,25.133,2.067,2,2.067,19.267,0.017144549763033177,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.003688695652173913,0.036875000000000005,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.00812694300518135
1705706506,1.2522616772121251,4.344790689743381,0.16938282300907753,0.23063057520762592,4.736887170280327,1.2863321475379674,0.43229143393359626,0.0894338835432476,0.2709929659864027,0.7751853483080018,0.00009296685529506352,0.3045107364173532,0.5389021433041468,0.8649380339309346,0.6854975000000074,206991360,82255872,6418432,430612480,98418688,320073728,41435136,4460544,277999616,92778496,4669440,2891776,299372544,7983104,47677440,2278659.7322874926,0,0,951749.4079270746,21413.44217687075,0,0,839679.9999999999,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.067,19.267,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.003688695652173913,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.00812694300518135
1705706507,1.2791127817950954,4.344790689743381,0.16938282300907753,0.2319804431629386,4.736887170280327,1.2863321475379674,0.43229143393359626,0.0894338835432476,0.42428705734878547,0.7751853483080018,0.00009296685529506352,0.31317767042404704,0.5389021433041468,0.8649380339309346,0.6854975000000074,206991360,82255872,6418432,430612480,98418688,320073728,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7983104,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,839679.9999999999,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.067,20.333,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706508,1.3059638863780654,4.344790689743381,0.09961500000002844,0.2319804431629386,4.736887170280327,1.2863321475379674,0.43229143393359626,0.0894338835432476,0.42428705734878547,0.7620380551704293,0.00009296685529506352,0.31317767042404704,0.5389021433041468,0.8649380339309346,0.8223302436673765,206991360,82255872,6418432,430612480,98418688,320073728,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7983104,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,1007289.2446764797,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.067,20.333,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706509,1.3328149909610354,4.344790689743381,0.09961500000002844,0.2363948288838693,4.736887170280327,1.7284404605990868,0.43229143393359626,0.0894338835432476,0.42428705734878547,0.7620380551704293,0.00009296685529506352,0.31317767042404704,0.5389021433041468,0.699720081406607,0.8057615273548053,206991360,82255872,6418432,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7983104,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,986993.8829671524,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.067,20.333,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706510,1.3596660955440056,4.344790689743381,0.13709659345304812,0.2363948288838693,4.736887170280327,1.5180599542217188,0.43229143393359626,0.09422860487102162,0.42428705734878547,0.7620380551704293,0,0.31317767042404704,0.6456375444474043,0.7433709836548706,0.789192811042234,206991360,82255872,6414336,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,966698.5212578251,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.133,20.333,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706511,1.6110662749782099,4.344790689743381,0.1399671652111627,0.2363948288838693,4.736887170280327,1.5491099456152329,0.43229143393359626,0.09422860487102162,0.42428705734878547,0.7620380551704293,0,0.31317767042404704,0.6456375444474043,0.7588914529406144,0.772624094729663,206991360,82255872,6414336,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,946403.1595484978,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.133,20.333,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706512,1.6110662749782099,4.344790689743381,0.14283773696927732,0.2363948288838693,4.736887170280327,1.5801599370087467,0.43229143393359626,0.09422860487102162,0.42428705734878547,0.7620380551704293,0,0.31317767042404704,0.6456375444474043,0.7744119222263585,0.7560553784170918,206991360,82255872,6414336,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,926107.7978391704,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,3.867,25.133,2.067,2,2.133,20.333,0.017151162790697675,0.003060240963855422,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.00470843373493976,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706513,1.5373649018963291,4.344790689743381,0.1457083087273919,0.2363948288838693,4.2336138106129235,1.8629994836108297,0.43229143393359626,0.07261648910547888,0.42428705734878547,0.7620380551704293,0,0.31317767042404704,0.6456375444474043,0.7899323915121024,0.7394866621045206,206983168,82255872,6414336,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,905812.4361298431,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,4.133,25.133,2.067,2,2.133,20.333,0.017151162790697675,0.003069767441860465,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.004725581395348838,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706514,1.5373649018963291,4.344790689743381,0.14857888048550652,0.2363948288838693,5.051768820058081,1.8629994836108297,0.43229143393359626,0.07104601235762853,0.42428705734878547,0.7620380551704293,0,0.31317767042404704,0.6456375444474043,0.8054528607978461,0.7229179457919495,206983168,82255872,6414336,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,885517.0744205158,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.6,4.133,25.133,2.067,2,2.133,20.333,0.017151162790697675,0.003069767441860465,0.03162568306010928,0.03765243902439024,0.00232258064516129,0.003,0.0036907216494845357,0.03672794117647059,0.004725581395348838,0.08047445255474452,0.04801829268292683,0.004464516129032258,0.0046,0.008130102040816328
1705706515,1.5373649018963291,4.344790689743381,0.1722343054868763,0.2363948288838693,5.051768820058081,1.8629994836108297,0.43229143393359626,0.06947553560977816,0.42428705734878547,0.7620380551704293,0,0.3177036497450455,0.6456375444474043,0.9312281571446338,0.7063492294793783,206983168,82255872,6414336,430612480,98418688,320147456,41435136,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,2278659.7322874926,0,0,951749.4079270746,80225.63459730492,0,0,865221.7127111884,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.467,4.6,25.533,2.067,2,2.133,20.067,0.017465753424657535,0.0030786516853932586,0.03194078947368421,0.03764705882352941,0.00232258064516129,0.003,0.003692179700499168,0.03785714285714286,0.004741573033707865,0.08048913043478259,0.048,0.004464516129032258,0.0046,0.008130541871921181
1705706516,1.5373649018963291,4.551443962292385,0.1722343054868763,0.2363948288838693,5.051768820058081,1.8629994836108297,0.42632764797332157,0.06790505886192781,0.4476271448446181,0.7620380551704293,0,0.3177036497450455,0.6456375444474043,0.9312281571446338,0.6897805131668071,206983168,82255872,6414336,430612480,98418688,320147456,41443328,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,1532245.9973065986,0,0,932104.6346574139,105528.93285927757,0,0,844926.351001861,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.467,4.6,25.533,2.067,2,2.133,20.067,0.017465753424657535,0.0030786516853932586,0.03194078947368421,0.03764705882352941,0.00232258064516129,0.003,0.003692179700499168,0.03785714285714286,0.004741573033707865,0.08048913043478259,0.048,0.004464516129032258,0.0046,0.008130541871921181
1705706517,1.5373649018963291,4.551443962292385,0.1722343054868763,0.23639482888386937,5.051768820058081,1.8629994836108297,0.42632764797332157,0.06633458211407744,0.4476271448446181,0.7620380551704293,0,0.3177036497450455,0.6456375444474043,0.9312281571446338,0.6732117968542359,206983168,82255872,6414336,430612480,98418688,320147456,41443328,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,1532245.9973065986,0,0,932104.6346574139,105528.93285927757,0,0,824630.9892925337,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.533,4.6,25.533,2.133,2.133,2.2,20.267,0.017330316742081447,0.0030786516853932586,0.03194078947368421,0.0375,0.0022424242424242424,0.003,0.003707037643207856,0.03766233766233766,0.004741573033707865,0.08048913043478259,0.04794444444444444,0.004448484848484848,0.0046,0.008158767772511847
1705706518,1.5373649018963291,4.551443962292385,0.1722343054868763,0.23639482888386937,5.051768820058081,1.8629994836108297,0.42632764797332157,0.06476410536622708,0.4476271448446181,0.6486637267400732,0,0.3177036497450455,0.6456375444474043,0.9312281571446338,0.6566430805416648,206983168,82255872,6414336,430612480,98418688,320147456,41443328,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,1532245.9973065986,0,0,932104.6346574139,105528.93285927757,0,0,804335.6275832065,11,7,5,4,8,16,6,5,3,11,1,3,6,17,8,8.533,4.6,25.533,2.133,2.133,2.2,20.267,0.017330316742081447,0.0030786516853932586,0.03194078947368421,0.0375,0.0022424242424242424,0.003,0.003707037643207856,0.03766233766233766,0.004741573033707865,0.08048913043478259,0.04794444444444444,0.004448484848484848,0.0046,0.008158767772511847
1705706519,1.5373649018963291,4.40281145848243,0.1722343054868763,0.23639482888386937,4.880529038227046,1.8629994836108297,0.42632764797332157,0.06319362861837673,0.4476271448446181,0.6359630924872327,0,0.3177036497450455,0.6456375444474043,0.9312281571446338,0.6400743642290935,206983168,82288640,6414336,430612480,99225600,320147456,41443328,4460544,277999616,92778496,4669440,3022848,299372544,7987200,47677440,1532639.4994581556,0,0,932104.6346574139,105528.93285927757,0,0,784040.2658738792,11,7,5,4,7,16,6,5,3,11,1,3,6,17,8,8.533,4.6,24.267,2.133,2.133,2.2,20.267,0.017330316742081447,0.0030786516853932586,0.0319693094629156,0.0375,0.0022424242424242424,0.003,0.003707037643207856,0.03766233766233766,0.004741573033707865,0.080431654676259,0.04794444444444444,0.004448484848484848,0.0046,0.008158767772511847
1705706520,1.5373649018963291,4.40281145848243,0.1722343054868763,0.23639482888386937,4.880529038227046,1.8629994836108297,0.42632764797332157,0.06162315187052636,0.4476271448446181,0.8006202931683686,0,0.3177036497450455,0.5535870160787495,0.9312281571446338,0.6235056479165224,206983168,82288640,6414336,430612480,99225600,320147456,41443328,4460544,277999616,92778496,4669440,3022848,299376640,7987200,47677440,1532639.4994581556,0,0,932104.6346574139,105528.93285927757,0,0,763744.9041645519,11,7,5,4,7,16,6,5,3,11,1,3,5,17,8,8.533,4.6,24.267,2.133,2.133,2.2,20.267,0.017330316742081447,0.0030786516853932586,0.0319693094629156,0.0375,0.0022424242424242424,0.003,0.003707037643207856,0.03766233766233766,0.004741573033707865,0.080431654676259,0.04794444444444444,0.004448484848484848,0.0046,0.008158767772511847
1705706521,1.5373649018963291,4.40281145848243,0.1722343054868763,0.23639482888386937,4.880529038227046,1.8629994836108297,0.42632764797332157,0.09715927750410466,0.4476271448446181,0.8258368684111098,0,0.3177036497450455,0.5535870160787495,0.9312281571446338,0.6069369316039512,206983168,82288640,6414336,430612480,99225600,320147456,41443328,4464640,277999616,92778496,4669440,3022848,299376640,7987200,47677440,1532639.4994581556,0,0,932104.6346574139,105528.93285927757,0,0,743449.5424552244,11,7,5,4,7,16,6,5,3,11,1,3,5,17,8,8.067,4.6,24.267,2.133,2.133,2.2,20.267,0.01712837837837838,0.0030786516853932586,0.0319693094629156,0.0375,0.0022424242424242424,0.003,0.003707037643207856,0.03743506493506494,0.004741573033707865,0.080431654676259,0.04794444444444444,0.004448484848484848,0.0046,0.008158767772511847
1705706522,1.5373649018963291,4.40281145848243,0.18007323771746991,0.23639482888386937,4.880529038227046,1.8629994836108297,0.42632764797332157,0.09715927750410466,0.4476271448446181,0.8258368684111098,0,0.3177036497450455,0.5535870160787495,0.9312281571446338,1.0315885804211338,206983168,82288640,6410240,430612480,99225600,320147456,41443328,4464640,277999616,92778496,4669440,3022848,299376640,7987200,47738880,1532639.4994581556,0,0,932104.6346574139,105528.93285927757,0,0,1513378.1495355878,11,7,5,4,7,16,6,5,3,11,1,3,5,17,8,8.067,4.6,24.267,2.133,2.133,2.2,17.733,0.01712837837837838,0.0030786516853932586,0.0319693094629156,0.0375,0.0022424242424242424,0.003,0.0036897637795275592,0.03743506493506494,0.004741573033707865,0.080431654676259,0.04794444444444444,0.004448484848484848,0.0046,0.008121495327102804
1705706523,1.5373649018963291,4.40281145848243,0.18007323771746991,0.23639482888386937,4.880529038227046,1.8629994836108297,0.42632764797332157,0.09715927750410466,0.4476271448446181,0.8258368684111098,0,0.3177036497450455,0.5535870160787495,0.9312281571446338,1.0315885804211338,206983168,82288640,6410240,430612480,99225600,320147456,41443328,4464640,277999616,92778496,4669440,3022848,299376640,7987200,47738880,1532639.4994581556,0,0,932104.6346574139,105528.93285927757,0,0,1513378.1495355878,11,7,5,4,7,16,6,5,3,11,1,3,5,17,8,8.067,4.6,24.267,2.133,2.133,2.2,17.733,0.01712837837837838,0.0030786516853932586,0.0319693094629156,0.0375,0.0022424242424242424,0.003,0.0036897637795275592,0.03743506493506494,0.004741573033707865,0.080431654676259,0.04794444444444444,0.004448484848484848,0.0046,0.008121495327102804
