time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705488640,0.7116673759042927,2.4916371457489936,0.5556884573710931,31.290837014174635,0.31783819754729375,8.0133472303116,0.9357275786972904,3.967739996565241,2.328572692877694,0.3032858418574453,0.3077848879094796,106786816,43229184,11636736,44961792,43442176,15769600,38191104,10215424,46567424,2973696,8777728,61518.436005907526,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,23.4,1.4,71.6,1.533,12.467,12.267,1.533,138.2,17.667,8.533,0,0,0.002993912532609259,0.0030280948200175593,0.1,0.0037457364341085273,0.003,0.04518201284796574,0.0033529411764705885,0.0020364055299539174,0.007436467598475222,0.0029413333333333336,0.004613394863490112,0.004650570676031607,0.22,0.04734806629834265,0.004600000000000001,0.18926829268292697,0.006666666666666666,0.004417603686635944,0.009578780177890725,0.0045968
1705488641,0.7116673759042927,2.4916371457489936,0.5556884573710931,31.290837014174635,0.31783819754729375,8.0133472303116,1.0050529678829703,3.967739996565241,2.377593899851765,0.3032858418574453,0.3077848879094796,106786816,43229184,11636736,44961792,43442176,15769600,38191104,10215424,46567424,2973696,8777728,61518.436005907526,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,23.4,1.4,71.6,1.533,12.467,12.267,1.533,138.2,17.667,8.533,0,0,0.002993912532609259,0.0030280948200175593,0.1,0.0037457364341085273,0.003,0.04518201284796574,0.0033529411764705885,0.0020364055299539174,0.007436467598475222,0.0029413333333333336,0.004613394863490112,0.004650570676031607,0.22,0.04734806629834265,0.004600000000000001,0.18926829268292697,0.006666666666666666,0.004417603686635944,0.009578780177890725,0.0045968
1705488642,0.6796845958884712,2.4916371457489936,0.5556884573710931,31.290837014174635,0.3280275300304214,8.0133472303116,1.0050529678829703,4.015928934451054,2.426615106825837,0.3032858418574453,0.3077848879094796,106786816,43229184,11636736,44961792,43442176,15769600,38191104,10682368,46567424,2973696,8777728,84588.3788604149,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,23.4,1.4,71.6,1.533,12.467,12.267,1.533,138.2,17.667,8.867,0,0,0.002993912532609259,0.0030280948200175593,0.1,0.0037457364341085273,0.003,0.04518201284796574,0.0033529411764705885,0.0020364055299539174,0.007436467598475222,0.0029560439560439556,0.004613394863490112,0.004650570676031607,0.22,0.04734806629834265,0.004600000000000001,0.18926829268292697,0.006666666666666666,0.004417603686635944,0.009578780177890725,0.0046
1705488643,0.6796845958884712,2.4916371457489936,0.5556884573710931,31.290837014174635,0.3280275300304214,8.0133472303116,1.0050529678829703,4.015928934451054,2.475636313799908,0.3032858418574453,0.3077848879094796,106786816,43229184,11636736,44961792,43442176,15769600,38191104,10682368,46567424,2973696,8777728,84588.3788604149,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,23.4,1.4,71.6,1.533,12.467,12.267,1.533,138.2,17.667,8.867,0,0,0.002993912532609259,0.0030280948200175593,0.1,0.0037457364341085273,0.003,0.04518201284796574,0.0033529411764705885,0.0020364055299539174,0.007436467598475222,0.0029560439560439556,0.004613394863490112,0.004650570676031607,0.22,0.04734806629834265,0.004600000000000001,0.18926829268292697,0.006666666666666666,0.004417603686635944,0.009578780177890725,0.0046
1705488644,0.6796845958884712,2.4916371457489936,0.5556884573710931,31.290837014174635,0.3280275300304214,8.0133472303116,1.0050529678829703,4.015928934451054,2.52465752077398,0.3032858418574453,0.3077848879094796,106786816,43229184,11636736,44961792,43442176,15769600,38191104,10682368,46567424,2973696,8777728,84588.3788604149,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,22.467,0.933,70.533,1.067,12.467,12.267,1.067,137.6,17.667,7.933,0,0,0.002993912532609259,0.0030263157894736847,0.10967741935483871,0.003748257164988381,0.003,0.04518201284796574,0.0034000000000000002,0.0020377358490566034,0.007436467598475222,0.002961432506887052,0.004613394863490112,0.004647368421052632,0.22193548387096773,0.047527777777777745,0.004600000000000001,0.18926829268292697,0.007000000000000002,0.004417855499309709,0.009578780177890725,0.0046099173553719
1705488645,0.6796845958884712,2.4916371457489936,0.5556884573710931,31.412114367561927,0.3280275300304214,7.785534838849351,1.0050529678829703,4.015928934451054,2.9412724184442887,0.3032858418574453,0.3077848879094796,106786816,43229184,11636736,44961792,43442176,15671296,38191104,10682368,46567424,2973696,8777728,84588.3788604149,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,22.467,0.933,70.533,1.067,12.467,12.267,0.667,137.6,17.667,7.933,0,0,0.002993912532609259,0.0030263157894736847,0.10967741935483871,0.003748257164988381,0.003,0.04518201284796574,0.0034081632653061226,0.0020377358490566034,0.007436467598475222,0.002961432506887052,0.004613394863490112,0.004647368421052632,0.22193548387096773,0.047527777777777745,0.004600000000000001,0.18926829268292697,0.007050000000000002,0.004417855499309709,0.009578780177890725,0.0046099173553719
1705488646,0.6796845958884712,2.4916371457489936,0.5556884573710931,31.412114367561927,0.3280275300304214,7.785534838849351,1.0050529678829703,4.015928934451054,2.9412724184442887,0.3032858418574453,0.34057662728671045,106786816,43229184,11636736,44961792,43442176,15671296,38191104,10682368,46567424,2973696,8777728,84588.3788604149,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,22.467,0.933,70.533,1.067,12.467,12.267,0.667,137.6,17.667,7.933,0,0,0.002993912532609259,0.0030263157894736847,0.10967741935483871,0.003748257164988381,0.003,0.04518201284796574,0.0034081632653061226,0.0020377358490566034,0.007436467598475222,0.002961432506887052,0.004613394863490112,0.004647368421052632,0.22193548387096773,0.047527777777777745,0.004600000000000001,0.18926829268292697,0.007050000000000002,0.004417855499309709,0.009578780177890725,0.0046099173553719
1705488647,0.6796845958884712,2.4916371457489936,0.5556884573710931,31.412114367561927,0.3280275300304214,7.785534838849351,0.8952954914301533,4.015928934451054,2.9412724184442887,0.3032858418574453,0.34057662728671045,106786816,43229184,11636736,44961792,43442176,15671296,38293504,10682368,46567424,2973696,8777728,84588.3788604149,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,22.467,0.933,70.533,0.867,12.467,12.267,0.667,140.267,17.667,7.933,0,0,0.002993912532609259,0.0030263157894736847,0.10967741935483871,0.003748257164988381,0.003,0.04518201284796574,0.0034081632653061226,0.002012430939226519,0.007436467598475222,0.002961432506887052,0.004613394863490112,0.004647368421052632,0.22193548387096773,0.047527777777777745,0.0046,0.18926829268292697,0.007050000000000002,0.004412799263351749,0.009578780177890725,0.0046099173553719
1705488648,0.4811875674655912,2.4916371457489936,0.5639267174543268,31.412114367561927,0.3280275300304214,7.785534838849351,0.8952954914301533,4.015928934451054,2.9412724184442887,0.3032858418574453,0.34057662728671045,106786816,43229184,11669504,44961792,43442176,15671296,38293504,10682368,46567424,2973696,8777728,51584.05681313804,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.999,22.467,0.933,70.533,0.867,12.467,12.267,0.667,140.267,17.667,7.933,0,0,0.002993912532609259,0.0030263157894736847,0.10967741935483871,0.003748257164988381,0.003,0.04518201284796574,0.0034081632653061226,0.002012430939226519,0.007436467598475222,0.002961432506887052,0.004613394863490112,0.004647368421052632,0.22193548387096773,0.047527777777777745,0.0046,0.18926829268292697,0.007050000000000002,0.004412799263351749,0.009578780177890725,0.0046099173553719
1705488649,0.493301066926627,2.4916371457489936,0.5891944900565592,31.412114367561927,0.28359437871263393,7.785534838849351,0.8952954914301533,4.015928934451054,2.9412724184442887,0.3032858418574453,0.34057662728671045,106786816,43229184,11669504,44961792,43442176,15671296,38293504,10682368,46567424,2973696,8777728,52882.6428254391,0,0,24939.113492450073,4,4,9,4,3,25,3,4,4,4,2,13.801,22.467,0.933,70.533,0.867,12.467,12.267,0.667,140.267,17.667,7.933,0,0,0.0029938366718027733,0.0030263157894736847,0.10967741935483871,0.003748257164988381,0.003,0.04518201284796574,0.0034081632653061226,0.002012430939226519,0.007436467598475222,0.002961432506887052,0.004613559322033898,0.004647368421052632,0.22193548387096773,0.047527777777777745,0.0046,0.18926829268292697,0.007050000000000002,0.004412799263351749,0.009578780177890725,0.0046099173553719
1705488650,0.5054145663876629,2.4916371457489936,0.5891944900565592,31.412114367561927,0.2781272532121269,7.785534838849351,0.8952954914301533,4.015928934451054,2.9412724184442887,0.310778287594154,0.2876410859213931,106786816,43229184,11669504,44961792,43442176,15671296,38293504,10682368,46567424,2973696,8777728,54181.228837740164,0,0,35460.13332179032,4,4,9,4,3,25,3,4,4,4,2,13.801,23,0.8,69.667,0.867,12.667,12.4,0.667,144.2,18.267,8.4,0,0,0.0029968404423380726,0.0030280701754385967,0.1159090909090909,0.003729813664596273,0.003,0.04576133909287257,0.0034081632653061226,0.002027910142954391,0.0074556962025316455,0.002962962962962963,0.00461958925750395,0.004650526315789474,0.2231818181818182,0.0464432989690721,0.0046,0.1867391304347828,0.007050000000000002,0.004417926026775584,0.009612658227848101,0.004609523809523809
1705488651,0.5175280658486987,2.4034883329970937,0.5891944900565592,31.412114367561927,0.2726601277116199,7.785534838849351,0.8952954914301533,4.015928934451054,2.9412724184442887,0.310778287594154,0.2819648087999479,106786816,43302912,11669504,44961792,43442176,15671296,38293504,10682368,46567424,2973696,8777728,55479.81485004123,0,0,35460.13332179032,4,4,9,4,3,25,3,4,4,4,2,13.801,23,0.8,69.667,0.867,12.667,12.4,0.667,144.2,18.267,8.4,0,0,0.0029968404423380726,0.0030280701754385967,0.1159090909090909,0.003729813664596273,0.003,0.04576133909287257,0.0034081632653061226,0.002027910142954391,0.0074556962025316455,0.002962962962962963,0.00461958925750395,0.004650526315789474,0.2231818181818182,0.0464432989690721,0.0046,0.1867391304347828,0.007050000000000002,0.004417926026775584,0.009612658227848101,0.004609523809523809
1705488652,0.5296415653097346,1.8787716389671087,0.5891944900565592,31.412114367561927,0.2671930022111129,7.785534838849351,0.8952954914301533,3.9030010317714274,2.9412724184442887,0.310778287594154,0.33428839447763725,106786816,43302912,11669504,44961792,43442176,15671296,38293504,10670080,46567424,2973696,8769536,56778.40086234229,0,0,35460.13332179032,4,4,9,4,3,25,3,4,4,4,2,13.801,23,0.8,69.667,0.867,12.667,12.4,0.667,144.6,18.667,8.4,0,0,0.0029968404423380726,0.0030280701754385967,0.1159090909090909,0.003729813664596273,0.003,0.04576133909287257,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.002962962962962963,0.00461958925750395,0.004650526315789474,0.2231818181818182,0.0464432989690721,0.0046,0.1867391304347828,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004609523809523809
1705488653,0.4928933702249452,2.2056056338027847,0.5891944900565592,31.412114367561927,0.2617258767106059,7.785534838849351,0.8952954914301533,3.9030010317714274,2.9412724184442887,0.310778287594154,0.33428839447763725,106897408,43302912,11669504,44961792,43442176,15671296,38293504,10670080,46567424,2973696,8769536,40713.630916627066,0,0,35460.13332179032,4,4,9,4,3,25,3,4,4,4,2,13.801,23,0.8,69.667,0.867,12.667,12.4,0.667,144.6,18.667,8.4,0,0,0.0029968404423380726,0.0030280701754385967,0.1159090909090909,0.003729813664596273,0.003,0.04576133909287257,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.002962962962962963,0.00461958925750395,0.004650526315789474,0.2231818181818182,0.0464432989690721,0.0046,0.1867391304347828,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004609523809523809
1705488654,0.5040073800686831,2.2056056338027847,0.5891944900565592,31.183498471184873,0.25625875121009883,7.785534838849351,0.8952954914301533,3.9030010317714274,2.5430894945962303,0.310778287594154,0.33428839447763725,106897408,43302912,11669504,45256704,43442176,15671296,38293504,10670080,46567424,2973696,8769536,41631.66252775462,0,0,35460.13332179032,4,4,9,4,3,25,3,4,4,4,2,13.801,23.933,0.8,71.933,0.867,12.667,12.4,0.667,144.6,18.667,8.4,0,0,0.0029968404423380726,0.0030547703180212014,0.1159090909090909,0.0037632,0.003,0.045761339092872576,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.002962962962962963,0.00461958925750395,0.004698586572438163,0.2231818181818182,0.04502463054187193,0.0046,0.18673913043478266,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004609523809523809
1705488655,0.5151213899124206,2.2056056338027847,0.5891944900565592,31.183498471184873,0.315794085432642,7.897113581746698,0.8952954914301533,3.9030010317714274,2.494068287622159,0.310778287594154,0.33428839447763725,106897408,43302912,11669504,45256704,43446272,15671296,38293504,10670080,46567424,2973696,8769536,42549.694138882165,0,0,35460.13332179032,4,4,9,4,3,25,3,4,4,4,2,13.801,23.933,0.8,71.933,0.867,12.667,12.4,0.667,144.6,18.667,8.4,0,0,0.0029968404423380726,0.0030547703180212014,0.1159090909090909,0.0037632,0.003,0.045761339092872576,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.002962962962962963,0.00461958925750395,0.004698586572438163,0.2231818181818182,0.04502463054187193,0.0046,0.18673913043478266,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004609523809523809
1705488656,0.5262353997561582,2.2056056338027847,0.5891944900565592,31.183498471184873,0.3111173316681393,7.714100412341179,0.7925846712762195,3.014713882280272,2.898867784773284,0.2988746551044592,0.33428839447763725,106897408,43302912,11669504,45256704,43446272,15785984,38293504,10670080,46567424,3104768,8769536,43467.72575000971,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.933,0.8,71.933,0.867,12.667,12.4,0.667,144.6,18.667,8.4,0,0,0.0029968404423380726,0.0030547703180212014,0.1159090909090909,0.0037632,0.003,0.045761339092872576,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.002962962962962963,0.00461958925750395,0.004698586572438163,0.2231818181818182,0.04502463054187193,0.0046,0.18673913043478266,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004609523809523809
1705488657,0.5373494095998959,2.2056056338027847,0.5891944900565592,31.183498471184873,0.3111173316681393,7.714100412341179,0.7925846712762195,3.079095536549945,2.898867784773284,0.2988746551044592,0.33428839447763725,106897408,43302912,11669504,45256704,43446272,15785984,38293504,10670080,46567424,3104768,8769536,44385.75736113726,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.933,0.8,71.933,0.867,12.667,12.4,0.667,144.6,18.667,7.067,0,0,0.0029968404423380726,0.0030547703180212014,0.1159090909090909,0.0037632,0.003,0.045761339092872576,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.0029580052493438317,0.00461958925750395,0.004698586572438163,0.2231818181818182,0.04502463054187193,0.0046,0.18673913043478266,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004608398950131234
1705488658,0.5484634194436334,2.2056056338027847,0.5891944900565592,31.183498471184873,0.3111173316681393,7.714100412341179,0.7925846712762195,3.1434771908196177,2.898867784773284,0.2988746551044592,0.33428839447763725,106897408,43302912,11669504,45256704,43446272,15785984,38293504,10670080,46567424,3104768,8769536,45303.7889722648,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.933,0.8,71.933,0.867,12.667,12.4,0.667,144.6,18.667,7.067,0,0,0.0029968404423380726,0.0030547703180212014,0.1159090909090909,0.0037632,0.003,0.045761339092872576,0.0034081632653061226,0.0020310587168442533,0.0074651898734177215,0.0029580052493438317,0.00461958925750395,0.004698586572438163,0.2231818181818182,0.04502463054187193,0.0046,0.18673913043478266,0.007050000000000002,0.004422171843119475,0.00964493670886076,0.004608398950131234
1705488659,0.5595774292873711,2.2056056338027847,0.5891944900565592,31.183498471184873,0.3111173316681393,7.714100412341179,0.647154188851455,3.2078588450892904,2.898867784773284,0.2988746551044592,0.33428839447763725,106897408,43302912,11669504,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,46221.82058339236,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.667,0.667,71.4,0.733,12.667,12.4,0.533,144.2,18.667,6.8,0,0,0.0029968404423380726,0.003057605760576058,0.10300000000000001,0.0037475884244372996,0.003,0.045761339092872576,0.0032272727272727275,0.002025313568985177,0.0074651898734177215,0.0029556786703601105,0.00461958925750395,0.004703690369036904,0.22060000000000002,0.0440841584158416,0.0046,0.18673913043478266,0.005100000000000006,0.004421117445838086,0.00964493670886076,0.004608864265927977
1705488660,0.5706914391311086,2.2056056338027847,0.5891944900565592,31.183498471184873,0.3111173316681393,7.714100412341179,0.647154188851455,3.272240499358963,2.8393004480326334,0.2988746551044592,0.33428839447763725,106897408,43302912,11669504,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,47139.8521945199,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.667,0.667,71.4,0.733,12.667,12.4,0.4,144.2,18.667,6.8,0,0,0.0029968404423380726,0.003057605760576058,0.10300000000000001,0.0037475884244372996,0.003,0.045761339092872576,0.0032285714285714287,0.002025313568985177,0.0074651898734177215,0.0029556786703601105,0.00461958925750395,0.004703690369036904,0.22060000000000002,0.0440841584158416,0.0046,0.18673913043478266,0.005125000000000001,0.004421117445838086,0.00964493670886076,0.004608864265927977
1705488661,0.5818054489748463,2.2056056338027847,0.48477235365591814,31.183498471184873,0.3111173316681393,7.714100412341179,0.647154188851455,3.336622153628636,2.8393004480326334,0.2988746551044592,0.33428839447763725,106897408,43302912,11694080,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,48057.88380564745,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.667,0.667,71.4,0.733,12.667,12.4,0.4,144.2,18.667,6.8,0,0,0.0029968404423380726,0.003057605760576058,0.10300000000000001,0.0037475884244372996,0.003,0.045761339092872576,0.0032285714285714287,0.002025313568985177,0.0074651898734177215,0.0029556786703601105,0.00461958925750395,0.004703690369036904,0.22060000000000002,0.0440841584158416,0.0046,0.18673913043478266,0.005125000000000001,0.004421117445838086,0.00964493670886076,0.004608864265927977
1705488662,0.6668405906242567,2.2056056338027847,0.48477235365591814,31.183498471184873,0.3111173316681393,7.714100412341179,0.647154188851455,3.8628992561803646,2.8393004480326334,0.2988746551044592,0.33428839447763725,106897408,43302912,11694080,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,55081.896667652836,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.667,0.667,71.4,0.267,12.667,12.4,0.4,139.867,18.667,6.8,0,0,0.0029968404423380726,0.003057605760576058,0.10300000000000001,0.0037475884244372996,0.003,0.045761339092872576,0.0032285714285714287,0.002065012634964393,0.0074651898734177215,0.0029556786703601105,0.00461958925750395,0.004703690369036904,0.22060000000000002,0.0440841584158416,0.0046,0.18673913043478266,0.005125000000000001,0.0044299104066161275,0.00964493670886076,0.004608864265927977
1705488663,0.6668405906242567,2.2056056338027847,0.48477235365591814,30.310165901871926,0.3111173316681393,7.714100412341179,0.647154188851455,3.8628992561803646,2.8393004480326334,0.2988746551044592,0.3210282890360167,106897408,43302912,11694080,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,55081.896667652836,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.801,23.667,0.667,71.4,0.267,12.667,12.4,0.4,139.867,18.667,6.8,0,0,0.0029968404423380726,0.003057605760576058,0.10300000000000001,0.0037475884244372996,0.003,0.045761339092872576,0.0032285714285714287,0.002065012634964393,0.0074651898734177215,0.0029556786703601105,0.00461958925750395,0.004703690369036904,0.22060000000000002,0.0440841584158416,0.0046,0.18673913043478266,0.005125000000000001,0.0044299104066161275,0.00964493670886076,0.004608864265927977
1705488664,0.6668405906242567,2.2056056338027847,0.48477235365591814,30.310165901871926,0.3111173316681393,7.714100412341179,0.647154188851455,3.8628992561803646,2.8393004480326334,0.2988746551044592,0.3210282890360167,106897408,43302912,11694080,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,55081.896667652836,0,0,24217.579818683484,4,4,9,4,3,25,3,4,4,4,2,13.8,23.667,0.667,71.4,0.267,12.667,12.4,0.4,139.867,18.667,6.8,0,0,0.0030128,0.003057605760576058,0.10300000000000001,0.0037475884244372996,0.003,0.045761339092872576,0.0032285714285714287,0.002065012634964393,0.0074651898734177215,0.0029556786703601105,0.0046384,0.004703690369036904,0.22060000000000002,0.0440841584158416,0.0046,0.18673913043478266,0.005125000000000001,0.0044299104066161275,0.00964493670886076,0.004608864265927977
1705488665,0.7321741396243897,2.2056056338027847,0.4211640723194385,30.310165901871926,0.3111173316681393,7.714100412341179,0.647154188851455,3.8628992561803646,2.8393004480326334,0.27818060767461655,0.3210282890360167,106901504,43302912,11694080,45256704,43446272,15785984,38649856,10670080,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24,0.4,68.8,0.267,12.067,12.467,0.4,141.6,18.867,6.733,0,0,0.003009630818619583,0.0030888888888888884,0.08928571428571429,0.00369299674267101,0.003,0.04523195876288659,0.0032285714285714287,0.002054267161410019,0.007471301020408164,0.002955307262569832,0.004632744783306581,0.0047599999999999995,0.21763157894736843,0.037676630434782636,0.0046,0.18259375,0.005125000000000001,0.0044249536178107614,0.009657525510204084,0.004608938547486034
1705488666,0.7321741396243897,2.2056056338027847,0.4211640723194385,30.310165901871926,0.3111173316681393,7.736681915946804,0.647154188851455,3.343446608981221,2.8393004480326334,0.27818060767461655,0.3210282890360167,106901504,43302912,11694080,45256704,43446272,16044032,38649856,10670080,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24,0.4,68.8,0.267,12.067,12.467,0.4,141.6,18.867,6.733,0,0,0.003009630818619583,0.0030888888888888884,0.08928571428571429,0.00369299674267101,0.003,0.04523195876288659,0.0032285714285714287,0.002054267161410019,0.007471301020408164,0.002955307262569832,0.004632744783306581,0.0047599999999999995,0.21763157894736843,0.037676630434782636,0.0046,0.18259375,0.005125000000000001,0.0044249536178107614,0.009657525510204084,0.004608938547486034
1705488667,0.7321741396243897,2.3393619010385764,0.4211640723194385,30.310165901871926,0.3111173316681393,7.736681915946804,0.647154188851455,3.2790649547115485,2.8393004480326334,0.27818060767461655,0.3210282890360167,106901504,43364352,11694080,45256704,43446272,16044032,38649856,10670080,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24,0.4,68.8,0.267,12.067,12.467,0.4,142.733,20,6.733,0,0,0.003009630818619583,0.0030888888888888884,0.08928571428571429,0.00369299674267101,0.003,0.04523195876288659,0.0032285714285714287,0.0020517761783143723,0.00746790757381258,0.002955307262569832,0.004632744783306581,0.0047599999999999995,0.21763157894736843,0.037676630434782636,0.0046,0.18259375,0.005125000000000001,0.004422242860459718,0.00964762516046213,0.004608938547486034
1705488668,0.7321741396243897,1.8322115774837344,0.4211640723194385,30.310165901871926,0.3111173316681393,5.889684983498269,0.647154188851455,3.2146833004418762,2.8393004480326334,0.27818060767461655,0.3210282890360167,106901504,43364352,11694080,45256704,43446272,16044032,38649856,10670080,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24,0.4,68.8,0.267,12.067,12.467,0.4,142.733,20,6.733,0,0,0.003009630818619583,0.0030888888888888884,0.08928571428571429,0.00369299674267101,0.003,0.04523195876288659,0.0032285714285714287,0.0020517761783143723,0.00746790757381258,0.002955307262569832,0.004632744783306581,0.0047599999999999995,0.21763157894736843,0.037676630434782636,0.0046,0.18259375,0.005125000000000001,0.004422242860459718,0.00964762516046213,0.004608938547486034
1705488669,0.7321741396243897,2.167072424185353,0.4211640723194385,30.310165901871926,0.2863556814204339,6.013221051390772,0.647154188851455,3.150301646172203,2.8393004480326334,0.27818060767461655,0.26969987847277066,106901504,43364352,11694080,45256704,43446272,16044032,38649856,10670080,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24.667,0.4,68.067,0.267,12.067,12.467,0.4,142.733,20,6.733,0,0,0.003009630818619583,0.003091954022988506,0.08928571428571429,0.0036174055829228243,0.003,0.0452319587628866,0.0032285714285714287,0.0020517761783143723,0.00746790757381258,0.002955307262569832,0.004632744783306581,0.004765517241379311,0.21763157894736843,0.02985380116959064,0.0046,0.18259375,0.005125000000000001,0.004422242860459718,0.00964762516046213,0.004608938547486034
1705488670,0.7321741396243897,2.167072424185353,0.4211640723194385,30.310165901871926,0.2863556814204339,6.136757119283274,0.647154188851455,3.92481065841123,2.8393004480326334,0.27818060767461655,0.264349406988837,106901504,43364352,11694080,45256704,43446272,16044032,38649856,10067968,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24.667,0.4,68.067,0.267,12.067,12.467,0.4,142.733,20,6.733,0,0,0.003009630818619583,0.003091954022988506,0.08928571428571429,0.0036174055829228243,0.003,0.0452319587628866,0.0032285714285714287,0.0020517761783143723,0.00746790757381258,0.002955307262569832,0.004632744783306581,0.004765517241379311,0.21763157894736843,0.02985380116959064,0.0046,0.18259375,0.005125000000000001,0.004422242860459718,0.00964762516046213,0.004608938547486034
1705488671,0.7321741396243897,2.167072424185353,0.4211640723194385,30.310165901871926,0.2747854672757553,6.260293187175775,0.647154188851455,3.92481065841123,2.754356708332066,0.27818060767461655,0.2589989355049034,106901504,43364352,11694080,45256704,43446272,16044032,38649856,10067968,46567424,3104768,8769536,41049.48788358622,0,0,0,4,4,9,4,3,25,3,4,4,4,2,13.933,24.667,0.4,68.067,0.267,12.067,12.467,0.4,142.733,20,6.733,0,0,0.003009630818619583,0.003091954022988506,0.08928571428571429,0.0036174055829228243,0.003,0.0452319587628866,0.0032285714285714287,0.0020517761783143723,0.00746790757381258,0.002955307262569832,0.004632744783306581,0.004765517241379311,0.21763157894736843,0.02985380116959064,0.0046,0.18259375,0.005125000000000001,0.004422242860459718,0.00964762516046213,0.004608938547486034
