time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705388642,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.23596032765629227,6.54473781616297,0.7420387305002414,3.312261788710755,2.573698378889988,0.2656184916840292,0.22666040835485632,116359168,43741184,12058624,42086400,43638784,17285120,40288256,10637312,45961216,3031040,9142272,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,12.933,21.4,0.267,60.325,0.267,10.933,10.933,0.267,128.333,17.933,6.667,0,0,0,0,0.002981132075471698,0.003099403578528827,0.205,0.05430056890504766,0.003,0.14994279176201372,0.0035625,0.0018772200772200769,0.00738030095759234,0.0027802197802197803,0.004601257861635221,0.004778926441351888,0.445,0.09464083822142177,0.0046,0.48390625,0.007722222222222223,0.004379562419562419,0.009585499316005473,0.004602930402930403
1705388643,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.24091583770614536,6.54473781616297,0.7420387305002414,3.312261788710755,2.573698378889988,0.2656184916840292,0.22666040835485632,116359168,43741184,12058624,42086400,43638784,17285120,40288256,10637312,45961216,3031040,9142272,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,12.933,21.4,0.267,60.325,0.267,10.933,10.933,0.267,128.8,18.4,6.667,0,0,0,0,0.002981132075471698,0.003099403578528827,0.205,0.05430056890504766,0.003,0.14994279176201372,0.0035625,0.001882970550576184,0.007306648575305292,0.0027802197802197803,0.004601257861635221,0.004778926441351888,0.445,0.09464083822142177,0.0046,0.48390625,0.007722222222222223,0.0043806914212548,0.009548168249660786,0.004602930402930403
1705388644,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.20327749999999872,6.54473781616297,0.6572895340901835,3.312261788710755,2.573698378889988,0.2656184916840292,0.22666040835485632,116359168,43741184,12058624,42086400,43638784,17285120,40288256,10637312,45961216,3031040,9142272,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,12.933,21.4,0.267,60.325,0.667,10.933,10.933,0.267,128.8,18.4,6.667,0,0,0,0,0.002981132075471698,0.003099403578528827,0.205,0.05430056890504766,0.003,0.14994279176201372,0.0035625,0.001882970550576184,0.007306648575305292,0.0027802197802197803,0.004601257861635221,0.004778926441351888,0.445,0.09464083822142177,0.0046,0.48390625,0.007722222222222223,0.0043806914212548,0.009548168249660786,0.004602930402930403
1705388645,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.20327749999999872,6.641711145997049,0.6572895340901835,3.312261788710755,2.585140794781175,0.2656184916840292,0.22666040835485632,116359168,43741184,12058624,42086400,43638784,17285120,40288256,10637312,45957120,3031040,9142272,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,12.933,21.4,0.267,60.325,0.667,10.933,10.933,0.267,128.8,18.4,6.667,0,0,0,0,0.002981132075471698,0.003099403578528827,0.205,0.05430056890504766,0.003,0.14994279176201372,0.0035625,0.001882970550576184,0.007306648575305292,0.0027802197802197803,0.004601257861635221,0.004778926441351888,0.445,0.09464083822142177,0.0046,0.48390625,0.007722222222222223,0.0043806914212548,0.009548168249660786,0.004602930402930403
1705388646,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.20327749999999872,6.641711145997049,0.5460925771604768,3.312261788710755,2.585140794781175,0.2656184916840292,0.22666040835485632,116359168,43741184,12058624,42086400,43638784,17285120,40288256,10637312,45957120,3031040,9142272,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,12.933,21.4,0.267,60.325,0.667,10.933,10.933,0.267,128.8,18.4,7.733,0,0,0,0,0.002981132075471698,0.003099403578528827,0.205,0.05430056890504766,0.003,0.14994279176201372,0.0035625,0.001882970550576184,0.007306648575305292,0.002818181818181818,0.004601257861635221,0.004778926441351888,0.445,0.09464083822142177,0.0046,0.48390625,0.007722222222222223,0.0043806914212548,0.009548168249660786,0.004608391608391609
1705388647,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.23987022508562633,6.641711145997049,0.7365739745568853,3.312261788710755,2.585140794781175,0.2656184916840292,0.22666040835485632,116359168,43741184,12058624,42086400,43638784,17285120,40402944,10637312,45957120,3031040,9142272,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,23.067,1,83.536,0.667,10.933,14.2,0.267,135.133,19.2,7.933,0,0,0,0,0.002965785381026438,0.0031094819159335286,0.21785714285714286,0.05734802007808142,0.003,0.15378619153674833,0.0035625,0.0019143852663016433,0.00731715425531915,0.002826666666666667,0.004593157076205287,0.004797067448680352,0.4730769230769231,0.09512827663134414,0.0046,0.4976190476190477,0.007722222222222223,0.004386859133897463,0.009559175531914894,0.004608
1705388648,0.610048116519943,2.0749897370264607,0.4103028503562922,18.427464714667476,0.3144256668694471,6.641711145997049,0.7365739745568853,2.660656732694545,2.585140794781175,0.2194307562113226,0.24921198204779058,116359168,43741184,12058624,42086400,43634688,17285120,40402944,10637312,45957120,3031040,9216000,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,23.067,1,83.536,0.667,10.933,14.2,1,135.133,19.2,7.933,0,0,0,0,0.002965785381026438,0.0031094819159335286,0.21785714285714286,0.05734802007808142,0.003,0.15378619153674833,0.0034571428571428574,0.0019143852663016433,0.00731715425531915,0.002826666666666667,0.004593157076205287,0.004797067448680352,0.4730769230769231,0.09512827663134414,0.0046,0.4976190476190477,0.007312500000000002,0.004386859133897463,0.009559175531914894,0.004608
1705388649,0.610048116519943,2.0749897370264607,0.2328843627247014,18.427464714667476,0.3144256668694471,6.641711145997049,0.7365739745568853,2.7150365871252466,2.585140794781175,0.21500378134992215,0.24921198204779058,116359168,43741184,12058624,42086400,43634688,17285120,40402944,10637312,45957120,3031040,9216000,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,23.067,1,83.536,0.667,14.133,14.2,1,150.867,19.2,7.933,0,0,0,0,0.002965785381026438,0.0031094819159335286,0.21785714285714286,0.05734802007808142,0.003,0.15791757049891542,0.0034571428571428574,0.0018222666000998495,0.00731715425531915,0.002826666666666667,0.004593157076205287,0.004797067448680352,0.4730769230769231,0.09512827663134414,0.0046,0.5345454545454549,0.007312500000000002,0.00436844732900649,0.009559175531914894,0.004608
1705388650,0.610048116519943,2.147816100470572,0.23766348754077177,18.427464714667476,0.3144256668694471,6.750478567597529,0.7365739745568853,3.2627912658420968,2.585140794781175,0.21057680648852167,0.2545641908637576,116359168,43905024,12058624,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,26.333,1,83.536,0.667,14.133,14.2,1,150.867,19.2,7.933,0,0,0,0,0.002965785381026438,0.0030812854442344045,0.21785714285714286,0.05734802007808142,0.003,0.15791757049891542,0.0034571428571428574,0.0018222666000998495,0.00731715425531915,0.002826666666666667,0.004593157076205287,0.004746313799621929,0.4730769230769231,0.09512827663134414,0.0046,0.5345454545454549,0.007312500000000002,0.00436844732900649,0.009559175531914894,0.004608
1705388651,0.610048116519943,2.147816100470572,0.2867474889642226,18.361258692628752,0.3144256668694471,6.750478567597529,0.7365739745568853,3.2627912658420968,2.585140794781175,0.20614983162712117,0.2545641908637576,116359168,43905024,12058624,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,44388.57341020417,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,26.333,1,83.536,0.667,14.133,14.2,1,150.867,19.2,7.933,0,0,0,0,0.002965785381026438,0.0030812854442344045,0.21785714285714286,0.05734802007808142,0.003,0.15791757049891542,0.0034571428571428574,0.0018222666000998495,0.00731715425531915,0.002826666666666667,0.004593157076205287,0.004746313799621929,0.4730769230769231,0.09512827663134414,0.0046,0.5345454545454549,0.007312500000000002,0.00436844732900649,0.009559175531914894,0.004608
1705388652,0.6289759927913979,2.147816100470572,0.2867474889642226,18.361258692628752,0.3144256668694471,6.750478567597529,0.7365739745568853,3.2627912658420968,2.585140794781175,0.20172285676572066,0.2545641908637576,116359168,43905024,12058624,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,52725.75143206539,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.533,19.2,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018251992031872505,0.00731715425531915,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.00436902390438247,0.009559175531914894,0.004596039603960395
1705388653,0.6289759927913979,2.147816100470572,0.2867474889642226,18.361258692628752,0.3144256668694471,6.750478567597529,0.7365739745568853,3.2627912658420968,2.607941564147591,0.1972958819043202,0.2545641908637576,116359168,43905024,12058624,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,52725.75143206539,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.533,19.2,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018251992031872505,0.00731715425531915,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.00436902390438247,0.009559175531914894,0.004596039603960395
1705388654,0.6289759927913979,2.147816100470572,0.2867474889642226,18.361258692628752,0.3144256668694471,6.750478567597529,0.7365739745568853,3.2627912658420968,2.607941564147591,0.1928689070429197,0.2545641908637576,116359168,43905024,12058624,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,52725.75143206539,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.533,19.2,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018251992031872505,0.00731715425531915,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.00436902390438247,0.009559175531914894,0.004596039603960395
1705388655,0.5258186885070021,2.147816100470572,0.2867474889642226,18.361258692628752,0.3144256668694471,6.750478567597529,0.7365739745568853,3.2627912658420968,2.607941564147591,0.18705970654090331,0.2545641908637576,116359168,43905024,12058624,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,44078.28881594474,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.533,19.2,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018251992031872505,0.00731715425531915,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.00436902390438247,0.009559175531914894,0.004596039603960395
1705388656,0.5857483625778406,1.676510029181109,0.4345945606956865,18.361258692628752,0.3144256668694471,6.750478567597529,0.47876368132208574,3.2627912658420968,2.607941564147591,0.18275190761771878,0.2545641908637576,116359168,43905024,11726848,42086400,43634688,17436672,40402944,10637312,45957120,3031040,9216000,74520.90240155252,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.533,19.2,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018251992031872505,0.00731715425531915,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.00436902390438247,0.009559175531914894,0.004596039603960395
1705388657,0.5857483625778406,1.7127189669833405,0.4345945606956865,18.84280797909625,0.3144256668694471,6.750478567597529,0.5792664020835883,3.2627912658420968,2.607941564147591,0.17844410869453428,0.2545641908637576,116359168,43905024,11726848,42348544,43634688,17436672,40402944,10637312,45957120,3031040,9216000,74520.90240155252,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.533,19.2,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018251992031872505,0.00731715425531915,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.00436902390438247,0.009559175531914894,0.004596039603960395
1705388658,0.5857483625778405,1.7489279047855715,0.4345945606956865,18.84280797909625,0.3144256668694471,6.750478567597529,0.5792664020835883,3.2627912658420968,2.607941564147591,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43634688,17436672,40402944,10637312,45957120,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.333,14.133,14.2,1.667,152.6,19.267,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018278260869565215,0.007323759791122715,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.004369540372670808,0.009548302872062663,0.004596039603960395
1705388659,0.5857483625778405,1.785136842587803,0.4345945606956865,18.84280797909625,0.3144256668694471,6.750478567597529,0.5792664020835883,2.6749586344098195,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43634688,17436672,40402944,10637312,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.667,14.133,14.2,1.667,152.6,19.267,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018278260869565215,0.007323759791122715,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.004369540372670808,0.009548302872062663,0.004596039603960395
1705388660,0.5857483625778405,1.8213457803900344,0.4345945606956865,18.84280797909625,0.3144256668694471,6.750478567597529,0.5792664020835883,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43634688,17436672,40402944,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.667,14.133,14.2,1.667,152.6,19.267,9.267,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018278260869565215,0.007323759791122715,0.0028217821782178217,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.004369540372670808,0.009548302872062663,0.004596039603960395
1705388661,0.5857483625778405,2.1725362681338747,0.4345945606956865,18.84280797909625,0.31442566686944706,6.750478567597529,0.5792664020835883,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43634688,17436672,40402944,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,14.333,27.6,1.667,85.936,1.667,14.133,14.2,1.667,152.6,19.267,9.133,0,0,0,0,0.002965785381026438,0.0030772128060263656,0.225,0.05744739756367664,0.003,0.15791757049891542,0.003378378378378378,0.0018278260869565215,0.007323759791122715,0.002827476038338658,0.004593157076205287,0.004738983050847458,0.47499999999999987,0.09507751937984497,0.0046,0.5345454545454549,0.006857142857142856,0.004369540372670808,0.009548302872062663,0.004596166134185304
1705388662,0.5857483625778405,2.1725362681338747,0.4345945606956865,18.84280797909625,0.309684132446002,5.417507316371888,0.5792664020835883,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17436672,40402944,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,27.333,1.4,84.875,1.667,14.133,13.667,1.667,148.4,18.6,8.333,0,0,0,0,0.002943573667711599,0.00305591798695247,0.23125000000000004,0.05712066286897981,0.003,0.1604736842105263,0.003378378378378378,0.0018179538615847543,0.007318840579710145,0.0028280254777070064,0.00458871473354232,0.004700652376514446,0.4964285714285715,0.09274987053340239,0.0046,0.5086363636363636,0.006857142857142856,0.004369207622868606,0.00954281949934124,0.004596178343949045
1705388663,0.5857483625778405,2.1725362681338747,0.4345945606956865,18.84280797909625,0.309684132446002,5.527030455519598,0.5792664020835883,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17436672,40402944,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,27.333,1.4,84.875,1.667,14.133,13.667,1.467,148.4,18.6,8.333,0,0,0,0,0.002943573667711599,0.00305591798695247,0.23125000000000004,0.05712066286897981,0.003,0.1604736842105263,0.0034571428571428574,0.0018179538615847543,0.007318840579710145,0.0028280254777070064,0.00458871473354232,0.004700652376514446,0.4964285714285715,0.09274987053340239,0.0046,0.5086363636363636,0.007312500000000002,0.004369207622868606,0.00954281949934124,0.004596178343949045
1705388664,0.5857483625778405,2.1725362681338747,0.4345945606956865,18.84280797909625,0.309684132446002,6.571388348862584,0.6388165921105938,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17436672,41074688,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,27.333,1.4,84.875,1.667,13.933,13.667,1.467,142,18.6,8.333,0,0,0,0,0.002943573667711599,0.00305591798695247,0.23125000000000004,0.05712066286897981,0.003,0.1632621951219512,0.0034571428571428574,0.001886582653817643,0.007318840579710145,0.0028280254777070064,0.00458871473354232,0.004700652376514446,0.4964285714285715,0.09274987053340239,0.0046,0.49371657754010684,0.007312500000000002,0.0043828514949345206,0.00954281949934124,0.004596178343949045
1705388665,0.5857483625778405,2.1725362681338747,0.4345945606956865,18.84280797909625,0.309684132446002,6.571388348862584,0.6388165921105938,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17436672,41074688,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,27.533,1.4,84.875,1.667,13.933,13.667,1.467,142,18.6,8.333,0,0,0,0,0.002943573667711599,0.0030590405904059037,0.23125000000000004,0.05712066286897981,0.003,0.1632621951219512,0.0034571428571428574,0.001886582653817643,0.007318840579710145,0.0028280254777070064,0.00458871473354232,0.0047062730627306275,0.4964285714285715,0.09274987053340239,0.0046,0.49371657754010684,0.007312500000000002,0.0043828514949345206,0.00954281949934124,0.004596178343949045
1705388666,0.5857483625778405,2.1725362681338747,0.4345945606956865,18.84280797909625,0.309684132446002,6.777147391389728,0.6388165921105938,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17367040,41074688,11436032,45961216,3039232,9211904,74520.9024015525,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,27.533,1.4,84.875,1.667,13.933,13.667,1.467,142,18.6,8.333,0,0,0,0,0.002943573667711599,0.0030590405904059037,0.23125000000000004,0.05712066286897981,0.003,0.1632621951219512,0.0034571428571428574,0.001886582653817643,0.007318840579710145,0.0028280254777070064,0.00458871473354232,0.0047062730627306275,0.4964285714285715,0.09274987053340239,0.0046,0.49371657754010684,0.007312500000000002,0.0043828514949345206,0.00954281949934124,0.004596178343949045
1705388667,0.41579690391192486,2.1725362681338747,0.4345945606956865,18.84280797909625,0.309684132446002,6.777147391389728,0.6388165921105938,3.3635488830263953,2.598271950762413,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17367040,41074688,11436032,45961216,3039232,9211904,55437.06075971889,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,140.867,18.6,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018874074074074077,0.007318840579710145,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.0043830123456790136,0.00954281949934124,0.004562616822429907
1705388668,0.42433745857787797,1.7986789853258376,0.4345945606956865,18.84280797909625,0.309684132446002,6.777147391389728,0.6388165921105938,3.3856733947123074,2.1579657410848907,0.2697640706737553,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17367040,41074688,11436032,45961216,3039232,9211904,56575.749488479676,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,140.867,18.6,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018874074074074077,0.007318840579710145,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.0043830123456790136,0.00954281949934124,0.004562616822429907
1705388669,0.432878013243831,1.7624700475236066,0.4765818893236467,18.84280797909625,0.309684132446002,6.777147391389728,0.6388165921105938,3.3856733947123074,2.5920213095459377,0.26976407067375524,0.25417881136949766,116359168,43905024,11726848,42348544,43638784,17367040,41074688,11436032,45961216,3039232,9211904,57714.438217240466,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,140.867,18.6,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018874074074074077,0.007318840579710145,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.0043830123456790136,0.00954281949934124,0.004562616822429907
1705388670,0.5124332799571838,1.7262611097213751,0.4627524736282601,13.504246614017173,0.309684132446002,6.777147391389728,0.6388165921105938,3.3856733947123074,2.5920213095459377,0.26976407067375524,0.15601499999998936,116359168,43905024,11771904,42348544,43638784,17367040,41074688,11436032,45961216,3039232,9211904,68321.32372564719,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,140.867,18.6,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018874074074074077,0.007318840579710145,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.0043830123456790136,0.00954281949934124,0.004562616822429907
1705388671,0.5124332799571838,1.6900521719191437,0.4627524736282601,13.83089771796883,0.309684132446002,6.777147391389728,0.6388165921105938,3.3856733947123074,2.596574078242438,0.27711165048540093,0.15601499999998936,116359168,43905024,11771904,42348544,43638784,17367040,41074688,11436032,45944832,3039232,9211904,68321.32372564719,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,140.867,18.6,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018874074074074077,0.007318840579710145,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.0043830123456790136,0.00954281949934124,0.004562616822429907
1705388672,0.6123413996075109,1.6538432341169127,0.4627524736282601,14.157548821920477,0.309684132446002,6.777147391389728,0.6388165921105938,3.3856733947123074,2.596574078242438,0.27711165048540093,0.15601499999998936,116359168,43905024,11771904,42348544,43638784,17367040,41074688,11436032,45944832,3039232,9211904,44647.91802921298,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,140.867,18.6,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018874074074074077,0.007318840579710145,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.0043830123456790136,0.00954281949934124,0.004562616822429907
1705388673,0.6123413996075109,1.6176342963146813,0.4627524736282601,14.484199925872126,0.309684132446002,6.777147391389728,0.6388165921105938,3.3856733947123074,2.596574078242438,0.27711165048540093,0.15601499999998936,116359168,43905024,11771904,42348544,43638784,17367040,41074688,11436032,45944832,3039232,9211904,44647.91802921298,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.333,13.933,13.667,1.133,141.8,19.533,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018868577075098817,0.007311258278145695,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.004382905138339921,0.009541721854304637,0.004562616822429907
1705388674,0.6123413996075109,1.58142535851245,0.4627524736282601,14.81085102982378,0.33477193822585394,6.777147391389728,0.6388165921105938,3.3856733947123074,2.596574078242438,0.27711165048540093,0.15601499999998936,116359168,43905024,11771904,42348544,43638784,17367040,41074688,11436032,45944832,3039232,9211904,44647.91802921298,0,0,0,0,0,4,4,9,3,3,44,3,3,4,4,3,15.933,26.8,1.067,83.475,1.267,13.933,13.667,1.133,141.8,19.533,7.667,0,0,0,0,0.002943573667711599,0.003064516129032258,0.2375,0.05721476510067114,0.003,0.1632621951219512,0.0035,0.0018868577075098817,0.007311258278145695,0.0028130841121495327,0.00458871473354232,0.0047161290322580655,0.6333333333333334,0.09278523489932886,0.0046,0.49371657754010684,0.0075,0.004382905138339921,0.009541721854304637,0.004562616822429907
