time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,istio-init_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,istio-init_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705728005,5.750181132555135,1.6644971460322275,0.1533284962815164,0.17133709645458453,4.845783893703973,6.909324502796772,0.4031417624521071,0.07918771468983635,1.2158050258871038,0.8726669136295002,0.00017644228198685654,0.3336577814534428,2.331277163268727,0.8198546194303858,0.7012932013201316,202092544,69758976,5042176,430563328,97615872,,316731392,36593664,3305472,243040256,93298688,4644864,2867200,294240256,5558272,35004416,0,1603475.2740314188,0,549272.030651341,41378.961990150274,0,,729703.8000942951,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,7.133,4.267,24.267,2.133,2.533,2.133,17.733,0.014947500277809783,0.003033149171270718,0.0293233082706767,0.040192307692307694,0.00282089552238806,0.007012797176894185,0.0032521739130434786,0.023512944954394616,0.004659668508287293,0.07818181818181817,0.08050000000000002,0.004564179104477611,0.009466286428938427,0.005534482758620695
1705728006,5.750181132555135,1.6644971460322275,0.06854333333333332,0.16800349534061707,4.845783893703973,6.909324502796772,0.4082041221019765,0.07918771468983635,1.2158050258871038,0.7190229951486062,0.00017644228198685654,0.3336577814534428,2.331277163268727,0.8198546194303858,0.7189829702970294,202092544,69758976,5042176,430563328,97615872,,316731392,36782080,3305472,243040256,93298688,4644864,2867200,294240256,5558272,35004416,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,748110.2121640736,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,7.133,4.267,24.267,2.133,2.067,2.133,17.733,0.014935841579159639,0.003033149171270718,0.0293233082706767,0.040192307692307694,0.002777777777777778,0.007000851758100699,0.0032521739130434786,0.023511220296137263,0.004659668508287293,0.07818181818181817,0.08050000000000002,0.004555555555555556,0.009464152180780658,0.005534482758620695
1705728007,5.750181132555135,1.6644971460322275,0.06854333333333332,0.2015848689866558,5.023088054607507,6.909324502796772,0.4082041221019765,0.09192674577059862,1.2158050258871038,0.7044785465881147,0.00017644228198685654,0.3336577814534428,1.7672250023167457,0.8198546194303858,0.6003199999999997,202092544,69758976,5042176,430563328,97615872,,316731392,36782080,3305472,243040256,93298688,4644864,2867200,294240256,5558272,35004416,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,624640,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,7.133,4.267,24.267,2.133,2.067,2.133,17.733,0.014927177284795154,0.003033149171270718,0.0293233082706767,0.040192307692307694,0.002777777777777778,0.006988810419518932,0.0032521739130434786,0.023509938596758262,0.004659668508287293,0.07818181818181817,0.08050000000000002,0.004555555555555556,0.00946200079495405,0.005534482758620695
1705728008,5.750181132555135,1.6644971460322275,0.06854333333333332,0.2015848689866558,5.023088054607507,6.909324502796772,0.4082041221019765,0.09192674577059862,1.2158050258871038,0.6899340980276231,0.00017644228198685654,0.2751570313470168,1.7672250023167457,0.8198546194303858,0.7309621446589761,202092544,69758976,5042176,430563328,97615872,,316731392,36782080,3305472,243040256,93298688,4644864,2867200,294240256,5558272,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,818430.9318497913,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,7.133,4.267,24.267,2.133,2.067,2.133,17.733,0.014918498059290361,0.003033149171270718,0.0293233082706767,0.040192307692307694,0.002777777777777778,0.006976672001160958,0.0032521739130434786,0.02350865468863237,0.004659668508287293,0.07818181818181817,0.08050000000000002,0.004555555555555556,0.009459832064207425,0.005534482758620695
1705728009,5.750181132555135,1.6644971460322275,0.06854333333333332,0.2015848689866558,5.023088054607507,6.909324502796772,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.6753896494671313,0.00017644228198685654,0.2807852017801287,1.7672250023167457,0.8198546194303858,0.74792201993964,202092544,69758976,5042176,430563328,97615872,,316731392,36782080,3444736,243040256,93298688,4644864,2867200,294240256,5558272,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,837420.2688919795,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,7.133,4.267,24.267,2.133,2.067,2.133,17.733,0.014909803864015823,0.003033149171270718,0.0293233082706767,0.040192307692307694,0.002777777777777778,0.0069644353242590195,0.0032521739130434786,0.023507368566045177,0.004659668508287293,0.07818181818181817,0.08050000000000002,0.004555555555555556,0.009457645777934278,0.005534482758620695
1705728010,5.750181132555135,1.6644971460322275,0.11575235197971402,0.2015848689866558,5.023088054607507,8.327229855810028,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.6608452009066397,0.00017644228198685654,0.2864133722132406,1.7672250023167457,0.7853795006419221,0.764881895220304,202092544,69758976,5120000,430563328,97615872,,316731392,36782080,3444736,243040256,93298688,4644864,2867200,294240256,5726208,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,856409.6059341679,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,6.933,4.267,24.267,1.933,1.867,1.933,17.133,0.01464432222216293,0.003033149171270718,0.0293233082706767,0.0402027027027027,0.002807228915662651,0.007063666012982792,0.003275280898876405,0.02345110068503887,0.004659668508287293,0.07818181818181817,0.07916666666666666,0.00456144578313253,0.009524593544959119,0.005867346938775514
1705728011,5.750181132555135,1.6644971460322275,0.11851605925903294,0.2015848689866558,4.839045677644079,8.327229855810028,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.646300752346148,0.00017644228198685654,0.28585618334036256,1.7672250023167457,0.7853795006419221,0.781841770500968,202092544,69758976,5120000,430563328,98308096,,316731392,36782080,3444736,243040256,93298688,4644864,2867200,294240256,5726208,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,875398.942976356,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,6.933,4.267,24.267,1.933,1.867,1.933,17.133,0.014640919950194736,0.003033149171270718,0.0293233082706767,0.0402027027027027,0.002807228915662651,0.007053365652767205,0.003275280898876405,0.02345059180702683,0.004659668508287293,0.07818181818181817,0.07916666666666666,0.00456144578313253,0.009522925867590881,0.005867346938775514
1705728012,5.750181132555135,1.6644971460322275,0.12127976653835183,0.2015848689866558,4.839045677644079,8.327229855810028,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.6725361052658575,0.00017644228198685654,0.33165514020769865,1.7672250023167457,0.7853795006419221,0.798801645781632,202092544,69758976,5120000,430563328,98308096,,316731392,36782080,3444736,243040256,93298688,4644864,2875392,294240256,5726208,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,894388.2800185444,10,6,5,4,9,,16,7,4,3,11,1,3,6,10,5,7.4,4.267,24.267,1.933,1.867,1.933,17.133,0.014092050298445161,0.003033149171270718,0.0293233082706767,0.0402027027027027,0.002807228915662651,0.007042992772933527,0.003275280898876405,0.02315966435202818,0.004659668508287293,0.07818181818181817,0.07916666666666666,0.00456144578313253,0.009521246448951142,0.005867346938775514
1705728013,5.750181132555135,1.6644971460322275,0.12404347381767075,0.17512918010436523,4.839045677644079,7.68683202848712,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.657390601262573,0.00017644228198685654,0.33165514020769865,1.7672250023167457,0.7853795006419221,0.8157615210622958,202092544,69758976,5120000,430563328,98308096,,316997632,36782080,3444736,243040256,93298688,4644864,2875392,294240256,5726208,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,913377.6170607326,10,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.4,4.267,24.267,1.933,1.867,1.933,17.133,0.014066581262482065,0.003033149171270718,0.0293233082706767,0.0402027027027027,0.002807228915662651,0.00704225352112676,0.003275280898876405,0.023155367341491383,0.004659668508287293,0.07818181818181817,0.07916666666666666,0.00456144578313253,0.00952112676056338,0.005867346938775514
1705728014,3.7281141195947205,1.6644971460322275,0.12680718109698966,0.1785426604901165,4.839045677644079,7.68683202848712,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.6422450972592881,0.00017644228198685654,0.33165514020769865,1.7672250023167457,0.7853795006419221,0.8327213963429598,202477568,69758976,5120000,430563328,98308096,,316997632,36782080,3444736,243040256,93298688,4644864,2875392,294240256,5726208,35086336,0,1603475.2740314188,0,777672.2992215682,41378.961990150274,0,,932366.9541029207,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.4,4.267,24.267,1.933,1.867,1.933,17.133,0.014064354745000913,0.003033149171270718,0.0293233082706767,0.0402027027027027,0.002807228915662651,0.00704225352112676,0.003275280898876405,0.023154991694407975,0.004659668508287293,0.07818181818181817,0.07916666666666666,0.00456144578313253,0.00952112676056338,0.005867346938775514
1705728015,3.8063019727368133,1.617858437322011,0.12957088837630856,0.2048088231450747,4.839045677644079,7.68683202848712,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.6270995932560034,0.00017644228198685654,0.33165514020769865,1.7672250023167457,0.7853795006419221,0.8496812716236238,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3444736,243040256,93298688,4644864,2875392,294240256,5726208,35086336,0,1823932.0664837153,0,777672.2992215682,41378.961990150274,0,,951356.291145109,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.867,23.533,1.8,1.867,1.933,17,0.01377492667844468,0.0030333333333333336,0.029580152671755726,0.04003164556962025,0.002807228915662651,0.00704225352112676,0.0032757660167130917,0.022854763765213875,0.00466,0.07874999999999999,0.0770833333333333,0.00456144578313253,0.00952112676056338,0.005873737373737374
1705728016,3.884489825878907,1.617858437322011,0.13233459565562747,0.2048088231450747,4.839045677644079,7.68683202848712,0.4082041221019765,0.08493493915020843,1.2158050258871038,0.8490215364439231,0.00017644228198685654,0.33165514020769865,1.5757715213860484,0.7853795006419221,0.8666411469042878,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3444736,243040256,93478912,4644864,2875392,294395904,5726208,35086336,0,1823932.0664837153,0,777672.2992215682,41378.961990150274,0,,970345.6281872971,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.867,23.533,1.8,1.867,1.933,17,0.013760129153054225,0.0030333333333333336,0.029580152671755726,0.04003164556962025,0.002807228915662651,0.00704225352112676,0.0032757660167130917,0.02285193579369481,0.00466,0.07874999999999999,0.0770833333333333,0.00456144578313253,0.00952112676056338,0.005873737373737374
1705728017,3.9626776790209997,1.4997100456019186,0.1350983029349464,0.2048088231450747,4.839045677644079,7.686832028487121,0.4082041221019765,0.08493493915020843,1.158504771075894,0.8490215364439231,0.00017644228198685654,0.33165514020769865,1.5613879316849903,0.8397368097404992,0.8836010221849518,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3444736,243142656,93478912,4644864,2875392,294395904,5726208,35086336,0,1803073.516619659,0,777672.2992215682,57371.96883480697,0,,989334.9652294855,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.867,23.533,1.8,1.867,1.933,17,0.013745292562298802,0.0030333333333333336,0.029580152671755726,0.04003164556962025,0.002807228915662651,0.00704225352112676,0.0032757660167130917,0.02284910035635044,0.00466,0.07874999999999999,0.0770833333333333,0.00456144578313253,0.00952112676056338,0.005873737373737374
1705728018,4.040865532163094,1.4997100456019186,0.1378620102142653,0.2048088231450747,4.839045677644079,7.686832028487121,0.4082041221019765,0.08493493915020843,1.158504771075894,0.8490215364439231,0.00017644228198685654,0.33165514020769865,1.5613879316849903,0.8397368097404992,1.0175925168398374,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3444736,243142656,93478912,4644864,2875392,294395904,5726208,35086336,0,1803073.516619659,0,777672.2992215682,57371.96883480697,0,,1139360.2225312935,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.533,1.8,1.867,1.933,16.533,0.013730416751275499,0.0030338983050847462,0.029580152671755726,0.04003164556962025,0.002807228915662651,0.00704225352112676,0.0032661290322580647,0.0228462574235771,0.0046610169491525435,0.07874999999999999,0.0770833333333333,0.00456144578313253,0.00952112676056338,0.005742424242424246
1705728019,4.691271188525596,1.4997100456019186,0.16582243675913477,0.2048088231450747,4.839045677644079,7.686832028487121,0.4151420692962471,0.08493493915020843,1.0823364784903173,0.8490215364439231,0.00011909487892021286,0.33165514020769865,1.5613879316849903,0.8397368097404992,1.0175925168398374,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3444736,243142656,93478912,4644864,2875392,294395904,5726208,35086336,0,1803073.516619659,0,945306.3181872678,43669.70520816675,0,,1139360.2225312935,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.4,1.8,1.867,1.8,16.533,0.013715501564261354,0.0030338983050847462,0.030107868020304573,0.04003164556962025,0.002807228915662651,0.007038958748747315,0.0032661290322580647,0.022843406965614394,0.0046610169491525435,0.07973039215686276,0.0770833333333333,0.00456144578313253,0.00951307321646067,0.005742424242424246
1705728020,4.691271188525596,1.4997100456019186,0.16582243675913477,0.2048088231450747,4.839045677644079,7.686832028487121,0.4151420692962471,0.08511434654213308,1.0823364784903173,0.8490215364439231,0.00011909487892021286,0.33165514020769865,1.5613879316849903,0.8397368097404992,1.0175925168398374,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3567616,243142656,93478912,4644864,2875392,294395904,5726208,35086336,0,1803073.516619659,0,945306.3181872678,43669.70520816675,0,,1139360.2225312935,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.4,1.8,1.867,1.8,16.533,0.01370054684470792,0.0030338983050847462,0.030107868020304573,0.04003164556962025,0.002807228915662651,0.007027876536670389,0.0032661290322580647,0.02284054895254418,0.0046610169491525435,0.07973039215686276,0.0770833333333333,0.00456144578313253,0.009511250808252462,0.005742424242424246
1705728021,4.691271188525596,1.4997100456019186,0.16582243675913477,0.20696427887744476,3.9363824419226563,7.686832028487121,0.4151420692962471,0.08511434654213308,1.0823364784903173,0.8490215364439231,0.00011909487892021286,0.33165514020769865,1.5613879316849903,0.8397368097404992,1.0175925168398374,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3567616,243142656,93478912,4644864,2875392,294395904,5726208,35086336,0,1803073.516619659,0,945306.3181872678,43669.70520816675,0,,1139360.2225312935,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.4,1.8,1.933,1.8,16.533,0.013685552435235789,0.0030338983050847462,0.030107868020304573,0.04003164556962025,0.0026,0.007016711058742727,0.0032661290322580647,0.02283768335428951,0.0046610169491525435,0.07973039215686276,0.0770833333333333,0.0045200000000000014,0.009509414707437693,0.005742424242424246
1705728022,4.691271188525596,1.4997100456019186,0.16582243675913477,0.20696427887744476,4.691242445012153,7.686832028487121,0.4151420692962471,0.08830525488826817,1.0823364784903173,0.8490215364439231,0.00011909487892021286,0.33165514020769865,1.5613879316849903,0.8397368097404992,0.878394340473788,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3567616,243142656,93478912,4644864,2875392,294395904,5726208,35086336,0,1803073.516619659,0,945306.3181872678,43669.70520816675,0,,983505.2387575337,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.4,1.8,1.933,1.8,16.533,0.013670518177629072,0.0030338983050847462,0.030107868020304573,0.04003164556962025,0.0026,0.007005461373002614,0.0032661290322580647,0.022834810140613563,0.0046610169491525435,0.07973039215686276,0.0770833333333333,0.0045200000000000014,0.009507564759115985,0.005742424242424246
1705728023,4.691271188525596,1.4997100456019186,0.16582243675913477,0.20696427887744476,4.691242445012153,7.686832028487121,0.4151420692962471,0.08830525488826817,1.0823364784903173,0.8490215364439231,0,0.3308565751188701,1.5613879316849903,0.8397368097404992,0.861434465193124,202477568,69906432,5120000,430563328,98308096,,316997632,36782080,3567616,243142656,93478912,4644864,2871296,294395904,5726208,35086336,0,1803073.516619659,0,945306.3181872678,43669.70520816675,0,0,964515.9017153456,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.4,1.8,1.933,1.8,16.533,0.013655443912829832,0.0030338983050847462,0.030107868020304573,0.04003164556962025,0.0026,0.007,0.0032661290322580647,0.022831929281118598,0.0046610169491525435,0.07973039215686276,0.0770833333333333,0.0045200000000000014,0.009506666666666667,0.005742424242424246
1705728024,4.691271188525596,1.4997100456019186,0.16582243675913477,0.20696427887744476,4.691242445012153,7.686832028487121,0.40681513698231175,0.08830525488826817,1.0823364784903173,0.8490215364439231,0,0.3308565751188701,1.5613879316849903,0.8397368097404992,0.8444745899124602,202477568,69906432,5120000,430563328,98308096,,316997632,36880384,3567616,243142656,93478912,4644864,2871296,294395904,5726208,35086336,0,1803073.516619659,0,819152.2823913171,43669.70520816675,0,0,945526.5646731572,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.667,3.733,23.4,1.8,1.933,1.8,16.533,0.01364032948093248,0.0030338983050847462,0.030107868020304573,0.04003164556962025,0.0026,0.007,0.0032661290322580647,0.022829040745244878,0.0046610169491525435,0.07973039215686276,0.0770833333333333,0.0045200000000000014,0.009506666666666667,0.005742424242424246
1705728025,4.691271188525596,1.4997100456019186,0.16582243675913477,0.20696427887744476,4.691242445012153,7.686832028487121,0.40681513698231175,0.08830525488826817,1.0823364784903173,0.8490215364439231,0,0.3308565751188701,1.5613879316849903,0.8280557190504215,1.001504586471773,202477568,69906432,5120000,430563328,98308096,,316997632,36880384,3567616,243142656,93478912,4644864,2871296,294395904,5689344,35106816,0,1803073.516619659,0,819152.2823913171,43669.70520816675,0,0,1099679.3198597955,9,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.533,3.733,23.4,1.667,1.8,1.667,16.133,0.013451236013868672,0.0030338983050847462,0.030107868020304573,0.03973214285714286,0.002619047619047619,0.007025316455696202,0.0032589167767503304,0.022791774798256212,0.0046610169491525435,0.07973039215686276,0.07318181818181818,0.0045238095238095246,0.00950632911392405,0.005637755102040819
1705728026,5.167935230430194,1.4997100456019186,0.16775026736888837,0.20696427887744476,4.691242445012153,7.686832028487121,0.40681513698231175,0.08830525488826817,1.0823364784903173,0.8490215364439231,0,0.3308565751188701,1.5613879316849903,0.8280557190504215,1.001504586471773,203505664,69906432,5472256,430563328,98308096,,316997632,36880384,3567616,243142656,93478912,4644864,2871296,294395904,5689344,35106816,0,1803073.516619659,0,819152.2823913171,43669.70520816675,0,0,1099679.3198597955,10,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.533,3.733,23.4,1.667,1.8,1.667,16.133,0.013438193320183839,0.0030338983050847462,0.030107868020304573,0.03973214285714286,0.002619047619047619,0.007025316455696202,0.0032589167767503304,0.022789280920562625,0.0046610169491525435,0.07973039215686276,0.07318181818181818,0.0045238095238095246,0.00950632911392405,0.005637755102040819
1705728027,5.167935230430194,1.4997100456019186,0.16775026736888837,0.20696427887744476,4.691242445012153,6.655296327061285,0.40681513698231175,0.08830525488826817,1.0823364784903173,0.8490215364439231,0,0.32470736665031175,1.5613879316849903,0.8280557190504215,1.001504586471773,203505664,69906432,5472256,430563328,98308096,,317411328,36880384,3567616,243142656,93478912,4644864,2871296,294395904,5689344,35106816,0,1803073.516619659,0,819152.2823913171,43669.70520816675,0,0,1099679.3198597955,10,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.533,3.733,23.4,1.667,1.8,1.667,16.133,0.012845982142857143,0.0030338983050847462,0.030107868020304573,0.03973214285714286,0.002619047619047619,0.007025316455696202,0.0032589167767503304,0.022622767857142862,0.0046610169491525435,0.07973039215686276,0.07318181818181818,0.0045238095238095246,0.00950632911392405,0.005637755102040819
1705728028,5.167935230430194,1.4997100456019186,0.16775026736888837,0.20696427887744476,4.691242445012153,6.655296327061285,0.40681513698231175,0.08830525488826817,1.0823364784903173,0.8093392911962319,0,0.32470736665031175,1.5613879316849903,0.8280557190504215,1.001504586471773,203505664,69906432,5472256,430563328,98308096,,317411328,36880384,3567616,243142656,93478912,4644864,2871296,294395904,5689344,35106816,0,1803073.516619659,0,819152.2823913171,43669.70520816675,0,0,1099679.3198597955,10,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.533,3.733,23.4,1.667,1.8,1.667,16.133,0.012845982142857143,0.0030338983050847462,0.030107868020304573,0.03973214285714286,0.002619047619047619,0.007025316455696202,0.0032589167767503304,0.022622767857142862,0.0046610169491525435,0.07973039215686276,0.07318181818181818,0.0045238095238095246,0.00950632911392405,0.005637755102040819
1705728029,5.167935230430194,1.4997100456019186,0.16775026736888837,0.2096731122290837,3.8938485104212126,6.655296327061285,0.40681513698231175,0.08830525488826817,1.286846843242371,0.8093392911962319,0,0.32470736665031175,1.5613879316849903,0.6286273193690926,1.001504586471773,203505664,69906432,5472256,430563328,98308096,,317411328,36880384,3567616,243392512,93478912,4644864,2871296,294395904,5689344,35106816,0,1803073.516619659,0,819152.2823913171,32775.86620788989,0,0,1099679.3198597955,10,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,7.533,3.733,23.4,1.667,1.8,1.667,16.133,0.012845982142857143,0.0030338983050847462,0.030107868020304573,0.03973214285714286,0.002619047619047619,0.007025316455696202,0.0032589167767503304,0.022622767857142862,0.0046610169491525435,0.07973039215686276,0.07318181818181818,0.0045238095238095246,0.00950632911392405,0.005637755102040819
1705728030,5.167935230430194,1.4997100456019186,0.16775026736888837,0.2096731122290837,3.8156611363376767,6.655296327061285,0.40681513698231175,0.08830525488826817,1.286846843242371,0.8093392911962319,0,0.32470736665031175,1.5613879316849903,0.6411904015678848,1.001504586471773,203505664,69906432,5472256,430563328,98308096,,317411328,36880384,3567616,243392512,93478912,4644864,2871296,294395904,5689344,35106816,0,1803073.516619659,0,819152.2823913171,32775.86620788989,0,0,1099679.3198597955,10,6,5,4,9,,15,7,4,3,11,1,3,6,10,5,8.2,4.2,25.2,1.533,1.8,1.667,16.4,0.012698598130841123,0.003033333333333333,0.029791154791154795,0.039473684210526314,0.002619047619047619,0.007025316455696202,0.003229822161422708,0.02270794392523365,0.00466,0.07795,0.0677777777777778,0.0045238095238095246,0.00950632911392405,0.0051506024096385486
1705728031,5.167935230430194,1.5627060630168912,0.16775026736888837,0.2096731122290837,4.734070753900315,6.655296327061285,0.40681513698231175,0.08830525488826817,1.286846843242371,0.8093392911962319,0,0.32470736665031175,1.4732321738808944,0.6537534837666769,1.001504586471773,203505664,69955584,5472256,430563328,99127296,,317411328,36880384,3567616,243392512,93478912,4644864,2871296,294457344,5689344,35106816,0,1712697.7372384318,0,819152.2823913171,32775.86620788989,0,0,1099679.3198597955,10,6,5,4,9,,15,7,4,3,11,1,3,5,10,5,8.2,4.2,25.2,1.533,1.8,1.667,16.4,0.012698598130841123,0.003033333333333333,0.029791154791154795,0.039473684210526314,0.002619047619047619,0.007025316455696202,0.003229822161422708,0.02270794392523365,0.00466,0.07795,0.0677777777777778,0.0045238095238095246,0.00950632911392405,0.0051506024096385486
1705728032,5.167935230430194,1.5627060630168912,0.16775026736888837,0.2096731122290837,4.734070753900315,3.003594336708085,0.40681513698231175,0.08830525488826817,1.286846843242371,0.8093392911962319,0,0.32470736665031175,1.4732321738808944,0.7537849319275257,0.9580799812909262,203505664,69955584,5472256,430563328,99127296,,317411328,36880384,3567616,243392512,93478912,4644864,2871296,294457344,5689344,35106816,0,1712697.7372384318,0,819152.2823913171,32775.86620788989,0,0,1082432.1796071094,10,6,5,4,9,,15,7,4,3,11,1,3,5,10,5,8.2,4.2,25.2,1.533,1.8,1.667,16.4,0.012698598130841123,0.003033333333333333,0.029791154791154795,0.039473684210526314,0.002619047619047619,0.007025316455696202,0.003229822161422708,0.02270794392523365,0.00466,0.07795,0.0677777777777778,0.0045238095238095246,0.00950632911392405,0.0051506024096385486
1705728033,5.167935230430194,1.5627060630168912,0.16775026736888837,0.2096731122290837,4.734070753900315,3.082807748282034,0.4039828180702475,0.08830525488826817,1.286846843242371,0.8093392911962319,0,0.32470736665031175,1.4732321738808944,0.7537849319275257,0.9580799812909262,203505664,69955584,5472256,430563328,99127296,,317411328,36880384,3567616,243392512,93478912,4644864,2871296,294457344,5689344,35106816,0,1712697.7372384318,0,885699.2577873882,32775.86620788989,0,0,1082432.1796071094,10,6,5,4,9,,15,7,4,3,11,1,3,5,10,5,8.2,4.333,25.2,1.533,1.8,1.667,17,0.012698598130841123,0.003043478260869565,0.029791154791154795,0.039473684210526314,0.002619047619047619,0.007025316455696202,0.0032499999999999994,0.02270794392523365,0.004678260869565217,0.07795,0.0677777777777778,0.0045238095238095246,0.00950632911392405,0.005505882352941172
1705728034,5.065947410939984,1.5627060630168912,0.16775026736888837,0.2096731122290837,4.734070753900315,3.162021159855982,0.4039828180702475,0.06428165352606217,1.286846843242371,0.8093392911962319,0.00010557074182298141,0.32470736665031175,1.4732321738808944,0.7537849319275257,0.9580799812909262,203505664,69955584,5472256,430563328,99127296,,317411328,36880384,3567616,243392512,93478912,4644864,2871296,294457344,5689344,35106816,0,1712697.7372384318,0,885699.2577873882,32775.86620788989,0,0,1082432.1796071094,10,6,5,4,9,,15,7,4,3,11,1,3,5,10,5,8.2,4.333,26.533,1.533,1.8,1.8,17,0.012698598130841123,0.003043478260869565,0.02956204379562044,0.039473684210526314,0.002619047619047619,0.0070673625808276635,0.0032499999999999994,0.02270794392523365,0.004678260869565217,0.07706467661691545,0.0677777777777778,0.0045238095238095246,0.009534641201881007,0.005505882352941172
1705728035,5.065947410939984,1.5627060630168912,0.16775026736888837,0.2096731122290837,4.734070753900315,3.2412345714299304,0.4039828180702475,0.06557890346982985,1.286846843242371,0.7791821247892058,0.00010557074182298141,0.32470736665031175,1.4732321738808944,0.7537849319275257,0.9580799812909262,203505664,69955584,5472256,430563328,99127296,,317411328,36880384,3567616,243392512,93360128,4644864,2871296,294457344,5689344,35106816,0,1712697.7372384318,0,885699.2577873882,32775.86620788989,0,0,1082432.1796071094,10,6,5,4,9,,15,7,4,3,11,1,3,5,10,5,8.2,4.333,26.533,1.533,1.8,1.8,17,0.012698598130841123,0.003043478260869565,0.02956204379562044,0.039473684210526314,0.002619047619047619,0.0070668955838234584,0.0032499999999999994,0.02270794392523365,0.004678260869565217,0.07706467661691545,0.0677777777777778,0.0045238095238095246,0.009533616870747193,0.005505882352941172
