time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705611453,1.4294449010684058,12.229017700357916,0.18580078182405896,0.2074613686534155,3.5520319215872056,0.5819009565264652,0.40501732291429743,0.08225729533327876,0.27998451589400497,0.8445957508783729,0.00009074944433020614,0.25981899866085295,0.25803604266274854,0.7482388552466803,1.1972010573783567,216748032,129748992,6307840,432455680,99942400,331448320,65597440,4841472,267460608,98451456,4575232,3010560,307044352,8749056,103043072,2229683.219779448,0,1035834.4081126874,18653.793605975046,0,0,2265597.4409667454,14,9,7,4,8,15,5,5,3,11,1,3,6,17,8,8.2,4.733,25.667,2.133,2.467,2.2,18.733,0,0,0,0,,0.03675925925925926,0.0030106382978723405,0.03705234159779615,0.03921875,0.0019354838709677417,0.003,0.004196039603960395,0.09049450549450551,0.0046191489361702125,0.09038338658146966,0.05863636363636367,0.004387096774193549,0.0046,0.00875084745762712
1705611454,1.4294449010684058,12.229017700357916,0.18580078182405896,0.2074613686534155,3.481028205088041,0.5686153190663155,0.40501732291429743,0.08225729533327876,0.27998451589400497,0.8445957508783729,0.00008879113669966054,0.25981899866085295,0.25803604266274854,0.7307087178325652,1.1972010573783567,216748032,129748992,6307840,432455680,99942400,331448320,65597440,4841472,267460608,98451456,4575232,3010560,307044352,8749056,103043072,2229683.219779448,0,1035834.4081126874,18653.793605975046,0,0,2265597.4409667454,14,9,7,4,8,15,5,5,3,11,1,3,6,17,8,8.2,4.733,25.667,2.133,2.467,2.2,18.733,0,0,0,0,,0.03675925925925926,0.0030106382978723405,0.03705234159779615,0.03921875,0.0019354838709677417,0.003,0.004196039603960395,0.09049450549450551,0.0046191489361702125,0.09038338658146966,0.05863636363636367,0.004387096774193549,0.0046,0.00875084745762712
1705611455,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,3.410024488588877,0.5553296816061657,0.40501732291429743,0.08225729533327876,0.27998451589400497,0.8445957508783729,0.00008683282906911494,0.25981899866085295,0.25803604266274854,0.71317858041845,1.1972010573783567,216748032,129748992,6299648,432455680,99942400,331448320,65597440,4841472,267460608,98451456,4575232,3010560,307044352,8749056,103043072,1876600.2863464793,0,1035834.4081126874,18653.793605975046,0,0,2265597.4409667454,14,9,7,4,8,15,5,5,3,11,1,3,6,17,8,8.2,4.733,25.667,2.133,2.467,2.2,18.733,0,0,0,0,,0.03675925925925926,0.0030106382978723405,0.03705234159779615,0.03921875,0.0019354838709677417,0.003,0.004196039603960395,0.09049450549450551,0.0046191489361702125,0.09038338658146966,0.05863636363636367,0.004387096774193549,0.0046,0.00875084745762712
1705611456,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,3.339020772089712,0.5420440441460159,0.40501732291429743,0.08225729533327876,0.27998451589400497,0.8445957508783729,0.00008487452143856934,0.25981899866085295,0.2580360426627486,0.5799005937074946,1.1972010573783567,216748032,129748992,6299648,432455680,99942400,331448320,65597440,4841472,267460608,98451456,4575232,3010560,307044352,8749056,103043072,1876600.2863464793,0,1035834.4081126874,18653.793605975046,0,0,2265597.4409667454,14,9,7,4,8,15,5,5,3,11,1,3,6,17,8,8.2,4.733,25.667,2.133,2.467,2.2,18.733,0,0,0,0,,0.03675925925925926,0.0030106382978723405,0.03705234159779615,0.03921875,0.0019354838709677417,0.003,0.004196039603960395,0.09049450549450551,0.0046191489361702125,0.09038338658146966,0.05863636363636367,0.004387096774193549,0.0046,0.00875084745762712
1705611457,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,3.2680170555905477,0.5287584066858662,0.40546123267823875,0.08225729533327876,0.27998451589400497,0.8445957508783729,0,0.25981899866085295,0.2580360426627486,1.021870019479407,1.193066498581762,216748032,129748992,6299648,432455680,99942400,331448320,65605632,4841472,267460608,98451456,4575232,3010560,307044352,8769536,103043072,1876600.2863464793,0,981506.1113794257,18653.793605975046,0,0,2839962.180901355,14,9,7,4,8,15,5,5,3,11,1,3,6,17,8,8.2,4.733,25.667,2.133,2.267,2.2,18.733,0,0,0,0,,0.03675925925925926,0.0030106382978723405,0.03705234159779615,0.03921875,0.00187719298245614,0.003,0.004196039603960395,0.09049450549450551,0.0046191489361702125,0.09038338658146966,0.05863636363636367,0.004375438596491227,0.0046,0.00875084745762712
1705611458,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,3.1970133390913826,0.5154727692257164,0.40546123267823875,0.08163222082989416,0.27998451589400497,0.8115279026837858,0,0.25981899866085295,0.2580360426627486,1.021870019479407,1.193066498581762,216748032,129748992,6299648,432455680,99942400,331448320,65605632,4841472,267460608,98451456,4575232,3010560,307044352,8769536,103043072,1876600.2863464793,0,981506.1113794257,18653.793605975046,0,0,2839962.180901355,14,9,7,4,8,15,5,5,3,11,1,3,6,17,8,8,4.733,25.667,1.933,2.067,2,18.133,0,0,0,0,,0.03712686567164179,0.0030106382978723405,0.03705234159779615,0.039,0.0017199999999999997,0.003,0.004205702647657841,0.09077777777777778,0.0046191489361702125,0.09038338658146966,0.05333333333333336,0.004344,0.0046,0.008772569444444444
1705611459,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,3.1260096225922194,0.9830879521828411,0.40546123267823875,0.08163222082989416,0.27998451589400497,0.8115279026837858,0,0.25981899866085295,0.2580360426627486,1.021870019479407,0.9981492593759667,216748032,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267460608,98451456,4575232,3010560,307044352,8769536,103043072,1876600.2863464793,0,981506.1113794257,18653.793605975046,0,0,2375983.359596596,14,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8,4.733,25.667,1.933,2.067,2,18.133,0,0,0,0,,0.03712686567164179,0.0030106382978723405,0.03705234159779615,0.039,0.0017199999999999997,0.003,0.004205702647657841,0.09077777777777778,0.0046191489361702125,0.09038338658146966,0.05333333333333336,0.004344,0.0046,0.008772569444444444
1705611460,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,3.055005906093054,0.9830879521828411,0.40546123267823875,0.08163222082989416,0.27998451589400497,0.8115279026837858,0,0.21260085997011793,0.2580360426627486,1.021870019479407,1.1744110119107505,216748032,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267460608,98451456,4575232,3010560,307044352,8769536,103137280,1876600.2863464793,0,981506.1113794257,18653.793605975046,0,0,2220568.7337511834,14,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8,4.733,25.667,1.933,2.067,2,18.133,0,0,0,0,,0.03712686567164179,0.0030106382978723405,0.03705234159779615,0.039,0.0017199999999999997,0.003,0.004205702647657841,0.09077777777777778,0.0046191489361702125,0.09038338658146966,0.05333333333333336,0.004344,0.0046,0.008772569444444444
1705611461,1.465010522950796,12.8385812833524,0.17707417644659734,0.2074613686534155,2.9840021895938893,0.9830879521828411,0.40546123267823875,0.08163222082989416,0.280791144113491,0.8115279026837858,0,0.1804600000000001,0.2580360426627486,1.021870019479407,1.174411011910751,216748032,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267456512,98451456,4575232,3010560,307044352,8769536,103137280,1876600.2863464793,0,981506.1113794257,14016.117165979435,0,0,2220568.7337511843,14,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8,4.733,25.667,1.933,2.067,2,18.133,0,0,0,0,,0.03712686567164179,0.0030106382978723405,0.03705234159779615,0.039,0.0017199999999999997,0.003,0.004205702647657841,0.09077777777777778,0.0046191489361702125,0.09038338658146966,0.05333333333333336,0.004344,0.0046,0.008772569444444444
1705611462,1.465010522950796,12.8385812833524,0.17707417644659734,0.20495156296814354,2.9129984730947247,0.9830879521828411,0.40546123267823875,0.07643870667599705,0.280791144113491,0.8115279026837858,0,0.1804600000000001,0.2577222577136489,1.021870019479407,1.174411011910751,216748032,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267456512,98451456,4575232,3010560,307040256,8769536,103137280,1876600.2863464793,0,981506.1113794257,14016.117165979435,0,0,2220568.7337511843,14,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8,4.733,25.667,1.933,2.067,2,18.133,0,0,0,0,,0.03712686567164179,0.0030106382978723405,0.03705234159779615,0.039,0.0017199999999999997,0.003,0.004205702647657841,0.09077777777777778,0.0046191489361702125,0.09038338658146966,0.05333333333333336,0.004344,0.0046,0.008772569444444444
1705611463,1.4445067482710092,12.8385812833524,0.17707417644659734,0.20495156296814354,2.84199475659556,0.9830879521828411,0.40546123267823875,0.07643870667599705,0.2778755287553091,0.8115279026837858,0,0.26301923644704006,0.2577222577136489,1.021870019479407,1.174411011910751,216756224,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8769536,103137280,1876600.2863464793,0,981506.1113794257,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.6,4.733,25.667,1.933,2.067,2.333,18.133,0,0,0,0,,0.037959558823529416,0.0030106382978723405,0.03705234159779615,0.039,0.0017199999999999997,0.003,0.004205702647657841,0.09239361702127662,0.0046191489361702125,0.09038338658146966,0.05333333333333336,0.004344,0.0046,0.008772569444444444
1705611464,1.4445067482710092,12.8385812833524,0.17707417644659734,0.2049515629681435,2.0282133333334214,0.9830879521828411,0.3834689968877072,0.07643870667599705,0.2778755287553091,0.8115279026837858,0,0.26301923644704006,0.22006355718841422,1.021870019479407,1.174411011910751,216756224,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8769536,103137280,1876600.2863464793,0,696231.7452717262,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,4.333,25.133,2.267,2.067,2.333,18.4,0,0,0,0,,0.03788167938931297,0.0030104712041884815,0.0367827868852459,0.03859375,0.00172,0.003,0.0042716049382716045,0.093,0.004618848167539267,0.08970031545741323,0.04946875,0.004344000000000001,0.0046,0.008787128712871286
1705611465,1.4445067482710092,12.8385812833524,0.17707417644659734,0.2049515629681435,2.0282133333334214,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.8115279026837858,0,0.26301923644704006,0.22440651686032112,1.021870019479407,1.174411011910751,216756224,129748992,6299648,432455680,99942400,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8769536,103137280,1876600.2863464793,0,696231.745271726,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,4.333,25.133,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.0030104712041884815,0.0367827868852459,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618848167539267,0.08970031545741323,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611466,1.4445067482710092,12.8385812833524,0.17707417644659734,0.2049515629681435,4.289813434521381,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.8115279026837858,0,0.26301923644704006,0.2605775803144089,1.021870019479407,1.174411011910751,216756224,129748992,6299648,432455680,103342080,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8769536,103137280,1876600.2863464793,0,696231.745271726,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,4.333,25.133,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.0030104712041884815,0.0367827868852459,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618848167539267,0.08970031545741323,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611467,1.4254856698225005,12.8385812833524,0.17707417644659737,0.2049515629681435,4.289813434521381,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.8115279026837858,0,0.26301923644704006,0.2605775803144089,1.021870019479407,1.174411011910751,216756224,129748992,6299648,432455680,103342080,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8769536,103137280,1876600.2863464793,0,696231.745271726,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,25.133,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.003010526315789474,0.0367827868852459,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618947368421052,0.08970031545741323,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611468,1.4254856698225005,11.79156617619922,0.17707417644659737,0.2049515629681435,4.289813434521381,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.6899790568151475,0,0.26301923644704006,0.2605775803144089,1.0348357008081719,1.174411011910751,216756224,129777664,6299648,432455680,103342080,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103137280,1721960.3938488767,0,696231.745271726,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.003010526315789474,0.03620345744680851,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618947368421052,0.08823809523809523,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611469,1.4254856698225005,11.79156617619922,0.17707417644659737,0.2049515629681435,4.289813434521381,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.6764535917704179,0,0.26301923644704006,0.2605775803144089,1.0348357008081719,1.174411011910751,216756224,129777664,6299648,432455680,103342080,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103137280,1721960.3938488767,0,696231.745271726,18432.18432184322,0,0,2220568.7337511843,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.003010526315789474,0.03620345744680851,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618947368421052,0.08823809523809523,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611470,1.4254856698225005,11.79156617619922,0.17707417644659737,0.2049515629681435,4.289813434521381,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.5569599999999753,0,0.26301923644704006,0.2605775803144089,1.0348357008081719,1.0210183518990807,216756224,129777664,6299648,432455680,103342080,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1721960.3938488767,0,696231.745271726,18432.18432184322,0,0,1957654.1077870573,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.003010526315789474,0.03620345744680851,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618947368421052,0.08823809523809523,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611471,1.4254856698225005,11.79156617619922,0.10534249999999636,0.2049515629681435,4.289813434521381,0.9731277533039117,0.38346899688770714,0.07643870667599705,0.2778755287553091,0.6677191706345911,0,0.26301923644704006,0.2605775803144089,1.0348357008081719,1.0417560752297663,216756224,129777664,6299648,432455680,103342080,331472896,65605632,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1721960.3938488767,0,696231.745271726,18432.18432184322,0,0,1997415.6744513174,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.067,2.333,19.333,0,0,0,0,,0.03788167938931297,0.003010526315789474,0.03620345744680851,0.03859375,0.00172,0.003,0.004380753138075315,0.093,0.004618947368421052,0.08823809523809523,0.04946875,0.004344000000000001,0.0046,0.008845679012345679
1705611472,1.4254856698225005,11.79156617619922,0.10534249999999636,0.1646340192559359,4.289813434521381,0.9731277533039117,0.39709334133384383,0.07643870667599705,0.2778755287553091,0.8312472997493773,0,0.26301923644704006,0.2605775803144089,1.0995025000000425,1.062493798560452,216756224,129777664,6299648,432455680,103342080,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1721960.3938488767,0,918045.2852831655,18432.18432184322,0,0,2037177.2411155773,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.267,2.333,19.333,0,0,0,0,,0.03788167938931297,0.003010526315789474,0.03620345744680851,0.03859375,0.0017636363636363637,0.003,0.004380753138075315,0.093,0.004618947368421052,0.08823809523809523,0.04946875,0.004352727272727273,0.0046,0.008845679012345679
1705611473,1.4254856698225005,11.79156617619922,0.10534249999999636,0.16799117379395734,4.289813434521381,0.9731277533039117,0.39709334133384383,0.07643870667599705,0.2778755287553091,0.8312472997493773,0,0.26301923644704006,0.2605775803144089,1.0995025000000425,1.2442633998411323,216756224,129777664,6299648,432455680,103342080,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1721960.3938488767,0,918045.2852831655,18432.18432184322,0,0,2385693.999855592,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.267,2.333,19.333,0,0,0,0,,0.03673076923076923,0.003010526315789474,0.03620345744680851,0.03831521739130435,0.00196969696969697,0.003,0.004471074380165289,0.09242105263157896,0.004618947368421052,0.08823809523809523,0.04896739130434783,0.004393939393939394,0.0046,0.008896848137535817
1705611474,1.4254856698225005,11.24934888837712,0.10534249999999636,0.20142927228128515,4.289813434521381,0.9731277533039117,0.39709334133384383,0.06482257121813469,0.2778755287553091,0.8312472997493773,0,0.26301923644704006,0.2605775803144089,1.0995025000000425,1.2442633998411323,216756224,129777664,6299648,432455680,103342080,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,918045.2852831655,18432.18432184322,0,0,2385693.999855592,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.267,2.333,19.333,0,0,0,0,,0.03673076923076923,0.003010526315789474,0.03620345744680851,0.03831521739130435,0.00196969696969697,0.003,0.004471074380165289,0.09242105263157896,0.004618947368421052,0.08823809523809523,0.04896739130434783,0.004393939393939394,0.0046,0.008896848137535817
1705611475,1.4254856698225005,11.24934888837712,0.17174826452319766,0.20142927228128515,4.289813434521381,1.1528939245124028,0.39709334133384383,0.055730000000018265,0.2778755287553091,0.8312472997493773,0,0.26301923644704006,0.2605775803144089,1.0995025000000425,1.2442633998411323,216756224,129777664,6311936,432455680,103342080,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,918045.2852831655,18432.18432184322,0,0,2385693.999855592,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.267,2.333,19.333,0,0,0,0,,0.03673076923076923,0.003010526315789474,0.03620345744680851,0.03831521739130435,0.00196969696969697,0.003,0.004471074380165289,0.09242105263157896,0.004618947368421052,0.08823809523809523,0.04896739130434783,0.004393939393939394,0.0046,0.008896848137535817
1705611476,1.4254856698225005,11.24934888837712,0.17174826452319766,0.20142927228128515,4.289813434521381,1.1528939245124028,0.4043427947598124,0.055730000000018265,0.2778755287553091,0.8312472997493773,0,0.26301923644704006,0.2605775803144089,1.0995025000000425,1.2442633998411323,216756224,129777664,6311936,432455680,103342080,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,1010585.152838428,18432.18432184322,0,0,2385693.999855592,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.267,2.333,19.333,0,0,0,0,,0.03673076923076923,0.003010526315789474,0.03620345744680851,0.03831521739130435,0.00196969696969697,0.003,0.004471074380165289,0.09242105263157896,0.004618947368421052,0.08823809523809523,0.04896739130434783,0.004393939393939394,0.0046,0.008896848137535817
1705611477,1.4254856698225005,11.24934888837712,0.17174826452319766,0.20142927228128515,4.289813434521381,1.1528939245124028,0.4043427947598124,0.07965031462973457,0.19788250000001284,0.8312472997493773,0,0.2653064744230955,0.2212622140578605,1.0995025000000425,1.2442633998411323,216756224,129777664,6311936,432455680,103342080,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,1010585.152838428,0,0,0,2385693.999855592,16,9,7,4,8,19,5,5,3,11,1,3,6,17,8,8.267,3.733,23.6,2.267,2.267,2.333,19.333,0,0,0,0,,0.03673076923076923,0.003010526315789474,0.03620345744680851,0.03831521739130435,0.00196969696969697,0.003,0.004471074380165289,0.09242105263157896,0.004618947368421052,0.08823809523809523,0.04896739130434783,0.004393939393939394,0.0046,0.008896848137535817
1705611478,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.25193123188921,1.1528939245124028,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.2653064744230955,0.25845647173625996,1.0995025000000425,1.2442633998411323,216760320,129777664,6311936,432455680,107286528,331472896,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2385693.999855592,17,9,7,4,9,19,5,5,3,11,1,3,6,17,8,8.067,3.733,23.6,2.267,2.267,1.8,19.333,0,0,0,0,,0.03540076335877863,0.003010526315789474,0.03620345744680851,0.03831521739130435,0.00196969696969697,0.003,0.004471074380165289,0.09085227272727273,0.004618947368421052,0.08823809523809523,0.04896739130434783,0.004393939393939394,0.0046,0.008896848137535817
1705611479,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.25193123188921,1.0547376336897558,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.26557460258865173,0.25845647173625996,1.0995025000000425,1.2442633998411323,216760320,129777664,6311936,432455680,107286528,331452416,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2385693.999855592,17,9,7,4,9,15,5,5,3,11,1,3,6,17,8,8.733,4,23.8,1.733,2.267,1.8,18.867,0,0,0,0,,0.035555555555555556,0.003,0.03565989847715736,0.03836206896551724,0.0019696969696969702,0.003,0.004322645290581162,0.09419753086419755,0.0046,0.08852631578947369,0.04905172413793103,0.004393939393939394,0.0046,0.00881327160493827
1705611480,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.25193123188921,1.0547376336897558,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.26557460258865173,0.25845647173625996,1.0617247523614333,1.2442633998411323,216760320,129777664,6311936,432455680,107286528,331452416,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2385693.999855592,17,9,7,4,9,15,5,5,3,11,1,3,6,17,8,8.733,4,23.8,1.733,2.267,1.8,17.067,0,0,0,0,,0.035555555555555556,0.003,0.03565989847715736,0.03836206896551724,0.0019696969696969702,0.003,0.004293436293436294,0.09419753086419755,0.0046,0.08852631578947369,0.04905172413793103,0.004393939393939394,0.0046,0.008794832826747721
1705611481,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.25193123188921,1.0547376336897558,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.26557460258865173,0.26396491925688853,1.0617247523614333,1.2442633998411323,216760320,129777664,6311936,432455680,107286528,331452416,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103211008,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2385693.999855592,17,9,7,4,9,15,5,5,3,11,1,3,6,17,8,8.733,4,23.8,1.733,2.267,1.8,17.067,0,0,0,0,,0.035555555555555556,0.003,0.03565989847715736,0.03836206896551724,0.0019696969696969702,0.003,0.004293436293436294,0.09419753086419755,0.0046,0.08852631578947369,0.04905172413793103,0.004393939393939394,0.0046,0.008794832826747721
1705611482,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.219273461150333,1.0547376336897558,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.26557460258865173,0.26396491925688853,1.0617247523614333,1.1852027343384024,216760320,129777664,6311936,432455680,107286528,331452416,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103235584,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2155587.601835378,17,9,7,4,9,15,5,5,3,11,1,3,6,17,8,8.733,4.4,23.8,1.733,2.267,1.8,17.067,0,0,0,0,,0.035555555555555556,0.003,0.03565989847715736,0.03836206896551724,0.0019696969696969702,0.003,0.004293436293436294,0.09419753086419755,0.0046,0.08852631578947369,0.04905172413793103,0.004393939393939394,0.0046,0.008794832826747721
1705611483,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.219273461150333,1.0547376336897558,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.26557460258865173,0.26396491925688853,1.0617247523614333,1.1852027343384024,216760320,129777664,6311936,432455680,107286528,331452416,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103235584,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2155587.601835378,17,9,7,4,9,15,5,5,3,11,1,3,6,17,8,8.733,4.4,25.6,1.733,2.267,1.8,17.067,0,0,0,0,,0.035555555555555556,0.003,0.03567450495049505,0.03836206896551724,0.0019696969696969702,0.003,0.004293436293436294,0.09419753086419755,0.0046,0.09001831501831506,0.04905172413793103,0.004393939393939394,0.0046,0.008794832826747721
1705611484,1.4566832106794658,11.24934888837712,0.17174826452319766,0.21014443572505312,4.219273461150333,1.0547376336897558,0.4043427947598124,0.07965031462973457,0.2814340673918711,0.8312472997493773,0,0.26557460258865173,0.26396491925688853,1.0617247523614333,1.1852027343384024,216760320,129777664,6311936,432455680,107286528,331452416,65638400,4841472,267456512,98451456,4575232,2883584,307040256,8744960,103235584,1582357.3054979916,0,1010585.152838428,27169.010347572294,0,0,2155587.601835378,17,9,7,4,9,15,5,5,3,11,1,3,6,17,8,8.733,4.4,25.6,1.733,2.267,1.8,17.067,0,0,0,0,,0.035555555555555556,0.003,0.03567450495049505,0.03836206896551724,0.0019696969696969702,0.003,0.004293436293436294,0.09419753086419755,0.0046,0.09001831501831506,0.04905172413793103,0.004393939393939394,0.0046,0.008794832826747721
