time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705662330,3.56138820769802,3.207271235342385,0.216475682878081,0.17744532850540679,4.436475669033811,1.2366823640747409,0.39682039777384814,0.09061890537437983,0.39570402545198463,0.442619999999998,0.00009408377962051492,0.31378094180654326,0.5346944837987251,0.9724240619416294,1.0658565564916829,208064512,77885440,6139904,430702592,103391232,329109504,39731200,4435968,264527872,96337920,4718592,2875392,303443968,7749632,42209280,0,2168400.4341036025,0,971914.2327106432,31212.969842449183,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8,3.867,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015361073866105645,0.0030641711229946523,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.023738876501323534,0.004715508021390374,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662331,3.56138820769802,3.207271235342385,0.216475682878081,0.17744532850540679,4.436475669033811,1.2366823640747409,0.39682039777384814,0.09061890537437983,0.39570402545198463,0.523363185580772,0.00009614725797318743,0.31378094180654326,0.5926787964713189,0.9724240619416294,1.0658565564916829,208064512,77885440,6139904,430702592,103391232,329109504,39731200,4435968,264527872,96337920,4718592,2875392,303443968,7749632,42209280,0,2168400.4341036025,0,971914.2327106432,31212.969842449183,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662332,3.56138820769802,3.207271235342385,0.216475682878081,0.17744532850540679,4.436475669033811,1.3057289813347,0.39682039777384814,0.09061890537437983,0.39570402545198463,0.7493385675438048,0.00009821073632585995,0.31378094180654326,0.5926787964713189,0.9896387073347819,1.0658565564916829,208064512,77885440,6139904,430702592,103391232,329109504,39731200,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,2168400.4341036025,0,971914.2327106432,31212.969842449183,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662333,3.56138820769802,3.2054779806659375,0.20766511850283392,0.17744532850540679,4.436475669033811,1.0945762834406123,0.39682039777384814,0.09061890537437983,0.39570402545198463,0.7493385675438048,0.00010027421467853245,0.31378094180654326,0.5926787964713189,0.9896387073347819,1.0658565564916829,208064512,77914112,6144000,430702592,103391232,329109504,39731200,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,971914.2327106432,31212.969842449183,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662334,3.56138820769802,3.2054779806659375,0.19362186299134823,0.17744532850540679,4.436475669033811,1.0728141337517008,0.39682039777384814,0.09061890537437983,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9896387073347819,1.0658565564916829,208064512,77914112,6144000,430702592,103391232,329109504,39731200,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,971914.2327106432,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662335,3.56138820769802,3.2054779806659375,0.19362186299134823,0.17744532850540679,2.825240951880781,1.051051984062789,0.2798090439111902,0.09061890537437983,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9896387073347819,1.0658565564916829,208064512,77914112,6144000,430702592,103391232,329109504,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,753954.7252615487,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662336,3.56138820769802,3.2054779806659375,0.19362186299134823,0.17744532850540679,2.8951199034614143,1.0292898343738774,0.28641645620372497,0.09061890537437983,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9896387073347819,1.0658565564916829,208064512,77914112,6144000,430702592,103391232,329109504,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,771758.6162654755,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662337,3.56138820769802,3.2054779806659375,0.19362186299134823,0.17744532850540679,2.964998855042047,1.0075276846849657,0.29302386849625983,0.09061890537437983,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9888450736191113,1.0658565564916829,208064512,77914112,6144000,430702592,103391232,329109504,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,789562.5072694027,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662338,3.56138820769802,3.2054779806659375,0.19362186299134823,0.17744532850540679,3.03487780662268,0.9857655349960541,0.2996312807887946,0.09061890537437983,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9888450736191113,1.0658565564916829,208064512,77914112,6144000,430702592,103391232,329109504,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,807366.3982733296,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.933,4.2,24.733,1.867,1.867,1.8,17.8,0,0,0,0,0,0.015474452554744524,0.0030634920634920633,0.028818615751789976,0.034090909090909095,0.0027142857142857142,0.003216867469879518,0.004571428571428571,0.02370802919708029,0.004714285714285713,0.0741588785046729,0.047424242424242424,0.004542857142857143,0.004990361445783133,0.008950704225352112
1705662339,3.56138820769802,3.2054779806659375,0.19362186299134823,0.181044032380564,3.104756758203313,0.9640033853071424,0.3062386930813294,0.09061890537437983,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9888450736191113,1.0658565564916829,208064512,77914112,6144000,430698496,103391232,329109504,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,825170.2892772566,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,11,5,4,3,11,1,3,6,15,8,8.8,4.067,24.267,2.067,2.067,1.8,18.267,0,0,0,0,0,0.015316091954022991,0.0030800000000000003,0.0288125,0.034722222222222224,0.002703703703703704,0.003216867469879518,0.004707207207207208,0.023568965517241386,0.004744000000000001,0.07469194312796211,0.0475,0.004540740740740741,0.004990361445783133,0.008998652291105122
1705662340,3.56138820769802,3.2054779806659375,0.19362186299134823,0.181044032380564,3.174635709783946,1.327869603459615,0.3128461053738642,0.0775005602255304,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9888450736191113,1.0658565564916829,208064512,77914112,6144000,430698496,103391232,329113600,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,842974.1802811836,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,13,5,4,3,11,1,3,6,15,8,8.8,4.067,24.267,2.067,2.067,1.8,18.267,0,0,0,0,0,0.015316091954022991,0.0030800000000000003,0.0288125,0.034722222222222224,0.002703703703703704,0.003216867469879518,0.004707207207207208,0.023568965517241386,0.004744000000000001,0.07469194312796211,0.0475,0.004540740740740741,0.004990361445783133,0.008998652291105122
1705662341,2.303850420897073,3.2054779806659375,0.19362186299134823,0.181044032380564,3.244514661364579,1.327869603459615,0.31945351766639896,0.07599024513595738,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,0.5926787964713189,0.9888450736191113,1.0658565564916829,208064512,77914112,6144000,430698496,103391232,329113600,39743488,4435968,264527872,96149504,4718592,2875392,303443968,7737344,42209280,0,1963511.954489398,0,860778.0712851104,45162.35735156293,0,0,1274193.1302657162,13,8,6,4,10,13,5,4,3,11,1,3,6,15,8,8.8,4.067,24.267,2.067,2.067,1.8,18.267,0,0,0,0,0,0.015316091954022991,0.0030800000000000003,0.0288125,0.034722222222222224,0.002703703703703704,0.003216867469879518,0.004707207207207208,0.023568965517241386,0.004744000000000001,0.07469194312796211,0.0475,0.004540740740740741,0.004990361445783133,0.008998652291105122
1705662342,2.3511982449115636,3.2054779806659375,0.19362186299134823,0.181044032380564,3.3143936129452123,1.327869603459615,0.32606092995893377,0.0744799300463844,0.43242185346491524,0.7493385675438048,0.0001238087011603506,0.31378094180654326,2.3989028834714947,0.9888450736191113,1.046401827276145,208064512,77914112,6144000,430698496,103391232,329113600,39743488,4435968,264527872,96149504,4718592,2875392,304128000,7737344,42209280,0,1963511.954489398,0,878581.9622890374,45162.35735156293,0,0,1042148.7842252869,13,8,6,4,10,13,5,4,3,11,1,3,6,15,8,8.8,4.067,23.067,2.067,2.067,1.8,18.6,0,0,0,0,0,0.015316091954022991,0.0030800000000000003,0.029051507537688443,0.034722222222222224,0.002703703703703704,0.003216867469879518,0.004716853932584269,0.023568965517241386,0.004744000000000001,0.0744362745098039,0.0475,0.004540740740740741,0.004990361445783133,0.00901206434316354
1705662343,1.9866199999999883,3.215430239418672,0.19362186299134823,0.181044032380564,3.384272564525845,1.327869603459615,0.39644473755208753,0.0729696149568114,0.43242185346491524,0.7532096928472706,0.0001238087011603506,0.31378094180654326,2.3989028834714947,0.9888450736191113,1.046401827276145,208064512,77914112,6144000,430698496,103391232,329113600,39743488,4435968,264527872,96149504,4718592,2875392,304128000,7737344,42209280,0,1373685.6814582492,0,1068233.4602356185,45162.35735156293,0,0,1042148.7842252869,13,8,6,4,10,13,5,4,3,11,1,3,6,15,8,8.933,4.067,23.067,2.2,2.2,1.933,19,0,0,0,0,0,0.015223735408560313,0.0030800000000000003,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.0032222222222222222,0.0047149321266968325,0.023558365758754866,0.004744000000000001,0.0744362745098039,0.0475,0.004539240506329114,0.00500000000000001,0.008990591397849463
1705662344,4.065801827954541,3.215430239418672,0.19362186299134823,0.181044032380564,3.454151516106478,1.327869603459615,0.39644473755208753,0.09104935152433904,0.43242185346491524,0.7532096928472706,0.0001238087011603506,0.31221825377672846,2.3989028834714947,0.9888450736191113,1.046401827276145,208293888,77914112,6144000,430698496,103391232,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42209280,0,1373685.6814582492,0,1068233.4602356185,45162.35735156293,0,0,1042148.7842252869,12,8,6,4,10,13,5,4,3,11,1,3,6,15,8,8.933,4.067,23.067,2.2,2.2,1.933,19,0,0,0,0,0,0.015223735408560313,0.0030800000000000003,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.0032222222222222222,0.0047149321266968325,0.023558365758754866,0.004744000000000001,0.0744362745098039,0.0475,0.004539240506329114,0.00500000000000001,0.008990591397849463
1705662345,4.065801827954541,3.215430239418672,0.19362186299134823,0.18609000296062428,3.5240304676871115,1.335180781958529,0.39644473755208753,0.09279966989890659,0.43242185346491524,0.7532096928472706,0.0001238087011603506,0.31221825377672846,2.3989028834714947,0.9888450736191113,1.046401827276145,208293888,77914112,6144000,430698496,103391232,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42209280,0,1373685.6814582492,0,1068233.4602356185,45162.35735156293,0,0,1042148.7842252869,12,8,6,4,10,13,5,4,3,11,1,3,6,15,8,8.933,4.067,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015223735408560313,0.0030800000000000003,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.023558365758754866,0.004744000000000001,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662346,4.065801827954541,3.215430239418672,0.18160376082066104,0.18609000296062428,2.9686675000000307,1.335180781958529,0.39644473755208753,0.09279966989890659,0.43242185346491524,0.7532096928472706,0.0001238087011603506,0.31221825377672846,2.3989028834714947,0.9888450736191113,1.046401827276145,208293888,77914112,6144000,430698496,103391232,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42209280,0,1373685.6814582492,0,1068233.4602356185,45162.35735156293,0,0,1042148.7842252869,12,8,6,4,10,13,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662347,4.065801827954541,3.215430239418672,0.21642576456517942,0.18609000296062428,4.17273111769027,1.335180781958529,0.39644473755208753,0.09279966989890659,0.39981650068589464,0.7532096928472706,0.00010214578954440641,0.31221825377672846,2.3989028834714947,0.9888450736191113,1.0736826324863171,208293888,77914112,6144000,430698496,107212800,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42266624,0,1373685.6814582492,0,1068233.4602356185,58377.72353957705,0,0,1266471.7787272315,12,8,6,4,8,13,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662348,4.065801827954541,3.215430239418672,0.21642576456517942,0.18609000296062428,4.17273111769027,1.335180781958529,0.39644473755208753,0.09279966989890659,0.39981650068589464,0.7532096928472706,0.00010008231119173393,0.31221825377672846,2.3989028834714947,0.9888450736191113,1.0736826324863171,208293888,77914112,6144000,430698496,107212800,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42266624,0,1373685.6814582492,0,1068233.4602356185,58377.72353957705,0,0,1266471.7787272315,12,8,6,4,8,13,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662349,4.065801827954541,3.099244797609898,0.18234321551625876,0.18609000296062428,4.17273111769027,1.335180781958529,0.39644473755208753,0.09279966989890659,0.39981650068589464,0.7532096928472706,0.00009801883283906141,0.31221825377672846,4.0627389805913365,0.9888450736191113,1.0736826324863173,208293888,77950976,6144000,430698496,107212800,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42266624,0,1376692.4624992218,0,1068233.4602356185,58377.72353957705,0,0,1266471.778727232,12,8,6,4,8,13,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662350,4.065801827954541,3.099244797609898,0.17873611944017243,0.18609000296062428,4.17273111769027,1.335180781958529,0.39644473755208753,0.09279966989890659,0.39981650068589464,0.7532096928472706,0.0000959553544863889,0.31221825377672846,4.0627389805913365,0.9888450736191113,1.0736826324863173,208293888,77950976,6144000,430698496,107212800,329113600,39743488,4444160,264527872,96149504,4718592,2875392,304128000,7737344,42266624,0,1376692.4624992218,0,1068233.4602356185,58377.72353957705,0,0,1266471.778727232,12,8,6,4,8,13,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662351,4.065801827954541,3.099244797609898,0.1751290233640861,0.18609000296062428,4.17273111769027,1.335180781958529,0.3908167770419427,0.09279966989890659,0.3373375634517767,0.7532096928472706,0.00009389187613371638,0.31221825377672846,4.0627389805913365,1.0337863116197186,1.0736826324863173,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304128000,7749632,42266624,0,1376692.4624992218,0,879534.4170178607,41583.75634517767,0,0,1266471.778727232,12,8,6,4,8,13,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662352,4.065801827954541,3.099244797609898,0.20020844942521726,0.18609000296062428,4.17273111769027,1.3293679462463923,0.3908167770419427,0.09279966989890659,0.3373375634517767,0.7701483958616372,0.00009182839778104388,0.31221825377672846,4.0627389805913365,1.0337863116197186,1.0736826324863173,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304128000,7749632,42266624,0,1376692.4624992218,0,879534.4170178607,41583.75634517767,0,0,1266471.778727232,12,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662353,4.065801827954541,3.099244797609898,0.20020844942521726,0.18609000296062428,4.17273111769027,1.3293679462463923,0.39081677704194256,0.09279966989890659,0.3373375634517767,0.7701483958616372,0.00008976491942837136,0.31221825377672846,3.0793745635136176,1.0337863116197186,1.0885209774603863,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178605,41583.75634517767,0,0,1428252.6221825487,12,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.933,4,23.067,2.2,2.2,2.133,19,0,0,0,0,0,0.015158102766798421,0.0030833333333333333,0.029051507537688443,0.03464285714285714,0.00269620253164557,0.003216867469879518,0.0047149321266968325,0.02355335968379447,0.00475,0.0744362745098039,0.0475,0.004539240506329114,0.004990361445783133,0.008990591397849463
1705662354,4.065801827954541,3.099244797609898,0.20020844942521726,0.16029586088358214,4.17273111769027,1.3293679462463923,0.39081677704194256,0.09279966989890659,0.3373375634517767,0.7701483958616372,0,0.31221825377672846,3.0793745635136176,1.0337863116197186,1.0885209774603863,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178605,41583.75634517767,0,0,1428252.6221825487,12,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.6,4.333,24.467,2.133,2.133,2.133,18.467,0,0,0,0,0,0.015304182509505704,0.0030222222222222226,0.029602137767220902,0.03446428571428572,0.002775,0.003216867469879518,0.0047528089887640445,0.023653992395437265,0.004640000000000001,0.0742548076923077,0.04746428571428572,0.004555,0.004990361445783133,0.009011780104712042
1705662355,4.065801827954541,3.099244797609898,0.20020844942521726,0.15719436083423843,4.17273111769027,1.3293679462463923,0.39081677704194256,0.08803599374021946,0.3373375634517767,0.7532747690243888,0,0.31221825377672846,3.0793745635136176,1.0337863116197186,1.0885209774603863,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178605,41583.75634517767,0,0,1428252.6221825487,12,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.6,4.333,24.467,2.133,2.133,2.133,18.467,0,0,0,0,0,0.015304182509505704,0.0030222222222222226,0.029602137767220902,0.03446428571428572,0.002775,0.003216867469879518,0.0047528089887640445,0.023653992395437265,0.004640000000000001,0.0742548076923077,0.04746428571428572,0.004555,0.004990361445783133,0.009011780104712042
1705662356,4.065801827954541,3.099244797609898,0.20020844942521726,0.15409286078489468,4.17273111769027,1.3293679462463923,0.39081677704194256,0.08803599374021946,0.3373375634517767,0.7532747690243888,0,0.31221825377672846,3.0793745635136176,1.0337863116197186,1.0885209774603863,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178605,41583.75634517767,0,0,1428252.6221825487,12,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.6,4.333,24.467,2.133,2.133,2.133,18.467,0,0,0,0,0,0.015304182509505704,0.0030222222222222226,0.029602137767220902,0.03446428571428572,0.002775,0.003216867469879518,0.0047528089887640445,0.023653992395437265,0.004640000000000001,0.0742548076923077,0.04746428571428572,0.004555,0.004990361445783133,0.009011780104712042
1705662357,4.065801827954541,3.099244797609898,0.20020844942521726,0.15099136073555092,4.17273111769027,1.3293679462463923,0.39081677704194256,0.08803599374021946,0.3373375634517767,0.7532747690243888,0,0.31221825377672846,3.0793745635136176,1.076372335067983,1.0885209774603863,208293888,77950976,6144000,430698496,107212800,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178605,41583.75634517767,0,0,1428252.6221825487,12,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.6,4.333,27.267,2.133,2.133,2.133,19.667,0,0,0,0,0,0.015304182509505704,0.0030222222222222226,0.029556074766355144,0.03446428571428572,0.002775,0.003216867469879518,0.004701559020044543,0.023653992395437265,0.004640000000000001,0.07346534653465349,0.04746428571428572,0.004555,0.004990361445783133,0.008985333333333333
1705662358,6.047585583434255,3.099244797609898,0.20020844942521726,0.19186392798189542,4.281444822245569,1.3293679462463923,0.39081677704194256,0.08803599374021946,0.3373375634517767,0.7532747690243887,0,0.31221825377672846,3.0793745635136176,1.076372335067983,1.0885209774603863,208633856,77950976,6144000,430702592,107991040,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178605,41583.75634517767,0,0,1428252.6221825487,11,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.667,4.333,27.267,2.2,2.2,2.2,19.867,0,0,0,0,0,0.01529245283018868,0.0030222222222222226,0.029556074766355144,0.034375,0.002783132530120482,0.0032352941176470593,0.00475,0.02364716981132076,0.004640000000000001,0.07346534653465349,0.04743055555555556,0.004556626506024097,0.005416666666666682,0.009031413612565445
1705662359,6.047585583434255,3.099244797609898,0.20020844942521726,0.19096504955660082,4.281444822245569,1.3407158405201784,0.3908167770419427,0.08803599374021946,0.3373375634517767,0.7532747690243887,0,0.31221825377672846,3.0793745635136176,1.076372335067983,1.0885209774603863,208633856,77950976,6144000,430702592,107991040,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178607,41583.75634517767,0,0,1428252.6221825487,11,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.667,4.333,27.267,2.2,2.2,2.2,19.867,0,0,0,0,0,0.01529245283018868,0.0030222222222222226,0.029556074766355144,0.034375,0.002783132530120482,0.0032352941176470593,0.00475,0.02364716981132076,0.004640000000000001,0.07346534653465349,0.04743055555555556,0.004556626506024097,0.005416666666666682,0.009031413612565445
1705662360,6.582205274864945,3.099244797609898,0.20020844942521726,0.19096504955660082,4.281444822245569,1.3407158405201787,0.3908167770419427,0.08803599374021946,0.3373375634517767,0.7532747690243888,0,0.31221825377672846,3.0793745635136176,1.076372335067983,1.0885209774603863,208633856,77950976,6144000,430702592,107991040,329113600,39763968,4444160,264527872,96149504,4718592,2875392,304132096,7749632,42266624,0,1376692.4624992218,0,879534.4170178607,41583.75634517767,0,0,1428252.6221825487,11,8,6,4,8,12,5,4,3,11,1,3,6,15,8,7.667,4.333,27.267,2.2,2.2,2.267,19.867,0,0,0,0,0,0.01529245283018868,0.0030222222222222226,0.029556074766355144,0.034375,0.002783132530120482,0.0032380952380952383,0.00475,0.02364716981132076,0.004640000000000001,0.07346534653465349,0.04743055555555556,0.004556626506024097,0.0054999999999999945,0.009031413612565445
