time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,frontend-check_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,checkoutservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,frontend-check_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1708488761,1.9495063018489676,2.9221790688054408,0.34496277697017746,21.865395811876553,0.2818848772643903,6.90696173147923,0.7750086556281957,3.998041568372247,3.1247864174508866,0.20315141369508277,0.2474847460603133,98402304,40816640,12263424,43479040,43352064,14155776,,26480640,10043392,43745280,2973696,8228864,43675.75867437248,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,24.333,0.533,67.067,0.667,13.333,11.267,0.8,144.133,18.8,6.667,,,0.003080717488789238,0.0032985971943887775,0.07058823529411765,0.0036099403578528826,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.0016339700567888484,0.007514952153110048,0.0025361216730038025,0.004745291479820627,0.006166666666666664,0.17714285714285719,0.027564766839378307,0.0047,0.1381543624161075,0.009550000000000001,0.004333402168301497,0.009613038277511962,0.004519391634980989
1708488762,1.9495063018489676,2.731786917705908,0.34496277697017746,22.353727013740883,0.2818848772643903,6.90696173147923,0.7750086556281957,3.998041568372247,3.1247864174508866,0.20766734468829354,0.2474847460603133,98402304,40779776,12263424,43479040,43352064,14155776,,26480640,10043392,43745280,2973696,8228864,43675.75867437248,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,24.333,0.533,67.067,0.667,13.333,11.267,0.8,144.133,18.8,6.667,,,0.003080717488789238,0.0032985971943887775,0.07058823529411765,0.0036099403578528826,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.0016339700567888484,0.007514952153110048,0.0025361216730038025,0.004745291479820627,0.006166666666666664,0.17714285714285719,0.027564766839378307,0.0047,0.1381543624161075,0.009550000000000001,0.004333402168301497,0.009613038277511962,0.004519391634980989
1708488763,1.9495063018489676,2.731786917705908,0.34496277697017746,22.84205821560521,0.2818848772643903,6.90696173147923,0.7750086556281957,3.998041568372247,3.1247864174508866,0.2121832756815043,0.2474847460603133,98402304,40779776,12263424,43479040,43352064,14155776,,26480640,10043392,43745280,2973696,8228864,43675.75867437248,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,67.067,0.667,13.333,11.267,0.8,144.133,18.8,6.667,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0036099403578528826,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.0016339700567888484,0.007514952153110048,0.0025361216730038025,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.027564766839378307,0.0047,0.1381543624161075,0.009550000000000001,0.004333402168301497,0.009613038277511962,0.004519391634980989
1708488764,1.9495063018489676,2.561629335601551,0.34496277697017746,23.330389417469533,0.240788411199886,6.90696173147923,0.7750086556281957,3.998041568372247,3.1247864174508866,0.21669920667471507,0.2474847460603133,98402304,40779776,12263424,43479040,43352064,14155776,,26480640,10043392,43745280,2973696,8228864,43675.75867437248,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,67.067,0.667,13.333,11.267,0.8,144.133,18.8,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0036099403578528826,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.0016339700567888484,0.007514952153110048,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.027564766839378307,0.0047,0.1381543624161075,0.009550000000000001,0.004333402168301497,0.009613038277511962,0.004505
1708488765,1.9495063018489676,2.561629335601551,0.34496277697017746,23.81872061933386,0.2360903299121462,6.90696173147923,0.7750086556281957,3.998041568372247,3.1247864174508866,0.2212151376679258,0.2474847460603133,98402304,40779776,12263424,43479040,43352064,14155776,,26480640,10043392,43745280,2973696,8228864,43675.75867437248,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.333,11.267,0.8,140.2,18.8,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.001669404517453799,0.007514952153110048,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.1381543624161075,0.009550000000000001,0.004339630390143737,0.009613038277511962,0.004505
1708488766,1.9495063018489676,2.561629335601551,0.34496277697017746,29.29987211185951,0.23139224862440635,6.90696173147923,0.7750086556281957,4.0617406177022035,3.1247864174508866,0.22573106866113657,0.2474847460603133,98402304,40779776,12263424,43479040,43352064,14155776,,26480640,10043392,43745280,2973696,8228864,43675.75867437248,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.333,11.267,0.8,140.2,18.8,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.001669404517453799,0.007514952153110048,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.1381543624161075,0.009550000000000001,0.004339630390143737,0.009613038277511962,0.004505
1708488767,2.252245113576335,2.561629335601551,0.3563699292512852,29.29987211185951,0.2811387900355871,6.90696173147923,0.7750086556281957,4.0617406177022035,3.1247864174508866,0.2709558595926458,0.2474847460603133,98402304,40779776,12308480,43479040,43356160,14155776,,26480640,10043392,43745280,2973696,8228864,63640.03604611417,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.333,11.267,0.8,140.2,18.8,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.001669404517453799,0.007514952153110048,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.1381543624161075,0.009550000000000001,0.004339630390143737,0.009613038277511962,0.004505
1708488768,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.2811387900355871,6.797384240175869,0.7750086556281957,4.0617406177022035,3.1247864174508866,0.2709558595926458,0.2474847460603133,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,10043392,43745280,2973696,8228864,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.333,11.267,0.8,139.933,18.533,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.1381543624161075,0.009550000000000001,0.004338303341902313,0.009600484261501212,0.004505
1708488769,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.27317029751440836,6.797384240175869,0.7750086556281957,3.971385060026679,3.1247864174508866,0.2709558595926458,0.2474847460603133,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,9830400,43745280,2973696,8228864,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.333,11.267,0.8,139.933,18.533,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.042860401459854015,0.007083333333333334,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.1381543624161075,0.009550000000000001,0.004338303341902313,0.009600484261501212,0.004505
1708488770,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.27317029751440836,6.694667649588397,0.7750086556281957,3.97138506002668,3.1247864174508866,0.2709558595926458,0.17946999999999988,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,9830400,43745280,2973696,8228864,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.067,11.267,0.8,139.933,18.533,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.04320902394106814,0.007083333333333334,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.13308510638297877,0.009550000000000001,0.004338303341902313,0.009600484261501212,0.004505
1708488771,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.27317029751440836,6.694667649588397,0.7750086556281957,3.97138506002668,3.1247864174508866,0.2709558595926458,0.17946999999999988,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,9830400,43745280,2973696,8228864,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.667,13.067,11.267,0.8,139.933,18.533,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.04320902394106814,0.007083333333333334,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.13308510638297877,0.009550000000000001,0.004338303341902313,0.009600484261501212,0.004505
1708488772,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.27317029751440836,6.694667649588397,0.7503469360627416,3.97138506002668,3.1247864174508866,0.2709558595926458,0.2133211471363526,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,9830400,43745280,2973696,8228864,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.733,13.067,11.267,0.8,139.933,18.533,6.467,,,0.003080717488789238,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.04320902394106814,0.007083333333333334,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004745291479820627,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.13308510638297877,0.009550000000000001,0.004338303341902313,0.009600484261501212,0.004505
1708488773,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.27317029751440836,6.694667649588397,0.7503469360627416,3.97138506002668,3.142672661182322,0.2709558595926458,0.2524451097804392,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.733,13.067,11.267,0.733,139.933,18.533,6.467,,,0.0030946564885496186,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.04320902394106814,0.006759259259259259,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004770381679389314,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.13308510638297877,0.0095,0.004338303341902313,0.009600484261501212,0.004505
1708488774,2.2571487693312986,2.561629335601551,0.33513525469465405,29.29987211185951,0.27317029751440836,6.694667649588397,0.7503469360627416,3.97138506002668,3.0759295541154406,0.2709558595926458,0.2524451097804392,98877440,40779776,12308480,43479040,43356160,14192640,,26480640,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.733,13.067,11.267,0.733,139.933,18.533,6.467,,,0.0030946564885496186,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.04320902394106814,0.006759259259259259,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004770381679389314,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.13308510638297877,0.0095,0.004338303341902313,0.009600484261501212,0.004505
1708488775,2.2571487693312986,2.561629335601551,0.33513525469465405,30.481439691063777,0.27317029751440836,6.694667649588397,0.7503469360627416,3.97138506002668,3.0759295541154406,0.22341891199261268,0.2524451097804392,98877440,40779776,12308480,45092864,43356160,14192640,,26480640,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,14.667,22.8,0.533,66.467,0.733,13.067,11.267,0.733,139.933,18.533,6.467,,,0.0030946564885496186,0.003281603288797533,0.07058823529411765,0.0035996745321399517,0.0030555555555555557,0.04320902394106814,0.006759259259259259,0.0016668380462724933,0.0074939467312348665,0.002458333333333333,0.004770381679389314,0.005962962962962961,0.17714285714285719,0.02694723618090459,0.0047,0.13308510638297877,0.0095,0.004338303341902313,0.009600484261501212,0.004505
1708488776,2.2571487693312986,2.561629335601551,0.33513525469465405,30.481439691063777,0.27317029751440836,6.694667649588397,0.7503469360627416,3.97138506002668,3.0759295541154406,0.21890298099940192,0.2524451097804392,98877440,40779776,12308480,45092864,43356160,14192640,,26480640,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,24.667,0.933,79.667,0.933,13.067,13.6,0.8,144.333,18.867,7.6,,,0.003118380062305296,0.0032918367346938776,0.07142857142857141,0.003656934306569343,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.0016891139240506328,0.007487980769230769,0.002484126984126984,0.004813084112149532,0.006088652482269504,0.196,0.029905213270142107,0.0047,0.14509433962264148,0.0095,0.004345924050632911,0.009588942307692309,0.00450952380952381
1708488777,2.2571487693312986,2.1886134105157056,0.33513525469465405,30.481439691063777,0.27317029751440836,6.694667649588397,0.7503469360627415,3.97138506002668,3.0759295541154406,0.2143870500061912,0.2524451097804392,98877440,40779776,12308480,45092864,43356160,14192640,,26480640,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,24.667,0.933,79.667,0.933,13.067,13.6,0.8,144.333,18.867,7.6,,,0.003118380062305296,0.0032918367346938776,0.07142857142857141,0.003656934306569343,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.0016891139240506328,0.007487980769230769,0.002484126984126984,0.004813084112149532,0.006088652482269504,0.196,0.029905213270142107,0.0047,0.14509433962264148,0.0095,0.004345924050632911,0.009588942307692309,0.00450952380952381
1708488778,2.2571487693312986,2.1459195882556794,0.33513525469465405,30.481439691063777,0.27317029751440836,6.694667649588397,0.8227317199239457,3.97138506002668,3.0759295541154406,0.2098711190129804,0.2524451097804392,98877440,40779776,12308480,45092864,43356160,14192640,,27172864,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,79.667,0.933,13.067,13.6,0.8,144.333,18.867,7.6,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.003656934306569343,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.0016891139240506328,0.007487980769230769,0.002484126984126984,0.004813084112149532,0.0061172413793103425,0.196,0.029905213270142107,0.0047,0.14509433962264148,0.0095,0.004345924050632911,0.009588942307692309,0.00450952380952381
1708488779,2.2571487693312986,2.2989576862014225,0.33513525469465405,30.481439691063777,0.2743737422802027,6.793982307677543,0.8227317199239457,3.97138506002668,3.0759295541154406,0.20535518801976965,0.2524451097804392,98877440,41136128,12308480,45092864,43356160,13783040,,27172864,9830400,43745280,2973696,8323072,89218.03528642998,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,79.667,0.933,13.067,13.6,0.8,144.333,18.867,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.003656934306569343,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.0016891139240506328,0.007487980769230769,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.029905213270142107,0.0047,0.14509433962264148,0.0095,0.004345924050632911,0.009588942307692309,0.004490763052208835
1708488780,2.239661896305582,2.2989576862014225,0.34080558025029095,30.481439691063777,0.2743737422802027,6.793982307677543,0.8227317199239457,3.97138506002668,3.0759295541154406,0.2008392570265589,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,9830400,43745280,2973696,8323072,71311.67519760437,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,13.067,13.6,0.8,145.867,18.867,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.001667676003028009,0.007487980769230769,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.14509433962264148,0.0095,0.00434160989149634,0.009588942307692309,0.004490763052208835
1708488781,2.239661896305582,2.2989576862014225,0.34080558025029095,30.481439691063777,0.2743737422802027,6.793982307677543,0.8227317199239457,3.97138506002668,3.0759295541154406,0.19632332603334812,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,9830400,43745280,2973696,8323072,71311.67519760437,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,13.067,13.6,0.8,145.867,18.867,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.001667676003028009,0.007487980769230769,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.14509433962264148,0.0095,0.00434160989149634,0.009588942307692309,0.004490763052208835
1708488782,1.6800060164532689,2.2989576862014225,0.3013019549771541,30.481439691063777,0.2330596893840859,6.793982307677543,0.8227317199239457,3.97138506002668,3.0759295541154406,0.19180739504013736,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,9830400,43745280,2973696,8323072,42217.83612887132,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,13.067,13.6,0.8,145.867,18.867,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.001667676003028009,0.007487980769230769,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.14509433962264148,0.0095,0.00434160989149634,0.009588942307692309,0.004490763052208835
1708488783,1.7131529082814039,2.2989576862014225,0.35430731322217224,30.481439691063777,0.23765732847408028,6.793982307677543,0.8227317199239457,3.973953433079157,3.0759295541154406,0.18729146404692656,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,43050.803412129,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,13.067,13.6,0.8,145.933,18.933,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.14509433962264148,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488784,1.9888135096881205,2.2989576862014225,0.35430731322217224,30.481439691063777,0.27585834539966175,6.793982307677543,0.8132692415180819,2.3752881594101103,3.0759295541154406,0.18277553305371583,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,13.067,13.6,0.8,145.933,18.933,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04419729206963249,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.14509433962264148,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488785,1.9888135096881205,2.2989576862014225,0.35430731322217224,30.481439691063777,0.27585834539966175,6.793982307677543,0.8132692415180819,2.439958805477526,3.0759295541154406,0.179321837816046,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,14.733,13.6,0.8,145.933,18.933,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04449110671936759,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.15343750000000003,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488786,1.9888135096881205,2.2989576862014225,0.35430731322217224,25.288356010931164,0.27585834539966175,6.793982307677543,0.8132692415180819,2.5046294515449414,3.0759295541154406,0.2797573284655857,0.2524451097804392,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,0.933,14.733,13.6,0.8,145.933,18.933,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.0030555555555555557,0.04449110671936759,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.0047,0.15343750000000003,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488787,1.9888135096881205,2.2989576862014225,0.35430731322217224,30.112654143505228,0.27585834539966175,4.375921543488051,0.8132692415180819,2.5693000976123574,3.0759295541154406,0.2797573284655857,0.2403650199922611,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,15.133,26.133,0.933,84.6,1.067,14.733,13.6,0.8,145.933,18.933,7.533,,,0.003118380062305296,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.003057142857142857,0.04449110671936759,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004813084112149532,0.0061172413793103425,0.196,0.03131516587677715,0.004702857142857143,0.15343750000000003,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488788,1.9888135096881205,2.2989576862014225,0.35430731322217224,30.112654143505235,0.27585834539966175,4.488560051142331,0.8132692415180819,2.633970743679773,3.038683411952046,0.2797573284655857,0.2403650199922611,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.333,26.133,0.933,84.6,1.067,14.733,13.6,1.067,145.933,18.933,7.533,,,0.0031228878648233488,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.003057142857142857,0.04449110671936759,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004821198156682028,0.0061172413793103425,0.196,0.03131516587677715,0.004702857142857143,0.15343750000000003,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488789,1.9888135096881205,2.2989576862014225,0.35430731322217224,30.112654143505235,0.27585834539966175,4.601198558796612,0.8132692415180819,2.698641389747189,3.038683411952046,0.2797573284655857,0.2403650199922611,98631680,41136128,12374016,45092864,43356160,13783040,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.333,26.133,0.933,84.6,1.067,14.733,13.6,1.067,145.933,18.933,7.533,,,0.0031228878648233488,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.003057142857142857,0.04449110671936759,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004821198156682028,0.0061172413793103425,0.196,0.03131516587677715,0.004702857142857143,0.15343750000000003,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488790,1.9888135096881205,2.2989576862014225,0.35430731322217224,30.112654143505235,0.27585834539966175,5.037487021243033,0.8132692415180819,2.763312035814604,3.038683411952046,0.2797573284655857,0.202992265467131,98631680,41136128,12374016,45092864,43356160,14385152,,27172864,10014720,43745280,2973696,8323072,49978.03699546098,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.333,26.133,0.933,84.6,1.067,14.733,13.6,1.067,145.933,18.933,7.533,,,0.0031228878648233488,0.003294949494949495,0.07142857142857141,0.0036706207987346777,0.003057142857142857,0.04449110671936759,0.006759259259259259,0.001665824703207881,0.007469623329283111,0.002389558232931727,0.004821198156682028,0.0061172413793103425,0.196,0.03131516587677715,0.004702857142857143,0.15343750000000003,0.0095,0.004340439504925487,0.009581409477521265,0.004490763052208835
1708488791,2.598179064997793,2.2989576862014225,0.35430731322217224,30.112654143505235,0.27585834539966175,5.158530024668921,0.8132692415180819,2.82798268188202,3.038683411952046,0.2797573284655857,0.19898618180059333,98803712,41136128,12374016,45092864,43356160,14385152,,27172864,10014720,43745280,2973696,8323072,70659.94518027257,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.533,27.933,1.467,86.267,1.333,14.733,15.067,1.4,153.333,19.867,8.267,,,0.003146564885496183,0.0032801180304369544,0.07916666666666666,0.003669187646636883,0.003100003166766948,0.044639328063241106,0.006838265139052019,0.001695309737343863,0.007469843184559711,0.002413134362321538,0.00486381679389313,0.005936626089798103,0.21166666666666667,0.031189375950101624,0.004780005700180507,0.1602284263959391,0.009367653027810405,0.004346963175403102,0.009580820265379977,0.004494981938520697
1708488792,2.598179064997793,2.2989576862014225,0.39157894736842075,25.37769021822356,0.27585834539966175,5.27957302809481,0.8132692415180819,2.8926533279494357,2.5319196471046275,0.2797573284655857,0.25128812674444273,98803712,41136128,12402688,45092864,43356160,14385152,,27172864,10014720,43745280,2973696,8318976,70659.94518027257,0,0,0,0,4,4,9,3,3,20,,3,4,4,4,3,16.533,27.933,1.467,86.267,1.333,14.733,15.067,1.4,153.333,19.867,8.267,,,0.003146564885496183,0.0032801180304369544,0.07916666666666666,0.003669187646636883,0.003100003166766948,0.044639328063241106,0.006838265139052019,0.001695309737343863,0.007469843184559711,0.002413134362321538,0.00486381679389313,0.005936626089798103,0.21166666666666667,0.031189375950101624,0.004780005700180507,0.1602284263959391,0.009367653027810405,0.004346963175403102,0.009580820265379977,0.004494981938520697
