time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1708472399,3.947287049448229,3.581418740074112,0.3319661099221145,31.07976080363097,0.28761262312683805,8.220452032919788,0.8126813105333891,2.525071522734355,2.546392653283113,0.2696990969112849,0.2677959321177411,98631680,39522304,9265152,42209280,43417600,13893632,25550848,11186176,43237376,2957312,8019968,30083.913259029396,0,0,0,,4,4,9,4,3,17,3,4,4,4,3,15.867,24.933,0.667,76.2,0.667,12.867,13.4,0.6,134.333,18.467,6.067,0,,0,0.0031712439418416804,0.0033767195767195764,0.115,0.0037610993657505283,0.0030571428571428572,0.049031249999999985,0.007758620689655172,0.001700052994170641,0.007179125528913963,0.002973154362416108,0.004908239095315025,0.007189999999999997,0.223,0.03570261437908501,0.004702857142857143,0.19065217391304348,0.05250000000000001,0.004366295707472178,0.009548660084626235,0.004680536912751679
1708472400,4.094151521555369,3.581418740074112,0.3768322584633135,31.07976080363097,0.28909347442680766,8.220452032919788,0.8126813105333891,2.580055823206539,2.5203632252832326,0.27211760549985053,0.2677959321177411,98631680,39522304,9318400,42209280,43417600,13893632,25550848,11186176,43237376,2957312,8019968,43279.79712595098,0,0,0,,4,4,9,4,3,17,3,4,4,4,3,15.867,24.933,0.667,79.6,0.667,12.867,13.4,0.6,134.333,18.467,6.067,0,,0,0.0031712439418416804,0.0033767195767195764,0.115,0.0038694900605012964,0.0030571428571428572,0.049031249999999985,0.007758620689655172,0.001700052994170641,0.007179125528913963,0.002973154362416108,0.004908239095315025,0.007189999999999997,0.223,0.04145962732919251,0.004702857142857143,0.19065217391304348,0.05250000000000001,0.004366295707472178,0.009548660084626235,0.004680536912751679
1708472401,4.094151521555369,3.581418740074112,0.3768322584633135,31.07976080363097,0.28909347442680766,6.86670476721835,0.8139177586985992,2.6350401236787233,2.5203632252832326,0.27211760549985053,0.2677959321177411,98631680,39522304,9318400,42209280,43417600,13893632,24981504,11186176,43237376,2957312,8019968,43279.79712595098,0,0,0,,4,4,9,4,3,17,3,4,4,4,3,15.867,24.933,0.667,79.6,0.667,12.867,13.4,0.6,140.133,18.467,6.067,0,,0,0.0031712439418416804,0.0033767195767195764,0.115,0.0038694900605012964,0.0030571428571428572,0.049031249999999985,0.007758620689655172,0.0017778064516129034,0.007179125528913963,0.002973154362416108,0.004908239095315025,0.007189999999999997,0.223,0.04145962732919251,0.004702857142857143,0.19065217391304348,0.05250000000000001,0.0043828129032258065,0.009548660084626235,0.004680536912751679
1708472402,4.094151521555369,3.581418740074112,0.3768322584633135,31.07976080363097,0.28909347442680766,7.061592274588914,0.8139177586985992,2.746332606318614,2.5203632252832326,0.27211760549985053,0.2677959321177411,98631680,39522304,9318400,42209280,43417600,13885440,24981504,11415552,43237376,2957312,8019968,43279.79712595098,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,24.933,0.667,79.6,0.667,12.867,13.4,0.6,140.133,18.467,6.067,0,,0,0.0031712439418416804,0.0033767195767195764,0.115,0.0038694900605012964,0.0030571428571428572,0.049031249999999985,0.007758620689655172,0.0017778064516129034,0.007179125528913963,0.002973154362416108,0.004908239095315025,0.007189999999999997,0.223,0.04145962732919251,0.004702857142857143,0.19065217391304348,0.05250000000000001,0.0043828129032258065,0.009548660084626235,0.004680536912751679
1708472403,4.094151521555369,3.581418740074112,0.3768322584633135,31.07976080363097,0.28909347442680766,8.318411883366956,0.774193930772878,2.8024391796828354,2.5203632252832326,0.27211760549985053,0.2677959321177411,98631680,39522304,9318400,42209280,43417600,13885440,24981504,11415552,43237376,2957312,8019968,43279.79712595097,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,24.933,0.667,79.6,0.667,12.867,13.4,0.6,140.067,18.4,6.067,0,,0,0.0031712439418416804,0.0033767195767195764,0.115,0.0038694900605012964,0.0030571428571428572,0.049031249999999985,0.007758620689655172,0.0017787245029692743,0.00721004243281471,0.002973154362416108,0.004908239095315025,0.007189999999999997,0.223,0.04145962732919251,0.004702857142857143,0.19065217391304348,0.05250000000000001,0.00438548928479215,0.009589108910891089,0.004680536912751679
1708472404,4.094151521555369,3.581418740074111,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,2.858545753047058,2.5203632252832326,0.27211760549985053,0.2677959321177411,98631680,39522304,9318400,42209280,43417600,13885440,24981504,11415552,43237376,2957312,8019968,43279.79712595097,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.267,0.733,81.133,0.667,12.867,13.267,0.6,141.067,18.333,6,0,,0,0.0031430842607313198,0.003433941997851773,0.1272727272727273,0.004019434628975265,0.0030571428571428572,0.05173267326732674,0.007758620689655172,0.001784313725490196,0.007226224783861671,0.0029671052631578946,0.004857551669316376,0.007720858895705523,0.23090909090909087,0.046500000000000014,0.004702857142857143,0.2010439560439562,0.05250000000000001,0.004394014447884417,0.00964121037463977,0.004667105263157895
1708472405,4.094151521555369,3.385495720669545,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.5203632252832326,0.27759363807442494,0.20731176205301435,98631680,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43237376,2961408,8019968,43279.79712595097,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.267,0.733,81.133,0.733,12.867,13.267,0.6,141.067,18.333,6,0,,0,0.0031430842607313198,0.003433941997851773,0.1272727272727273,0.004019434628975265,0.003060606060606061,0.05173267326732674,0.007758620689655172,0.001784313725490196,0.007226224783861671,0.0029671052631578946,0.004857551669316376,0.007720858895705523,0.23090909090909087,0.046500000000000014,0.004709090909090911,0.2010439560439562,0.05250000000000001,0.004394014447884417,0.00964121037463977,0.004667105263157895
1708472406,4.094151521555369,3.385495720669545,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.5570403782403144,0.27759363807442494,0.21998417214707705,98631680,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,43279.79712595097,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.267,0.733,81.133,0.733,13.8,13.267,0.6,141.067,18.333,6,0,,0,0.0031430842607313198,0.003433941997851773,0.1272727272727273,0.004019434628975265,0.003060606060606061,0.05287162162162163,0.007758620689655172,0.001784313725490196,0.007226224783861671,0.0029671052631578946,0.004857551669316376,0.007720858895705523,0.23090909090909087,0.046500000000000014,0.004709090909090911,0.20912087912087918,0.05250000000000001,0.004394014447884417,0.00964121037463977,0.004667105263157895
1708472407,3.633433556197333,3.385495720669545,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.5570403782403144,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.267,0.733,81.133,0.733,13.8,13.267,0.6,141.067,18.333,6,0,,0,0.0031430842607313198,0.003433941997851773,0.1272727272727273,0.004019434628975265,0.003060606060606061,0.05287162162162163,0.007758620689655172,0.001784313725490196,0.007226224783861671,0.0029671052631578946,0.004857551669316376,0.007720858895705523,0.23090909090909087,0.046500000000000014,0.004709090909090911,0.20912087912087918,0.05250000000000001,0.004394014447884417,0.00964121037463977,0.004667105263157895
1708472408,3.633433556197333,3.385495720669545,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.5570403782403144,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.533,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031430842607313198,0.003438918918918919,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.007589285714285713,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004857551669316376,0.0077500000000000025,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.0175,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472409,3.633433556197333,3.385495720669545,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.5570403782403144,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.533,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031430842607313198,0.003438918918918919,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.007589285714285713,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004857551669316376,0.0077500000000000025,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.0175,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472410,3.633433556197333,3.385495720669545,0.3768322584633135,31.07976080363097,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.5570403782403144,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.533,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031430842607313198,0.003438918918918919,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.007589285714285713,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004857551669316376,0.0077500000000000025,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.0175,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472411,3.633433556197333,3.385495720669545,0.28434402844953327,31.07976080363096,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.504948236102253,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,25.533,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031430842607313198,0.003438918918918919,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.007589285714285713,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004857551669316376,0.0077500000000000025,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.0175,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472412,3.633433556197333,3.0525486804518187,0.2900475347393588,31.07976080363096,0.2843949630642238,8.318411883366956,0.774193930772878,3.366394401853312,2.504948236102253,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43417600,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,24.798,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031430842607313198,0.003455760206766518,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.007589285714285713,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004857551669316376,0.007810690304122589,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.0175,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472413,3.633433556197333,3.0525486804518187,0.3422103773895304,30.225047314697033,0.27249569161896087,8.318411883366956,0.774193930772878,3.366394401853312,2.504948236102253,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43425792,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.867,24.798,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031430842607313198,0.003455760206766518,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.0075,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004857551669316376,0.007810690304122589,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.009796296296296298,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472414,3.633433556197333,3.0525486804518187,0.3422103773895304,30.225047314697033,0.27249569161896087,8.318411883366956,0.774193930772878,3.366394401853312,2.504948236102253,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43425792,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15,24.798,0.867,81.8,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031533546325878594,0.003455760206766518,0.13571428571428573,0.004022123893805309,0.003064516129032258,0.05287162162162163,0.0075,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004876038338658148,0.007810690304122589,0.23857142857142855,0.04676204819277112,0.004716129032258064,0.20912087912087918,0.009796296296296298,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472415,3.633433556197333,3.0525486804518187,0.3422103773895304,30.225047314697033,0.27249569161896087,8.318411883366956,0.774193930772878,3.366394401853312,2.504948236102253,0.27759363807442494,0.25949860074626857,99110912,40431616,9318400,42209280,43425792,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15,24.798,0.867,80.867,0.867,13.8,13.267,0.733,141.6,18.333,7.2,0,,0,0.0031533546325878594,0.003455760206766518,0.13571428571428573,0.004055236411842687,0.003064516129032258,0.05287162162162163,0.0075,0.001784313725490196,0.007226224783861671,0.0029379310344827586,0.004876038338658148,0.007810690304122589,0.23857142857142855,0.04883333333333339,0.004716129032258064,0.20912087912087918,0.009796296296296298,0.004394014447884417,0.00964121037463977,0.0046206896551724145
1708472416,3.633433556197333,3.0525486804518187,0.28936881749086957,30.225047314697033,0.27249569161896087,8.318411883366956,0.6595874225541328,3.366394401853312,2.504948236102253,0.22095059049513927,0.25949860074626857,99110912,40431616,9318400,42209280,43425792,13885440,24981504,11415552,43253760,2961408,8028160,64817.81857024173,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15,24.798,0.867,80.867,0.867,13.8,13.267,0.733,134.667,18.333,7.2,0,,0,0.0031533546325878594,0.003455760206766518,0.13571428571428573,0.004055236411842687,0.003064516129032258,0.05287162162162163,0.0075,0.001850711513583441,0.007226224783861671,0.0029379310344827586,0.004876038338658148,0.007810690304122589,0.23857142857142855,0.04883333333333339,0.004716129032258064,0.20912087912087918,0.009796296296296298,0.00440574385510996,0.00964121037463977,0.0046206896551724145
1708472417,2.9680097662519467,3.0525486804518187,0.30816928516139824,25.165752207308184,0.27249569161896087,8.318411883366956,0.6466841903745851,3.3816159477816,2.504948236102253,0.2255421532327203,0.25949860074626857,99110912,40431616,9531392,42209280,43425792,13885440,24981504,11689984,43253760,2961408,8028160,42685.458579574915,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15,24.798,0.867,80.867,0.867,13.8,13.267,0.733,134.667,18.333,7.2,0,,0,0.0031533546325878594,0.003455760206766518,0.13571428571428573,0.004055236411842687,0.003064516129032258,0.05287162162162163,0.0075,0.001850711513583441,0.007226224783861671,0.0029379310344827586,0.004876038338658148,0.007810690304122589,0.23857142857142855,0.04883333333333339,0.004716129032258064,0.20912087912087918,0.009796296296296298,0.00440574385510996,0.00964121037463977,0.0046206896551724145
1708472418,3.5434339035769855,3.0525486804518187,0.30816928516139824,31.543962476104152,0.27249569161896087,7.102629773213523,0.7210638457632041,3.3816159477816,2.504948236102253,0.23013371597030138,0.25949860074626857,99110912,40431616,9531392,41390080,43425792,13885440,24981504,11689984,43253760,2961408,8028160,50961.11975116641,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15,24.798,0.867,80.867,0.867,13.8,13.267,0.733,134.733,18.4,7.2,0,,0,0.0031533546325878594,0.003455760206766518,0.13571428571428573,0.004055236411842687,0.003064516129032258,0.05287162162162163,0.0075,0.0018500388500388503,0.007275641025641025,0.0029379310344827586,0.004876038338658148,0.007810690304122589,0.23857142857142855,0.04883333333333339,0.004716129032258064,0.20912087912087918,0.009796296296296298,0.004406475006475007,0.009654558404558405,0.0046206896551724145
1708472419,3.5434339035769855,3.0525486804518187,0.30816928516139824,31.543962476104152,0.27249569161896087,5.059750000000003,0.7063422482588513,3.3816159477816,2.504948236102253,0.2347252787078825,0.25949860074626857,99110912,40431616,9531392,41390080,43425792,13885440,24981504,11689984,43253760,2961408,8028160,50961.11975116641,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.198,0.8,82.2,0.867,13.8,13.733,0.733,136.267,18.6,7.4,0,,0,0.003174474959612278,0.003469534621912752,0.12343750000000002,0.004045021645021645,0.003064516129032258,0.052690972222222215,0.0075,0.0018124833288877032,0.007271048744460856,0.0029293286219081276,0.0049140549273021,0.00786631866121578,0.23968750000000003,0.04974550898203594,0.004716129032258064,0.21143656716417916,0.009796296296296298,0.00439493198186183,0.009666912850812406,0.004608480565371025
1708472420,3.5434339035769855,3.0870755233403155,0.30816928516139824,31.543962476104152,0.27249569161896087,5.059750000000003,0.6916206507544984,3.3816159477816,2.504948236102253,0.27549376425486494,0.25949860074626857,99110912,40001536,9531392,41390080,43425792,13885440,24981504,11689984,43253760,2961408,8028160,50961.11975116641,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.198,0.8,82.2,0.733,13.8,13.733,0.733,136.267,18.6,7.4,0,,0,0.003174474959612278,0.003469534621912752,0.12343750000000002,0.004045021645021645,0.0030606060606060605,0.052690972222222215,0.0075,0.0018124833288877032,0.007271048744460856,0.0029293286219081276,0.0049140549273021,0.00786631866121578,0.23968750000000003,0.04974550898203594,0.004709090909090909,0.21143656716417916,0.009796296296296298,0.00439493198186183,0.009666912850812406,0.004608480565371025
1708472421,3.5434339035769855,3.0870755233403155,0.30816928516139824,31.543962476104152,0.27249569161896087,7.207431985117465,0.6768990532501454,3.4523975568088736,2.153991071845238,0.27549376425486494,0.2219131117459576,99110912,40001536,9531392,41390080,43425792,14073856,24981504,11689984,43253760,2961408,8028160,50961.11975116641,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.198,0.8,82.2,0.733,14.733,13.733,0.733,136.267,18.6,7.4,0,,0,0.003174474959612278,0.003469534621912752,0.12343750000000002,0.004045021645021645,0.0030606060606060605,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.0029293286219081276,0.0049140549273021,0.00786631866121578,0.23968750000000003,0.04974550898203594,0.004709090909090909,0.21186346863468633,0.009796296296296298,0.00439493198186183,0.009666912850812406,0.004608480565371025
1708472422,3.635360379616965,3.0870755233403155,0.30816928516139824,31.543962476104152,0.18933261348946825,8.496240932582452,0.6621774557457927,3.4523975568088736,2.5481047858585133,0.27549376425486494,0.2780534863431983,99418112,40001536,9531392,41390080,43425792,14073856,24981504,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.198,0.8,82.2,0.733,14.733,13.733,0.733,136.267,18.6,7.4,0,,0,0.003174474959612278,0.003469534621912752,0.12343750000000002,0.004045021645021645,0.0030606060606060605,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.0029293286219081276,0.0049140549273021,0.00786631866121578,0.23968750000000003,0.04974550898203594,0.004709090909090909,0.21186346863468633,0.009796296296296298,0.00439493198186183,0.009666912850812406,0.004608480565371025
1708472423,3.635360379616965,3.0870755233403155,0.30816928516139824,31.543962476104152,0.19377334043038527,8.496240932582452,0.6474558582414397,3.4523975568088736,2.5481047858585133,0.27549376425486494,0.23978999541869067,99418112,40001536,9531392,41390080,43425792,14073856,24981504,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.331,0.867,81.867,0.8,14.733,13.733,0.8,135.867,18.6,7.933,0,,0,0.003174474959612278,0.0034618917336128267,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.0049140549273021,0.00782945124366209,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009775862068965517,0.00439493198186183,0.009666912850812406,0.0046
1708472424,3.635360379616965,3.0870755233403155,0.30816928516139824,31.543962476104152,0.19821406737130232,8.496240932582452,0.6327342607370868,3.4523975568088736,2.5481047858585133,0.27549376425486494,0.24473333761378058,99418112,40001536,9531392,41390080,43425792,14073856,24981504,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.331,0.867,81.867,0.8,14.733,13.733,0.8,135.867,18.6,7.933,0,,0,0.003174474959612278,0.0034618917336128267,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.0049140549273021,0.00782945124366209,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009775862068965517,0.00439493198186183,0.009666912850812406,0.0046
1708472425,3.635360379616965,3.0870755233403155,0.30816928516139824,31.543962476104152,0.20265479431221933,8.496240932582452,0.618012663232734,3.4523975568088736,2.5481047858585133,0.27549376425486494,0.2496766798088705,99418112,40001536,9531392,41390080,43425792,14073856,24981504,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.331,0.867,81.867,0.8,14.733,13.733,0.8,135.867,18.6,7.933,0,,0,0.003174474959612278,0.0034618917336128267,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.0049140549273021,0.00782945124366209,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009775862068965517,0.00439493198186183,0.009666912850812406,0.0046
1708472426,3.635360379616965,3.0870755233403155,0.30816928516139824,31.543962476104152,0.20709552125313638,8.496240932582452,0.6032910657283811,3.4523975568088736,2.5509265395282616,0.27549376425486494,0.2546200220039605,99418112,40001536,9531392,41390080,43425792,14073856,24981504,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,25.331,0.867,81.867,0.8,14.733,13.733,0.8,135.867,18.6,7.933,0,,0,0.003174474959612278,0.0034618917336128267,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.0049140549273021,0.00782945124366209,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009775862068965517,0.00439493198186183,0.009666912850812406,0.0046
1708472427,3.635360379616965,3.095072851620575,0.30816928516139824,33.46446538992616,0.1751999999999998,8.496240932582452,0.7931181204328928,3.4523975568088736,2.5509265395282616,0.27549376425486494,0.29660053170539585,99418112,40001536,9531392,41390080,43425792,14073856,25358336,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,28.136,0.867,81.867,0.8,14.733,13.733,0.8,135.867,18.6,7.933,0,,0,0.003174474959612278,0.0034653679653679657,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.0075,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.0049140549273021,0.007938953488372098,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009775862068965517,0.00439493198186183,0.009666912850812406,0.0046
1708472428,3.635360379616965,3.095072851620575,0.30816928516139824,33.46446538992616,0.1751999999999998,8.496240932582452,0.7931181204328928,3.4523975568088736,2.5509265395282616,0.27549376425486494,0.29660053170539585,99418112,40001536,9531392,41390080,43425792,14073856,25358336,11689984,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.067,28.136,0.867,81.867,0.8,14.733,13.733,1,135.867,18.6,7.933,0,,0,0.003174474959612278,0.0034653679653679657,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.007166666666666667,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.0049140549273021,0.007938953488372098,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009566666666666666,0.00439493198186183,0.009666912850812406,0.0046
1708472429,3.635360379616965,3.095072851620575,0.30081682856061565,33.46446538992616,0.23679106624741852,8.496240932582452,0.7931181204328928,3.5711574362165535,2.5509265395282616,0.27549376425486494,0.29660053170539585,99418112,40001536,9531392,41390080,43425792,14073856,25358336,12017664,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.8,28.136,0.867,81.867,0.8,14.733,13.733,1,135.867,18.6,7.933,0,,0,0.0031321044546850996,0.0034653679653679657,0.0975,0.004041486603284357,0.0030571428571428572,0.05501644736842105,0.007166666666666667,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.00483778801843318,0.007938953488372098,0.23607142857142857,0.049715568862275454,0.004702857142857143,0.21186346863468633,0.009566666666666666,0.00439493198186183,0.009666912850812406,0.0046
1708472430,3.635360379616965,3.095072851620575,0.3701586809095342,33.46446538992616,0.24150986842584338,8.496240932582452,0.7931181204328928,3.5711574362165535,2.5509265395282616,0.27549376425486494,0.29660053170539585,99418112,40001536,9805824,41390080,43425792,14073856,25358336,12017664,43716608,2961408,8060928,43775.64979480164,0,0,0,,4,4,9,4,3,19,3,4,4,4,3,15.8,28.136,0.867,86.4,0.8,14.733,13.733,1,135.867,18.6,7.933,0,,0,0.0031321044546850996,0.0034653679653679657,0.0975,0.004064803049555274,0.0030571428571428572,0.05501644736842105,0.007166666666666667,0.0018124833288877032,0.007271048744460856,0.002891156462585034,0.00483778801843318,0.007938953488372098,0.23607142857142857,0.04961956521739133,0.004702857142857143,0.21186346863468633,0.009566666666666666,0.00439493198186183,0.009666912850812406,0.0046
