time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705682851,2.1812350458954555,2.75829237337026,0.17861188441969802,0.1966672505912228,4.644681145068059,0.9471890858762272,0.41544548708522655,0.07276012811634329,1.390846301612298,0.7778482515347844,0,0.26954171850461894,0.6986370418161921,0.5921041480167731,0.8301601357833394,213663744,77856768,6041600,430690304,99356672,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7806976,41869312,0,2069975.7701626862,0,879667.2148592435,17681.465973106562,0,0,1571780.680392591,11,6,7,4,7,16,7,4,3,11,1,3,7,18,8,9.2,3.933,24.867,1.733,1.8,1.667,18,0.01192961165048544,0.003034090909090909,0.028500000000000008,0.019642857142857142,0.0017755102040816326,0.0030789473684210526,0.0031652661064425773,0.022560679611650484,0.004661363636363637,0.06097826086956524,0.039558823529411764,0.004420408163265306,0.004742105263157895,0.004897478991596639
1705682852,2.1812350458954555,2.75829237337026,0.17861188441969802,0.1966672505912228,4.644681145068059,0.9471890858762272,0.41544548708522655,0.07276012811634329,1.390846301612298,0.5171829043036663,0,0.26954171850461894,0.6986370418161921,0.6044875076256108,0.8301601357833394,213663744,77856768,6041600,430690304,99356672,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7806976,41869312,0,2069975.7701626862,0,879667.2148592435,17681.465973106562,0,0,1571780.680392591,11,6,7,4,7,16,7,4,3,11,1,3,7,18,8,9.533,3.933,24.867,2.067,2.133,2,19,0.011783980582524271,0.003034090909090909,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004661363636363637,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682853,2.1812350458954555,2.75829237337026,0.10941426252646422,0.1966672505912228,4.644681145068059,0.9471890858762272,0.41544548708522655,0.07276012811634329,1.390846301612298,0.5303571892542145,0,0.26954171850461894,0.6986370418161921,0.6839220071701813,0.8801893888256725,213663744,77856768,6041600,430690304,99356672,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,2069975.7701626862,0,879667.2148592435,17681.465973106562,0,0,1548313.4365778866,11,6,7,4,7,16,7,4,3,11,1,3,7,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682854,2.1812350458954555,2.75829237337026,0.1123726840743353,0.1966672505912228,4.644681145068059,0.9471890858762272,0.41544548708522655,0.07276012811634329,1.390846301612298,0.5435314742047624,0,0.26954171850461894,0.6986370418161921,0.6977505795139975,0.8801893888256725,213663744,77856768,6041600,430690304,99356672,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,2069975.7701626862,0,879667.2148592435,17681.465973106562,0,0,1548313.4365778866,11,6,7,4,7,16,7,4,3,11,1,3,7,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682855,2.1812350458954555,2.75829237337026,0.11533110562220641,0.10506749999999788,4.607307852323512,0.9471890858762272,0.41544548708522655,0.07276012811634329,1.390846301612298,0.5567057591553106,0,0.26954171850461894,0.6986370418161921,0.7115791518578137,0.8801893888256725,213663744,77856768,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,2069975.7701626862,0,879667.2148592435,17681.465973106562,0,0,1548313.4365778866,11,6,7,4,8,16,7,4,3,11,1,3,7,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682856,2.1812350458954555,2.75829237337026,0.11828952717007747,0.10506749999999788,4.607307852323512,0.9471890858762272,0.41544548708522655,0.07276012811634329,1.390846301612298,0.5698800441058587,0,0.26954171850461894,0.6986370418161921,0.8297143406289793,0.8801893888256725,213663744,77856768,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,2069975.7701626862,0,879667.2148592435,17681.465973106562,0,0,1548313.4365778866,11,6,7,4,8,16,7,4,3,11,1,3,7,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682857,2.1812350458954555,2.8607316741003,0.10060999999999987,0.10506749999999788,4.607307852323512,0.9471890858762272,0.3360407866567091,0.07276012811634329,1.390846301612298,0.5830543290564066,0,0.26954171850461894,0.6986370418161921,0.8297143406289793,0.8801893888256725,213663744,78024704,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,1987266.3511627116,0,468638.68558625836,17681.465973106562,0,0,1548313.4365778866,11,6,7,4,8,16,7,4,3,11,1,3,7,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682858,2.1812350458954555,2.91489624760452,0.10060999999999987,0.10506749999999788,4.607307852323512,0.9471890858762272,0.3428954045307445,0.07276012811634329,1.3908463016122978,0.5962286140069548,0,0.26954171850461894,0.6986370418161921,0.8297143406289793,0.8801893888256725,213663744,78024704,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,478198.0582524271,17681.46597310656,0,0,1548313.4365778866,11,6,7,4,8,16,7,4,3,11,1,3,7,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682859,2.4692924225274524,2.91489624760452,0.10060999999999987,0.10506749999999788,4.607307852323512,0.9471890858762272,0.41127707244212114,0.0737003318301712,1.3908463016122978,0.6094028989575029,0,0.2674142131681685,0.6595627933651205,0.8297143406289793,0.8801893888256725,213663744,78024704,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,573562.3599701269,17681.46597310656,0,0,1548313.4365778866,11,6,7,4,8,16,7,4,3,11,1,3,6,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682860,2.115055375135537,2.91489624760452,0.10060999999999987,0.15600396227668076,3.95835349870935,0.9471890858762272,0.41127707244212114,0.0737003318301712,1.3908463016122978,0.622577183908051,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8801893888256725,213659648,78024704,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,573562.3599701269,17681.46597310656,0,0,1548313.4365778866,10,6,7,4,8,16,7,4,3,11,1,3,6,18,8,9.533,4.067,24.867,2.067,2.133,2,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.003155844155844156,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004880519480519482,0.004914127423822715
1705682861,2.115055375135537,2.91489624760452,0.10060999999999987,0.1592967828916771,4.633431614264283,0.9471890858762272,0.41127707244212114,0.0737003318301712,1.3908463016122978,0.635751468858599,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8801893888256725,213659648,78024704,6041600,430690304,99815424,335212544,38805504,4550656,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,573562.3599701269,17681.46597310656,0,0,1548313.4365778866,10,6,7,4,8,16,7,4,3,11,1,3,6,18,8,9.533,4.067,24.867,2.067,2.133,2.667,19,0.011783980582524271,0.003032967032967033,0.028500000000000008,0.019807692307692307,0.0018518518518518521,0.00313953488372093,0.0031745152354570637,0.022531553398058256,0.004659340659340659,0.06097826086956524,0.039375,0.004370370370370371,0.004851162790697675,0.004914127423822715
1705682862,2.115055375135537,2.91489624760452,0.10060999999999987,0.16258960350667342,4.633431614264283,1.123729742902405,0.41127707244212114,0.08569329975579994,1.3908463016122978,0.6489257538091472,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8800502488283287,213659648,78024704,6041600,430690304,99815424,335130624,38805504,4554752,265859072,93868032,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,573562.3599701269,17681.46597310656,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,8.8,4.067,24.133,2.6,2.133,2.667,19.867,0.011733668341708544,0.0030451977401129947,0.02872340425531915,0.02025735294117647,0.0018518518518518521,0.00313953488372093,0.0032109589041095887,0.022708542713567845,0.00468135593220339,0.062198581560283656,0.0407,0.004370370370370371,0.004851162790697675,0.00497972602739726
1705682863,2.115055375135537,2.91489624760452,0.14510530578898212,0.1658824241216697,4.633431614264283,1.123729742902405,0.41127707244212114,0.08569329975579994,1.7771254703668808,0.6624880705035906,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8800502488283287,213659648,78024704,6033408,430690304,99815424,335130624,38805504,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,573562.3599701269,24082.78457196613,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,8.8,4.067,23.6,2.6,2.467,2.667,20.933,0.011733668341708544,0.0030451977401129947,0.028852201257861636,0.02025735294117647,0.0018135593220338984,0.00313953488372093,0.003213917525773196,0.022708542713567845,0.00468135593220339,0.06003787878787878,0.0407,0.00436271186440678,0.004851162790697675,0.004985051546391753
1705682864,2.115055375135537,2.91489624760452,0.1481258473389354,0.16917524473666606,4.633431614264283,1.123729742902405,0.41127707244212114,0.08569329975579994,1.7771254703668808,0.6757713944454888,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8800502488283287,213659648,78024704,6033408,430690304,99815424,335130624,38805504,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,573562.3599701269,24082.78457196613,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.8,4.067,23.6,2.6,2.467,2.667,20.933,0.011620603015075377,0.0030451977401129947,0.028852201257861636,0.02025735294117647,0.0018135593220338984,0.00313953488372093,0.003213917525773196,0.02280653266331658,0.00468135593220339,0.06003787878787878,0.0407,0.00436271186440678,0.004851162790697675,0.004985051546391753
1705682865,2.115055375135537,2.91489624760452,0.15114638888888876,0.19756923689977934,4.633431614264283,1.123729742902405,0.42855762112363244,0.08569329975579994,1.7771254703668808,0.7969994365139005,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8800502488283287,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,859159.3320720573,24082.78457196613,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.8,4.067,23.6,2.6,2.467,2.667,20.933,0.011620603015075377,0.0030451977401129947,0.028852201257861636,0.02025735294117647,0.0018135593220338984,0.00313953488372093,0.003213917525773196,0.02280653266331658,0.00468135593220339,0.06003787878787878,0.0407,0.00436271186440678,0.004851162790697675,0.004985051546391753
1705682866,2.115055375135537,2.91489624760452,0.15416693043884203,0.19756923689977934,4.633431614264283,1.123729742902405,0.42855762112363244,0.08569329975579994,1.7771254703668808,0.7969994365139005,0,0.2674142131681685,0.7733707429457838,0.8297143406289793,0.8800502488283287,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,859159.3320720573,24082.78457196613,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.8,4.067,23.6,2.6,2.467,2.667,20.933,0.011620603015075377,0.0030451977401129947,0.028852201257861636,0.02025735294117647,0.0018135593220338984,0.00313953488372093,0.003213917525773196,0.02280653266331658,0.00468135593220339,0.06003787878787878,0.0407,0.00436271186440678,0.004851162790697675,0.004985051546391753
1705682867,2.115055375135537,2.91489624760452,0.18123249299719868,0.19756923689977934,4.633431614264283,1.123729742902405,0.42855762112363244,0.08569329975579994,1.7771254703668808,0.7969994365139005,0,0.21806180590209479,0.7733707429457838,0.8297143406289793,0.8800502488283287,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1569898.4112592468,0,859159.3320720573,24082.78457196613,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.067,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.0030451977401129947,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.00468135593220339,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682868,2.115055375135537,3.100619476570709,0.18123249299719868,0.19756923689977934,4.633431614264283,1.123729742902405,0.42855762112363244,0.08569329975579994,1.4697123827512497,0.7969994365139005,0,0.213604902349292,0.7733707429457839,0.7058126371904425,0.8800502488283287,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1722622.2613736468,0,859159.3320720573,19916.86422075886,0,0,1197313.620331449,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682869,2.115055375135537,3.100619476570709,0.18123249299719868,0.19756923689977934,4.633431614264283,1.123729742902405,0.42855762112363244,0.08569329975579994,1.250206304363984,0.7969994365139005,0,0.20914799879648915,0.7733707429457839,0.6919840648466262,0.7447278555668261,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301502464,7786496,41922560,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1013206.6959784834,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682870,2.115055375135537,3.100619476570709,0.18123249299719868,0.19756923689977934,3.9537972909553236,1.123729742902405,0.42855762112363244,0.08966081028653808,1.250206304363984,0.7969994365139005,0,0.2046910952436863,0.7733707429457839,0.6781554925028098,0.8717263183216185,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301502464,7786496,42024960,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1555380.6766439287,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682871,2.115055375135537,3.100619476570709,0.18123249299719868,0.19756923689977934,3.8765734307175856,1.123729742902405,0.42855762112363244,0.08966081028653808,1.250206304363984,0.7969994365139005,0,0.20023419169088358,0.7033307851916661,0.8344095193414924,0.8717263183216185,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1555380.6766439287,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682872,2.6082992074950786,3.100619476570709,0.18123249299719868,0.20997292678712004,3.7993495704798477,1.123729742902405,0.42855762112363244,0.08966081028653808,1.250206304363984,0.7969994365139005,0,0.19577728813808076,0.7033307851916661,0.8344095193414924,0.8848444738583703,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1771693.2967760232,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682873,2.6082992074950786,3.100619476570709,0.18123249299719868,0.20997292678712004,3.7221257102421093,1.1337423312883421,0.42855762112363244,0.08966081028653808,1.250206304363984,0.7969994365139005,0,0.19132038458527797,0.7033307851916661,0.8344095193414924,0.8848444738583703,213659648,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1771693.2967760232,10,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682874,2.3634104847517605,3.100619476570709,0.18123249299719868,0.20997292678712004,3.6449018500043713,1.1337423312883421,0.42855762112363244,0.08966081028653808,1.250206304363984,0.7969994365139005,0,0.14118666666666613,0.7033307851916661,0.8344095193414924,0.8848444738583703,213696512,78024704,6033408,430690304,99815424,335130624,38825984,4554752,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682875,2.3634104847517605,3.100619476570709,0.18123249299719868,0.20997292678712004,3.5676779897666338,1.0590956958168054,0.42855762112363244,0.08966081028653808,1.250206304363984,0.7969994365139005,0,0.14118666666666613,0.7033307851916661,0.8344095193414924,0.8848444738583703,213696512,78024704,6033408,430690304,99815424,335204352,38825984,4554752,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1722622.2613736468,0,859159.3320720573,45676.90134562486,0,0,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,2.533,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682876,2.3634104847517605,2.521875932020967,0.18123249299719868,0.20997292678712004,2.5758675000000153,1.0590956958168054,0.4312835719732267,0.08960421742082357,1.540956900347334,0.7969994365139005,0,0.18172317396376692,0.7149010531401061,0.8344095193414924,0.8848444738583703,213696512,78024704,6033408,430690304,99815424,335204352,38834176,4407296,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1401087.6386954996,0,805110.5651105652,60114.47580842424,0,0,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,7.667,4.333,23.6,2.467,2.333,1.933,20.533,0.011469849246231156,0.003044692737430168,0.028852201257861636,0.020104166666666666,0.0018888888888888885,0.0031573033707865163,0.00320506329113924,0.022776381909547738,0.004680446927374302,0.06003787878787878,0.040299999999999996,0.004377777777777778,0.00488314606741573,0.004969113924050632
1705682877,2.3634104847517605,2.470198940744789,0.18788127105526767,0.20997292678712004,2.5758675000000153,1.0590956958168054,0.3610556657804354,0.08960421742082357,1.540956900347334,0.7969994365139005,0,0.17706139404345173,0.7291811289076936,0.8344095193414924,0.8848444738583703,213696512,78024704,6037504,430690304,99815424,335204352,38834176,4407296,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1372377.2676726058,0,747045.264207378,60114.47580842424,0,0,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,8.933,4.867,26.2,2,2.333,1.933,20.533,0.012013888888888888,0.0030317460317460317,0.029090909090909094,0.01962837837837838,0.0018888888888888885,0.0031573033707865163,0.0031621621621621618,0.02284722222222222,0.004657142857142856,0.06007299270072997,0.03869047619047619,0.004377777777777778,0.00488314606741573,0.004891891891891891
1705682878,2.36341048475176,2.41852194946861,0.18788127105526767,0.20997292678712004,4.699806782597129,1.0590956958168054,0.3684571280602625,0.08960421742082357,1.540956900347334,0.7969994365139005,0,0.1723996141231365,0.7434612046752812,0.8344095193414924,0.8848444738583703,213696512,78024704,6037504,430690304,106364928,335204352,38834176,4407296,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1343666.8966497115,0,762359.3220338983,60114.47580842424,0,0,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,8.933,4.867,28.2,2,2,1.933,19.667,0.012013888888888888,0.0030317460317460317,0.02959770114942529,0.01962837837837838,0.00203125,0.0031573033707865163,0.0031287970838396115,0.02284722222222222,0.004657142857142856,0.06020979020979024,0.03869047619047619,0.00440625,0.00488314606741573,0.0048318347509113
1705682879,2.36341048475176,2.3668449581924316,0.18788127105526767,0.20997292678712004,4.699806782597129,1.0590956958168054,0.3758585903400897,0.08960421742082357,1.540956900347334,0.6763292940510486,0,0.1677378342028213,0.8568045460552515,0.8344095193414924,0.8848444738583703,213696512,78024704,6037504,430690304,106364928,335204352,38834176,4407296,265859072,93892608,4784128,2842624,301506560,7827456,42024960,0,1314956.5256268173,0,777673.3798604188,60114.47580842424,0,0,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,10.2,4.867,28.2,2,2,1.933,19.667,0.012282608695652173,0.0030317460317460317,0.02959770114942529,0.01962837837837838,0.00203125,0.0031573033707865163,0.0031287970838396115,0.022821739130434778,0.004657142857142856,0.06020979020979024,0.03869047619047619,0.00440625,0.00488314606741573,0.0048318347509113
1705682880,2.36341048475176,2.315167966916253,0.18788127105526767,0.21095615118278155,4.699806782597129,1.0590956958168054,0.3832600526199168,0.08960421742082357,1.540956900347334,0.6630459701091502,0,0.2843398179245087,0.8568045460552515,0.8344095193414924,0.8848444738583703,213696512,78024704,6037504,430690304,106364928,335204352,38834176,4407296,265859072,93892608,4784128,2965504,301506560,7827456,42024960,0,1286246.1546039232,0,792987.4376869391,60114.47580842424,0,25955.26265762626,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,10.2,4.867,28.2,2,2,1.933,19.667,0.012282608695652173,0.0030317460317460317,0.02959770114942529,0.01962837837837838,0.00203125,0.0031573033707865163,0.0031287970838396115,0.022821739130434778,0.004657142857142856,0.06020979020979024,0.03869047619047619,0.00440625,0.00488314606741573,0.0048318347509113
1705682881,2.36341048475176,1.6171499999999857,0.18788127105526767,0.21095615118278155,4.699806782597129,1.0590956958168054,0.4440877367896297,0.08960421742082357,1.540956900347334,0.7673357283094505,0,0.2843398179245087,0.8568045460552515,0.8344095193414924,0.8848444738583703,213696512,78024704,6037504,430690304,106364928,335204352,38834176,4407296,265859072,93908992,4784128,2965504,301506560,7827456,42024960,0,901120.0000000001,0,918843.4695912263,60114.47580842424,0,25955.26265762626,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,10.2,4.867,28.2,2,2,1.933,19.667,0.012282608695652173,0.0030317460317460317,0.02959770114942529,0.01962837837837838,0.00203125,0.0031573033707865163,0.0031287970838396115,0.022821739130434778,0.004657142857142856,0.06020979020979024,0.03869047619047619,0.00440625,0.00488314606741573,0.0048318347509113
1705682882,2.36341048475176,1.6171499999999857,0.19464673595702525,0.21095615118278155,4.699806782597129,1.0590956958168054,0.4440877367896297,0.08960421742082357,1.540956900347334,0.7673357283094505,0,0.2843398179245087,0.8568045460552515,0.8344095193414924,0.8848444738583703,213696512,78024704,6037504,430690304,106364928,335204352,38834176,4407296,265859072,93908992,4784128,2965504,301506560,7827456,42024960,0,901120.0000000001,0,918843.4695912263,60114.47580842424,0,25955.26265762626,1771693.2967760232,11,6,7,4,8,17,7,4,3,11,1,3,6,18,8,10.067,4.867,28.2,1.867,1.867,1.8,19.267,0.012249999999999999,0.0030317460317460317,0.02959770114942529,0.019230769230769232,0.002046153846153846,0.0031555555555555555,0.003133495145631068,0.022815217391304345,0.004657142857142856,0.06020979020979024,0.036666666666666674,0.004409230769230769,0.004879999999999999,0.004840291262135922
