time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705604841,1.3846920234995974,7.42940959862519,0.1402200073206442,0.21034945287681017,4.075853554704127,0.9971796955653012,0.34493849286215855,0.07585335837813346,0.29087898639406556,0.833577098973174,0.00020014753147039275,0.25732446239752466,0.2848965743679589,0.8250244118952615,1.023021201005839,216416256,107962368,6029312,432582656,103079936,329637888,53735424,4669440,267735040,98697216,4575232,2879488,306810880,8486912,76705792,2928587.210015957,0,846407.3016380513,39315.62402514818,0,0,1814270.8837981867,12,7,7,4,8,18,5,5,3,11,1,3,6,18,9,7.333,3.933,23.733,1.867,2,1.733,17.133,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0017037037037037038,0.003,0.0032290502793296087,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004340740740740741,0.0046,0.005134146341463411
1705604842,1.3846920234995974,7.42940959862519,0.13705065641776476,0.2068306313898545,4.075853554704127,0.9971796955653012,0.3348855912148689,0.07585335837813346,0.29087898639406556,0.833577098973174,0.00026336934202301826,0.25732446239752466,0.2848965743679589,0.8250244118952615,1.023021201005839,216416256,107962368,6029312,432582656,103079936,329637888,53739520,4669440,267735040,98697216,4575232,2879488,306810880,8486912,76705792,2928587.210015957,0,784496.0718422262,39315.62402514818,0,0,1814270.8837981867,12,7,7,4,8,18,5,5,3,11,1,3,6,18,9,7.333,3.933,23.733,1.867,1.733,1.733,17.133,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.0032290502793296087,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005134146341463411
1705604843,1.3846920234995974,7.443167065998633,0.10799294595509355,0.2068306313898545,4.075853554704127,0.9971796955653012,0.34168240051881793,0.07585335837813346,0.29087898639406556,0.833577098973174,0.00026336934202301826,0.25732446239752466,0.2848965743679589,0.8250244118952615,1.023021201005839,216416256,107868160,6029312,432582656,103079936,329637888,53739520,4669440,267735040,98697216,4575232,2879488,306810880,8486912,76705792,2453495.9703768245,0,800418.1369889094,39315.62402514818,0,0,1814270.8837981867,12,7,7,4,8,18,5,5,3,11,1,3,6,18,9,7.2,3.933,23.733,1.733,1.6,1.6,16.733,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.003235294117647059,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005249999999999997
1705604844,1.3846920234995974,7.443167065998633,0.10545599458422591,0.2068306313898545,4.075853554704127,0.9971796955653012,0.34847920982276687,0.07585335837813346,0.29087898639406556,0.8525289991907162,0.00026336934202301826,0.25732446239752466,0.2848965743679589,0.8250244118952615,1.023021201005839,216416256,107868160,6029312,432582656,103079936,329637888,53739520,4669440,267735040,98697216,4575232,2879488,306810880,8486912,76705792,2453495.9703768245,0,816340.2021355926,39315.62402514818,0,0,1814270.8837981867,12,7,7,4,8,18,5,5,3,11,1,3,6,18,9,7.2,3.933,23.733,1.733,1.6,1.6,16.733,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.003235294117647059,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005249999999999997
1705604845,1.3846920234995974,7.443167065998633,0.10291904321335829,0.2068306313898545,4.075853554704127,0.9971796955653012,0.4078085582369373,0.07585335837813346,0.29087898639406556,0.8525289991907166,0.00026336934202301826,0.25732446239752466,0.2848965743679589,0.8250244118952615,1.023021201005839,216416256,107868160,6029312,432582656,103079936,329637888,53739520,4669440,267735040,98697216,4575232,2879488,306810880,8486912,76705792,2453495.9703768245,0,955323.9088009901,39315.62402514818,0,0,1814270.8837981867,12,7,7,4,8,18,5,5,3,11,1,3,6,18,9,7.2,3.933,23.733,1.733,1.6,1.6,16.733,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.003235294117647059,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005249999999999997
1705604846,1.3846920234995974,7.443167065998633,0.10038209184249065,0.2068306313898545,4.2913001089636955,0.9971796955653012,0.4078085582369373,0.07585335837813346,0.29087898639406556,0.8525289991907166,0.00026336934202301826,0.25732446239752466,0.2848965743679589,0.8250244118952615,1.023021201005839,216416256,107868160,6029312,432582656,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2879488,306810880,8486912,76705792,2453495.9703768245,0,955323.9088009901,39315.62402514818,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,7.2,3.933,23.733,1.733,1.6,1.6,16.733,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.003235294117647059,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005249999999999997
1705604847,1.3846920234995974,7.443167065998633,0.09784514047162302,0.2068306313898545,4.2913001089636955,0.9971796955653012,0.4078085582369373,0.07585335837813346,0.2484857981186838,0.7121174730240055,0.00026336934202301826,0.26337999428641545,0.28038324772816686,0.8250244118952615,1.023021201005839,216416256,107868160,6029312,432582656,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306810880,8486912,76705792,2453495.9703768245,0,955323.9088009901,33585.699453683046,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,7.2,3.933,23.733,1.733,1.6,1.6,16.733,0,0,0,0,0.021985294117647058,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.003235294117647059,0.06469387755102042,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005249999999999997
1705604848,1.135228216365949,7.443167065998633,0.16850689827127668,0.2068306313898545,4.2913001089636955,0.953024971239073,0.4078085582369373,0.07585335837813346,0.24363781501211607,0.8610427015068647,0.00026336934202301826,0.26337999428641545,0.28038324772816686,0.6804079452951709,1.023021201005839,216416256,107868160,6037504,432582656,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306810880,8486912,76705792,2453495.9703768245,0,955323.9088009901,32930.43905326391,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8,3.933,23.733,1.733,1.6,1.933,16.733,0,0,0,0,0.02216018184218941,0.003122699386503068,0.032138625592417064,0.037643678160919535,0.0016538461538461535,0.003,0.003235294117647059,0.05717925297017014,0.004820858895705522,0.0777354260089686,0.04798850574712644,0.004330769230769229,0.0046,0.005249999999999997
1705604849,1.1121500159742892,7.443167065998632,0.16850689827127668,0.2068306313898545,4.2913001089636955,0.953024971239073,0.4078085582369373,0.07585335837813346,0.23878983190554828,0.8610427015068647,0.00026336934202301826,0.26337999428641545,0.28038324772816686,0.6666575384302499,1.023021201005839,216416256,107868160,6037504,432582656,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306810880,8486912,76705792,2453495.970376824,0,955323.9088009901,32275.178652844774,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.467,25.667,1.867,1.6,1.933,17.8,0,0,0,0,0.022259600961217946,0.003070175438596491,0.03244742990654206,0.037643678160919535,0.0016538461538461537,0.003,0.003242677824267782,0.04953702514832653,0.004726315789473684,0.07854978354978352,0.04798850574712644,0.00433076923076923,0.0046,0.0053882352941176425
1705604850,1.089071815582629,7.443167065998632,0.16850689827127668,0.2068306313898545,4.2913001089636955,0.8048216463366368,0.4078085582369373,0.07585335837813346,0.2272000733467119,0.8610427015068647,0.00026336934202301826,0.26337999428641545,0.28038324772816686,0.6529071315653289,1.023021201005839,216416256,107868160,6037504,432582656,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306810880,8486912,76705792,2453495.970376824,0,955323.9088009901,23626.177370030582,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.467,25.667,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.003070175438596491,0.03244742990654206,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004726315789473684,0.07854978354978352,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604851,1.0659936151909692,7.443167065998632,0.16850689827127668,0.20759455796680468,4.2913001089636955,0.7889378968159855,0.4078085582369373,0.07543280871671047,0.2917988228999391,0.8610427015068647,0.00026336934202301826,0.26337999428641545,0.2836639527668731,0.6391567247004077,1.023021201005839,216416256,107868160,6037504,432451584,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306819072,8486912,76705792,2453495.970376824,0,955323.9088009901,17532.370251471373,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.467,25.667,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.003070175438596491,0.03244742990654206,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004726315789473684,0.07854978354978352,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604852,1.042915414799309,7.443167065998632,0.16850689827127668,0.20759455796680468,4.2913001089636955,0.7730541472953344,0.4078085582369373,0.07543280871671047,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26337999428641545,0.2836639527668731,0.6254063178354867,1.023021201005839,216416256,107868160,6037504,432451584,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306819072,8486912,76705792,2453495.970376824,0,955323.9088009901,17532.370251471373,0,0,1814270.8837981867,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.2,25.667,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.0030571428571428572,0.03244742990654206,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004702857142857143,0.07854978354978352,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604853,1.019837214407649,7.443167065998632,0.16850689827127668,0.20759455796680468,4.2913001089636955,0.7571703977746831,0.4078085582369373,0.07543280871671047,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26337999428641545,0.2836639527668731,0.6116559109705657,0.6951175000000022,216416256,107868160,6037504,432451584,105005056,329637888,53739520,4669440,267735040,98697216,4575232,2883584,306819072,8486912,76705792,2453495.970376824,0,955323.9088009901,17532.370251471373,0,0,1536000.0000000005,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.2,26.2,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.0030571428571428572,0.03299653579676674,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004702857142857143,0.07960580912863072,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604854,0.9967590140159892,7.443167065998632,0.16850689827127668,0.2088006475693669,4.365182825560162,0.7412866482540319,0.4078085582369373,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26337999428641545,0.2836639527668731,0.5979055041056447,1.0320744402177642,216416256,107868160,6037504,432451584,105005056,329637888,53739520,4673536,267735040,98697216,4575232,2883584,306819072,8486912,76759040,2453495.970376824,0,955323.9088009901,17532.370251471373,0,0,1875346.8030340998,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.2,26.2,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.0030571428571428572,0.03299653579676674,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004702857142857143,0.07960580912863072,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604855,0.9736808136243292,7.443167065998632,0.16850689827127668,0.2088006475693669,4.365182825560162,0.7254028987333807,0.4078085582369373,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26337999428641545,0.2836639527668731,0.5841550972407237,1.032074440217764,216416256,107868160,6037504,432451584,105005056,329637888,53739520,4673536,267735040,98697216,4575232,2883584,306819072,8486912,76759040,2453495.970376824,0,955323.9088009901,17532.370251471373,0,0,1875346.8030340995,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.2,26.2,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.0030571428571428572,0.03299653579676674,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004702857142857143,0.07960580912863072,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604856,0.9383845408165106,7.443167065998632,0.16850689827127668,0.2088006475693669,4.365182825560162,0.7095191492127294,0.4078085582369373,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26337999428641545,0.2836639527668731,0.5719186850789583,1.032074440217764,216416256,107868160,6037504,432451584,105005056,329637888,53739520,4673536,267735040,98697216,4575232,2883584,306819072,8486912,76759040,2453495.970376824,0,955323.9088009901,17532.370251471373,0,0,1875346.8030340995,12,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.2,26.2,1.867,1.6,1.933,18.333,0,0,0,0,0.022259600961217946,0.0030571428571428572,0.03299653579676674,0.037643678160919535,0.0016538461538461537,0.003,0.0032722063037249286,0.04953702514832653,0.004702857142857143,0.07960580912863072,0.04798850574712644,0.00433076923076923,0.0046,0.005853260869565216
1705604857,1.4240775146906322,7.5708794829154975,0.16850689827127668,0.2088006475693669,4.365182825560162,0.6936353996920782,0.4078085582369373,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26337999428641545,0.2836639527668731,0.5583337568712846,1.032074440217764,216420352,107868160,6037504,432451584,105005056,329637888,53739520,4673536,267735040,98697216,4575232,2883584,306819072,8486912,76759040,1362291.7385711148,0,955323.9088009901,17532.370251471373,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,8.667,4.2,26.2,1.867,1.933,1.933,18.333,0,0,0,0,0.022259600961217946,0.0030571428571428572,0.03299653579676674,0.037643678160919535,0.0019830508474576267,0.003,0.0032722063037249286,0.04953702514832653,0.004702857142857143,0.07960580912863072,0.04798850574712644,0.004396610169491525,0.0046,0.005853260869565216
1705604858,1.4240775146906322,7.5708794829154975,0.16850689827127668,0.2088006475693669,4.365182825560162,1.0150234044133999,0.3449584626033213,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26789488717509863,0.2763739700323927,0.544748828663611,1.032074440217764,216420352,107868160,6037504,432451584,105005056,329633792,53739520,4673536,267735040,98697216,4575232,2883584,306819072,8486912,76759040,1362291.7385711148,0,808092.5723896107,17532.370251471373,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,9.2,4.2,26.2,2.4,2.467,2.467,19.933,0,0,0,0,0.02223682825453838,0.0030571428571428572,0.03299653579676674,0.037642045454545456,0.0019999999999999996,0.003,0.003300578034682081,0.049513877486015115,0.004702857142857143,0.07960580912863072,0.047982954545454544,0.0044,0.0046,0.006219999999999999
1705604859,1.4240775146906322,7.5708794829154975,0.17800473653049206,0.2088006475693669,4.365182825560162,1.0150234044133999,0.4072607035723914,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122492,0.26789488717509863,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107868160,6037504,432451584,105005056,329633792,53772288,4673536,267735040,98697216,4575232,2883584,306819072,8462336,76759040,1362291.7385711148,0,935478.5928551949,17532.370251471373,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,9.2,4.2,26.2,2.4,2.467,2.467,19.933,0,0,0,0,0.02223682825453838,0.0030571428571428572,0.03299653579676674,0.037642045454545456,0.0019999999999999996,0.003,0.003300578034682081,0.049513877486015115,0.004702857142857143,0.07960580912863072,0.047982954545454544,0.0044,0.0046,0.006219999999999999
1705604860,1.4240775146906322,7.5708794829154975,0.17800473653049206,0.2088006475693669,4.365182825560162,1.0150234044133999,0.31080587730390435,0.07736407446659907,0.2917988228999391,0.8610427015068647,0.00013286193618122495,0.26789488717509863,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107868160,6037504,432451584,105005056,329633792,53772288,4673536,267735040,98697216,4575232,2883584,306819072,8462336,76759040,1362291.7385711148,0,584656.5761357688,17532.370251471373,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,9.2,4.2,26.2,2.4,2.467,2.467,19.933,0,0,0,0,0.02223682825453838,0.0030571428571428572,0.03299653579676674,0.037642045454545456,0.0019999999999999996,0.003,0.003300578034682081,0.049513877486015115,0.004702857142857143,0.07960580912863072,0.047982954545454544,0.0044,0.0046,0.006219999999999999
1705604861,1.4240775146906322,6.2764799086552,0.17831270683167857,0.2088006475693669,4.365182825560162,1.0150234044133999,0.31719479374327936,0.07736407446659907,0.2917988228999391,0.847969023082027,0.00013286193618122495,0.26789488717509863,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107868160,6037504,432451584,105005056,329633792,53772288,4673536,267735040,98697216,4575232,2883584,306819072,8462336,76759040,1129379.584784496,0,596674.7594567044,17532.370251471373,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,9.2,4.2,26.2,2.4,2.467,2.467,19.933,0,0,0,0,0.02223682825453838,0.0030571428571428572,0.03299653579676674,0.037642045454545456,0.0019999999999999996,0.003,0.003300578034682081,0.049513877486015115,0.004702857142857143,0.07960580912863072,0.047982954545454544,0.0044,0.0046,0.006219999999999999
1705604862,1.4240775146906322,6.150298583939941,0.17831270683167857,0.2099644699958971,4.365182825560162,1.0150234044133999,0.32358371018265447,0.07736407446659907,0.2917988228999391,0.847969023082027,0.00013286193618122495,0.26789488717509863,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107868160,6037504,432455680,105005056,329633792,53772288,4673536,267735040,98697216,4575232,2883584,306819072,8462336,76759040,1106674.7224749774,0,608692.9427776401,17532.370251471373,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,9.2,4.2,26.2,2.4,2.467,2.467,19.933,0,0,0,0,0.02223682825453838,0.0030571428571428572,0.03299653579676674,0.037642045454545456,0.0019999999999999996,0.003,0.003300578034682081,0.049513877486015115,0.004702857142857143,0.07960580912863072,0.047982954545454544,0.0044,0.0046,0.006219999999999999
1705604863,1.4240775146906322,6.024117259224684,0.17831270683167857,0.2099644699958971,4.365182825560162,1.0150234044133999,0.32997262662202953,0.07736407446659907,0.30048535508443525,0.847969023082027,0.00010465075029266123,0.26789488717509863,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107868160,6037504,432455680,105005056,329633792,53772288,4673536,267739136,98697216,4575232,2883584,306819072,8462336,76759040,1083969.8601654589,0,620711.1260985757,27611.31146988439,0,0,1875346.8030340995,13,7,7,4,9,18,5,5,3,11,1,3,6,18,9,9.467,4.2,26.2,2.4,2.467,2.533,19.933,0,0,0,0,0.022272727272727274,0.0030571428571428572,0.03299653579676674,0.037642045454545456,0.0019999999999999996,0.003,0.003300578034682081,0.04891304347826087,0.004702857142857143,0.07960580912863072,0.047982954545454544,0.0044,0.0046,0.006219999999999999
1705604864,1.4240775146906322,5.897935934509425,0.17831270683167857,0.2099644699958971,4.565815402448735,1.0063552797350197,0.3833349863625031,0.07586352266659432,0.2990420857541467,0.847969023082027,0.00010465075029266123,0.26789488717509863,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107868160,6037504,432455680,99561472,329633792,53772288,4673536,267739136,98697216,4575232,2883584,306819072,8462336,76759040,1061264.9978559401,0,721090.999256137,34118.40653047624,0,0,1875346.8030340995,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4,25.533,2.467,2.467,2.533,20.467,0,0,0,0,0.022488207547169806,0.0030439560439560437,0.033361486486486486,0.0375,0.002,0.003,0.0032612359550561795,0.04837999999999999,0.004679120879120879,0.08058943089430895,0.047727272727272736,0.0044,0.0046,0.005702247191011234
1705604865,1.4240775146906322,8.376070805007684,0.17831270683167857,0.2099644699958971,4.565815402448735,1.0063552797350197,0.3833349863625031,0.07586352266659432,0.2990420857541467,0.847969023082027,0.00010465075029266123,0.2732456550614559,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107954176,6037504,432455680,99561472,329633792,53772288,4673536,267739136,98697216,4575232,2883584,306819072,8462336,76759040,1483561.796500613,0,721090.999256137,34118.40653047624,0,0,1875346.8030340995,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4,25.533,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.0030439560439560437,0.033361486486486486,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004679120879120879,0.08058943089430895,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604866,1.4240775146906322,8.376070805007684,0.17831270683167857,0.15912016511171678,4.565815402448735,1.0063552797350197,0.3833349863625031,0.07586352266659432,0.2990420857541467,0.8127065605812235,0.00010465075029266123,0.27324565506145587,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107954176,6037504,432455680,99561472,329633792,53772288,4673536,267739136,98701312,4575232,2883584,306819072,8462336,76759040,1483561.796500613,0,721090.999256137,34118.40653047624,0,0,1875346.8030340995,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4,25.533,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.0030439560439560437,0.033361486486486486,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004679120879120879,0.08058943089430895,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604867,1.4240775146906322,8.376070805007684,0.17831270683167857,0.16250955867911193,4.565815402448735,1.0063552797350197,0.3833349863625031,0.07586352266659432,0.2990420857541467,0.8127065605812235,0,0.27324565506145587,0.2763739700323927,0.8225559618677297,1.032074440217764,216420352,107954176,6037504,432455680,99561472,329633792,53772288,4673536,267739136,98701312,4575232,2883584,306819072,8462336,76759040,1483561.796500613,0,721090.999256137,34118.40653047624,0,0,1875346.8030340995,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4.6,25.533,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.003031578947368421,0.033361486486486486,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004656842105263157,0.08058943089430895,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604868,1.4240775146906322,8.376070805007684,0.17831270683167857,0.16589895224650708,4.565815402448735,1.0063552797350197,0.3833349863625031,0.08307729821994664,0.2990420857541467,0.8127065605812235,0,0.27324565506145587,0.2918316648127601,0.8225559618677297,1.032074440217764,216420352,107954176,6037504,432455680,99561472,329633792,53772288,4669440,267739136,98701312,4575232,2883584,306810880,8462336,76759040,1483561.796500613,0,721090.999256137,34118.40653047624,0,0,1875346.8030340995,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4.6,26.333,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.003031578947368421,0.034166666666666665,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004656842105263157,0.0822348484848485,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604869,1.4240775146906322,8.376070805007684,0.17831270683167857,0.16928834581390223,4.8547062628308,1.0063552797350197,0.3833349863625031,0.08307729821994664,0.2990420857541467,0.8127065605812235,0,0.27324565506145587,0.2918316648127601,0.8225559618677297,1.032074440217764,216420352,107954176,6037504,432455680,99561472,329633792,53772288,4669440,267739136,98701312,4575232,2883584,306810880,8462336,76759040,1483561.796500613,0,721090.999256137,34118.40653047624,0,0,1875346.8030340995,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4.6,26.333,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.003031578947368421,0.034166666666666665,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004656842105263157,0.0822348484848485,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604870,1.4633673622830685,8.376070805007684,0.17831270683167857,0.1726777393812974,4.8547062628308,1.0063552797350197,0.3833349863625031,0.08307729821994664,0.2990420857541467,0.8127065605812235,0,0.27324565506145587,0.2918316648127601,0.8225559618677297,1.0391670159890134,216424448,107954176,6037504,432455680,99561472,329633792,53772288,4669440,267739136,98701312,4575232,2883584,306810880,8462336,76759040,1483561.796500613,0,721090.999256137,34118.40653047624,0,0,2109443.679262231,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4.6,26.333,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.003031578947368421,0.034166666666666665,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004656842105263157,0.0822348484848485,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604871,1.5252500853949886,8.763796083765573,0.17831270683167857,0.17606713294869258,4.8547062628308,1.0063552797350197,0.3833349863625031,0.08307729821994664,0.2990420857541467,0.8127065605812235,0,0.27324565506145587,0.2918316648127601,0.8271917197889003,1.0391670159890134,216424448,107954176,6037504,432455680,99561472,329633792,53772288,4669440,267739136,98701312,4575232,2883584,306810880,8462336,76759040,1520519.1419422482,0,721090.999256137,34118.40653047624,0,0,2109443.679262231,13,7,7,4,8,18,5,5,3,11,1,3,6,18,9,9.8,4.6,26.333,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.003031578947368421,0.034166666666666665,0.0375,0.002,0.003,0.003254742547425474,0.04837999999999999,0.004656842105263157,0.0822348484848485,0.047727272727272736,0.0044,0.0046,0.005606741573033713
1705604872,1.5252500853949886,8.763796083765573,0.17831270683167857,0.20336361404370948,4.8547062628308,0.9978880304123694,0.3833349863625031,0.08307729821994664,0.2990420857541467,0.8127065605812235,0,0.23247886859477251,0.2918316648127601,0.8271917197889003,1.049133545155076,216424448,107954176,6037504,432455680,99561472,329641984,53772288,4669440,267739136,98701312,4575232,2883584,306810880,8462336,76845056,1520519.1419422482,0,721090.999256137,34118.40653047624,0,0,1836377.4585290735,13,7,7,4,8,19,5,5,3,11,1,3,6,18,9,9.8,4.6,26.333,2.467,2.467,2.533,21.533,0,0,0,0,0.022488207547169806,0.003031578947368421,0.034166666666666665,0.0375,0.0020909090909090908,0.003,0.003254742547425474,0.04837999999999999,0.004656842105263157,0.0822348484848485,0.047727272727272736,0.004418181818181818,0.0046,0.005606741573033713
