time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705817547,1.4724005017676145,2.36999969195698,0.1724691109127045,0.20056767974293696,4.071620810834001,1.2574876389092855,0.3826966016439693,0.08160495505116182,0.4814516989100484,0.7598129056891927,0.00007294460915808567,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213209088,76394496,6111232,431177728,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,2056642.9473554504,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.267,4.067,25.733,1.534,1.401,1.467,16.535,0,0,0.010296610169491526,0.0030112994350282485,0.027526315789473683,0.028537735849056604,0.0017017543859649121,0.003,0.0033856502242152462,0.0221271186440678,0.004620338983050848,0.05353448275862076,0.04570754716981132,0.004340350877192982,0.0046,0.006999999999999997
1705817548,1.4724005017676145,2.603707245610104,0.1724691109127045,0.19492958775502667,4.071620810834001,1.2574876389092855,0.3826966016439693,0.08160495505116182,0.4814516989100484,0.7598129056891927,0.00007294460915808567,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213209088,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.267,3.867,25.733,1.534,1.401,1.467,16.602,0,0,0.010296610169491526,0.0030113636363636362,0.027526315789473683,0.028537735849056604,0.0017017543859649121,0.003,0.0033751891074130106,0.0221271186440678,0.004620454545454546,0.05353448275862076,0.04570754716981132,0.004340350877192982,0.0046,0.006911764705882358
1705817549,1.4724005017676145,2.603707245610104,0.14159498419544397,0.19492958775502667,4.071620810834001,1.2574876389092855,0.3826966016439693,0.08160495505116182,0.4814516989100484,0.7598129056891927,0.00007294460915808567,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213209088,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.267,3.867,25.733,1.534,1.401,1.467,16.602,0,0,0.010296610169491526,0.0030113636363636362,0.027526315789473683,0.028537735849056604,0.0017017543859649121,0.003,0.0033751891074130106,0.0221271186440678,0.004620454545454546,0.05353448275862076,0.04570754716981132,0.004340350877192982,0.0046,0.006911764705882358
1705817550,1.4724005017676145,2.603707245610104,0.13872049901356556,0.19492958775502667,4.071620810834001,1.2574876389092855,0.3826966016439693,0.08160495505116182,0.4814516989100484,0.7598129056891927,0.00007294460915808567,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213209088,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.267,3.867,25.733,1.534,1.401,1.467,16.602,0,0,0.010296610169491526,0.0030113636363636362,0.027526315789473683,0.028537735849056604,0.0017017543859649121,0.003,0.0033751891074130106,0.0221271186440678,0.004620454545454546,0.05353448275862076,0.04570754716981132,0.004340350877192982,0.0046,0.006911764705882358
1705817551,1.4654879822086326,2.603707245610104,0.1358460138316872,0.19492958775502667,4.071620810834001,1.2574876389092855,0.3826966016439693,0.08160495505116182,0.4814516989100484,0.7598129056891927,0.00007294460915808567,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213233664,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.201,3.867,25.733,1.534,1.401,1.467,16.602,0,0,0.010553977272727274,0.0030113636363636362,0.027526315789473683,0.028537735849056604,0.0017017543859649121,0.003,0.0033751891074130106,0.02224715909090909,0.004620454545454546,0.05353448275862076,0.04570754716981132,0.004340350877192982,0.0046,0.006911764705882358
1705817552,1.4654879822086326,2.603707245610104,0.13297152864980877,0.19492958775502667,4.071620810834001,1.2574876389092855,0.3826966016439693,0.08160495505116182,0.4814516989100484,0.7598129056891927,0.00007294460915808567,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213233664,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.201,3.867,25.733,1.534,1.801,1.467,16.602,0,0,0.010553977272727274,0.0030113636363636362,0.027526315789473683,0.028537735849056604,0.0019830508474576267,0.003,0.0033751891074130106,0.02224715909090909,0.004620454545454546,0.05353448275862076,0.04570754716981132,0.004396610169491525,0.0046,0.006911764705882358
1705817553,1.475673079071519,2.603707245610104,0.13009704346793036,0.15249079654895706,3.0934817713779794,1.2574876389092855,0.3826966016439693,0.07757647926058203,0.4814516989100484,0.7598129056891927,0.000052492549444600465,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213233664,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.201,3.867,25.733,1.534,1.801,1.734,16.602,0,0,0.010553977272727274,0.0030113636363636362,0.027526315789473683,0.028537735849056604,0.0019830508474576267,0.003,0.0033751891074130106,0.02224715909090909,0.004620454545454546,0.05353448275862076,0.04570754716981132,0.004396610169491525,0.0046,0.006911764705882358
1705817554,1.475673079071519,2.603707245610104,0.12722255828605195,0.18603244668654023,3.0256214245307467,1.2574876389092855,0.3826966016439693,0.07757647926058203,0.4814516989100484,0.7360234118813381,0,0.2869017424476754,0.42919795931771276,0.788054570139707,0.9507059318052572,213233664,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7876608,41680896,0,1983535.1089588378,0,804024.0461293093,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.465,3.867,25.333,1.799,2.065,1.999,17.396,0,0,0.010848177197716007,0.0030113636363636362,0.027462526766595288,0.027604880216240232,0.0018885048390282445,0.0030240909674932545,0.0033546888448242247,0.022305229340528327,0.004620454545454546,0.05632000000000003,0.045520976043248056,0.004377700967805648,0.004643363741487858,0.006710111317254173
1705817555,1.475673079071519,2.603707245610104,0.12240285732677311,0.18603244668654023,2.9577610776835126,1.2574876389092855,0.33002160356602395,0.07757647926058203,0.4814516989100484,0.7360234118813381,0,0.2869017424476754,0.42919795931771276,0.7858903796444456,0.9507059318052572,213233664,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7852032,41680896,0,1983535.1089588378,0,693356.8363799943,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.465,3.867,25.333,1.799,2.065,1.999,17.396,0,0,0.010848177197716007,0.0030113636363636362,0.027462526766595288,0.027604880216240232,0.0018885048390282445,0.0030240909674932545,0.0033546888448242247,0.022305229340528327,0.004620454545454546,0.05632000000000003,0.045520976043248056,0.004377700967805648,0.004643363741487858,0.006710111317254173
1705817556,1.475673079071519,2.603707245610104,0.11957714353149929,0.18603244668654023,2.8899007308362794,1.1644363864579435,0.3236433268719578,0.07757647926058203,0.4814516989100484,0.7360234118813381,0,0.2869017424476754,0.42919795931771276,0.7858903796444456,0.9507059318052572,213233664,76562432,6111232,431173632,110129152,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7852032,41680896,0,1983535.1089588378,0,679956.4356111725,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.465,3.867,25.333,1.799,2.065,1.999,17.396,0,0,0.010848177197716007,0.0030113636363636362,0.027462526766595288,0.027604880216240232,0.0018885048390282445,0.0030240909674932545,0.0033546888448242247,0.022305229340528327,0.004620454545454546,0.05632000000000003,0.045520976043248056,0.004377700967805648,0.004643363741487858,0.006710111317254173
1705817557,1.475673079071519,2.603707245610104,0.1167514297362255,0.18603244668654023,4.201434146711129,1.1644363864579435,0.31726505017789164,0.07757647926058203,0.4814516989100484,0.7360234118813381,0,0.2869017424476754,0.42919795931771276,0.7858903796444456,0.9507059318052572,213233664,76562432,6111232,431173632,99442688,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7852032,41680896,0,1983535.1089588378,0,666556.0348423506,69893.13823774076,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.465,3.867,25.333,1.799,2.065,1.999,17.396,0,0,0.010848177197716007,0.0030113636363636362,0.027462526766595288,0.027604880216240232,0.0018885048390282445,0.0030240909674932545,0.0033546888448242247,0.022305229340528327,0.004620454545454546,0.05632000000000003,0.045520976043248056,0.004377700967805648,0.004643363741487858,0.006710111317254173
1705817558,1.475673079071519,2.331343483662735,0.164796724448697,0.18603244668654023,4.201434146711129,1.1644363864579435,0.31088677348382543,0.07929020849611382,0.3439274763364883,0.7360234118813381,0,0.2435112625193977,0.42919795931771276,0.7780786498366365,0.9507059318052572,213233664,76562432,6111232,431173632,99442688,334901248,39649280,4456448,272302080,95133696,4538368,2891776,299012096,7852032,41680896,0,1417386.3946445647,0,653155.6340735288,54606.052526329826,0,0,1124189.6001780285,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.465,3.867,25.333,1.799,2.065,1.999,17.396,0,0,0.010848177197716007,0.0030113636363636362,0.027462526766595288,0.027604880216240232,0.0018885048390282445,0.0030240909674932545,0.0033546888448242247,0.022305229340528327,0.004620454545454546,0.05632000000000003,0.045520976043248056,0.004377700967805648,0.004643363741487858,0.006710111317254173
1705817559,1.475673079071519,2.791944532993306,0.164796724448697,0.18603244668654023,4.201434146711129,1.1644363864579435,0.30450849678975933,0.07929020849611382,0.35752690572947177,0.7360234118813381,0,0.2484042892744643,0.40543424235394265,0.7780786498366365,0.5473900000000024,213233664,76562432,6111232,431173632,99442688,334901248,39649280,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1697417.9152056105,0,639755.2333047071,36582.86071540214,0,0,791893.3333333334,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,3.8,24.467,2.065,2.065,1.999,17.863,0,0,0.010998018601749582,0.0030113636363636362,0.027531982942430703,0.02812580997519162,0.0018885048390282445,0.0030240909674932545,0.0033586945261262122,0.022391093987041154,0.004620454545454546,0.05686507936507936,0.04604190580219943,0.004377700967805648,0.004643363741487858,0.006726496253066438
1705817560,1.475673079071519,2.791944532993306,0.164796724448697,0.18603244668654023,4.201434146711129,1.1644363864579435,0.29073154375807797,0.07929020849611382,0.35752690572947177,0.7360234118813381,0,0.29358160530399385,0.40543424235394265,0.7780786498366365,0.5473900000000024,213233664,76562432,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1697417.9152056105,0,684166.6955606802,36582.86071540214,0,0,791893.3333333334,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,3.8,24.467,2.065,2.065,1.999,17.863,0,0,0.010998018601749582,0.0030113636363636362,0.027531982942430703,0.02812580997519162,0.0018885048390282445,0.0030240909674932545,0.0033586945261262122,0.022391093987041154,0.004620454545454546,0.05686507936507936,0.04604190580219943,0.004377700967805648,0.004643363741487858,0.006726496253066438
1705817561,1.475673079071519,2.791944532993306,0.164796724448697,0.18603244668654023,4.201434146711129,1.1644363864579435,0.29678080532522383,0.07929020849611382,0.35752690572947177,0.48590003441916246,0,0.29358160530399385,0.34255645929287554,0.7780786498366365,0.5473900000000024,213233664,76562432,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1697417.9152056105,0,698402.1763189028,36582.86071540214,0,0,791893.3333333334,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,3.8,24.467,2.065,2.065,1.999,17.863,0,0,0.010998018601749582,0.0030113636363636362,0.027531982942430703,0.02812580997519162,0.0018885048390282445,0.0030240909674932545,0.0033586945261262122,0.022391093987041154,0.004620454545454546,0.05686507936507936,0.04604190580219943,0.004377700967805648,0.004643363741487858,0.006726496253066438
1705817562,1.475673079071519,2.791944532993306,0.164796724448697,0.18603244668654023,4.201434146711129,1.1644363864579435,0.30283006689236974,0.07929020849611382,0.35752690572947177,0.49804480270677676,0,0.29358160530399385,0.33579922192030986,0.7780786498366365,0.6973232542087573,213233664,76562432,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1697417.9152056105,0,712637.6570771253,36582.86071540214,0,0,1008797.4500561168,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,3.8,24.467,2.065,2.065,1.999,17.863,0,0,0.010998018601749584,0.0030113636363636362,0.027531982942430703,0.028125809975191617,0.0018885048390282439,0.0030240909674932545,0.0033586945261262122,0.022391093987041158,0.004620454545454546,0.05686507936507936,0.04604190580219943,0.00437770096780565,0.004643363741487858,0.006726496253066438
1705817563,1.475673079071519,2.791944532993306,0.164796724448697,0.18603244668654023,4.201434146711129,1.1644363864579435,0.30887932845951566,0.07929020849611382,0.35752690572947177,0.5101895709943911,0,0.29358160530399385,0.3290419845477442,0.7780786498366365,0.6819643877665574,213233664,76562432,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1697417.9152056105,0,726873.1378353478,36582.86071540214,0,0,986578.2207257762,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,4.333,24.467,2.065,2.065,1.999,21.396,0,0,0.010998018601749584,0.003010989010989011,0.027531982942430703,0.028125809975191617,0.0018885048390282439,0.0030240909674932545,0.003346051371244202,0.022391093987041158,0.00461978021978022,0.05686507936507936,0.04604190580219943,0.00437770096780565,0.004643363741487858,0.006664844785516327
1705817564,1.475673079071519,2.791944532993306,0.164796724448697,0.18603244668654023,4.304288624787766,1.1644363864579435,0.36295569402875544,0.07929020849611382,0.35752690572947177,0.5223343392820055,0,0.29358160530399385,0.3222847471751784,0.7780786498366365,0.6666055213243576,213233664,76562432,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1697417.9152056105,0,854128.8454933516,36582.86071540214,0,0,964358.991395436,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,4.333,24.467,2.065,2.065,1.999,21.396,0,0,0.010998018601749584,0.003010989010989011,0.027531982942430703,0.028125809975191617,0.0018885048390282439,0.0030240909674932545,0.003346051371244202,0.022391093987041158,0.00461978021978022,0.05686507936507936,0.04604190580219943,0.00437770096780565,0.004643363741487858,0.006664844785516327
1705817565,1.475673079071519,2.324456687148019,0.164796724448697,0.2017117826746851,4.304288624787766,1.1644363864579435,0.36295569402875544,0.07929020849611382,0.35752690572947177,0.5344791075696199,0,0.29358160530399385,0.3155275098026128,0.7780786498366365,0.6512466548821577,213233664,76562432,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,1413199.4304537245,0,854128.8454933516,36582.86071540214,0,0,942139.7620650954,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.999,4.333,24.467,2.065,2.065,1.999,21.396,0,0,0.010998018601749584,0.003010989010989011,0.027531982942430703,0.028125809975191617,0.0018885048390282439,0.0030240909674932545,0.003346051371244202,0.022391093987041158,0.00461978021978022,0.05686507936507936,0.04604190580219943,0.00437770096780565,0.004643363741487858,0.006664844785516327
1705817566,1.1600100000001137,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,1.1644363864579435,0.36295569402875544,0.07929020849611379,0.35752690572947177,0.5466238758572342,0,0.29358160530399385,0.308770272430047,0.7780786498366365,0.6358877884399581,213233664,76488704,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41680896,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,919920.5327347551,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.399,4.333,24.467,2.065,2.065,1.999,21.396,0,0,0.011030036890083231,0.003010989010989011,0.027531982942430703,0.028125809975191617,0.0018885048390282439,0.0030240909674932545,0.003346051371244202,0.022382478734848717,0.00461978021978022,0.05686507936507936,0.04604190580219943,0.00437770096780565,0.004643363741487858,0.006664844785516327
1705817567,1.1600100000001137,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,1.1644363864579435,0.36295569402875544,0.07929020849611379,0.35752690572947177,0.5587686441448486,0,0.29358160530399385,0.30201303505748134,0.7780786498366365,1.021862481119064,213233664,76488704,6111232,431173632,99442688,334901248,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,11,8,6,4,7,15,7,5,3,11,1,3,6,17,8,9.399,4.333,24.467,2.065,2.199,1.999,21.396,0,0,0.011030036890083231,0.003010989010989011,0.027531982942430703,0.028125809975191617,0.0019639405145460026,0.0030240909674932545,0.003346051371244202,0.022382478734848717,0.00461978021978022,0.05686507936507936,0.04604190580219943,0.004392788102909201,0.004643363741487858,0.006664844785516327
1705817568,1.1600100000001137,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,2.133221595487523,0.36295569402875544,0.07929020849611379,0.35752690572947177,0.46752500000000197,0,0.29358160530399385,0.2952557976849156,0.7780786498366365,1.021862481119064,213233664,76488704,6111232,431173632,99442688,335372288,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,11,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.399,4.333,24.467,2.065,2.199,2.265,21.396,0,0,0.011030036890083231,0.003010989010989011,0.027531982942430703,0.028125809975191617,0.0019639405145460026,0.003023523999707257,0.003346051371244202,0.022382478734848717,0.00461978021978022,0.05686507936507936,0.04604190580219943,0.004392788102909201,0.004642343199473062,0.006664844785516327
1705817569,1.6570656566823414,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,2.133221595487523,0.36295569402875544,0.07929020849611379,0.35752690572947177,0.46752500000000197,0,0.29358160530399385,0.28849856031234994,0.7780786498366365,1.021862481119064,213266432,76488704,6111232,431173632,99442688,335372288,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.668,4.333,24.933,2.335,2.468,2.535,22.205,0,0,0.011060610397789076,0.003010989010989011,0.027752057613168724,0.026943729922594563,0.001982660852640641,0.003023258987272682,0.0033546407276249276,0.02238773115016889,0.00461978021978022,0.05603999999999999,0.04627766384940909,0.004396532170528129,0.004641866177090828,0.006764964745328141
1705817570,1.6570656566823414,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,2.133221595487523,0.36295569402875544,0.0767801760596476,0.35752690572947177,0.46752500000000197,0,0.29358160530399385,0.28174132293978416,0.6665475593713033,1.021862481119064,213266432,76488704,6111232,431173632,99442688,335372288,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7852032,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.668,4.333,24.933,2.335,2.468,2.535,22.205,0,0,0.011060610397789076,0.003010989010989011,0.027752057613168724,0.026943729922594563,0.001982660852640641,0.003023258987272682,0.0033546407276249276,0.02238773115016889,0.00461978021978022,0.05603999999999999,0.04627766384940909,0.004396532170528129,0.004641866177090828,0.006764964745328141
1705817571,1.6570656566823414,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,2.133221595487523,0.36295569402875544,0.0767801760596476,0.35752690572947177,0.46752500000000197,0.00008885433442550015,0.29358160530399385,0.27498408556721843,0.7955585807878822,1.021862481119064,213266432,76488704,6111232,431173632,99442688,335372288,39661568,4456448,272297984,95133696,4538368,2891776,299012096,7868416,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.668,4.333,24.933,2.335,2.468,2.535,22.205,0,0,0.011060610397789076,0.003010989010989011,0.027752057613168724,0.026943729922594563,0.001982660852640641,0.003023258987272682,0.0033546407276249276,0.02238773115016889,0.00461978021978022,0.05603999999999999,0.04627766384940909,0.004396532170528129,0.004641866177090828,0.006764964745328141
1705817572,1.6570656566823414,2.950196735204507,0.164796724448697,0.2017117826746851,4.304288624787766,2.133221595487523,0.36295569402875544,0.0767801760596476,0.35752690572947177,0.46752500000000197,0.00008885433442550015,0.29358160530399385,0.49755143035255434,0.8122699524194268,1.021862481119064,213266432,76488704,6111232,431173632,99442688,335372288,39661568,4456448,272297984,95133696,4538368,2891776,298774528,7868416,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.668,4.333,24.933,2.335,2.468,2.535,22.205,0,0,0.011060610397789076,0.003010989010989011,0.027752057613168724,0.026943729922594563,0.001982660852640641,0.003023258987272682,0.0033546407276249276,0.02238773115016889,0.00461978021978022,0.05603999999999999,0.04627766384940909,0.004396532170528129,0.004641866177090828,0.006764964745328141
1705817573,1.6570656566823414,2.950196735204507,0.1799260619760756,0.20803078080249923,4.371373337457475,2.133221595487523,0.36295569402875544,0.0767801760596476,0.35752690572947177,0.7728352988655209,0.00008885433442550015,0.29358160530399385,0.49755143035255434,0.8122699524194268,1.021862481119064,213266432,76488704,6115328,431173632,103673856,335372288,39661568,4456448,272297984,95133696,4538368,2891776,298774528,7868416,41836544,0,2107548.5784620354,0,854128.8454933516,36582.86071540214,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.668,4.333,24.933,2.335,2.468,2.535,22.205,0,0,0.011060610397789076,0.003010989010989011,0.027752057613168724,0.026943729922594563,0.001982660852640641,0.003023258987272682,0.0033546407276249276,0.02238773115016889,0.00461978021978022,0.05603999999999999,0.04627766384940909,0.004396532170528129,0.004641866177090828,0.006764964745328141
1705817574,1.6570656566823414,2.950196735204507,0.1799260619760756,0.20803078080249923,4.371373337457475,2.133221595487523,0.36295569402875544,0.08228943948350331,0.36384479122732744,0.7728352988655209,0.00008885433442550015,0.24927524803686615,0.49873534480664145,0.8122699524194268,1.021862481119064,213266432,76488704,6115328,431173632,103673856,335372288,39661568,4456448,272297984,95133696,4538368,2891776,298774528,7868416,41836544,0,2107548.5784620354,0,854128.8454933516,55281.31590046394,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.802,4.667,25.333,2.468,2.468,2.535,21.472,0,0,0.01105546182362485,0.003,0.027647657841140528,0.02499968885201209,0.001982660852640641,0.003023258987272682,0.003349192488784101,0.022385848967430923,0.0046,0.05551999999999997,0.045930149977670816,0.004396532170528129,0.004641866177090828,0.006718751540851044
1705817575,1.6570656566823414,2.950196735204507,0.1799260619760756,0.2034125560538126,4.371373337457475,2.133221595487523,0.31025856009682495,0.08228943948350331,0.36662404909543833,0.7728352988655209,0.00008885433442550015,0.2443822212817996,0.49873534480664145,0.8122699524194268,1.021862481119064,213266432,76488704,6115328,431173632,103673856,335372288,39661568,4456448,272297984,95133696,4538368,2891776,298774528,7868416,41836544,0,2107548.5784620354,0,730118.8274482224,69824.62869441071,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.802,4.667,25.333,2.468,2.468,2.535,21.472,0,0,0.01105546182362485,0.003,0.027647657841140528,0.02499968885201209,0.001982660852640641,0.003023258987272682,0.003349192488784101,0.022385848967430923,0.0046,0.05551999999999997,0.045930149977670816,0.004396532170528129,0.004641866177090828,0.006718751540851044
1705817576,1.6570656566823414,2.9918928414580708,0.1799260619760756,0.2034125560538126,4.371373337457475,2.133221595487523,0.304209298529679,0.08228943948350331,0.36662404909543833,0.7728352988655209,0.00008885433442550015,0.1916400000000018,0.49873534480664145,0.8122699524194268,1.021862481119064,213266432,76509184,6115328,431173632,103673856,335372288,39661568,4456448,272297984,95133696,4538368,2891776,298774528,7868416,41836544,0,2131646.903820817,0,715883.3466899999,69824.62869441071,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.802,4.667,25.333,2.468,2.468,2.535,21.472,0,0,0.01105546182362485,0.003,0.027647657841140528,0.02499968885201209,0.001982660852640641,0.003023258987272682,0.003349192488784101,0.022385848967430923,0.0046,0.05551999999999997,0.045930149977670816,0.004396532170528129,0.004641866177090828,0.006718751540851044
1705817577,1.6570656566823414,2.9918928414580708,0.1799260619760756,0.2034125560538126,4.371373337457475,2.133221595487523,0.29816003696253307,0.08228943948350331,0.36662404909543833,0.7728352988655209,0.00011469387755101903,0.29733483652762094,0.49873534480664145,0.8122699524194268,1.021862481119064,213266432,76509184,6115328,431173632,103673856,335372288,39661568,4456448,272297984,95133696,4538368,2895872,298774528,7868416,41836544,0,2131646.903820817,0,701647.8659317774,69824.62869441071,0,0,1811238.8082572622,12,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.802,4.667,25.333,2.468,2.468,2.535,21.472,0,0,0.01105546182362485,0.003,0.027647657841140528,0.02499968885201209,0.001982660852640641,0.003023258987272682,0.003349192488784101,0.022385848967430923,0.0046,0.05551999999999997,0.045930149977670816,0.004396532170528129,0.004641866177090828,0.006718751540851044
