time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705595590,1.4809490138640062,2.8175309086544287,0.16993585547846995,0.20319135777017452,3.162460591689247,0.9804800457497872,0.3749751448871213,0.07677405070297824,2.2038256410256416,0.897872036968355,0.00013263878840495704,0.2633807448820183,0.3208231373371361,0.836096473449529,1.0433607926723913,206745600,78843904,6344704,430735360,108634112,327581696,39821312,4460544,265392128,100044800,4575232,2867200,306032640,8032256,46718976,2138710.8390349303,0,983302.2139237127,50412.307692307695,0,0,1612381.6656105383,11,6,6,4,8,18,9,5,3,11,1,3,5,16,8,9,4.6,25.533,2,1.8,2,18.333,0,0,0.0118750908037714,0.0030212770836588916,0.024283911895973297,0.023906259404152877,0.001814814814814815,0.0030930232558139532,0.003218084301885227,0.022544830490192565,0.004638298750586006,0.04880148904594641,0.04457317502818489,0.004481481481481482,0.004767441860465116,0.004992551743393408
1705595591,1.4809490138640062,2.8175309086544287,0.16993585547846995,0.20319135777017452,3.095088188798552,1.3339878838521386,0.3749751448871213,0.07677405070297824,0.4557142857143005,0.897872036968355,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.836096473449529,1.0433607926723913,206745600,78843904,6344704,430735360,108634112,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8032256,46718976,2138710.8390349303,0,983302.2139237127,56672.43168453822,0,0,1612381.6656105383,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,9,4.6,25.533,2,1.8,2,18.333,0,0,0.0118750908037714,0.0030212770836588916,0.024283911895973297,0.023906259404152877,0.001814814814814815,0.0030930232558139532,0.003218084301885227,0.022544830490192565,0.004638298750586006,0.04880148904594641,0.04457317502818489,0.004481481481481482,0.004767441860465116,0.004992551743393408
1705595592,1.4809490138640062,2.8175309086544287,0.16993585547846995,0.20319135777017452,3.0277157859078563,1.3339878838521386,0.3749751448871213,0.07677405070297824,0.4557142857143005,0.897872036968355,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.836096473449529,1.0433607926723913,206745600,78843904,6344704,430735360,108634112,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8032256,46718976,2138710.8390349303,0,983302.2139237127,56672.43168453822,0,0,1612381.6656105383,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,9,4.6,25.533,2,1.8,2,18.333,0,0,0.0118750908037714,0.0030212770836588916,0.024283911895973297,0.023906259404152877,0.001814814814814815,0.0030930232558139532,0.003218084301885227,0.022544830490192565,0.004638298750586006,0.04880148904594641,0.04457317502818489,0.004481481481481482,0.004767441860465116,0.004992551743393408
1705595593,1.4809490138640062,2.8175309086544287,0.16993585547846995,0.20319135777017452,2.9603433830171606,1.3339878838521386,0.3749751448871213,0.07677405070297824,0.4295156383686673,0.9064994298745682,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.8688821870593756,1.0433607926723913,206745600,78843904,6344704,430735360,108634112,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,983302.2139237127,38939.06264854074,0,0,1612381.6656105383,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.667,4.6,25.533,2,1.8,2.267,18.333,0,0,0.011706256390337283,0.0030212770836588916,0.024283911895973297,0.023906259404152877,0.001814814814814815,0.003090909090909091,0.003218084301885227,0.02256873907033784,0.004638298750586006,0.04880148904594641,0.04457317502818489,0.004481481481481482,0.004763636363636364,0.004992551743393408
1705595594,1.5477436292037583,2.8175309086544287,0.15971562221562707,0.20319135777017452,2.892970980126465,1.3339878838521386,0.3749751448871213,0.08639198526936849,0.4295156383686673,0.9064994298745682,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.8688821870593756,1.0433607926723913,206745600,78843904,6332416,430735360,108634112,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,983302.2139237127,38939.06264854074,0,0,1612381.6656105383,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,4,24.067,2.2,1.8,2.267,18.333,0,0,0.01145631067961165,0.003,0.02507978723404255,0.026,0.0018148148148148151,0.003090909090909091,0.003204134366925065,0.02252427184466019,0.0046,0.048760638297872326,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004967441860465117
1705595595,1.5477436292037583,2.8175309086544287,0.15971562221562707,0.20319135777017452,4.231136686657174,1.3339878838521386,0.3749751448871213,0.08639198526936849,0.42951563836866724,0.9064994298745682,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.8688821870593756,1.0433607926723913,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,983302.2139237127,38939.06264854074,0,0,1612381.6656105383,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,4,24.067,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02507978723404255,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.048760638297872326,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595596,1.5477436292037583,2.8175309086544287,0.15971562221562707,0.20319135777017452,4.231136686657174,1.3339878838521386,0.323054628089376,0.08639198526936849,0.42951563836866724,0.9064994298745682,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.8688821870593756,0.8330691742448536,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,847150.3654307816,38939.06264854074,0,0,1491664.93322641,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,4,24.067,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02507978723404255,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.048760638297872326,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595597,1.5477436292037583,2.8175309086544287,0.15971562221562707,0.20319135777017452,4.494952285866857,1.3339878838521386,0.31680504234125734,0.08639198526936849,0.42951563836866724,0.9064994298745682,0.00013263878840495704,0.2598622203717033,0.3208231373371361,0.8688821870593756,0.8505574928762355,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,830761.9951987197,38939.06264854074,0,0,1522978.9134456026,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,24.067,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02507978723404255,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.048760638297872326,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595598,1.1865131640111777,2.8175309086544287,0.15971562221562707,0.20319135777017452,4.494952285866857,1.3339878838521386,0.31055545659313866,0.08639198526936849,0.42951563836866724,0.9064994298745682,0.00013263878840495704,0.2598622203717033,0.32705737912105776,0.8688821870593756,0.8680458115076176,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,814373.6249666578,38939.06264854074,0,0,1554292.8936647957,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02558510638297872,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.04886170212765957,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595599,1.1607174368577822,2.8175309086544287,0.15971562221562707,0.20319135777017452,4.494952285866857,1.3339878838521386,0.30430587084502,0.08639198526936849,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.32705737912105776,0.8688821870593756,0.8855341301389995,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2138710.8390349303,0,797985.254734596,38939.06264854074,0,0,1585606.8738839882,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02558510638297872,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.04886170212765957,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595600,1.134921709704386,2.3771110432602747,0.1359426196244062,0.20319135777017452,4.494952285866857,1.3339878838521386,0.30768294308306077,0.08639198526936849,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.32705737912105776,0.8688821870593756,1.049299117882918,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2168079.2543549524,0,930543.0403191338,38939.06264854074,0,0,1878838.8131515635,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02558510638297872,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.04886170212765957,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595601,1.1091259825509898,2.8578774828051756,0.16582159899294802,0.20673808178696867,4.494952285866857,1.3339878838521386,0.3012511745500314,0.08639198526936849,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.32705737912105776,0.8688821870593756,1.049299117882918,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2606569.3899852154,0,911091.0766016052,38939.06264854074,0,0,1878838.8131515635,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.8,2.267,19.2,0,0,0.01145631067961165,0.003,0.02558510638297872,0.026,0.0018148148148148151,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.04886170212765957,0.045200000000000004,0.004481481481481482,0.004763636363636364,0.004975376884422111
1705595602,1.0833302553975939,2.8578774828051756,0.16582159899294802,0.20673808178696867,4.494952285866857,1.3339878838521386,0.294819406017002,0.08639198526936849,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.32705737912105776,0.8870491592863544,1.049299117882918,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2606569.3899852154,0,891639.1128840765,38939.06264854074,0,0,1878838.8131515635,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.933,2.267,19.2,0,0,0.01145631067961165,0.003,0.02558510638297872,0.026,0.0018301886792452828,0.003090909090909091,0.0032085427135678394,0.02252427184466019,0.0046,0.04886170212765957,0.045200000000000004,0.004486792452830189,0.004763636363636364,0.004975376884422111
1705595603,1.057534528244198,2.8578774828051756,0.16582159899294802,0.20673808178696867,4.494952285866857,1.3339878838521386,0.28838763748397256,0.07559057995221594,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.2712513186314433,0.8870491592863544,1.049299117882918,206745600,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2606569.3899852154,0,872187.1491665479,38939.06264854074,0,0,1878838.8131515635,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.933,2.267,19.2,0,0,0.011353658536585364,0.003,0.02558510638297872,0.02668269230769231,0.0018518518518518521,0.0030666666666666668,0.0032160804020100503,0.022504878048780482,0.0046,0.04886170212765957,0.04533653846153847,0.004488888888888889,0.00472,0.00498894472361809
1705595604,1.4320778477389793,2.8578774828051756,0.16582159899294802,0.20673808178696867,4.494952285866857,1.4246326757595198,0.2819558689509432,0.07716184018205628,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.27673223205124275,0.8870491592863544,1.049299117882918,206835712,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2606569.3899852154,0,852735.1854490193,38939.06264854074,0,0,1878838.8131515635,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.933,2.267,19.2,0,0,0.011353658536585364,0.003,0.02558510638297872,0.02668269230769231,0.0018518518518518521,0.0030666666666666668,0.0032160804020100503,0.022504878048780482,0.0046,0.04886170212765957,0.04533653846153847,0.004488888888888889,0.00472,0.00498894472361809
1705595605,1.4320778477389793,2.8578774828051756,0.16582159899294802,0.20673808178696867,4.494952285866857,1.4246326757595198,0.27552410041791375,0.0787331004118966,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.28221314547104215,0.8870491592863544,0.8766325759556262,206835712,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2606569.3899852154,0,833283.2217314907,38939.06264854074,0,0,1569668.0579524192,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.933,2.267,19.2,0,0,0.011353658536585364,0.003,0.02558510638297872,0.02668269230769231,0.0018518518518518521,0.0030666666666666668,0.0032160804020100503,0.022504878048780482,0.0046,0.04886170212765957,0.04533653846153847,0.004488888888888889,0.00472,0.00498894472361809
1705595606,1.4320778477389793,2.8578774828051756,0.16582159899294802,0.20673808178696867,4.494952285866857,1.4246326757595198,0.2690923318848844,0.07373609812071395,0.42951563836866724,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.3288548051879652,0.8870491592863544,0.859144257324244,206835712,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2606569.3899852154,0,813831.2580139622,38939.06264854074,0,0,1538354.0777332264,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.933,2.267,19.2,0,0,0.011353658536585364,0.003,0.02558510638297872,0.02668269230769231,0.0018518518518518521,0.0030666666666666668,0.0032160804020100503,0.022504878048780482,0.0046,0.04886170212765957,0.04533653846153847,0.004488888888888889,0.00472,0.00498894472361809
1705595607,1.4320778477389793,2.370347399884303,0.16582159899294802,0.20673808178696867,4.494952285866857,1.4246326757595198,0.26266056335185495,0.08747271629591791,0.4065972778222654,0.9087390142435983,0.00013263878840495704,0.2620222731920305,0.3288548051879652,0.8870491592863544,0.8416559386928621,206835712,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2161910.373465321,0,794379.2942964336,58300.86291255226,0,0,1507040.0975140338,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,7.933,3.733,23.933,2.2,1.933,2.267,19.2,0,0,0.011353658536585364,0.003,0.02558510638297872,0.02668269230769231,0.0018518518518518521,0.0030666666666666668,0.0032160804020100503,0.022504878048780482,0.0046,0.04886170212765957,0.04533653846153847,0.004488888888888889,0.00472,0.00498894472361809
1705595608,1.4320778477389793,2.322716108504217,0.16582159899294802,0.20673808178696867,4.494952285866857,1.4246326757595198,0.25622879481882554,0.08747271629591791,0.4065972778222654,0.9087390142435983,0,0.2620222731920305,0.3288548051879652,0.7579908986865171,0.8241676200614803,206835712,78843904,6332416,430735360,98451456,327340032,39821312,4460544,265392128,100044800,4575232,2871296,306032640,8040448,46718976,2118467.550298901,0,774927.3305789048,58300.86291255226,0,0,1475726.117294841,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.133,3.733,23.933,2.2,1.933,2,19.2,0,0,0.01158653846153846,0.003,0.02558510638297872,0.02668269230769231,0.0018518518518518521,0.0030666666666666668,0.0032160804020100503,0.02266346153846154,0.0046,0.04886170212765957,0.04533653846153847,0.004488888888888889,0.00472,0.00498894472361809
1705595609,1.4320778477389793,2.862057648966044,0.16582159899294802,0.20673808178696867,4.494952285866857,1.4246326757595198,0.3730306102484738,0.08747271629591791,0.4065972778222654,0.8521880678376791,0,0.26098900069331177,0.3288548051879652,0.7432067460317447,0.8066793014300984,206835712,78884864,6332416,430735360,98451456,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306032640,8040448,46718976,2194488.157842711,0,852377.1410276933,58300.86291255226,0,0,1444412.1370756484,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.533,3.933,24.467,2,1.933,2,19,0,0,0.0117688679245283,0.003,0.02564566115702479,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.0032196969696969696,0.022806603773584903,0.0046,0.048724173553719,0.045204081632653055,0.004488888888888889,0.00472,0.004995454545454546
1705595610,1.4320778477389793,2.862057648966044,0.1656372519452321,0.20673808178696867,4.412566302253,1.1740041722765264,0.3730306102484738,0.08747271629591791,0.4065972778222654,0.8521880678376791,0,0.26098900069331177,0.3288548051879652,0.7284225933769721,0.7891909827987162,206835712,78884864,6336512,430735360,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306032640,8040448,46718976,2194488.157842711,0,852377.1410276933,58300.86291255226,0,0,1413098.1568564556,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.533,3.933,24.467,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.02564566115702479,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048724173553719,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595611,1.3477883695616737,2.862057648966044,0.1656372519452321,0.20673808178696867,4.363681165105666,1.150260294347201,0.3730306102484738,0.08747271629591791,0.2266068285247604,0.8521880678376791,0,0.26098900069331177,0.3288548051879652,0.7136384407221996,0.7717026641673344,206835712,78884864,6336512,430735360,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306032640,8040448,46718976,2194488.157842711,0,852377.1410276933,38362.140074494724,0,0,1381784.1766372628,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.533,3.933,24.467,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.02564566115702479,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048724173553719,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595612,1.347788369561674,2.862057648966044,0.1656372519452321,0.20673808178696867,4.363681165105666,1.1265164164178756,0.3730306102484738,0.08747271629591791,0.2325163968217623,0.8521880678376791,0,0.26098900069331177,0.2860552657783215,0.8466927883453579,0.7542143455359523,206835712,78884864,6336512,430735360,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306032640,8036352,46718976,2194488.157842711,0,852377.1410276933,39362.567503205726,0,0,1350470.1964180702,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.533,4.133,24.467,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.02564566115702479,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048724173553719,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595613,1.347788369561674,2.862057648966044,0.1656372519452321,0.20673808178696867,4.363681165105666,1.1027725384885503,0.3574373067674316,0.08747271629591791,0.2384259651187642,0.8521880678376791,0,0.26098900069331177,0.2805743523585221,0.8466927883453579,0.7367260269045703,206835712,78884864,6336512,430735360,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306032640,8036352,46718976,2194488.157842711,0,562830.6423909309,40362.99493191672,0,0,1319156.2161988774,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.533,4.133,24.333,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.025835020242914977,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048486842105263155,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595614,1.347788369561674,2.862057648966044,0.1656372519452321,0.20673808178696867,4.363681165105666,1.0790286605592248,0.3574373067674316,0.08747271629591791,0.2443355334157661,0.8521880678376791,0,0.26098900069331177,0.2750934389387226,0.8504775916704425,0.7192377082731884,206835712,78884864,6336512,430735360,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306032640,8036352,46718976,2194488.157842711,0,562830.6423909309,41363.42236062772,0,0,1287842.2359796846,11,6,6,4,8,17,9,5,3,11,1,3,5,16,8,8.533,4.133,24.333,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.025835020242914977,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048486842105263155,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595615,1.347788369561674,2.862057648966044,0.1656372519452321,0.1572952436952057,4.363681165105666,1.0552847826298994,0.3574373067674316,0.08747271629591791,0.250245101712768,0.8521880678376791,0,0.2077740543633882,0.33292986632485866,0.8504775916704425,0.7017493896418064,206835712,78884864,6336512,430735360,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46718976,2194488.157842711,0,562830.6423909309,42363.84978933872,0,0,1256528.255760492,11,6,6,4,8,17,9,5,3,11,1,3,6,16,8,8.533,4.133,24.333,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.025835020242914977,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048486842105263155,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595616,1.347788369561674,2.862057648966044,0.1656372519452321,0.1657762827535021,4.363681165105666,1.0315409047005744,0.3574373067674316,0.08747271629591791,0.2561546700097699,0.8307819871336825,0,0.21203230841212217,0.33292986632485866,0.8504775916704425,0.6842610710104244,206835712,78884864,6336512,430739456,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46718976,2194488.157842711,0,562830.6423909309,43364.27721804972,0,0,1225214.275541299,11,6,6,4,8,17,9,5,3,11,1,3,6,16,8,8.533,4.133,24.333,2,1.933,2,18.4,0,0,0.0117688679245283,0.003,0.025835020242914977,0.02602040816326531,0.0018518518518518521,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048486842105263155,0.045204081632653055,0.004488888888888889,0.00472,0.004986206896551724
1705595617,1.347788369561674,2.862057648966044,0.1656372519452321,0.1691346953372668,4.363681165105666,1.090878735946574,0.3574373067674316,0.08747271629591791,0.2620642383067718,0.8307819871336825,0,0.2554952429240375,0.33292986632485866,0.8504775916704425,0.7082524628675414,206835712,78884864,6336512,430739456,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46718976,2194488.157842711,0,562830.6423909309,44364.70464676071,0,0,1567846.7414367988,11,6,6,4,8,17,9,5,3,11,1,3,6,16,8,8.533,4.133,24.333,2,2.2,2,18.4,0,0,0.0117688679245283,0.003,0.025835020242914977,0.02602040816326531,0.00148,0.0030666666666666668,0.00321455938697318,0.022806603773584903,0.0046,0.048486842105263155,0.045204081632653055,0.004359999999999999,0.00472,0.004986206896551724
1705595618,1.347788369561674,2.9281174252626068,0.1656372519452321,0.17249310792103154,4.363681165105665,1.0659591741787888,0.3574373067674316,0.08747271629591791,0.2679738066037737,0.8307819871336825,0,0.2554952429240375,0.33292986632485866,0.8504775916704425,0.6906473805193549,206835712,78884864,6336512,430739456,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46718976,1588537.5706975493,0,562830.6423909309,45365.13207547171,0,0,1528874.662355596,11,6,6,4,8,17,9,5,3,11,1,3,6,16,8,8.467,4.133,24.333,1.933,2.133,1.933,18.2,0,0,0.011804245283018867,0.003,0.025835020242914977,0.02453125,0.0014399999999999999,0.0030444444444444447,0.0032040816326530616,0.02281367924528302,0.0046,0.048486842105263155,0.044833333333333336,0.004288,0.00468,0.0049673469387755105
1705595619,1.347788369561674,2.9281174252626068,0.1656372519452321,0.20150475502588305,4.363681165105665,1.1766629062812606,0.3574373067674316,0.08747271629591791,0.2738833749007756,0.8307819871336825,0,0.2554952429240375,0.33292986632485866,0.8504775916704425,1.0398583692685068,206835712,78884864,6336512,430739456,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46768128,1588537.5706975493,0,562830.6423909309,46365.559504182704,0,0,1717672.1921114058,11,6,6,4,8,18,9,5,3,11,1,3,6,16,8,8.467,4.133,24.333,1.933,2.133,1.933,18.2,0,0,0.011804245283018867,0.003,0.025835020242914977,0.02453125,0.0014399999999999999,0.0030444444444444447,0.0032040816326530616,0.02281367924528302,0.0046,0.048486842105263155,0.044833333333333336,0.004288,0.00468,0.0049673469387755105
1705595620,1.347788369561674,2.9281174252626068,0.12493188589825627,0.20150475502588305,4.363681165105665,1.1766629062812606,0.3574373067674316,0.08747271629591791,0.2797929431977774,0.8307819871336825,0,0.2554952429240375,0.3325810692375159,0.8504775916704425,1.0398583692685068,206835712,78884864,6336512,430739456,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46768128,1588537.5706975493,0,562830.6423909309,47365.9869328937,0,0,1717672.1921114058,11,6,6,4,8,18,9,5,3,11,1,3,6,16,8,8.467,4.133,24.333,1.933,2.133,1.933,18.2,0,0,0.011804245283018867,0.003,0.025835020242914977,0.02453125,0.0014399999999999999,0.0030444444444444447,0.0032040816326530616,0.02281367924528302,0.0046,0.048486842105263155,0.044833333333333336,0.004288,0.00468,0.0049673469387755105
1705595621,1.347788369561674,2.9281174252626068,0.1499760038393857,0.20150475502588305,4.363681165105665,1.1766629062812606,0.3574373067674316,0.08343750535130251,0.2857025114947793,0.8307819871336825,0,0.2554952429240375,0.3325810692375159,0.8504775916704425,1.0398583692685068,206835712,78884864,6336512,430739456,99557376,327340032,39866368,4460544,265392128,100044800,4575232,2867200,306036736,8036352,46768128,1588537.5706975493,0,562830.6423909309,48366.41436160469,0,0,1717672.1921114058,11,6,6,4,8,18,9,5,3,11,1,3,6,16,8,8.467,4.133,24.333,1.933,2.133,1.933,18.2,0,0,0.011804245283018867,0.003,0.025835020242914977,0.02453125,0.0014399999999999999,0.0030444444444444447,0.0032040816326530616,0.02281367924528302,0.0046,0.048486842105263155,0.044833333333333336,0.004288,0.00468,0.0049673469387755105
