time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705632559,3.2699788536939915,25.50550699092497,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9911239600115285,0.37326594546962816,0.07631238546944033,0.26270693287850555,0.8449899256883846,0.00015303146647496971,0.26882941078681,0.24293709173265196,0.705585105302409,1.0504364446651209,198782976,194019328,6512640,432447488,107782144,331329536,101896192,4710400,267968512,98451456,4575232,2891776,306450432,8720384,179318784,2556158.4450849155,0,922296.7350335306,20547.807765626567,0,0,2815872.9201664776,24,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.067,3.933,23.867,1.667,1.933,1.667,15.6,0,0,0,0,0,0,0.1419642857142857,0.003,0.040585774058577405,0.04722222222222223,0.0021864406779661017,0.003,0.004388505747126436,0.7589285714285706,0.0046,0.31000000000000066,0.2857142857142859,0.004437288135593221,0.0046,0.008830536912751678
1705632560,3.2699788536939915,21.684427800531754,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9911239600115285,0.3728563782336871,0.07631238546944033,0.2671063935396557,0.8449899256883846,0.00015678914520977563,0.26882941078681,0.24293709173265196,0.6899224042218594,1.02890139926217,198782976,194019328,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8720384,179318784,2173210.407810569,0,847700.267618198,31278.517019529983,0,0,2758144.581157775,24,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.067,3.933,23.867,1.667,1.933,1.667,15.6,0,0,0,0,0,0,0.1419642857142857,0.003,0.040585774058577405,0.04722222222222223,0.0021864406779661017,0.003,0.004388505747126436,0.7589285714285706,0.0046,0.31000000000000066,0.2857142857142859,0.004437288135593221,0.0046,0.008830536912751678
1705632561,3.2699788536939915,28.09176013211364,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9911239600115285,0.3728563782336871,0.07631238546944033,0.2671063935396557,0.8449899256883846,0.00016054682394458147,0.26882941078681,0.24293709173265196,0.6742597031413098,1.0073663538592197,198782976,194105344,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8720384,179318784,3515970.5497832517,0,847700.267618198,31278.517019529983,0,0,2700416.242149073,24,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.067,3.933,23.867,1.667,1.933,1.667,15.6,0,0,0,0,0,0,0.1419642857142857,0.003,0.040585774058577405,0.04722222222222223,0.0021864406779661017,0.003,0.004388505747126436,0.7589285714285706,0.0046,0.31000000000000066,0.2857142857142859,0.004437288135593221,0.0046,0.008830536912751678
1705632562,3.2699788536939915,28.09176013211364,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9911239600115285,0.3728563782336871,0.07631238546944033,0.2671063935396557,0.8449899256883846,0.00016430450267938736,0.26882941078681,0.22911666609357162,1.003067346801171,0.9858313084562692,198782976,194105344,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179318784,3515970.5497832517,0,847700.267618198,31278.517019529983,0,0,2642687.903140371,24,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.067,3.933,23.867,1.667,1.933,1.667,15.6,0,0,0,0,0,0,0.1419642857142857,0.003,0.040585774058577405,0.04722222222222223,0.0024285714285714284,0.003,0.004388505747126436,0.7589285714285706,0.0046,0.31000000000000066,0.2857142857142859,0.004485714285714286,0.0046,0.008830536912751678
1705632563,3.2699788536939915,30.513656315284276,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9911239600115285,0.3728563782336871,0.0732641527355634,0.2671063935396557,0.8449899256883846,0.00016806218141419326,0.26882941078681,0.22911666609357162,1.003067346801171,0.9642962630533186,198782976,194105344,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179318784,4038025.491162594,0,847700.267618198,31278.517019529983,0,0,2584959.564131669,24,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.333,3.933,23.867,1.933,2.2,1.933,16.4,0,0,0,0,0,0,0.15892857142857142,0.003,0.040585774058577405,0.06630434782608695,0.002483870967741935,0.003,0.004410138248847926,0.7939393939393935,0.0046,0.31000000000000066,0.4770833333333333,0.0046,0.0046,0.008879598662207357
1705632564,3.2699788536939915,30.513656315284276,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9911239600115285,0.3134786383776052,0.0732641527355634,0.2671063935396557,0.8449899256883846,0.00017181986014899915,0.26882941078681,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,704424.0490797545,31278.517019529983,0,0,1335535.616536164,24,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.333,3.933,23.867,1.933,2.2,1.933,16.4,0,0,0,0,0,0,0.15892857142857142,0.003,0.040585774058577405,0.06630434782608695,0.002483870967741935,0.003,0.004410138248847926,0.7939393939393935,0.0046,0.31000000000000066,0.4770833333333333,0.0046,0.0046,0.008879598662207357
1705632565,3.2018153402260148,30.513656315284276,0.1626129292613696,0.20825540823447047,4.204532828887516,0.8776395880631215,0.3196912415738478,0.0732641527355634,0.2671063935396557,0.8449899256883846,0.00017557753888380504,0.26882941078681,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,718384.5126107703,31278.517019529983,0,0,1335535.616536164,26,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.333,3.933,23.867,1.933,2.2,1.933,16.4,0,0,0,0,0,0,0.15892857142857142,0.003,0.040585774058577405,0.06630434782608695,0.002483870967741935,0.003,0.004410138248847926,0.7939393939393935,0.0046,0.31000000000000066,0.4770833333333333,0.0046,0.0046,0.008879598662207357
1705632566,3.2018153402260148,30.513656315284276,0.1626129292613696,0.20825540823447047,4.204532828887516,0.8776395880631215,0.37275619177455355,0.0732641527355634,0.2671063935396557,0.8449899256883846,0.00017933521761861093,0.26882941078681,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6512640,432447488,107782144,331329536,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,837627.8118609407,31278.517019529983,0,0,1335535.616536164,26,14,6,4,24,16,5,5,3,11,1,3,5,20,10,9.333,3.933,23.867,1.933,2.2,1.933,16.4,0,0,0,0,0,0,0.15892857142857142,0.003,0.040585774058577405,0.06630434782608695,0.002483870967741935,0.003,0.004410138248847926,0.7939393939393935,0.0046,0.31000000000000066,0.4770833333333333,0.0046,0.0046,0.008879598662207357
1705632567,3.467839973344749,30.513656315284276,0.1626129292613696,0.20825540823447047,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.8128977904391022,0.00018309289635341683,0.26882941078681,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6512640,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,5,20,10,9.333,3.933,23.867,1.933,2.2,1.933,16.4,0,0,0,0,0,0,0.15892857142857142,0.003,0.040585774058577405,0.06630434782608695,0.002483870967741935,0.003,0.004410138248847926,0.7939393939393935,0.0046,0.31000000000000066,0.4770833333333333,0.0046,0.0046,0.008879598662207357
1705632568,3.467839973344749,30.513656315284276,0.17356450338273827,0.20825540823447047,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.8128977904391022,0.00018685057508822272,0.26882941078681,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,5,20,10,9.133,3.933,23.867,1.933,2.2,2.533,16.4,0,0,0,0,0,0,0.1990740740740741,0.003,0.040585774058577405,0.06630434782608695,0.002483870967741935,0.003,0.004410138248847926,0.9738636363636359,0.0046,0.31000000000000066,0.4770833333333333,0.0046,0.0046,0.008879598662207357
1705632569,3.467839973344749,30.513656315284276,0.17356450338273827,0.20825540823447047,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.6735950504047158,0.00019060825382302858,0.26882941078681,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,5,20,10,8.533,4.133,24.467,2.667,2.2,2.533,18.133,0,0,0,0,0,0,0.21980519480519484,0.003,0.04150432900432901,0.0840909090909091,0.002483870967741935,0.003,0.004427927927927929,1.3487500000000012,0.0046,0.3900684931506851,0.6500000000000002,0.0046,0.0046,0.008885483870967744
1705632570,3.467839973344749,30.513656315284276,0.17356450338273827,0.20827787696802313,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.6873076998278488,0.00022546072408835324,0.2720542874768677,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,5,20,10,8.533,4.133,24.467,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04150432900432901,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.3900684931506851,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632571,3.467839973344749,30.513656315284276,0.17356450338273827,0.20827787696802313,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.7010203492509819,0.00022546072408835324,0.27647698441463214,0.22911666609357162,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306450432,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,5,20,10,8.533,4.133,24.467,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04150432900432901,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.3900684931506851,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632572,3.467839973344749,30.513656315284276,0.17356450338273827,0.20827787696802313,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.8227589653879871,0.00022546072408835324,0.27647698441463214,0.2735578826945525,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306454528,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,6,20,10,8.533,4.2,24.467,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04150432900432901,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.3900684931506851,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632573,3.467839973344749,30.513656315284276,0.17356450338273827,0.20827787696802313,4.204532828887516,0.9735702951443532,0.37275619177455355,0.0732641527355634,0.25528168112827854,0.8227589653879871,0.00022546072408835324,0.27647698441463214,0.2735578826945525,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306454528,8724480,179302400,4038025.491162594,0,837627.8118609407,41936.06183930994,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,6,20,10,8.533,4.2,24.733,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04329128440366972,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.483445945945946,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632574,3.467839973344749,30.513656315284276,0.17356450338273827,0.20615830974051885,4.204532828887516,0.9735702951443532,0.37275619177455355,0.06194931839169715,0.21925505387905023,0.8227589653879871,0.0001885640765912942,0.27647698441463214,0.2735578826945525,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,107782144,331325440,101916672,4710400,267968512,98451456,4575232,2891776,306454528,8724480,179302400,4038025.491162594,0,837627.8118609407,36017.83511223732,0,0,1335535.616536164,26,14,6,4,24,18,5,5,3,11,1,3,6,20,10,8.533,4.2,24.733,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04329128440366972,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.483445945945946,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632575,3.467839973344749,30.513656315284276,0.17356450338273827,0.20615830974051885,4.373575876873007,0.9735702951443532,0.3190389182382423,0.060728249179437754,0.2781445333918292,0.8227589653879871,0.00018480639785648832,0.27647698441463214,0.2735578826945525,1.003067346801171,1.1320394126186444,198782976,194105344,6500352,432447488,111009792,331325440,101916672,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179302400,4038025.491162594,0,716918.6639400137,29944.803889315346,0,0,1335535.616536164,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.533,4.2,24.733,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04329128440366972,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.483445945945946,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632576,3.467839973344749,26.070613675309595,0.17907959931063475,0.20615830974051885,4.542987675308054,0.9735702951443532,0.3128263150419997,0.04263750000000233,0.2781445333918292,0.8227589653879871,0.00018104871912168243,0.27647698441463214,0.2735578826945525,1.003067346801171,1.2421245353160304,198782976,194105344,6500352,432447488,111009792,331325440,101916672,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179392512,3450055.3294368945,0,702958.200408998,29944.803889315346,0,0,2778884.758364312,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.533,4.2,24.733,2.667,2.2,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04329128440366972,0.0840909090909091,0.002483870967741935,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.483445945945946,0.6500000000000002,0.0046,0.0046,0.008913793103448276
1705632577,3.467839973344749,25.562052736721526,0.17907959931063475,0.20615830974051885,4.542987675308054,0.9735702951443532,0.3066137118457572,0.04263750000000233,0.2781445333918292,0.8227589653879871,0.00017729104038687654,0.27647698441463214,0.2735578826945525,1.114580684926217,1.2421245353160304,198782976,194105344,6500352,432447488,111009792,331325440,101916672,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179392512,3382754.904584185,0,688997.7368779824,29944.803889315346,0,0,2778884.758364312,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.533,4.2,24.733,2.667,2.467,2.533,23.2,0,0,0,0,0,0,0.21980519480519484,0.003,0.04329128440366972,0.0840909090909091,0.002323076923076923,0.003,0.004418103448275862,1.3487500000000012,0.0046,0.483445945945946,0.6500000000000002,0.004563076923076922,0.0046,0.008913793103448276
1705632578,3.467839973344749,27.959130018974175,0.17907959931063475,0.20615830974051885,4.542987675308054,0.9735702951443532,0.37893460792460787,0.04263750000000233,0.2781445333918292,0.8227589653879871,0.00017353336165207064,0.27647698441463214,0.2735578826945525,1.114580684926217,1.2421245353160304,198782976,194105344,6500352,432447488,111009792,331325440,101957632,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179392512,3883614.377159883,0,787364.9210307566,29944.803889315346,0,0,2778884.758364312,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.4,4.2,24.733,2.533,2.333,2.4,22.8,0,0,0,0,0,0,0.21730769230769226,0.003,0.04329128440366972,0.08125000000000002,0.002388888888888889,0.003,0.004420168067226891,1.322500000000001,0.0046,0.483445945945946,0.6208333333333335,0.004566666666666667,0.0046,0.008899696048632218
1705632579,3.467839973344749,28.746555504895337,0.17907959931063475,0.20615830974051885,4.542987675308054,0.9735702951443532,0.37893460792460787,0.04263750000000233,0.2781445333918292,0.8227589653879871,0.00016977568291726478,0.27647698441463214,0.2735578826945525,1.114580684926217,1.2421245353160304,198782976,194129920,6500352,432447488,111009792,331325440,101957632,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,787364.9210307566,29944.803889315346,0,0,2778884.758364312,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.4,4.2,24.733,2.533,2.333,2.4,22.8,0,0,0,0,0,0,0.21730769230769226,0.003,0.04329128440366972,0.08125000000000002,0.002388888888888889,0.003,0.004420168067226891,1.322500000000001,0.0046,0.483445945945946,0.6208333333333335,0.004566666666666667,0.0046,0.008899696048632218
1705632580,2.968991193179107,28.746555504895337,0.17907959931063475,0.20615830974051885,4.542987675308054,1.0866003787876022,0.37893460792460787,0.04263750000000233,0.2990132109837452,0.8227589653879871,0.00016601800418245889,0.27647698441463214,0.2735578826945525,1.114580684926217,1.2421245353160304,198782976,194129920,6500352,432447488,111009792,331325440,101957632,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,787364.9210307566,18887.326216770805,0,0,2778884.758364312,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.4,4.2,24.733,2.533,2.333,2.4,22.8,0,0,0,0,0,0,0.21730769230769226,0.003,0.04329128440366972,0.08125000000000002,0.002388888888888889,0.003,0.004420168067226891,1.322500000000001,0.0046,0.483445945945946,0.6208333333333335,0.004566666666666667,0.0046,0.008899696048632218
1705632581,2.9111938602900276,28.746555504895337,0.17907959931063475,0.20615830974051885,4.542987675308054,1.0866003787876022,0.38749419463791773,0.04263750000000233,0.2990132109837452,0.8227589653879871,0.000162260325447653,0.27647698441463214,0.2735578826945525,1.114580684926217,1.2421245353160304,198782976,194129920,6500352,432447488,111009792,331325440,101957632,4710400,267972608,98451456,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,2778884.758364312,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.4,4.2,24.733,2.533,2.333,2.4,22.8,0,0,0,0,0,0,0.21730769230769226,0.003,0.04329128440366972,0.08125000000000002,0.002388888888888889,0.003,0.004420168067226891,1.322500000000001,0.0046,0.483445945945946,0.6208333333333335,0.004566666666666667,0.0046,0.008899696048632218
1705632582,2.8533965274009487,28.746555504895337,0.17907959931063475,0.20615830974051885,4.542987675308054,1.0866003787876022,0.38749419463791773,0.04263750000000233,0.2990132109837452,0.8371259676799994,0.00015850264671284713,0.27647698441463214,0.2735578826945525,1.114580684926217,1.3384184649003599,198782976,194129920,6500352,432447488,111009792,331325440,101957632,4710400,267972608,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,3535471.1827369565,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,8.4,4.2,24.733,2.533,2.333,2.4,22.8,0,0,0,0,0,0,0.21730769230769226,0.003,0.04329128440366972,0.08125000000000002,0.002388888888888889,0.003,0.004420168067226891,1.322500000000001,0.0046,0.483445945945946,0.6208333333333335,0.004566666666666667,0.0046,0.008899696048632218
1705632583,5.244898977301086,28.746555504895337,0.17907959931063475,0.20615830974051885,4.542987675308054,1.0700042535090966,0.38749419463791773,0.05106054287305401,0.2990132109837452,0.8371259676799994,0.0001547449679780412,0.27647698441463214,0.26385597566579266,1.114580684926217,1.3384184649003599,202526720,194129920,6500352,432447488,111009792,331329536,101957632,4710400,267972608,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,3535471.1827369565,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,7.4,4.2,24.733,2.533,2.333,2.133,22.8,0,0,0,0,0,0,0.212012987012987,0.003,0.04329128440366972,0.08125000000000002,0.002388888888888889,0.003,0.004420168067226891,1.3337499999999995,0.0046,0.483445945945946,0.6208333333333335,0.004566666666666667,0.0046,0.008899696048632218
1705632584,5.244898977301086,28.746555504895337,0.17907959931063475,0.20615830974051885,4.542987675308054,1.0700042535090966,0.38749419463791773,0.049794395879735456,0.2990132109837452,0.8371259676799994,0.00015098728924323534,0.27647698441463214,0.26385597566579266,1.114580684926217,1.3384184649003599,202526720,194129920,6500352,432447488,111009792,331329536,101957632,4710400,267972608,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,3535471.1827369565,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,6.6,4.2,24.933,2.067,2.333,2.133,20.667,0,0,0,0,0,0,0.21103896103896103,0.003011049723756906,0.043861607142857154,0.07794117647058824,0.002388888888888889,0.003,0.004544468546637743,1.3600000000000025,0.004619889502762432,0.47500000000000037,0.6041666666666664,0.0045666666666666685,0.0046,0.008941091954022987
1705632585,5.244898977301086,28.746555504895337,0.17907959931063475,0.17610100084232272,4.542987675308054,1.0700042535090966,0.38749419463791773,0.08156728854204853,0.2990132109837452,0.8371259676799994,0.00014722961050842945,0.2722902237259112,0.26385597566579266,1.114580684926217,1.3384184649003599,202526720,194129920,6500352,432447488,111009792,331329536,101957632,4714496,267972608,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,3535471.1827369565,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,6.6,4.2,24.933,2.067,2.333,2.133,16.467,0,0,0,0,0,0,0.21103896103896103,0.003011049723756906,0.043861607142857154,0.07794117647058824,0.002388888888888889,0.003,0.004541052631578948,1.3600000000000025,0.004619889502762432,0.47500000000000037,0.6041666666666664,0.0045666666666666685,0.0046,0.008948179271708682
1705632586,5.244898977301086,28.746555504895337,0.17907959931063475,0.2093703186278528,4.542987675308054,1.0700042535090966,0.38749419463791773,0.08156728854204852,0.2990132109837452,0.8371259676799994,0,0.2722902237259112,0.26385597566579266,1.114580684926217,1.3384184649003599,202526720,194129920,6500352,432451584,111009792,331329536,101957632,4714496,267972608,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,3535471.1827369565,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,6.6,4.2,24.933,2.067,2.333,2.133,16.467,0,0,0,0,0,0,0.21103896103896103,0.003011049723756906,0.043861607142857154,0.07794117647058824,0.002388888888888889,0.003,0.004541052631578948,1.3600000000000025,0.004619889502762432,0.47500000000000037,0.6041666666666664,0.0045666666666666685,0.0046,0.008948179271708682
1705632587,5.244898977301086,28.746555504895337,0.17915837055372166,0.21432047800108775,4.542987675308054,1.0700042535090966,0.38749419463791773,0.08156728854204852,0.2990132109837452,0.8144568143450404,0,0.2722902237259112,0.19390443059749762,1.114580684926217,1.3384184649003599,202526720,194129920,6512640,432451584,111009792,331329536,101957632,4714496,267972608,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,18887.326216770805,0,0,3535471.1827369565,26,14,6,4,14,18,5,5,3,11,1,3,6,20,10,6.6,4.133,24.933,2.067,2.333,2.133,16.467,0,0,0,0,0,0,0.21103896103896103,0.0030106951871657754,0.043861607142857154,0.07794117647058824,0.002388888888888889,0.003,0.004541052631578948,1.3600000000000025,0.004619251336898396,0.47500000000000037,0.6041666666666664,0.0045666666666666685,0.0046,0.008948179271708682
1705632588,5.244898977301086,28.746555504895337,0.17915837055372166,0.21432047800108775,4.386753427840971,1.0700042535090966,0.38749419463791773,0.08156728854204852,0.2891604144337053,0.8144568143450404,0,0.19296863764087957,0.19891517232272712,1.114580684926217,1.3384184649003599,202526720,194129920,6512640,432451584,111349760,331329536,101957632,4714496,267968512,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,29267.595569846373,0,0,3535471.1827369565,26,14,6,4,15,18,5,5,3,11,1,3,6,20,10,6.6,4.133,24.333,2.067,2.333,2.133,16.467,0,0,0,0,0,0,0.21103896103896103,0.0030106951871657754,0.044184782608695655,0.07794117647058824,0.002388888888888889,0.003,0.004541052631578948,1.3600000000000025,0.004619251336898396,0.45590277777777805,0.6041666666666664,0.0045666666666666685,0.0046,0.008948179271708682
1705632589,5.244898977301086,28.746555504895337,0.17915837055372166,0.21432047800108775,4.386753427840971,1.0700042535090966,0.38749419463791773,0.08156728854204852,0.2891604144337053,0.8144568143450404,0,0.19748482160911793,0.20392591404795654,1.114580684926217,1.3384184649003599,202526720,194129920,6512640,432451584,111349760,331329536,101957632,4714496,267968512,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,29267.595569846373,0,0,3535471.1827369565,26,14,6,4,15,18,5,5,3,11,1,3,6,20,10,6.6,4.133,24.333,2.067,2.333,2.133,16.467,0,0,0,0,0,0,0.21103896103896103,0.0030106951871657754,0.044184782608695655,0.07794117647058824,0.002388888888888889,0.003,0.004541052631578948,1.3600000000000025,0.004619251336898396,0.45590277777777805,0.6041666666666664,0.0045666666666666685,0.0046,0.008948179271708682
1705632590,5.244898977301086,28.746555504895337,0.17915837055372166,0.21432047800108775,4.386753427840971,1.0700042535090966,0.38749419463791773,0.08156728854204852,0.2891604144337053,0.8144568143450404,0,0.20200100557735626,0.208936655773186,1.114580684926217,1.3384184649003599,202526720,194129920,6512640,432451584,111349760,331329536,101957632,4714496,267968512,98455552,4575232,2891776,306454528,8724480,179392512,3735035.4979482843,0,873329.1112518471,29267.595569846373,0,0,3535471.1827369565,26,14,6,4,15,18,5,5,3,11,1,3,6,20,10,6.6,4.133,24.333,2.067,2.333,2.133,16.467,0,0,0,0,0,0,0.21103896103896103,0.0030106951871657754,0.044184782608695655,0.07794117647058824,0.002388888888888889,0.003,0.004541052631578948,1.3600000000000025,0.004619251336898396,0.45590277777777805,0.6041666666666664,0.0045666666666666685,0.0046,0.008948179271708682
