time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705654013,1.3486905894086074,49.08263942403273,0.09514750000022333,0.1919111435811884,3.6904735158367745,0.9163095758636223,0.3743793567323278,0.07669403116043177,0.2900914804625312,0.823024197736051,0,0.2511823529412241,0.17285502459203317,0.6816054746287852,1.0577845003256034,223137792,155344896,6504448,432435200,109441024,330108928,138567680,4464640,268173312,97128448,4575232,2891776,306507776,7688192,255111168,3093260.529734252,0,0,663715.2990094167,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,33,20,6,6,3,11,1,3,6,19,9,6.6,4.133,21.4,1.533,1.267,1.6,17.067,0,0,0,0,0,0,2.3867924528301887,0.0030266666666666662,0.0429726368159204,1.1333333333333333,0.0028867924528301887,0.003,0.0032163009404388714,7.6969696969697,0.004647999999999999,4.275568181818186,2.226666666666667,0.006454545454545455,0.0046,0.004989341692789969
1705654014,1.3486905894086074,49.08263942403273,0.15654495078069622,0.1919111435811884,3.6904735158367745,0.9163095758636223,0.36855364678803415,0.07807846506300077,0.2900914804625312,0.823024197736051,0,0.2511823529412241,0.16573458161032606,0.6816054746287852,1.0577845003256034,223137792,155344896,6512640,432435200,109441024,330108928,138575872,4464640,268173312,97128448,4575232,2891776,306507776,7688192,255111168,3093260.529734252,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,33,20,6,6,3,11,1,3,6,19,9,6.6,4.133,21.4,1.533,1.267,1.6,17.067,0,0,0,0,0,0,2.3867924528301887,0.0030266666666666662,0.0429726368159204,1.1333333333333333,0.0028867924528301887,0.003,0.0032163009404388714,7.6969696969697,0.004647999999999999,4.275568181818186,2.226666666666667,0.006454545454545455,0.0046,0.004989341692789969
1705654015,1.3486905894086074,49.08263942403273,0.15654495078069622,0.1919111435811884,3.6904735158367745,0.9163095758636223,0.36855364678803415,0.07807846506300077,0.2900914804625312,0.823024197736051,0,0.2511823529412241,0.16941304916008698,0.6816054746287852,1.0577845003256034,223137792,155344896,6512640,432435200,109441024,330108928,138575872,4464640,268173312,97128448,4575232,2891776,306507776,7688192,255111168,3093260.529734252,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,33,20,6,6,3,11,1,3,6,19,9,6.6,4.133,21.4,1.533,1.267,1.6,17.067,0,0,0,0,0,0,2.3867924528301887,0.0030266666666666662,0.0429726368159204,1.1333333333333333,0.0028867924528301887,0.003,0.0032163009404388714,7.6969696969697,0.004647999999999999,4.275568181818186,2.226666666666667,0.006454545454545455,0.0046,0.004989341692789969
1705654016,1.3486905894086074,49.08263942403273,0.15654495078069622,0.1919111435811884,3.6904735158367745,0.9163095758636223,0.36855364678803415,0.07807846506300077,0.2900914804625312,0.823024197736051,0,0.20789107441180413,0.17309151670984785,0.6816054746287852,1.0577845003256034,223137792,155344896,6512640,432435200,109441024,330108928,138575872,4464640,268173312,97128448,4575232,2891776,306507776,7688192,255111168,3093260.529734252,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,33,20,6,6,3,11,1,3,6,19,9,6.6,4.133,21.4,1.533,1.267,1.6,17.067,0,0,0,0,0,0,2.3867924528301887,0.0030266666666666662,0.0429726368159204,1.1333333333333333,0.0028867924528301887,0.003,0.0032163009404388714,7.6969696969697,0.004647999999999999,4.275568181818186,2.226666666666667,0.006454545454545455,0.0046,0.004989341692789969
1705654017,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.6904735158367745,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.2900914804625312,0.823024197736051,0,0.20370470186278372,0.1767699842596087,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,109441024,330108928,138575872,4464640,268173312,97128448,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,33,20,6,6,3,11,1,3,6,19,9,6.6,4.133,21.4,1.533,1.267,1.6,17.067,0,0,0,0,0,0,2.3867924528301887,0.0030266666666666662,0.0429726368159204,1.1333333333333333,0.0028867924528301887,0.003,0.0032163009404388714,7.6969696969697,0.004647999999999999,4.275568181818186,2.226666666666667,0.006454545454545455,0.0046,0.004989341692789969
1705654018,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.672537404252275,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.2900914804625312,0.823024197736051,0,0.19951832931376334,0.18044845180936964,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97128448,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6.067,4.133,21.4,1.533,1.267,1.2,17.067,0,0,0,0,0,0,2.4140625,0.0030266666666666662,0.0429726368159204,1.1333333333333333,0.0028867924528301887,0.003,0.0032163009404388714,7.533898305084744,0.004647999999999999,4.275568181818186,2.226666666666667,0.006454545454545455,0.0046,0.004989341692789969
1705654019,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.672537404252275,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.2900914804625312,0.8257139893506441,0,0.24556765444137016,0.18412691935913045,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.867,20.867,1.267,1.267,1.2,15.6,0,0,0,0,0,0,2.397368421052631,0.003052631578947368,0.04118357487922707,1.01875,0.002886792452830189,0.003,0.0032090032154340835,7.342592592592589,0.004694736842105263,4.095505617977529,2.20375,0.006454545454545455,0.0046,0.00497620578778135
1705654020,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.672537404252275,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.2900914804625312,0.8257139893506441,0,0.24556765444137016,0.18780538690889134,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.79822854458,0,0,0,3407525.051994706,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.867,20.867,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.003052631578947368,0.04118357487922707,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004694736842105263,4.095505617977529,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654021,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.672537404252275,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.29009148046253125,0.8257139893506441,0,0.24556765444137016,0.1914838544586522,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.7982285446,0,0,0,3407525.051994706,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.867,20.867,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.003052631578947368,0.04118357487922707,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004694736842105263,4.095505617977529,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654022,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.672537404252275,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.29009148046253125,0.833545073658516,0,0.24556765444137016,0.22070805298565244,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.7982285446,0,0,0,3407525.051994706,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.333,20.867,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.0030533333333333332,0.04118357487922707,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004696,4.095505617977529,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654023,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1919111435811884,3.8347212930503902,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.29009148046253125,0.833545073658516,0,0.24556765444137016,0.22070805298565244,0.6816054746287852,1.0577845003256034,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.7982285446,0,0,0,3407525.051994706,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.333,20.467,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.0030533333333333332,0.040230582524271856,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004696,4.002688172043009,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654024,1.3486905894086074,49.18311883704279,0.15654495078069622,0.18540006695681976,3.8347212930503902,0.9163095758636223,0.36855364678803415,0.07748493815594873,0.29009148046253125,0.833545073658516,0,0.24695121951215934,0.22070805298565244,0.5565223499659703,0.9153968151217394,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,54968.7982285446,0,0,0,941273.9513205591,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.333,20.467,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.0030533333333333332,0.040230582524271856,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004696,4.002688172043009,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654025,1.3486905894086074,49.18311883704279,0.15654495078069622,0.1548167809117344,3.8347212930503902,1.0139799375985203,0.36855364678803415,0.07748493815594873,0.32076722556559784,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.5451622587221571,0.9153968151217394,223137792,155369472,6512640,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,52727.4482669842,0,0,0,941273.9513205591,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.333,20.467,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.0030533333333333332,0.040230582524271856,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004696,4.002688172043009,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654026,1.3486905894086074,49.18311883704279,0.15491023912594107,0.1517267797957874,3.8347212930503902,1.0139799375985203,0.36855364678803415,0.07748493815594873,0.32076722556559784,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.533802167478344,0.9153968151217394,223137792,155369472,6508544,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.324184203,0,0,611108.7429131676,0,52727.4482669842,0,0,0,941273.9513205591,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.333,20.467,1.267,1.267,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.0030533333333333332,0.040230582524271856,1.01875,0.002886792452830189,0.003,0.0031996779388083737,7.342592592592589,0.004696,4.002688172043009,2.20375,0.006454545454545455,0.0046,0.004959420289855072
1705654027,1.3486905894086074,49.18311883704279,0.15491023912594107,0.18442177148933386,3.8347212930503902,0.8543245715072266,0.37709937604627,0.07748493815594873,0.29505940188446944,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.5224420762345311,0.9153968151217394,223137792,155369472,6508544,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7688192,255111168,3122903.3241842026,0,0,673212.6008217927,0,33560.016386726755,0,0,0,941273.9513205591,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6,3.333,20.467,1.267,1.467,1.2,15.133,0,0,0,0,0,0,2.397368421052631,0.0030533333333333332,0.040230582524271856,1.01875,0.0027735849056603774,0.003,0.0031996779388083737,7.342592592592589,0.004696,4.002688172043009,2.20375,0.00631818181818182,0.0046,0.004959420289855072
1705654028,1.1383435601765932,40.76805360364128,0.1549102391259411,0.18442177148933386,3.8347212930503902,0.8374249058805847,0.37709937604627,0.07748493815594873,0.29505940188446944,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.650922045975081,0.768750245339237,223137792,155369472,6508544,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255111168,2183097.4065849185,0,0,673212.6008217927,0,33560.016386726755,0,0,0,790481.8643190057,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6.267,3.333,20.467,1.533,1.733,1.467,16.333,0,0,0,0,0,0,2.3852040816326525,0.0030533333333333332,0.040230582524271856,1.0872093023255813,0.0027818181818181817,0.003,0.003223662884927067,7.324074074074072,0.004696,4.002688172043009,2.2174418604651165,0.006227272727272728,0.0046,0.005029411764705886
1705654029,1.3462021207528703,39.404741091837415,0.1549102391259411,0.18442177148933386,3.8347212930503902,0.8205252402539427,0.37709937604627,0.07748493815594873,0.29505940188446944,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.6693780687397722,0.7534936317538746,223137792,155201536,6508544,432435200,110862336,330108928,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255111168,2810222.7492682072,0,0,673212.6008217927,0,33560.016386726755,0,0,0,774793.9651303298,56,32,7,4,34,20,6,6,3,11,1,3,6,19,9,6.267,3.333,20.467,1.533,1.733,1.467,16.333,0,0,0,0,0,0,2.3852040816326525,0.0030533333333333332,0.040230582524271856,1.0872093023255813,0.0027818181818181817,0.003,0.003223662884927067,7.324074074074072,0.004696,4.002688172043009,2.2174418604651165,0.006227272727272728,0.0046,0.005029411764705886
1705654030,1.111598355334167,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.37709937604627,0.0764612653733267,0.29505940188446944,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.6693780687397722,0.7382370181685123,223137792,155201536,6508544,432435200,110862336,330194944,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255111168,3333410.8400957985,0,0,673212.6008217927,0,33560.016386726755,0,0,0,759106.0659416538,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,6.267,3.333,20.467,1.533,1.733,1.467,16.333,0,0,0,0,0,0,2.3852040816326525,0.0030533333333333332,0.040230582524271856,1.0872093023255813,0.0027818181818181817,0.003,0.003223662884927067,7.324074074074072,0.004696,4.002688172043009,2.2174418604651165,0.006227272727272728,0.0046,0.005029411764705886
1705654031,1.0891616533216193,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.37709937604627,0.07702711721125288,0.29505940188446944,0.833545073658516,0,0.24695121951215934,0.22838549046593576,0.6693780687397722,0.9147438814475649,223137792,155201536,6508544,432435200,110862336,330194944,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,673212.6008217927,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,6.267,3.333,20.467,1.533,1.733,1.467,16.333,0,0,0,0,0,0,2.3852040816326525,0.0030533333333333332,0.040230582524271856,1.0872093023255813,0.0027818181818181817,0.003,0.003223662884927067,7.324074074074072,0.004696,4.002688172043009,2.2174418604651165,0.006227272727272728,0.0046,0.005029411764705886
1705654032,1.324617334690465,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.3143484686247704,0.07702711721125288,0.29505940188446944,0.8478504898507634,0,0.24695121951215934,0.22838549046593576,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,110862336,330194944,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,561187.2189925428,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,6.267,3.333,20.467,1.533,1.733,1.467,16.333,0,0,0,0,0,0,2.3852040816326525,0.0030533333333333332,0.040230582524271856,1.0872093023255813,0.0027818181818181817,0.003,0.003223662884927067,7.324074074074072,0.004696,4.002688172043009,2.2174418604651165,0.006227272727272728,0.0046,0.005029411764705886
1705654033,1.324617334690465,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.3080634790239993,0.07702711721125288,0.29505940188446944,0.8478504898507634,0,0.24695121951215934,0.22838549046593576,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,110862336,330194944,138575872,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,549967.0089788464,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,7.133,3.333,20.467,1.533,1.733,1.933,16.333,0,0,0,0,0,0,2.2013888888888897,0.0030533333333333332,0.040230582524271856,1.0872093023255813,0.0027818181818181817,0.003,0.003223662884927067,6.369047619047619,0.004696,4.002688172043009,2.2174418604651165,0.006227272727272728,0.0046,0.005029411764705886
1705654034,1.324617334690465,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.4053676597540768,0.07702711721125288,0.29505940188446944,0.8478504898507634,0,0.24695121951215934,0.22838549046593576,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,110862336,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,7.467,3.067,20.8,1.867,1.733,1.933,16.733,0,0,0,0,0,0,1.9662162162162167,0.0030821917808219177,0.04001168224299066,1.15,0.0027818181818181817,0.003,0.0032508038585209002,4.929775280898878,0.004747945205479452,3.519662921348321,2.23,0.006227272727272728,0.0046,0.005519480519480518
1705654035,1.324617334690465,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.4053676597540768,0.07702711721125288,0.29505940188446944,0.8478504898507634,0.00008899902275584492,0.24695121951215934,0.22838549046593576,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,110862336,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,7.467,3.067,20.8,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030821917808219177,0.04001168224299066,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004747945205479452,3.519662921348321,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654036,1.324617334690465,46.740846838886284,0.1558394640042899,0.18442177148933386,3.8347212930503902,0.969860001613782,0.4053676597540768,0.07702711721125288,0.29505940188446944,0.8478504898507634,0.00008899902275584492,0.24695121951215934,0.2331026228143137,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,110862336,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,34,24,6,6,3,11,1,3,6,19,9,7.467,3.067,20.8,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030821917808219177,0.04001168224299066,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004747945205479452,3.519662921348321,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654037,1.324617334690465,46.740846838886284,0.1558394640042899,0.18442177148933386,3.9085183856502197,0.969860001613782,0.4053676597540768,0.07702711721125288,0.29505940188446944,0.8478504898507634,0.00008899902275584492,0.24695121951215934,0.2331026228143137,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.467,3.133,20.8,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030789473684210526,0.04001168224299066,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004742105263157895,3.519662921348321,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654038,1.324617334690465,46.740846838886284,0.1558394640042899,0.1937159603713791,3.9085183856502197,0.969860001613782,0.4053676597540768,0.07702711721125288,0.29505940188446944,0.8478504898507634,0.00012982715169414092,0.24695121951215934,0.2331026228143137,0.6693780687397721,0.9147438814475649,223117312,155201536,6508544,432435200,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,33560.016386726755,0,0,0,931958.9260629563,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.467,3.133,21.267,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030789473684210526,0.0403621495327103,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004742105263157895,3.0148809523809614,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654039,1.324617334690465,46.740846838886284,0.15487225596300952,0.1937159603713791,3.9085183856502197,0.969860001613782,0.4053676597540768,0.07702711721125288,0.20230350272451755,0.8478504898507634,0.00012982715169414092,0.2481421620333939,0.20238487718567197,0.6693780687397721,0.9147438814475649,223117312,155201536,6512640,432435200,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,44780.19655541501,0,0,0,931958.9260629563,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.467,3.133,21.267,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030789473684210526,0.0403621495327103,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004742105263157895,3.0148809523809614,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654040,1.0576428627160583,46.740846838886284,0.15643713924941943,0.1937159603713791,3.9085183856502197,0.969860001613782,0.4053676597540768,0.07702711721125288,0.24007654633322065,0.8478504898507634,0.00012982715169414092,0.24327742376518863,0.2288701914107778,0.6693780687397721,0.7312708923531512,223117312,155201536,6512640,432435200,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7704576,255193088,3333410.8400957985,0,0,872208.2605943178,0,53141.31880250397,0,0,0,783842.7461967914,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.467,3.133,21.267,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030789473684210526,0.0403621495327103,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004742105263157895,3.0148809523809614,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654041,1.0791255872049057,46.740846838886284,0.15643713924941943,0.19899177149340733,2.9797299785336797,0.6734086366662422,0.341639311968634,0.07702711721125288,0.24007654633322065,0.8478504898507634,0.00012982715169414092,0.24327742376518863,0.2288701914107778,0.7402935606060557,0.880315671502444,223117312,155201536,6512640,432443392,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7712768,255193088,3333410.8400957985,0,0,751053.4249248353,0,53141.31880250397,0,0,0,943602.5154099993,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.467,3.133,21.267,1.867,1.733,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030789473684210526,0.0403621495327103,1.15,0.0027818181818181817,0.003,0.0032536115569823435,4.929775280898878,0.004742105263157895,3.0148809523809614,2.23,0.006227272727272728,0.0046,0.0055641025641025655
1705654042,1.2889634693308452,46.740846838886284,0.15643713924941943,0.19899177149340733,3.0441217662923767,0.8090774384744296,0.4117914103100343,0.07702711721125288,0.24007654633322065,0.7173472614587012,0.00012982715169414092,0.24327742376518863,0.2288701914107778,0.7402935606060557,0.880315671502444,223117312,155201536,6512640,432443392,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7712768,255193088,3333410.8400957985,0,0,905274.4758377635,0,53141.31880250397,0,0,0,943602.5154099993,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.467,3.133,21.267,1.867,1.867,1.933,14.8,0,0,0,0,0,0,1.9662162162162167,0.0030789473684210526,0.0403621495327103,1.15,0.0029259259259259256,0.003,0.0032536115569823435,4.929775280898878,0.004742105263157895,3.0148809523809614,2.23,0.006666666666666665,0.0046,0.0055641025641025655
1705654043,1.2889634693308452,46.740846838886284,0.15643713924941943,0.19899177149340733,3.1085135540510733,0.8090774384744296,0.4117914103100343,0.07740650664407439,0.24007654633322065,0.8542475500902477,0.00012982715169414092,0.24327742376518863,0.2288701914107778,0.7402935606060557,0.880315671502444,223117312,155201536,6512640,432443392,99287040,330194944,138625024,4464640,268173312,97148928,4575232,2891776,306507776,7712768,255193088,3333410.8400957985,0,0,905274.4758377635,0,53141.31880250397,0,0,0,943602.5154099993,56,32,7,4,36,24,6,6,3,11,1,3,6,19,9,7.667,3.133,21.267,2.067,2.067,2.133,15.6,0,0,0,0,0,0,1.9910714285714286,0.0030789473684210526,0.0403621495327103,1.2282608695652175,0.002849056603773585,0.003,0.00325974025974026,4.938202247191011,0.004742105263157895,3.0148809523809614,2.2456521739130433,0.00627777777777778,0.0046,0.005658227848101263
