time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,currencyservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705386113,0.6608808228614838,2.671708683473518,0.3735438585898304,15.267500117740449,0.32508314370727387,7.057337500824748,0.6485073074813943,3.687511191772542,2.6841283652370147,0.27836812144212475,0.28306603182555085,116264960,43732992,11890688,41328640,43618304,16891904,41525248,10596352,45871104,3162112,9093120,48649.54747369171,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.667,1.2,82.597,1.6,12.933,13.6,1.333,142.333,18.533,9,0,0,0,0,0.002977564102564102,0.0031978661493695442,0.35416666666666663,0.06078406497016354,0.003,0.17011930585683296,0.003588235294117647,0.0020994044892349976,0.007455808080808081,0.002827893175074184,0.004600641025641026,0.00495615906886518,0.8045454545454545,0.09826478820381078,0.0046,0.5414529914529925,0.0078,0.004427210261108566,0.009571969696969695,0.004575074183976261
1705386114,0.6608808228614838,2.671708683473518,0.3832090791001984,15.582086372536056,0.32508314370727387,7.057337500824748,0.6485073074813943,3.687511191772542,2.6841283652370143,0.27836812144212475,0.28306603182555085,116264960,43732992,11890688,41328640,43618304,16891904,41525248,10596352,45871104,3162112,9093120,48649.54747369171,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.667,1.2,82.597,1.6,14.2,13.6,1.333,144.533,18.533,9,0,0,0,0,0.002977564102564102,0.0031978661493695442,0.35416666666666663,0.06078406497016354,0.003,0.17431818181818182,0.003588235294117647,0.0021378614660390047,0.007455808080808081,0.002827893175074184,0.004600641025641026,0.00495615906886518,0.8045454545454545,0.09826478820381078,0.0046,0.5761904761904755,0.0078,0.004435462900694912,0.009571969696969695,0.004575074183976261
1705386115,0.6608808228614838,2.671708683473518,0.39287429961056647,15.896672627331665,0.32508314370727387,7.057337500824748,0.6485073074813943,3.687511191772542,2.6841283652370143,0.2762037511141488,0.28306603182555085,116264960,43732992,11890688,41328640,43618304,16891904,41525248,10596352,45871104,3031040,9093120,48649.54747369171,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.933,1.2,82.597,1.6,14.2,13.6,1.333,144.533,18.533,9,0,0,0,0,0.002977564102564102,0.0031926345609065154,0.35416666666666663,0.06078406497016354,0.003,0.17431818181818182,0.003588235294117647,0.0021378614660390047,0.007455808080808081,0.002827893175074184,0.004600641025641026,0.004946742209631727,0.8045454545454545,0.09826478820381078,0.0046,0.5761904761904755,0.0078,0.004435462900694912,0.009571969696969695,0.004575074183976261
1705386116,0.6608808228614838,2.73588940459586,0.40253952012093447,19.2200141104713,0.31792853385432107,7.057337500824748,0.6485073074813943,3.687511191772542,2.6841283652370143,0.2762037511141488,0.28306603182555085,116264960,43732992,11890688,41152512,43622400,16891904,41525248,10596352,45871104,3031040,9093120,48649.54747369171,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.933,1.2,82.597,1.6,14.2,13.6,1.333,144.533,18.533,9,0,0,0,0,0.002977564102564102,0.0031926345609065154,0.35416666666666663,0.06078406497016354,0.003,0.17431818181818182,0.003588235294117647,0.0021378614660390047,0.007455808080808081,0.002827893175074184,0.004600641025641026,0.004946742209631727,0.8045454545454545,0.09826478820381078,0.0046,0.5761904761904755,0.0078,0.004435462900694912,0.009571969696969695,0.004575074183976261
1705386117,0.6608808228614838,2.73588940459586,0.4122047406313025,19.2200141104713,0.31792853385432107,6.9943000550054135,0.6485073074813943,3.687511191772542,2.6841283652370143,0.2762037511141488,0.23398709967419745,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10596352,45871104,3031040,9093120,48649.54747369171,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.533,18.533,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.0021409425954880498,0.007455808080808081,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004436050926960018,0.009571969696969695,0.004576068376068376
1705386118,0.7040571040607766,2.73588940459586,0.42186996114167047,19.2200141104713,0.31792853385432107,5.458582827311003,0.6485073074813943,3.687511191772542,2.6841283652370143,0.2762037511141488,0.2684776367632142,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10596352,45871104,3031040,9105408,67644.09050039452,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.533,18.533,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.0021409425954880498,0.007455808080808081,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004436050926960018,0.009571969696969695,0.004576068376068376
1705386119,0.7040571040607766,2.73588940459586,0.43153518165203847,19.2200141104713,0.31792853385432107,5.574889511226491,0.6931580684193163,3.176329952813074,2.6841283652370143,0.2762037511141488,0.2684776367632142,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10596352,45871104,3031040,9105408,67644.09050039452,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.533,18.533,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.0021409425954880498,0.007455808080808081,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004436050926960018,0.009571969696969695,0.004576068376068376
1705386120,0.7040571040607766,2.73588940459586,0.4412004021624065,19.2200141104713,0.31792853385432107,5.6911961951419805,0.6931580684193163,3.1148714329501983,2.6841283652370143,0.2762037511141488,0.2684776367632142,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10596352,45871104,3031040,9105408,67644.09050039452,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.533,18.533,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.0021409425954880498,0.007455808080808081,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004436050926960018,0.009571969696969695,0.004576068376068376
1705386121,0.7040571040607766,2.73588940459586,0.45086562267277447,19.2200141104713,0.31792853385432107,5.807502879057469,0.6931580684193163,3.053412913087322,2.6841283652370143,0.2762037511141488,0.2684776367632142,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10596352,45871104,3031040,9105408,67644.09050039452,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.533,18.533,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.0021409425954880498,0.007455808080808081,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004436050926960018,0.009571969696969695,0.004576068376068376
1705386122,0.7040571040607766,2.73588940459586,0.4605308431831425,19.2200141104713,0.33009808148304354,5.9238095629729575,0.6931580684193163,2.9919543932244466,2.6841283652370143,0.2344424629094255,0.2684776367632142,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10596352,45871104,3031040,9105408,67644.09050039452,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.533,18.533,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.0021409425954880498,0.007455808080808081,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004436050926960018,0.009571969696969695,0.004576068376068376
1705386123,0.7040571040607766,2.73588940459586,0.4701960636935105,19.2200141104713,0.33009808148304354,6.040116246888447,0.6931580684193163,3.635476549029945,2.6841283652370143,0.2390841832339193,0.2684776367632142,116264960,43732992,11890688,41152512,43622400,16871424,41525248,10637312,45871104,3031040,9105408,67644.09050039452,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,1.2,14.2,13.6,0.933,142.6,18.6,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.002135924511345765,0.00745430809399478,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004435093237474724,0.009574412532637078,0.004576068376068376
1705386124,0.6692352205916804,2.714178439366688,0.4798612842038786,19.2200141104713,0.33009808148304354,6.978401034929334,0.6931580684193163,3.635476549029945,2.686493577480124,0.24372590355841314,0.2684776367632142,116264960,43679744,11890688,41152512,43622400,16871424,41525248,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,0.867,14.2,13.6,0.933,142.6,18.6,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.002135924511345765,0.00745430809399478,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004435093237474724,0.009574412532637078,0.004576068376068376
1705386125,0.6692352205916804,2.714178439366688,0.4895265047142465,19.2200141104713,0.33009808148304354,6.978401034929334,0.6931580684193163,3.635476549029945,2.686493577480124,0.27850321946962897,0.2684776367632142,116264960,43679744,11890688,41152512,43622400,16871424,41525248,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,0.867,14.2,13.6,0.933,142.6,18.6,8.2,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.002135924511345765,0.00745430809399478,0.002834757834757835,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004435093237474724,0.009574412532637078,0.004576068376068376
1705386126,0.6692352205916804,2.714178439366688,0.5570510043548699,19.2200141104713,0.33009808148304354,6.978401034929334,0.6931580684193163,3.635476549029945,2.686493577480124,0.27850321946962897,0.2684776367632142,116264960,43679744,11902976,41152512,43622400,16871424,41525248,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,13.6,26.133,0.8,80.197,0.867,14.2,13.6,0.933,142.6,18.6,7.8,0,0,0,0,0.002977564102564102,0.0031902985074626863,0.3375,0.06086901540494885,0.003,0.17431818181818182,0.0036153846153846154,0.002135924511345765,0.00745430809399478,0.0028554913294797685,0.004600641025641026,0.0049425373134328356,0.7916666666666667,0.09826962954244317,0.0046,0.5761904761904755,0.007875000000000002,0.004435093237474724,0.009574412532637078,0.004580346820809249
1705386127,0.6692352205916804,2.714178439366688,0.5570510043548699,19.2200141104713,0.33009808148304354,6.978401034929334,0.6931580684193163,3.635476549029945,2.686493577480124,0.2783915782561574,0.26406245674261714,116264960,43679744,11902976,41152512,43622400,16871424,41525248,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.4,1,82.742,0.867,14.2,14.267,0.933,145.4,19.133,6.733,0,0,0,0,0.002993948562783661,0.0031979458450046684,0.3392857142857143,0.06102137713305752,0.003,0.17566815144766149,0.0036153846153846154,0.0021406878070567214,0.0074608865710560635,0.0028493975903614455,0.004637518910741301,0.004956302521008403,0.8208333333333333,0.09708787400956329,0.0046,0.6093283582089555,0.007875000000000002,0.004435283608753907,0.009586049543676662,0.004579518072289157
1705386128,0.6692352205916804,2.714178439366688,0.5570510043548699,19.2200141104713,0.33009808148304354,6.978401034929334,0.6931580684193164,3.635476549029945,2.686493577480124,0.2783915782561574,0.26406245674261714,116264960,43679744,11902976,41152512,43622400,16871424,41525248,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.4,1,82.742,0.867,14.2,14.267,0.867,145.4,19.133,6.733,0,0,0,0,0.002993948562783661,0.0031979458450046684,0.3392857142857143,0.06102137713305752,0.003,0.17566815144766149,0.00365,0.0021406878070567214,0.0074608865710560635,0.0028493975903614455,0.004637518910741301,0.004956302521008403,0.8208333333333333,0.09708787400956329,0.0046,0.6093283582089555,0.007961538461538461,0.004435283608753907,0.009586049543676662,0.004579518072289157
1705386129,0.6692352205916804,2.714178439366688,0.5570510043548699,19.2200141104713,0.33009808148304354,6.978401034929334,0.6931580684193164,3.635476549029945,2.686493577480124,0.2783915782561574,0.26406245674261714,116264960,43679744,11902976,41152512,43622400,16871424,41525248,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.4,1,82.742,0.867,14.067,14.267,0.867,144.6,19.133,6.733,0,0,0,0,0.002993948562783661,0.0031979458450046684,0.3392857142857143,0.06102137713305752,0.003,0.17826086956521742,0.00365,0.002195962255870089,0.0074608865710560635,0.0028493975903614455,0.004637518910741301,0.004956302521008403,0.8208333333333333,0.09708787400956329,0.0046,0.6450704225352109,0.007961538461538461,0.004446214614878209,0.009586049543676662,0.004579518072289157
1705386130,0.6692352205916804,2.714178439366688,0.5570510043548699,19.169642638706822,0.33009808148304354,6.978401034929334,0.6835380388303623,3.635476549029945,1.7636751978537633,0.2783915782561574,0.26406245674261714,116264960,43679744,11902976,41529344,43622400,16871424,41304064,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,25.8,1,82.742,0.867,14.067,14.267,0.867,144.6,19.133,6.733,0,0,0,0,0.002993948562783661,0.0032211720226843097,0.3392857142857143,0.06102137713305752,0.003,0.17826086956521742,0.00365,0.002195962255870089,0.0074608865710560635,0.0028493975903614455,0.004637518910741301,0.004998109640831758,0.8208333333333333,0.09708787400956329,0.0046,0.6450704225352109,0.007961538461538461,0.004446214614878209,0.009586049543676662,0.004579518072289157
1705386131,0.6692352205916804,2.8343958039137482,0.5570510043548699,19.169642638706822,0.33009808148304354,6.0015024278285045,0.6835380388303623,3.635476549029945,1.8079227739585257,0.2783915782561574,0.26406245674261714,116264960,43679744,11902976,41529344,43622400,16871424,41304064,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,25.8,1,82.742,0.867,14.067,14.267,0.867,144.6,19.133,6.733,0,0,0,0,0.002993948562783661,0.0032211720226843097,0.3392857142857143,0.06102137713305752,0.003,0.17826086956521742,0.00365,0.002195962255870089,0.0074608865710560635,0.0028493975903614455,0.004637518910741301,0.004998109640831758,0.8208333333333333,0.09708787400956329,0.0046,0.6450704225352109,0.007961538461538461,0.004446214614878209,0.009586049543676662,0.004579518072289157
1705386132,0.6692352205916804,2.8343958039137482,0.5570510043548699,19.169642638706822,0.33009808148304354,5.885195743913016,0.6835380388303623,3.635476549029945,1.8521703500632887,0.2783915782561574,0.26406245674261714,116264960,43679744,11902976,41529344,43622400,16871424,41304064,10637312,45879296,3031040,9105408,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,145.2,19.133,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0021949022192924634,0.0074608865710560635,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.00444601186552406,0.009586049543676662,0.0045902140672782876
1705386133,0.6692352205916804,2.8343958039137482,0.5570510043548699,19.252984092811793,0.3269295628486274,5.768889059997527,0.6835380388303623,3.635476549029945,1.8964179261680512,0.2783915782561574,0.2706631660832254,116264960,43679744,11902976,41529344,43626496,16871424,41304064,10637312,45879296,3031040,9125888,85329.38289893986,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,145.2,19.133,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0021949022192924634,0.0074608865710560635,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.00444601186552406,0.009586049543676662,0.0045902140672782876
1705386134,0.5661097910719501,2.8343958039137482,0.5570510043548699,19.252984092811793,0.3269295628486274,5.652582376082038,0.6835380388303623,3.635476549029945,1.9406655022728136,0.2783915782561574,0.2706631660832254,116264960,43679744,11902976,41529344,43626496,16871424,41304064,10637312,45879296,3031040,9125888,72180.59904634045,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,145.2,19.133,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0021949022192924634,0.0074608865710560635,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.00444601186552406,0.009586049543676662,0.0045902140672782876
1705386135,0.618456576954022,2.8343958039137482,0.5570510043548699,19.252984092811793,0.3269295628486274,5.536275692166549,0.7673867160017701,3.635476549029945,1.9849130783775764,0.2783915782561574,0.2706631660832254,116264960,43679744,11902976,41529344,43626496,16871424,41304064,10637312,45879296,3031040,9125888,58261.49474477045,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,145.2,19.133,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0021949022192924634,0.0074608865710560635,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.00444601186552406,0.009586049543676662,0.0045902140672782876
1705386136,0.6766783625731566,2.8343958039137482,0.5570510043548699,19.252984092811793,0.3269295628486274,5.41996900825106,0.7673867160017701,3.635476549029945,2.029160654482339,0.2783915782561574,0.2706631660832254,116310016,43679744,11902976,41529344,43626496,16871424,41304064,10637312,45879296,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,145.2,19.133,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0021949022192924634,0.0074608865710560635,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.00444601186552406,0.009586049543676662,0.0045902140672782876
1705386137,0.6766783625731566,2.8343958039137482,0.5570510043548699,19.252984092811793,0.3269295628486274,5.303662324335571,0.7673867160017701,3.781514254739208,2.073408230587102,0.2783915782561574,0.2706631660832254,116310016,43679744,11902976,41529344,43626496,16871424,41304064,10637312,45879296,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,145.2,19.133,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0021949022192924634,0.0074608865710560635,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.00444601186552406,0.009586049543676662,0.0045902140672782876
1705386138,0.6766783625731566,2.8343958039137482,0.5570510043548699,19.252984092811793,0.3269295628486274,7.234195627363206,0.7673867160017701,3.781514254739208,2.1176558066918645,0.2806537936824644,0.2706631660832254,116310016,43679744,11902976,41529344,43626496,16650240,41304064,10637312,45879296,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.067,14.067,14.267,1.067,144.933,18.867,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0022012208415086113,0.007468789013732834,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.0046,0.6450704225352109,0.008178571428571431,0.004447220405493787,0.0095936329588015,0.0045902140672782876
1705386139,0.6766783625731566,2.8343958039137482,0.5570510043548699,19.252984092811793,0.31203039021260975,7.234195627363206,0.7673867160017701,3.781514254739208,1.7958099999998467,0.2806537936824644,0.2706631660832254,116310016,43679744,11902976,41529344,43626496,16650240,41304064,10637312,45879296,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.2,14.067,14.267,1.067,144.933,18.867,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0022012208415086113,0.007468789013732834,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.004600000000000001,0.6450704225352109,0.008178571428571431,0.004447220405493787,0.0095936329588015,0.0045902140672782876
1705386140,0.6766783625731566,2.7068804526300694,0.5570510043548699,19.252984092811793,0.31203039021260975,7.234195627363206,0.7673867160017701,3.781514254739208,1.7958099999998467,0.2806537936824644,0.2706631660832254,116310016,43704320,11902976,41529344,43626496,16650240,41304064,10637312,45879296,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.2,14.067,14.267,1.067,144.933,18.867,7.133,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0022012208415086113,0.007468789013732834,0.002853211009174312,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.004600000000000001,0.6450704225352109,0.008178571428571431,0.004447220405493787,0.0095936329588015,0.0045902140672782876
1705386141,0.6766783625731566,2.7068804526300694,0.5570510043548699,19.252984092811793,0.3120303902126097,7.234195627363206,0.7673867160017701,3.7119528000772015,2.6424370714647516,0.24175829625356018,0.2706631660832254,116310016,43704320,11902976,41529344,43626496,16650240,41304064,10465280,45891584,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,16.6,26.2,1.2,83.542,1.2,14.067,14.267,1.067,144.933,18.867,6.933,0,0,0,0,0.002993948562783661,0.0032241215574548903,0.33928571428571436,0.06092337369993773,0.003,0.17826086956521742,0.003756756756756757,0.0022012208415086113,0.007468789013732834,0.0028646153846153847,0.004637518910741301,0.005044117647058822,0.8450000000000002,0.0969823820930921,0.004600000000000001,0.6450704225352109,0.008178571428571431,0.004447220405493787,0.0095936329588015,0.004602461538461539
1705386142,0.6766783625731566,2.7068804526300694,0.3929713098331633,19.252984092811793,0.3120303902126097,7.234195627363206,0.7673867160017701,3.7119528000772015,2.6424370714647516,0.2809110710530298,0.2627560356531537,116310016,43704320,11902976,41529344,43626496,16650240,41304064,10465280,45891584,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,15.467,25.333,1.2,73.872,1.2,14.067,12.6,1.067,142.867,18.667,6.867,0,0,0,0,0.0029850746268656712,0.0032273161413562557,0.23846153846153842,0.05880962463763026,0.003,0.17595338983050848,0.003756756756756757,0.0022017543859649126,0.007465753424657535,0.002861198738170347,0.00463044776119403,0.005124999999999995,0.7199999999999998,0.09456508892928536,0.004600000000000001,0.5905511811023625,0.008178571428571431,0.004455789473684212,0.00958779576587796,0.004602523659305993
1705386143,0.6766783625731566,2.7068804526300694,0.4488670121647219,19.252984092811793,0.3120303902126097,7.234195627363206,0.7673867160017701,3.7119528000772015,2.6424370714647516,0.2809110710530298,0.2627560356531537,116310016,43704320,11902976,41529344,43626496,16650240,41304064,10465280,45891584,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,15.467,25.333,1.2,73.872,1.2,14.067,12.6,1.2,142.867,18.667,6.867,0,0,0,0,0.0029850746268656712,0.0032273161413562557,0.23846153846153842,0.05880962463763026,0.003,0.17595338983050848,0.003909090909090909,0.0022017543859649126,0.007465753424657535,0.002861198738170347,0.00463044776119403,0.005124999999999995,0.7199999999999998,0.09456508892928536,0.004600000000000001,0.5905511811023625,0.008400000000000001,0.004455789473684212,0.00958779576587796,0.004602523659305993
1705386144,0.6766783625731566,2.7068804526300694,0.4488670121647219,19.252984092811793,0.3120303902126097,7.234195627363206,0.7673867160017701,3.7119528000772015,2.6424370714647516,0.2809110710530298,0.2627560356531537,116310016,43704320,11902976,41529344,43626496,16650240,41304064,10465280,45891584,3031040,9125888,43551.30249867092,,0,0,0,0,4,4,9,3,3,34,3,3,4,4,3,15.467,25.333,1.2,73.872,1.2,12.467,12.6,1.2,138.867,18.667,6.867,0,0,0,0,0.0029850746268656712,0.0032273161413562557,0.23846153846153842,0.05880962463763026,0.003,0.17345995893223823,0.003909090909090909,0.0022456822107081173,0.007465753424657535,0.002861198738170347,0.00463044776119403,0.005124999999999995,0.7199999999999998,0.09456508892928536,0.004600000000000001,0.5181415929203547,0.008400000000000001,0.004467098445595855,0.00958779576587796,0.004602523659305993
