time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,front-end_error,orders_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705679427,1.2663763621301785,5.637489824458916,0.17450829977199467,0.09044333333334247,4.498645585866019,1.1006356157394754,0.3308345368525854,0.08825366422385107,0.30657540061550553,0.9452818977535145,0,0.26943715642178556,0.18968999933281488,0.811535090676198,0.9313582536137007,217677824,92061696,6332416,430624768,108511232,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8323072,60391424,0,2205781.794652362,0,930358.5657370517,17387.243977501857,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.667,22.867,2.333,2.4,2.333,18.867,0,0,0,0,0.018214285714285714,0.003011049723756906,0.02855530474040632,0.02608695652173913,0.002303030303030303,0.003,0.003183041722745626,0.040546875,0.004619889502762432,0.06639751552795033,0.04521739130434783,0.004460606060606061,0.0046,0.004929475100942127
1705679428,1.2663763621301785,5.637489824458916,0.17450829977199467,0.09044333333334247,4.498645585866019,1.1006356157394754,0.3376348356573662,0.08825366422385107,0.31150549353444024,0.9452818977535145,0,0.2671370020919562,0.18538382975947476,0.811535090676198,0.9313582536137007,217677824,92061696,6332416,430624768,108511232,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8323072,60391424,0,2205781.794652362,0,949482.0717131473,24130.313116733927,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.667,22.867,2.333,2.4,2.333,18.867,0,0,0,0,0.018214285714285714,0.003011049723756906,0.02855530474040632,0.02608695652173913,0.002303030303030303,0.003,0.003183041722745626,0.040546875,0.004619889502762432,0.06639751552795033,0.04521739130434783,0.004460606060606061,0.0046,0.004929475100942127
1705679429,1.2663763621301785,5.637489824458916,0.17450829977199467,0.09044333333334247,4.498645585866019,1.1006356157394754,0.4080179282868474,0.08825366422385107,0.31150549353444024,0.9452818977535145,0,0.26713700209195623,0.18107766018613458,0.811535090676198,0.9313582536137007,217677824,92061696,6332416,430624768,108511232,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8323072,60391424,0,2205781.794652362,0,1147410.3585657373,24130.313116733927,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.8,22.667,1.733,2.2,2.133,17.267,0,0,0,0,0.0181781914893617,0.0030108695652173913,0.028914686825053992,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619565217391305,0.06480645161290323,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679430,1.2663763621301785,5.637489824458916,0.17450829977199467,0.09044333333334247,4.498645585866019,1.1927532141737278,0.4080179282868474,0.08825366422385107,0.31150549353444024,0.9452818977535145,0,0.26713700209195623,0.17677149061279437,0.5385729161636014,0.9313582536137007,217677824,92061696,6332416,430624768,108511232,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8323072,60391424,0,2205781.794652362,0,1147410.3585657373,24130.313116733927,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.8,22.667,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.0030108695652173913,0.028914686825053992,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619565217391305,0.06480645161290323,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679431,1.2663763621301785,5.637489824458916,0.17450829977199467,0.09044333333334247,4.609265255292622,1.1927532141737278,0.4080179282868473,0.08825366422385107,0.31150549353444024,0.9452818977535145,0,0.26713700209195623,0.17246532103945422,0.5163805125345432,0.9313582536137007,217677824,92061696,6332416,430624768,106790912,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60391424,0,2205781.794652362,0,1147410.3585657368,24130.313116733927,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.8,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.0030108695652173913,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619565217391305,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679432,1.3238130732084057,5.637489824458916,0.17450829977199467,0.19212523085824287,4.609265255292622,1.1927532141737278,0.4080179282868473,0.08825366422385107,0.31150549353444024,0.9452818977535145,0,0.26713700209195623,0.27361883607286847,0.5291822507146032,0.9313582536137007,217677824,92061696,6332416,430620672,106790912,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60391424,0,2205781.794652362,0,1147410.3585657368,24130.313116733927,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.8,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.0030108695652173913,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619565217391305,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679433,1.3238130732084057,5.637489824458916,0.17450829977199467,0.19212523085824287,4.609265255292622,1.1927532141737278,0.4080179282868473,0.08997550499966432,0.25856643284781844,0.9452818977535145,0,0.26713700209195623,0.27361883607286847,0.5419839888946634,0.9313582536137007,217677824,92061696,6332416,430620672,106790912,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60391424,0,2205781.794652362,0,1147410.3585657368,20029.466945516313,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.8,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.0030108695652173913,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619565217391305,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679434,1.3238130732084057,5.637489824458916,0.15504168221185805,0.19212523085824287,4.609265255292622,1.1927532141737278,0.4080179282868473,0.07503415231659936,0.2533746746222444,0.9452818977535145,0,0.26713700209195623,0.27361883607286847,0.5547857270747236,0.9313582536137007,217677824,92061696,6332416,430620672,106790912,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60391424,0,2205781.794652362,0,1147410.3585657368,19627.29506023741,0,0,1795204.1805385817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,3.8,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.0030108695652173913,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619565217391305,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679435,1.3238130732084057,5.637489824458916,0.18295802798134495,0.19212523085824287,4.609265255292622,0.9890607840232093,0.4080179282868473,0.07659059222871643,0.24818291639667045,0.9452818977535145,0,0.26713700209195623,0.27361883607286847,0.567587465254784,0.8298869719829665,217677824,92061696,6332416,430620672,106790912,329793536,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60391424,0,2205781.794652362,0,1147410.3585657368,19225.123174958513,0,0,1779688.6938691817,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,4.467,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679436,1.1111480188852803,5.814541514941807,0.18295802798134495,0.19212523085824287,4.609265255292622,0.9986937989825279,0.4080179282868473,0.07814703214083348,0.24299115817109646,0.9452818977535145,0,0.26713700209195623,0.299376438104014,0.580389203434844,0.791480204419728,217677824,92061696,6332416,430620672,106790912,329744384,46424064,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2502296.187065515,0,1147410.3585657368,18822.951289679615,0,0,1549414.736886011,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,4.467,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679437,1.08908446766514,5.814541514941807,0.18295802798134495,0.19212523085824287,4.609265255292622,0.9986937989825279,0.3950970681457948,0.07970347205295054,0.2377993999455224,0.8044480239034875,0,0.26713700209195623,0.299376438104014,0.5931909416149043,0.9376308009947879,217677824,92061696,6332416,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2502296.187065515,0,973692.5515055468,18420.779404400717,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,4.467,25.2,1.733,2.2,1.733,17.267,0,0,0,0,0.0181781914893617,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002313432835820896,0.003,0.003173102529960054,0.040546875,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004462686567164179,0.0046,0.004911584553928097
1705679438,1.2853423219763616,5.814541514941807,0.15302914390406328,0.19212523085824287,4.609265255292622,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.3148562494571337,1.006771474280091,0,0.26713700209195623,0.299376438104014,0.6059926797949644,0.9376308009947879,217690112,92061696,6332416,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2502296.187065515,0,973692.5515055468,28461.73890384782,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,4.467,25.2,1.733,1.8,1.733,17.267,0,0,0,0,0.0181781914893617,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002283582089552239,0.003,0.003173102529960054,0.040546875,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004456716417910448,0.0046,0.004911584553928097
1705679439,1.2853423219763616,5.814541514941807,0.1499798434377075,0.19212523085824287,3.9134229605223068,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.3148562494571337,0.837197598962181,0.00014366298354216402,0.26713700209195623,0.299376438104014,0.6187944179750247,0.9376308009947879,217690112,92061696,6332416,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2502296.187065515,0,973692.5515055468,28461.73890384782,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.267,4.467,25.2,1.733,1.8,1.733,17.267,0,0,0,0,0.0181781914893617,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002283582089552239,0.003,0.003173102529960054,0.040546875,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004456716417910448,0.0046,0.004911584553928097
1705679440,1.2853423219763616,5.814541514941807,0.17609798164384188,0.19212523085824287,4.73966507466292,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.3148562494571337,0.8204180743908461,0.00014366298354216402,0.26713700209195623,0.299376438104014,0.6315961561550848,0.9376308009947879,217690112,92061696,6316032,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2502296.187065515,0,973692.5515055468,28461.73890384782,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.8,4.467,25.2,1.733,1.8,1.733,17.267,0,0,0,0,0.018293650793650796,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002283582089552239,0.003,0.003173102529960054,0.04064432989690722,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004456716417910448,0.0046,0.004911584553928097
1705679441,1.2853423219763616,5.814541514941807,0.17609798164384188,0.19212523085824287,4.73966507466292,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.2118945043274426,0.299376438104014,0.644397894335145,0.9376308009947879,217690112,92061696,6316032,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2502296.187065515,0,973692.5515055468,19859.39393939394,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.8,4.467,25.2,1.733,1.8,1.733,16.667,0,0,0,0,0.018293650793650796,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002283582089552239,0.003,0.003168449197860963,0.04064432989690722,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004456716417910448,0.0046,0.004903208556149733
1705679442,1.2853423219763616,4.821442051446058,0.17609798164384188,0.19212523085824287,4.73966507466292,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.21626269761990563,0.299376438104014,0.7681042908036116,0.9376308009947879,217690112,92061696,6316032,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2074914.424548838,0,973692.5515055468,19859.39393939394,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.8,4.467,25.2,1.733,1.8,1.733,16.667,0,0,0,0,0.018293650793650796,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002283582089552239,0.003,0.003168449197860963,0.04064432989690722,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004456716417910448,0.0046,0.004903208556149733
1705679443,1.2853423219763616,4.724533026197029,0.17609798164384188,0.19212523085824287,4.73966507466292,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.18169499999999952,0.299376438104014,0.7681042908036116,0.9376308009947879,217690112,92061696,6316032,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,2033209.4880977464,0,973692.5515055468,19859.39393939394,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,7.8,4.467,25.2,1.733,1.8,1.733,16.667,0,0,0,0,0.018293650793650796,0.003010928961748634,0.028973684210526315,0.022980769230769235,0.002283582089552239,0.003,0.003168449197860963,0.04064432989690722,0.004619672131147541,0.06282312925170071,0.04407894736842106,0.004456716417910448,0.0046,0.004903208556149733
1705679444,1.2853423219763616,4.627624000947998,0.17609798164384188,0.19212523085824287,4.73966507466292,0.9986937989825279,0.3950970681457948,0.09338639472702363,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.18169499999999952,0.299376438104014,0.7681042908036116,0.9376308009947879,217690112,92061696,6316032,430620672,106790912,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,1991504.5516466543,0,973692.5515055468,19859.39393939394,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,4.4,25.8,2.2,1.933,1.867,18.533,0,0,0,0,0.018297872340425535,0.003022346368715084,0.02944504310344828,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.004640223463687152,0.06701807228915664,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679445,1.2853423219763616,4.5307149756989675,0.17609798164384188,0.19212523085824287,4.779040985003396,0.9194558274074971,0.3950970681457948,0.09338639472702363,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.2144193200504862,0.299376438104014,0.7681042908036116,0.9376308009947879,217690112,92061696,6316032,430620672,101281792,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,1949799.6151955624,0,973692.5515055468,19859.39393939394,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,4.4,25.8,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003022346368715084,0.02944504310344828,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.004640223463687152,0.06701807228915664,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679446,1.2853423219763616,4.433805950449939,0.17609798164384188,0.19259452719552655,4.779040985003396,0.9194558274074971,0.3950970681457948,0.09338639472702363,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.26263211802907144,0.299376438104014,0.7681042908036116,0.9376308009947879,217690112,92061696,6316032,430620672,101281792,329744384,46436352,4632576,270008320,97857536,4157440,2871296,302870528,8327168,60456960,0,1908094.6787444707,0,973692.5515055468,19859.39393939394,0,0,1835521.5616348367,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,4.4,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003022346368715084,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.004640223463687152,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679447,1.2853423219763616,4.336896925200907,0.17609798164384188,0.1894009516980604,4.779040985003396,0.9194558274074971,0.4047131730058549,0.0927040778429765,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.26263211802907144,0.299376438104014,0.7681042908036116,0.9451590404346243,217690112,92061696,6316032,430620672,101281792,329744384,46436352,4636672,270008320,97857536,4157440,2871296,302870528,8327168,60502016,0,1866389.7422933783,0,1106145.8866336914,19859.39393939394,0,0,1759198.2820329277,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,4.4,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003022346368715084,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.004640223463687152,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679448,0.9685007790933268,4.2399878999518785,0.17609798164384188,0.1894009516980604,4.779040985003396,0.9194558274074971,0.4047131730058549,0.0927040778429765,0.333403636363638,0.9701664753157224,0.00014366298354216402,0.26263211802907144,0.2895201103528414,0.6431817292080393,0.9451590404346243,217690112,92061696,6316032,430620672,101281792,329744384,46436352,4636672,270008320,97857536,4157440,2871296,302870528,8327168,60502016,0,1824684.8058422867,0,1106145.8866336914,19859.39393939394,0,0,1759198.2820329277,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,4.4,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003022346368715084,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.004640223463687152,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679449,1.164944378924359,4.143078874702847,0.17609798164384188,0.1894009516980604,4.779040985003396,0.9194558274074971,0.4047131730058549,0.0927040778429765,0.333403636363638,0.7926887948899156,0.00014366298354216402,0.26263211802907144,0.2895201103528414,0.630379991027979,0.9451590404346243,217690112,92061696,6316032,430620672,101281792,329744384,46436352,4636672,270008320,97857536,4157440,2871296,302870528,8327168,60502016,0,1782979.8693911943,0,1106145.8866336914,19859.39393939394,0,0,1759198.2820329277,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,4.4,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003022346368715084,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.004640223463687152,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679450,1.164944378924359,4.046169849453817,0.17609798164384188,0.1894009516980604,4.779040985003396,0.9194558274074971,0.4047131730058549,0.0927040778429765,0.333403636363638,0.8088229829766613,0.00014366298354216402,0.26263211802907144,0.2895201103528414,0.6175782528479189,0.9451590404346243,217690112,92061696,6316032,430620672,101281792,329744384,46436352,4636672,270008320,97857536,4157440,2871296,302870528,8327168,60502016,0,1741274.9329401026,0,1106145.8866336914,19859.39393939394,0,0,1759198.2820329277,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,3.933,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003023121387283237,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679451,1.171798264301427,3.1446831769516645,0.1566674796087032,0.1894009516980604,4.779040985003396,0.9194558274074971,0.4047131730058549,0.0927040778429765,0.333403636363638,0.9680512852047574,0.00014366298354216402,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.9451590404346243,217681920,92061696,6316032,430620672,101281792,329744384,46436352,4636672,270008320,97857536,4157440,2871296,302870528,8323072,60502016,0,2092665.3361539654,0,1106145.8866336914,19859.39393939394,0,0,1759198.2820329277,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,3.933,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003023121387283237,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679452,1.171798264301427,3.070050547056406,0.1566674796087032,0.18940095169806043,4.779040985003396,0.9194558274074971,0.4047131730058549,0.0927040778429765,0.333403636363638,0.9680512852047574,0.0002557893051553464,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.9451590404346243,217681920,92061696,6316032,430620672,101281792,329744384,46436352,4636672,270008320,97857536,4157440,2871296,302870528,8323072,60502016,0,2043000.2001960683,0,1106145.8866336914,19859.39393939394,0,0,1759198.2820329277,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,3.933,24.867,2.2,1.933,2.2,18.533,0,0,0,0,0.018297872340425535,0.003023121387283237,0.030054347826086958,0.02453125,0.0023043478260869566,0.003,0.0031903485254691694,0.04067010309278351,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.004460869565217392,0.0046,0.004942627345844505
1705679453,1.171798264301427,2.9954179171611477,0.1566674796087032,0.18940095169806043,4.779040985003396,0.969537409493172,0.40471317300585496,0.08458760439480176,0.31694401875058675,0.9432033438569931,0.0002621934037784663,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.7656655395724455,217681920,92061696,6316032,430620672,101281792,329797632,46436352,4636672,270008320,97861632,4157440,2871296,302870528,8323072,60502016,0,1993335.0642381713,0,1106145.8866336916,36924.18642387091,0,0,1575674.4972609133,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,3.933,24.867,2.2,2.067,2.2,18.533,0,0,0,0,0.018297872340425535,0.003023121387283237,0.030054347826086958,0.02453125,0.002212121212121212,0.003,0.0031903485254691694,0.04067010309278351,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.0044424242424242425,0.0046,0.004942627345844505
1705679454,1.171798264301427,5.193342285107303,0.1566674796087032,0.18940095169806043,4.779040985003396,0.969537409493172,0.40471317300585496,0.09772229522557992,0.31694401875058675,0.9432033438569931,0.00026859750240158635,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.781525818517099,217681920,92135424,6316032,430620672,101281792,329797632,46436352,4636672,270008320,97861632,4157440,2871296,302870528,8323072,60502016,0,2134316.6923863157,0,1106145.8866336916,36924.18642387091,0,0,1608313.6011005477,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.4,3.933,24.867,2.2,2.067,2.2,18.533,0,0,0,0,0.018297872340425535,0.003023121387283237,0.030054347826086958,0.02453125,0.002212121212121212,0.003,0.0031903485254691694,0.04067010309278351,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.0044424242424242425,0.0046,0.004942627345844505
1705679455,1.171798264301427,5.193342285107303,0.1566674796087032,0.18940095169806043,4.779040985003396,0.9695374094931718,0.40471317300585496,0.09772229522557992,0.31694401875058675,0.9432033438569931,0.0001433569500675027,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.7973860974617527,217681920,92135424,6316032,430620672,101281792,329797632,46436352,4636672,270008320,97861632,4157440,2871296,302870528,8323072,60502016,0,2134316.6923863157,0,1106145.8866336916,36924.18642387091,0,0,1640952.7049401822,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.133,3.933,24.867,2.2,2.067,2.2,18.533,0,0,0,0,0.01798648648648649,0.003023121387283237,0.030054347826086958,0.02453125,0.002212121212121212,0.003,0.0031903485254691694,0.04019444444444444,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.0044424242424242425,0.0046,0.004942627345844505
1705679456,1.171798264301427,5.193342285107303,0.1566674796087032,0.18940095169806043,4.779040985003396,0.9695374094931718,0.40471317300585496,0.09772229522557992,0.31694401875058675,0.9432033438569931,0.00014673076923079617,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.8132463764064062,217681920,92135424,6316032,430620672,101281792,329797632,46436352,4636672,270008320,97861632,4157440,2871296,302870528,8323072,60502016,0,2134316.6923863157,0,1106145.8866336916,36924.18642387091,0,0,1673591.8087798166,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.133,3.933,24.867,2.2,2.067,2.2,18.333,0,0,0,0,0.01798648648648649,0.003023121387283237,0.030054347826086958,0.02453125,0.002212121212121212,0.003,0.0032002706359945876,0.04019444444444444,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.0044424242424242425,0.0046,0.0049604871447902574
1705679457,1.171798264301427,5.193342285107303,0.1566674796087032,0.18940095169806043,4.779040985003396,0.969537409493172,0.3902877567312582,0.09772229522557992,0.30070048373028535,0.9432033438569931,0.00015010458839408963,0.26263211802907144,0.2895201103528414,0.7849333177806278,0.8291066553510597,217681920,92135424,6316032,430620672,101281792,329797632,46469120,4636672,270008320,97861632,4157440,2871296,302870528,8323072,60502016,0,2134316.6923863157,0,854633.8631250453,54135.4973434485,0,0,1706230.9126194513,11,7,6,4,8,23,5,5,3,11,1,3,6,17,8,8.133,3.933,24.867,2.2,2.067,2.2,18.333,0,0,0,0,0.01798648648648649,0.003023121387283237,0.030054347826086958,0.02453125,0.002212121212121212,0.003,0.0032002706359945876,0.04019444444444444,0.0046416184971098265,0.07108247422680412,0.044833333333333336,0.0044424242424242425,0.0046,0.0049604871447902574
