time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705734578,1.4393464349274272,5.956569513261449,0.15593459067641838,0.20531540048125962,4.369912587788048,1.147301876197974,0.40976391231028786,0.09145385860766402,0.3717133274660481,0.8267186724736969,0.00014819133688020447,0.3183627298086913,0.39685151624984893,0.784252950266927,0.8812726023433146,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97415168,4644864,2973696,303632384,8327168,60715008,0,2542838.8225007285,0,0,863406.4080944352,38971.48022168835,0,0,1522375.6580425096,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.4,3.8,22.733,2.067,1.933,2.067,18.867,0,0,0.019086538461538464,0.0030578034682080925,0.031202770780856422,0.03765060240963855,0.0027249999999999996,0.0030444444444444447,0.0033390804597701156,0.04202380952380952,0.004704046242774567,0.07806521739130436,0.04801204819277109,0.004585,0.004680000000000001,0.006550847457627123
1705734579,1.4393464349274272,5.956569513261449,0.13113124484695057,0.20531540048125962,4.395861983904215,1.147301876197974,0.40976391231028786,0.09145385860766402,0.3717133274660481,0.8267186724736969,0.00014819133688020447,0.3183627298086913,0.39685151624984893,0.781553269166943,0.8640875460068312,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97415168,4644864,2973696,303632384,8327168,60715008,0,2542838.8225007285,0,0,863406.4080944352,38971.48022168835,0,0,1492688.9170963075,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.4,3.8,22.733,2.067,1.933,2.067,18.867,0,0,0.019086538461538464,0.0030578034682080925,0.031202770780856422,0.03765060240963855,0.0027249999999999996,0.0030444444444444447,0.0033390804597701156,0.04202380952380952,0.004704046242774567,0.07806521739130436,0.04801204819277109,0.004585,0.004680000000000001,0.006550847457627123
1705734580,1.4393464349274272,4.865375616511231,0.12853233500234362,0.20531540048125962,4.395861983904215,1.147301876197974,0.40976391231028786,0.09145385860766402,0.3717133274660481,0.8267186724736969,0.0001179085725330986,0.3183627298086913,0.39685151624984893,0.781553269166943,0.840712475232081,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97415168,4644864,2973696,303632384,8327168,60715008,0,2077011.9405421158,0,0,863406.4080944352,38971.48022168835,0,0,1669425.4753605109,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.667,3.8,22.733,2.333,2.2,2.333,19.667,0,0,0.01920616113744076,0.0030578034682080925,0.031202770780856422,0.03780120481927711,0.0027215189873417726,0.003044943820224719,0.003320457796852646,0.04205357142857143,0.004704046242774567,0.07806521739130436,0.0480421686746988,0.0045848101265822784,0.004680898876404495,0.006379464285714289
1705734581,1.4393464349274272,4.766099457956872,0.12593342515773664,0.1339574999999993,4.395861983904215,1.147301876197974,0.40976391231028786,0.09145385860766402,0.3717133274660481,0.8267186724736969,0.0001179085725330986,0.3183627298086913,0.39685151624984893,0.781553269166943,0.8235565657909187,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97415168,4644864,2973696,303632384,8327168,60715008,0,2034631.2935004372,0,0,863406.4080944352,38971.48022168835,0,0,1635358.522486821,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.667,3.8,22.733,2.333,2.2,2.333,19.667,0,0,0.01920616113744076,0.0030578034682080925,0.031202770780856422,0.03780120481927711,0.0027215189873417726,0.003044943820224719,0.003320457796852646,0.04205357142857143,0.004704046242774567,0.07806521739130436,0.0480421686746988,0.0045848101265822784,0.004680898876404495,0.006379464285714289
1705734582,1.4393464349274272,4.666823299402515,0.12333451531312968,0.1339574999999993,4.395861983904215,1.147301876197974,0.40976391231028786,0.09145385860766402,0.3717133274660481,0.8267186724736969,0.0001179085725330986,0.3234795666630927,0.39685151624984893,0.781553269166943,0.8064006563497563,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97415168,4644864,2969600,303632384,8327168,60715008,0,1992250.6464587583,0,0,863406.4080944352,38971.48022168835,0,0,1601291.569613131,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.133,3.8,22.733,2.333,2.2,2.333,19.667,0,0,0.019427570093457944,0.0030578034682080925,0.031202770780856422,0.03780120481927711,0.0027215189873417726,0.003044943820224719,0.003320457796852646,0.042379518072289145,0.004704046242774567,0.07806521739130436,0.0480421686746988,0.0045848101265822784,0.004680898876404495,0.006379464285714289
1705734583,1.4393464349274272,4.567547140848158,0.1207356054685227,0.1339574999999993,4.395861983904215,1.147301876197974,0.40976391231028786,0.09145385860766402,0.3717133274660481,0.8267186724736969,0.0001179085725330986,0.3234795666630927,0.39685151624984893,0.781553269166943,0.7892447469085939,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97415168,4644864,2969600,303632384,8327168,60715008,0,1949869.9994170798,0,0,863406.4080944352,38971.48022168835,0,0,1567224.6167394414,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.133,3.8,22.733,2.333,2.2,2.333,19.667,0,0,0.019427570093457944,0.0030578034682080925,0.031202770780856422,0.03780120481927711,0.0027215189873417726,0.003044943820224719,0.003320457796852646,0.042379518072289145,0.004704046242774567,0.07806521739130436,0.0480421686746988,0.0045848101265822784,0.004680898876404495,0.006379464285714289
1705734584,1.3913539967373028,4.4682709822938005,0.11813669562391572,0.1339574999999993,3.6286924872549315,1.147301876197974,0.40976391231028786,0.09570254752982393,0.3187307553208667,0.8351630335782287,0.0001179085725330986,0.3234795666630927,0.39685151624984893,0.781553269166943,0.7720888374674316,220905472,96022528,6299648,430669824,109182976,332050432,47509504,4608000,248602624,97427456,4644864,2969600,303632384,8327168,60715008,0,1907489.352375401,0,0,863406.4080944352,33416.63698664531,0,0,1533157.663865752,17,10,6,4,7,17,5,4,3,11,1,3,5,17,8,7.133,3.8,22.733,2.333,2.2,2.333,19.667,0,0,0.019427570093457944,0.0030578034682080925,0.031202770780856422,0.03780120481927711,0.0027215189873417726,0.003044943820224719,0.003320457796852646,0.042379518072289145,0.004704046242774567,0.07806521739130436,0.0480421686746988,0.0045848101265822784,0.004680898876404495,0.006379464285714289
1705734585,1.3913539967373028,5.875927028912682,0.11553778577930873,0.17096027805569392,4.392366086990173,0.9874638921050416,0.40976391231028786,0.0874836007089091,0.31253553319643257,0.8351630335782287,0.0001179085725330986,0.3234795666630927,0.39685151624984893,0.781553269166943,0.7549329280262692,220905472,95928320,6299648,430665728,101171200,332050432,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60715008,0,2237489.576774501,0,0,863406.4080944352,32767.11231628384,0,0,1499090.710992062,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.8,22.933,2,2.2,2.333,18.867,0,0,0.019375,0.0030449438202247193,0.03174300254452926,0.037941176470588235,0.0027215189873417726,0.003044943820224719,0.0033083451202263084,0.042531250000000013,0.004680898876404495,0.07917695473251028,0.04829411764705882,0.0045848101265822784,0.004680898876404495,0.006256880733944956
1705734586,1.3913539967373028,5.875927028912682,0.11293887593470178,0.17439393933077588,4.392366086990173,1.0066049933567063,0.40976391231028786,0.0874836007089091,0.3063403110719984,0.8351630335782287,0.0001179085725330986,0.32654930294087897,0.39685151624984893,0.781553269166943,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332050432,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2237489.576774501,0,0,863406.4080944352,32117.587645922362,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.8,22.933,2,2.2,2.333,18.867,0,0,0.019375,0.0030449438202247193,0.03174300254452926,0.037941176470588235,0.0027215189873417726,0.003044943820224719,0.0033083451202263084,0.042531250000000013,0.004680898876404495,0.07917695473251028,0.04829411764705882,0.0045848101265822784,0.004680898876404495,0.006256880733944956
1705734587,1.3913539967373028,5.910248143106155,0.1103399660900948,0.2060196765049184,4.392366086990173,1.1484660750998765,0.40976391231028786,0.0874836007089091,0.30221705140594207,0.8351630335782287,0.0001179085725330986,0.32654930294087897,0.39685151624984893,0.781553269166943,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332050432,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,863406.4080944352,47326.84823974327,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.8,22.933,2,2.2,2.333,18.867,0,0,0.019375,0.0030449438202247193,0.03174300254452926,0.037941176470588235,0.0027215189873417726,0.003044943820224719,0.0033083451202263084,0.042531250000000013,0.004680898876404495,0.07917695473251028,0.04829411764705882,0.0045848101265822784,0.004680898876404495,0.006256880733944956
1705734588,1.3913539967373028,5.910248143106155,0.10774105624548784,0.2060196765049184,4.392366086990173,1.1096660263955407,0.41621580032622596,0.0874836007089091,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.39685151624984893,0.781553269166943,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,1008463.3613393652,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.867,22.933,2,2.2,2.333,15.933,0,0,0.019375,0.0030337078651685397,0.03174300254452926,0.037941176470588235,0.0027215189873417726,0.003044943820224719,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07917695473251028,0.04829411764705882,0.0045848101265822784,0.004680898876404495,0.006356481481481483
1705734589,1.3913539967373028,5.910248143106155,0.10514214640088085,0.2060196765049184,4.392366086990173,1.1096660263955407,0.41621580032622596,0.0874836007089091,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.39685151624984893,0.781553269166943,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,1008463.3613393652,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.867,23.533,2,2.2,1.933,15.933,0,0,0.019375,0.0030337078651685397,0.031608072916666674,0.037941176470588235,0.0027215189873417726,0.0030465116279069764,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07940573770491804,0.04829411764705882,0.0045848101265822784,0.004683720930232557,0.006356481481481483
1705734590,1.3913539967373028,5.910248143106155,0.10254323655627388,0.2060196765049184,4.392366086990173,1.1096660263955407,0.41621580032622596,0.0874836007089091,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.3379422157585276,0.493295000000007,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,1008463.3613393652,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.867,23.533,2,2.2,1.933,15.933,0,0,0.019375,0.0030337078651685397,0.031608072916666674,0.037941176470588235,0.0027215189873417726,0.0030465116279069764,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07940573770491804,0.04829411764705882,0.0045848101265822784,0.004683720930232557,0.006356481481481483
1705734591,1.3913539967373028,5.910248143106155,0.0999443267116669,0.2060196765049184,4.392366086990173,1.1096660263955407,0.41621580032622596,0.0874836007089091,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.33132802382103016,0.493295000000007,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47509504,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,1008463.3613393652,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,5,17,8,7.467,3.867,23.533,2,2.067,1.933,15.933,0,0,0.019375,0.0030337078651685397,0.031608072916666674,0.037941176470588235,0.002792207792207792,0.0030465116279069764,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07940573770491804,0.04829411764705882,0.0046,0.004683720930232557,0.006356481481481483
1705734592,1.3913539967373028,5.910248143106155,0.09734541686705994,0.2060196765049184,4.392366086990173,1.1096660263955407,0.4059137702578772,0.0874836007089091,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.36781742314570304,0.493295000000007,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7.467,3.867,23.533,2,2.067,1.933,15.933,0,0,0.019375,0.0030337078651685397,0.031608072916666674,0.037941176470588235,0.002792207792207792,0.0030465116279069764,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07940573770491804,0.04829411764705882,0.0046,0.004683720930232557,0.006356481481481483
1705734593,1.3913539967373028,5.910248143106155,0.09474650702245295,0.2060196765049184,3.5361515198634166,1.1096660263955407,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.34838962917054306,0.493295000000007,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7.467,3.867,23.533,2,2.067,1.933,15.933,0,0,0.019375,0.0030337078651685397,0.031608072916666674,0.037941176470588235,0.002792207792207792,0.0030465116279069764,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07940573770491804,0.04829411764705882,0.0046,0.004683720930232557,0.006356481481481483
1705734594,1.3913539967373028,5.910248143106155,0.08464692392539276,0.2060196765049184,3.609939326822741,1.1096660263955407,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8351630335782287,0.0001797236380778367,0.32654930294087897,0.34838962917054306,0.493295000000007,1.01642987320936,220905472,95928320,6299648,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2969600,303632384,8327168,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1645495.6985243687,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7.467,3.867,23.533,2,2.067,1.933,15.933,0,0,0.019375,0.0030337078651685397,0.031608072916666674,0.037941176470588235,0.002792207792207792,0.0030465116279069764,0.003318114874815906,0.042531250000000013,0.004660674157303372,0.07940573770491804,0.04829411764705882,0.0046,0.004683720930232557,0.006356481481481483
1705734595,1.3913539967373028,5.910248143106155,0.1613584873700468,0.2060196765049184,3.683727133782065,1.1096660263955407,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.7076052657057555,0.0001797236380778367,0.32654930294087897,0.34838962917054306,0.7666903819645157,1.0305720185577707,220905472,95928320,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2969600,303632384,8335360,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1823422.4570248597,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7,3.867,23.533,1.533,1.6,1.467,14.533,0,0,0.01953271028037383,0.0030337078651685397,0.031608072916666674,0.03794642857142857,0.0027894736842105266,0.0030232558139534882,0.0032857142857142855,0.04265432098765433,0.004660674157303372,0.07940573770491804,0.04830357142857143,0.004600000000000001,0.004641860465116279,0.006000000000000002
1705734596,1.3913539967373028,5.910248143106155,0.1613584873700468,0.20327029451338083,4.427268417559432,1.1096660263955405,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8481467093975524,0.0001797236380778367,0.32654930294087897,0.34838962917054306,0.7666903819645157,1.0305720185577707,220905472,95928320,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2969600,303632384,8335360,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1823422.4570248597,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7,3.867,23.533,1.533,1.6,1.467,14.533,0,0,0.01953271028037383,0.0030337078651685397,0.031608072916666674,0.03794642857142857,0.0027894736842105266,0.0030232558139534882,0.0032857142857142855,0.04265432098765433,0.004660674157303372,0.07940573770491804,0.04830357142857143,0.004600000000000001,0.004641860465116279,0.006000000000000002
1705734597,1.3677584499542024,5.910248143106155,0.1613584873700468,0.20327029451338083,4.427268417559432,1.1096660263955405,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8481467093975524,0.0001797236380778367,0.323944796280706,0.34838962917054306,0.7666903819645157,1.0305720185577707,220917760,95928320,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2842624,303632384,8335360,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1823422.4570248597,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,6.867,3.867,23.533,1.533,1.6,1.467,14.533,0,0,0.01951923076923077,0.0030337078651685397,0.031608072916666674,0.03794642857142857,0.0027894736842105266,0.0030232558139534882,0.0032857142857142855,0.04214285714285717,0.004660674157303372,0.07940573770491804,0.04830357142857143,0.004600000000000001,0.004641860465116279,0.006000000000000002
1705734598,1.3677584499542024,5.910248143106155,0.1613584873700468,0.20327029451338083,4.427268417559432,1.1096660263955405,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8481467093975524,0.0001797236380778367,0.323944796280706,0.34838962917054306,0.7666903819645157,1.0305720185577707,220917760,95928320,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2842624,303632384,8335360,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1823422.4570248597,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,6.867,3.867,23.533,1.533,1.6,1.467,14.533,0,0,0.01951923076923077,0.0030337078651685397,0.031608072916666674,0.03794642857142857,0.0027894736842105266,0.0030232558139534882,0.0032857142857142855,0.04214285714285717,0.004660674157303372,0.07940573770491804,0.04830357142857143,0.004600000000000001,0.004641860465116279,0.006000000000000002
1705734599,1.3677584499542024,5.910248143106155,0.1613584873700468,0.20327029451338083,4.427268417559432,1.1096660263955405,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8481467093975524,0.00014721238079804801,0.323944796280706,0.34838962917054306,0.7666903819645157,1.0305720185577707,220917760,95928320,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2842624,303632384,8335360,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1823422.4570248597,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,6.867,3.867,23.533,1.533,1.6,1.467,14.533,0,0,0.01951923076923077,0.0030337078651685397,0.031608072916666674,0.03794642857142857,0.0027894736842105266,0.0030232558139534882,0.0032857142857142855,0.04214285714285717,0.004660674157303372,0.07940573770491804,0.04830357142857143,0.004600000000000001,0.004641860465116279,0.006000000000000002
1705734600,1.3677584499542024,5.910248143106155,0.1613584873700468,0.20327029451338083,4.427268417559432,1.1199198824940173,0.4059137702578772,0.08748360070890908,0.33719543040214306,0.8481467093975524,0.00011381446376594996,0.323944796280706,0.34838962917054306,0.7666903819645157,1.0305720185577707,220917760,95928320,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97427456,4644864,2842624,303632384,8335360,60788736,0,2631472.8571087387,0,0,843330.9550504537,60433.35300564876,0,0,1823422.4570248597,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7.267,4.067,24.867,1.733,1.6,1.467,15.6,0,0,0.01951219512195122,0.0030232558139534882,0.031284153005464485,0.03795731707317073,0.0027894736842105266,0.0030232558139534882,0.0032503639010189227,0.041569767441860465,0.004641860465116279,0.07951219512195123,0.04832317073170732,0.004600000000000001,0.004641860465116279,0.0055058139534883725
1705734601,1.3677584499542024,6.010438674090659,0.1613584873700468,0.20327029451338083,4.427268417559432,1.1199198824940173,0.4059137702578772,0.03390666666666616,0.2573677298273872,0.8312283411966286,0.00011381446376594996,0.323944796280706,0.34838962917054306,0.7666903819645157,1.0317556187931856,220917760,95956992,6418432,430665728,101171200,332025856,47521792,4612096,248602624,97452032,4644864,2842624,303632384,8335360,60854272,0,2337485.9065757752,0,0,843330.9550504537,34545.098354074675,0,0,1673066.5737460556,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7.267,4.067,24.867,1.733,1.6,1.467,15.6,0,0,0.01951219512195122,0.0030232558139534882,0.031284153005464485,0.03795731707317073,0.0027894736842105266,0.0030232558139534882,0.0032503639010189227,0.041569767441860465,0.004641860465116279,0.07951219512195123,0.04832317073170732,0.004600000000000001,0.004641860465116279,0.0055058139534883725
1705734602,1.3677584499542024,6.010438674090659,0.1613584873700468,0.20327029451338083,4.427268417559432,0.9748871468224797,0.4059137702578772,0.056112383087765144,0.3062625451625956,0.8312283411966286,0.00011381446376594996,0.323944796280706,0.34838962917054306,0.7666903819645157,1.0317556187931856,220917760,95956992,6418432,430665728,101171200,332025856,47521792,4608000,248602624,97452032,4644864,2842624,303632384,8335360,60854272,0,2337485.9065757752,0,0,843330.9550504537,41107.98875953433,0,0,1673066.5737460556,17,7,6,4,7,17,5,4,3,11,1,3,6,17,8,7.267,4.067,24.867,1.733,1.6,1.467,15.6,0,0,0.01951219512195122,0.0030232558139534882,0.031284153005464485,0.03795731707317073,0.0027894736842105266,0.0030232558139534882,0.0032503639010189227,0.041569767441860465,0.004641860465116279,0.07951219512195123,0.04832317073170732,0.004600000000000001,0.004641860465116279,0.0055058139534883725
1705734603,0.873853210939816,6.010438674090659,0.1613584873700468,0.19607935535554583,4.451645125779676,0.9562218154475792,0.3858613721653792,0.05751554345505111,0.3894089940563076,0.8312283411966286,0.00011381446376594996,0.21096779421001724,0.34838962917054306,0.7666903819645157,1.0317556187931856,220917760,95956992,6418432,430665728,100171776,332025856,47521792,4608000,248606720,97452032,4644864,2842624,303632384,8335360,60854272,0,2337485.9065757752,0,0,525515.6044519999,27560.838847145904,0,0,1673066.5737460556,17,7,6,4,8,17,5,4,3,11,1,3,6,17,8,7.267,3.733,24.867,1.733,1.6,1.467,16.6,0,0,0.01951219512195122,0.003035714285714286,0.031284153005464485,0.03795731707317073,0.0027894736842105266,0.0030232558139534882,0.003230320699708455,0.041569767441860465,0.0046642857142857146,0.07951219512195123,0.04832317073170732,0.004600000000000001,0.004641860465116279,0.00515822784810127
1705734604,0.8954869893405246,5.96418363035315,0.1613584873700468,0.19607935535554583,4.451645125779676,0.9375564840726788,0.3858613721653792,0.058918703822337035,0.3894089940563076,0.8312283411966286,0.00011381446376594996,0.21644829569296645,0.3188923412025029,0.7666903819645157,1.0317556187931856,220917760,95956992,6418432,430665728,100171776,332025856,47521792,4608000,248606720,97452032,4644864,2842624,303632384,8335360,60854272,0,1710357.169487734,0,0,525515.6044519999,27560.838847145904,0,0,1673066.5737460556,17,7,6,4,8,17,5,4,3,11,1,3,6,17,8,7.267,3.733,23.467,1.733,1.6,1.733,16.6,0,0,0.01951219512195122,0.003035714285714286,0.031051873198847266,0.03795731707317073,0.0027894736842105266,0.003023529411764706,0.003230320699708455,0.041569767441860465,0.0046642857142857146,0.08023346303501944,0.04832317073170732,0.004600000000000001,0.004642352941176471,0.00515822784810127
1705734605,0.917120767741233,5.9641836303531495,0.1613584873700468,0.19607935535554583,4.451645125779676,0.9188911526977787,0.3858613721653792,0.060321864189622994,0.3894089940563076,0.8312283411966286,0.00011381446376594996,0.22192879717591563,0.3188923412025029,0.7666903819645157,1.0317556187931856,220917760,95956992,6418432,430665728,100171776,332025856,47521792,4608000,248606720,97452032,4644864,2842624,303632384,8335360,60854272,0,1710357.1694877336,0,0,525515.6044519999,27560.838847145904,0,0,1673066.5737460556,17,7,6,4,8,17,5,4,3,11,1,3,6,17,8,7.267,3.733,23.467,1.733,1.6,1.733,16.6,0,0,0.01951219512195122,0.003035714285714286,0.031051873198847266,0.03795731707317073,0.0027894736842105266,0.003023529411764706,0.003230320699708455,0.041569767441860465,0.0046642857142857146,0.08023346303501944,0.04832317073170732,0.004600000000000001,0.004642352941176471,0.00515822784810127
1705734606,0.9387545461419415,5.9641836303531495,0.1576790645348241,0.19607935535554583,4.451645125779676,0.9002258213228783,0.3858613721653792,0.061725024556908946,0.3894089940563076,0.8312283411966286,0,0.2274092986588648,0.3188923412025029,0.7666903819645157,1.0317556187931856,220917760,95956992,6299648,430665728,100171776,332025856,47521792,4608000,248606720,97452032,4644864,2842624,303632384,8335360,60854272,0,1710357.1694877336,0,0,525515.6044519999,27560.838847145904,0,0,1673066.5737460556,17,7,6,4,8,17,5,4,3,11,1,3,6,17,8,7.267,3.733,23.467,1.733,1.8,1.733,16.6,0,0,0.01951219512195122,0.003035714285714286,0.031051873198847266,0.03795731707317073,0.002792207792207792,0.003023529411764706,0.003230320699708455,0.041569767441860465,0.0046642857142857146,0.08023346303501944,0.04832317073170732,0.0046,0.004642352941176471,0.00515822784810127
1705734607,0.9603883245426501,5.9641836303531495,0.1576790645348241,0.19607935535554583,4.451645125779676,0.8815604899479782,0.3858613721653792,0.06312818492419489,0.3894089940563076,0.8312283411966286,0,0.232889800141814,0.3188923412025029,0.7666903819645157,1.0317556187931856,220917760,95956992,6299648,430665728,100171776,332025856,47521792,4608000,248606720,97452032,4644864,2842624,303632384,8335360,60854272,0,1710357.1694877336,0,0,525515.6044519999,27560.838847145904,0,0,1673066.5737460556,17,7,6,4,8,17,5,4,3,11,1,3,6,17,8,7.267,3.733,23.467,1.733,1.8,1.733,16.6,0,0,0.01951219512195122,0.003035714285714286,0.031051873198847266,0.03795731707317073,0.002792207792207792,0.003023529411764706,0.003230320699708455,0.041569767441860465,0.0046642857142857146,0.08023346303501944,0.04832317073170732,0.0046,0.004642352941176471,0.00515822784810127
1705734608,0.9820221029433585,5.9641836303531495,0.1628983915619941,0.19607935535554583,4.451645125779676,0.8628951585730777,0.3858613721653792,0.06453134529148084,0.3894089940563076,0.8312283411966286,0,0.23790444015513476,0.3188923412025029,0.7666903819645157,1.0317556187931856,220917760,95956992,6299648,430665728,100171776,332025856,47521792,4608000,248606720,97452032,4644864,2846720,303632384,8335360,60854272,0,1710357.1694877336,0,0,525515.6044519999,27560.838847145904,0,0,1673066.5737460556,17,7,6,4,8,17,5,4,3,11,1,3,6,17,8,7.267,3.733,23.467,1.733,1.8,1.733,16.6,0,0,0.01951219512195122,0.003035714285714286,0.031051873198847266,0.03795731707317073,0.002792207792207792,0.003023529411764706,0.003230320699708455,0.041569767441860465,0.0046642857142857146,0.08023346303501944,0.04832317073170732,0.0046,0.004642352941176471,0.00515822784810127
