time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705710750,0.6140419557763818,2.372484105265334,0.44001150086260604,33.616197758861105,0.34231058632865374,8.351486775419811,0.7879411032077976,3.657270721714233,2.8287240681556542,0.21042610307902276,0.19362041516463777,112988160,44752896,11943936,45416448,43974656,17539072,45043712,10211328,46632960,2957312,8937472,44234.45557385458,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.867,24.734,1,81.734,1.133,12.8,12.533,1.133,133,17.6,7.6,0,0,0,0.0029940301180722364,0.0031537061186407028,0.10277796525352025,0.004394447070939879,0.003,0.0578828947418472,0.003148148148148148,0.001743217152380529,0.007506300026639264,0.002925289059956625,0.004603582247571588,0.004876671013553265,0.22055559305070407,0.06265718829689733,0.0046,0.2327027032437964,0.004866666666666667,0.004365782000284579,0.009622168794421283,0.004603449140377817
1705710751,0.6140419557763818,2.372484105265334,0.44001150086260604,33.616197758861105,0.34231058632865374,8.351486775419811,0.7879411032077976,3.657270721714233,2.8287240681556542,0.21512429409973718,0.19828636085077125,112988160,44752896,11943936,45416448,43974656,17539072,45043712,10211328,46632960,2957312,8937472,44234.45557385458,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,25.334,1.2,79.867,1.133,12.8,13.333,1.133,140.267,18.6,8.134,0,0,0,0.002993948562783661,0.0031246511627906976,0.09722222222222222,0.004389473684210526,0.003,0.056485355648535546,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002923976608187134,0.004603630862329804,0.004824372093023255,0.21942307692307694,0.06176409185803758,0.0046,0.2276190476190476,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004603508771929825
1705710752,0.6140419557763818,2.372484105265334,0.44001150086260604,33.616197758861105,0.34231058632865374,8.351486775419811,0.7879411032077976,3.657270721714233,2.8287240681556542,0.21982248512045166,0.20295230653690471,112988160,44752896,11943936,45416448,43974656,17539072,45043712,10211328,46632960,2957312,8937472,44234.45557385458,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,25.334,1.2,79.867,1.133,12.8,13.333,1.133,140.267,18.6,8.134,0,0,0,0.002993948562783661,0.0031246511627906976,0.09722222222222222,0.004389473684210526,0.003,0.056485355648535546,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002923976608187134,0.004603630862329804,0.004824372093023255,0.21942307692307694,0.06176409185803758,0.0046,0.2276190476190476,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004603508771929825
1705710753,0.6140419557763818,2.372484105265334,0.4094892723375944,33.616197758861105,0.34231058632865374,8.351486775419811,0.7896252252252297,3.657270721714233,2.8287240681556542,0.22452067614116603,0.2076182522230382,112988160,44752896,11943936,45416448,43974656,17539072,44998656,10211328,46632960,2957312,8937472,44234.45557385458,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,25.334,1.2,77.667,1.133,13.067,13.333,1.133,140.267,18.6,8.134,0,0,0,0.002993948562783661,0.0031246511627906976,0.09722222222222222,0.0043720823798627005,0.003,0.056273408239700354,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002923976608187134,0.004603630862329804,0.004824372093023255,0.21942307692307694,0.06047722342733187,0.0046,0.21984848484848474,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004603508771929825
1705710754,0.6140419557763818,2.372484105265334,0.4094892723375944,33.616197758861105,0.34231058632865374,8.351486775419811,0.7896252252252297,3.657270721714233,2.8287240681556542,0.22921886716188045,0.20322568150601927,112988160,44752896,11943936,45416448,43974656,17539072,44998656,10211328,46632960,2957312,8937472,44234.45557385458,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,25.334,1.2,77.667,1.133,13.067,13.333,1.133,140.267,18.6,8.134,0,0,0,0.002993948562783661,0.0031246511627906976,0.09722222222222222,0.0043720823798627005,0.003,0.056273408239700354,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002923976608187134,0.004603630862329804,0.004824372093023255,0.21942307692307694,0.06047722342733187,0.0046,0.21984848484848474,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004603508771929825
1705710755,0.721470504518604,2.372484105265334,0.4094892723375944,33.616197758861105,0.34231058632865374,8.351486775419811,0.7896252252252297,3.657270721714233,2.8287240681556542,0.23391705818259487,0.20767269783388737,112812032,44752896,11943936,45416448,43974656,17539072,44998656,10211328,46632960,2957312,8937472,58293.60278943998,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,24.334,1.2,77.667,1.133,13.067,13.333,1.133,140.267,18.6,8.134,0,0,0,0.002993948562783661,0.003127862595419847,0.09722222222222222,0.0043720823798627005,0.003,0.056273408239700354,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002923976608187134,0.004603630862329804,0.004830152671755725,0.21942307692307694,0.06047722342733187,0.0046,0.21984848484848474,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004603508771929825
1705710756,0.721470504518604,2.372484105265334,0.4094892723375944,33.616197758861105,0.34231058632865374,8.351486775419811,0.7896252252252297,2.692340525312152,2.662212582574898,0.28189146124286496,0.21211971416175546,112812032,44752896,11943936,45416448,43974656,17539072,44998656,10211328,46632960,2957312,8937472,58293.60278943999,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,24.334,1.2,77.667,1.133,13.067,13.333,1.133,140.267,18.6,7.067,0,0,0,0.002993948562783661,0.003127862595419847,0.09722222222222222,0.0043720823798627005,0.003,0.056273408239700354,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002937888198757764,0.004603630862329804,0.004830152671755725,0.21942307692307694,0.06047722342733187,0.0046,0.21984848484848474,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004607453416149068
1705710757,0.721470504518604,2.372484105265334,0.4094892723375944,33.616197758861105,0.34231058632865374,8.351486775419811,0.7896252252252297,2.70372956555532,2.662212582574898,0.28189146124286496,0.21656673048962355,112812032,44752896,11943936,45416448,43974656,17539072,44998656,10620928,46632960,2957312,8937472,58293.60278943999,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,24.334,1.2,77.667,1,13.067,13.333,1.133,140.267,18.6,7.067,0,0,0,0.002993948562783661,0.003127862595419847,0.09722222222222222,0.0043720823798627005,0.003,0.05627340823970037,0.003148148148148148,0.0017002904673884345,0.007480842911877394,0.002937888198757764,0.004603630862329804,0.004830152671755725,0.21942307692307694,0.06047722342733187,0.004600000000000001,0.21984848484848488,0.004866666666666667,0.004360337998415634,0.009577905491698594,0.004607453416149068
1705710758,0.7798894939988721,2.372484105265334,0.4094892723375944,33.616197758861105,0.26493388370534166,6.77945028848516,0.7439296472149864,2.759901815936494,2.662212582574898,0.28189146124286496,0.22101374681749159,112812032,44752896,11943936,45416448,43974656,17539072,44998656,10620928,46632960,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.933,139.667,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.003166666666666667,0.0016933899654897793,0.007480842911877394,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421135,0.0046,0.21984848484848488,0.004900000000000001,0.004359065569418634,0.009577905491698594,0.00460774193548387
1705710759,0.7798894939988721,2.372484105265334,0.4094892723375944,28.94802843008059,0.3171911208684126,6.725147780819807,0.7439296472149864,2.816074066317668,2.662212582574898,0.28189146124286496,0.2254607631453597,112812032,44752896,11943936,45416448,43974656,17686528,44998656,10620928,46632960,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.933,139.667,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.003166666666666667,0.0016933899654897793,0.007480842911877394,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421135,0.0046,0.21984848484848488,0.004900000000000001,0.004359065569418634,0.009577905491698594,0.00460774193548387
1705710760,0.7798894939988721,2.205785296031259,0.4094892723375944,28.38775846743291,0.3171911208684126,6.860092906631782,0.7439296472149864,2.8722463166988423,2.662212582574898,0.28189146124286496,0.2299077794732278,112812032,44752896,11943936,45416448,43974656,17686528,44998656,10620928,46632960,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.867,139.667,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.0031904761904761906,0.0016933899654897793,0.007480842911877394,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421065,0.0046,0.21984848484848488,0.004942857142857143,0.004359065569418634,0.009577905491698594,0.00460774193548387
1705710761,0.7798894939988721,2.205785296031259,0.4094892723375944,27.82748850478523,0.3171911208684126,8.096707548718404,0.7439296472149864,3.370335022870443,2.662212582574898,0.28189146124286496,0.2668209796720847,112812032,44752896,11943936,45416448,43974656,17686528,44998656,10620928,46632960,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.867,139.667,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.0031904761904761906,0.0016933899654897793,0.007480842911877394,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421065,0.0046,0.21984848484848488,0.004942857142857143,0.004359065569418634,0.009577905491698594,0.00460774193548387
1705710762,0.7798894939988721,2.205785296031259,0.4094892723375944,33.35217956071395,0.3171911208684126,8.096707548718404,0.7439296472149864,3.370335022870443,2.662212582574898,0.28189146124286496,0.2668209796720847,112812032,44752896,11943936,44118016,43974656,17686528,44998656,10620928,46632960,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.867,139.667,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.0031904761904761906,0.0016933899654897793,0.007480842911877394,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421065,0.0046,0.21984848484848488,0.004942857142857143,0.004359065569418634,0.009577905491698594,0.00460774193548387
1705710763,0.7798894939988721,2.1668906079042065,0.4094892723375944,32.97321513917028,0.3171911208684126,8.096707548718404,0.7439296472149864,3.370335022870443,2.7513656854945183,0.23595137489456416,0.2668209796720847,112812032,44695552,11943936,44118016,43974656,17686528,44998656,10620928,46612480,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.867,142.2,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.0031904761904761906,0.0017727028479312202,0.007486928104575163,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421065,0.0046,0.21984848484848488,0.004942857142857143,0.004375174637291779,0.009575816993464051,0.00460774193548387
1705710764,0.7798894939988721,2.1668906079042065,0.4094892723375944,32.97321513917028,0.3171911208684126,8.096707548718404,0.7439296472149864,3.370335022870443,2.7513656854945183,0.2312531838738498,0.2668209796720847,112812032,44695552,11943936,44118016,43974656,17686528,44998656,10620928,46612480,2957312,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,14.467,23.933,1,76.867,0.8,13.067,13.333,0.867,142.2,18.6,6.667,0,0,0,0.002993948562783661,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.0031904761904761906,0.0017727028479312202,0.007486928104575163,0.002935483870967742,0.004603630862329804,0.004836521739130435,0.2193478260869565,0.060328947368421065,0.0046,0.21984848484848488,0.004942857142857143,0.004375174637291779,0.009575816993464051,0.00460774193548387
1705710765,0.7798894939988721,2.1668906079042065,0.4094892723375944,32.97321513917028,0.31719112086841267,8.096707548718404,0.7439296472149864,3.370335022870443,2.7513656854945183,0.2867605964082309,0.2668209796720847,112812032,44695552,11943936,44118016,43974656,17686528,44998656,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.067,23.933,1,76.867,0.8,13.067,13.333,0.867,142.2,18.6,6.667,0,0,0,0.0030000000000000005,0.0031314009661835744,0.09722222222222222,0.0043729829414476725,0.003,0.05627340823970037,0.0031904761904761906,0.0017727028479312202,0.007486928104575163,0.002935483870967742,0.004604783258594918,0.004836521739130435,0.2193478260869565,0.060328947368421065,0.0046,0.21984848484848488,0.004942857142857143,0.004375174637291779,0.009575816993464051,0.00460774193548387
1705710766,0.7798894939988721,2.1668906079042065,0.4094892723375944,32.97321513917028,0.31719112086841267,8.096707548718404,0.8007769442743359,3.370335022870443,2.7513656854945183,0.2867605964082309,0.2668209796720847,112812032,44695552,11943936,44118016,43974656,17686528,44785664,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,23.733,1.067,74.067,0.8,13.067,12.667,0.867,142.067,18.867,6.067,0,0,0,0.0029970501474926256,0.0031175337186897883,0.0975,0.004378794955628211,0.003,0.05553633217993081,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002927152317880795,0.004599410029498525,0.004811560693641619,0.21937500000000004,0.05840697674418606,0.0046,0.2151086956521741,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004596026490066226
1705710767,0.7798894939988721,2.1668906079042065,0.30843387025318136,32.97321513917028,0.2647435690328206,8.096707548718404,0.8007769442743359,3.370335022870443,2.7513656854945183,0.2867605964082309,0.2668209796720847,112812032,44695552,11943936,44118016,43974656,17686528,44785664,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,23.733,1.067,74.067,0.8,13.067,12.667,0.867,142.067,18.867,6.067,0,0,0,0.0029970501474926256,0.0031175337186897883,0.0975,0.004378794955628211,0.003,0.05553633217993081,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002927152317880795,0.004599410029498525,0.004811560693641619,0.21937500000000004,0.05840697674418606,0.0046,0.2151086956521741,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004596026490066226
1705710768,0.7798894939988721,2.1668906079042065,0.3147687105184017,32.97321513917028,0.2594570503516804,8.096707548718404,0.8007769442743359,3.370335022870443,2.7513656854945183,0.2867605964082309,0.2306015140203752,112812032,44695552,11943936,44118016,43974656,17686528,44785664,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,23.733,1.067,75,0.8,12.6,12.667,0.867,142.067,18.867,6.067,0,0,0,0.0029970501474926256,0.0031175337186897883,0.0975,0.004374645222327341,0.003,0.05461409395973154,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002927152317880795,0.004599410029498525,0.004811560693641619,0.21937500000000004,0.05634900990099018,0.0046,0.21258893280632413,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004596026490066226
1705710769,0.7798894939988721,2.1668906079042065,0.40556005444813137,32.97321513917028,0.25417053167054016,8.096707548718404,0.8007769442743359,3.370335022870443,2.7513656854945183,0.2867605964082309,0.22615449769250712,112812032,44695552,11997184,44118016,43974656,17686528,44785664,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,23.733,1.067,75,0.8,12.6,12.667,0.867,142.067,18.867,6.067,0,0,0,0.0029970501474926256,0.0031175337186897883,0.0975,0.004374645222327341,0.003,0.05461409395973154,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002927152317880795,0.004599410029498525,0.004811560693641619,0.21937500000000004,0.05634900990099018,0.0046,0.21258893280632413,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004596026490066226
1705710770,0.7798894939988721,1.354370166075024,0.47712947582133103,32.97321513917028,0.24888401298939997,8.096707548718404,0.8007769442743359,3.370335022870443,2.7513656854945183,0.2867605964082309,0.22170748136463905,112812032,44695552,11997184,44118016,43974656,17686528,44785664,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,25.4,1.067,75,0.8,12.6,12.667,0.867,142.067,18.867,6.067,0,0,0,0.0029970501474926256,0.0030978363123236124,0.0975,0.004374645222327341,0.003,0.05461409395973154,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002927152317880795,0.004599410029498525,0.004776105362182502,0.21937500000000004,0.05634900990099018,0.0046,0.21258893280632413,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004596026490066226
1705710771,0.7798894939988721,1.3874477554431441,0.47712947582133103,32.97321513917028,0.24359749430825972,8.236267863686365,0.8007769442743359,2.909376174200798,2.7513656854945183,0.2867605964082309,0.21726046503677093,112812032,44695552,11997184,44118016,43974656,17063936,44785664,10620928,46612480,2953216,8937472,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,25.4,1.067,75,0.8,12.6,12.667,0.867,142.067,18.867,7.667,0,0,0,0.0029970501474926256,0.0030978363123236124,0.0975,0.004374645222327341,0.003,0.05461409395973154,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002944099378881988,0.004599410029498525,0.004776105362182502,0.21937500000000004,0.05634900990099018,0.0046,0.21258893280632413,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004598757763975156
1705710772,0.7798894939988721,1.4205253448112642,0.47712947582133103,32.97321513917028,0.23831097562711953,8.236267863686365,0.8007769442743359,2.853203923819624,2.7513656854945183,0.2867605964082309,0.28509034809286804,112812032,44695552,11997184,44118016,43974656,17063936,44785664,10620928,46612480,2953216,8957952,43314.122561201286,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,25.4,1.067,75,1.2,12.6,12.667,0.867,142.067,18.867,7.667,0,0,0,0.0029970501474926256,0.0030978363123236124,0.0975,0.004374645222327341,0.003,0.05461409395973154,0.0031904761904761906,0.0017717976318622178,0.007486979166666666,0.002944099378881988,0.004599410029498525,0.004776105362182502,0.21937500000000004,0.05634900990099018,0.0046,0.21258893280632424,0.004942857142857143,0.004376749192680302,0.009575520833333332,0.004598757763975156
1705710773,0.7469533669587282,1.4536029341793846,0.47712947582133103,32.97321513917028,0.3347091899490431,8.236267863686365,0.8007769442743359,2.7970316734384495,2.7513656854945183,0.2867605964082309,0.28509034809286804,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10620928,46612480,2953216,8957952,36244.580125652596,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.2,143.267,18.867,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.0032666723952484377,0.0017750951619116878,0.007486979166666666,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.056593203391522726,0.004600000000000001,0.21258893280632424,0.0059000986679822445,0.004377348585960108,0.009575520833333332,0.004620607290426698
1705710774,0.7469533669587282,1.486680523547505,0.47712947582133103,32.97321513917028,0.3347091899490431,8.236267863686365,0.705123239730649,2.740859423057276,2.8893401825026928,0.2905318860243892,0.28509034809286804,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10620928,46612480,2953216,8957952,36244.580125652596,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.2,143.267,18.867,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.0032666723952484377,0.0017750951619116878,0.007486979166666666,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.056593203391522726,0.004600000000000001,0.21258893280632424,0.0059000986679822445,0.004377348585960108,0.009575520833333332,0.004620607290426698
1705710775,0.7469533669587282,1.519758112915625,0.47712947582133103,32.97321513917028,0.3347091899490431,8.236267863686365,0.7195335814766657,2.6846871726761017,2.8893401825026928,0.2905318860243892,0.2893885459378896,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10620928,46612480,2953216,8957952,36244.580125652596,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.467,143.267,18.867,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.003240005973548381,0.0017750951619116878,0.007486979166666666,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.05659320339152273,0.004600000000000001,0.21258893280632424,0.005400125335004473,0.004377348585960108,0.009575520833333332,0.004620607290426698
1705710776,0.7469533669587282,1.5528357022837451,0.47712947582133103,32.97321513917028,0.3347091899490431,8.236267863686365,0.8646205047609977,2.043252500000108,2.8893401825026928,0.2905318860243892,0.2893885459378896,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10620928,46612480,2953216,8957952,36244.580125652596,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.467,143.267,18.867,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.003240005973548381,0.0017750951619116878,0.007486979166666666,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.05659320339152273,0.004600000000000001,0.21258893280632424,0.005400125335004473,0.004377348585960108,0.009575520833333332,0.004620607290426698
1705710777,0.8062533023354105,1.3079374999995252,0.47712947582133103,32.97321513917028,0.34967265708548123,8.346605642695236,0.8646205047609977,2.043252500000108,2.8893401825026928,0.2905318860243892,0.2893885459378896,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10620928,46612480,2953216,8957952,54105.46338370497,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.467,143.267,18.867,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.003240005973548381,0.0017750951619116878,0.007486979166666666,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.05659320339152273,0.004600000000000001,0.21258893280632424,0.005400125335004473,0.004377348585960108,0.009575520833333332,0.004620607290426698
1705710778,0.8062533023354105,1.3079374999995252,0.47712947582133103,33.06861692163599,0.34967265708548123,8.346605642695236,0.8646205047609976,3.7403292364658447,2.8893401825026928,0.2905318860243892,0.2893885459378896,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10391552,46612480,2953216,8957952,54105.46338370497,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.467,150.2,19.667,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.003240005973548381,0.0016863697828930905,0.007490518331226296,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.05659320339152273,0.004600000000000001,0.21258893280632424,0.005400125335004473,0.004359425159266761,0.009573957016434893,0.004620607290426698
1705710779,0.8062533023354104,1.3079374999995252,0.47712947582133103,33.06861692163599,0.34967265708548123,8.346605642695236,0.8646205047609976,3.7403292364658447,2.9718324003248706,0.2905318860243892,0.2893885459378896,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10391552,46657536,2953216,8957952,54105.463383704955,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.667,26.067,1.4,76.533,1.533,12.6,12.667,1.467,150.2,19.667,8.333,0,0,0,0.0029970501474926256,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.003240005973548381,0.0016863697828930905,0.007490518331226296,0.002957577028537348,0.004599410029498525,0.004774463981285923,0.22,0.05659320339152273,0.004600000000000001,0.21258893280632424,0.005400125335004473,0.004359425159266761,0.009573957016434893,0.004620607290426698
1705710780,0.8062533023354104,1.3079374999995252,0.47712947582133103,27.24661134077429,0.34967265708548123,8.346605642695236,0.8646205047609976,3.7403292364658447,2.9718324003248706,0.2905318860243892,0.2893885459378896,112812032,44695552,11997184,44118016,43982848,17063936,44785664,10391552,46657536,2953216,8957952,54105.463383704955,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.2,26.067,1.4,76.533,1.533,12.6,12.667,1.467,150.2,19.667,8.333,0,0,0,0.003,0.0030969244340477353,0.1,0.004377652660209815,0.003,0.05461409395973154,0.003240005973548381,0.0016863697828930905,0.007490518331226296,0.002957577028537348,0.0046,0.004774463981285923,0.22,0.05659320339152273,0.004600000000000001,0.21258893280632424,0.005400125335004473,0.004359425159266761,0.009573957016434893,0.004620607290426698
1705710781,0.8062533023354104,1.3079374999995252,0.44186790805933,26.695467725413696,0.34967265708548123,8.346605642695236,0.8646205047609976,3.7403292364658447,2.9718324003248706,0.29536405059459636,0.2893885459378896,112812032,44695552,12083200,44118016,43982848,17063936,44785664,10391552,46657536,2957312,8957952,54105.463383704955,0,0,0,0,0,0,0,4,4,9,4,3,59,3,3,4,4,2,15.133,27.333,1.2,77,1.533,12.6,13.8,1.467,155.8,20.267,9.067,0,0,0,0.003,0.0030722021721473793,0.0980769822506449,0.004266107198658661,0.003,0.05167731629392972,0.003240005973548381,0.0017448602909792652,0.007487775061124694,0.0029532176465267446,0.0046,0.004729963909865283,0.21944446364945047,0.0514326784293315,0.004600000000000001,0.2021875,0.005400125335004473,0.004366032209580601,0.00956601466992665,0.004609358030236395
