time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705793354,1.5986158077460653,3.7981450438925415,0.1861142238880961,0.23438870556785119,5.1815349850697965,0.939039878882718,0.35132451639456075,0.05924354809344087,0.5109126535533951,0.5546399884868592,0.0002470585357500795,0.31126109922565814,0.33560938344179675,0.8208290918541946,1.0203892199778515,204955648,82870272,6066176,431013888,100220928,324423680,41627648,4452352,258883584,94806016,4128768,3940352,303415296,9093120,49106944,0,2186316.114517623,0,805544.7935244889,23151.706986208454,0,0,0,1782184.4839407203,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.4,4.467,25.8,2,2.2,1.867,18.733,0.016601382488479262,0.003021390374331551,0.02969457013574661,0.028431372549019607,0.002166666666666667,0.003,0.00326193724420191,0.03554166666666668,0.004638502673796792,0.07248780487804882,0.04568627450980392,0.0044333333333333325,0.0046,0.005727777777777776
1705793355,1.5986158077460653,3.7981450438925415,0.1861142238880961,0.18305459683499828,5.1815349850697965,1.2448523890448056,0.3589833173274732,0.06085994982579673,0.5109126535533951,0.8233116491180935,0.0002470585357500795,0.3079658402833316,0.32898503463809786,0.8208290918541946,1.0188773686092294,204955648,82870272,6066176,431013888,100220928,324435968,41627648,4452352,258883584,94814208,4128768,3940352,303415296,9093120,49156096,0,2186316.114517623,0,823105.5014405269,23151.706986208454,0,0,0,1564623.7510114221,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.4,4.467,25.8,2,2.2,1.867,18.733,0.016601382488479262,0.003021390374331551,0.02969457013574661,0.028431372549019607,0.002166666666666667,0.003,0.00326193724420191,0.03554166666666668,0.004638502673796792,0.07248780487804882,0.04568627450980392,0.0044333333333333325,0.0046,0.005727777777777776
1705793356,1.5305757103139859,3.7981450438925415,0.1861142238880961,0.1868155998158855,5.1815349850697965,1.2448523890448056,0.3666421182603857,0.0624763515581526,0.5109126535533951,0.8233116491180935,0.0002470585357500795,0.3079658402833316,0.27431938582811943,0.8208290918541946,1.0188773686092294,204947456,82870272,6066176,431013888,100220928,324435968,41627648,4452352,258883584,94814208,4128768,3940352,303415296,9093120,49156096,0,2186316.114517623,0,840666.2093565648,23151.706986208454,0,0,0,1564623.7510114221,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.4,4.467,25.733,2,2.2,1.867,18.733,0.016601382488479262,0.003021390374331551,0.029776887871853553,0.028431372549019607,0.002166666666666667,0.003,0.00326193724420191,0.03554166666666668,0.004638502673796792,0.07332547169811325,0.04568627450980392,0.0044333333333333325,0.0046,0.005727777777777776
1705793357,1.45031477943735,3.7981450438925415,0.17903734580071032,0.19057660279677274,5.1815349850697965,1.2448523890448056,0.37430091919329816,0.06409275329050845,0.5109126535533951,0.8233116491180935,0.0002470585357500795,0.3079658402833316,0.3757957116689868,0.8208290918541946,1.0188773686092294,204947456,82870272,6066176,431013888,100220928,324435968,41627648,4452352,258883584,94814208,4128768,3940352,303415296,9093120,49156096,0,2186316.114517623,0,858226.9172726027,23151.706986208454,0,0,0,1564623.7510114221,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.733,4.467,25.733,2.333,2.533,2.2,20.067,0.01639400921658986,0.003021390374331551,0.029776887871853553,0.029017857142857144,0.0022424242424242424,0.003,0.0032802721088435374,0.03529166666666667,0.004638502673796792,0.07332547169811325,0.04580357142857143,0.004448484848484848,0.0046,0.005969696969696968
1705793358,1.45031477943735,3.8653142866953836,0.17903734580071032,0.1921900730755734,5.1815349850697965,1.2448523890448056,0.38195972012621066,0.06570915502286431,0.6008405584129352,0.8233116491180935,0.0002470585357500795,0.3079658402833316,0.3757957116689868,0.8208290918541946,1.0188773686092294,204947456,82907136,6066176,431013888,100220928,324435968,41627648,4452352,258883584,94814208,4128768,3940352,303415296,9093120,49156096,0,1990227.1517607262,0,875787.6251886406,36114.62160176341,0,0,0,1564623.7510114221,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.733,4.267,25.733,2.333,2.533,2.4,20.067,0.01639400921658986,0.003021857923497268,0.029776887871853553,0.029017857142857144,0.0022424242424242424,0.003,0.0032802721088435374,0.03529166666666667,0.004639344262295082,0.07332547169811325,0.04580357142857143,0.004448484848484848,0.0046,0.005969696969696968
1705793359,1.45031477943735,3.8653142866953836,0.17903734580071032,0.18842907009468618,5.1815349850697965,1.2448523890448056,0.3896185210591231,0.0673255567552202,0.6008405584129352,0.8233116491180935,0.0002470585357500795,0.3079658402833316,0.3757957116689868,0.8208290918541946,1.0188773686092294,204947456,82907136,6066176,431013888,100220928,324435968,41627648,4452352,258883584,94814208,4128768,3940352,303415296,9093120,49156096,0,1990227.1517607262,0,893348.3331046784,36114.62160176341,0,0,0,1564623.7510114221,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.733,4.267,25.733,2.333,2.533,2.4,20.067,0.01639400921658986,0.003021857923497268,0.029776887871853553,0.029017857142857144,0.0022424242424242424,0.003,0.0032802721088435374,0.03529166666666667,0.004639344262295082,0.07332547169811325,0.04580357142857143,0.004448484848484848,0.0046,0.005969696969696968
1705793360,1.45031477943735,3.3075360289077245,0.17903734580071032,0.18466806711379893,5.1815349850697965,1.2448523890448056,0.4595280559747481,0.06894195848757605,0.6008405584129352,0.8233116491180935,0.0002470585357500795,0.3079658402833316,0.3757957116689868,0.8208290918541946,1.0188773686092294,204947456,82907136,6066176,431013888,100220928,324435968,41627648,4452352,258883584,94814208,4128768,3940352,303415296,9093120,49156096,0,1956926.3053505411,0,1053642.474962272,36114.62160176341,0,0,0,1564623.7510114221,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.6,4.067,24.733,2.333,2.533,2.4,19.933,0.016278280542986426,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03424107142857143,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793361,1.45031477943735,3.3740216152222837,0.17903734580071032,0.2273236400524135,5.1815349850697965,1.2448523890448056,0.38954193304979395,0.07055836021993192,0.5739536995007009,0.8233116491180935,0.0002470585357500795,0.32042149371456685,0.3757957116689868,0.8208290918541946,0.7504484778076269,204947456,82907136,6066176,430878720,100220928,324435968,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9093120,49156096,0,1996262.957059995,0,893172.7260255178,65074.89786654562,0,0,0,1337347.4497608782,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.6,4.067,24.733,2.333,2.533,2.4,19.933,0.016278280542986426,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03424107142857143,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793362,1.45031477943735,3.4405072015368425,0.17903734580071032,0.2273236400524135,5.1815349850697965,1.2448523890448056,0.3818831321168815,0.07217476195228778,0.5739536995007009,0.8233116491180935,0.0002470585357500795,0.32042149371456685,0.3757957116689868,0.7788615613937142,0.7681822399109559,204947456,82907136,6066176,430878720,100220928,324435968,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9093120,49156096,0,2035599.608769449,0,875612.01810948,65074.89786654562,0,0,0,1368950.1543100807,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.533,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793363,1.45031477943735,3.989135178873529,0.18909536817338957,0.2273236400524135,5.1815349850697965,1.2448523890448056,0.37422433118396903,0.07031887989560737,0.5739536995007009,0.8233116491180935,0.0002470585357500795,0.32042149371456685,0.3757957116689868,0.8293126338329972,0.785916002014285,204947456,82907136,6074368,430878720,100220928,324435968,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9076736,49156096,0,2360199.102567246,0,858051.310193442,65074.89786654562,0,0,0,1400552.8588592834,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.533,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793364,1.45031477943735,3.989135178873529,0.18909536817338957,0.2273236400524135,5.1815349850697965,1.376187200792401,0.36656553025105654,0.07187930240349853,0.5739536995007009,0.8233116491180935,0.00017987533392696347,0.32042149371456685,0.3757957116689868,0.8293126338329972,0.803649764117614,204947456,82907136,6074368,430878720,100220928,324435968,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9076736,49156096,0,2360199.102567246,0,840490.6022774043,65074.89786654562,0,0,0,1432155.5634084858,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.533,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793365,1.45031477943735,3.989135178873529,0.18909536817338957,0.2273236400524135,4.200951078874442,1.3083988555685047,0.35890672931814416,0.0734397249113897,0.5739536995007009,0.8233116491180935,0.00017987533392696347,0.32042149371456685,0.3757957116689868,0.8293126338329972,0.821383526220943,204947456,82907136,6074368,430878720,100220928,324636672,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9076736,49156096,0,2360199.102567246,0,822929.8943613666,65074.89786654562,0,0,0,1463758.2679576883,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.533,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793366,1.66482414726009,3.989135178873529,0.18909536817338957,0.2273236400524135,4.114592162456613,1.3083988555685047,0.35124792838523167,0.07500014741928086,0.5739536995007009,0.8233116491180935,0.00017987533392696347,0.32042149371456685,0.3757957116689868,0.8293126338329972,0.8391172883242721,204963840,82907136,6074368,430878720,100220928,324636672,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9076736,49156096,0,2360199.102567246,0,805369.1864453288,65074.89786654562,0,0,0,1495360.972506891,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.533,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793367,1.66482414726009,3.989135178873529,0.18909536817338957,0.2273236400524135,4.028233246038782,1.3083988555685047,0.3435891274523192,0.07656056992717201,0.5739536995007009,0.8233116491180935,0.00017987533392696347,0.32042149371456685,0.3757957116689868,0.8293126338329972,0.8568510504276011,204963840,82907136,6074368,430878720,100220928,324636672,41627648,4452352,258887680,94814208,4128768,3944448,303415296,9076736,49156096,0,2360199.102567246,0,787808.4785292909,65074.89786654562,0,0,0,1526963.6770560935,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.533,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.0022424242424242424,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004448484848484848,0.0046,0.006090476190476187
1705793368,1.66482414726009,3.989135178873529,0.18909536817338957,0.2273236400524135,3.919735894072102,1.3083988555685047,0.3359303265194067,0.0781209924350632,0.5739536995007009,0.8180900499503987,0.00026000102970702253,0.32042149371456685,0.371726613714395,0.8293126338329972,0.8745848125309301,204963840,82907136,6074368,430878720,100220928,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49156096,0,2360199.102567246,0,770247.7706132529,65074.89786654562,0,0,0,1558566.381605296,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.267,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.002217391304347826,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004443478260869566,0.0046,0.006090476190476187
1705793369,1.66482414726009,3.989135178873529,0.18909536817338957,0.2273236400524135,5.019472446236524,1.3083988555685047,0.32827152558649425,0.07968141494295435,0.5739536995007009,0.8180900499503987,0.00026000102970702253,0.32042149371456685,0.371726613714395,0.8293126338329972,0.8923185746342592,204963840,82907136,6074368,430878720,106872832,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49156096,0,2360199.102567246,0,752687.062697215,65074.89786654562,0,0,0,1590169.0861544984,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.267,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.002217391304347826,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004443478260869566,0.0046,0.006090476190476187
1705793370,1.8019672509224847,3.989135178873529,0.18909536817338957,0.2273236400524135,5.019472446236524,1.3083988555685047,0.32061272465358176,0.0812418374508455,0.5739536995007009,0.8180900499503987,0.00026000102970702253,0.32042149371456685,0.371726613714395,0.8293126338329972,1.0407636108660774,204963840,82907136,6074368,430878720,106872832,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49209344,0,2360199.102567246,0,735126.3547811771,65074.89786654562,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,24.733,2.333,2.267,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030092592592592594,0.029741379310344825,0.002217391304347826,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07443438914027152,0.04594827586206896,0.004443478260869566,0.0046,0.006090476190476187
1705793371,1.8019672509224847,3.9954457636973917,0.18909536817338957,0.2273236400524135,5.019472446236524,1.3083988555685047,0.31295392372066927,0.09362535047346979,0.5739536995007009,0.8163786426566089,0.00026000102970702253,0.32042149371456685,0.3765893703852139,0.8293126338329972,1.0407636108660774,204963840,82935808,6074368,430878720,106872832,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,717565.6468651392,65074.89786654562,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9.333,4.067,26.067,2.333,2.267,2.4,19.933,0.016166666666666666,0.003010989010989011,0.030150462962962966,0.029741379310344825,0.002217391304347826,0.003,0.003291553133514986,0.03368181818181818,0.00461978021978022,0.07482300884955756,0.04594827586206896,0.004443478260869566,0.0046,0.006090476190476187
1705793372,1.8019672509224847,3.9954457636973917,0.18909536817338957,0.22936233745942022,5.019472446236524,1.3083988555685047,0.3052951227877568,0.09362535047346979,0.5739536995007009,0.8163786426566089,0.00026000102970702253,0.32042149371456685,0.3765893703852139,0.8293126338329972,1.0407636108660774,204963840,82935808,6074368,430882816,106872832,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,700004.9389491014,65074.89786654562,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9,4.067,26.067,2,1.933,2.067,18.933,0.016121076233183856,0.003010989010989011,0.030150462962962966,0.0318359375,0.0022058823529411764,0.003,0.0033018867924528303,0.03372727272727272,0.00461978021978022,0.07482300884955756,0.0463671875,0.004441176470588236,0.0046,0.0061981981981981986
1705793373,1.8019672509224847,3.9954457636973917,0.19672828995378316,0.22936233745942022,5.019472446236524,1.3083988555685047,0.29763632185484434,0.09362535047346979,0.5739536995007009,0.8163786426566089,0.00026000102970702253,0.26795122909106783,0.3765893703852139,0.8293126338329972,1.0407636108660774,204963840,82935808,6074368,430882816,106872832,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,682444.2310330635,65074.89786654562,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9,4.467,26.067,2,1.933,1.933,18.933,0.016121076233183856,0.0030106951871657754,0.030150462962962966,0.0318359375,0.0022058823529411764,0.003,0.0033018867924528303,0.03372727272727272,0.004619251336898396,0.07482300884955756,0.0463671875,0.004441176470588236,0.0046,0.0061981981981981986
1705793374,1.8019672509224847,3.9954457636973917,0.19672828995378316,0.23671349757655538,5.019472446236524,1.3083988555685047,0.28997752092193185,0.09362535047346979,0.5739536995007009,0.8163786426566089,0.00026000102970702253,0.2735114502764834,0.3765893703852139,0.8293126338329972,1.0407636108660774,204963840,82935808,6074368,430882816,106872832,324636672,41627648,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,664883.5231170256,65074.89786654562,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9,4.467,26.067,2,1.933,1.933,18.933,0.016121076233183856,0.0030106951871657754,0.030150462962962966,0.0318359375,0.0022058823529411764,0.003,0.0033018867924528303,0.03372727272727272,0.004619251336898396,0.07482300884955756,0.0463671875,0.004441176470588236,0.0046,0.0061981981981981986
1705793375,1.8019672509224847,3.9954457636973917,0.19672828995378316,0.23671349757655538,5.019472446236524,1.3083988555685047,0.4570059047101894,0.09362535047346979,0.5739536995007009,0.8163786426566089,0.00026000102970702253,0.27907167146189904,0.3765893703852139,0.8293126338329972,1.0407636108660774,204963840,82935808,6074368,430882816,106872832,324636672,41664512,4452352,258887680,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,875688.8828559795,65074.89786654562,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9,4.667,27.133,1.933,1.933,1.933,18.733,0.016266233766233765,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.0340948275862069,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793376,1.8019672509224847,3.9954457636973917,0.2013084522502739,0.23671349757655538,5.019472446236524,1.3083988555685047,0.45737221849067156,0.08917436603105966,0.5504204666587752,0.8163786426566089,0.00026000102970702253,0.28463189264731464,0.3765893703852139,0.7339684442805444,1.0407636108660774,204963840,82935808,6127616,430882816,106872832,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,718861.1791216171,48513.56153026176,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,9,4.667,27.133,1.933,1.933,1.933,18.733,0.016266233766233765,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.0340948275862069,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793377,1.8019672509224847,3.9954457636973917,0.2013084522502739,0.23671349757655538,5.019472446236524,1.3083988555685047,0.45737221849067156,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.00026000102970702253,0.2847486572922084,0.3765893703852139,0.748703363812792,1.0407636108660774,204963840,82935808,6127616,430882816,106872832,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49209344,0,2181951.8691501133,0,718861.1791216171,37984.83759534464,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,1.933,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793378,1.8019672509224847,4.13764412662178,0.2013084522502739,0.23671349757655538,5.019472446236524,1.2632599580712898,0.45737221849067156,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.00026000102970702253,0.3254312064913759,0.3765893703852139,0.8840951719348478,1.0407636108660774,204963840,82935808,6127616,430882816,106872832,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49209344,0,2404304.5817707484,0,718861.1791216171,37984.83759534464,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,1.933,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793379,1.8019672509224847,4.13764412662178,0.2013084522502739,0.23671349757655538,5.019472446236524,1.2632599580712898,0.45737221849067156,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.00026000102970702253,0.3254312064913759,0.3765893703852139,0.7422494690576676,1.0407636108660774,204963840,82935808,6127616,430882816,106872832,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49209344,0,2404304.5817707484,0,718861.1791216171,37984.83759534464,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,1.933,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793380,1.8019672509224847,4.13764412662178,0.2013084522502739,0.23671349757655538,5.024169172789178,1.2632599580712898,0.45737221849067156,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.00026000102970702253,0.3254312064913759,0.3765893703852139,0.7275145495254202,1.0407636108660774,204963840,82935808,6127616,430882816,108433408,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49209344,0,2404304.5817707484,0,718861.1791216171,37984.83759534464,0,0,0,1612051.299450363,11,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,1.933,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793381,1.7104346184215056,4.13764412662178,0.2013084522502739,0.23671349757655538,5.024169172789178,1.2632599580712898,0.4573722184906717,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.0002600010297070226,0.3254312064913759,0.3765893703852139,0.8778555723952398,1.035931917700295,204943360,82935808,6127616,430882816,108433408,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49291264,0,2404304.5817707484,0,718861.1791216173,37984.83759534464,0,0,0,1493384.1446657262,10,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,1.933,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793382,1.7104346184215056,4.13764412662178,0.2013084522502739,0.23671349757655538,5.024169172789178,1.0657071549615746,0.4573722184906717,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.0002600010297070226,0.3254312064913759,0.3765893703852139,0.8778555723952398,1.035931917700295,204943360,82935808,6127616,430882816,108433408,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49291264,0,2404304.5817707484,0,718861.1791216173,37984.83759534464,0,0,0,1493384.1446657262,10,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,1.933,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0022058823529411764,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004441176470588236,0.0046,0.0058809523809523825
1705793383,1.3883494243904746,4.13764412662178,0.2013084522502739,0.23671349757655538,5.024169172789178,1.0446528223270528,0.4573722184906717,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.0002600010297070226,0.3254312064913759,0.3765893703852139,0.8778555723952398,1.035931917700295,204943360,82935808,6127616,430882816,108433408,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49291264,0,2404304.5817707484,0,718861.1791216173,37984.83759534464,0,0,0,1493384.1446657262,10,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,2,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0019206349206349206,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004384126984126984,0.0046,0.0058809523809523825
1705793384,1.4167668886348375,4.13764412662178,0.20130845225027394,0.23671349757655538,5.024169172789178,1.0235984896925316,0.4573722184906717,0.08917436603105966,0.6022094452043711,0.8163786426566089,0.0002600010297070226,0.3254312064913759,0.3198258453707336,0.8778555723952398,1.035931917700295,204943360,82935808,6127616,430882816,108433408,324636672,41664512,4456448,258879488,94806016,4128768,3944448,303419392,9076736,49291264,0,2404304.5817707484,0,718861.1791216173,37984.83759534464,0,0,0,1493384.1446657262,10,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,2,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0019206349206349206,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004384126984126984,0.0046,0.0058809523809523825
1705793385,1.4451843528792006,4.13764412662178,0.20130845225027394,0.23671349757655538,5.024169172789178,1.2920773524721147,0.4573722184906717,0.07909575366777388,0.6022094452043711,0.824315957831014,0,0.3254312064913759,0.31354935586431343,0.8778555723952398,1.035931917700295,204943360,82935808,6127616,430882816,108433408,324665344,41664512,4456448,258879488,94810112,4128768,3944448,303419392,9076736,49291264,0,2404304.5817707484,0,718861.1791216173,37984.83759534464,0,0,0,1493384.1446657262,10,7,7,4,7,14,6,4,3,11,1,3,5,37,18,8.133,4.667,27.133,1.933,2,1.933,18.733,0.016217948717948724,0.0030310880829015545,0.030077262693156734,0.032386363636363644,0.0019206349206349206,0.003,0.003276315789473684,0.03425000000000003,0.004655958549222799,0.07351598173515984,0.04647727272727273,0.004384126984126984,0.0046,0.0058809523809523825
