time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705845096,3.820338847278411,1.4480184798923954,0.1430800981939471,0.17635362425694712,3.8866419521720013,3.958790103825648,0.40748524099039557,0.08046241928698164,1.6844878965707017,0.8002859786357114,0.00009114647484850546,0.24705669532646643,1.787182910547402,0.7569517693092885,0.78776013557035,207364096,70479872,5750784,430690304,97054720,324964352,37478400,5046272,281276416,93859840,4816896,3043328,292225024,6172672,35700736,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1053761.0300870421,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4,24.333,1.867,1.6,1.6,17,0,0,0.00875,0.003021505376344086,0.025547866000530276,0.03678571428571428,0.0018727272727272729,0.0042452830188679245,0.0030462724935732648,0.02062295081967213,0.0046387096774193545,0.061223021582733884,0.04907142857142858,0.004374545454545454,0.0086969696969697,0.004683290488431876
1705845097,3.820338847278411,1.4480184798923954,0.14018341742596793,0.17635362425694712,3.9638201373248103,3.958790103825648,0.40748524099039557,0.08046241928698164,1.6844878965707017,0.8002859786357114,0.00009114647484850546,0.24705669532646643,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5750784,430690304,97054720,324964352,37478400,5046272,281276416,93859840,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4,24.333,1.867,1.6,1.6,17,0,0,0.00875,0.003021505376344086,0.025546879315738735,0.03678571428571428,0.0018727272727272729,0.0042452830188679245,0.0030462724935732648,0.02062295081967213,0.0046387096774193545,0.061223021582733884,0.04907142857142858,0.004374545454545454,0.0086969696969697,0.004683290488431876
1705845098,3.820338847278411,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.630691109168511,3.958790103825648,0.40748524099039557,0.08378322307000766,1.6844878965707017,0.8002859786357114,0.00006292624024218492,0.24705669532646643,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5767168,430690304,97054720,324964352,37478400,5046272,281276416,93859840,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,24.333,1.867,1.6,2,17,0,0,0.00875,0.0030446927374301676,0.02554589255131519,0.03678571428571428,0.0018727272727272729,0.004428571428571428,0.0030462724935732648,0.02062295081967213,0.004680446927374302,0.061223021582733884,0.04907142857142858,0.004374545454545454,0.0088,0.004683290488431876
1705845099,3.820338847278411,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.630691109168511,3.958790103825648,0.40748524099039557,0.08378322307000766,1.6844878965707017,0.8002859786357114,0,0.24705669532646643,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5767168,430690304,97054720,324964352,37478400,5046272,281276416,93859840,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,24.333,1.867,1.933,2,17,0,0,0.00875,0.0030446927374301676,0.02554490570725,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.0030462724935732648,0.02062295081967213,0.004680446927374302,0.061223021582733884,0.04907142857142858,0.004403508771929825,0.0088,0.004683290488431876
1705845100,3.820338847278411,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.630691109168512,3.958790103825649,0.40748524099039557,0.08378322307000766,1.6844878965707017,0.8002859786357114,0,0.24705669532646643,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5767168,430690304,97054720,324964352,37478400,5046272,281276416,93859840,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,25.267,1.867,1.933,2,17,0,0,0.00875,0.0030446927374301676,0.02553124999999999,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.0030462724935732648,0.02062295081967213,0.004680446927374302,0.06541666666666665,0.04907142857142858,0.004403508771929825,0.0088,0.004683290488431876
1705845101,3.820338847278411,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.630691109168512,3.958790103825649,0.40748524099039557,0.08378322307000766,1.6844878965707017,0.6488217596786732,0,0.24705669532646643,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5767168,430690304,97054720,324964352,37478400,5046272,281276416,93859840,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,25.267,1.867,1.933,2,17.867,0,0,0.00875,0.0030446927374301676,0.02553124999999999,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.003044609665427509,0.02062295081967213,0.004680446927374302,0.06541666666666665,0.04907142857142858,0.004403508771929825,0.0088,0.004680297397769516
1705845102,3.820338847278411,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.630691109168512,3.958790103825649,0.40748524099039557,0.08378322307000766,1.6844878965707017,0.6417906559165762,0,0.24705669532646643,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5767168,430690304,97054720,324964352,37478400,5046272,281276416,93868032,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,37557.307903906105,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,25.267,1.867,1.933,2,17.867,0,0,0.00875,0.0030446927374301676,0.02553124999999999,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.003044609665427509,0.02062295081967213,0.004680446927374302,0.06541666666666665,0.04907142857142858,0.004403508771929825,0.0088,0.004680297397769516
1705845103,3.0582623316831663,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.630691109168512,3.958790103825649,0.40748524099039557,0.08210012301039998,1.438037959036316,0.6548388501429321,0,0.24705669532646646,1.787182910547402,0.7569517693092885,0.9359619521244059,207364096,70479872,5767168,430690304,97054720,324964352,37478400,5062656,281276416,93868032,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,32062.465105854062,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,25.267,1.867,1.933,2,17.867,0,0,0.00875,0.0030446927374301676,0.02553124999999999,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.003044609665427509,0.02062295081967213,0.004680446927374302,0.06541666666666665,0.04907142857142858,0.004403508771929825,0.0088,0.004680297397769516
1705845104,3.130173222772275,1.4480184798923954,0.17820109820149602,0.17635362425694712,4.509992237531536,3.958790103825649,0.40748524099039557,0.08210012301039998,1.3272674999999978,0.667887044369288,0,0.24705669532646646,2.029361107582885,0.8234732697056654,0.9359619521244059,207364096,70479872,5767168,430690304,97259520,324964352,37478400,5062656,281276416,93868032,4816896,3043328,292225024,6172672,35721216,0,1668773.2704341216,0,631597.497576879,40960,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,25.267,1.867,1.933,2,17.867,0,0,0.00875,0.0030446927374301676,0.02553124999999999,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.003044609665427509,0.02062295081967213,0.004680446927374302,0.06541666666666665,0.04907142857142858,0.004403508771929825,0.0088,0.004680297397769516
1705845105,3.2020841138613845,1.4653651841252224,0.17820109820149602,0.17670463718719118,4.509992237531536,3.8208565653749567,0.40748524099039557,0.08210012301039998,1.8486426394896314,0.7828916535813506,0,0.24705669532646646,2.029361107582885,0.8234732697056654,0.9359619521244059,207364096,70479872,5767168,430690304,97259520,325148672,37478400,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,631597.497576879,63869.227787854834,0,0,1204396.8188187003,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,8.467,4.2,25.267,1.867,1.933,2,17.867,0,0,0.00875,0.0030446927374301676,0.02553124999999999,0.03678571428571428,0.0020175438596491233,0.004428571428571428,0.003044609665427509,0.02062295081967213,0.004680446927374302,0.06541666666666665,0.04907142857142858,0.004403508771929825,0.0088,0.004680297397769516
1705845106,2.7236249999999984,1.4653651841252224,0.17820109820149602,0.17670463718719118,4.509992237531536,3.8208565653749567,0.40748524099039557,0.08210012301039998,1.8854022863277629,0.7828916535813506,0,0.24705669532646646,2.029361107582885,0.8234732697056654,0.9489234949832788,207364096,70479872,5767168,430690304,97259520,325148672,37478400,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,631597.497576879,65139.24623660916,0,0,1220066.889632107,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.533,3.933,23.4,1.8,1.933,2,16.733,0,0,0.008707627118644068,0.0030459770114942527,0.025258397932816534,0.03680555555555556,0.0020175438596491233,0.004428571428571428,0.0030398009950248755,0.020525862068965523,0.004682758620689655,0.06611464968152868,0.049305555555555554,0.004403508771929825,0.0088,0.0046716417910447755
1705845107,2.7236249999999984,1.4653651841252224,0.18368162002531302,0.17670463718719118,4.509992237531536,3.8208565653749567,0.40748524099039557,0.08210012301039998,2.205578810287888,0.7828916535813506,0,0.24705669532646646,2.029361107582885,0.8234732697056654,0.9489234949832788,207364096,70479872,5767168,430690304,97259520,325148672,37478400,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,631597.497576879,76201.1069252593,0,0,1220066.889632107,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.533,3.933,23.4,1.8,1.933,2,16.733,0,0,0.008707627118644068,0.0030459770114942527,0.025258397932816534,0.03680555555555556,0.0020175438596491233,0.004428571428571428,0.0030398009950248755,0.020525862068965523,0.004682758620689655,0.06611464968152868,0.049305555555555554,0.004403508771929825,0.0088,0.0046716417910447755
1705845108,2.7236249999999984,1.4653651841252224,0.18368162002531302,0.17670463718719118,4.509992237531536,4.135468906988163,0.4141028344227236,0.08210012301039998,2.205578810287888,0.7828916535813506,0,0.19436743527418357,2.029361107582885,0.8234732697056654,0.9489234949832788,207364096,70479872,5767168,430690304,97259520,325148672,37478400,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,641561.4928160488,76201.1069252593,0,0,1220066.889632107,9,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.533,3.933,23.4,1.8,1.933,2,16.733,0,0,0.008707627118644068,0.0030459770114942527,0.025258397932816534,0.03680555555555556,0.0020175438596491233,0.004428571428571428,0.0030398009950248755,0.020525862068965523,0.004682758620689655,0.06611464968152868,0.049305555555555554,0.004403508771929825,0.0088,0.0046716417910447755
1705845109,2.7472491515092856,1.4653651841252224,0.18368162002531302,0.15479943231139476,4.509992237531536,4.135468906988163,0.43468948555031783,0.08210012301039998,2.205578810287888,0.7828916535813506,0,0.19846546361675907,2.029361107582885,0.8234732697056654,0.9489234949832788,207532032,70479872,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,923467.9237548676,76201.1069252593,0,0,1220066.889632107,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.533,3.933,23.4,1.8,1.933,2,16.733,0,0,0.008707627118644068,0.0030459770114942527,0.025258397932816534,0.03680555555555556,0.0020175438596491233,0.004428571428571428,0.0030398009950248755,0.020525862068965523,0.004682758620689655,0.06611464968152868,0.049305555555555554,0.004403508771929825,0.0088,0.0046716417910447755
1705845110,2.8030340694539913,1.4653651841252224,0.18368162002531302,0.15786588083682768,4.509992237531536,4.135468906988163,0.43468948555031783,0.06860366720910842,2.205578810287888,0.7828916535813505,0,0.16627749999999997,2.029361107582885,0.8234732697056654,0.9489234949832788,207532032,70479872,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,923467.9237548676,76201.1069252593,0,0,1220066.889632107,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.533,3.933,23.4,1.8,1.933,2,16.733,0,0,0.008707627118644068,0.0030459770114942527,0.025258397932816534,0.03680555555555556,0.0020175438596491233,0.004428571428571428,0.0030398009950248755,0.020525862068965523,0.004682758620689655,0.06611464968152868,0.049305555555555554,0.004403508771929825,0.0088,0.0046716417910447755
1705845111,2.8588189873986987,1.4653651841252224,0.18368162002531302,0.1839869115259735,4.509992237531536,4.135468906988163,0.43468948555031783,0.0790620374457919,2.205578810287888,0.7828916535813505,0,0.16627749999999997,2.029361107582885,0.8234732697056654,0.8197697355188602,207532032,70479872,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93868032,4816896,3043328,292225024,6172672,35721216,0,1794235.3181672166,0,923467.9237548676,76201.1069252593,0,0,1054009.0078037905,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.933,23.4,2.133,2.267,2.333,17.733,0,0,0.008641975308641974,0.0030459770114942527,0.025258397932816534,0.03682432432432432,0.002081967213114754,0.004450980392156863,0.0030517879161528977,0.02036842105263158,0.004682758620689655,0.06611464968152868,0.04952702702702703,0.004416393442622951,0.008916666666666666,0.004693218249075215
1705845112,3.34709507668239,1.4653651841252224,0.18368162002531302,0.1839869115259735,4.509992237531536,4.135468906988163,0.43468948555031783,0.0790620374457919,2.205578810287888,0.7828916535813505,0,0.16627749999999997,3.099292821606264,0.8234732697056654,0.8039543439358057,207532032,70479872,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93868032,4816896,3043328,292564992,6172672,35721216,0,1794235.3181672166,0,923467.9237548676,76201.1069252593,0,0,1033674.5596432554,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.933,23.4,2.133,2.267,2.333,17.733,0,0,0.008641975308641974,0.0030459770114942527,0.025258397932816534,0.03682432432432432,0.002081967213114754,0.004450980392156863,0.0030517879161528977,0.02036842105263158,0.004682758620689655,0.06611464968152868,0.04952702702702703,0.004416393442622951,0.008916666666666666,0.004693218249075215
1705845113,3.34709507668239,1.4565171105605463,0.18368162002531302,0.1839869115259735,4.60806499188831,4.135468906988163,0.43468948555031783,0.0790620374457919,2.205578810287888,0.7828916535813505,0,0.1973016235674676,3.099292821606264,0.8234732697056654,0.788138952352751,207532032,70520832,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93868032,4816896,3043328,292564992,6172672,35721216,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1013340.1114827202,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.667,23.4,2.133,2.267,2.333,17.733,0,0,0.008641975308641974,0.0030574712643678162,0.025258397932816534,0.03682432432432432,0.002081967213114754,0.004381818181818182,0.0030517879161528977,0.02036842105263158,0.004703448275862069,0.06611464968152868,0.04952702702702703,0.004416393442622951,0.008986111111111111,0.004693218249075215
1705845114,3.34709507668239,1.4565171105605463,0.18368162002531302,0.1839869115259735,4.60806499188831,4.135468906988163,0.43468948555031783,0.0790620374457919,2.205578810287888,0.8064505353795893,0,0.24760597743214355,3.099292821606264,0.8234732697056654,0.9533211977791934,207532032,70520832,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1230253.9364703742,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.667,23.4,2.133,2.333,2.333,17.733,0,0,0.008641975308641974,0.0030574712643678162,0.025258397932816534,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.0030517879161528977,0.02036842105263158,0.004703448275862069,0.06611464968152868,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.004693218249075215
1705845115,3.34709507668239,1.4565171105605463,0.18368162002531302,0.1839869115259735,4.60806499188831,4.135468906988163,0.43468948555031783,0.0790620374457919,2.205578810287888,0.8064505353795893,0,0.24760597743214355,3.099292821606264,0.8234732697056654,0.9533211977791934,207532032,70520832,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1230253.9364703742,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.667,21.667,2.133,2.333,2.333,17.733,0,0,0.008641975308641974,0.0030574712643678162,0.025063291139240503,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.0030517879161528977,0.02036842105263158,0.004703448275862069,0.06418918918918917,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.004693218249075215
1705845116,3.34709507668239,1.4565171105605463,0.18368162002531302,0.1839869115259735,4.60806499188831,4.135468906988163,0.43468948555031783,0.0790620374457919,2.205578810287888,0.8064505353795893,0,0.24760597743214355,2.498711652235182,0.8234732697056654,0.9533211977791934,207532032,70520832,5767168,430690304,97259520,325148672,37511168,5062656,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1230253.9364703742,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.667,21.667,2.133,2.333,2.333,17.867,0,0,0.008641975308641974,0.0030574712643678162,0.025063291139240503,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.003055696202531645,0.02036842105263158,0.004703448275862069,0.06418918918918917,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.0047002531645569615
1705845117,3.34709507668239,1.4565171105605463,0.17039864603837457,0.1798820559270748,4.60806499188831,4.135468906988163,0.43468948555031783,0.08108862793099496,2.205578810287888,0.8064505353795893,0,0.24760597743214355,2.5574237068005807,0.8234732697056654,0.9533211977791934,207532032,70520832,5758976,430690304,97259520,325148672,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1230253.9364703742,10,6,6,4,8,16,8,3,3,11,1,3,6,12,7,7.333,3.667,21.667,2.133,2.333,2.333,17.867,0,0,0.008641975308641974,0.0030574712643678162,0.025063291139240503,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.003055696202531645,0.02036842105263158,0.004703448275862069,0.06418918918918917,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.0047002531645569615
1705845118,3.34709507668239,1.4565171105605463,0.17039864603837457,0.1798820559270748,4.60806499188831,2.9865708183685413,0.43468948555031783,0.08108862793099496,2.205578810287888,0.8064505353795893,0,0.24760597743214355,2.61613576136598,0.8234732697056654,0.9533211977791934,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1230253.9364703742,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,7.333,3.667,21.667,2.133,2.333,2.333,17.867,0,0,0.008641975308641974,0.0030574712643678162,0.025063291139240503,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.003055696202531645,0.02036842105263158,0.004703448275862069,0.06418918918918917,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.0047002531645569615
1705845119,3.34709507668239,1.4565171105605463,0.17039864603837457,0.1798820559270748,3.950135712490923,3.048896651412767,0.43468948555031783,0.08108862793099496,2.205578810287888,0.8064505353795893,0,0.24760597743214355,2.6748478159313795,0.8234732697056654,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,923467.9237548676,76201.1069252593,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,7.333,3.667,21.667,2.133,2.333,2.333,17.867,0,0,0.008641975308641974,0.0030574712643678162,0.025063291139240503,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.003055696202531645,0.02036842105263158,0.004703448275862069,0.06418918918918917,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.0047002531645569615
1705845120,3.34709507668239,1.4565171105605463,0.17039864603837457,0.1798820559270748,3.8733346292927844,3.111222484456992,0.45754011006609774,0.08108862793099496,2.205578810287888,0.6634734355805642,0,0.24760597743214355,2.7335598704967783,0.8234732697056654,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,1061479.777538363,76201.1069252593,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,7.333,3.667,21.667,2.133,2.333,2.333,17.867,0,0,0.008641975308641974,0.0030574712643678162,0.025063291139240503,0.03682432432432432,0.0019179957346444646,0.004381818181818182,0.003055696202531645,0.02036842105263158,0.004703448275862069,0.06418918918918917,0.04952702702702703,0.004383599146928893,0.008986111111111111,0.0047002531645569615
1705845121,3.34709507668239,1.4565171105605463,0.17039864603837457,0.1798820559270748,3.7965335460946457,3.1735483175012167,0.45754011006609774,0.08108862793099494,1.8764329324992588,0.6770987987789163,0,0.24760597743214355,2.792271925062177,,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1656983.586249613,0,1061479.777538363,64829.3617351131,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.2,4.133,24.067,2,2.333,2.333,18.333,0,0,0.00858921161825726,0.0030710059171597634,0.024115566037735854,0.03647260273972603,0.0019179957346444646,0.004381818181818182,0.003061935483870967,0.020222222222222225,0.004727810650887574,0.06267857142857151,0.048938356164383565,0.004383599146928893,0.008986111111111111,0.004711483870967742
1705845122,3.34709507668239,1.4418455119595353,0.16558245083207263,0.1798820559270748,3.719732462896507,3.2358741505454427,0.45754011006609774,0.08108862793099494,2.380215557123708,0.6907241619772686,0,0.24760597743214355,2.850983979627577,,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6172672,35864576,0,1322687.3946217815,0,1061479.777538363,48139.296685719666,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.2,4.133,24.067,2,2.333,2.333,18.333,0,0,0.00858921161825726,0.0030710059171597634,0.024115566037735854,0.03647260273972603,0.0019179957346444646,0.004381818181818182,0.003061935483870967,0.020222222222222225,0.004727810650887574,0.06267857142857151,0.048938356164383565,0.004383599146928893,0.008986111111111111,0.004711483870967742
1705845123,3.34709507668239,1.4418455119595353,0.16558245083207263,0.1798820559270748,3.5126401316660054,3.7395499826535064,0.45754011006609774,0.08108862793099494,2.332577422905939,0.7043495251756209,0,0.24760597743214355,2.909696034192976,0.7100523852329441,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281223168,93876224,4816896,3043328,292564992,6242304,35864576,0,1322687.3946217815,0,1061479.777538363,47175.82668830711,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.2,4.133,24.067,2,2.333,2.333,18.333,0,0,0.00858921161825726,0.0030710059171597634,0.024115566037735854,0.03647260273972603,0.0019179957346444646,0.004381818181818182,0.003061935483870967,0.020222222222222225,0.004727810650887574,0.06267857142857151,0.048938356164383565,0.004383599146928893,0.008986111111111111,0.004711483870967742
1705845124,3.34709507668239,1.4418455119595353,0.16558245083207263,0.1798820559270748,3.4388145394998015,3.7395499826535064,0.45754011006609774,0.08108862793099494,2.4951755229365626,0.717974888373973,0,0.24890191119106547,2.968408088758375,0.7100523852329441,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281456640,93876224,4816896,3047424,292564992,6242304,35864576,0,1322687.3946217815,0,1061479.777538363,35006.30301476401,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.2,4.133,24.067,2,2.333,2.333,18.333,0,0,0.00858921161825726,0.0030710059171597634,0.024115566037735854,0.03647260273972603,0.0019179957346444646,0.004381818181818182,0.003061935483870967,0.020222222222222225,0.004727810650887574,0.06267857142857151,0.048938356164383565,0.004383599146928893,0.008986111111111111,0.004711483870967742
1705845125,2.845151682502245,1.4418455119595353,0.16558245083207263,0.1798820559270748,3.3649889473335985,3.7395499826535064,0.45754011006609774,0.06756056870101092,2.4951755229365626,0.8175217919011345,0,0.24890191119106547,3.5227232739239502,0.7100523852329441,0.9291297952322018,207532032,70520832,5758976,430690304,97259520,325689344,37511168,5070848,281456640,93876224,4816896,3047424,292564992,6242304,35864576,0,1322687.3946217815,0,1061479.777538363,35006.30301476401,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.2,4.133,24.067,2,2.333,2.333,18.333,0,0,0.00858921161825726,0.0030710059171597634,0.024115566037735854,0.03647260273972603,0.0019179957346444646,0.004381818181818182,0.003061935483870967,0.020222222222222225,0.004727810650887574,0.06267857142857151,0.048938356164383565,0.004383599146928893,0.008986111111111111,0.004711483870967742
1705845126,3.169738807892438,1.4418455119595353,0.16558245083207263,0.1518793820315653,3.2911633551673947,3.7395499826535064,0.44936625450598877,0.06892938764943773,2.4951755229365626,0.8175217919011345,0,0.24890191119106547,3.5227232739239502,0.7100523852329441,0.9291297952322018,207622144,70520832,5758976,430690304,97259520,325689344,37593088,5070848,281456640,93876224,4816896,3047424,292564992,6242304,35864576,0,1322687.3946217815,0,960533.3540059691,35006.30301476401,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.267,4.133,24.067,1.8,2.133,2.133,17.733,0,0,0.00859704641350211,0.0030710059171597634,0.024115566037735854,0.03607142857142857,0.0018363234660703908,0.004087719298245615,0.0030658761528326744,0.020231132075471697,0.004727810650887574,0.06267857142857151,0.04835714285714286,0.004425445853155539,0.008827586206896552,0.004718577075098814
1705845127,3.017634675704693,1.4418455119595353,0.16558245083207263,0.17435855928773675,3.2173377630011912,3.7395499826535064,0.44936625450598877,0.07029820659786454,2.4951755229365626,0.7172663694876588,0,0.24890191119106547,3.5227232739239502,0.7100523852329441,0.9291297952322018,207622144,70520832,5758976,430690304,97259520,325689344,37593088,5070848,281456640,93876224,4816896,3047424,292564992,6242304,35864576,0,1322687.3946217815,0,960533.3540059691,35006.30301476401,0,0,1185888.0664969997,10,6,6,4,8,17,8,3,3,11,1,3,6,12,7,8.267,4.133,24.067,1.8,2.133,2.133,17.733,0,0,0.00859704641350211,0.0030710059171597634,0.024115566037735854,0.03607142857142857,0.0018363234660703908,0.004087719298245615,0.0030658761528326744,0.020231132075471697,0.004727810650887574,0.06267857142857151,0.04835714285714286,0.004425445853155539,0.008827586206896552,0.004718577075098814
