time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705360443,0.6528266529903418,1.5227274983469954,0.21945045446176542,18.4115293991647,0.2199554585521895,6.45327301357234,0.4719444497800694,3.376530865217698,2.333716087941689,0.25275139817961395,0.20731035651492097,112791552,43597824,12165120,40460288,43474944,17035264,40206336,11038720,45395968,3010560,8941568,72715.79611803692,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.067,22.933,0.8,73.867,0.6,12.067,12.133,0.8,135.2,17.933,5.867,0,0,0,0,0.002974643423137876,0.0031686486486486483,0.29545454545454547,0.05651697320243706,0.003,0.1779859484777518,0.0036,0.0020136562741561452,0.007434114202049781,0.002868312757201646,0.00461014263074485,0.004903567567567567,0.6750000000000005,0.09610241323245952,0.0046,0.5279999999999996,0.007833333333333336,0.004407678433393455,0.00963909224011713,0.0046
1705360444,0.694996080127563,2.0693495525021603,0.21427058252526532,18.4115293991647,0.22460276486223163,6.45327301357234,0.4719444497800694,3.376530865217698,2.333716087941689,0.25275139817961395,0.20731035651492097,112791552,43663360,12165120,40460288,43474944,17035264,40206336,11038720,45395968,3010560,8941568,99656.67324484335,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.067,22.933,0.8,73.867,0.8,12.067,12.133,0.8,135.2,17.933,5.867,0,0,0,0,0.002974643423137876,0.0031686486486486483,0.29545454545454547,0.05651697320243706,0.003,0.1779859484777518,0.0036,0.0020136562741561452,0.007434114202049781,0.002868312757201646,0.00461014263074485,0.004903567567567567,0.6750000000000005,0.09610241323245952,0.004600000000000001,0.5279999999999996,0.007833333333333336,0.004407678433393455,0.00963909224011713,0.0046
1705360445,0.694996080127563,2.0693495525021603,0.09204970688307029,18.214634203169496,0.2292500711722737,6.45327301357234,0.4719444497800694,3.376530865217698,2.333716087941689,0.25744581963403335,0.20731035651492097,112791552,43663360,12165120,40460288,43474944,17035264,40206336,11038720,45395968,3010560,8941568,99656.67324484335,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.067,22.933,0.8,73.867,0.8,12.067,12.133,0.8,135.2,17.933,5.867,0,0,0,0,0.002974643423137876,0.0031686486486486483,0.29545454545454547,0.05651697320243706,0.003,0.1779859484777518,0.0036,0.0020136562741561452,0.007434114202049781,0.002868312757201646,0.00461014263074485,0.004903567567567567,0.6750000000000005,0.09610241323245952,0.004600000000000001,0.5279999999999996,0.007833333333333336,0.004407678433393455,0.00963909224011713,0.0046
1705360446,0.694996080127563,2.0693495525021603,0.338453344212494,18.214634203169496,0.23389737748231582,6.45327301357234,0.4719444497800694,3.2986093874305538,1.941204489583963,0.25744581963403335,0.20731035651492097,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45395968,3010560,8941568,99656.67324484335,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.067,22.933,0.8,73.867,0.8,12.067,12.133,0.8,135.2,17.933,6.4,0,0,0,0,0.002974643423137876,0.0031686486486486483,0.29545454545454547,0.05651697320243706,0.003,0.1779859484777518,0.0036,0.0020136562741561452,0.007434114202049781,0.0028347107438016525,0.00461014263074485,0.004903567567567567,0.6750000000000005,0.09610241323245952,0.004600000000000001,0.5279999999999996,0.007833333333333336,0.004407678433393455,0.00963909224011713,0.004580165289256199
1705360447,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.23854468379235794,6.45327301357234,0.40315987313522894,3.2986093874305538,1.9023092214516015,0.21745166654624867,0.20731035651492097,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45395968,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,24.333,0.8,79.533,0.8,12.067,13.333,0.8,138.6,18.267,7.133,0,0,0,0,0.0029905063291139236,0.0031695652173913042,0.3,0.05545720713489004,0.003,0.17571599045346062,0.0036,0.002005470174524616,0.007429941002949852,0.0028353909465020574,0.004618354430379747,0.004905217391304347,0.7400000000000002,0.09595946900416624,0.004600000000000001,0.5382653061224493,0.007833333333333336,0.0044094295389424335,0.00962758112094395,0.004580246913580247
1705360448,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2788383786025263,6.45327301357234,0.40315987313522894,3.2986093874305538,2.4933467125382243,0.2561921965317988,0.20731035651492097,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45359104,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,24.333,0.8,79.533,0.8,12.067,13.333,0.933,138.6,18.267,7.133,0,0,0,0,0.0029905063291139236,0.0031695652173913042,0.3,0.05545720713489004,0.003,0.17571599045346062,0.003363636363636364,0.002005470174524616,0.007429941002949852,0.0028353909465020574,0.004618354430379747,0.004905217391304347,0.7400000000000002,0.09595946900416624,0.004600000000000001,0.5382653061224493,0.006750000000000004,0.0044094295389424335,0.00962758112094395,0.004580246913580247
1705360449,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2788383786025263,6.45327301357234,0.40315987313522894,3.2986093874305538,2.4933467125382243,0.2561921965317988,0.2119859489763278,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45359104,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,24.333,0.8,79.533,0.8,14.267,13.333,0.933,145.933,18.267,7.133,0,0,0,0,0.0029905063291139236,0.0031695652173913042,0.3,0.05545720713489004,0.003,0.17372881355932202,0.003363636363636364,0.0020276473656755346,0.007429941002949852,0.0028353909465020574,0.004618354430379747,0.004905217391304347,0.7400000000000002,0.09595946900416624,0.004600000000000001,0.5499999999999999,0.006750000000000004,0.004415545122587377,0.00962758112094395,0.004580246913580247
1705360450,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2788383786025263,6.45327301357234,0.40315987313522894,3.2986093874305538,2.4933467125382243,0.2561921965317988,0.2119859489763278,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45359104,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,26.8,0.8,79.533,0.8,14.267,13.333,0.933,145.933,18.267,7.133,0,0,0,0,0.0029905063291139236,0.003167209554831705,0.3,0.05545720713489004,0.003,0.17372881355932202,0.003363636363636364,0.0020276473656755346,0.007429941002949852,0.0028353909465020574,0.004618354430379747,0.00490097719869707,0.7400000000000002,0.09595946900416624,0.004600000000000001,0.5499999999999999,0.006750000000000004,0.004415545122587377,0.00962758112094395,0.004580246913580247
1705360451,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2788383786025263,6.45327301357234,0.40315987313522894,3.2986093874305538,2.4933467125382243,0.2561921965317988,0.2119859489763278,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45359104,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,26.8,0.8,79.533,0.8,14.267,13.333,0.933,145.933,18.267,7.133,0,0,0,0,0.0029905063291139236,0.003167209554831705,0.3,0.05545720713489004,0.003,0.17372881355932202,0.003363636363636364,0.0020276473656755346,0.007429941002949852,0.0028353909465020574,0.004618354430379747,0.00490097719869707,0.7400000000000002,0.09595946900416624,0.004600000000000001,0.5499999999999999,0.006750000000000004,0.004415545122587377,0.00962758112094395,0.004580246913580247
1705360452,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2788383786025263,5.563707254409764,0.40315987313522894,2.7281836149033447,2.4933467125382243,0.2561921965317988,0.2119859489763278,112791552,43663360,11776000,40460288,43474944,17035264,40206336,11038720,45359104,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,146.133,18.267,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020281543274244004,0.007429941002949852,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004415641293013556,0.00962758112094395,0.0045808764940239045
1705360453,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2913142879863205,6.5912783295137665,0.40315987313522894,3.438909692068682,2.4933467125382243,0.2561921965317988,0.2119859489763278,112791552,43663360,11776000,40460288,43479040,17121280,40206336,10379264,45359104,3010560,8941568,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,146.133,18.267,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020281543274244004,0.007429941002949852,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004415641293013556,0.00962758112094395,0.0045808764940239045
1705360454,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2913142879863205,6.5912783295137665,0.40315987313522894,3.438909692068682,2.4933467125382243,0.2561921965317988,0.23790359107084932,112791552,43663360,11776000,40460288,43479040,17121280,40206336,10379264,45359104,3010560,8945664,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,146.133,18.267,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020281543274244004,0.007429941002949852,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004415641293013556,0.00962758112094395,0.0045808764940239045
1705360455,0.6532793884438272,2.0693495525021603,0.338453344212494,18.214634203169496,0.2913142879863205,6.5912783295137665,0.40315987313522894,3.438909692068682,2.4933467125382243,0.2561921965317988,0.23790359107084932,112791552,43663360,11776000,40460288,43479040,17121280,40206336,10379264,45359104,3010560,8945664,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,146.133,18.267,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020281543274244004,0.007429941002949852,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004415641293013556,0.00962758112094395,0.0045808764940239045
1705360456,0.6532793884438272,2.01319446325534,0.338453344212494,18.214634203169496,0.2913142879863205,6.5912783295137665,0.40315987313522894,3.438909692068682,2.519162110003223,0.2561921965317988,0.23790359107084932,112791552,43663360,11776000,40460288,43479040,17121280,40206336,10379264,45359104,3010560,8945664,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,146.133,18.267,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020281543274244004,0.007429941002949852,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004415641293013556,0.00962758112094395,0.0045808764940239045
1705360457,0.6532793884438272,2.01319446325534,0.338453344212494,18.44750490488856,0.2913142879863205,6.5912783295137665,0.5056769803862071,3.438909692068682,2.519162110003223,0.2561921965317988,0.23790359107084932,112791552,43663360,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,83275.72886593748,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,146.133,18.267,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020281543274244004,0.007429941002949852,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004415641293013556,0.00962758112094395,0.0045808764940239045
1705360458,0.6950517763262715,2.01319446325534,0.3375170434158521,18.44750490488856,0.2913142879863205,6.652345867625778,0.5056769803862071,3.438909692068682,2.519162110003223,0.2561921965317988,0.23790359107084932,112791552,43663360,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,65254.10227815836,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1.067,14.267,13.333,1.2,147.2,19.333,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020366925064599483,0.007457805907172996,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004417260981912145,0.009649085794655416,0.0045808764940239045
1705360459,0.6950517763262715,2.145975926817453,0.3375170434158521,18.543609319162975,0.2913142879863205,6.652345867625778,0.5056769803862071,3.438909692068682,2.519162110003223,0.2561921965317988,0.23790359107084932,112791552,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,65254.10227815836,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1,14.267,13.333,1.2,147.2,19.333,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020366925064599483,0.007457805907172996,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004417260981912145,0.009649085794655416,0.0045808764940239045
1705360460,0.6950517763262715,2.145975926817453,0.3375170434158521,18.543609319162975,0.2913142879863205,6.652345867625778,0.5056769803862071,3.438909692068682,2.519162110003223,0.21961222073700018,0.23790359107084932,112791552,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,65254.10227815836,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1,14.267,13.333,1.2,147.2,19.333,7.667,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020366925064599483,0.007457805907172996,0.0028406374501992035,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004417260981912145,0.009649085794655416,0.0045808764940239045
1705360461,0.6950517763262715,2.145975926817453,0.3375170434158521,18.543609319162975,0.2913142879863205,6.652345867625778,0.5056769803862071,3.438909692068682,2.519162110003223,0.21534235079480354,0.23790359107084932,112791552,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,65254.10227815836,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,14.667,27.2,1.067,80.133,1,14.267,13.333,1.2,147.2,19.333,7.733,0,0,0,0,0.0029905063291139236,0.003165769644779333,0.24062499999999998,0.05561423596547372,0.003,0.17372881355932202,0.0033076923076923075,0.0020366925064599483,0.007457805907172996,0.0028716981132075473,0.004618354430379747,0.0048983853606028,0.6249999999999997,0.095934135669412,0.0046,0.5499999999999999,0.006249999999999997,0.004417260981912145,0.009649085794655416,0.004586415094339623
1705360462,0.6950517763262715,2.145975926817453,0.4137654734440044,18.543609319162975,0.2913142879863205,6.652345867625778,0.5056769803862071,3.438909692068682,2.519162110003223,0.2110724808526069,0.23790359107084932,112791552,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,65254.10227815836,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.2,26.6,1,73.274,1,14.267,13.133,1.2,148.067,19.6,7.333,0,0,0,0,0.0029848254931714715,0.0031678756476683934,0.23421052631578948,0.05839011828138955,0.003,0.1758782201405152,0.0033076923076923075,0.0020801875154206765,0.007466032608695652,0.002875457875457876,0.004606676783004552,0.0049021761658031085,0.6600000000000001,0.09703859695549315,0.0046,0.5903508771929818,0.006249999999999997,0.00442551196644461,0.00965625,0.004586813186813187
1705360463,0.6950517763262715,2.145975926817453,0.4137654734440044,18.543609319162975,0.2631824025583125,6.652345867625778,0.5056769803862071,2.9967334265088414,2.519162110003223,0.21448692563124905,0.23790359107084932,112791552,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,65254.10227815836,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.2,26.6,1,73.274,1,14.267,13.133,0.933,148.067,19.6,7.333,0,0,0,0,0.0029848254931714715,0.0031678756476683934,0.23421052631578948,0.05839011828138955,0.003,0.1758782201405152,0.0032666666666666664,0.0020801875154206765,0.007466032608695652,0.002875457875457876,0.004606676783004552,0.0049021761658031085,0.6600000000000001,0.09703859695549315,0.0046,0.5903508771929818,0.005750000000000004,0.00442551196644461,0.00965625,0.004586813186813187
1705360464,0.5800467717858857,2.145975926817453,0.4137654734440044,18.543609319162975,0.30399548532731147,6.652345867625778,0.5056769803862071,3.5845378997733395,2.519162110003223,0.21005123057272326,0.23790359107084932,112791552,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3010560,8945664,54456.99537995857,0,,0,0,4,4,9,4,3,48,3,4,4,4,3,15.2,26.6,1,73.274,1,12.333,13.133,0.933,141,19.6,7.333,0,0,0,0,0.0029848254931714715,0.0031678756476683934,0.23421052631578948,0.05839011828138955,0.003,0.1724888392857143,0.0032666666666666664,0.002078219013237064,0.007466032608695652,0.002875457875457876,0.004606676783004552,0.0049021761658031085,0.6600000000000001,0.09703859695549315,0.0046,0.5756637168141591,0.005750000000000004,0.004424885679903731,0.00965625,0.004586813186813187
1705360465,0.7161500485593993,2.145975926817453,0.4137654734440044,18.543609319162975,0.30399548532731147,6.652345867625778,0.6256912509459506,3.5845378997733395,2.519162110003223,0.28073373180983185,0.23790359107084932,112799744,43749376,11776000,40116224,43479040,17121280,39911424,10379264,45359104,3141632,8945664,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.933,1,73.274,1,12.333,13.133,0.933,141,19.6,7.333,0,0,0,0,0.0029848254931714715,0.0031618381618381624,0.23421052631578948,0.05839011828138955,0.003,0.1724888392857143,0.0032666666666666664,0.002078219013237064,0.007466032608695652,0.002875457875457876,0.004606676783004552,0.004891308691308692,0.6600000000000001,0.09703859695549315,0.0046,0.5756637168141591,0.005750000000000004,0.004424885679903731,0.00965625,0.004586813186813187
1705360466,0.7161500485593993,2.145975926817453,0.4137654734440044,18.543609319162975,0.26502664183596486,6.813093581250168,0.6256912509459506,3.5845378997733395,2.519162110003223,0.28073373180983185,0.23790359107084932,112799744,43749376,11776000,40116224,43479040,16736256,39911424,10379264,45359104,3141632,8945664,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.933,1,73.274,1,12.333,13.133,0.933,141,19.6,7.333,0,0,0,0,0.0029848254931714715,0.0031618381618381624,0.23421052631578948,0.05839011828138955,0.003,0.1724888392857143,0.0032666666666666664,0.002078219013237064,0.007466032608695652,0.002875457875457876,0.004606676783004552,0.004891308691308692,0.6600000000000001,0.09703859695549315,0.0046,0.5756637168141591,0.005750000000000004,0.004424885679903731,0.00965625,0.004586813186813187
1705360467,0.7161500485593993,2.0453183003172026,0.4137654734440044,18.543609319162975,0.3085014145279112,6.813093581250168,0.6256912509459506,3.5845378997733395,2.519162110003223,0.28073373180983185,0.23790359107084932,112799744,43749376,11776000,40116224,43474944,16736256,39911424,10379264,45359104,3141632,8945664,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,141.133,19.6,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002081094049904031,0.007466032608695652,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004425431861804223,0.00965625,0.004587188612099645
1705360468,0.7161500485593993,2.087067584368543,0.4137654734440044,18.543609319162975,0.3085014145279112,6.813093581250168,0.6256912509459506,3.5845378997733395,2.046105451779784,0.28073373180983185,0.19381518718146468,112799744,43749376,11776000,40116224,43474944,16736256,39911424,10379264,45359104,3141632,8945664,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,141.133,19.6,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002081094049904031,0.007466032608695652,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004425431861804223,0.00965625,0.004587188612099645
1705360469,0.7161500485593993,2.504957043080437,0.4137654734440044,18.543609319162975,0.3085014145279112,6.813093581250168,0.6256912509459506,3.5845378997733395,2.0041194166130643,0.28073373180983185,0.1984498075019282,112799744,43749376,11776000,40116224,43474944,16736256,39911424,10379264,45359104,3141632,8945664,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,141.133,19.6,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002081094049904031,0.007466032608695652,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004425431861804223,0.00965625,0.004587188612099645
1705360470,0.7161500485593993,2.2074878330802514,0.4137654734440044,18.543609319162975,0.3085014145279112,6.813093581250168,0.6256912509459506,3.5845378997733395,1.9621333814463435,0.28073373180983185,0.18960041039775669,112799744,43749376,11776000,40116224,43474944,16736256,39911424,10379264,45359104,3141632,8937472,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,141.133,19.6,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002081094049904031,0.007466032608695652,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004425431861804223,0.00965625,0.004587188612099645
1705360471,0.7161500485593993,2.5932986337019424,0.4645175783444093,18.773189422368556,0.3085014145279112,6.813093581250168,0.6256912509459506,2.9567060866280386,2.1257371781439756,0.28073373180983185,0.19396890729932761,112799744,43749376,11870208,40345600,43474944,16736256,39911424,10379264,45359104,3141632,8937472,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,141.133,19.6,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002081094049904031,0.007466032608695652,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004425431861804223,0.00965625,0.004587188612099645
1705360472,0.7161500485593993,2.5932986337019424,0.4645175783444093,18.773189422368556,0.3085014145279112,7.0527304205642585,0.6256912509459506,2.896963788298483,2.0797623705625154,0.28073373180983185,0.19833740420089857,112799744,43749376,11870208,40345600,43474944,16736256,39911424,10379264,45359104,3141632,8937472,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,141.133,19.6,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002081094049904031,0.007466032608695652,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004425431861804223,0.00965625,0.004587188612099645
1705360473,0.7161500485593993,2.5932986337019424,0.4645175783444093,18.773189422368556,0.30850141452791124,7.0527304205642585,0.6256912509459506,2.837221489968927,2.0337875629810553,0.28073373180983185,0.2027059011024695,112799744,43749376,11870208,40345600,43474944,16736256,39911424,10379264,45359104,3141632,8937472,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,0.933,12.333,13.133,0.867,140.2,18.667,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002084089823220258,0.0074438573315719955,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004424462494027712,0.009615587846763543,0.004587188612099645
1705360474,0.7161500485593993,2.5932986337019424,0.4645175783444093,16.034185217649984,0.30850141452791124,7.0527304205642585,0.6256912509459506,2.777479191639372,1.9878127553995948,0.28073373180983185,0.20707439800404046,112799744,43749376,11870208,40345600,43474944,16736256,39911424,10379264,45359104,3141632,8937472,74587.24506312722,0,,0,25953.069888271693,4,4,9,4,3,48,3,4,4,4,3,15.2,24.867,0.933,73.274,1.267,12.333,13.133,0.867,140.2,18.667,7.2,0,0,0,0,0.0029848254931714715,0.0031603960396039605,0.2425,0.058502533342147306,0.003,0.1724888392857143,0.0033030303030303033,0.002084089823220258,0.0074438573315719955,0.0028790035587188613,0.004606676783004552,0.004888712871287129,0.7285714285714286,0.09706991955890396,0.0046,0.5756637168141591,0.006200000000000002,0.004424462494027712,0.009615587846763543,0.004587188612099645
