time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,adservice_error,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705749463,0.698116626147874,2.704095404304806,0.51033756634223,23.948912934900072,0.3386851941024075,8.684832586905515,0.840649071011563,4.1737318885913925,3.0871081493824093,0.2416601592097878,0.30263028020986044,112041984,44847104,11833344,44654592,43352064,15859712,39931904,11448320,46010368,2957312,9031680,56446.31603189682,0,0,0,0,0,0,21651.701510902873,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,84.667,1.533,13.867,14.8,1.4,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.003817008352315869,0.003037735849056604,0.05061349693251533,0.003037735849056604,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.042916666666666714,0.004667924528301887,0.19897637795275594,0.004667924528301887,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749464,0.6835331848604866,2.704095404304806,0.51033756634223,24.48027557996145,0.3386851941024075,8.684832586905515,0.840649071011563,4.1737318885913925,3.0871081493824093,0.247069179666727,0.30263028020986044,112041984,44847104,11833344,44654592,43352064,15859712,39931904,11448320,46010368,2957312,9031680,55267.169876500564,0,0,0,0,0,0,22136.326269832814,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,84.667,1.533,13.867,14.8,1.4,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.003817008352315869,0.003037735849056604,0.05061349693251533,0.003037735849056604,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.042916666666666714,0.004667924528301887,0.19897637795275594,0.004667924528301887,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749465,0.6689497435730993,2.704095404304806,0.51033756634223,25.011638225022832,0.3386851941024075,8.684832586905515,0.840649071011563,4.1737318885913925,3.0871081493824093,0.25247820012366623,0.30263028020986044,112041984,44847104,11833344,44654592,43352064,15859712,39931904,11448320,46010368,2957312,9031680,54088.0237211043,0,0,0,0,0,0,22620.951028762764,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,84.667,1.533,13.867,14.8,1.4,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.003817008352315869,0.003037735849056604,0.05061349693251533,0.003037735849056604,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.042916666666666714,0.004667924528301887,0.19897637795275594,0.004667924528301887,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749466,0.654366302285712,2.704095404304806,0.51033756634223,25.543000870084203,0.3386851941024075,8.684832586905515,0.840649071011563,4.1737318885913925,3.0871081493824093,0.2578872205806054,0.30885178525560125,112041984,44847104,11833344,44654592,43352064,15859712,39931904,11448320,46010368,2957312,9031680,52908.87756570804,0,0,0,0,0,0,23105.575787692705,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,84.667,1.533,13.867,14.8,1.267,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.003817008352315869,0.003037735849056604,0.05061349693251533,0.0030363636363636365,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.042916666666666714,0.004667924528301887,0.19897637795275594,0.0046654545454545455,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749467,0.6397828609983248,2.704095404304806,0.51033756634223,26.216771875021692,0.3386851941024075,8.684832586905515,0.8089494229464034,4.1737318885913925,3.099521192040431,0.2632962410375447,0.30885178525560125,112041984,44847104,11833344,44797952,43352064,15859712,40050688,11448320,46014464,2957312,9031680,51729.73141031178,0,0,0,0,0,0,23590.20054662265,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,84.667,1.533,14.467,14.8,1.267,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.003817008352315869,0.003037735849056604,0.0515432098765432,0.0030363636363636365,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.042916666666666714,0.004667924528301887,0.20199999999999993,0.0046654545454545455,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749468,0.6251994197109375,2.704095404304806,0.51033756634223,26.756691183495718,0.3386851941024075,8.684832586905515,0.7467973710365233,4.175315042426249,3.099521192040431,0.26870526149448387,0.30885178525560125,112041984,44847104,11833344,44797952,43352064,15859712,40050688,11411456,46014464,2957312,9031680,50550.58525491552,0,0,0,0,0,0,24074.825305552593,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,84.667,1.533,14.467,14.8,1.267,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.003817008352315869,0.003037735849056604,0.0515432098765432,0.0030363636363636365,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.042916666666666714,0.004667924528301887,0.20199999999999993,0.0046654545454545455,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749469,0.6106159784235501,2.704095404304806,0.51033756634223,27.296610491969737,0.3386851941024075,8.684832586905515,0.8852447285564884,4.175315042426249,3.099521192040431,0.2741142819514231,0.30885178525560125,112041984,44847104,11833344,44797952,43352064,15859712,40050688,11411456,46014464,2957312,9031680,49371.43909951925,0,0,0,0,0,0,24559.450064482542,4,4,9,3,3,25,3,3,4,4,3,15.733,28.467,1.4,86.733,1.2,14.467,14.8,1.267,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032333333333333333,0.07833333333333332,0.0038368902439024394,0.0030363636363636365,0.0515432098765432,0.0030363636363636365,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005287234042553194,0.21152173913043482,0.04464480874316944,0.0046654545454545455,0.20199999999999993,0.0046654545454545455,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749470,0.8156955823971322,2.90238090791958,0.51033756634223,27.83652980044376,0.3386851941024075,8.684832586905515,0.8852447285564884,4.175315042426249,3.099521192040431,0.2736004250080139,0.30885178525560125,112037888,44814336,11833344,44797952,43352064,15859712,40050688,11411456,46014464,2957312,9031680,69195.03336430443,0,0,0,0,0,0,24513.4107123842,4,4,9,3,3,25,3,3,4,4,3,15.733,27.867,1.4,86.733,1.2,14.467,14.8,1.267,160.867,21.133,9.867,0,0,0,0.003017366136034732,0.0032346471127406053,0.07833333333333332,0.0038368902439024394,0.0030363636363636365,0.0515432098765432,0.0030363636363636365,0.002163811115754283,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005317708333333333,0.21152173913043482,0.04464480874316944,0.0046654545454545455,0.20199999999999993,0.0046654545454545455,0.004462849979105725,0.009733050847457628,0.004586666666666667
1705749471,0.7552578728337876,2.90238090791958,0.47864117647060145,32.39515850844135,0.3386851941024075,8.684832586905515,0.8852447285564884,4.175315042426249,3.099521192040431,0.32301780113964434,0.30885178525560125,112037888,44814336,11833344,44797952,43352064,15859712,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,15.733,27.867,1.4,86.733,1.2,14.467,14.8,1.267,155.467,21.133,9.867,0,0,0,0.003017366136034732,0.0032346471127406053,0.07833333333333332,0.0038368902439024394,0.0030363636363636365,0.0515432098765432,0.0030363636363636365,0.0021463363426411915,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005317708333333333,0.21152173913043482,0.04464480874316944,0.0046654545454545455,0.20199999999999993,0.0046654545454545455,0.004458156623976484,0.009733050847457628,0.004586666666666667
1705749472,0.7552578728337876,2.90238090791958,0.4068450000000112,32.39515850844135,0.3492667473481857,8.684832586905515,0.8852447285564884,4.175315042426249,3.099521192040431,0.32301780113964434,0.30885178525560125,112037888,44814336,11833344,44797952,43356160,15859712,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,15.733,27.867,1.4,86.733,1.2,14.467,14.8,1.267,155.467,21.133,9.867,0,0,0,0.003017366136034732,0.0032346471127406053,0.07833333333333332,0.0038368902439024394,0.0030363636363636365,0.0515432098765432,0.0030363636363636365,0.0021463363426411915,0.0075272397094430996,0.0028888888888888888,0.004649782923299566,0.005317708333333333,0.21152173913043482,0.04464480874316944,0.0046654545454545455,0.20199999999999993,0.0046654545454545455,0.004458156623976484,0.009733050847457628,0.004586666666666667
1705749473,0.7552578728337876,2.90238090791958,0.4068450000000112,32.39515850844135,0.3492667473481857,8.684832586905515,0.8852447285564884,4.175315042426249,3.099521192040431,0.32301780113964434,0.30885178525560125,112037888,44814336,11833344,44797952,43356160,15859712,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,15.733,27.867,1.4,86.733,1.2,14.467,14.8,1.267,155.467,21.133,9.6,0,0,0,0.003017366136034732,0.0032346471127406053,0.07833333333333332,0.0038368902439024394,0.0030363636363636365,0.0515432098765432,0.0030363636363636365,0.0021463363426411915,0.0075272397094430996,0.0028826666666666666,0.004649782923299566,0.005317708333333333,0.21152173913043482,0.04464480874316944,0.0046654545454545455,0.20199999999999993,0.0046654545454545455,0.004458156623976484,0.009733050847457628,0.004585066666666666
1705749474,0.7552578728337876,2.90238090791958,0.4068450000000112,32.39515850844135,0.3492667473481857,8.529347752733187,0.8852447285564884,4.175315042426249,3.196279290690398,0.32301780113964434,0.30885178525560125,112037888,44814336,11833344,44797952,43356160,15945728,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,15.733,27.867,1.4,86.733,1.2,14.467,14.8,1.267,155.467,21.133,9.6,0,0,0,0.003017366136034732,0.0032346471127406053,0.07833333333333332,0.0038368902439024394,0.0030363636363636365,0.0515432098765432,0.0030363636363636365,0.0021463363426411915,0.0075272397094430996,0.0028826666666666666,0.004649782923299566,0.005317708333333333,0.21152173913043482,0.04464480874316944,0.0046654545454545455,0.20199999999999993,0.0046654545454545455,0.004458156623976484,0.009733050847457628,0.004585066666666666
1705749475,0.7552578728337876,2.90238090791958,0.562700052761166,32.39515850844135,0.36008196522540287,8.556129914530205,0.8852447285564884,4.175315042426249,3.196279290690398,0.32301780113964434,0.30885178525560125,112037888,44814336,11849728,44797952,43356160,15945728,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,15.733,27.733,1.333,86.933,1.133,14.467,14.8,1.2,155.733,21.133,9.467,0,0,0,0.003017366136034732,0.003234217749313815,0.08461538461538462,0.003832764505119454,0.0030357142857142857,0.0515432098765432,0.0030357142857142857,0.00214848167539267,0.0075272397094430996,0.002883289124668435,0.004649782923299566,0.005310526315789479,0.2153846153846154,0.04498626373626371,0.004664285714285714,0.20199999999999993,0.004664285714285714,0.004458513089005235,0.009733050847457628,0.004585145888594164
1705749476,0.7552578728337876,2.6750126792382605,0.562700052761166,32.39515850844135,0.36008196522540287,8.556129914530205,0.8852447285564884,3.0554054906543042,3.196279290690398,0.32301780113964434,0.30885178525560125,112037888,44814336,11849728,44797952,43356160,15945728,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,15.733,27.733,1.333,86.933,1.133,14.467,14.8,1.2,155.733,21.133,9.467,0,0,0,0.003017366136034732,0.003234217749313815,0.08461538461538462,0.003832764505119454,0.0030357142857142857,0.0515432098765432,0.0030357142857142857,0.00214848167539267,0.0075272397094430996,0.002883289124668435,0.004649782923299566,0.005310526315789479,0.2153846153846154,0.04498626373626371,0.004664285714285714,0.20199999999999993,0.004664285714285714,0.004458513089005235,0.009733050847457628,0.004585145888594164
1705749477,0.7552578728337876,2.7301778166707384,0.562700052761166,32.39515850844135,0.36008196522540287,8.556129914530205,0.8852447285564884,3.1273464736934202,3.196279290690398,0.32301780113964434,0.30885178525560125,112037888,44814336,11849728,44797952,43356160,15945728,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,14.467,12.667,1.2,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.05086477987421383,0.0030357142857142857,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.20123574144486686,0.004664285714285714,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749478,0.7552578728337876,3.309908245948643,0.562700052761166,32.39515850844135,0.36008196522540287,8.556129914530205,0.8852447285564884,3.199287456732537,3.196279290690398,0.32301780113964434,0.30885178525560125,112037888,44814336,11849728,44797952,43356160,15945728,40050688,11411456,46014464,2957312,9031680,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,14.467,12.667,1.2,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.05086477987421383,0.0030357142857142857,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.20123574144486686,0.004664285714285714,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749479,0.7552578728337876,3.309908245948643,0.562700052761166,32.39515850844135,0.36008196522540287,8.556129914530205,0.8852447285564884,3.2712284397716527,3.196279290690398,0.32301780113964434,0.3068892905399446,112037888,44814336,11849728,44797952,43356160,15945728,40050688,11411456,46014464,2957312,8683520,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,14.467,12.667,1.2,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.05086477987421383,0.0030357142857142857,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.20123574144486686,0.004664285714285714,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749480,0.7552578728337876,3.309908245948643,0.562700052761166,32.39271840174463,0.36008196522540287,8.556129914530205,0.8852447285564884,3.343169422810769,3.196279290690398,0.32301780113964434,0.3068892905399446,112037888,44814336,11849728,45248512,43356160,15945728,40050688,11411456,46014464,2957312,8683520,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,14.467,12.667,1.2,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.05086477987421383,0.0030357142857142857,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.20123574144486686,0.004664285714285714,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749481,0.7552578728337876,3.309908245948643,0.562700052761166,32.39271840174463,0.36008196522540287,8.556129914530205,0.8852447285564884,3.415110405849885,3.196279290690398,0.32301780113964434,0.3068892905399446,112037888,44814336,11849728,45248512,43356160,15945728,40050688,11411456,46014464,2957312,8683520,84805.06842791778,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,14.467,12.667,1,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.05086477987421383,0.0030363636363636365,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.20123574144486686,0.0046654545454545455,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749482,0.7569544080934848,3.309908245948643,0.562700052761166,32.39271840174463,0.36008196522540287,8.556129914530205,0.7566235875235003,3.4870513888890016,3.196279290690398,0.32301780113964434,0.3255956505516684,112037888,44814336,11849728,45248512,43356160,15945728,40050688,11411456,46014464,2957312,8683520,107633.68808303772,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,12.533,12.667,1,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.04931547619047619,0.0030363636363636365,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.19490157480314957,0.0046654545454545455,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749483,0.7569544080934848,3.309908245948643,0.562700052761166,32.39271840174463,0.36008196522540287,8.556129914530205,0.7418695087142256,2.909725000000094,3.1033878354270756,0.32301780113964434,0.3255956505516684,112037888,44814336,11849728,45248512,43356160,15945728,40050688,11411456,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,80.933,1.133,12.533,12.667,1,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.003811926605504587,0.0030357142857142857,0.04931547619047619,0.0030363636363636365,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.043670520231213844,0.004664285714285714,0.19490157480314957,0.0046654545454545455,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749484,0.7569544080934848,3.309908245948643,0.562700052761166,32.39271840174463,0.34036070348381026,8.556129914530205,0.7271154299049507,2.909725000000094,3.1033878354270756,0.32301780113964434,0.3255956505516684,112037888,44814336,11849728,45248512,43356160,15945728,40050688,11411456,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,25.867,1,81.667,1.067,12.533,12.667,1,143.067,18,9.133,0,0,0,0.003015290519877676,0.003242537313432836,0.08958333333333333,0.0037724907063197022,0.0030363636363636365,0.04931547619047619,0.0030363636363636365,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.00551041666666667,0.21722222222222226,0.041199421965317895,0.0046654545454545455,0.19490157480314957,0.0046654545454545455,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749485,0.7569544080934848,3.309908245948643,0.562700052761166,32.39271840174463,0.34036070348381026,8.556129914530205,0.8653339813621354,4.181806595863634,3.1033878354270756,0.32301780113964434,0.3255956505516684,112037888,44814336,11849728,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,18092.67193780644,4,4,9,3,3,25,3,3,4,4,3,13.467,24.867,1,81.667,1.067,12.533,12.667,1,143.067,18,9.133,0,0,0,0.003015290519877676,0.00322613531047266,0.08958333333333333,0.0037724907063197022,0.0030363636363636365,0.04931547619047619,0.0030363636363636365,0.002129692832764505,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.005099999999999999,0.21722222222222226,0.041199421965317895,0.0046654545454545455,0.19490157480314957,0.0046654545454545455,0.004451194539249146,0.009719437652811736,0.004585378590078329
1705749486,0.7569544080934848,3.309908245948643,0.562700052761166,32.873645647756646,0.34036070348381026,8.556129914530205,0.8653339813621354,4.181806595863634,3.1033878354270756,0.33387215734481634,0.3255956505516684,112037888,44814336,11849728,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,25175.16902274124,4,4,9,3,3,25,3,3,4,4,3,13.467,24.867,1,81.667,1.067,12.533,12.667,1,140.467,18,9.133,0,0,0,0.003015290519877676,0.00322613531047266,0.08958333333333333,0.0037724907063197022,0.0030363636363636365,0.04931547619047619,0.0030363636363636365,0.0021061452513966477,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.005099999999999999,0.21722222222222226,0.041199421965317895,0.0046654545454545455,0.19490157480314957,0.0046654545454545455,0.004443919209282336,0.009719437652811736,0.004585378590078329
1705749487,0.7569544080934848,3.309908245948643,0.562700052761166,32.873645647756646,0.34036070348381026,8.556129914530205,0.8653339813621354,4.181806595863634,3.1033878354270756,0.33387215734481634,0.3255956505516684,112037888,44814336,11849728,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,25175.16902274124,4,4,9,3,3,25,3,3,4,4,3,13.467,24.867,1,81.667,1.067,12.533,12.667,1,140.467,18,9.133,0,0,0,0.003015290519877676,0.00322613531047266,0.08958333333333333,0.0037724907063197022,0.0030363636363636365,0.04931547619047619,0.0030363636363636365,0.0021061452513966477,0.007545843520782396,0.002885117493472585,0.004651987767584098,0.005099999999999999,0.21722222222222226,0.041199421965317895,0.0046654545454545455,0.19490157480314957,0.0046654545454545455,0.004443919209282336,0.009719437652811736,0.004585378590078329
1705749488,0.7569544080934848,2.750588917520755,0.5083532995618719,32.873645647756646,0.34036070348381026,8.556129914530205,0.8653339813621354,4.181806595863634,3.1033878354270756,0.33387215734481634,0.3255956505516684,112037888,44814336,11870208,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,25175.16902274124,4,4,9,3,3,25,3,3,4,4,3,13.467,24.867,1,81.667,1.067,12.533,12.667,1,140.467,18,7.733,0,0,0,0.003015290519877676,0.00322613531047266,0.08958333333333333,0.0037724907063197022,0.0030363636363636365,0.04931547619047619,0.0030363636363636365,0.0021061452513966477,0.007545843520782396,0.0028873994638069704,0.004651987767584098,0.005099999999999999,0.21722222222222226,0.041199421965317895,0.0046654545454545455,0.19490157480314957,0.0046654545454545455,0.004443919209282336,0.009719437652811736,0.004586058981233244
1705749489,0.7569544080934848,2.6954237800882774,0.5083532995618719,32.873645647756646,0.34036070348381026,8.556129914530205,0.8653339813621354,4.181806595863634,2.3662449601098166,0.2769970353411268,0.3255956505516684,112037888,44814336,11870208,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,20886.57897971727,4,4,9,3,3,25,3,3,4,4,3,13.467,24.867,1,81.667,1.067,12.533,12.667,1,140.467,18,7.733,0,0,0,0.003015290519877676,0.00322613531047266,0.08958333333333333,0.0037724907063197022,0.0030363636363636365,0.04931547619047619,0.0030363636363636365,0.0021061452513966477,0.007545843520782396,0.0028873994638069704,0.004651987767584098,0.005099999999999999,0.21722222222222226,0.041199421965317895,0.0046654545454545455,0.19490157480314957,0.0046654545454545455,0.004443919209282336,0.009719437652811736,0.004586058981233244
1705749490,0.7569544080934848,2.6402586426558,0.5282091421414994,32.873645647756646,0.3339886320931933,4.797487499999989,0.8653339813621354,4.181806595863634,2.416368507585307,0.2714324993853799,0.3255956505516684,112037888,44814336,11870208,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,107633.68808303772,0,0,0,0,0,0,20466.992829338247,4,4,9,3,3,25,3,3,4,4,3,13.467,24.467,0.8,80.8,0.867,12.533,12.667,0.8,139.8,18,7.333,0,0,0,0.003015290519877676,0.0032199440820130476,0.0909090909090909,0.0037703758838853745,0.0030400000000000006,0.04931547619047619,0.0031250000000000006,0.0021057609630266553,0.007545843520782396,0.002884297520661157,0.004651987767584098,0.004995899347623485,0.21760000000000002,0.041104651162790794,0.004672000000000001,0.19490157480314957,0.004825000000000001,0.004443852106620809,0.009719437652811736,0.004585674931129477
1705749491,0.6062290155585701,2.585093505223323,0.5282091421414994,32.873645647756646,0.3339886320931933,4.797487499999989,0.8653339813621354,4.181806595863634,2.4664920550607974,0.265867963429633,0.3255956505516684,112037888,44814336,11870208,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,86201.57841720317,0,0,0,0,0,0,20047.40667895923,4,4,9,3,3,25,3,3,4,4,3,13.467,24.467,0.8,80.8,0.867,12.533,12.667,0.8,139.8,18,7.333,0,0,0,0.003015290519877676,0.0032199440820130476,0.0909090909090909,0.0037703758838853745,0.0030400000000000006,0.04931547619047619,0.0031250000000000006,0.0021057609630266553,0.007545843520782396,0.002884297520661157,0.004651987767584098,0.004995899347623485,0.21760000000000002,0.041104651162790794,0.004672000000000001,0.19490157480314957,0.004825000000000001,0.004443852106620809,0.009719437652811736,0.004585674931129477
1705749492,0.7314580096491894,2.5299283677908453,0.5282091421414994,32.873645647756646,0.3339886320931933,4.797487499999989,0.8653339813621354,4.181806595863634,3.0074128485294196,0.260303427473886,0.3255956505516684,112037888,44814336,11870208,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,66988.30648458583,0,0,0,0,0,0,19627.820528580207,4,4,9,3,3,25,3,3,4,4,3,16,25.067,1,84,0.867,12.533,13.8,0.8,143.467,19.067,6.8,0,0,0,0.0029969834087481147,0.00316986301369863,0.09772727272727272,0.003726809748999637,0.0030400000000000006,0.048160046728971964,0.0031250000000000006,0.0020801835263272884,0.007469549330085262,0.0028833333333333332,0.0046090497737556555,0.0049057534246575345,0.219375,0.03731638418079107,0.004672000000000001,0.18327160493827171,0.004825000000000001,0.004421629888573302,0.009571863580998782,0.004585555555555555
1705749493,0.7314580096491894,2.4747632303583678,0.5282091421414994,32.873645647756646,0.3339886320931933,4.797487499999989,0.8653339813621354,4.181806595863634,3.0074128485294196,0.2547388915181391,0.3255956505516684,112037888,44814336,11870208,45248512,43356160,15945728,39735296,11370496,45936640,2957312,8683520,66988.30648458583,0,0,0,0,0,0,19208.234378201185,4,4,9,3,3,25,3,3,4,4,3,16,25.067,1,84,0.867,12.533,13.8,0.8,143.467,19.067,6.8,0,0,0,0.0029969834087481147,0.00316986301369863,0.09772727272727272,0.003726809748999637,0.0030400000000000006,0.048160046728971964,0.0031250000000000006,0.0020801835263272884,0.007469549330085262,0.0028833333333333332,0.0046090497737556555,0.0049057534246575345,0.219375,0.03731638418079107,0.004672000000000001,0.18327160493827171,0.004825000000000001,0.004421629888573302,0.009571863580998782,0.004585555555555555
