time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705732852,1.4656765676568053,4.761839821472855,0.13926059718695477,0.2009635708069156,4.251311810423637,1.3033899085737752,0.35702212329416355,0.07593741585720813,0.41496757457846956,0.7807163986263721,0.00009958373996694106,0.33889392565729815,0.29005142878864826,0.8315134997018896,1.0642768480075413,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4579328,248262656,97042432,4644864,2842624,302944256,8171520,53366784,0,2378246.1360443016,0,0,879166.7695466364,28977.714892111784,0,25319.376905958954,1656773.5307965588,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,8.267,3.8,23.467,3.067,2.733,2.867,21.667,0,0,0.01774590163934426,0.0030238095238095237,0.030766574585635354,0.037096774193548385,0.002333333333333333,0.003021505376344086,0.0032634408602150535,0.04008333333333334,0.004642857142857142,0.07936046511627906,0.04741935483870968,0.0044666666666666665,0.0046387096774193545,0.005704081632653065
1705732853,1.4656765676568053,4.761839821472855,0.17144413255687344,0.2009635708069156,4.334539767897621,1.3033899085737752,0.349876428742785,0.07764508343891671,0.38848620115493365,0.6565463480153311,0.00009958373996694106,0.33889392565729815,0.28384874545350824,0.8642042295803778,1.0642768480075413,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4579328,248262656,97042432,4644864,2842624,302944256,8171520,53366784,0,2378246.1360443016,0,0,861570.500898247,50788.25238247068,0,25319.376905958954,1656773.5307965588,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,8.267,3.8,23.467,3.067,2.733,2.867,21.667,0,0,0.01774590163934426,0.0030238095238095237,0.030766574585635354,0.037096774193548385,0.002333333333333333,0.003021505376344086,0.0032634408602150535,0.04008333333333334,0.004642857142857142,0.07936046511627906,0.04741935483870968,0.0044666666666666665,0.0046387096774193545,0.005704081632653065
1705732854,1.4656765676568053,4.761839821472855,0.17144413255687344,0.2009635708069156,4.993677448439091,1.3033899085737752,0.3427307341914065,0.07677077451138442,0.38848620115493365,0.6695631609158764,0.00009958373996694106,0.33889392565729815,0.27764606211836834,0.8642042295803778,1.0642768480075413,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4583424,248262656,97042432,4644864,2842624,302944256,8171520,53366784,0,2378246.1360443016,0,0,843974.2322498577,50788.25238247068,0,25319.376905958954,1656773.5307965588,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,8.267,3.8,23.467,3.067,2.733,2.867,21.667,0,0,0.01774590163934426,0.0030238095238095237,0.030766574585635354,0.037096774193548385,0.002333333333333333,0.003021505376344086,0.0032634408602150535,0.04008333333333334,0.004642857142857142,0.07936046511627906,0.04741935483870968,0.0044666666666666665,0.0046387096774193545,0.005704081632653065
1705732855,1.4656765676568053,4.259989195272991,0.17144413255687344,0.2009635708069156,4.993677448439091,1.3033899085737752,0.335585039640028,0.07844265441203634,0.38848620115493365,0.7810087740327104,0.00009958373996694106,0.33889392565729815,0.27144337878322833,0.8642042295803778,1.0642768480075413,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4583424,248262656,97042432,4644864,2842624,302944256,8171520,53366784,0,1173230.0881635717,0,0,826377.9636014686,50788.25238247068,0,25319.376905958954,1656773.5307965588,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,7.6,3.8,23.467,2.4,2.067,2.2,19.267,0,0,0.017621621621621623,0.0030238095238095237,0.030766574585635354,0.03711734693877551,0.002378378378378378,0.003041237113402062,0.003264200792602378,0.03994444444444445,0.004642857142857142,0.07936046511627906,0.047423469387755095,0.004475675675675676,0.004674226804123712,0.005715
1705732856,1.4656765676568053,4.349786606640466,0.17144413255687344,0.20096357080691554,4.348022697008408,1.3033899085737752,0.3284393450886494,0.08011453431268821,0.38848620115493365,0.7810087740327104,0.00009958373996694106,0.33889392565729815,0.2652406954480884,0.8642042295803778,1.0642768480075413,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4583424,248262656,97042432,4644864,2842624,302944256,8171520,53366784,0,1197960.907897205,0,0,808781.6949530791,50788.25238247068,0,25319.376905958954,1656773.5307965588,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,7.6,3.8,23.467,2.4,2.067,2.2,19.267,0,0,0.017621621621621623,0.0030238095238095237,0.030766574585635354,0.03711734693877551,0.002378378378378378,0.003041237113402062,0.003264200792602378,0.03994444444444445,0.004642857142857142,0.07936046511627906,0.047423469387755095,0.004475675675675676,0.004674226804123712,0.005715
1705732857,1.4656765676568053,4.439584018007939,0.17144413255687344,0.20096357080691554,4.264794739534423,1.3033899085737752,0.3212936505372709,0.08178641421334011,0.37635385933187987,0.7810087740327104,0.00009958373996694106,0.35247265614237905,0.25903801211294847,0.8642042295803778,0.8482337207564852,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4583424,248262656,97042432,4644864,2842624,302944256,8171520,53366784,0,1222691.7276308385,0,0,791185.4263046898,38983.53478633292,0,33854.0375237623,1025083.4266676465,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,6.667,3.8,23.467,2.4,2.067,2.2,19.267,0,0,0.0175,0.0030238095238095237,0.030766574585635354,0.03711734693877551,0.002378378378378378,0.003041237113402062,0.003264200792602378,0.03957386363636364,0.004642857142857142,0.07936046511627906,0.047423469387755095,0.004475675675675676,0.004674226804123712,0.005715
1705732858,1.2394738173817716,4.529381429375415,0.17144413255687344,0.20096357080691554,4.181566782060438,1.3033899085737752,0.31414795598589235,0.08345829411399201,0.37635385933187987,0.7810087740327104,0.00009958373996694106,0.35247265614237905,0.2528353287778085,0.8642042295803778,0.8318619721672376,220688384,89452544,6201344,430673920,100061184,331091968,44138496,4583424,248262656,97042432,4644864,2842624,302944256,8171520,53387264,0,1247422.5473644722,0,0,773589.1576563006,38983.53478633292,0,33854.0375237623,985525.6305023097,18,12,6,4,7,17,5,4,3,11,1,3,6,16,8,6.667,3.8,23.467,2.4,2.067,2.2,19.267,0,0,0.0175,0.0030238095238095237,0.030766574585635354,0.03711734693877551,0.002378378378378378,0.003041237113402062,0.003264200792602378,0.03957386363636364,0.004642857142857142,0.07936046511627906,0.047423469387755095,0.004475675675675676,0.004674226804123712,0.005715
1705732859,1.430500709987199,3.8296800000000535,0.17144413255687344,0.20096357080691554,4.098338824586453,1.3033899085737752,0.30700226143451387,0.08513017401464391,0.37635385933187987,0.7810087740327104,0.000146220207632699,0.35247265614237905,0.36215786007025785,0.8642042295803778,0.8489726058079761,220717056,89452544,6201344,430673920,100061184,331091968,44138496,4583424,248262656,97042432,4644864,2842624,302940160,8171520,53387264,0,1054720,0,0,755992.8890079113,38983.53478633292,0,33854.0375237623,1005796.9838893985,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,6.667,3.8,23.467,2.4,2.067,2.2,19.267,0,0,0.0175,0.0030238095238095237,0.030766574585635354,0.03711734693877551,0.002378378378378378,0.003041237113402062,0.003264200792602378,0.03957386363636364,0.004642857142857142,0.07936046511627906,0.047423469387755095,0.004475675675675676,0.004674226804123712,0.005715
1705732860,1.523549854669548,4.50854842993816,0.17144413255687344,0.21985369722965198,4.725043362241494,1.3033899085737752,0.29985656688313533,0.0868020539152958,0.37635385933187987,0.7810087740327104,0.000146220207632699,0.3459370109546198,0.36215786007025785,0.8642042295803778,0.8660832394487145,220717056,89452544,6201344,430673920,101081088,331091968,44138496,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1241684.997186269,0,0,738396.6203595219,38983.53478633292,0,24037.55868544601,1026068.3372764874,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.267,23.467,1.533,2.067,2.2,17.333,0,0,0.01777061855670103,0.0030220994475138123,0.03077427821522309,0.037083333333333336,0.002378378378378378,0.003041237113402062,0.00325668449197861,0.040078947368421054,0.004639779005524863,0.07853174603174602,0.04741666666666667,0.004475675675675676,0.004674226804123712,0.00560416666666667
1705732861,1.523549854669548,4.418751018570686,0.17144413255687344,0.21985369722965198,4.725043362241494,1.3033899085737752,0.29271087233175674,0.1003127940391139,0.37635385933187987,0.7810087740327104,0.000146220207632699,0.3459370109546198,0.3621578600702578,0.8642042295803778,0.8831938730894529,220717056,89452544,6201344,430673920,101081088,331091968,44138496,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1216954.1774526355,0,0,720800.3517111327,38983.53478633292,0,24037.55868544601,1046339.6906635764,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.267,23.467,1.533,2.067,2.2,17.333,0,0,0.01777061855670103,0.0030220994475138123,0.03077427821522309,0.037083333333333336,0.002378378378378378,0.003041237113402062,0.00325668449197861,0.040078947368421054,0.004639779005524863,0.07853174603174602,0.04741666666666667,0.004475675675675676,0.004674226804123712,0.00560416666666667
1705732862,1.523549854669548,4.328953607203211,0.17144413255687344,0.21983347831489972,4.725043362241494,1.3033899085737752,0.2855651777803782,0.1003127940391139,0.37635385933187987,0.7810087740327105,0.000146220207632699,0.3459370109546198,0.3621578600702578,0.8642042295803778,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331091968,44138496,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1192223.3577190018,0,0,703204.0830627434,38983.53478633292,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.267,23.467,1.533,2.067,2.2,17.333,0,0,0.01777061855670103,0.0030220994475138123,0.03077427821522309,0.037083333333333336,0.002378378378378378,0.003041237113402062,0.00325668449197861,0.040078947368421054,0.004639779005524863,0.07853174603174602,0.04741666666666667,0.004475675675675676,0.004674226804123712,0.00560416666666667
1705732863,1.523549854669548,4.239156195835736,0.17144413255687344,0.21983347831489972,4.725043362241494,1.3033899085737752,0.27841948322899973,0.1003127940391139,0.37635385933187987,0.7810087740327105,0.000146220207632699,0.3459370109546198,0.3621578600702578,0.8642042295803778,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331091968,44138496,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1167492.5379853684,0,0,685607.8144143542,38983.53478633292,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.4,23.467,1.533,2.067,2.2,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.03077427821522309,0.037083333333333336,0.002378378378378378,0.003041237113402062,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07853174603174602,0.04741666666666667,0.004475675675675676,0.004674226804123712,0.005721052631578948
1705732864,1.523549854669548,4.149358784468261,0.17144413255687344,0.21983347831489972,4.725043362241494,1.3033899085737752,0.4171294005221743,0.1003127940391139,0.37635385933187987,0.7810087740327105,0.000146220207632699,0.3459370109546198,0.3621578600702578,0.8642042295803778,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331091968,44191744,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1142761.718251735,0,0,824777.7341683588,38983.53478633292,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.4,23.2,1.533,2.067,1.533,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.030889724310776943,0.037083333333333336,0.002378378378378378,0.0030444444444444447,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07796,0.04741666666666667,0.004475675675675676,0.00468,0.005721052631578948
1705732865,1.523549854669548,4.059561373100787,0.1482072230615207,0.21983347831489972,4.725043362241494,0.961430000000121,0.40705795478907236,0.1003127940391139,0.37635385933187987,0.7810087740327105,0.000146220207632699,0.3459370109546198,0.3594118525153115,0.8642042295803778,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331091968,44191744,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1118030.8985181015,0,0,614678.0686501036,38983.53478633292,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.4,23.2,1.533,2.067,1.533,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.030889724310776943,0.037083333333333336,0.002378378378378378,0.0030444444444444447,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07796,0.04741666666666667,0.004475675675675676,0.00468,0.005721052631578948
1705732866,1.523549854669548,3.969763961733313,0.15123430046190509,0.21983347831489972,4.725043362241494,0.961430000000121,0.40705795478907236,0.1003127940391139,0.37635385933187987,0.7810087740327105,0.000146220207632699,0.3459370109546198,0.3594118525153115,0.8642042295803778,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331091968,44191744,4583424,248262656,97042432,4644864,2846720,302940160,8171520,53387264,0,1093300.0787844681,0,0,614678.0686501036,38983.53478633292,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,17,5,4,3,11,1,3,5,16,8,7.333,4.4,23.2,1.533,1.533,1.533,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.030889724310776943,0.037083333333333336,0.00247945205479452,0.0030444444444444447,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07796,0.04741666666666667,0.004495890410958904,0.00468,0.005721052631578948
1705732867,1.523549854669548,3.879966550365839,0.1542613778622895,0.21983347831489972,4.688418675795742,1.3305320600274375,0.40705795478907236,0.1003127940391139,0.34897841206757424,0.7785912252261755,0.000146220207632699,0.3459370109546198,0.3594118525153115,0.9204208264004249,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8171520,53387264,0,1068569.259050835,0,0,614678.0686501036,29598.04895673381,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.333,4.4,23.2,1.533,1.533,1.533,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.030889724310776943,0.037083333333333336,0.00247945205479452,0.0030444444444444447,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07796,0.04741666666666667,0.004495890410958904,0.00468,0.005721052631578948
1705732868,1.523549854669548,3.7901691389983636,0.1550786887603933,0.21983347831489972,4.688418675795742,1.3305320600274375,0.40705795478907236,0.1003127940391139,0.34897841206757424,0.7785912252261755,0.00012114283277282601,0.3459370109546198,0.3594118525153115,0.8177283362027117,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,1043838.4393172011,0,0,614678.0686501036,29598.04895673381,0,24037.55868544601,1216281.2032253393,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.333,4.4,23.2,1.533,1.533,1.533,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.030889724310776943,0.037083333333333336,0.00247945205479452,0.0030444444444444447,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07796,0.04741666666666667,0.004495890410958904,0.00468,0.005721052631578948
1705732869,1.523549854669548,3.70037172763089,0.16949881506188078,0.21983347831489972,4.688418675795742,1.3305320600274375,0.40705795478907236,0.08612159879573048,0.34897841206757424,0.7785912252261755,0.00011870582931228101,0.32610838901263006,0.3594118525153115,0.8177283362027117,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,1019107.6195835678,0,0,614678.0686501036,29598.04895673381,0,0,1216281.2032253393,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.333,4.4,23.2,1.533,1.533,1.533,13.733,0,0,0.01777061855670103,0.0030206185567010313,0.030889724310776943,0.037083333333333336,0.00247945205479452,0.0030444444444444447,0.0032646239554317545,0.040078947368421054,0.004637113402061857,0.07796,0.04741666666666667,0.004495890410958904,0.00468,0.005721052631578948
1705732870,1.523549854669548,3.610574316263415,0.16949881506188078,0.21983347831489972,4.688418675795742,1.3305320600274375,0.40705795478907236,0.09234666909687514,0.34897841206757424,0.6492293726797657,0.00011626882585173604,0.32610838901263006,0.3594118525153115,0.8177283362027117,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,994376.7998499343,0,0,614678.0686501036,29598.04895673381,0,0,1216281.2032253393,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.067,4.4,23.2,1.267,1.267,1.267,13.133,0,0,0.01800257731958763,0.0030206185567010313,0.030889724310776943,0.03735465116279069,0.002432835820895522,0.0030476190476190477,0.0032457627118644065,0.04023684210526315,0.004637113402061857,0.07796,0.04747093023255814,0.004486567164179104,0.004685714285714286,0.005431034482758619
1705732871,1.0630234481122116,3.5207769048959414,0.16949881506188078,0.21983347831489972,4.688418675795742,1.3305320600274375,0.40705795478907236,0.09234666909687514,0.18653057471266632,0.6621208407622451,0.00011383182239119105,0.32610838901263006,0.3594118525153115,0.8177283362027117,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,969645.980116301,0,0,614678.0686501036,39004.963958698616,0,0,1216281.2032253393,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.067,4.4,23.2,1.267,1.267,1.267,13.133,0,0,0.01800257731958763,0.0030206185567010313,0.030889724310776943,0.03735465116279069,0.002432835820895522,0.0030476190476190477,0.0032457627118644065,0.04023684210526315,0.004637113402061857,0.07796,0.04747093023255814,0.004486567164179104,0.004685714285714286,0.005431034482758619
1705732872,1.085565309166062,3.430979493528466,0.16949881506188078,0.21983347831489972,4.688418675795742,1.3305320600274375,0.40705795478907236,0.09234666909687514,0.19130068965519567,0.773488084948772,0.00011139481893064609,0.32610838901263006,0.3594118525153115,0.8177283362027117,1.0266380184443111,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,944915.1603826674,0,0,614678.0686501036,40002.43132670952,0,0,1216281.2032253393,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.533,4.4,23.2,1.267,1.267,1.267,13.133,0,0,0.017875,0.0030206185567010313,0.030889724310776943,0.03735465116279069,0.002432835820895522,0.0030476190476190477,0.0032457627118644065,0.04025000000000001,0.004637113402061857,0.07796,0.04747093023255814,0.004486567164179104,0.004685714285714286,0.005431034482758619
1705732873,1.1081071702199123,3.341182082160992,0.16949881506188078,0.21173738473578735,4.688418675795742,1.3305320600274375,0.40705795478907236,0.09234666909687514,0.19607080459772497,0.773488084948772,0.0001089578154701011,0.32610838901263006,0.3594118525153115,0.8177283362027117,0.8831254305548899,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,920184.3406490341,0,0,614678.0686501036,40999.89869472043,0,0,1046258.6052500281,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.533,4.4,23.2,1.267,1.267,1.267,13.133,0,0,0.017875,0.0030206185567010313,0.030889724310776943,0.03735465116279069,0.002432835820895522,0.0030476190476190477,0.0032457627118644065,0.04025000000000001,0.004637113402061857,0.07796,0.04747093023255814,0.004486567164179104,0.004685714285714286,0.005431034482758619
1705732874,0.9349575000000243,3.2513846707935166,0.16949881506188078,0.1664674918948075,4.688418675795742,1.3305320600274375,0.40705795478907236,0.09234666909687514,0.20084091954025432,0.773488084948772,0.0001065208120095561,0.32610838901263006,0.3594118525153115,0.8177283362027117,0.8660147969141514,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53387264,0,895453.5209154005,0,0,614678.0686501036,41997.366062731344,0,0,1025987.2518629391,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.533,4.4,23.2,1.267,1.267,1.267,13.133,0,0,0.017875,0.0030206185567010313,0.030889724310776943,0.03735465116279069,0.002432835820895522,0.0030476190476190477,0.0032457627118644065,0.04025000000000001,0.004637113402061857,0.07796,0.04747093023255814,0.004486567164179104,0.004685714285714286,0.005431034482758619
1705732875,0.9349575000000243,2.8891443803156465,0.16949881506188078,0.16986669536399546,3.998009955629187,1.3305320600274375,0.40705795478907236,0.07388314355206098,0.20561103448278362,0.7734880849487722,0,0.3218184058149597,0.3594118525153115,0.8177283362027117,1.031248178561028,220717056,89452544,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53448704,0,645259.1440358183,0,0,614678.0686501036,42994.833430742256,0,0,1516698.9525654435,18,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3.667,22.867,1.733,1.267,1.267,14.533,0,0,0.01745614035087719,0.0030451977401129947,0.030413385826771656,0.03735955056179775,0.002432835820895522,0.0030476190476190477,0.0032361308677098153,0.039625,0.00468135593220339,0.07772916666666668,0.04747191011235955,0.004486567164179104,0.004685714285714286,0.0052650602409638585
1705732876,1.375118841352314,4.594065947511211,0.16949881506188078,0.17326589883318344,3.9198696443659244,1.3305320600274375,0.40705795478907236,0.07533442217768829,0.2103811494253129,0.7734880849487722,0,0.3218184058149597,0.3594118525153115,0.8177283362027117,1.031248178561028,220725248,89841664,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302940160,8142848,53448704,0,2188364.363057974,0,0,614678.0686501036,43992.30079875316,0,0,1516698.9525654435,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3.667,22.867,1.733,1.267,1.267,14.533,0,0,0.01745614035087719,0.0030451977401129947,0.030413385826771656,0.03735955056179775,0.002432835820895522,0.0030476190476190477,0.0032361308677098153,0.039625,0.00468135593220339,0.07772916666666668,0.04747191011235955,0.004486567164179104,0.004685714285714286,0.0052650602409638585
1705732877,1.375118841352314,4.594065947511211,0.16949881506188078,0.20395220815127776,3.8417293331026614,1.3305320600274375,0.40705795478907236,0.08707671753763889,0.2151512643678422,0.7734880849487722,0,0.3218184058149597,0.3521433482296501,0.8177283362027117,1.0222870848040588,220725248,89841664,6201344,430669824,101081088,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302944256,8142848,53448704,0,2188364.363057974,0,0,614678.0686501036,44989.76816676407,0,0,1529188.1618245998,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3.667,22.867,1.733,1.267,1.267,14.533,0,0,0.01745614035087719,0.0030451977401129947,0.030413385826771656,0.03735955056179775,0.002432835820895522,0.0030476190476190477,0.0032361308677098153,0.039625,0.00468135593220339,0.07772916666666668,0.04747191011235955,0.004486567164179104,0.004685714285714286,0.0052650602409638585
1705732878,1.375118841352314,4.594065947511211,0.16949881506188078,0.20395220815127776,4.477003218702355,1.3305320600274375,0.40705795478907236,0.08707671753763889,0.21992137931037156,0.7734880849487722,0,0.3218184058149597,0.3521433482296501,0.8177283362027117,1.0222870848040588,220725248,89841664,6201344,430669824,104738816,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302944256,8142848,53448704,0,2188364.363057974,0,0,614678.0686501036,45987.23553477499,0,0,1529188.1618245998,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3,22.867,1.733,1.267,1.267,17.6,0,0,0.01745614035087719,0.0030493827160493828,0.030413385826771656,0.03735955056179775,0.002432835820895522,0.0030476190476190477,0.0032349570200573066,0.039625,0.004688888888888889,0.07772916666666668,0.04747191011235955,0.004486567164179104,0.004685714285714286,0.005243902439024394
1705732879,1.375118841352314,4.594065947511211,0.16949881506188078,0.20395220815127776,4.262113407393599,1.3305320600274375,0.40705795478907236,0.08707671753763889,0.2246914942529009,0.7734880849487722,0,0.3218184058149597,0.3454976092516516,0.8177283362027117,1.0222870848040588,220725248,89841664,6201344,430669824,104738816,331145216,44191744,4583424,248262656,97173504,4644864,2846720,302944256,8142848,53448704,0,2188364.363057974,0,0,614678.0686501036,46984.702902785895,0,0,1529188.1618245998,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3,23,1.733,1.267,1.733,17.6,0,0,0.01745614035087719,0.0030493827160493828,0.029742547425474258,0.03735955056179775,0.002432835820895522,0.0030470588235294123,0.0032349570200573066,0.039625,0.004688888888888889,0.07659192825112107,0.04747191011235955,0.004486567164179104,0.004684705882352941,0.005243902439024394
1705732880,1.375118841352314,4.594065947511211,0.1692681542445641,0.20395220815127776,4.262113407393599,1.2820949953087735,0.41633815829996884,0.08707671753763889,0.2404791229476378,0.7734880849487722,0,0.3218184058149597,0.3454976092516516,0.8177283362027117,1.0222870848040588,220725248,89841664,6193152,430669824,104738816,331096064,44228608,4583424,248266752,97173504,4644864,2846720,302944256,8142848,53448704,0,2188364.363057974,0,0,847989.5972350545,48400.29585168056,0,0,1529188.1618245998,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3,23,1.733,1.267,1.733,17.6,0,0,0.01745614035087719,0.0030493827160493828,0.029742547425474258,0.03735955056179775,0.002432835820895522,0.0030470588235294123,0.0032349570200573066,0.039625,0.004688888888888889,0.07659192825112107,0.04747191011235955,0.004486567164179104,0.004684705882352941,0.005243902439024394
1705732881,1.375118841352314,4.594065947511211,0.1692681542445641,0.20395220815127776,4.262113407393599,1.2820949953087735,0.41633815829996884,0.08707671753763889,0.2454854368554548,0.7754743344609509,0,0.3218184058149597,0.3454976092516516,0.8177283362027117,1.0222870848040588,220725248,89841664,6193152,430669824,104738816,331096064,44228608,4583424,248266752,97042432,4644864,2846720,302944256,8142848,53448704,0,2188364.363057974,0,0,847989.5972350545,49407.89714070175,0,0,1529188.1618245998,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3,23,1.733,1.667,1.733,17.6,0,0,0.01745614035087719,0.0030493827160493828,0.029742547425474258,0.03735955056179775,0.0024153846153846157,0.0030470588235294123,0.0032349570200573066,0.039625,0.004688888888888889,0.07659192825112107,0.04747191011235955,0.004483076923076924,0.004684705882352941,0.005243902439024394
1705732882,1.375118841352314,4.594065947511211,0.1692681542445641,0.20395220815127776,4.262113407393599,1.2820949953087735,0.4177859403004893,0.08707671753763889,0.2504917507632717,0.7754743344609509,0,0.3218184058149597,0.3454976092516516,0.8177283362027117,1.0222870848040588,220725248,89841664,6193152,430669824,104738816,331096064,44228608,4583424,248266752,97042432,4644864,2846720,302944256,8142848,53448704,0,2188364.363057974,0,0,897271.701369681,50415.498429722924,0,0,1529188.1618245998,17,12,6,4,7,16,5,4,3,11,1,3,5,16,8,7.467,3,23,1.733,1.667,1.733,17.6,0,0,0.01745614035087719,0.0030493827160493828,0.029742547425474258,0.03735955056179775,0.0024153846153846157,0.0030470588235294123,0.0032349570200573066,0.039625,0.004688888888888889,0.07659192825112107,0.04747191011235955,0.004483076923076924,0.004684705882352941,0.005243902439024394
