time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705652413,0.1401391843151516,0.38712605002289735,0.09317227529968336,0.1358120117389324,3.3187008773016613,0.1638855957321138,0.3283301136619395,0.032870752381682036,0.1109298245832947,0.7537014817926574,0.000128829399305639,0.16196595497846927,0.12425787446185368,0.008058150773195872,0.567964594146463,220385280,151814144,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98521088,4575232,2924544,306507776,11665408,249651200,415836.0051385762,0,0,174814.68170178356,0,11217.591939099364,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,0.533,1.8,6.533,0,0,0,0,0,0,0.067,0,0,0,0.05,0.003,0.03920454545454545,NaN,NaN,NaN,NaN,0.45,0.0046,0.08269230769230769,NaN,NaN,NaN,NaN
1705652414,0.1401391843151516,0.37888086107844066,0.09317227529968336,0.1358120117389324,3.3878541576593895,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7537014817926574,0.000128829399305639,0.16231641957261939,0.12425787446185368,0.008058150773195872,0.567964594146463,220385280,151814144,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98521088,4575232,2924544,306507776,11665408,249651200,406979.33834471705,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,4.933,21.6,0,0,0,0,0,0,1,0,0,0,0.175,0.0031428571428571434,0.03411016949152543,NaN,NaN,NaN,NaN,0.4375,0.004857142857142858,0.07543478260869563,NaN,NaN,NaN,NaN
1705652415,0.1401391843151516,3.3737122406387035,0.09317227529968336,0.1358120117389324,3.457007438017117,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7537014817926574,0.000128829399305639,0.1363552608988087,0.12425787446185368,0.008058150773195872,0.567964594146463,220385280,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98521088,4575232,2924544,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,4.933,21.6,0,0,0,0,0,0,1,0,0,0,0.175,0.0031428571428571434,0.03411016949152543,NaN,NaN,NaN,NaN,0.4375,0.004857142857142858,0.07543478260869563,NaN,NaN,NaN,NaN
1705652416,0.1401391843151516,3.3737122406387035,0.11220889568169404,0.15893337867322227,3.526160718374845,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7537014817926574,0.000128829399305639,0.1974152422118842,0.12425787446185368,0.008058150773195872,0.567964594146463,220385280,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98521088,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,4.933,21.6,0,0,0,0,0,0,1,0,0,0,0.175,0.0031428571428571434,0.03411016949152543,NaN,NaN,NaN,NaN,0.4375,0.004857142857142858,0.07543478260869563,NaN,NaN,NaN,NaN
1705652417,0.1401391843151516,3.3737122406387035,0.11220889568169404,0.15893337867322227,3.595313998732572,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7472266577023816,0.000128829399305639,0.1974152422118842,0.12425787446185368,0.008058150773195872,0.567964594146463,220385280,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,5.933,21.6,0,0,0,0,0,0,1,0,0,0,0.175,0.0030952380952380953,0.03411016949152543,NaN,NaN,NaN,NaN,0.4375,0.004771428571428571,0.07543478260869563,NaN,NaN,NaN,NaN
1705652418,0.1401391843151516,3.3737122406387035,0.11220889568169404,0.15893337867322227,3.6644672790903,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7472266577023816,0.000128829399305639,0.1974152422118842,0.12425787446185368,0.008058150773195872,0.567964594146463,220385280,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,5.933,28.667,0,0,0,0,0,0,2.067,0,0,0,0.175,0.0030952380952380953,0.03233418367346938,NaN,NaN,NaN,NaN,0.4375,0.004771428571428571,0.07981481481481481,NaN,NaN,NaN,NaN
1705652419,0.1401391843151516,3.3737122406387035,0.09739513961207218,0.15893337867322227,3.733620559448028,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7472266577023816,0.000128829399305639,0.1974152422118842,0.10243866126173398,0.008058150773195872,0.567964594146463,220385280,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,5.933,28.667,0,0,0,0,0,0,2.067,0,0,0,0.175,0.0030952380952380953,0.03233418367346938,NaN,NaN,NaN,NaN,0.4375,0.004771428571428571,0.07981481481481481,NaN,NaN,NaN,NaN
1705652420,0.1401391843151516,3.3737122406387035,0.0955249913507106,0.15893337867322227,3.8027738398057567,0.17007701373087436,0.3283301136619395,0.032870752381682036,0.13772908858775895,0.7472266577023816,0.00010401974612130379,0.1974152422118842,0.1236205227493182,0.008058150773195874,0.567964594146463,220385280,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,36,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,5.933,28.667,0,0,0,0,0,0,2.067,0,0,0,0.175,0.0030952380952380953,0.03233418367346938,NaN,NaN,NaN,NaN,0.4375,0.004771428571428571,0.07981481481481481,NaN,NaN,NaN,NaN
1705652421,0.3750205855043408,3.3737122406387035,0.09365484308934904,0.15893337867322227,3.871927120163484,0.17007701373087436,0.3283301136619395,0.028146403495624785,0.13772908858775895,0.7472266577023816,0.00010401974612130379,0.1974152422118842,0.1236205227493182,0.008058150773195874,0.567964594146463,220409856,151838720,6488064,432443392,322531328,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,41,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,5.933,28.667,0,0,0,0,0,0,2.067,0,0,0,0.175,0.0030952380952380953,0.03233418367346938,NaN,NaN,NaN,NaN,0.4375,0.004771428571428571,0.07981481481481481,NaN,NaN,NaN,NaN
1705652422,0.3750205855043408,3.3737122406387035,0.118211108525679,0.15893337867322227,3.9410804005212117,0.17007701373087436,0.3283301136619395,0.02759855762259675,0.13772908858775895,0.7472266577023816,0.00010401974612130379,0.1974152422118842,0.1236205227493182,0.008058150773195874,0.567964594146463,220409856,151838720,6479872,432443392,322531328,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,41,35,7,4,41,9,6,7,3,11,1,3,4,24,3,1.267,5.933,28.667,0,0.067,0,0,0,0,2.067,0,0,0,0.175,0.0030952380952380953,0.03233418367346938,NaN,0.003,NaN,NaN,0.4375,0.004771428571428571,0.07981481481481481,NaN,0.0046,NaN,NaN
1705652423,0.3750205855043408,3.3737122406387035,0.118211108525679,0.15893337867322227,4.2665360723873,0.17007701373087436,0.3283301136619395,0.027050711749568718,0.13772908858775895,0.7472266577023816,0.00015307181403072725,0.1974152422118842,0.1236205227493182,0.008058150773195874,0.567964594146463,220409856,151838720,6479872,432443392,331264000,330080256,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,41,35,7,4,49,9,6,7,3,11,1,3,4,24,3,1.333,5.933,28.667,0.133,0.133,0.067,0.2,0,0,2.067,0.067,0,0,0.25,0.0030952380952380953,0.03233418367346938,0.375,0.005,0.003,0.0175,0.45,0.004771428571428571,0.07981481481481481,0.475,0.009,0.0046,0.0235
1705652424,0.499351270321359,3.3737122406387035,0.118211108525679,0.16463714749255284,4.3401375025455895,0.2507901408717611,0.3283301136619395,0.034275550595493524,0.13772908858775895,0.7472266577023816,0.00015307181403072725,0.1974152422118842,0.1236205227493182,0.01007673283023654,0.567964594146463,220409856,151838720,6479872,432435200,331264000,330375168,136425472,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,174814.68170178356,0,8434.578476998477,0,0,,158783.62371589168,41,35,7,4,49,15,6,7,3,11,1,3,4,24,3,1.333,5.933,28.667,0.133,0.133,0.067,0.2,0,0,2.067,0.067,0,0,0.25,0.0030952380952380953,0.03233418367346938,0.375,0.005,0.003,0.0175,0.45,0.004771428571428571,0.07981481481481481,0.475,0.009,0.0046,0.0235
1705652425,0.499351270321359,3.3737122406387035,0.118211108525679,0.16463714749255284,4.413738932703878,0.2507901408717611,0.27106651545170457,0.034275550595493524,0.14000287894055807,0.7472266577023816,0.00015307181403072722,0.1974152422118842,0.1236205227493182,0.01007673283023654,0.4634521559187402,220409856,151838720,6479872,432435200,331264000,330375168,136429568,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,863840.4840015337,0,0,151688.56554218763,0,11792.140492298835,0,0,,72012.1403841248,41,35,7,4,49,15,6,7,3,11,1,3,4,24,3,1.333,5.933,28.667,0.133,0.133,0.067,0.2,0,0,2.067,0.067,0,0,0.25,0.0030952380952380953,0.03233418367346938,0.375,0.005,0.003,0.0175,0.45,0.004771428571428571,0.07981481481481481,0.475,0.009,0.0046,0.0235
1705652426,0.499351270321359,10.279127316196952,0.118211108525679,0.16463714749255284,3.3549777562639735,0.2507901408717611,0.27653443241325104,0.03552985533032147,0.14000287894055807,0.7472266577023816,0.00015307181403072722,0.1974152422118842,0.1236205227493182,0.01007673283023654,0.47305922371761855,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,1126216.3777644949,0,0,154748.40669969333,0,11792.140492298835,0,0,,73504.90615547214,41,35,7,4,49,15,6,7,3,11,1,3,4,24,3,1.333,5.933,28.667,0.133,0.133,0.067,0.2,0,0,2.067,0.067,0,0,0.25,0.0030952380952380953,0.03233418367346938,0.375,0.005,0.003,0.0175,0.45,0.004771428571428571,0.07981481481481481,0.475,0.009,0.0046,0.0235
1705652427,0.499351270321359,10.279127316196952,0.13243499648175483,0.16463714749255284,3.3549777562639735,0.2507901408717611,0.3280750176927881,0.03552985533032147,0.14000287894055807,0.7472266577023816,0.00015307181403072722,0.1974152422118842,0.1236205227493182,0.01007673283023654,0.395412500000134,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268156928,98516992,4575232,2928640,306507776,11665408,249651200,1126216.3777644949,0,0,183590.46945034206,0,11792.140492298835,0,0,,61440,41,35,7,4,49,15,6,7,3,11,1,3,4,24,3,1.333,5.933,28.667,0.133,0.133,0.067,0.2,0,0,2.067,0.067,0,0,0.25,0.0030952380952380953,0.03233418367346938,0.375,0.005,0.003,0.0175,0.45,0.004771428571428571,0.07981481481481481,0.475,0.009,0.0046,0.0235
1705652428,0.499351270321359,13.410252362371864,0.1531591283102199,0.16463714749255284,3.3549777562639735,0.2507901408717611,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.7472266577023816,0.00015307181403072722,0.1974152422118842,0.13416857406737517,0.01007673283023654,0.395412500000134,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98516992,4575232,2928640,306507776,11665408,249651200,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,61440,41,35,7,4,49,15,6,7,3,11,1,3,6,24,3,3.6,5.933,28.667,0.133,0.133,0.267,0.2,0,0,2.067,0.067,0,0,0.3557692307692307,0.0030952380952380953,0.03233418367346938,0.375,0.005,0.003,0.0175,1.4250000000000005,0.004771428571428571,0.07981481481481481,0.475,0.009,0.0046,0.0235
1705652429,0.499351270321359,13.410252362371864,0.1531591283102199,0.2090444487416705,3.3549777562639735,0.2507901408717611,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.5948954947677312,0.00015307181403072722,0.1974152422118842,0.13416857406737517,0.01007673283023654,0.6490927487352204,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98516992,4575232,2928640,306507776,11665408,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,24,5,5.267,3.4,21.333,0.4,0.133,0.267,4.533,0,0,1.467,0.133,0,0,0.40909090909090906,0.0030991735537190084,0.030912162162162162,0.375,0.005,0.003,0.0034999999999999996,1.76,0.004778512396694215,0.0942307692307692,0.8,0.009,0.0046,0.009166666666666665
1705652430,0.499351270321359,13.410252362371864,0.1531591283102199,0.2090444487416705,3.3549777562639735,0.2507901408717611,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.593542977784163,0.00015307181403072722,0.21353095193571478,0.13416857406737517,0.01007673283023654,0.6490927487352204,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98562048,4575232,2928640,306507776,11665408,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,24,5,5.267,3.4,21.333,0.4,0.133,0.267,10.133,0,0,1.467,0.133,0,0,0.40909090909090906,0.0030991735537190084,0.030912162162162162,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004778512396694215,0.0942307692307692,0.8,0.009,0.0046,0.00735714285714286
1705652431,0.499351270321359,13.410252362371864,0.1531591283102199,0.2090444487416705,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.6054564877053642,0.00015307181403072722,0.21353095193571478,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98562048,4575232,2928640,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,3.4,21.333,0.4,0.133,0.267,10.133,0,0,1.467,0.133,0,0,0.40909090909090906,0.0030991735537190084,0.030912162162162162,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004778512396694215,0.0942307692307692,0.8,0.009,0.0046,0.00735714285714286
1705652432,0.499351270321359,13.410252362371864,0.1531591283102199,0.2090444487416705,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.7148105952720698,0.00015307181403072722,0.21353095193571478,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98562048,4575232,2928640,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,1.733,21.333,0.4,0.133,0.267,10.133,0,0,1.467,0.133,0,0,0.40909090909090906,0.00308955223880597,0.030912162162162162,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004761194029850747,0.0942307692307692,0.8,0.009,0.0046,0.00735714285714286
1705652433,0.499351270321359,13.410252362371864,0.1531591283102199,0.2090444487416705,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.7148105952720698,0.00015307181403072722,0.228048955199485,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,1.733,17.133,0.4,0.133,0.267,10.133,0,0,0.467,0.133,0,0,0.40909090909090906,0.00308955223880597,0.03060344827586207,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004761194029850747,0.2687499999999996,0.8,0.009,0.0046,0.00735714285714286
1705652434,0.499351270321359,13.410252362371864,0.15315912831021988,0.2090444487416705,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.7148105952720698,0.00015307181403072722,0.228048955199485,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432435200,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,1.733,17.133,0.4,0.133,0.267,10.133,0,0,0.467,0.133,0,0,0.40909090909090906,0.00308955223880597,0.03060344827586207,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004761194029850747,0.2687499999999996,0.8,0.009,0.0046,0.00735714285714286
1705652435,0.499351270321359,13.410252362371864,0.15315912831021988,0.19267234933452482,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03552985533032147,0.14935829530639452,0.7148105952720698,0.00015307181403072722,0.228048955199485,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,1.733,17.133,0.4,0.133,0.267,10.133,0,0,0.467,0.133,0,0,0.40909090909090906,0.00308955223880597,0.03060344827586207,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004761194029850747,0.2687499999999996,0.8,0.009,0.0046,0.00735714285714286
1705652436,0.499351270321359,13.410252362371864,0.15315912831021988,0.19267234933452482,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03718056562721266,0.14935829530639452,0.7148105952720698,0.00010757197294292028,0.228048955199485,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,1.733,17.133,0.4,0.133,0.267,10.133,0,0,0.467,0.133,0,0,0.40909090909090906,0.00308955223880597,0.03060344827586207,0.375,0.005,0.003,0.0033750000000000004,1.76,0.004761194029850747,0.2687499999999996,0.8,0.009,0.0046,0.00735714285714286
1705652437,0.499351270321359,13.410252362371864,0.13169983266586577,0.19267234933452482,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03718056562721266,0.14935829530639452,0.7148105952720698,0.00010757197294292028,0.228048955199485,0.13416857406737517,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.267,1.733,17.133,0.4,0.667,0.267,10.133,0,0,0.467,0.133,0,0,0.40909090909090906,0.00308955223880597,0.03060344827586207,0.375,0.002,0.003,0.0033750000000000004,1.76,0.004761194029850747,0.2687499999999996,0.8,0.004933333333333334,0.0046,0.00735714285714286
1705652438,0.499351270321359,13.410252362371864,0.1291471805273621,0.19267234933452482,3.3549777562639735,0.28781605245819536,0.3280750176927881,0.03718056562721266,0.14935829530639452,0.7148105952720698,0.00010757197294292028,0.228048955199485,0.1384422997704407,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,16688.396349413295,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.867,1.733,17.133,1,1.267,0.867,12.133,0,0,0.467,0.133,0,0,0.46022727272727276,0.00308955223880597,0.03060344827586207,1.1250000000000002,0.002846153846153846,0.003,0.0035043478260869568,2.0500000000000007,0.004761194029850747,0.2687499999999996,3.125000000000001,0.006666666666666665,0.0046,0.007920000000000002
1705652439,0.499351270321359,13.410252362371864,0.12659452838885843,0.19267234933452482,2.8643961338542745,0.28781605245819536,0.3280750176927881,0.03718056562721266,0.155324390911554,0.7148105952720698,0.00010757197294292028,0.228048955199485,0.1384422997704407,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330375168,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,12458.557654287191,0,0,,386806.0708263069,41,35,7,4,49,15,6,7,3,11,1,3,6,31,5,5.867,1.733,17.133,1,1.267,0.867,12.133,0,0,0.467,0.133,0,0,0.46022727272727276,0.00308955223880597,0.03060344827586207,1.1250000000000002,0.002846153846153846,0.003,0.0035043478260869568,2.0500000000000007,0.004761194029850747,0.2687499999999996,3.125000000000001,0.006666666666666665,0.0046,0.007920000000000002
1705652440,0.499351270321359,13.410252362371864,0.12404187625035476,0.19267234933452482,3.43059,0.5007093985618171,0.3280750176927881,0.04635444280805283,0.18165630550621312,0.7148105952720698,0.00010757197294292028,0.228048955199485,0.16001907156170084,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330313728,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.539184953,0,0,183590.46945034206,0,9094.138543516872,0,0,,386806.0708263069,41,35,7,4,49,24,6,7,3,11,1,3,6,31,5,5.867,1.733,17.133,1,1.267,0.867,12.133,0,0,0.467,0.133,0,0,0.46022727272727276,0.00308955223880597,0.03060344827586207,1.1250000000000002,0.002846153846153846,0.003,0.0035043478260869568,2.0500000000000007,0.004761194029850747,0.2687499999999996,3.125000000000001,0.006666666666666665,0.0046,0.007920000000000002
1705652441,0.499351270321359,13.41025236237186,0.1460885052748059,0.19267234933452482,3.43059,0.5007093985618171,0.27856849752294627,0.04635444280805283,0.18165630550621312,0.7148105952720698,0,0.228048955199485,0.16001907156170084,0.20125901853782166,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330313728,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1284012.5391849529,0,0,155886.66761028543,0,9094.138543516872,0,0,,386806.0708263069,41,35,7,4,49,24,6,7,3,11,1,3,6,31,5,5.867,1.733,17.133,1,1.267,0.867,12.133,0,0,0.467,0.133,0,0,0.46022727272727276,0.00308955223880597,0.03060344827586207,1.1250000000000002,0.002846153846153846,0.003,0.0035043478260869568,2.0500000000000007,0.004761194029850747,0.2687499999999996,3.125000000000001,0.006666666666666665,0.0046,0.007920000000000002
1705652442,0.5114833333334445,18.206052924442623,0.1685843728666825,0.19267234933452482,3.43059,0.5007093985618171,0.27310058056139985,0.04635444280805283,0.18165630550621312,0.7148105952720698,0,0.228048955199485,0.16001907156170084,0.26251187977697205,0.6490927487352204,220409856,151875584,6479872,432439296,331264000,330313728,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1608111.7843452455,0,0,152826.82645277973,0,9094.138543516872,0,0,,386806.0708263069,41,35,7,4,49,24,6,7,3,11,1,3,6,31,5,5.867,1.733,17.133,1,1.267,0.867,12.133,0,0,0.467,0.133,0,0,0.46022727272727276,0.00308955223880597,0.03060344827586207,1.1250000000000002,0.002846153846153846,0.003,0.0035043478260869568,2.0500000000000007,0.004761194029850747,0.2687499999999996,3.125000000000001,0.006666666666666665,0.0046,0.007920000000000002
1705652443,0.5114833333334445,28.954817580800245,0.1685843728666825,0.19267234933452482,3.43059,0.5007093985618171,0.2682781788953837,0.04635444280805283,0.18165630550621312,0.7148105952720698,0,0.228048955199485,0.16001907156170084,0.2678520729261087,0.6490927487352204,220409856,151937024,6479872,432439296,331264000,330313728,136429568,4366336,268152832,98562048,4575232,3055616,306507776,13434880,249626624,1771857.6558929156,0,0,133348.86953987397,0,9094.138543516872,0,0,,386806.0708263069,41,35,7,4,49,24,6,7,3,11,1,3,6,31,5,6.4,1.733,17.133,1,1.267,1.333,12.133,0,0,0.467,0.133,0,0,0.9545454545454545,0.00308955223880597,0.03060344827586207,1.1250000000000002,0.002846153846153846,0.003,0.0035043478260869568,6.666666666666669,0.004761194029850747,0.2687499999999996,3.125000000000001,0.006666666666666665,0.0046,0.007920000000000002
1705652444,0.5114833333334445,28.954817580800245,0.1685843728666825,0.19267234933452482,3.43059,0.5007093985618171,0.26277427468515185,0.04635444280805283,0.18165630550621312,0.7333444945721348,0,0.2561503013116084,0.16001907156170084,0.4068568255983015,0.4770224999998618,220409856,151937024,6479872,432439296,331264000,330313728,136429568,4366336,268152832,98566144,4575232,3055616,306507776,14110720,249626624,1771857.6558929156,0,0,130613.12931861515,0,9094.138543516872,0,0,,368639.99999999994,41,35,7,4,49,24,6,7,3,11,1,3,6,31,5,6.733,2.4,17.333,1.533,1.267,1.333,13.267,0,0,0.2,0.133,0,0,1.6838235294117647,0.0030933333333333334,0.03173449612403099,1.5769230769230766,0.0028461538461538463,0.003,0.0034145077720207253,8.26923076923077,0.004768,0.7229166666666658,3.7,0.006666666666666665,0.0046,0.007385714285714285
1705652445,0.5114833333334445,28.954817580800245,0.1685843728666825,0.19267234933452482,5.174899290655924,0.5007093985618171,0.34268630226712926,0.04635444280805283,0.18165630550621312,0.7333444945721348,0,0.2561503013116084,0.16001907156170084,0.41399759471663866,0.4770224999998618,220409856,151937024,6479872,432439296,336793600,330313728,136450048,4366336,268152832,98566144,4575232,3055616,306507776,14110720,249626624,1771857.6558929156,0,0,285592.3429609753,0,9094.138543516872,0,0,,368639.99999999994,41,35,7,4,86,24,6,7,3,11,1,3,6,31,5,6.733,2.4,17.333,1.533,1.267,1.333,14.933,0,0,0.2,0.133,0,0,1.6838235294117647,0.0030933333333333334,0.03173449612403099,1.5769230769230766,0.0028461538461538463,0.003,0.00331438127090301,8.26923076923077,0.004768,0.7229166666666658,3.7,0.006666666666666665,0.0046,0.006512195121951221
