time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705824561,2.003883034460962,2.986069121378167,0.1165434622418716,0.19315949881476405,4.198583958057697,4.044382608695648,0.4460639663609135,0.080329200910062,0.3855811610628319,0.7927968940916836,0,0.22512556243599408,0.4290478857462723,1.1080478333454313,1.2263881813550732,203468800,75894784,6012928,430608384,105684992,324542464,38887424,4509696,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2034769.6309404518,0,,784951.7182354364,0,51580.40549049239,0,0,1587308.0561822283,10,6,6,4,6,18,9,7,3,11,1,3,7,21,10,8.8,4.2,25,2.533,2.6,2.533,21.067,0,0,0.01280821917808219,0.003021390374331551,0.03085480093676815,0.037037037037037035,0.001814814814814815,0.003114942528735632,0.00560989010989011,0.022890410958904105,0.004638502673796792,0.07641921397379915,0.047901234567901234,0.0043629629629629635,0.004806896551724137,0.00921868131868132
1705824562,2.076578426924113,2.986069121378167,0.11390598643441763,0.19315949881476405,4.198583958057697,4.044382608695648,0.4460639663609135,0.08001382496862111,0.3140411354776974,0.7927968940916836,0,0.26876920122887643,0.4290478857462723,1.1080478333454313,1.2263881813550732,203468800,75894784,6012928,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2034769.6309404518,0,,784951.7182354364,0,26678.49420481792,0,0,1587308.0561822283,10,6,6,4,6,18,9,7,3,11,1,3,7,21,10,8.8,4.2,25,2.533,2.6,2.533,21.067,0,0,0.01280821917808219,0.003021390374331551,0.03085480093676815,0.037037037037037035,0.001814814814814815,0.003114942528735632,0.00560989010989011,0.022890410958904105,0.004638502673796792,0.07641921397379915,0.047901234567901234,0.0043629629629629635,0.004806896551724137,0.00921868131868132
1705824563,1.8429869991116885,2.986069121378167,0.11126851062696368,0.19315949881476405,4.198583958057697,4.044382608695648,0.4460639663609135,0.08001382496862111,0.3203014036401181,0.7927968940916836,0,0.26876920122887643,0.4290478857462723,1.1080478333454313,1.2263881813550732,203501568,75894784,6012928,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2034769.6309404518,0,,784951.7182354364,0,27210.317934335693,0,0,1587308.0561822283,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,8,4.2,25,2.533,2.6,2.533,21.067,0,0,0.013108974358974358,0.003021390374331551,0.03085480093676815,0.037037037037037035,0.001814814814814815,0.0031219512195121953,0.00560989010989011,0.02292948717948718,0.004638502673796792,0.07641921397379915,0.047901234567901234,0.0043629629629629635,0.004819512195121951,0.00921868131868132
1705824564,1.8814758435842998,2.986069121378167,0.16396807793506818,0.19386662404602933,4.198583958057697,4.044382608695648,0.4302750024730421,0.08001382496862111,0.3265616718025388,0.7927968940916836,0,0.26876920122887643,0.35122217467094635,1.1080478333454313,1.2263881813550732,203501568,75894784,6008832,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2034769.6309404518,0,,546997.7247996834,0,27742.141663853472,0,0,1587308.0561822283,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,8,4.2,25,2.533,2.6,2.533,21.067,0,0,0.013108974358974358,0.003021390374331551,0.03085480093676815,0.037037037037037035,0.001814814814814815,0.0031219512195121953,0.00560989010989011,0.02292948717948718,0.004638502673796792,0.07641921397379915,0.047901234567901234,0.0043629629629629635,0.004819512195121951,0.00921868131868132
1705824565,1.9199646880569108,3.3482193488082173,0.16396807793506818,0.19386662404602933,4.198583958057697,4.044382608695648,0.4302750024730421,0.08001382496862111,0.37561608974524013,0.7927968940916836,0,0.26876920122887643,0.34407137657517517,1.1080478333454313,1.2263881813550732,203501568,75894784,6008832,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2450325.59588721,0,,546997.7247996834,0,31909.423771066507,0,0,1587308.0561822283,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,8,4.2,25,2.533,2.6,2.533,21.067,0,0,0.013108974358974358,0.003021390374331551,0.03085480093676815,0.037037037037037035,0.001814814814814815,0.0031219512195121953,0.00560989010989011,0.02292948717948718,0.004638502673796792,0.07641921397379915,0.047901234567901234,0.0043629629629629635,0.004819512195121951,0.00921868131868132
1705824566,1.9584535325295223,3.3482193488082173,0.16396807793506818,0.19386662404602933,4.198583958057697,4.044382608695648,0.4302750024730421,0.08001382496862111,0.37561608974524013,0.7927968940916836,0,0.26876920122887643,0.33692057847940393,0.9471367858738542,1.2595102305592327,203501568,75894784,6008832,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2450325.59588721,0,,546997.7247996834,0,31909.423771066507,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.2,25,2.267,2.333,2.267,20.267,0,0,0.013095744680851062,0.003021390374331551,0.03085480093676815,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005607221006564553,0.022925531914893618,0.004638502673796792,0.07641921397379915,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009226477024070024
1705824567,2.3093306683566692,3.3482193488082173,0.16396807793506818,0.19386662404602933,4.198583958057697,4.2822574123989385,0.4302750024730421,0.0789222954086963,0.37561608974524013,0.7927968940916836,0.00012154569430112243,0.226729218669993,0.32976978038363275,0.9669186002163592,1.2595102305592327,203501568,75894784,6008832,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2887680,304254976,7995392,41992192,2450325.59588721,0,,546997.7247996834,0,31909.423771066507,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.2,25,2.267,2.333,2.267,20.267,0,0,0.013095744680851062,0.003021390374331551,0.03085480093676815,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005607221006564553,0.022925531914893618,0.004638502673796792,0.07641921397379915,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009226477024070024
1705824568,2.3093306683566692,3.3482193488082173,0.16396807793506818,0.19386662404602933,4.198583958057697,4.2822574123989385,0.4302750024730421,0.0789222954086963,0.37561608974524013,0.7927968940916836,0.00012154569430112243,0.26304091666328083,0.42747973495677777,0.9867004145588643,1.2595102305592327,203501568,75894784,6008832,430608384,105684992,324542464,38887424,4505600,252239872,93880320,4767744,2879488,304250880,7995392,41992192,2450325.59588721,0,,546997.7247996834,0,31909.423771066507,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.2,25,2.267,2.333,2.267,20.267,0,0,0.013095744680851062,0.003021390374331551,0.03085480093676815,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005607221006564553,0.022925531914893618,0.004638502673796792,0.07641921397379915,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009226477024070024
1705824569,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.19386662404602933,4.2055621927908255,4.2822574123989385,0.4302750024730421,0.0789222954086963,0.37561608974524013,0.7927968940916836,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.0064822289013693,1.2595102305592327,203501568,75726848,6008832,430608384,106250240,324542464,38887424,4505600,252239872,93880320,4767744,2879488,304250880,7995392,41992192,2160364.258194779,0,,546997.7247996834,0,31909.423771066507,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,25,2.267,2.333,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03085480093676815,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07641921397379915,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009238611713665943
1705824570,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.19386662404602933,3.2568351914465747,4.2822574123989385,0.4302750024730421,0.0789222954086963,0.37561608974524013,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.0262640432438743,1.2595102305592327,203501568,75726848,6008832,430608384,106250240,324542464,38887424,4505600,252239872,93880320,4767744,2879488,304250880,7995392,41992192,2160364.258194779,0,,546997.7247996834,0,31909.423771066507,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,25,2.267,2.333,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03085480093676815,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07641921397379915,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009238611713665943
1705824571,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.19386662404602933,3.328305211063895,4.2822574123989385,0.4302750024730421,0.0789222954086963,0.3712293239582711,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.1869088605503002,1.2595102305592327,203501568,75726848,6008832,430608384,106250240,324542464,38887424,4505600,252235776,93880320,4767744,2879488,304250880,7995392,41992192,2160364.258194779,0,,546997.7247996834,0,55082.319943134884,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,25,2.267,2.333,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03085480093676815,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07641921397379915,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009238611713665943
1705824572,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.19386662404602933,3.399775230681216,4.475851499873043,0.44259530791788726,0.0789222954086963,0.3712293239582711,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.1869088605503002,1.2595102305592327,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7995392,41992192,2160364.258194779,0,,773255.1319648094,0,55082.319943134884,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,24.6,2.267,2.333,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03053874092009685,0.03719879518072289,0.0018571428571428571,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07706521739130434,0.04792168674698795,0.004371428571428572,0.004911111111111112,0.009238611713665943
1705824573,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.19386662404602933,3.4712452502985354,4.475851499873043,0.44259530791788726,0.0789222954086963,0.3712293239582711,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.1869088605503002,1.2595102305592327,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7995392,41992192,2160364.258194779,0,,773255.1319648094,0,55082.319943134884,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,24.6,2.267,2.133,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03053874092009685,0.03719879518072289,0.0016666666666666666,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07706521739130434,0.04792168674698795,0.004333333333333334,0.004911111111111112,0.009238611713665943
1705824574,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.13304077177366477,4.28820117703922,4.475851499873043,0.44259530791788726,0.0789222954086963,0.3712293239582711,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.0391420043808448,1.2595102305592327,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7995392,41992192,2160364.258194779,0,,773255.1319648094,0,55082.319943134884,0,0,1804600.3730032167,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,24.6,2.267,2.133,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03053874092009685,0.03719879518072289,0.0016666666666666666,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07706521739130434,0.04792168674698795,0.004333333333333334,0.004911111111111112,0.009238611713665943
1705824575,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.13624748142696816,4.28820117703922,4.475851499873043,0.44259530791788726,0.0789222954086963,0.3712293239582711,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,1.0193601900383398,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7995392,42024960,2160364.258194779,0,,773255.1319648094,0,55082.319943134884,0,0,1640087.8574066518,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4.267,24.6,2.267,2.133,2.267,19.067,0,0,0.013095744680851062,0.0030224719101123597,0.03053874092009685,0.03719879518072289,0.0016666666666666666,0.0031728395061728395,0.005585683297180043,0.022925531914893618,0.0046404494382022475,0.07706521739130434,0.04792168674698795,0.004333333333333334,0.004911111111111112,0.009238611713665943
1705824576,2.3093306683566692,3.2819292498506334,0.16396807793506818,0.13945419108027157,4.28820117703922,4.475851499873043,0.44259530791788715,0.0789222954086963,0.3712293239582711,0.8182433200682204,0.00012154569430112243,0.26304091666328083,0.42315258761307184,0.999578375695835,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7995392,42024960,2160364.258194779,0,,773255.1319648093,0,55082.319943134884,0,0,1640087.8574066518,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4,23.933,2.267,2.133,2.267,19.133,0,0,0.012825112107623318,0.0030228571428571427,0.02994260204081633,0.03707865168539326,0.0016666666666666666,0.0031728395061728395,0.005709812108559499,0.02283408071748879,0.004641142857142857,0.07732300884955755,0.04786516853932584,0.004333333333333334,0.004911111111111112,0.009258872651356994
1705824577,2.3093306683566692,3.2819292498506334,0.16071909507137053,0.1396290204211871,4.28820117703922,4.676129122237963,0.44478831758497994,0.0670841703259902,0.3712293239582711,0.8024128158702662,0.00012154569430112243,0.26304091666328083,0.42315258761307184,0.9797965613533299,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7995392,42024960,2160364.258194779,0,,934907.3505951652,0,55082.319943134884,0,0,1640087.8574066518,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.733,4,23.933,2.267,2.133,2.267,19.133,0,0,0.012825112107623318,0.0030228571428571427,0.02994260204081633,0.03707865168539326,0.0016666666666666666,0.0031728395061728395,0.005709812108559499,0.02283408071748879,0.004641142857142857,0.07732300884955755,0.04786516853932584,0.004333333333333334,0.004911111111111112,0.009258872651356994
1705824578,2.3093306683566692,3.2819292498506334,0.1618604651162789,0.14276576437637395,4.28820117703922,4.772686170864217,0.44478831758497994,0.06576879873584526,0.3712293239582711,0.8024128158702662,0.00009598319388605967,0.26304091666328083,0.42315258761307184,1.1876511692909668,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4505600,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2160364.258194779,0,,934907.3505951652,0,55082.319943134884,0,0,1640087.8574066518,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.467,4,23.933,2.267,2.133,2.2,19.133,0,0,0.01240566037735849,0.0030228571428571427,0.02994260204081633,0.03707865168539326,0.0016666666666666666,0.003159090909090909,0.005709812108559499,0.02270754716981132,0.004641142857142857,0.07732300884955755,0.04786516853932584,0.004333333333333334,0.004886363636363637,0.009258872651356994
1705824579,1.9559132687943297,3.2819292498506334,0.1618604651162789,0.14590250833156082,4.28820117703922,4.869243219490469,0.44478831758497994,0.07947424728717706,0.40093552465235033,0.8024128158702662,0.00009598319388605967,0.2591819221967985,0.42315258761307184,1.1876511692909668,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2160364.258194779,0,,934907.3505951652,0,72495.57522123893,0,0,1640087.8574066516,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.467,4,23.933,2.267,2.133,2.2,19.133,0,0,0.01240566037735849,0.0030228571428571427,0.02994260204081633,0.03707865168539326,0.0016666666666666666,0.003159090909090909,0.005709812108559499,0.02270754716981132,0.004641142857142857,0.07732300884955755,0.04786516853932584,0.004333333333333334,0.004886363636363637,0.009258872651356994
1705824580,1.9174244243217182,2.495554096881248,0.1618604651162789,0.14903925228674764,4.28820117703922,4.965800268116724,0.44478831758497994,0.07947424728717706,0.40093552465235033,0.8024128158702662,0.00009598319388605967,0.2591819221967985,0.42315258761307184,1.1876511692909668,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,1933909.2127979195,0,,934907.3505951652,0,72495.57522123893,0,0,1640087.8574066516,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.467,4,23.933,2.267,2.133,2.2,19.133,0,0,0.01240566037735849,0.0030228571428571427,0.02994260204081633,0.03707865168539326,0.0016666666666666666,0.003159090909090909,0.005709812108559499,0.02270754716981132,0.004641142857142857,0.07732300884955755,0.04786516853932584,0.004333333333333334,0.004886363636363637,0.009258872651356994
1705824581,1.878935579849107,2.546512371359399,0.1618604651162789,0.15217599624193448,4.28820117703922,5.062357316742978,0.44478831758497994,0.07541127099974651,0.40093552465235033,0.8024128158702662,0.00009598319388605967,0.2597673644346427,0.40620790407346635,1.1876511692909668,1.2644546815168956,203501568,75726848,6008832,430608384,106250240,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,1973398.9103383333,0,,934907.3505951652,0,72495.57522123893,0,0,1640087.8574066516,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.267,4,23.933,2.067,1.933,2,18.533,0,0,0.012359154929577464,0.0030228571428571427,0.02994260204081633,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634171907756813,0.022697183098591547,0.004641142857142857,0.07732300884955755,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009235849056603773
1705824582,1.4397713502418978,2.59747064583755,0.1618604651162789,0.15531274019712132,4.28820117703922,5.79342291757522,0.44478831758497994,0.08839387599847863,0.40093552465235033,0.8024128158702662,0.00009598319388605967,0.2597673644346427,0.40620790407346635,1.1876511692909673,1.2644546815168956,203587584,75726848,6008832,430608384,106250240,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2012888.607878747,0,,934907.3505951652,0,72495.57522123893,0,0,1640087.8574066516,9,6,6,4,6,18,9,7,3,11,1,3,7,21,10,7.267,4,23.933,2.067,1.933,2,18.533,0,0,0.012359154929577464,0.0030228571428571427,0.02994260204081633,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634171907756813,0.022697183098591547,0.004641142857142857,0.07732300884955755,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009235849056603773
1705824583,1.4695744190014979,2.971897602044316,0.1618604651162789,0.15844948415230817,4.285910323593583,5.79342291757522,0.44478831758497994,0.08839387599847863,0.40093552465235033,0.8024128158702662,0.00013655570442132442,0.2597673644346427,0.40620790407346635,1.1876511692909673,1.2644546815168956,203587584,75763712,6008832,430608384,97837056,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,72495.57522123893,0,0,1640087.8574066516,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,4,23.933,2.067,1.933,2,18.533,0,0,0.012359154929577464,0.0030228571428571427,0.02994260204081633,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634171907756813,0.022697183098591547,0.004641142857142857,0.07732300884955755,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009235849056603773
1705824584,1.4993774877610975,2.971897602044316,0.1618604651162789,0.161586228107495,4.285910323593583,5.79342291757522,0.44478831758497994,0.08839387599847863,0.40093552465235033,0.8024128158702662,0.00013655570442132442,0.2597673644346427,0.40620790407346635,1.1876511692909673,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,72495.57522123893,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.933,2.067,1.933,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.02994260204081633,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07732300884955755,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009225773195876287
1705824585,1.5291805565206975,2.971897602044316,0.1618604651162789,0.18820463731121054,4.285910323593583,5.0681507396605525,0.44478831758497994,0.08839387599847863,0.34680031914595744,0.8024128158702662,0.00013655570442132442,0.2597673644346427,0.40620790407346635,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,62707.06155358898,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.933,2.067,1.933,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.02994260204081633,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07732300884955755,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009225773195876287
1705824586,1.7881841255760014,2.971897602044316,0.1618604651162789,0.18820463731121054,4.285910323593583,4.9715936910342995,0.44478831758497994,0.08839387599847863,0.3401180604017516,0.833040385632826,0.00013655570442132442,0.2597673644346427,0.40620790407346635,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,61498.80196656834,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.933,2.067,1.933,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.02994260204081633,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07732300884955755,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009225773195876287
1705824587,1.7881841255760014,2.971897602044316,0.1618604651162789,0.18820463731121054,4.285910323593583,4.875036642408046,0.44478831758497994,0.08839387599847863,0.3721221096203292,0.833040385632826,0.00013655570442132442,0.2597673644346427,0.40620790407346635,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,51156.15186982585,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.667,2.067,1.933,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.029815051020408163,0.03681318681318681,0.001733333333333333,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07706278026905827,0.0478021978021978,0.004346666666666667,0.004916483516483517,0.009225773195876287
1705824588,1.7881841255760014,2.971897602044316,0.1618604651162789,0.18820463731121054,4.285910323593583,4.7784795937817925,0.44478831758497994,0.08839387599847863,0.3721221096203292,0.833040385632826,0.00013655570442132442,0.2597673644346427,0.3996416368030841,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,327520256,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,51156.15186982585,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.667,2.067,1.867,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.029815051020408163,0.03681318681318681,0.001786885245901639,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07706278026905827,0.0478021978021978,0.004357377049180329,0.004916483516483517,0.009225773195876287
1705824589,1.7881841255760014,2.971897602044316,0.1618604651162789,0.18820463731121054,4.285910323593583,5.552086018337828,0.44478831758497994,0.08839387599847863,0.3721221096203292,0.833040385632826,0.00013655570442132442,0.2597673644346427,0.3996416368030841,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,325693440,38920192,4509696,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,51156.15186982585,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.667,2.067,1.867,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.029815051020408163,0.03681318681318681,0.001786885245901639,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07706278026905827,0.0478021978021978,0.004357377049180329,0.004916483516483517,0.009225773195876287
1705824590,1.7881841255760014,2.971897602044316,0.1618604651162789,0.18820463731121054,4.285910323593583,5.552086018337828,0.44478831758497994,0.08403723495948993,0.3721221096203292,0.833040385632826,0.00013655570442132442,0.2597673644346427,0.3996416368030841,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,325693440,38920192,4513792,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,934907.3505951652,0,51156.15186982585,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.267,3.933,23.667,2.067,1.867,2,16.667,0,0,0.012359154929577464,0.0030112994350282485,0.029815051020408163,0.03681318681318681,0.001786885245901639,0.003175824175824176,0.005634020618556701,0.022697183098591547,0.004620338983050848,0.07706278026905827,0.0478021978021978,0.004357377049180329,0.004916483516483517,0.009225773195876287
1705824591,1.7881841255760014,2.971897602044316,0.1618604651162789,0.16195009040629668,4.285910323593584,5.552086018337828,0.2249799999999998,0.08403723495948993,0.34533901313453147,0.833040385632826,0.00013655570442132442,0.2597673644346427,0.3996416368030841,1.214954567524446,1.2788800194991088,203587584,75763712,6008832,430608384,97837056,325693440,38920192,4513792,252235776,93880320,4767744,2879488,304250880,7979008,42024960,2093371.96833147,0,,669013.3333333334,0,38774.10957283162,0,0,1647285.3573822435,9,6,6,4,7,18,9,7,3,11,1,3,7,21,10,7.933,4.267,24.6,1.6,1.867,2,16.067,0,0,0.011902439024390246,0.003010810810810811,0.03033132530120482,0.03650568181818182,0.001786885245901639,0.003175824175824176,0.005564345991561181,0.022556097560975607,0.004619459459459459,0.07643497757847534,0.04752840909090909,0.004357377049180329,0.004916483516483517,0.009188818565400844
