time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705756732,3.6857983193277306,2.8020316189858128,0.38943994857056424,29.288607594936718,0.29774796049806806,7.393878212632604,0.8304151522035447,3.233122304335763,2.38008470193045,0.26340801644398765,0.27979151967589955,97935360,39735296,9871360,42188800,43380736,13774848,25497600,9281536,43638784,2949120,7925760,86050.42016806721,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.6,26.067,1.133,74.4,1.133,13,12.8,1.2,149.2,19.533,8.2,0,0.003158576051779935,0.00307168458781362,0.0483695652173913,0.003330785267546908,0.003,0.04009360374414977,0.006521739130434783,0.0012717670568084501,0.006914179104477612,0.0023834586466165413,0.004885436893203884,0.004729032258064515,0.1913636363636364,0.010279069767441903,0.0046,0.09843478260869572,0.017200000000000007,0.004263488438481303,0.009466417910447764,0.004488721804511278
1705756733,3.6857983193277306,2.8020316189858128,0.4505048269757407,29.288607594936718,0.29774796049806806,7.393878212632604,0.8304151522035447,3.233122304335763,2.8598072349480526,0.26340801644398765,0.27979151967589955,97935360,39735296,9871360,42188800,43380736,13774848,25497600,9281536,43655168,2949120,7925760,86050.42016806721,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.6,26.067,1.133,74.4,1.133,13,12.8,1.2,149.2,19.533,8.2,0,0.003158576051779935,0.00307168458781362,0.0483695652173913,0.003330785267546908,0.003,0.04009360374414977,0.006521739130434783,0.0012717670568084501,0.006914179104477612,0.0023834586466165413,0.004885436893203884,0.004729032258064515,0.1913636363636364,0.010279069767441903,0.0046,0.09843478260869572,0.017200000000000007,0.004263488438481303,0.009466417910447764,0.004488721804511278
1705756734,3.8429718805835513,2.8020316189858128,0.4505048269757407,29.288607594936718,0.29774796049806806,7.393878212632604,0.8304151522035447,3.233122304335763,2.8598072349480526,0.21316143969369308,0.27979151967589955,97779712,39735296,9871360,42188800,43380736,13774848,25497600,9281536,43655168,2949120,7925760,71053.13372768747,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.6,26.067,1.133,74.4,1.133,13,12.8,1.2,149.2,19.533,8.2,0,0.003158576051779935,0.00307168458781362,0.0483695652173913,0.003330785267546908,0.003,0.04009360374414977,0.006521739130434783,0.0012717670568084501,0.006914179104477612,0.0023834586466165413,0.004885436893203884,0.004729032258064515,0.1913636363636364,0.010279069767441903,0.0046,0.09843478260869572,0.017200000000000007,0.004263488438481303,0.009466417910447764,0.004488721804511278
1705756735,3.8429718805835513,2.8740726242833126,0.4505048269757407,29.288607594936718,0.29774796049806806,7.45986234760753,0.8304151522035447,3.233122304335763,2.8598072349480526,0.21754808680401588,0.27979151967589955,97779712,39735296,9871360,42188800,43380736,13774848,25497600,9281536,43655168,2949120,7925760,71053.13372768747,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.6,26.067,1.133,74.4,1.133,13,12.8,1.2,149.2,19.533,8.2,0,0.003158576051779935,0.00307168458781362,0.0483695652173913,0.003330785267546908,0.003,0.04009360374414977,0.006521739130434783,0.0012717670568084501,0.006914179104477612,0.0023834586466165413,0.004885436893203884,0.004729032258064515,0.1913636363636364,0.010279069767441903,0.0046,0.09843478260869572,0.017200000000000007,0.004263488438481303,0.009466417910447764,0.004488721804511278
1705756736,3.1480755548415202,2.8740726242833126,0.4505048269757407,29.288607594936718,0.29774796049806806,7.45986234760753,0.9933988582408043,3.359828786018118,2.8598072349480526,0.22193473391433866,0.27979151967589955,97779712,39735296,9871360,42188800,43380736,13774848,25255936,9195520,43655168,2949120,7925760,47003.74102040348,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,27.533,1.533,80.067,1.133,13,14.867,1.2,159.867,21.8,9.2,0,0.0031258064516129034,0.003071492403932082,0.05208333333333334,0.003373758865248227,0.003,0.04035883280757098,0.006521739130434783,0.0013192904656319294,0.007023643949930459,0.0024014598540145985,0.004826451612903225,0.004728686327077748,0.19346153846153852,0.016550000000000013,0.0046,0.09901673640167359,0.017200000000000007,0.0042674057649667385,0.009477051460361614,0.004491970802919708
1705756737,3.1480755548415202,2.8740726242833126,0.4687396068733211,29.288607594936718,0.29774796049806806,7.45986234760753,0.9933988582408043,3.359828786018118,2.8598072349480526,0.2631988266193676,0.27979151967589955,97779712,39735296,9916416,42188800,43380736,13774848,25255936,9195520,43655168,2949120,7925760,47003.74102040348,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,27.533,1.533,80.067,1.133,13,14.867,1.2,159.867,21.8,9.2,0,0.0031258064516129034,0.003071492403932082,0.05208333333333334,0.003373758865248227,0.003,0.04035883280757098,0.006521739130434783,0.0013192904656319294,0.007023643949930459,0.0024014598540145985,0.004826451612903225,0.004728686327077748,0.19346153846153852,0.016550000000000013,0.0046,0.09901673640167359,0.017200000000000007,0.0042674057649667385,0.009477051460361614,0.004491970802919708
1705756738,3.1480755548415202,2.8740726242833126,0.4687396068733211,29.288607594936718,0.29774796049806806,7.45986234760753,0.9933988582408043,3.359828786018118,2.8598072349480526,0.2631988266193676,0.27979151967589955,97779712,39735296,9916416,42188800,43380736,13774848,25255936,9195520,43655168,2949120,7925760,47003.74102040348,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,27.533,1.533,80.067,1.533,13,14.867,1.2,159.867,21.8,9.2,0,0.0031258064516129034,0.003071492403932082,0.05208333333333334,0.003373758865248227,0.003,0.04035883280757098,0.006521739130434783,0.0013192904656319294,0.007023643949930459,0.0024014598540145985,0.004826451612903225,0.004728686327077748,0.19346153846153852,0.016550000000000013,0.004600000000000001,0.09901673640167359,0.017200000000000007,0.0042674057649667385,0.009477051460361614,0.004491970802919708
1705756739,3.1480755548415202,2.8740726242833126,0.4687396068733211,30.111224393822532,0.29774796049806806,7.45986234760753,0.9933988582408043,3.4485651335720178,2.8598072349480526,0.22100915137406055,0.27979151967589955,97779712,39735296,9916416,41897984,43380736,13774848,25255936,9195520,43655168,2949120,7925760,47003.74102040348,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.2,1.867,81.467,1.867,13,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.003072502210433245,0.05441176470588235,0.003378397458524532,0.003,0.04035883280757098,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.0047305039787798415,0.18124999999999997,0.017269230769230787,0.0046,0.09901673640167359,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756740,3.1480755548415202,2.8740726242833126,0.4687396068733211,30.111224393822532,0.29774796049806806,7.45986234760753,0.9933988582408043,3.4485651335720178,2.8598072349480526,0.2693254783953889,0.27979151967589955,97779712,39735296,9916416,41897984,43380736,13774848,25255936,9195520,43655168,3088384,7925760,47003.74102040348,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.2,1.867,81.467,1.867,14,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.003072502210433245,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.0047305039787798415,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756741,3.1480755548415202,2.8740726242833126,0.4687396068733211,30.111224393822532,0.3123362757461118,7.45986234760753,0.8960599841875188,3.4485651335720178,2.8598072349480534,0.2693254783953889,0.27979151967589955,97779712,39735296,9916416,41897984,43388928,13774848,25255936,9195520,43655168,3088384,7925760,47003.74102040348,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.2,1.867,81.467,1.867,14,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.003072502210433245,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.0047305039787798415,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756742,3.1480755548415194,2.8740726242833126,0.4687396068733211,30.111224393822532,0.26797848546112857,7.45986234760753,1.0875779252492175,3.4485651335720178,2.8598072349480534,0.2693254783953889,0.27979151967589955,97779712,39735296,9916416,41897984,43388928,13774848,25255936,9195520,43655168,3088384,7925760,47003.741020403475,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.2,1.867,81.467,1.867,14,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.003072502210433245,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.0047305039787798415,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756743,3.1480755548415194,2.7992299676798353,0.4687396068733211,30.111224393822532,0.27331659596612107,7.45986234760753,1.0875779252492175,3.4485651335720178,2.8598072349480534,0.2693254783953889,0.27979151967589955,97779712,39632896,9916416,41897984,43388928,13774848,25255936,9195520,43655168,3088384,7925760,47003.741020403475,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.133,1.867,81.467,1.867,14,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.00306764960971379,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.004721769297484823,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756744,3.1480755548415194,2.7992299676798353,0.4687396068733211,30.111224393822532,0.32028663029955007,7.45986234760753,1.0875779252492175,3.4485651335720178,2.8598072349480534,0.2693254783953889,0.28692917512939786,97779712,39632896,9916416,41897984,43388928,13774848,25255936,9195520,43655168,3088384,7925760,47003.741020403475,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.133,1.867,81.467,1.867,14,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.00306764960971379,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.004721769297484823,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756745,3.1480755548415194,2.7992299676798353,0.4687396068733211,30.111224393822532,0.32028663029955007,7.45986234760753,1.0875779252492175,3.4485651335720178,2.9444313840728755,0.2693254783953889,0.2967598785485276,97779712,39632896,9916416,41897984,43388928,13774848,25255936,9195520,43655168,3088384,7942144,47003.741020403475,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.733,28.133,1.867,81.467,1.867,14,14.867,1.933,160.933,21.8,10.733,0,0.0031258064516129034,0.00306764960971379,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0013267108167770423,0.007023643949930459,0.002480769230769231,0.004826451612903225,0.004721769297484823,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004268874172185431,0.009477051460361614,0.004496153846153846
1705756746,2.8472705318362856,2.7992299676798353,0.4687396068733211,30.66511094963948,0.32028663029955007,6.369375525266288,1.0875779252492175,3.4485651335720178,2.9175476217634295,0.2693254783953889,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25255936,9195520,43642880,3088384,7942144,36909.54638023321,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.133,28.133,1.867,81.467,1.867,14,14.867,1.933,158.933,21.8,10.733,0,0.0031189710610932475,0.00306764960971379,0.05441176470588235,0.003378397458524532,0.003,0.04141414141414141,0.005887096774193548,0.0012888402625820575,0.007023643949930459,0.002480769230769231,0.004814147909967845,0.004721769297484823,0.18124999999999997,0.017269230769230787,0.0046,0.12111999999999985,0.009693548387096776,0.004261269146608316,0.009477051460361614,0.004496153846153846
1705756747,2.8472705318362856,2.9517431753042325,0.4687396068733211,30.665110949639473,0.32028663029955007,6.245044486139497,1.0875779252492175,3.4485651335720178,2.9175476217634295,0.2693254783953889,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25255936,9195520,43642880,3088384,7942144,36909.54638023321,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.133,28.133,1.867,80.733,1.867,14,14.867,1.933,158.933,21.8,10.733,0,0.0031189710610932475,0.00306764960971379,0.05441176470588235,0.003426860254083485,0.003,0.04141414141414141,0.005887096774193548,0.0012888402625820575,0.007023643949930459,0.002480769230769231,0.004814147909967845,0.004721769297484823,0.18124999999999997,0.02153960396039611,0.0046,0.12111999999999985,0.009693548387096776,0.004261269146608316,0.009477051460361614,0.004496153846153846
1705756748,2.8472705318362856,2.9517431753042325,0.4687396068733211,30.665110949639473,0.32028663029955007,5.12918,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.2693254783953889,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25006080,9195520,43642880,3088384,7942144,36909.54638023321,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.133,28.133,1.867,80.733,1.867,14,14.867,1.933,158.933,21.8,10.733,0,0.0031189710610932475,0.00306764960971379,0.05441176470588235,0.003426860254083485,0.003,0.04141414141414141,0.005887096774193548,0.0012888402625820575,0.007023643949930459,0.002480769230769231,0.004814147909967845,0.004721769297484823,0.18124999999999997,0.02153960396039611,0.0046,0.12111999999999985,0.009693548387096776,0.004261269146608316,0.009477051460361614,0.004496153846153846
1705756749,2.8472705318362856,2.9517431753042325,0.4687396068733211,30.665110949639473,0.32028663029955007,6.0983225472506986,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.2693254783953889,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25006080,9195520,43642880,3088384,7942144,36909.54638023321,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.133,28.133,1.867,80.733,1.867,14,14.867,1.933,158.933,21.8,10.733,0,0.0031189710610932475,0.00306764960971379,0.05441176470588235,0.003426860254083485,0.003,0.04141414141414141,0.005887096774193548,0.0012888402625820575,0.007023643949930459,0.002480769230769231,0.004814147909967845,0.004721769297484823,0.18124999999999997,0.02153960396039611,0.0046,0.12111999999999985,0.009693548387096776,0.004261269146608316,0.009477051460361614,0.004496153846153846
1705756750,2.447515056579621,2.9517431753042325,0.31715999999999994,30.665110949639473,0.32028663029955007,5.970849915998758,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.2693254783953889,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25006080,9195520,43642880,3088384,7942144,43778.22836661546,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.133,28.133,1.867,80.733,1.867,14,14.867,1.933,158.933,21.8,10.733,0,0.0031189710610932475,0.00306764960971379,0.05441176470588235,0.003426860254083485,0.003,0.04141414141414141,0.005887096774193548,0.0012888402625820575,0.007023643949930459,0.002480769230769231,0.004814147909967845,0.004721769297484823,0.18124999999999997,0.02153960396039611,0.0046,0.12111999999999985,0.009693548387096776,0.004261269146608316,0.009477051460361614,0.004496153846153846
1705756751,2.4963705779996586,2.9517431753042325,0.31715999999999994,30.665110949639473,0.32028663029955007,5.843377284746815,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.2693254783953889,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25006080,9195520,43642880,3088384,7942144,44652.0976275815,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,26.467,1.533,75.667,1.867,14,12.467,1.933,147.467,18.867,9.867,0,0.003099838969404187,0.0030689655172413794,0.056578947368421055,0.003456826568265683,0.003,0.042067307692307696,0.005887096774193548,0.00132475884244373,0.0070081967213114745,0.002488958990536278,0.0047797101449275365,0.004724137931034483,0.18192307692307697,0.023105932203389898,0.0046,0.12535714285714297,0.009693548387096776,0.004269239013933548,0.009472677595628415,0.004497791798107256
1705756752,2.545226099419696,2.9517431753042325,0.31715999999999994,30.665110949639473,0.32028663029955007,5.715904653494873,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.27080747471284067,0.2967598785485276,97910784,39632896,9916416,41897984,43388928,13774848,25006080,9195520,43642880,2957312,7942144,45525.96688854753,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,26.467,1.533,75.667,1.867,14,12.467,1.933,147.467,18.867,9.867,0,0.003099838969404187,0.0030689655172413794,0.056578947368421055,0.003456826568265683,0.003,0.042067307692307696,0.005887096774193548,0.00132475884244373,0.0070081967213114745,0.002488958990536278,0.0047797101449275365,0.004724137931034483,0.18192307692307697,0.023105932203389898,0.0046,0.12535714285714297,0.009693548387096776,0.004269239013933548,0.009472677595628415,0.004497791798107256
1705756753,2.931331285202253,2.9517431753042325,0.3800766317336929,30.665110949639473,0.32028663029955007,5.588432022242932,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.22022013754250622,0.2967598785485276,97910784,39632896,10014720,41897984,43388928,13774848,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,26.467,1.533,75.667,1.467,14,12.467,1.933,147.467,18.867,9.867,0,0.003099838969404187,0.0030689655172413794,0.056578947368421055,0.003456826568265683,0.003,0.042067307692307696,0.005887096774193548,0.00132475884244373,0.0070081967213114745,0.002488958990536278,0.0047797101449275365,0.004724137931034483,0.18192307692307697,0.023105932203389898,0.004600000000000001,0.12535714285714297,0.009693548387096776,0.004269239013933548,0.009472677595628415,0.004497791798107256
1705756754,2.931331285202253,2.9517431753042325,0.3887232526118387,30.665110949639473,0.32028663029955007,5.460959390990991,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.22481689945693553,0.2967598785485276,97910784,39632896,10014720,41897984,43388928,13774848,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,25.533,1.067,74.2,1,14,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030633561643835616,0.0659090909090909,0.003458088235294118,0.003,0.042067307692307696,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.004714041095890411,0.19187499999999996,0.023690677966101775,0.0046,0.12535714285714297,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756755,2.931331285202253,2.9517431753042325,0.3973698734899844,30.45451808399053,0.32028663029955007,5.333486759739048,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.22941366137136476,0.2967598785485276,97910784,39632896,10014720,42086400,43388928,13774848,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,25.533,1.067,74.2,1,12.533,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030633561643835616,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.004714041095890411,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756756,2.931331285202253,2.697574526232515,0.40601649436813014,30.45451808399053,0.2750568199907486,7.470664764621968,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.23401042328579408,0.2967598785485276,97910784,39149568,10014720,42086400,43388928,13762560,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,25.533,1.067,74.2,1,12.533,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030633561643835616,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.004714041095890411,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756757,2.931331285202253,2.697574526232515,0.4146631152462759,30.45451808399053,0.30407724950203524,7.470664764621968,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.2386071852002233,0.2967598785485276,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,25.533,1.067,74.2,1,12.533,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030633561643835616,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.004714041095890411,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756758,2.931331285202253,2.697574526232515,0.4233097361244217,30.45451808399053,0.30407724950203524,7.470664764621968,1.0880836678639343,3.4312372430571307,2.9175476217634295,0.2758057148657565,0.3106812808940469,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,24.8,1.067,74.2,1,12.533,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030629787234042554,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.00471336170212766,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756759,2.931331285202253,2.697574526232515,0.43195635700256746,30.45451808399053,0.3088518918918919,7.470664764621968,1.0880836678639343,2.8079559529402904,2.9175476217634295,0.2758057148657565,0.3106812808940469,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43642880,2957312,7942144,52432.15565796211,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,24.8,1.067,74.2,1,12.533,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030629787234042554,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.00471336170212766,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756760,2.5396565699778115,2.697574526232515,0.4406029778807131,30.45451808399053,0.3088518918918919,7.470664764621968,1.0880836678639343,2.8670071020255468,2.9115743771751483,0.2758057148657565,0.2922703811951993,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43675648,2957312,7962624,45426.3457927974,0,0,,4,4,9,3,3,18,3,4,4,4,3,13.733,24.8,1.067,74.2,1,12.533,12.467,0.867,146.467,18.867,7.6,0,0.003099838969404187,0.0030629787234042554,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.001329594017094017,0.0070081967213114745,0.0025361445783132525,0.0047797101449275365,0.00471336170212766,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004269337606837606,0.009472677595628415,0.004507228915662651
1705756761,2.490801048557774,2.0429734541388465,0.44924959875885884,30.45451808399053,0.3088518918918919,7.470664764621968,1.2142816238228546,2.9260582511108026,2.9115743771751483,0.2758057148657565,0.2922703811951993,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43675648,2957312,7962624,44552.476531831366,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.533,24.8,1.067,74.2,1,12.533,12.467,0.867,142.2,18.867,7.6,0,0.003104575163398693,0.0030629787234042554,0.0659090909090909,0.003458088235294118,0.003,0.04201208981001727,0.005833333333333334,0.0013435911158683434,0.0070081967213114745,0.0025361445783132525,0.004788235294117648,0.00471336170212766,0.19187499999999996,0.023690677966101775,0.0046,0.12188524590163945,0.009651515151515152,0.004272143430559273,0.009472677595628415,0.004507228915662651
1705756762,2.4419455271377366,2.0859794982359925,0.5187972526887445,30.45451808399053,0.3088518918918919,7.470664764621968,1.2142816238228546,2.9851094001960585,2.854910044977511,0.2758057148657565,0.2922703811951993,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43675648,2957312,7962624,43678.60727086532,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.533,24.8,1.067,68.467,1,12.533,12.467,0.867,142.2,18.867,7.6,0,0.003104575163398693,0.0030629787234042554,0.0659090909090909,0.0034727540500736373,0.003,0.04201208981001727,0.005833333333333334,0.0013435911158683434,0.0070081967213114745,0.0025361445783132525,0.004788235294117648,0.00471336170212766,0.19187499999999996,0.023583999999999928,0.0046,0.12188524590163945,0.009651515151515152,0.004272143430559273,0.009472677595628415,0.004507228915662651
1705756763,2.393090005717699,2.1289855423331385,0.5187972526887445,30.916994831037677,0.3088518918918919,7.470664764621968,1.2142816238228546,3.5430689451153743,2.854910044977511,0.2758057148657565,0.2922703811951993,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9195520,43675648,2957312,7962624,42804.738009899294,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.533,24.8,1.067,68.467,1,12.533,12.467,0.867,142.2,18.867,7.6,0,0.003104575163398693,0.0030629787234042554,0.0659090909090909,0.0034727540500736373,0.003,0.04201208981001727,0.005833333333333334,0.0013435911158683434,0.0070081967213114745,0.0025361445783132525,0.004788235294117648,0.00471336170212766,0.19187499999999996,0.023583999999999928,0.0046,0.12188524590163945,0.009651515151515152,0.004272143430559273,0.009472677595628415,0.004507228915662651
1705756764,2.3442344842976612,2.171991586430284,0.5187972526887445,30.916994831037677,0.3088518918918919,7.355801133304274,1.2142816238228546,3.3912085218282706,2.854910044977511,0.2758057148657565,0.2922703811951993,97910784,39149568,10014720,42086400,43397120,13762560,25006080,9703424,43675648,2957312,7962624,41930.86874893326,0,0,,4,4,9,3,3,18,3,4,4,4,3,14.533,24.8,1.067,68.467,1,12.533,12.467,0.867,142.2,18.867,7.6,0,0.003104575163398693,0.0030629787234042554,0.0659090909090909,0.0034727540500736373,0.003,0.04201208981001727,0.005833333333333334,0.0013435911158683434,0.0070081967213114745,0.0025361445783132525,0.004788235294117648,0.00471336170212766,0.19187499999999996,0.023583999999999928,0.0046,0.12188524590163945,0.009651515151515152,0.004272143430559273,0.009472677595628415,0.004507228915662651
