time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705681136,8.608419243986253,1.4376557890031296,0.18748928160619055,0.19915536455135768,4.536992992142704,4.860411965131204,0.41971658735011863,0.08565916547294486,0.32968820723503023,0.8285296469300987,0,0.15946500000000002,1.2576492501853165,0.8255634782608696,0.7092713742093288,216080384,72077312,5398528,430694400,107581440,322863104,36925440,4374528,264351744,90357760,4784128,2859008,296407040,6098944,35409920,0,1662569.5127402775,0,936527.2645096111,0,0,0,1106552.8806904934,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,8.267,4.267,24.4,1.867,2,1.733,19.2,0.009300947867298579,0.003091428571428572,0.02671188630490956,0.038403614457831324,0.002174603174603175,0.0064285714285714285,0.003198369565217391,0.02172635135135136,0.004764571428571429,0.07181081081081081,0.049126506024096385,0.004434920634920635,0.00942857142857143,0.004957065217391303
1705681137,8.608419243986253,1.4376557890031296,0.18748928160619055,0.19915536455135768,4.536992992142704,4.860411965131204,0.41971658735011863,0.08565916547294486,0.3215053279291224,0.8285296469300985,0,0.15946500000000002,1.2576492501853165,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36925440,4374528,264351744,90357760,4784128,2859008,296407040,6098944,35409920,0,1662569.5127402775,0,936527.2645096111,0,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,8.067,4.133,24.267,1.8,2,1.733,18.8,0.009279069767441861,0.003080459770114943,0.026256613756613756,0.03862179487179487,0.002174603174603175,0.0064285714285714285,0.003191256830601093,0.021857142857142853,0.004744827586206897,0.07167567567567569,0.049519230769230774,0.004434920634920635,0.00942857142857143,0.004944262295081967
1705681138,8.608419243986253,1.4376557890031296,0.18748928160619055,0.19586967138770675,4.536992992142704,4.860411965131204,0.3607592315009293,0.08565916547294486,0.7868400347840551,0.8285296469300985,0,0.22731619675521933,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36925440,4374528,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1662569.5127402775,0,804973.7999568706,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,8.067,4.133,23.667,1.8,1.733,1.733,16.733,0.009279069767441861,0.003080459770114943,0.025779132791327916,0.03862179487179487,0.00211864406779661,0.0064285714285714285,0.0031972602739726024,0.021857142857142853,0.004744827586206897,0.07163978494623657,0.049519230769230774,0.0044237288135593215,0.00942857142857143,0.004955068493150685
1705681139,8.608419243986253,1.4376557890031296,0.18748928160619055,0.19586967138770675,4.536992992142704,4.860411965131204,0.35376395504509406,0.08565916547294486,0.7868400347840551,0.8285296469300985,0,0.23199656647921912,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36925440,4374528,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1662569.5127402775,0,789365.0122150439,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.533,4.133,23.667,1.8,1.733,1.733,16.733,0.009354460093896714,0.003080459770114943,0.025779132791327916,0.03862179487179487,0.00211864406779661,0.0064285714285714285,0.0031972602739726024,0.022089999999999995,0.004744827586206897,0.07163978494623657,0.049519230769230774,0.0044237288135593215,0.00942857142857143,0.004955068493150685
1705681140,8.608419243986253,1.1722236713199972,0.18748928160619055,0.19586967138770675,4.536992992142704,4.860411965131204,0.3467686785892587,0.08467871417347045,0.7868400347840551,0.8285296469300985,0,0.23667693620321884,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36925440,4546560,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1500460.0902830726,0,773756.2244732169,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.533,4.133,23.667,1.8,1.733,1.733,16.733,0.009354460093896714,0.003080459770114943,0.025779132791327916,0.03862179487179487,0.00211864406779661,0.0064285714285714285,0.0031972602739726024,0.022089999999999995,0.004744827586206897,0.07163978494623657,0.049519230769230774,0.0044237288135593215,0.00942857142857143,0.004955068493150685
1705681141,8.608419243986253,1.1969121130293243,0.18748928160619055,0.19586967138770675,4.536992992142704,4.860411965131204,0.4151013359992731,0.08467871417347045,0.7868400347840551,0.8285296469300985,0.00007238115918426138,0.24135730592721857,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36958208,4546560,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1532061.5861259364,0,804086.158320458,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.533,4.133,23.667,1.8,1.733,1.733,16.733,0.009354460093896714,0.003080459770114943,0.025779132791327916,0.03862179487179487,0.00211864406779661,0.0064285714285714285,0.0031972602739726024,0.022089999999999995,0.004744827586206897,0.07163978494623657,0.049519230769230774,0.0044237288135593215,0.00942857142857143,0.004955068493150685
1705681142,8.608419243986253,1.2216005547386517,0.18748928160619055,0.19586967138770675,4.536992992142704,4.860411965131204,0.4151013359992731,0.08631732516980775,0.7868400347840551,0.8789963885192934,0.00007238115918426138,0.2808221834399844,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36958208,4546560,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1563663.0819688006,0,804086.158320458,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.8,4.133,23.667,2.067,2,2,17.533,0.00937793427230047,0.003080459770114943,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.004744827586206897,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681143,8.608419243986253,1.2462889964479789,0.18748928160619055,0.19586967138770675,4.536992992142704,4.860411965131204,0.4151013359992731,0.08631732516980775,0.7868400347840551,0.8789963885192934,0.00007238115918426138,0.2808221834399844,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36958208,4546560,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1595264.5778116642,0,804086.158320458,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681144,8.608419243986253,1.2709774381573062,0.18748928160619055,0.19586967138770675,3.889299434239398,5.690901113736101,0.4151013359992731,0.08631732516980775,0.7868400347840551,0.8789963885192934,0.00007238115918426138,0.2808221834399844,1.0785997454972591,0.797360303190552,0.8589723615741747,216080384,72077312,5398528,430694400,107581440,322863104,36958208,4546560,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1626866.0736545282,0,804086.158320458,33922.72971965713,0,0,1340105.3189168978,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681145,9.583147466588967,1.2956658798666334,0.14194333292906436,0.19586967138770675,3.8136828843703534,4.837313370851634,0.4151013359992731,0.08631732516980775,0.7868400347840551,0.8789963885192934,0.00007238115918426138,0.2808221834399844,0.9288841086014312,0.797360303190552,0.7100301331287193,216080384,72077312,5398528,430694400,107581440,322863104,36958208,4546560,264044544,90357760,4784128,2863104,296407040,6098944,35409920,0,1658467.569497392,0,804086.158320458,33922.72971965713,0,0,1107736.64038887,11,6,6,4,7,19,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681146,11.469097125097125,1.481306502559635,0.12061250000000011,0.19586967138770675,3.957533665642398,6.585158386631362,0.41617364579331584,0.08631732516980775,0.7868400347840551,0.8789963885192934,0.00010668942707777224,0.2808221834399844,1.3473142409346714,0.8099635782179975,0.882184490623416,216080384,72077312,5398528,430694400,107581440,324132864,36958208,4546560,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1896089.7505718335,0,914636.957356896,33922.72971965713,0,0,1269569.9637412764,11,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681147,11.469097125097125,1.481306502559635,0.12061250000000011,0.19586967138770675,4.828816817059849,6.585158386631362,0.41617364579331584,0.08631732516980775,0.7868400347840551,0.7289590299689543,0.00010668942707777224,0.2808221834399844,1.3473142409346714,0.8099635782179975,0.882184490623416,216080384,72077312,5398528,430694400,96325632,324132864,36958208,4546560,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1896089.7505718335,0,914636.957356896,33922.72971965713,0,0,1269569.9637412764,11,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681148,11.469097125097125,1.481306502559635,0.14018445684692163,0.1956144971369343,4.828816817059849,6.585158386631362,0.41617364579331584,0.08631732516980775,0.7868400347840551,0.7143090901602995,0.00010668942707777224,0.2808221834399844,1.3473142409346714,0.8099635782179975,0.882184490623416,216080384,72077312,5390336,430694400,96325632,324132864,36958208,4546560,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1896089.7505718335,0,914636.957356896,33922.72971965713,0,0,1269569.9637412764,11,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681149,11.469097125097125,1.2957646336334707,0.14316004575508462,0.19189194741166798,4.828816817059849,6.585158386631362,0.41617364579331584,0.08631732516980775,0.7868400347840551,0.6996591503516445,0.00010668942707777224,0.2808221834399844,1.5410358848281334,0.6820865634388965,0.882184490623416,216080384,72077312,5390336,430694400,96325632,324132864,36958208,4546560,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1658593.9754807637,0,914636.957356896,33922.72971965713,0,0,1269569.9637412764,11,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681150,11.469097125097125,1.2710761919241433,0.14613563466324767,0.19189194741166798,4.828816817059849,6.585158386631362,0.41617364579331584,0.08631732516980775,0.9647095875878609,0.6850092105429897,0.00010668942707777224,0.2808221834399844,1.5410358848281336,0.6966395544978137,0.882184490623416,216080384,72077312,5390336,430694400,96325632,324132864,36958208,4546560,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1626992.4796378994,0,914636.957356896,54316.403659992044,0,0,1269569.9637412764,11,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006403508771929824,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009421052631578946,0.004990123456790123
1705681151,11.469097125097125,1.2463877502148162,0.14911122357141066,0.19189194741166798,4.828816817059849,6.585158386631362,0.41617364579331584,0.08631732516980775,0.9647095875878609,0.6703592707343349,0.00010668942707777224,0.2808221834399844,1.5410358848281336,0.7111925455567307,0.882184490623416,216080384,72077312,5390336,430694400,96325632,324132864,36958208,4546560,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1595390.9837950356,0,914636.957356896,54316.403659992044,0,0,1269569.9637412764,11,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.8,4.067,23.667,2.067,2,2.2,17.533,0.00937793427230047,0.0030813953488372093,0.025779132791327916,0.038765822784810125,0.002147540983606557,0.006291666666666666,0.0032167352537722906,0.022108552631578945,0.0047465116279069765,0.07163978494623657,0.04977848101265823,0.0044295081967213115,0.009391666666666666,0.004990123456790123
1705681152,9.014793694084588,1.2216993085054888,0.15208681247957365,0.19189194741166798,4.828816817059849,6.585158386631362,0.41617364579331584,0.08964024481265861,0.9647095875878609,0.6557093309256798,0.00008253549026080878,0.2808221834399844,1.5410358848281336,0.7257455366156479,0.882184490623416,201129984,72077312,5390336,430694400,96325632,324132864,36958208,4694016,264044544,90357760,4784128,2863104,296259584,6123520,35446784,0,1563789.4879521718,0,914636.957356896,54316.403659992044,0,0,1269569.9637412764,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.533,3.933,23,2.333,2,2.2,18.067,0.009287383177570094,0.0030574712643678162,0.026392663043478266,0.0386764705882353,0.002147540983606557,0.006291666666666666,0.003228260869565217,0.02186734693877551,0.004703448275862069,0.07300000000000001,0.04961764705882353,0.0044295081967213115,0.009391666666666666,0.005121951219512186
1705681153,9.014793694084588,1.1970108667961616,0.1785353344897806,0.19189194741166798,4.828816817059849,6.585158386631362,0.4202847966136313,0.08964024481265861,0.9922831646774974,0.6410593911170249,0.00008253549026080878,0.2407582186025466,1.5410358848281336,0.7402985276745649,0.882184490623416,201129984,72077312,5390336,430694400,96325632,324132864,36962304,4694016,264208384,90357760,4784128,2863104,296259584,6123520,35446784,0,1532187.992109308,0,912537.3633106214,72558.18073116185,0,0,1269569.9637412764,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,7.533,3.933,23.2,2.333,2.267,2.2,19.933,0.009287383177570094,0.0030574712643678162,0.027100271002710022,0.0386764705882353,0.0020158730158730156,0.006291666666666666,0.0032269129287598943,0.02186734693877551,0.004703448275862069,0.07429268292682925,0.04961764705882353,0.004403174603174602,0.009391666666666666,0.005096385542168681
1705681154,9.014793694084588,1.1723224250868345,0.1785353344897806,0.19189194741166798,4.828816817059849,6.585158386631362,0.4202847966136313,0.08964024481265861,0.9922831646774974,0.6264094513083701,0.00008253549026080878,0.23607784887854688,1.5410358848281336,0.7548515187334822,0.882184490623416,201129984,72077312,5390336,430694400,96325632,324132864,36962304,4694016,264208384,90357760,4784128,2863104,296259584,6123520,35446784,0,1500586.496266444,0,912537.3633106214,72558.18073116185,0,0,1269569.9637412764,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.267,3.933,23.2,2.333,2.267,2.2,19.933,0.009121621621621622,0.0030574712643678162,0.027100271002710022,0.0386764705882353,0.0020158730158730156,0.006291666666666666,0.0032269129287598943,0.021507142857142857,0.004703448275862069,0.07429268292682925,0.04961764705882353,0.004403174603174602,0.009391666666666666,0.005096385542168681
1705681155,9.014793694084588,1.147633983377507,0.1785353344897806,0.19189194741166798,4.828816817059849,6.585158386631362,0.4202847966136313,0.08964024481265861,0.9922831646774974,0.6117595114997152,0.00008253549026080878,0.27897570898647833,1.5410358848281336,0.8731794635350275,0.7514634579842284,201129984,72077312,5390336,430694400,96325632,324132864,36962304,4694016,264208384,90357760,4784128,2990080,296259584,6123520,35446784,0,1468985.00042358,0,912537.3633106214,72558.18073116185,0,0,1047257.4338754724,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.267,3.933,23.2,2.333,2.267,2.2,19.933,0.009121621621621622,0.0030574712643678162,0.027100271002710022,0.0386764705882353,0.0020158730158730156,0.006291666666666666,0.0032269129287598943,0.021507142857142857,0.004703448275862069,0.07429268292682925,0.04961764705882353,0.004403174603174602,0.009391666666666666,0.005096385542168681
1705681156,9.014793694084588,1.12294554166818,0.1785353344897806,0.19189194741166798,4.828816817059849,6.585158386631362,0.4202847966136313,0.08964024481265861,0.9922831646774974,0.846313594374743,0.00008253549026080878,0.27897570898647833,1.5410358848281336,0.8731794635350275,0.905341301133563,201129984,72077312,5390336,430694400,96325632,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6123520,35446784,0,1437383.5045807161,0,912537.3633106214,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.267,3.933,23.2,2.333,2.267,2.2,19.933,0.009121621621621622,0.0030574712643678162,0.027100271002710022,0.0386764705882353,0.0020158730158730156,0.006291666666666666,0.0032269129287598943,0.021507142857142857,0.004703448275862069,0.07429268292682925,0.04961764705882353,0.004403174603174602,0.009391666666666666,0.005096385542168681
1705681157,9.014793694084588,1.0982570999588528,0.1785353344897806,0.19189194741166798,4.9399519478290745,6.585158386631362,0.4202847966136313,0.08964024481265861,0.9922831646774974,0.846313594374743,0.00008253549026080878,0.2780541735765617,1.5410358848281336,0.8731794635350275,0.905341301133563,201129984,72077312,5390336,430694400,96325632,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6123520,35446784,0,1405782.0087378523,0,912537.3633106214,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,3.933,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.0030574712643678162,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004703448275862069,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681158,9.014793694084588,1.0735686582495254,0.1785353344897806,0.19189194741166798,4.867167692473817,6.585158386631362,0.4202847966136313,0.06078596916136667,0.9922831646774974,0.8262696116482011,0.00008253549026080878,0.2780541735765617,1.5410358848281336,0.8731794635350275,0.905341301133563,201129984,72077312,5390336,430694400,97533952,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6123520,35446784,0,1374180.5128949883,0,912537.3633106214,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681159,9.014793694084588,1.0427298115637167,0.1785353344897806,0.1920668251860539,4.867167692473817,6.484912048960003,0.4202847966136313,0.06229277288862594,0.9922831646774974,0.8262696116482011,0.00008253549026080878,0.2780541735765617,1.5410358848281336,0.8215690160945057,0.905341301133563,201129984,72077312,5390336,430694400,97533952,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6131712,35446784,0,1518577.2952292322,0,912537.3633106214,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681160,9.014793694084588,1.018373367601821,0.1785353344897806,0.1920668251860539,4.867167692473817,6.616779509667847,0.42960793883195086,0.06379957661588523,0.9922831646774974,0.8262696116482011,0.00008253549026080878,0.2780541735765617,1.5410358848281336,0.8215690160945057,0.905341301133563,201129984,72077312,5390336,430694400,97533952,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6131712,35446784,0,1483105.8409916374,0,999511.9570522207,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681161,9.014793694084588,0.994016923639925,0.1785353344897806,0.1920668251860539,4.867167692473817,6.748646970375691,0.42960793883195086,0.0653063803431445,0.9922831646774974,0.8262696116482011,0.00008253549026080878,0.2780541735765617,1.3148974300400762,0.8215690160945057,0.905341301133563,201129984,72077312,5390336,430694400,97533952,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6131712,35446784,0,1447634.3867540425,0,999511.9570522207,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681162,9.014793694084588,0.9696604796780288,0.1545059662619102,0.1920668251860539,4.867167692473817,6.661350711387097,0.42960793883195086,0.06681318407040378,0.9922831646774974,0.8262696116482011,0.00008253549026080878,0.2780541735765617,1.2892134986262738,0.8215690160945057,0.905341301133563,201129984,72077312,5390336,430694400,97533952,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6131712,35446784,0,1412162.9325164473,0,999511.9570522207,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681163,9.926572982774253,1.433887161428089,0.1515303773537472,0.20458944343489793,4.867167692473817,6.529483250679253,0.42960793883195086,0.06831998779766307,0.9922831646774974,0.8262696116482011,0.00008253549026080878,0.2780541735765617,1.1657549999999972,0.8215690160945057,0.905341301133563,201129984,72134656,5390336,430690304,97533952,324132864,36962304,4694016,264208384,90607616,4784128,2990080,296259584,6131712,35446784,0,1718622.8599258233,0,999511.9570522207,72558.18073116185,0,0,1261705.2735337603,10,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681164,8.150285090649916,1.433887161428089,0.14855478844558417,0.20458944343489793,4.867167692473817,6.397615789971408,0.42960793883195086,0.06341360485559051,0.9922831646774974,0.8262696116482013,0.00010617120106170767,0.2780541735765617,2.6438743760213232,0.8215690160945057,0.7528516479792998,201273344,72134656,5390336,430690304,97533952,324132864,36962304,4796416,264208384,90607616,4784128,2990080,296386560,6131712,35446784,0,1718622.8599258233,0,999511.9570522207,72558.18073116185,0,0,1049192.048628224,9,6,6,4,7,16,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681165,8.150285090649916,1.433887161428089,0.14557919953742118,0.20458944343489793,4.867167692473817,5.577440214995046,0.42960793883195086,0.06478916614833184,0.9922831646774974,0.8262696116482013,0.00010617120106170767,0.2780541735765617,2.6438743760213232,0.8215690160945057,0.7377626262937406,201273344,72134656,5390336,430690304,97533952,323514368,36962304,4796416,264208384,90607616,4784128,2990080,296386560,6131712,35446784,0,1718622.8599258233,0,999511.9570522207,72558.18073116185,0,0,1028163.6274026614,9,6,6,4,7,14,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,2.267,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006313559322033898,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009533898305084746,0.004994778067885118
1705681166,8.150285090649916,1.433887161428089,0.19253754318749364,0.20458944343489793,4.867167692473817,5.577440214995046,0.42960793883195086,0.06616472744107317,0.9922831646774974,0.8262696116482013,0.00010617120106170767,0.2780541735765617,2.6438743760213232,0.8215690160945057,0.8690341455903299,201273344,72134656,5664768,430690304,97533952,323514368,36962304,4796416,264208384,90607616,4784128,2990080,296386560,6131712,35479552,0,1718622.8599258233,0,999511.9570522207,72558.18073116185,0,0,1237771.8751202987,9,6,6,4,7,14,7,4,3,11,1,3,6,12,6,8.333,4.133,23.2,2.4,2.333,1.933,20.133,0.009107142857142857,0.003044198895027624,0.027100271002710022,0.03880813953488372,0.0020625,0.006057692307692307,0.0032193211488250654,0.02148571428571429,0.004679558011049723,0.07429268292682925,0.0498546511627907,0.0044624999999999995,0.009596153846153846,0.004994778067885118
