time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705457880,1.4399773982387696,2.088656015037595,0.3046460166476078,31.936378586575476,0.2952863577863583,9.307445387933983,0.8566895036194419,3.902324142052243,2.7774368949206525,0.2251846909617323,0.2948228382595923,99840000,43053056,10940416,42336256,43175936,15015936,26591232,10104832,43905024,3117056,8081408,139738.58717669887,0,0,0,4,5,10,3,3,27,3,6,5,4,2,15.067,27.733,1.133,84.533,1.267,12.8,13.267,1.4,155.933,19.933,8.867,0,0,0.0030327868852459017,0.003356788899900892,0.145,0.004466845878136201,0.003,0.0711111111111111,0.00468,0.0019456275487086542,0.007357320099255583,0.0028012422360248444,0.004659016393442623,0.006765895953757227,0.22900000000000004,0.07252130681818178,0.0046,0.23657458563535919,0.008904761904761905,0.0044043497961033075,0.009481389578163772,0.004580124223602483
1705457881,1.4238107300268499,2.088656015037595,0.47343399306264056,31.936378586575476,0.2952863577863583,9.307445387933983,0.8566895036194419,3.902324142052243,2.7774368949206525,0.2199044909251123,0.2948228382595923,99856384,43053056,10997760,42336256,43175936,15015936,26591232,10104832,43905024,3117056,8081408,110670.92220139486,0,0,0,4,5,10,3,3,27,3,6,5,4,2,15.067,27.733,1.133,84.533,1.267,12.8,13.267,1.4,155.933,19.933,8.867,0,0,0.0030327868852459017,0.003356788899900892,0.145,0.004466845878136201,0.003,0.0711111111111111,0.00468,0.0019456275487086542,0.007357320099255583,0.0028012422360248444,0.004659016393442623,0.006765895953757227,0.22900000000000004,0.07252130681818178,0.0046,0.23657458563535919,0.008904761904761905,0.0044043497961033075,0.009481389578163772,0.004580124223602483
1705457882,1.233193614491811,2.088656015037595,0.47619928842985326,31.936378586575476,0.2952863577863583,7.771373521404243,0.8566895036194419,3.902324142052243,2.7774368949206525,0.21462429088849236,0.2948228382595923,99856384,43053056,10997760,42336256,43175936,15015936,26591232,10104832,43905024,3117056,8081408,132117.8074782017,0,0,0,4,5,10,3,3,27,3,6,5,4,2,15.067,27.733,1.133,84.533,1.267,12.8,13.267,1.4,155.933,19.933,8.867,0,0,0.0030327868852459017,0.003356788899900892,0.145,0.004466845878136201,0.003,0.0711111111111111,0.00468,0.0019456275487086542,0.007357320099255583,0.0028012422360248444,0.004659016393442623,0.006765895953757227,0.22900000000000004,0.07252130681818178,0.0046,0.23657458563535919,0.008904761904761905,0.0044043497961033075,0.009481389578163772,0.004580124223602483
1705457883,1.2585682297551744,2.088656015037595,0.5559702018659081,25.3872202175864,0.2952863577863583,7.925835603817247,0.7322362638895652,3.902324142052243,2.7774368949206525,0.32026155372838117,0.2948228382595923,99856384,43053056,10997760,42336256,43175936,15015936,27058176,10104832,43905024,2985984,8081408,134836.3088512241,0,0,21774.87950099235,4,5,10,3,3,27,3,6,5,4,2,15.067,27.733,1.133,84.533,1.267,12.8,13.267,1.4,155.933,19.933,8.867,0,0,0.0030327868852459017,0.003356788899900892,0.145,0.004466845878136201,0.003,0.0711111111111111,0.00468,0.0019456275487086542,0.007357320099255583,0.0028012422360248444,0.004659016393442623,0.006765895953757227,0.22900000000000004,0.07252130681818178,0.0046,0.23657458563535919,0.008904761904761905,0.0044043497961033075,0.009481389578163772,0.004580124223602483
1705457884,1.2839428450185373,2.088656015037595,0.5559702018659081,25.90918020211681,0.3105846518317959,9.267724944780216,0.7474776381656857,3.902324142052243,2.7774368949206525,0.32026155372838117,0.2948228382595923,99856384,43053056,10997760,42336256,43175936,15015936,27058176,10104832,43905024,2985984,8081408,137554.81022424652,0,0,21774.87950099235,4,5,10,3,3,27,3,6,5,4,2,15.067,27.733,1.133,83.067,1.267,13.667,13.267,1.4,155.933,19.933,8.867,0,0,0.0030327868852459017,0.003356788899900892,0.145,0.004450287229341583,0.003,0.07014388489208634,0.00468,0.0019456275487086542,0.007357320099255583,0.0028012422360248444,0.004659016393442623,0.006765895953757227,0.22900000000000004,0.07285118219749655,0.0046,0.23745762711864402,0.008904761904761905,0.0044043497961033075,0.009481389578163772,0.004580124223602483
1705457885,1.3093174602819002,2.088656015037595,0.5559702018659081,21.594267500000015,0.3105846518317959,9.267724944780216,0.7627190124418062,3.902324142052243,2.3908867265375573,0.32026155372838117,0.2948228382595923,99856384,43053056,10997760,42336256,43175936,15015936,27058176,10104832,43905024,2985984,8081408,140273.31159726888,0,0,21774.87950099235,4,5,10,3,3,27,3,6,5,4,2,15.067,27.733,1.133,83.067,1.267,13.667,13.267,1.4,155.933,19.933,8.867,0,0,0.0030327868852459017,0.003356788899900892,0.145,0.004450287229341583,0.003,0.07014388489208634,0.00468,0.0019456275487086542,0.007357320099255583,0.0028012422360248444,0.004659016393442623,0.006765895953757227,0.22900000000000004,0.07285118219749655,0.0046,0.23745762711864402,0.008904761904761905,0.0044043497961033075,0.009481389578163772,0.004580124223602483
1705457886,1.5224769158017812,2.088656015037595,0.5559702018659081,21.594267500000015,0.3105846518317959,9.267724944780216,0.7779603867179267,3.902324142052243,2.4064683450761297,0.32026155372838117,0.29334961662132075,99856384,43053056,10997760,42336256,43175936,15015936,27058176,10104832,43905024,2985984,8081408,163110.08238134347,0,0,21774.87950099235,4,5,10,3,3,27,3,6,5,4,2,15.467,28,1.2,85.867,1.267,13.667,14.067,1.4,155.133,19.933,8.667,0,0,0.0030239162929745892,0.0033481701285855586,0.15227272727272725,0.004380000000000001,0.003,0.07110726643598615,0.00468,0.0019460374802438465,0.007369727047146402,0.002801857585139319,0.004643049327354261,0.006695266272189344,0.2340909090909091,0.07285614525139664,0.0046,0.23870689655172417,0.008904761904761905,0.004399322646195529,0.009498759305210918,0.004580185758513932
1705457887,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.902324142052243,2.359535759116575,0.3180105380807918,0.29334961662132075,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10104832,43905024,2985984,8081408,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,28,1.2,85.867,1.267,13.667,14.067,1.4,155.133,19.933,8.667,0,0,0.0030239162929745892,0.0033481701285855586,0.15227272727272725,0.004380000000000001,0.003,0.07110726643598615,0.00468,0.0019460374802438465,0.007369727047146402,0.002801857585139319,0.004643049327354261,0.006695266272189344,0.2340909090909091,0.07285614525139664,0.0046,0.23870689655172417,0.008904761904761905,0.004399322646195529,0.009498759305210918,0.004580185758513932
1705457888,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.902324142052243,2.312603173157022,0.3180105380807918,0.2904234411291767,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10104832,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.267,13.667,14.067,1.4,154.933,19.933,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004703703703703704,0.0019481748535376292,0.007369727047146402,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.00891304347826087,0.004399729607931499,0.009498759305210918,0.004591515151515152
1705457889,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.902324142052243,2.2656705871974676,0.3180105380807918,0.2904234411291767,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10104832,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.267,13.667,14.067,1.4,154.933,19.933,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004703703703703704,0.0019481748535376292,0.007369727047146402,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.00891304347826087,0.004399729607931499,0.009498759305210918,0.004591515151515152
1705457890,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.902324142052243,2.2187380012379134,0.3180105380807918,0.2904234411291767,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10104832,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.267,13.667,14.067,1.4,154.933,19.933,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004703703703703704,0.0019481748535376292,0.007369727047146402,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.00891304347826087,0.004399729607931499,0.009498759305210918,0.004591515151515152
1705457891,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.3704686544239673,2.1718054152783597,0.3180105380807918,0.2904234411291767,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10104832,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.133,13.667,14.067,1.4,154.933,19.933,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004703703703703704,0.0019481748535376292,0.007369727047146402,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.00891304347826087,0.004399729607931499,0.009498759305210918,0.004591515151515152
1705457892,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.906312050277807,2.124872829318806,0.3180105380807918,0.2904234411291767,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10309632,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.133,13.667,14.067,1.4,154.933,19.933,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004703703703703704,0.0019481748535376292,0.007369727047146402,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.00891304347826087,0.004399729607931499,0.009498759305210918,0.004591515151515152
1705457893,1.5224769158017812,2.088656015037595,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.906312050277807,2.0779402433592518,0.3180105380807918,0.2904234411291767,99856384,43053056,10997760,42106880,43175936,15015936,27058176,10309632,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.133,13.667,14.067,1,153.533,18.533,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004642857142857142,0.0019481748535376292,0.00741126070991432,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.008891304347826088,0.004399729607931499,0.009511627906976745,0.004591515151515152
1705457894,1.5224769158017812,2.0868260518525172,0.5559702018659081,31.604674502107557,0.3105846518317959,9.267724944780216,0.9144824565672302,3.906312050277807,2.031007657399698,0.3180105380807918,0.2904234411291767,99856384,43094016,10997760,42106880,43175936,15015936,27058176,10309632,43905024,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.467,27.867,1.2,85.8,1.133,13.667,14.067,1,153.533,18.533,8.667,0,0,0.0030239162929745892,0.003350049164208456,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004642857142857142,0.0019481748535376292,0.00741126070991432,0.002812121212121212,0.004643049327354261,0.006710526315789469,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.008891304347826088,0.004399729607931499,0.009511627906976745,0.004591515151515152
1705457895,1.5224769158017812,2.0868260518525172,0.5559702018659081,31.604674502107557,0.3105846518317959,7.97325546311804,0.9144824565672302,3.906312050277807,2.837391892908175,0.3180105380807918,0.2904234411291767,99856384,43094016,10997760,42106880,43175936,15015936,27058176,10309632,43913216,2985984,8085504,163110.08238134347,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.2,25.667,1.2,85.8,1.133,13.667,14.067,1,145.8,18.533,7.733,0,0,0.0030208333333333333,0.0033462686567164177,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004642857142857142,0.0020013345195729537,0.00741126070991432,0.002831325301204819,0.0046375,0.006679640718562875,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.008891304347826088,0.004410943060498221,0.009511627906976745,0.004595180722891566
1705457896,1.4009041721342386,2.0868260518525172,0.4757823107784537,31.604674502107557,0.3045051582168653,7.818793380705034,0.9144824565672302,3.906312050277807,2.837391892908175,0.3180105380807918,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,15015936,27058176,10309632,43913216,2985984,8085504,161981.6289478888,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.2,25.667,1.2,85.8,1.133,13.667,14.067,1,145.8,18.533,7.733,0,0,0.0030208333333333333,0.0033462686567164177,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004642857142857142,0.0020013345195729537,0.00741126070991432,0.002831325301204819,0.0046375,0.006679640718562875,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.008891304347826088,0.004410943060498221,0.009511627906976745,0.004595180722891566
1705457897,1.4009041721342386,2.0868260518525172,0.4665161407473553,31.604674502107557,0.3045051582168653,7.664331298292032,0.9144824565672302,3.906312050277807,2.837391892908175,0.3180105380807918,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,15015936,27058176,10309632,43913216,2985984,8085504,161981.6289478888,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.2,25.667,1.2,85.8,1.133,13.667,14.067,1,145.8,18.533,7.733,0,0,0.0030208333333333333,0.0033462686567164177,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004642857142857142,0.0020013345195729537,0.00741126070991432,0.002831325301204819,0.0046375,0.006679640718562875,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.008891304347826088,0.004410943060498221,0.009511627906976745,0.004595180722891566
1705457898,1.4009041721342386,2.0868260518525172,0.43552040476486165,31.604674502107557,0.3045051582168653,7.509869215879029,0.7888122452025245,3.906312050277807,2.837391892908175,0.3180105380807918,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,15015936,27058176,10309632,43913216,2985984,8085504,161981.6289478888,0,0,28028.55774275222,4,5,10,3,3,27,3,6,5,4,2,15.2,25.667,1.2,85.8,1.133,13.667,14.067,1,145.8,18.533,7.733,0,0,0.0030208333333333333,0.0033462686567164177,0.15878378378378377,0.004397212543554007,0.003,0.07110726643598615,0.004642857142857142,0.0020013345195729537,0.00741126070991432,0.002831325301204819,0.0046375,0.006679640718562875,0.23824324324324322,0.07306629834254147,0.0046,0.23870689655172417,0.008891304347826088,0.004410943060498221,0.009511627906976745,0.004595180722891566
1705457899,1.4009041721342386,2.0868260518525172,0.42686298010846163,31.604674502107557,0.3045051582168653,5.6221174999999945,0.8892590759659228,3.906312050277807,2.837391892908175,0.32394154702607675,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,15015936,27508736,10309632,43913216,2985984,8085504,161981.6289478888,0,0,45004.39496044536,4,5,10,3,3,27,3,6,5,4,2,15.2,25.667,1.2,85.6,1.133,13.267,14.067,1,145.8,18.533,7.733,0,0,0.0030208333333333333,0.0033462686567164177,0.15878378378378377,0.0043875219683655545,0.003,0.07050847457627119,0.004642857142857142,0.0020013345195729537,0.00741126070991432,0.002831325301204819,0.0046375,0.006679640718562875,0.23824324324324322,0.07262073863636366,0.0046,0.23691860465116285,0.008891304347826088,0.004410943060498221,0.009511627906976745,0.004595180722891566
1705457900,1.4009041721342386,2.0868260518525172,0.41820555545206156,31.604674502107557,0.3045051582168653,7.672647083563909,0.8892590759659228,3.906312050277807,2.837391892908175,0.31132181961846694,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,161981.6289478888,0,0,27741.280054182193,4,5,10,3,3,27,3,6,5,4,2,15.2,25.667,1.2,85.6,1.133,13.267,14.067,1,145.8,18.533,7.733,0,0,0.0030208333333333333,0.0033462686567164177,0.15878378378378377,0.0043875219683655545,0.003,0.07050847457627119,0.004642857142857142,0.0020013345195729537,0.00741126070991432,0.002831325301204819,0.0046375,0.006679640718562875,0.23824324324324322,0.07262073863636366,0.0046,0.23691860465116285,0.008891304347826088,0.004410943060498221,0.009511627906976745,0.004595180722891566
1705457901,1.281070935052971,2.0868260518525172,0.4095481307956615,31.604674502107557,0.2545625059548217,9.036566131710005,0.8892590759659228,3.906312050277807,2.837391892908175,0.31132181961846694,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.280054182193,4,5,10,3,3,27,3,6,5,4,2,14.867,24.4,1,79.333,1.133,13.267,12.533,1,139.4,17.8,7.333,0,0,0.003017804154302671,0.0033095238095238095,0.16,0.004290266259275425,0.003,0.06934931506849314,0.004642857142857142,0.00198415572657311,0.007419653893695921,0.002827692307692308,0.0046320474777448075,0.006328859060402683,0.2422857142857143,0.07165396341463413,0.0046,0.23535502958579885,0.008891304347826088,0.004408420099592576,0.009528430160692214,0.004595076923076923
1705457902,1.281070935052971,2.0868260518525172,0.4008907061392614,31.795670574957647,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.2904234411291767,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,24.4,1,79.333,1.133,13.267,12.533,1,139.4,17.8,7.333,0,0,0.003017804154302671,0.0033095238095238095,0.16,0.004290266259275425,0.003,0.06934931506849314,0.004642857142857142,0.00198415572657311,0.007419653893695921,0.002827692307692308,0.0046320474777448075,0.006328859060402683,0.2422857142857143,0.07165396341463413,0.0046,0.23535502958579885,0.008891304347826088,0.004408420099592576,0.009528430160692214,0.004595076923076923
1705457903,1.281070935052971,2.0868260518525172,0.3922332814828614,31.795670574957647,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.21452500000000044,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.867,13.267,12.533,0.733,139.267,17.8,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0050999999999999995,0.001983925741453475,0.007419653893695921,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.00902,0.004408376726284809,0.009528430160692214,0.004595015576323988
1705457904,1.281070935052971,2.0868260518525172,0.3835758568264612,26.533752058723614,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.21452500000000044,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.867,13.267,12.533,0.733,139.267,17.8,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0050999999999999995,0.001983925741453475,0.007419653893695921,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.00902,0.004408376726284809,0.009528430160692214,0.004595015576323988
1705457905,1.281070935052971,2.0868260518525172,0.3749184321700612,26.003824215807647,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.25442427692437797,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.867,13.267,12.533,0.733,139.267,17.8,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0050999999999999995,0.001983925741453475,0.007419653893695921,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.00902,0.004408376726284809,0.009528430160692214,0.004595015576323988
1705457906,1.281070935052971,2.0868260518525172,0.3662610075136611,25.473896372891687,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.2492428891022395,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.533,13.267,12.533,0.733,139.267,17.8,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0050999999999999995,0.001983925741453475,0.007419653893695921,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.00902,0.004408376726284809,0.009528430160692214,0.004595015576323988
1705457907,1.281070935052971,2.0868260518525172,0.35760358285726107,24.94396852997573,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.24406150128010098,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.533,13.267,12.533,0.733,139.267,17.8,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0050999999999999995,0.001983925741453475,0.007419653893695921,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.00902,0.004408376726284809,0.009528430160692214,0.004595015576323988
1705457908,1.281070935052971,2.0868260518525172,0.348946158200861,24.41404068705977,0.2965222965663688,9.036566131710005,0.883039499594579,3.906312050277807,2.8649935081796927,0.31132181961846683,0.23888011345796245,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.533,13.267,12.533,0.6,139.467,18,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0056,0.0019813890149795736,0.007395701643489253,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.009120000000000001,0.004407898320472084,0.009524652338811631,0.004595015576323988
1705457909,1.281070935052971,1.4412602760614757,0.4088203292723959,23.884112844143807,0.2965222965663688,9.036566131710005,0.883039499594579,3.2540590511027423,2.8649935081796927,0.31132181961846683,0.23369872563582395,99872768,43094016,10997760,42106880,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.867,23.933,0.733,78.867,0.533,13.267,12.533,0.6,139.467,18,6.8,0,0,0.003017804154302671,0.0033038728897715986,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0056,0.0019813890149795736,0.007395701643489253,0.0028255451713395637,0.0046320474777448075,0.006267123287671234,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.009120000000000001,0.004407898320472084,0.009524652338811631,0.004595015576323988
1705457910,1.281070935052971,1.4764387060361275,0.39912126688233196,30.710175100459995,0.2965222965663688,9.036566131710005,0.883039499594579,3.1889000050206193,2.8649935081796927,0.31132181961846683,0.22851733781368544,99872768,43094016,10997760,42373120,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.533,23.2,0.733,78.867,0.533,13.267,12.533,0.6,136.467,18,6.4,0,0,0.0030180995475113125,0.0032988966900702106,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0056,0.0019791183294663576,0.007395701643489253,0.002806451612903226,0.0046325791855203625,0.006202797202797202,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.009120000000000001,0.0044077030162413,0.009524652338811631,0.004581935483870968
1705457911,1.281070935052971,1.5116171360107793,0.38942220449226783,30.710175100459995,0.2965222965663688,9.036566131710005,0.883039499594579,3.1237409589384963,2.7723941547026083,0.31132181961846683,0.22333594999154696,99872768,43094016,10997760,42373120,43175936,14700544,27508736,10309632,43913216,3117056,8085504,94334.4081068632,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.533,23.2,0.733,78.867,0.533,13.267,12.533,0.6,136.467,18,6.4,0,0,0.0030180995475113125,0.0032988966900702106,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0056,0.0019791183294663576,0.007395701643489253,0.002806451612903226,0.0046325791855203625,0.006202797202797202,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.009120000000000001,0.0044077030162413,0.009524652338811631,0.004581935483870968
1705457912,1.0881558863554939,1.1842466666666713,0.37972314210220376,30.710175100459995,0.3096028125635583,9.036566131710005,0.883039499594579,3.0585819128563734,2.7723941547026083,0.31132181961846683,0.21815456216940846,99872768,43094016,10997760,42373120,43175936,14700544,27508736,10309632,43913216,3117056,8085504,80128.69440605966,0,0,27741.28005418218,4,5,10,3,3,27,3,6,5,4,2,14.533,23.2,0.733,78.867,0.533,13.267,12.533,0.6,136.467,18,6.4,0,0,0.0030180995475113125,0.0032988966900702106,0.1609375,0.00429339746392654,0.003,0.06934931506849314,0.0056,0.0019791183294663576,0.007395701643489253,0.002806451612903226,0.0046325791855203625,0.006202797202797202,0.2471875,0.07167682926829262,0.0046,0.23535502958579885,0.009120000000000001,0.0044077030162413,0.009524652338811631,0.004581935483870968
