time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705615897,1.4501168302290888,15.164896117682906,0.1776505159887081,0.20462379847529577,4.4123785550256125,0.9454158870557875,0.2889213439787023,0.0784598472575793,0.2842057839926508,0.8301516985046373,0.00013655329371601592,0.19339579958872788,0.2491914296067766,0.6850437676818547,1.155696490032665,217079808,141004800,6385664,432451584,105811968,331329536,71888896,4497408,267870208,98455552,4575232,2883584,307122176,9265152,116809728,2903973.3090688502,0,458572.13572854287,42584.60258876125,0,0,1982270.209829306,19,12,7,4,9,15,5,5,3,11,1,3,6,25,13,9,4.4,24.267,1.867,2.067,1.733,19,0,0,0,0,0,,0.04320987654320988,0.003011049723756906,0.03767006802721088,0.0408203125,0.002084745762711864,0.0030240963855421685,0.004200000000000001,0.18863636363636374,0.004619889502762432,0.09962585034013606,0.0945,0.0044169491525423744,0.004643373493975905,0.008743055555555558
1705615898,1.4501168302290888,15.9515415412492,0.1776505159887081,0.20462379847529577,4.4123785550256125,0.9454158870557875,0.2953601330671918,0.07845984725757932,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.19802592718547976,0.25810550971888735,1.0085951859955518,1.155696490032665,217079808,141004800,6385664,432451584,105811968,331329536,71888896,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1963073.1464975597,0,468791.69660678646,19583.094281889462,0,0,1982270.209829306,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,9.133,4.4,24.267,2,2.2,1.867,19.6,0,0,0,0,0,,0.04375,0.003011049723756906,0.03767006802721088,0.04200819672131148,0.0021147540983606555,0.0030235294117647057,0.004224489795918368,0.19191489361702138,0.004619889502762432,0.09962585034013606,0.12550000000000008,0.0044229508196721315,0.004642352941176471,0.00874576271186441
1705615899,1.4501168302290888,15.9515415412492,0.1776505159887081,0.20462379847529577,4.4123785550256125,0.9454158870557875,0.3017989221556814,0.07845984725757932,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.2026560547822316,0.25810550971888735,1.0085951859955518,1.194268737843355,217079808,141004800,6385664,432451584,105811968,331329536,71888896,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1963073.1464975597,0,479011.25748503,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,9.133,4.4,24.267,2,2.2,1.867,19.6,0,0,0,0,0,,0.04375,0.003011049723756906,0.03767006802721088,0.04200819672131148,0.0021147540983606555,0.0030235294117647057,0.004224489795918368,0.19191489361702138,0.004619889502762432,0.09962585034013606,0.12550000000000008,0.0044229508196721315,0.004642352941176471,0.00874576271186441
1705615900,1.4501168302290888,15.9515415412492,0.1744578058327767,0.20462379847529577,4.4123785550256125,0.9454158870557875,0.2516149999999939,0.08117709751909462,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.2072861823789834,0.25810550971888735,1.0085951859955518,1.194268737843355,217079808,141004800,6377472,432451584,105811968,331329536,71888896,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1963073.1464975597,0,399359.99999999994,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,9.133,4.4,24.267,2,2.2,1.867,19.6,0,0,0,0,0,,0.04375,0.003011049723756906,0.03767006802721088,0.04200819672131148,0.0021147540983606555,0.0030235294117647057,0.004224489795918368,0.19191489361702138,0.004619889502762432,0.09962585034013606,0.12550000000000008,0.0044229508196721315,0.004642352941176471,0.00874576271186441
1705615901,1.4501168302290888,15.9515415412492,0.1744578058327767,0.20462379847529577,4.4123785550256125,0.9454158870557875,0.2516149999999939,0.08117709751909462,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.17562999999999107,0.25891784482560604,1.0085951859955518,1.194268737843355,217079808,141004800,6377472,432451584,105811968,331329536,71888896,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1963073.1464975597,0,399359.99999999994,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,9.133,4.4,24.267,2,2.2,1.867,19.6,0,0,0,0,0,,0.04375,0.003011049723756906,0.03767006802721088,0.04200819672131148,0.0021147540983606555,0.0030235294117647057,0.004224489795918368,0.19191489361702138,0.004619889502762432,0.09962585034013606,0.12550000000000008,0.0044229508196721315,0.004642352941176471,0.00874576271186441
1705615902,1.4501168302290888,15.9515415412492,0.1744578058327767,0.20462379847529577,4.4123785550256125,1.0021420819133415,0.2516149999999939,0.08117709751909462,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.17562999999999107,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141004800,6377472,432451584,105811968,331329536,71888896,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1963073.1464975597,0,399359.99999999994,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,9.133,4.4,24.267,2,2.2,1.867,19.6,0,0,0,0,0,,0.04375,0.003011049723756906,0.03767006802721088,0.04200819672131148,0.0021147540983606555,0.0030235294117647057,0.004224489795918368,0.19191489361702138,0.004619889502762432,0.09962585034013606,0.12550000000000008,0.0044229508196721315,0.004642352941176471,0.00874576271186441
1705615903,1.4501168302290888,14.890646121147878,0.17445037828215393,0.20462379847529577,4.611986814504065,1.0021420819133415,0.3972937850531242,0.08117709751909462,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.17562999999999107,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141070336,6377472,432451584,105811968,331329536,71901184,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,8.4,4.4,24.267,2,2.2,2.467,19.6,0,0,0,0,0,,0.044224683544303804,0.003011049723756906,0.03767006802721088,0.04200819672131148,0.0021147540983606555,0.0030222222222222226,0.004224489795918368,0.2239,0.004619889502762432,0.09962585034013606,0.12550000000000008,0.0044229508196721315,0.004640000000000001,0.00874576271186441
1705615904,1.4501168302290888,14.890646121147878,0.17445037828215393,0.20462379847529577,4.611986814504065,1.0021420819133415,0.3972937850531242,0.08117709751909462,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.17562999999999107,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141070336,6377472,432451584,105811968,331329536,71901184,4497408,267870208,98455552,4575232,2883584,307122176,9285632,116809728,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,4.067,22.867,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.003022727272727273,0.039097744360902256,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004293172690763052,0.26015625000000037,0.0046409090909090905,0.12357142857142854,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008785488958990536
1705615905,1.4501168302290888,14.890646121147878,0.17445037828215393,0.20462379847529577,3.889307697283005,1.0021420819133415,0.3972937850531242,0.08117709751909462,0.2852290112832167,0.8301516985046373,0.00013655329371601592,0.2248167108688367,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141070336,6377472,432451584,105811968,331329536,71901184,4497408,267870208,98455552,4575232,2879488,307122176,9285632,116809728,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,4.067,22.867,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.003022727272727273,0.039097744360902256,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.0046409090909090905,0.12357142857142854,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615906,1.4501168302290888,14.890646121147878,0.17445037828215393,0.20462379847529577,3.8124412503746044,1.0021420819133415,0.3972937850531242,0.08298554708650852,0.2852290112832167,0.822741321921074,0.00013655329371601592,0.2669371721591095,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141070336,6377472,432451584,105811968,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116809728,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,4.067,22.867,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.003022727272727273,0.039097744360902256,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.0046409090909090905,0.12357142857142854,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615907,1.0163625000001275,14.890646121147878,0.17445037828215393,0.20545350911062848,4.526825911929013,1.0021420819133415,0.3972937850531242,0.08298554708650852,0.2852290112832167,0.6827073375939258,0.00013655329371601592,0.2669371721591095,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141070336,6377472,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116809728,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,3.667,22.867,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.0030346820809248553,0.039097744360902256,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.00466242774566474,0.12357142857142854,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615908,1.2118224147251637,14.890646121147878,0.17445037828215393,0.20545350911062848,4.526825911929013,1.0021420819133415,0.3972937850531242,0.08298554708650852,0.2852290112832167,0.6964468064473842,0.00013655329371601592,0.2669371721591095,0.258917844825606,1.0085951859955518,1.194268737843355,217079808,141070336,6377472,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116809728,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2444656.417361648,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,3.667,23,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.0030346820809248553,0.03972007722007721,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.00466242774566474,0.1336627906976744,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615909,1.1876086063414992,14.890646121147878,0.17445037828215393,0.20545350911062848,4.526825911929013,1.0021420819133415,0.3972937850531242,0.08298554708650852,0.2852290112832167,0.8243681312075096,0.00013655329371601592,0.2669371721591095,0.258917844825606,1.0085951859955518,1.1862497258717268,217079808,141070336,6377472,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2090504.196654638,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,3.667,23,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.0030346820809248553,0.03972007722007721,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.00466242774566474,0.1336627906976744,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615910,1.1633947979578345,14.890646121147878,0.17445037828215393,0.20545350911062848,4.526825911929013,0.8288308323847811,0.3972937850531242,0.08298554708650852,0.2852290112832167,0.8243681312075096,0.00013655329371601592,0.2669371721591095,0.258917844825606,1.0085951859955518,1.1862497258717268,217079808,141070336,6377472,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,1828182.7842720512,0,691040.0802516985,19583.094281889462,0,0,2090504.196654638,19,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,3.667,23,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.0030346820809248553,0.03972007722007721,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.00466242774566474,0.1336627906976744,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615911,1.4319103408826437,14.890646121147878,0.17445037828215393,0.20545350911062848,4.526825911929013,0.846231425099494,0.3972937850531242,0.08298554708650852,0.24121342102536164,0.8243681312075096,0.00013655329371601592,0.2669371721591095,0.258917844825606,1.0085951859955518,1.1862497258717268,217079808,141070336,6377472,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,1828182.7842720512,0,691040.0802516985,16561.096449289216,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,3.667,23,2.333,2.2,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.0030346820809248553,0.03972007722007721,0.042350746268656723,0.0021147540983606555,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.00466242774566474,0.1336627906976744,0.13375000000000004,0.0044229508196721315,0.004640000000000001,0.008801204819277108
1705615912,1.4319103408826437,14.89064612114788,0.17445037828215393,0.20545350911062848,4.526825911929013,0.863632017814207,0.3972937850531242,0.08298554708650852,0.2364596041706414,0.8243681312075096,0,0.2669371721591095,0.258917844825606,1.02754309254492,1.1862497258717268,217079808,141070336,6377472,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,1828182.7842720514,0,691040.0802516985,16234.711544591062,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.067,3.667,23,2.333,2.133,2.467,19.267,0,0,0,0,0,,0.04498355263157895,0.0030346820809248553,0.03972007722007721,0.042350746268656723,0.0022615384615384615,0.0030222222222222226,0.004344000000000001,0.26015625000000037,0.00466242774566474,0.1336627906976744,0.13375000000000004,0.004452307692307691,0.004640000000000001,0.008801204819277108
1705615913,1.4319103408826437,14.89064612114788,0.18320614640884078,0.20538955457809344,4.526825911929013,0.8810326105289199,0.3972937850531242,0.08298554708650852,0.18436499999999967,0.8243681312075096,0,0.2669371721591095,0.258917844825606,1.02754309254492,1.1862497258717268,217079808,141070336,6381568,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,1828182.7842720514,0,691040.0802516985,20480,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.133,3.667,23,2.4,2.2,2.533,19.067,0,0,0,0,0,,0.04407894736842106,0.0030346820809248553,0.03972007722007721,0.04121621621621621,0.0022941176470588232,0.003,0.004366533864541832,0.2578125000000003,0.00466242774566474,0.1336627906976744,0.1059999999999999,0.004458823529411765,0.0046,0.008790322580645162
1705615914,1.4319103408826437,14.89064612114788,0.18320614640884078,0.20538955457809344,4.526825911929013,0.8984332032436328,0.3972937850531242,0.08298554708650852,0.18436499999999967,0.8243681312075096,0,0.26693717215910945,0.1830074999999454,1.02754309254492,1.1862497258717268,217079808,141070336,6381568,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,1828182.7842720514,0,691040.0802516985,20480,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.133,3.667,23,2.4,2.2,2.533,19.067,0,0,0,0,0,,0.04407894736842106,0.0030346820809248553,0.03972007722007721,0.04121621621621621,0.0022941176470588232,0.003,0.004366533864541832,0.2578125000000003,0.00466242774566474,0.1336627906976744,0.1059999999999999,0.004458823529411765,0.0046,0.008790322580645162
1705615915,1.4319103408826437,15.121984568638764,0.18108970878846753,0.20538955457809344,4.526825911929013,0.7880844444444948,0.3972937850531242,0.08298554708650852,0.18436499999999967,0.8243681312075096,0,0.26693717215910945,0.21595389242698507,1.02754309254492,1.1862497258717268,217079808,141135872,6381568,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9285632,116748288,2698876.788091906,0,691040.0802516985,20480,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.133,3.667,23,2.4,2.2,2.533,19.067,0,0,0,0,0,,0.04407894736842106,0.0030346820809248553,0.03972007722007721,0.04121621621621621,0.0022941176470588232,0.003,0.004366533864541832,0.2578125000000003,0.00466242774566474,0.1336627906976744,0.1059999999999999,0.004458823529411765,0.0046,0.008790322580645162
1705615916,1.4319103408826437,12.15438676424739,0.18108970878846753,0.20538955457809344,4.526825911929013,0.8988856186542155,0.3972937850531242,0.08298554708650852,0.18436499999999967,0.8243681312075096,0,0.26693717215910945,0.21160697255667602,1.0258832279657348,1.1862497258717268,217079808,141135872,6381568,432451584,98553856,331329536,71901184,4501504,267870208,98451456,4575232,2879488,307122176,9277440,116748288,2492223.932351542,0,691040.0802516985,20480,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,5,25,13,7.133,3.667,23,2.4,2.2,2.533,19.067,0,0,0,0,0,,0.04407894736842106,0.0030346820809248553,0.03972007722007721,0.04121621621621621,0.0022941176470588232,0.003,0.004366533864541832,0.2578125000000003,0.00466242774566474,0.1336627906976744,0.1059999999999999,0.004458823529411765,0.0046,0.008790322580645162
1705615917,1.4319103408826437,12.412201750956447,0.18108970878846753,0.20538955457809344,4.526825911929013,0.8814850259395025,0.41115866442568655,0.08298554708650852,0.21767880240425233,0.8243681312075096,0,0.26693717215910945,0.2562448944494132,1.0258832279657348,1.1862497258717268,217079808,141135872,6381568,432451584,98553856,331329536,71925760,4501504,267870208,98451456,4575232,2879488,307122176,9277440,116748288,2545088.1938283322,0,894245.6638885519,24180.630126320593,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,7.133,3.667,23,2.4,2.2,2.533,19.067,0,0,0,0,0,,0.04407894736842106,0.0030346820809248553,0.03972007722007721,0.04121621621621621,0.0022941176470588232,0.003,0.004366533864541832,0.2578125000000003,0.00466242774566474,0.1336627906976744,0.1059999999999999,0.004458823529411765,0.0046,0.008790322580645162
1705615918,1.4319103408826437,12.670016737665504,0.18108970878846753,0.20538955457809344,4.526825911929013,0.8640844332247896,0.41115866442568655,0.0808148401755417,0.21272894134348155,0.8243681312075096,0,0.26693717215910945,0.2562448944494132,1.0258832279657348,1.1862497258717268,217079808,141135872,6381568,432451584,98553856,331329536,71925760,4501504,267870208,98451456,4575232,2879488,307122176,9277440,116748288,2597952.455305122,0,894245.6638885519,23630.779804813876,0,0,2090504.196654638,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,7.6,3.667,23,2.4,2.2,1.867,19.067,0,0,0,0,0,,0.04396258503401361,0.0030346820809248553,0.03972007722007721,0.04121621621621621,0.0022941176470588232,0.003,0.004366533864541832,0.25403225806451646,0.00466242774566474,0.1336627906976744,0.1059999999999999,0.004458823529411765,0.0046,0.008790322580645162
1705615919,1.4319103408826437,12.927831724374562,0.18108970878846753,0.20538955457809344,4.521664845270145,0.9679893704169714,0.41587158573593286,0.0808148401755417,0.20777908028271072,0.8243681312075096,0,0.26693717215910945,0.2562448944494132,1.0258832279657348,1.1118622414308543,217079808,141135872,6381568,432451584,98553856,331350016,71925760,4501504,267870208,98451456,4575232,2879488,307122176,9277440,116748288,2650816.7167819114,0,1000303.4901365705,23080.929483307154,0,0,1046573.7040963331,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.2,25.333,1.867,2.2,1.867,18.467,0,0,0,0,0,,0.04454225352112677,0.003045454545454545,0.039391143911439115,0.040625,0.0022941176470588232,0.003,0.004240704500978474,0.24884615384615402,0.004681818181818182,0.12378048780487824,0.09500000000000001,0.004458823529411765,0.0046,0.008705696202531645
1705615920,1.4319103408826437,13.18564671108362,0.18108970878846753,0.20538955457809344,4.521664845270145,0.9679893704169714,0.41587158573593286,0.0808148401755417,0.28333198707591967,0.8243681312075096,0,0.2704684813007037,0.2562448944494132,1.0258832279657348,1.1118622414308543,217079808,141135872,6381568,432451584,98553856,331350016,71925760,4501504,267866112,98451456,4575232,2883584,307122176,9277440,116748288,2703680.9782587015,0,1000303.4901365705,33085.621970920845,0,0,1046573.7040963331,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.2,25.333,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003045454545454545,0.039391143911439115,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004681818181818182,0.12378048780487824,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615921,1.4319103408826437,13.443461697792678,0.18108970878846753,0.20538955457809344,4.521664845270145,0.9679893704169714,0.41587158573593286,0.0808148401755417,0.28333198707591967,0.8243681312075096,0,0.2704684813007037,0.2562448944494132,1.0258832279657348,1.1118622414308543,217079808,141135872,6381568,432451584,98553856,331350016,71925760,4501504,267866112,98451456,4575232,2883584,307122176,9277440,116748288,2756545.2397354916,0,1000303.4901365705,33085.621970920845,0,0,1046573.7040963331,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.2,25.333,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003045454545454545,0.039391143911439115,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004681818181818182,0.12378048780487824,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615922,1.416379530698895,15.468899202543493,0.18108970878846753,0.17503982472993718,4.521664845270145,0.9679893704169714,0.41587158573593286,0.08050062840385444,0.28333198707591967,0.6973398719228591,0,0.27213985774274957,0.2562448944494132,1.0258832279657348,1.1118622414308543,217079808,141135872,6381568,432451584,98553856,331350016,71925760,4497408,267866112,98451456,4575232,2883584,307122176,9277440,116748288,3171855.6886074003,0,1000303.4901365705,33085.621970920845,0,0,1046573.7040963331,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.467,25.333,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003043478260869565,0.039391143911439115,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004678260869565217,0.12378048780487824,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615923,1.416379530698895,15.468899202543493,0.18108970878846753,0.17161666548696897,4.521664845270144,0.9679893704169714,0.41587158573593286,0.08050062840385444,0.28333198707591967,0.8209161195207056,0,0.27213985774274957,0.2562448944494132,1.0258832279657348,1.1118622414308543,217079808,141135872,6381568,432451584,98553856,331350016,71925760,4497408,267866112,98455552,4575232,2883584,307122176,9277440,116748288,3171855.6886074003,0,1000303.4901365705,33085.621970920845,0,0,1046573.7040963331,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.467,25,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003043478260869565,0.03919270833333333,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004678260869565217,0.11425925925925941,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615924,1.4309475045811124,15.468899202543493,0.18108970878846753,0.16819350624400076,4.438552682575731,0.9679893704169714,0.41587158573593286,0.08050062840385444,0.28333198707591967,0.8209161195207056,0,0.27213985774274957,0.2562448944494132,1.0258832279657348,1.0968028795257019,217079808,141135872,6381568,432451584,98873344,331350016,71925760,4497408,267866112,98455552,4575232,2883584,307122176,9277440,116801536,3171855.6886074003,0,1000303.4901365705,33085.621970920845,0,0,1024926.3757627086,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.467,25,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003043478260869565,0.03919270833333333,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004678260869565217,0.11425925925925941,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615925,1.4309475045811124,15.468899202543493,0.18108970878846753,0.20808133563134068,4.438552682575731,0.9679893704169714,0.41587158573593286,0.08050062840385444,0.28333198707591967,0.6760375805026094,0,0.27213985774274957,0.25624489444941306,1.0258832279657348,1.0968028795257019,217079808,141135872,6381568,432455680,98873344,331350016,71925760,4497408,267866112,98455552,4575232,2883584,307122176,9277440,116801536,3171855.6886074003,0,1000303.4901365705,33085.621970920845,0,0,1024926.3757627086,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.467,25,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003043478260869565,0.03919270833333333,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004678260869565217,0.11425925925925941,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615926,1.4309475045811124,15.468899202543493,0.1478382963186836,0.20808133563134068,4.438552682575731,0.9679893704169714,0.41587158573593286,0.08050062840385443,0.28333198707591967,0.6897356305403163,0.00014038270485076793,0.27213985774274957,0.25624489444941306,1.0258832279657348,1.0968028795257019,217079808,141135872,6381568,432455680,98873344,331350016,71925760,4497408,267866112,98455552,4575232,2883584,307122176,9277440,116801536,3171855.6886074003,0,1000303.4901365705,33085.621970920845,0,0,1024926.3757627086,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.467,25,1.867,2.2,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003043478260869565,0.03919270833333333,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004678260869565217,0.11425925925925941,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
1705615927,1.4309475045811124,15.468899202543493,0.12470000000000425,0.2111498334693487,4.438552682575731,0.9679893704169714,0.41587158573593286,0.08050062840385443,0.28333198707591967,0.7034336805780231,0.00014038270485076793,0.27213985774274957,0.25624489444941306,1.0258832279657348,1.0968028795257019,217079808,141135872,6381568,432455680,98873344,331350016,71925760,4497408,267866112,98455552,4575232,2883584,307122176,9277440,116801536,3171855.6886074003,0,1000303.4901365705,33085.621970920845,0,0,1024926.3757627086,20,12,7,4,9,15,5,5,3,11,1,3,6,25,13,8.6,4.467,25,1.867,2.133,1.867,16.733,0,0,0,0,0,,0.04454225352112677,0.003043478260869565,0.03919270833333333,0.040625,0.0022941176470588232,0.003,0.004274949083503054,0.24884615384615402,0.004678260869565217,0.11425925925925941,0.09500000000000001,0.004458823529411765,0.0046,0.008727564102564101
