time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705768406,4.293956631934657,1.8648925077097158,0.18586359685386597,0.19465055892967173,4.174844846762216,2.947165425146668,0.4602067790636198,0.07502472850746261,0.6423501304580174,0.865663231483155,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203149312,70500352,5750784,430501888,105357312,326434816,37408768,5263360,262897664,88264704,4485120,2867200,290234368,6307840,35721216,1463084.3298648857,0,834134.2105778456,0,51504.19666153217,0,0,1290737.6015995136,9,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7,4,24.533,2.267,2.267,2.267,17.8,0.01070054945054945,0.0030790960451977404,0.032019519519519514,0.03808823529411765,0.0024202898550724637,0.005163043478260869,0.004772621809744779,0.022535714285714287,0.004742372881355933,0.08346689895470384,0.048558823529411765,0.004484057971014492,0.009032608695652174,0.008988063660477455
1705768407,4.293956631934657,1.8648925077097158,0.18586359685386597,0.19465055892967173,4.092029930661065,2.8724571834891695,0.4602067790636198,0.07656020114427854,0.6423501304580174,0.7171370625414327,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203149312,70500352,5750784,430501888,105357312,326434816,37408768,5263360,262897664,88264704,4485120,2867200,290234368,6307840,35721216,1463084.3298648857,0,834134.2105778456,0,51504.19666153217,0,0,1290737.6015995136,9,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7,4,24.333,2.267,2.267,2.267,17.8,0.01070054945054945,0.0030790960451977404,0.03184523809523809,0.03808823529411765,0.0024202898550724637,0.005163043478260869,0.004772621809744779,0.022535714285714287,0.004742372881355933,0.08372013651877132,0.048558823529411765,0.004484057971014492,0.009032608695652174,0.008988063660477455
1705768408,4.293956631934657,1.8648925077097163,0.18586359685386597,0.16382965227095883,4.009215014559913,3.773516153912065,0.4602067790636198,0.09212835820895514,0.6423501304580174,0.8430429326539133,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203149312,70500352,5750784,430501888,105357312,326356992,37408768,5263360,262897664,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,834134.2105778456,0,51504.19666153217,0,0,1290737.6015995136,9,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7,4,24.333,2.267,2.267,2.267,17.8,0.01070054945054945,0.0030790960451977404,0.03184523809523809,0.03808823529411765,0.0024202898550724637,0.005163043478260869,0.004772621809744779,0.022535714285714287,0.004742372881355933,0.08372013651877132,0.048558823529411765,0.004484057971014492,0.009032608695652174,0.008988063660477455
1705768409,3.9704365038454497,1.8648925077097163,0.18586359685386597,0.1380725000000016,3.926400098458762,3.773516153912065,0.3656711562353491,0.09212835820895514,0.6423501304580174,0.8430429326539133,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203288576,70500352,5750784,430501888,105357312,326356992,37408768,5263360,262897664,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,480425.4664791373,0,51504.19666153217,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7,4,24.333,2.267,2.267,2.267,17.8,0.01070054945054945,0.0030790960451977404,0.03184523809523809,0.03808823529411765,0.0024202898550724637,0.005163043478260869,0.004772621809744779,0.022535714285714287,0.004742372881355933,0.08372013651877132,0.048558823529411765,0.004484057971014492,0.009032608695652174,0.008988063660477455
1705768410,3.9704365038454497,1.8648925077097163,0.18586359685386597,0.20224815089588985,3.843585182357611,2.877835876640703,0.37314164641610653,0.09212835820895514,0.6423501304580174,0.8430429326539133,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203288576,70500352,5750784,430501888,105357312,326356992,37408768,5263360,262897664,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,490240.33338542475,0,51504.19666153217,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7,4,24.333,2.267,2.267,2.267,17.8,0.01070054945054945,0.0030790960451977404,0.03184523809523809,0.03808823529411765,0.0024202898550724637,0.005163043478260869,0.004772621809744779,0.022535714285714287,0.004742372881355933,0.08372013651877132,0.048558823529411765,0.004484057971014492,0.009032608695652174,0.008988063660477455
1705768411,3.9704365038454497,1.8648925077097163,0.18545393277358135,0.20224815089588985,3.7607702662564595,2.877835876640703,0.44822941084544443,0.09212835820895514,0.6423501304580174,0.8430429326539133,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203288576,70500352,5750784,430501888,105357312,326356992,37408768,5263360,262897664,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,588892.0143772464,0,51504.19666153217,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7,4,24.333,2.267,2.267,2.267,17.8,0.01070054945054945,0.0030790960451977404,0.03184523809523809,0.03808823529411765,0.0024202898550724637,0.005163043478260869,0.004772621809744779,0.022535714285714287,0.004742372881355933,0.08372013651877132,0.048558823529411765,0.004484057971014492,0.009032608695652174,0.008988063660477455
1705768412,3.9704365038454497,1.8648925077097163,0.18545393277358135,0.20224815089588985,3.677955350155308,2.877835876640703,0.44822941084544443,0.09212835820895514,0.5297434761298501,0.8430429326539133,0.0001325305766973392,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203288576,70500352,5750784,430501888,105357312,326356992,37408768,5263360,262897664,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,588892.0143772464,0,42475.29638594616,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,6.667,4,24.333,1.933,1.933,1.933,16.8,0.010580110497237569,0.0030790960451977404,0.03184523809523809,0.037784090909090906,0.002428571428571429,0.005111111111111111,0.004726027397260275,0.022513812154696132,0.004742372881355933,0.08372013651877132,0.048011363636363644,0.004485714285714286,0.009111111111111113,0.008952
1705768413,3.9704365038454497,1.8648925077097163,0.18780937648738705,0.20224815089588985,3.595140434054157,2.877835876640703,0.44822941084544443,0.09212835820895514,0.7945848803223031,0.8430429326539133,0,0.32346409392918896,0.8907104066404761,1.0498555100280353,1.2343069500586785,203288576,70500352,5754880,430501888,105357312,326356992,37408768,5263360,262709248,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,588892.0143772464,0,97069.27877399478,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,6.667,4,24.333,1.933,1.933,1.933,16.8,0.010580110497237569,0.0030790960451977404,0.03184523809523809,0.037784090909090906,0.002428571428571429,0.005111111111111111,0.004726027397260275,0.022513812154696132,0.004742372881355933,0.08372013651877132,0.048011363636363644,0.004485714285714286,0.009111111111111113,0.008952
1705768414,3.9704365038454497,1.8648925077097163,0.18780937648738705,0.20224815089588985,3.512325517953005,2.877835876640703,0.44822941084544443,0.09279877214087194,0.7945848803223031,0.8430429326539133,0,0.32346409392918896,0.890710406640476,1.0498555100280353,1.2343069500586785,203288576,70500352,5754880,430501888,105357312,326356992,37408768,5271552,262709248,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,588892.0143772464,0,97069.27877399478,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,6.667,4,24.333,1.933,1.933,1.8,16.8,0.010580110497237569,0.0030790960451977404,0.03184523809523809,0.037784090909090906,0.002428571428571429,0.004956521739130436,0.004726027397260275,0.022513812154696132,0.004742372881355933,0.08372013651877132,0.048011363636363644,0.004485714285714286,0.009174418604651166,0.008952
1705768415,3.9704365038454497,1.8648925077097163,0.18780937648738705,0.20224815089588985,3.429510601851854,2.877835876640703,0.44822941084544443,0.09279877214087194,0.7945848803223031,0.8430429326539133,0,0.32346409392918896,0.9457507220040642,1.1193055335341682,1.2343069500586785,203288576,70500352,5754880,430501888,105357312,326356992,37408768,5271552,262709248,88272896,4485120,2867200,290234368,6307840,35721216,1463084.329864886,0,588892.0143772464,0,97069.27877399478,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7.8,4.333,25.467,1.8,1.933,1.8,17.267,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002428571428571429,0.004956521739130436,0.004740909090909091,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004485714285714286,0.009174418604651166,0.008956578947368423
1705768416,3.9704365038454497,1.8648925077097163,0.18780937648738705,0.20224815089588985,3.3466956857507024,2.877835876640703,0.44822941084544443,0.09279877214087194,0.7945848803223031,0.8095491647406448,0,0.19511999999999977,0.9725876098513606,1.1193055335341682,1.2343069500586785,203288576,70500352,5754880,430501888,105357312,326356992,37408768,5271552,262709248,88272896,4485120,2867200,290373632,6307840,35721216,1463084.329864886,0,588892.0143772464,0,97069.27877399478,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7.8,4.333,25.467,1.8,1.933,1.8,17.267,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002428571428571429,0.004956521739130436,0.004740909090909091,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004485714285714286,0.009174418604651166,0.008956578947368423
1705768417,3.9704365038454497,1.8648925077097163,0.18780937648738705,0.20224815089588985,3.263880769649551,2.877835876640703,0.44822941084544443,0.09279877214087194,0.7945848803223031,0.8095491647406448,0,0.19511999999999977,0.9725876098513606,1.1193055335341682,1.2343069500586785,203288576,70500352,5754880,430501888,105357312,326356992,37408768,5271552,262709248,88272896,4485120,2867200,290373632,6307840,35721216,1463084.329864886,0,588892.0143772464,0,97069.27877399478,0,0,1290737.6015995136,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7.8,4.267,25.467,1.8,1.933,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002428571428571429,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004485714285714286,0.009174418604651166,0.008917333333333336
1705768418,3.9704365038454497,1.8648925077097163,0.18780937648738705,0.20224815089588985,3.1810658535484,2.877835876640703,0.4460205925956016,0.09279877214087195,0.7945848803223031,0.8095491647406448,0,0.19511999999999977,0.9725876098513606,1.1193055335341682,1.2060260751777863,203288576,70500352,5754880,430501888,105357312,326356992,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6307840,35864576,1463084.329864886,0,815190.5932048496,0,97069.27877399478,0,0,1255292.922451744,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,7.8,4.267,25.467,1.8,1.933,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002428571428571429,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004485714285714286,0.009174418604651166,0.008917333333333336
1705768419,3.9704365038454497,1.257807500000001,0.18780937648738705,0.20224815089588985,4.999552663684423,2.877835876640703,0.4460205925956016,0.09279877214087195,0.7945848803223031,0.8095491647406448,0,0.19511999999999977,0.9725876098513606,0.9282727253712804,0.9353740605392525,203288576,70500352,5754880,430501888,108355584,326356992,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6307840,35864576,942079.9999999999,0,815190.5932048496,0,97069.27877399478,0,0,896778.3485289143,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,25.467,1.8,1.933,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002428571428571429,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004485714285714286,0.009174418604651166,0.008917333333333336
1705768420,2.3166220758451894,1.257807500000001,0.18780937648738705,0.20224815089588985,5.133492097856678,2.877835876640703,0.4460205925956016,0.09279877214087195,0.7945848803223031,0.8095491647406448,0,0.19511999999999977,0.9725876098513606,1.081090503416539,0.9552326094394563,203288576,70500352,5754880,430501888,108355584,326356992,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,942079.9999999999,0,815190.5932048496,0,97069.27877399478,0,0,915817.4874554724,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,25.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768421,2.0786980311850916,1.5014973578008495,0.18780937648738705,0.20224815089588985,5.133492097856678,2.9133325373134458,0.4460205925956016,0.09279877214087195,0.7945848803223031,0.8095491647406448,0.00008221486855897555,0.19511999999999977,0.9725876098513606,1.081090503416539,0.9750911583396601,203309056,70500352,5754880,430501888,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1124600.2514987572,0,815190.5932048496,0,97069.27877399478,0,0,934856.6263820303,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,25.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.03211143695014663,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.084,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768422,2.126288361347987,1.470844545498856,0.18780937648738705,0.20224815089588985,5.133492097856678,2.9133325373134458,0.4460205925956016,0.09279877214087195,0.9631475274886762,0.8095491647406448,0.00008221486855897555,0.23144006583278443,0.9725876098513606,1.081090503416539,0.9949497072398641,203309056,70500352,5754880,430501888,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1101641.7292976556,0,815190.5932048496,0,96336.80249309106,0,0,953895.7653085883,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,23.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.032381305637982194,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.08431208053691275,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768423,2.1738786915108816,1.4401917331968623,0.19294699560332185,0.20224815089588985,5.133492097856678,2.9133325373134458,0.4460205925956016,0.09279877214087195,0.9631475274886762,0.8095491647406448,0.00008221486855897555,0.22608786043449608,0.9725876098513606,1.081090503416539,1.0148082561400678,203309056,70500352,5754880,430501888,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1078683.207096554,0,815190.5932048496,0,96336.80249309106,0,0,972934.9042351461,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,23.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.032381305637982194,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.08431208053691275,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768424,2.221469021673777,1.4095389208948688,0.19294699560332185,0.20224815089588985,5.133492097856678,2.9133325373134458,0.4460205925956016,0.09279877214087195,0.9631475274886762,0.8095491647406448,0.00008221486855897555,0.3265471442082321,0.9725876098513606,1.0810905034165388,1.0346668050402719,203309056,70500352,5754880,430501888,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1055724.6848954523,0,815190.5932048496,0,96336.80249309106,0,0,991974.0431617043,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,23.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.032381305637982194,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.08431208053691275,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768425,2.269059351836672,1.3788861085928754,0.19294699560332185,0.20431829787234032,5.133492097856678,2.9133325373134458,0.4460205925956016,0.09279877214087195,0.9631475274886762,0.8095491647406448,0.00008221486855897555,0.3265471442082321,0.9725876098513606,1.0810905034165388,1.191512934012232,203309056,70500352,5754880,430505984,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1032766.162694351,0,815190.5932048496,0,96336.80249309106,0,0,1142348.3355934806,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,23.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.032381305637982194,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.08431208053691275,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768426,2.316649681999567,1.3482332962908818,0.19294699560332185,0.20889547167345382,5.133492097856678,2.9133325373134458,0.4460205925956016,0.07423709298578929,0.9631475274886762,0.8095491647406451,0.00008221486855897555,0.3265471442082321,0.9725876098513606,1.0810905034165388,1.191512934012232,203309056,70500352,5754880,430505984,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1009807.6404932495,0,815190.5932048496,0,96336.80249309106,0,0,1142348.3355934806,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.8,4.267,23.467,1.8,1.867,1.8,17.467,0.010040983606557377,0.0030893854748603356,0.032381305637982194,0.0375,0.002380281690140845,0.004956521739130436,0.004657142857142856,0.02233606557377049,0.004760893854748604,0.08431208053691275,0.0475,0.004476056338028169,0.009174418604651166,0.008917333333333336
1705768427,2.3642400121624623,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.133492097856678,2.9133325373134458,0.4460205925956016,0.07572859882448357,0.9631475274886762,0.6660194709536483,0.00008221486855897555,0.3265471442082321,0.9725876098513606,1.0810905034165388,1.191512934012232,203309056,70578176,5763072,430505984,108355584,326664192,37429248,5271552,262709248,88272896,4485120,2867200,290373632,6352896,35864576,1885535.140283345,0,815190.5932048496,0,96336.80249309106,0,0,1142348.3355934806,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.867,4.267,23.467,1.867,1.933,1.867,17.667,0.009934895833333334,0.0030893854748603356,0.032381305637982194,0.0375,0.0024133333333333333,0.0050543478260869565,0.004661605206073753,0.02228846153846154,0.004760893854748604,0.08431208053691275,0.0475,0.004482666666666667,0.009184782608695652,0.008908376963350787
1705768428,2.4118303423253566,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.133492097856678,2.9133325373134458,0.4460205925956016,0.08949035032165588,0.8496151976668793,0.8030352994079304,0.00008221486855897555,0.3265471442082321,0.9725876098513606,1.0810905034165388,1.191512934012232,203309056,70578176,5763072,430505984,108355584,326664192,37429248,5271552,262811648,88272896,4485120,2867200,290373632,6352896,35864576,1885535.140283345,0,815190.5932048496,0,165910.56383668177,0,0,1142348.3355934806,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.867,4.267,23.467,1.867,1.933,1.867,17.667,0.009934895833333334,0.0030893854748603356,0.032381305637982194,0.0375,0.0024133333333333333,0.0050543478260869565,0.004661605206073753,0.02228846153846154,0.004760893854748604,0.08431208053691275,0.0475,0.004482666666666667,0.009184782608695652,0.008908376963350787
1705768429,2.459420672488252,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.133492097856678,2.9133325373134458,0.44273479955614975,0.08949035032165588,0.8496151976668793,0.8030352994079304,0.00008221486855897555,0.3265471442082321,0.9725876098513606,1.0810905034165388,1.191512934012232,203309056,70578176,5763072,430505984,108355584,326664192,37429248,5271552,262811648,88272896,4485120,2867200,290373632,6352896,35864576,1885535.140283345,0,850735.4824024811,0,165910.56383668177,0,0,1142348.3355934806,10,6,5,4,7,16,7,4,3,11,1,3,6,13,7,7.867,4.267,23.467,1.867,1.933,1.733,17.667,0.009934895833333334,0.0030893854748603356,0.032381305637982194,0.0375,0.0024133333333333333,0.00480392156862745,0.004661605206073753,0.02228846153846154,0.004760893854748604,0.08431208053691275,0.0475,0.004482666666666667,0.009125,0.008908376963350787
1705768430,2.507011002651147,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.204854300554626,2.9133325373134458,0.44273479955614975,0.08949035032165588,0.8496151976668793,0.8030352994079304,0.00008221486855897555,0.3265471442082321,0.9865637112039437,0.8617572072985169,1.191512934012232,203309056,70578176,5763072,430505984,98631680,326664192,37429248,5271552,262811648,88272896,4485120,2867200,290373632,6352896,35864576,1885535.140283345,0,850735.4824024811,0,165910.56383668177,0,0,1142348.3355934806,10,6,5,4,6,16,7,4,3,11,1,3,6,13,7,8.933,4.067,23.467,1.867,1.933,1.733,17.933,0.009814814814814816,0.003088888888888889,0.032507396449704136,0.0375,0.0024133333333333333,0.00480392156862745,0.004699115044247789,0.02208720930232558,0.0047599999999999995,0.08436454849498327,0.0475,0.004482666666666667,0.009125,0.008921671018276763
1705768431,2.855419809773702,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.204854300554626,2.6683996194101054,0.44273479955614975,0.07491572814239522,0.8496151976668793,0.8030352994079304,0.00008221486855897555,0.3265471442082321,0.9865637112039437,1.0420385622166892,1.191512934012232,203309056,70578176,5763072,430505984,98631680,326709248,37429248,5271552,262811648,88272896,4485120,2867200,290373632,6352896,35864576,1885535.140283345,0,850735.4824024811,0,165910.56383668177,0,0,1142348.3355934806,10,6,5,4,6,15,7,4,3,11,1,3,6,13,7,8.933,4.067,23.467,1.867,1.933,1.733,17.933,0.009814814814814816,0.003088888888888889,0.032507396449704136,0.0375,0.0024133333333333333,0.00480392156862745,0.004699115044247789,0.02208720930232558,0.0047599999999999995,0.08436454849498327,0.0475,0.004482666666666667,0.009125,0.008921671018276763
1705768432,2.855419809773702,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.204854300554626,2.6683996194101054,0.44273479955614975,0.07342422230370095,0.8496151976668793,0.8030352994079304,0.00008453264016568055,0.3265471442082321,0.9865637112039437,1.0420385622166892,1.1843545147967105,203309056,70578176,5763072,430505984,98631680,326709248,37429248,5271552,262811648,88272896,4485120,2867200,290373632,6352896,36208640,1885535.140283345,0,850735.4824024811,0,165910.56383668177,0,0,1241635.4060096245,10,6,5,4,6,15,7,4,3,11,1,3,6,13,7,8.933,3.933,23.467,1.867,1.933,1.733,17.6,0.009814814814814816,0.0030898876404494378,0.032507396449704136,0.0375,0.0024133333333333333,0.00480392156862745,0.004797169811320755,0.02208720930232558,0.004761797752808989,0.08436454849498327,0.0475,0.004482666666666667,0.009125,0.008953947368421053
1705768433,2.855419809773702,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.159082045897701,2.6683996194101054,0.44273479955614975,0.09518963170617747,0.8496151976668793,0.8030352994079304,0.00008453264016568055,0.3265471442082321,1.0013653297400191,1.0420385622166892,1.1843545147967105,203309056,70578176,5763072,430505984,98631680,326709248,37429248,5296128,262811648,88272896,4485120,2867200,290443264,6352896,36208640,1885535.140283345,0,850735.4824024811,0,165910.56383668177,0,0,1241635.4060096245,10,6,5,4,6,15,7,4,3,11,1,3,7,13,7,8.933,3.933,23.467,1.867,1.933,1.733,17.6,0.009814814814814816,0.0030898876404494378,0.032507396449704136,0.0375,0.0024133333333333333,0.00480392156862745,0.004797169811320755,0.02208720930232558,0.004761797752808989,0.08436454849498327,0.0475,0.004482666666666667,0.009125,0.008953947368421053
1705768434,2.4796941531376455,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.159082045897701,2.6683996194101054,0.44273479955614975,0.09518963170617747,0.8496151976668793,0.797935179667867,0.00008453264016568055,0.3265471442082321,1.0013653297400191,1.0420385622166892,1.1843545147967105,203309056,70578176,5763072,430505984,98631680,326709248,37429248,5296128,262811648,88272896,4485120,2867200,290443264,6352896,36208640,1885535.140283345,0,850735.4824024811,0,165910.56383668177,0,0,1241635.4060096245,10,6,5,4,6,15,7,4,3,11,1,3,7,13,7,8.933,3.933,23.467,1.867,1.933,1.733,17.6,0.009814814814814816,0.0030898876404494378,0.032507396449704136,0.0375,0.0024133333333333333,0.00480392156862745,0.004797169811320755,0.02208720930232558,0.004761797752808989,0.08436454849498327,0.0475,0.004482666666666667,0.009125,0.008953947368421053
1705768435,2.4321038229747507,1.9082681852454466,0.18520085479310103,0.20889547167345382,5.159082045897701,2.6683996194101054,0.42160654732242087,0.09518963170617747,0.8496151976668793,0.797935179667867,0.00008453264016568055,0.3256577806048693,1.0013653297400191,1.0420385622166892,1.1843545147967105,203309056,70578176,5763072,430505984,98631680,326709248,37453824,5296128,262811648,88272896,4485120,2867200,290443264,6352896,36208640,1885535.140283345,0,785065.358224403,0,165910.56383668177,0,0,1241635.4060096245,10,6,5,4,6,15,7,4,3,11,1,3,7,13,7,8.933,3.933,23.467,1.867,1.933,1.733,17.6,0.009814814814814816,0.0030898876404494378,0.032507396449704136,0.0375,0.0024864864864864865,0.00480392156862745,0.004797169811320755,0.02208720930232558,0.004761797752808989,0.08436454849498327,0.0475,0.004497297297297298,0.009125,0.008953947368421053
1705768436,2.384513492811855,1.8625216593619396,0.18520085479310103,0.20902730044590107,5.159082045897701,2.6683996194101054,0.42160654732242087,0.09518963170617747,0.8496151976668793,0.7979351796678672,0.00008453264016568055,0.3256577806048693,1.0013653297400191,1.0811294589520402,1.1843545147967105,203309056,70578176,5763072,430501888,98631680,326709248,37453824,5296128,262811648,88272896,4485120,2867200,290443264,6418432,36208640,1972642.9517888087,0,785065.358224403,0,165910.56383668177,0,0,1241635.4060096245,10,6,5,4,6,15,7,4,3,11,1,3,7,13,7,8.933,3.933,23.467,1.867,1.933,1.733,17.6,0.009814814814814816,0.0030898876404494378,0.032507396449704136,0.0375,0.0024864864864864865,0.00480392156862745,0.004797169811320755,0.02208720930232558,0.004761797752808989,0.08436454849498327,0.0475,0.004497297297297298,0.009125,0.008953947368421053
1705768437,2.33692316264896,1.8625216593619396,0.1891073486393051,0.20902730044590107,5.159082045897701,2.6683996194101054,0.42160654732242087,0.09518963170617747,0.8496151976668795,0.7979351796678672,0.00008453264016568055,0.3256577806048693,1.0013653297400191,1.0811294589520402,1.1843545147967105,203309056,70578176,5763072,430501888,98631680,326709248,37453824,5296128,262811648,88272896,4485120,2867200,290443264,6418432,36208640,1972642.9517888087,0,785065.358224403,0,165910.5638366818,0,0,1241635.4060096245,10,6,5,4,6,15,7,4,3,11,1,3,7,13,7,8.933,3.933,26.8,1.867,1.933,1.733,17.6,0.009814814814814816,0.0030898876404494378,0.0327292899408284,0.0375,0.0024864864864864865,0.00480392156862745,0.004797169811320755,0.02208720930232558,0.004761797752808989,0.08466996699669968,0.0475,0.004497297297297298,0.009125,0.008953947368421053
