time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705743443,4.638983050847459,1.5351621486215625,0.15024039620638335,0.21236743932598537,4.937329615861213,4.097476214423706,0.41884980712596925,0.09631086184166421,0.7908010195147528,0.8147025995535385,0,0.3466670936886153,1.6125282398849836,1.180184570473434,1.2393041761050132,209530880,70635520,5869568,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1728394.469371967,0,0,908938.5706582604,63754.69385372687,0,26236.22854214707,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,8.533,3.867,25.333,2.333,2.267,2.333,20.533,0.009974874371859297,0.003032085561497326,0.02967451523545706,0.03801020408163266,0.0024936708860759495,0.004821135019311262,0.005027654867256637,0.022233160621761654,0.004657754010695188,0.0805410447761194,0.04841836734693878,0.004539240506329113,0.009301386618190044,0.00901438053097345
1705743444,4.638983050847459,1.5675710732998098,0.17842082761414013,0.21236743932598537,4.937329615861213,4.178361291103079,0.41884980712596925,0.09631086184166421,0.7908010195147528,0.8147025995535385,0,0.3466670936886153,1.6125282398849836,1.180184570473434,1.2393041761050132,209530880,70635520,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1764882.7362449304,0,0,908938.5706582604,63754.69385372687,0,26236.22854214707,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,8.533,3.867,25.333,2.333,2.267,2.333,20.533,0.009974874371859297,0.003032085561497326,0.02967451523545706,0.03801020408163266,0.0024936708860759495,0.0048199540678338535,0.005027654867256637,0.022233160621761654,0.004657754010695188,0.0805410447761194,0.04841836734693878,0.004539240506329113,0.009301128289550315,0.00901438053097345
1705743445,4.638983050847459,1.5999799979780571,0.17842082761414013,0.21236743932598537,4.937329615861213,4.853104600762413,0.41884980712596925,0.09631086184166418,0.7908010195147528,0.8147025995535385,0,0.3466670936886153,1.6125282398849836,1.180184570473434,1.2393041761050132,209530880,70635520,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1801371.003117894,0,0,908938.5706582604,63754.69385372687,0,26236.22854214707,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,8.267,3.867,25.333,2.333,2.267,2.333,20.533,0.009948717948717949,0.003032085561497326,0.02967451523545706,0.03801020408163266,0.0024936708860759495,0.0048187738460953805,0.005027654867256637,0.02242391304347826,0.004657754010695188,0.0805410447761194,0.04841836734693878,0.004539240506329113,0.009300869769793801,0.00901438053097345
1705743446,4.638983050847459,1.6323889226563044,0.17842082761414013,0.21236743932598537,4.963500238435859,4.853104600762413,0.41884980712596925,0.09631086184166418,0.7908010195147528,0.8147025995535385,0,0.3466670936886153,1.6125282398849836,1.0012980942039234,1.2393041761050132,209530880,70635520,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1837859.2699908572,0,0,908938.5706582604,63754.69385372687,0,26236.22854214707,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,8.267,3.867,25.333,2.333,2.267,2.333,20.533,0.009948717948717949,0.003032085561497326,0.02967451523545706,0.03801020408163266,0.0024936708860759495,0.004817594353419665,0.005027654867256637,0.02242391304347826,0.004657754010695188,0.0805410447761194,0.04841836734693878,0.004539240506329113,0.009300611058708334,0.00901438053097345
1705743447,4.638983050847459,1.913500799269241,0.17842082761414013,0.21236743932598537,4.963500238435859,4.853104600762413,0.41884980712596925,0.09631086184166418,0.7908010195147528,0.7732061483247917,0,0.3466670936886153,1.6125282398849836,0.9816283513626993,1.2393041761050132,209530880,70672384,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,908938.5706582604,63754.69385372687,0,26236.22854214707,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,8.267,3.867,25.333,2.333,2.267,2.333,20.533,0.009948717948717949,0.003032085561497326,0.02967451523545706,0.03801020408163266,0.0024936708860759495,0.004816415589131367,0.005027654867256637,0.02242391304347826,0.004657754010695188,0.0805410447761194,0.04841836734693878,0.004539240506329113,0.009300352156081437,0.00901438053097345
1705743448,4.638983050847459,1.913500799269241,0.17842082761414013,0.20955262086218024,4.963500238435859,4.853104600762413,0.41884980712596925,0.09631086184166418,0.7908010195147528,0.7732061483247917,0,0.3466670936886153,1.6125282398849836,0.6923750000000006,1.2393041761050132,209530880,70672384,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,908938.5706582604,63754.69385372687,0,26236.22854214707,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,8.267,4,25.333,2.333,2.267,2.333,20.533,0.009948717948717949,0.003032085561497326,0.02967451523545706,0.03801020408163266,0.0024936708860759495,0.0048152375525559775,0.005027654867256637,0.02242391304347826,0.004657754010695188,0.0805410447761194,0.04841836734693878,0.004539240506329113,0.009300093061700314,0.00901438053097345
1705743449,4.2403426845967545,1.913500799269241,0.17842082761414013,0.20955262086218024,4.963500238435859,4.853104600762413,0.41884980712596925,0.09631086184166418,0.47142377161525667,0.7732061483247917,0,0.3452472125239326,1.6125282398849836,1.055737150586114,1.2393041761050132,209563648,70672384,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,908938.5706582604,42646.10728129425,0,34598.49082103841,1292613.8893729064,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.133,2.2,18.933,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.0024615384615384616,0.004607142857142857,0.004959367945823927,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004492307692307692,0.009256097560975611,0.00900810185185185
1705743450,4.2403426845967545,1.913500799269241,0.17842082761414013,0.20955262086218024,4.963500238435859,4.853104600762413,0.41884980712596925,0.09631086184166418,0.48193336936843073,0.7732061483247917,0,0.3452472125239326,1.6125282398849836,1.0557371505861137,1.203182726909235,209563648,70672384,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,908938.5706582604,43596.83030429635,0,34598.49082103841,1299277.6222844196,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2.2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004607142857142857,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009256097560975611,0.008997578692493945
1705743451,4.2403426845967545,1.913500799269241,0.17842082761414013,0.20955262086218024,4.963500238435859,4.853104600762413,0.41966915866993887,0.09631086184166418,0.4924429671216049,0.7732061483247917,0,0.3452472125239326,1.6125282398849836,1.0557371505861137,1.203182726909235,209563648,70672384,5873664,430546944,107606016,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,971211.783084133,44547.55332729847,0,34598.49082103841,1299277.6222844196,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2.2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004607142857142857,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009256097560975611,0.008997578692493945
1705743452,4.9492141296819385,1.913500799269241,0.17842082761414013,0.20955262086218024,4.83466652943598,4.157978251779877,0.41966915866993887,0.07229237122677457,0.502952564874779,0.7732061483247916,0,0.3373136080779613,1.6125282398849836,1.0557371505861137,1.203182726909235,209563648,70672384,5873664,430546944,99110912,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,971211.783084133,45498.276350300584,0,24046.025595867086,1299277.6222844196,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2.2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004607142857142857,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009256097560975611,0.008997578692493945
1705743453,4.9492141296819385,1.913500799269241,0.17842082761414013,0.20955262086218024,4.83466652943598,4.0770931751005035,0.41966915866993887,0.07233647731668724,0.5134621626279532,0.7732061483247916,0,0.3373136080779613,1.3895634893237065,1.0557371505861137,1.203182726909235,209563648,70672384,5873664,430546944,99110912,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36147200,1926869.148207353,0,0,971211.783084133,46448.9993733027,0,24046.025595867086,1299277.6222844196,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743454,4.9492141296819385,1.913500799269241,0.17842082761414013,0.20995803929048273,4.83466652943598,3.99620809842113,0.41966915866993887,0.07091370022273025,0.5239717603811274,0.7732061483247916,0,0.3373136080779613,1.4182314245700125,1.0557371505861137,1.1572930043266092,209563648,70672384,5873664,430542848,99110912,317865984,37208064,5201920,252624896,89518080,4689920,2875392,296796160,6688768,36175872,1926869.148207353,0,0,971211.783084133,47399.72239630481,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743455,4.9492141296819385,1.913500799269241,0.17842082761414013,0.20995803929048273,4.83466652943598,3.915323021741756,0.40953850873324765,0.06949092312877328,0.5344813581343015,0.7932442692891719,0,0.3373136080779613,1.4468993598163187,1.0557371505861137,1.1572930043266092,209563648,70672384,5873664,430542848,99110912,317865984,37232640,5201920,252624896,89395200,4689920,2875392,296796160,6688768,36175872,1926869.148207353,0,0,824587.3037176217,48350.44541930692,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743456,4.9492141296819385,1.913500799269241,0.1801847039820212,0.20995803929048273,4.83466652943598,3.8344379450623833,0.40953850873324765,0.06806814603481631,0.5527018808424445,0.7932442692891719,0,0.3373136080779613,1.7200761147783703,1.0557371505861137,1.1572930043266092,209563648,70672384,5885952,430542848,99110912,317865984,37232640,5201920,252624896,89395200,4689920,2875392,296796160,6688768,36175872,1926869.148207353,0,0,824587.3037176217,83036.37797049218,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743457,4.9492141296819385,1.913500799269241,0.1801847039820212,0.20995803929048273,4.83466652943598,3.7535528683830095,0.40953850873324765,0.08566303784344229,0.5527018808424445,0.7932442692891719,0,0.3373136080779613,1.7200761147783703,1.0557371505861137,1.1572930043266092,209563648,70672384,5885952,430542848,99110912,317865984,37232640,5197824,252624896,89395200,4689920,2875392,296796160,6688768,36175872,1926869.148207353,0,0,824587.3037176217,83036.37797049218,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,24.067,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.02944126074498567,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08077205882352939,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743458,4.9492141296819385,1.913500799269241,0.1801847039820212,0.20995803929048273,4.83466652943598,3.6726677917036357,0.40953850873324765,0.08566303784344229,0.5527018808424445,0.7932442692891719,0,0.3373136080779613,1.4639854492231172,1.0557371505861137,1.1572930043266092,209563648,70672384,5885952,430542848,99110912,317865984,37232640,5197824,252624896,89395200,4689920,2875392,296796160,6688768,36175872,1926869.148207353,0,0,824587.3037176217,83036.37797049218,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,22.6,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.029227405247813407,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08025735294117646,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743459,4.737142499007664,1.8490762936394942,0.1801847039820212,0.20995803929048273,4.83466652943598,2.3320224999999795,0.40953850873324765,0.08566303784344229,0.5527018808424445,0.7932442692891719,0,0.3373136080779613,1.435317513976811,1.0557371505861137,1.1572930043266092,209678336,70701056,5885952,430542848,99110912,317865984,37232640,5197824,252624896,89395200,4689920,2875392,296796160,6688768,36175872,1786550.8353910209,0,0,824587.3037176217,83036.37797049218,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,7.133,3.933,22.6,2.133,2.2,2,17.4,0.009907894736842107,0.003021276595744681,0.029227405247813407,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.02263294797687862,0.004638297872340425,0.08025735294117646,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743460,4.737142499007664,1.8490762936394942,0.17148221183716472,0.20995803929048273,4.83466652943598,2.3320224999999795,0.40953850873324765,0.08566303784344229,0.5527018808424445,0.6854205785943763,0,0.3373136080779613,1.4066495787305047,1.0557371505861137,1.1572930043266092,209678336,70701056,5885952,430542848,99110912,317865984,37232640,5197824,252624896,89395200,4689920,2875392,296796160,6688768,36175872,1786550.8353910209,0,0,824587.3037176217,83036.37797049218,0,24046.025595867086,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,6.933,3.933,22.6,2.133,2.2,2,17.4,0.009957865168539326,0.003021276595744681,0.029227405247813407,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.0227,0.004638297872340425,0.08025735294117646,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743461,4.737142499007664,1.8490762936394942,0.17148221183716472,0.20995803929048273,4.83466652943598,2.3320224999999795,0.40953850873324765,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00008286685494918136,0.27530165048543687,1.4259137568621059,1.0557371505861137,1.1572930043266092,209678336,70701056,5885952,430542848,99110912,317865984,37232640,5197824,252624896,89395200,4689920,2875392,297046016,6688768,36175872,1786550.8353910209,0,0,824587.3037176217,83036.37797049218,0,31913.009708737867,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,6.933,3.933,22.6,2.133,2.2,2,17.4,0.009957865168539326,0.003021276595744681,0.029227405247813407,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.0227,0.004638297872340425,0.08025735294117646,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743462,4.737142499007664,1.8490762936394942,0.17148221183716472,0.16710494732140097,4.83466652943598,2.744776691511587,0.40953850873324765,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.2735789696738388,1.4259137568621059,1.0557371505861137,1.1572930043266092,209678336,70701056,5885952,430542848,99110912,317865984,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6688768,36175872,1786550.8353910209,0,0,824587.3037176217,83036.37797049218,0,24177.167119889324,1181452.8715648893,9,5,6,4,7,12,5,3,3,11,1,3,6,15,7,6.933,3.933,22.6,2.133,2.2,2,17.4,0.009957865168539326,0.003021276595744681,0.029227405247813407,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.0227,0.004638297872340425,0.08025735294117646,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743463,4.737142499007664,1.8033709380196876,0.17148221183716472,0.17051683646016233,4.084934647751837,3.3275654999382938,0.4086264067524121,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.2791069343065694,1.4259137568621059,1.0557371505861137,1.1572930043266092,209678336,70701056,5885952,430542848,99110912,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6688768,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,24665.69343065694,1181452.8715648893,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,6.933,3.733,22.6,2.133,2.2,2,17.4,0.009957865168539326,0.003022099447513812,0.029227405247813407,0.037760416666666664,0.002569620253164557,0.004640000000000001,0.004916859122401847,0.0227,0.004639779005524861,0.08025735294117646,0.04796875,0.004513924050632912,0.009197368421052633,0.008997578692493945
1705743464,4.737142499007664,1.8033709380196876,0.17148221183716472,0.204713348325683,4.8663002594033715,3.3275654999382938,0.4086264067524121,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.2846348989393,1.4259137568621059,1.0076666329523623,1.146017814017503,209678336,70701056,5885952,430542848,99110912,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,25154.219741424553,1138102.7811680387,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.867,1.667,16.133,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.002552631578947368,0.004520000000000001,0.004793911007025762,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.0045105263157894735,0.008945945945945947,0.008963254593175853
1705743465,4.737142499007664,1.8033709380196876,0.17148221183716472,0.204713348325683,4.8663002594033715,3.3275654999382938,0.4086264067524121,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,1.146017814017503,209678336,70701056,5885952,430542848,99110912,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,1138102.7811680387,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.667,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004520000000000001,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.008945945945945947,0.00895855614973262
1705743466,4.737142499007664,1.8033709380196876,0.17148221183716472,0.1932275914599992,4.8663002594033715,3.3275654999382938,0.4086264067524121,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,1.146017814017503,209678336,70701056,5885952,430542848,99110912,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,1138102.7811680387,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.667,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004520000000000001,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.008945945945945947,0.00895855614973262
1705743467,4.737142499007664,1.8033709380196876,0.17148221183716472,0.1932275914599992,4.8663002594033715,3.3275654999382938,0.4086264067524121,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,1.146017814017503,209678336,70701056,5885952,430542848,99110912,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,1138102.7811680387,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.667,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004520000000000001,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.008945945945945947,0.00895855614973262
1705743468,4.737142499007664,1.8033709380196876,0.16358268939943235,0.1932275914599992,4.8663002594033715,3.3275654999382938,0.4086264067524121,0.08566303784344229,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,0.9965993747493374,209678336,70701056,5877760,430542848,99110912,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,989716.3082800269,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.6,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004490196078431373,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.00882894736842105,0.00895855614973262
1705743469,4.737142499007664,1.8033709380196876,0.16358268939943235,0.1932275914599992,4.919907329755118,3.3275654999382938,0.4086264067524121,0.09184376609994854,0.5527018808424445,0.7973380477332965,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,0.9774990778490457,209678336,70701056,5877760,430542848,99303424,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,970747.928593893,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.6,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004490196078431373,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.00882894736842105,0.00895855614973262
1705743470,4.737142499007664,1.8033709380196876,0.16358268939943235,0.1932275914599992,4.919907329755118,3.3275654999382933,0.4086264067524121,0.09184376609994854,0.5527018808424445,0.6805966834055899,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,0.958398780948754,209678336,70701056,5877760,430542848,99303424,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36175872,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,951779.5489077589,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.6,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004490196078431373,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.00882894736842105,0.00895855614973262
1705743471,1.7460674999999883,1.8033709380196876,0.16358268939943235,0.1932275914599992,4.919907329755118,3.3275654999382933,0.4086264067524121,0.09184376609994854,0.5527018808424445,0.6673077159433685,0.00011931140276120779,0.3316778779638376,1.4259137568621059,1.0347949959299096,1.1440754153851749,209678336,70701056,5877760,430542848,99303424,318169088,37232640,5197824,252624896,89395200,4689920,3006464,297046016,6692864,36220928,1822571.8009798194,0,0,895176.8488745982,83036.37797049218,0,29311.57864605696,1274665.5990099912,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.6,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004490196078431373,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.00882894736842105,0.00895855614973262
1705743472,1.7460674999999883,1.8033709380196876,0.16358268939943235,0.1932275914599992,4.919907329755118,3.3275654999382933,0.4086264067524121,0.09184376609994854,0.6239466505001648,0.6540187484811467,0.00011931140276120779,0.3316778779638376,0.8130814729578465,1.0347949959299096,1.1440754153851749,209678336,70701056,5877760,430542848,99303424,318169088,37232640,5197824,252665856,89395200,4689920,3006464,297046016,6692864,36220928,1822571.8009798194,0,0,895176.8488745982,74495.30160654745,0,29311.57864605696,1274665.5990099912,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,23.333,1.467,1.533,1.6,14.933,0.01,0.0030346820809248553,0.028716216216216218,0.0375,0.0026623376623376624,0.004490196078431373,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07994360902255639,0.0475,0.004532467532467534,0.00882894736842105,0.00895855614973262
1705743473,1.7460674999999883,1.8033709380196876,0.16358268939943235,0.1932275914599992,4.919907329755118,3.3275654999382933,0.4086264067524121,0.09184376609994854,0.6239466505001648,0.6407297810189252,0.00009250519161789776,0.3316778779638376,0.8294863994499116,1.0347949959299096,1.1440754153851749,209678336,70701056,5877760,430542848,99303424,318169088,37232640,5197824,252665856,89395200,4689920,3006464,297046016,6692864,36220928,1822571.8009798194,0,0,895176.8488745982,74495.30160654745,0,29311.57864605696,1274665.5990099912,9,5,6,4,7,14,5,3,3,11,1,3,6,15,7,7.333,3.8,24.2,1.467,1.533,1.6,14.933,0.01,0.0030346820809248553,0.028232087227414333,0.0375,0.0026623376623376624,0.004490196078431373,0.0047777777777777775,0.022666666666666672,0.00466242774566474,0.07975095785440613,0.0475,0.004532467532467534,0.00882894736842105,0.00895855614973262
