time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705758158,1.4949766464707124,5.134673605401047,0.16875406424762496,0.21296694463981103,1.5752266666667463,2.894913530010163,0.3157816979405488,0.07660120497091104,1.7643184749892535,0.8172028112449692,0,0.33768125537972304,1.00753779740198,0.8620873930706275,1.1791425455155629,211341312,95387648,6279168,430743552,101761024,332955648,46723072,4743168,276406272,94744576,4546560,2969600,306130944,8310784,61198336,1108087.209246877,0,461878.9641134412,0,19569.060245568773,0,27120.439647752108,1632351.7073579996,11,6,6,4,9,17,5,7,3,11,1,3,5,16,8,8.4,4.333,25.667,2.133,2.067,2.067,18.467,0,0,0.01974683544303797,0.003011173184357542,0.03128858024691358,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041473684210526315,0.004620111731843576,0.08258333333333333,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758159,1.4949766464707124,5.032360227491958,0.16875406424762496,0.21296694463981103,3.020048903107935,2.894913530010163,0.32312652591997715,0.075048475220268,1.7643184749892535,0.8172028112449692,0,0.33768125537972304,1.00753779740198,0.8797858193241349,1.1791425455155629,211341312,95387648,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2969600,306130944,8310784,61198336,1086007.4912144302,0,472621.896844674,0,19569.060245568773,0,27120.439647752108,1632351.7073579996,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,8.4,4.333,25.667,2.133,2.067,2.067,18.467,0,0,0.01974683544303797,0.003011173184357542,0.03128858024691358,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041473684210526315,0.004620111731843576,0.08258333333333333,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758160,1.4949766464707124,6.2520618855388745,0.16875406424762496,0.21296694463981103,3.100664155776816,2.894913530010163,0.3304713538994056,0.07349574546962495,1.7643184749892535,0.7936951095498048,0,0.33768125537972304,1.00753779740198,0.8974842455776422,1.1791425455155629,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2969600,306130944,8310784,61198336,1479442.9528905025,0,483364.8295759068,0,19569.060245568773,0,27120.439647752108,1632351.7073579996,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,8.4,4.333,25.667,2.133,2.067,2.067,18.467,0,0,0.01974683544303797,0.003011173184357542,0.03128858024691358,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041473684210526315,0.004620111731843576,0.08258333333333333,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758161,1.4949766464707124,6.2520618855388745,0.16875406424762496,0.17339144977941376,3.181279408445696,2.894913530010163,0.3378161818788339,0.0719430157189819,1.7643184749892535,0.7936951095498048,0,0.33768125537972304,0.9783853411026252,0.9151826718311493,1.1791425455155629,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2969600,306130944,8310784,61198336,1479442.9528905025,0,494107.76230713964,0,19569.060245568773,0,27120.439647752108,1632351.7073579996,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,4.333,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.003011173184357542,0.030841503267973868,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041223958333333345,0.004620111731843576,0.08303571428571428,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758162,1.4949766464707124,6.2520618855388745,0.16875406424762496,0.17692390504406888,3.2618946611145763,3.1579179642619,0.3451610098582623,0.07039028596833886,1.7643184749892535,0.7936951095498048,0,0.33768125537972304,0.9982258549906378,1.0619055752104332,1.1791425455155629,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2969600,306130944,8310784,61198336,1479442.9528905025,0,504850.6950383725,0,19569.060245568773,0,27120.439647752108,1632351.7073579996,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758163,1.4949766464707124,6.2520618855388745,0.1272693177157068,0.21194731587930843,3.342509913783457,3.6741218829177207,0.3525058378376907,0.06883755621769581,1.7643184749892535,0.7936951095498048,0,0.33768125537972304,1.1904308332807605,1.0619055752104332,1.163260893980256,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2969600,306130944,8310784,61198336,1479442.9528905025,0,515593.6277696053,0,19569.060245568773,0,27120.439647752108,1127044.0251572328,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758164,1.4810232505896925,6.2520618855388745,0.10810250000000024,0.21194731587930843,3.423125166452338,3.6741218829177207,0.35985066581711905,0.06728482646705276,1.7643184749892535,0.7936951095498048,0,0.3300473874547989,1.1904308332807605,1.0619055752104332,1.163260893980256,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2846720,306130944,8310784,61198336,1479442.9528905025,0,526336.5605008381,0,19569.060245568773,0,25539.344057862578,1127044.0251572328,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.002522388059701493,0.0030476190476190473,0.0046589861751152074,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292683,0.004504477611940299,0.004685714285714285,0.00890807799442897
1705758165,1.4810232505896925,6.2520618855388745,0.10810250000000024,0.21194731587930843,3.503740419121218,3.6741218829177207,0.3671954937965474,0.06573209671640971,1.7643184749892535,0.7936951095498048,0,0.3300473874547989,1.1904308332807605,1.0619055752104332,1.163260893980256,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4743168,276406272,94744576,4546560,2846720,306130944,8310784,61198336,1479442.9528905025,0,537079.4932320709,0,19569.060245568773,0,25539.344057862578,1127044.0251572328,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.0025223880597014924,0.0030476190476190477,0.004658986175115207,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.004504477611940299,0.004685714285714286,0.008908077994428968
1705758166,1.4810232505896925,6.2520618855388745,0.10810250000000024,0.21194731587930843,3.5843556717900986,3.6741218829177207,0.3745403217759758,0.09298969832122479,1.7643184749892535,0.7936951095498048,0.0000822857943205267,0.3300473874547989,1.1904308332807605,1.0619055752104332,1.2068419515045272,211341312,95805440,6279168,430743552,101605376,332955648,46723072,4747264,276406272,94744576,4546560,2846720,306130944,8310784,61251584,1479442.9528905025,0,547822.4259633038,0,19569.060245568773,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.0025223880597014924,0.0030476190476190477,0.004658986175115207,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.004504477611940299,0.004685714285714286,0.008908077994428968
1705758167,1.4810232505896925,6.2520618855388745,0.165731235835221,0.20454853034468576,3.664970924458979,3.6741218829177207,0.4406896787657027,0.09298969832122479,1.5040814999283387,0.6608140128963852,0.0000822857943205267,0.3300473874547989,1.1904308332807605,1.0619055752104332,1.2068419515045272,211341312,95805440,6279168,430735360,101605376,332955648,46723072,4747264,276406272,94744576,4546560,2846720,306130944,8310784,61251584,1479442.9528905025,0,644575.9638739694,0,16682.62385934738,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.067,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.0025223880597014924,0.0030476190476190477,0.004658986175115207,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.004504477611940299,0.004685714285714286,0.008908077994428968
1705758168,1.4810232505896925,6.089749872109015,0.165731235835221,0.20454853034468576,3.74558617712786,3.210151730364047,0.3735047010308764,0.09298969832122479,1.4746761920118514,0.7952779367365957,0.0000822857943205267,0.3300473874547989,1.1904308332807605,1.0619055752104332,1.2068419515045272,211341312,95805440,6279168,430735360,101605376,332955648,46723072,4747264,276406272,94744576,4546560,2846720,306130944,8310784,61251584,1422643.4398643011,0,546307.6724481999,0,16356.472855254566,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.2,2.067,18.467,0,0,0.019703947368421054,0.0030113636363636367,0.030841503267973868,0.03765243902439025,0.002371428571428572,0.0030476190476190477,0.004658986175115207,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.0044742857142857145,0.004685714285714286,0.008908077994428968
1705758169,1.4810232505896925,6.089749872109015,0.165731235835221,0.20454853034468576,3.8262014297967397,3.148916365648752,0.4536334292942553,0.09298969832122479,1.445270884095364,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.9969163810740289,1.0619055752104332,1.2068419515045272,211341312,95805440,6279168,430735360,101605376,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306130944,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,16030.321851161756,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.2,2.067,19,0,0,0.019703947368421054,0.0030113636363636362,0.030841503267973868,0.03765243902439025,0.002371428571428572,0.0030476190476190477,0.004556503198294243,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.0044742857142857145,0.004685714285714286,0.00886813186813187
1705758170,1.4810232505896925,6.089749872109015,0.165731235835221,0.20454853034468576,3.9068166824656205,3.0876810009334563,0.4536334292942553,0.0929896983212248,1.8908940924564794,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.8898011700609049,1.0619055752104332,1.2068419515045272,211341312,95805440,6279168,430735360,101605376,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,22023.214928107172,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.2,2.067,19,0,0,0.019703947368421054,0.0030113636363636362,0.030841503267973868,0.03765243902439025,0.002371428571428572,0.0030476190476190477,0.004556503198294243,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.0044742857142857145,0.004685714285714286,0.00886813186813187
1705758171,1.4810232505896925,6.089749872109015,0.165731235835221,0.20454853034468576,3.9874319351345013,3.026445636218161,0.4536334292942553,0.0929896983212248,1.5337928964482308,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.8898011700609049,1.0619055752104332,1.2068419515045272,211341312,95805440,6279168,430735360,101605376,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.2,2.067,19,0,0,0.019703947368421054,0.0030113636363636362,0.030841503267973868,0.03765243902439025,0.002371428571428572,0.0030476190476190477,0.004556503198294243,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.0044742857142857145,0.004685714285714286,0.00886813186813187
1705758172,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.0374515015903425,2.9652102715028654,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.8898011700609048,1.0619055752104332,1.2068419515045272,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.267,3.867,24,2.133,2.2,2.133,19,0,0,0.019703947368421054,0.0030113636363636362,0.030841503267973868,0.03765243902439025,0.002371428571428572,0.0030444444444444447,0.004556503198294243,0.041223958333333345,0.004620454545454546,0.08303571428571428,0.04801829268292684,0.0044742857142857145,0.00468,0.00886813186813187
1705758173,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.118049276464635,2.90397490678757,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.8898011700609048,0.9015017883371883,1.2068419515045272,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.6,4,24,1.933,2.067,2,18.6,0,0,0.019623893805309735,0.0030222222222222226,0.031737012987012994,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04111111111111111,0.004640000000000001,0.08344615384615384,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758174,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.835866492457565,2.842739542072274,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.8898011700609048,0.8838033620836809,1.2068419515045272,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,25539.344057862578,1603458.9541338007,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.6,4,24,1.933,2.067,2,18.6,0,0,0.019623893805309735,0.0030222222222222226,0.031737012987012994,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04111111111111111,0.004640000000000001,0.08344615384615384,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758175,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.835866492457565,2.781504177356979,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7952779367365957,0.00012198920265780325,0.3300473874547989,0.8898011700609048,0.8661049358301738,0.8950586856835209,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,25539.344057862578,1439237.6695960814,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,7.6,4,24,1.933,2.067,2,18.6,0,0,0.019623893805309735,0.0030222222222222226,0.031737012987012994,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04111111111111111,0.004640000000000001,0.08344615384615384,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758176,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.835866492457565,2.720268812641684,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7952779367365957,0.00012198920265780325,0.326081538187642,0.8898011700609048,0.8484065095766664,0.9156490660211928,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61251584,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,0,1472346.6170732598,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,8.8,4,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.0030222222222222226,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004640000000000001,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758177,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.835866492457565,0.9161035017662504,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7981100053999913,0.00012198920265780325,0.326081538187642,0.8898011700609048,0.852444765388988,0.918560455782007,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61288448,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,0,1356938.6218933458,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758178,1.5088282759857277,6.089749872109015,0.165731235835221,0.20454853034468576,4.835866492457565,0.8951328367378367,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7981100053999913,0.00012198920265780325,0.326081538187642,0.8898011700609048,0.8342445227306412,0.9389578767002638,211337216,95805440,6279168,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61288448,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,0,1387070.605103351,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758179,1.5088282759857277,6.089749872109015,0.17663330236471658,0.20454853034468576,4.835866492457565,0.8741621717094231,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7981100053999913,0.00012198920265780325,0.326081538187642,0.8898011700609048,0.8160442800722943,0.9593552976185206,211337216,95805440,6287360,430735360,101543936,332955648,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61288448,1422643.4398643011,0,911175.0850562681,0,49176.58829414708,0,0,1417202.5883133558,11,6,6,4,8,17,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758180,1.5088282759857277,6.330683983906246,0.17663330236471658,0.21622359154929285,4.835866492457566,1.1767175054747214,0.4536334292942553,0.10088126033810015,1.5337928964482308,0.7981100053999913,0.00012198920265780325,0.326081538187642,1.0921085151018746,0.7978440374139476,0.9797527185367774,211337216,96133120,6287360,430735360,101543936,332967936,46772224,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61288448,2334665.066704313,0,911175.0850562681,0,49176.58829414708,0,0,1447334.5715233604,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758181,1.5286059288775753,6.330683983906246,0.17663330236471658,0.21622359154929285,4.835866492457566,1.1767175054747214,0.45117482662250624,0.10088126033810015,0.3739918122937912,0.7981100053999913,0.00012198920265780325,0.326081538187642,1.0921085151018746,0.7796437947556009,1.000150139455034,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61288448,2334665.066704313,0,840879.1360452678,0,50054.992056702926,0,0,1477466.5547333653,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758182,1.5286059288775755,6.330683983906246,0.16382445188290667,0.21622359154929285,4.835866492457566,1.1767175054747214,0.45117482662250624,0.10088126033810015,0.3739918122937912,0.7981100053999913,0.0000857758148702384,0.33274521995957945,1.0921085151018746,0.761443552097254,1.0205475603732908,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4747264,276406272,94744576,4546560,2846720,306135040,8310784,61288448,2334665.066704313,0,840879.1360452678,0,50054.992056702926,0,0,1507598.5379433702,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,2.067,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.002388888888888889,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.004477777777777778,0.004678260869565217,0.008891927083333336
1705758183,1.5286059288775755,6.612916081236368,0.19212875304300625,0.21622359154929285,4.835866492457566,1.1767175054747214,0.4593896493530903,0.10088126033810015,0.349340220603151,0.7981100053999913,0.0000857758148702384,0.33274521995957945,1.0921085151018746,1.07533630563456,1.0409449812915474,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4747264,276406272,94744576,4546560,2846720,306135040,8294400,61288448,2898434.0273342696,0,921657.6036002251,0,36956.66884713419,0,0,1537730.5211533746,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,1.733,2,18.6,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.0023333333333333335,0.003043478260869565,0.004617647058823529,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.0044666666666666665,0.004678260869565217,0.008891927083333336
1705758184,1.5286059288775755,6.612916081236368,0.19212875304300625,0.21622359154929285,4.835866492457566,1.1767175054747214,0.4593896493530903,0.10088126033810015,0.349340220603151,0.7981100053999912,0.0000857758148702384,0.33274521995957945,1.0921085151018746,1.07533630563456,1.0613424022098041,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4747264,276406272,94744576,4546560,2846720,306135040,8294400,61288448,2898434.0273342696,0,921657.6036002251,0,36956.66884713419,0,0,1567862.5043633797,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,1.733,2,17,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.0023333333333333335,0.003043478260869565,0.004525862068965518,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.0044666666666666665,0.004678260869565217,0.008877492877492878
1705758185,1.5286059288775755,6.612916081236368,0.19212875304300625,0.21622359154929285,4.835866492457566,1.1767175054747214,0.4593896493530903,0.09336120521886204,0.349340220603151,0.7981100053999912,0.0000857758148702384,0.33274521995957945,1.0921085151018746,1.07533630563456,1.223845255095402,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4751360,276406272,94744576,4546560,2846720,306135040,8294400,61288448,2898434.0273342696,0,921657.6036002251,0,36956.66884713419,0,0,1807918.9926002854,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,1.733,2,17,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.0023333333333333335,0.003043478260869565,0.004525862068965518,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.0044666666666666665,0.004678260869565217,0.008877492877492878
1705758186,1.5286059288775755,6.612916081236368,0.19212875304300625,0.21622359154929285,4.835866492457566,1.1767175054747214,0.4593896493530903,0.09336120521886204,0.349340220603151,0.8102194116413967,0.0000857758148702384,0.33274521995957945,0.841661942647128,1.07533630563456,1.223845255095402,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4751360,276406272,94744576,4546560,2846720,306130944,8294400,61288448,2898434.0273342696,0,921657.6036002251,0,36956.66884713419,0,0,1807918.9926002854,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,1.733,2,17,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.0023333333333333335,0.003043478260869565,0.004525862068965518,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.0044666666666666665,0.004678260869565217,0.008877492877492878
1705758187,1.5286059288775755,6.612916081236368,0.19212875304300625,0.21622359154929285,4.113132812197303,1.1767175054747214,0.4593896493530903,0.09336120521886204,0.349340220603151,0.8102194116413967,0.0001123692515392251,0.33274521995957945,0.841661942647128,1.07533630563456,1.223845255095402,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4751360,276406272,94744576,4546560,2846720,306130944,8294400,61288448,2898434.0273342696,0,921657.6036002251,0,36956.66884713419,0,0,1807918.9926002854,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,8.8,4.6,26.067,1.933,1.733,1.933,17,0,0,0.019560810810810816,0.003032085561497326,0.03257211538461538,0.03763888888888889,0.0023333333333333335,0.0030459770114942527,0.004525862068965518,0.04105392156862746,0.004657754010695188,0.08381159420289853,0.04797222222222222,0.0044666666666666665,0.004682758620689655,0.008877492877492878
1705758188,1.5286059288775755,6.612916081236368,0.19212875304300625,0.21622359154929285,4.032535037323011,1.1767175054747214,0.4593896493530903,0.09336120521886204,0.349340220603151,0.8102194116413967,0.00011506361859227536,0.33274521995957945,0.8416619426471282,1.07533630563456,1.223845255095402,211337216,96133120,6287360,430735360,101543936,332967936,46796800,4751360,276406272,94744576,4546560,2846720,306130944,8294400,61288448,2898434.0273342696,0,921657.6036002251,0,36956.66884713419,0,0,1807918.9926002854,11,6,6,4,8,20,5,7,3,11,1,3,5,16,8,9.133,4.333,25.6,2.2,2,2.2,18,0,0,0.019633333333333332,0.003032085561497326,0.032467532467532464,0.03736413043478261,0.002352941176470589,0.003,0.00452991452991453,0.04123831775700935,0.004657754010695188,0.08396011396011395,0.04747282608695652,0.004470588235294118,0.0046,0.008889830508474576
