time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705819126,1.2351341099971798,3.9339648972143184,0.16760891060315125,0.20660174111853485,4.000156343556661,1.2286410876257803,0.24261350232583292,0.08631511485850489,0.6796386560083287,0.5818591752636972,0.00009383503800320285,0.3052570560486119,0.32167662202617586,0.8223942588259978,1.0473176902382004,214949888,83615744,6356992,431177728,110084096,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,670910.9451211315,62113.03914559909,0,24562.245142720076,1569013.1309352005,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.267,4.533,26,1.8,1.933,1.867,18.467,0,0,0.01477,0.003,0.028400195694716242,0.031991525423728816,0.0022459016393442622,0.003048780487804878,0.003385964912280702,0.023626,0.0046,0.04994618395303327,0.04673728813559322,0.004449180327868852,0.00468780487804878,0.007000000000000004
1705819127,1.2351341099971798,3.9339648972143184,0.16760891060315125,0.20660174111853485,3.3703650618998617,1.2286410876257803,0.248985742921676,0.08631511485850489,0.6796386560083287,0.5940558827236988,0.00009383503800320285,0.3052570560486119,0.32841221199903214,0.8223942588259978,1.062944743935304,214949888,83615744,6356992,431177728,110084096,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,688532.4126804871,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.267,4.533,26,1.8,2.2,1.867,18.467,0,0,0.01477,0.003,0.028400195694716242,0.031991525423728816,0.0021000000000000003,0.003048780487804878,0.003385964912280702,0.023626,0.0046,0.04994618395303327,0.04673728813559322,0.00442,0.00468780487804878,0.007000000000000004
1705819128,1.2351341099971798,3.9339648972143184,0.16760891060315125,0.20660174111853485,3.30369578950725,1.2286410876257803,0.2553579835175191,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.33514780197188837,0.8223942588259978,1.062944743935304,214949888,83615744,6356992,431177728,110084096,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,706153.8802398429,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.267,4.533,26,1.8,2.2,2.267,18.467,0,0,0.01477,0.003,0.028400195694716242,0.031991525423728816,0.0021000000000000003,0.0030465116279069764,0.003385964912280702,0.023626,0.0046,0.04994618395303327,0.04673728813559322,0.00442,0.004683720930232557,0.007000000000000004
1705819129,1.2351341099971798,3.9339648972143184,0.17500226483466505,0.20660174111853485,3.2370265171146393,1.2286410876257803,0.2617302241133622,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.40413539837137535,0.7178976460996711,1.062944743935304,214949888,83615744,6356992,431177728,110084096,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,723775.3477991986,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.4,4.533,24.867,1.933,2.333,2.4,18.867,0,0,0.014672619047619047,0.003,0.028404572564612325,0.032341269841269844,0.0021818181818181815,0.0030659340659340657,0.003413892908827786,0.023601190476190474,0.0046,0.05231818181818189,0.0471031746031746,0.004436363636363637,0.004718681318681318,0.007191176470588239
1705819130,1.2351341099971798,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.26810246470920535,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.40413539837137535,0.704191075119238,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,741396.8153585545,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.4,4.533,24.867,1.933,2.333,2.4,18.867,0,0,0.014672619047619047,0.003,0.028404572564612325,0.032341269841269844,0.0021818181818181815,0.0030659340659340657,0.003413892908827786,0.023601190476190474,0.0046,0.05231818181818189,0.0471031746031746,0.004436363636363637,0.004718681318681318,0.007191176470588239
1705819131,1.2351341099971798,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.27447470530504847,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.40413539837137535,0.6904845041388047,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,759018.2829179101,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.4,4.533,24.867,1.933,2.333,2.4,18.867,0,0,0.014672619047619047,0.003,0.028404572564612325,0.032341269841269844,0.0021818181818181815,0.0030659340659340657,0.003413892908827786,0.023601190476190474,0.0046,0.05231818181818189,0.0471031746031746,0.004436363636363637,0.004718681318681318,0.007191176470588239
1705819132,0.9899908675154895,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.2808469459008916,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.40413539837137535,0.6767779331583712,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,776639.7504772659,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.4,4.533,24.867,1.933,2.333,2.4,18.867,0,0,0.014672619047619047,0.003,0.028404572564612325,0.032341269841269844,0.0021818181818181815,0.0030659340659340657,0.003413892908827786,0.023601190476190474,0.0046,0.05231818181818189,0.0471031746031746,0.004436363636363637,0.004718681318681318,0.007191176470588239
1705819133,0.9694052990155364,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.23699000000000137,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.40413539837137535,0.663071362177938,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8171520,48369664,0,1670849.6591702001,0,0,655360,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,9.4,4.533,24.867,1.933,2.333,2.4,18.867,0,0,0.014672619047619047,0.003,0.028404572564612325,0.032341269841269844,0.0021818181818181815,0.0030659340659340657,0.003413892908827786,0.023601190476190474,0.0046,0.05231818181818189,0.0471031746031746,0.004436363636363637,0.004718681318681318,0.007191176470588239
1705819134,0.9529268454327033,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.23699000000000137,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.3052570560486119,0.40413539837137535,0.8475496408956498,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8183808,48369664,0,1670849.6591702001,0,0,655360,62113.03914559909,0,24562.245142720076,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.8,4.067,23.333,2.333,2.333,2.4,19.533,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.003434402332361516,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007306338028169016
1705819135,0.9324304891293704,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.23699000000000137,0.08631511485850492,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.31205732269991504,0.3382259665894837,0.8475496408956498,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8183808,48369664,0,1670849.6591702001,0,0,655360,62113.03914559909,0,37546.97955816299,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.8,4.067,23.333,2.333,2.333,2.4,19.533,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.003434402332361516,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007306338028169016
1705819136,0.9119341328260375,3.9339648972143184,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2286410876257803,0.23699000000000137,0.09163354474982337,0.6796386560083287,0.7318024476000909,0.00009383503800320285,0.31205732269991504,0.33149037661662745,0.8475496408956498,1.062944743935304,214949888,83615744,6356992,431177728,107307008,335065088,41754624,4464640,271540224,95191040,4538368,3022848,298573824,8183808,48369664,0,1670849.6591702001,0,0,655360,62113.03914559909,0,37546.97955816299,1674465.4088050313,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.8,4.067,23.333,2.333,2.333,2.4,19.533,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.003434402332361516,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007306338028169016
1705819137,0.8914377765227047,3.996617744427274,0.17500226483466505,0.20660174111853485,4.165995606875862,1.2274246000524605,0.31982252863211286,0.09163354474982337,0.24737822022012687,0.7318024476000909,0.00009383503800320285,0.31205732269991504,0.32475478664377117,0.8748013647968357,1.0722826552462552,214949888,83603456,6356992,431177728,107307008,335065088,41779200,4464640,271540224,95191040,4538368,3022848,298573824,8183808,48390144,0,2252453.468697123,0,0,786217.9326689095,36043.29736728528,0,37546.97955816299,1529641.113490364,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.8,4.067,23.333,2.333,2.333,2.4,19.533,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.003434402332361516,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007306338028169016
1705819138,0.8709414202193717,3.996617744427274,0.17500226483466505,0.200065493733436,4.165995606875862,1.2274246000524605,0.32623483898569633,0.09163354474982337,0.25243366787753857,0.745947395605707,0.0000686883950956577,0.31205732269991504,0.31801919667091494,0.8748013647968357,1.0722826552462552,214949888,83603456,6356992,431177728,107307008,335065088,41779200,4464640,271540224,95195136,4538368,3022848,298573824,8183808,48390144,0,2252453.468697123,0,0,801981.2793330371,36779.882031362395,0,37546.97955816299,1529641.113490364,13,8,6,4,7,16,7,5,3,11,1,3,6,17,8,8.8,3.933,23.333,2.333,2.333,2.4,20.667,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.0034505813953488373,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007388513513513516
1705819139,1.243985846557839,3.996617744427274,0.14348946117066624,0.200065493733436,4.165995606875862,1.446883553609173,0.38473862121500724,0.09163354474982337,0.30441240527970903,0.745947395605707,0.0000686883950956577,0.31205732269991504,0.31128360669805866,0.8748013647968357,0.9336976774436593,214945792,83603456,6356992,431177728,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3022848,298573824,8183808,48390144,0,2252453.468697123,0,0,945800.799847648,24342.05751372786,0,37546.97955816299,1360527.3498386156,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.8,3.933,23.333,2.333,2.333,2.4,20.667,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.0034505813953488373,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007388513513513516
1705819140,1.243985846557839,3.996617744427274,0.14057275675675515,0.200065493733436,4.210506827123359,1.446883553609173,0.38473862121500724,0.09163354474982337,0.3570459350821365,0.745947395605707,0.00008863756340518516,0.31205732269991504,0.30454801672520243,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431177728,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3022848,298573824,8183808,48390144,0,2252453.468697123,0,0,945800.799847648,28550.84922976835,0,37546.97955816299,1585824.5647371795,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.8,3.933,23.333,2.333,2.333,2.4,20.667,0,0,0.014578313253012048,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.0034505813953488373,0.023493975903614458,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007388513513513516
1705819141,1.243985846557839,3.996617744427274,0.1376560523428441,0.200065493733436,4.210506827123359,1.446883553609173,0.38473862121500724,0.09163354474982337,0.3570459350821365,0.745947395605707,0.00009093277330213054,0.31205732269991504,0.29781242675234615,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431177728,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3022848,298573824,8183808,48390144,0,2252453.468697123,0,0,945800.799847648,28550.84922976835,0,37546.97955816299,1585824.5647371795,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.6,3.933,23.333,2.333,2.333,2.4,20.667,0,0,0.014761904761904763,0.003,0.02840681362725451,0.03276515151515152,0.0021818181818181815,0.0030659340659340657,0.0034505813953488373,0.02366666666666667,0.0046,0.05333333333333335,0.04715909090909091,0.004436363636363637,0.004718681318681318,0.007388513513513516
1705819142,1.243985846557839,4.267669130508358,0.134739347928933,0.1642362646244493,4.210506827123359,1.446883553609173,0.38473862121500724,0.09163354474982337,0.3570459350821365,0.745947395605707,0.00009322798319907591,0.31205732269991504,0.29107683677948987,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431177728,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3022848,298573824,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,37546.97955816299,1585824.5647371795,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.6,3.933,23.333,2.333,2.2,2.4,20.667,0,0,0.014761904761904763,0.003,0.02840681362725451,0.03276515151515152,0.001857142857142857,0.0030659340659340657,0.0034505813953488373,0.02366666666666667,0.0046,0.05333333333333335,0.04715909090909091,0.004371428571428571,0.004718681318681318,0.007388513513513516
1705819143,1.243985846557839,4.267669130508358,0.1318226435150219,0.1950483182260817,4.210506827123359,1.446883553609173,0.38473862121500724,0.09163354474982337,0.3570459350821365,0.745947395605707,0.00009552319309602131,0.30341028227800837,0.28434124680663364,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431173632,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298573824,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371795,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.6,3.933,23.333,2.333,2.2,2.2,20.667,0,0,0.014761904761904763,0.003,0.02840681362725451,0.03276515151515152,0.001857142857142857,0.003064516129032258,0.0034505813953488373,0.02366666666666667,0.0046,0.05333333333333335,0.04715909090909091,0.004371428571428571,0.004716129032258065,0.007388513513513516
1705819144,1.243985846557839,4.267669130508358,0.1289059391011108,0.1950483182260817,4.210506827123359,1.446883553609173,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.745947395605707,0.00009781840299296669,0.30341028227800837,0.27760565683377736,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431173632,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298573824,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371795,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.533,3.933,23.133,2.267,2.133,2.133,20.467,0,0,0.014842519685039371,0.003,0.02871756487025948,0.03194444444444444,0.001857142857142857,0.0030425531914893616,0.003432900432900433,0.02367716535433071,0.0046,0.053348214285714235,0.047023809523809516,0.004371428571428571,0.004676595744680851,0.007297202797202799
1705819145,1.243985846557839,4.267669130508358,0.12598923468719975,0.1950483182260817,4.210506827123359,1.446883553609173,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.745947395605707,0.00010011361288991206,0.30341028227800837,0.37091515566198796,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431173632,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371798,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.533,3.933,23.133,2.267,2.133,2.133,20.467,0,0,0.014842519685039371,0.003,0.02871756487025948,0.03194444444444444,0.001857142857142857,0.0030425531914893616,0.003432900432900433,0.02367716535433071,0.0046,0.053348214285714235,0.047023809523809516,0.004371428571428571,0.004676595744680851,0.007297202797202799
1705819146,1.243985846557839,4.267669130508358,0.12307253027328866,0.1950483182260817,4.210506827123359,1.446883553609173,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.745947395605707,0.00010240882278685746,0.30341028227800837,0.37091515566198796,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431173632,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371798,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.533,3.933,23.133,2.267,2.133,2.133,20.467,0,0,0.014842519685039371,0.003,0.02871756487025948,0.03194444444444444,0.001857142857142857,0.0030425531914893616,0.003432900432900433,0.02367716535433071,0.0046,0.053348214285714235,0.047023809523809516,0.004371428571428571,0.004676595744680851,0.007297202797202799
1705819147,1.243985846557839,4.267669130508358,0.18325554122200058,0.1950483182260817,4.210506827123359,1.5908123815540525,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.745947395605707,0.00010470403268380281,0.30341028227800837,0.33210523996298696,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431173632,107307008,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371798,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.533,3.933,23.133,2.267,2.133,2.133,20.467,0,0,0.014842519685039371,0.003,0.02871756487025948,0.03194444444444444,0.001857142857142857,0.0030425531914893616,0.003432900432900433,0.02367716535433071,0.0046,0.053348214285714235,0.047023809523809516,0.004371428571428571,0.004676595744680851,0.007297202797202799
1705819148,1.243985846557839,4.267669130508358,0.18325554122200058,0.1950483182260817,4.42263449065241,1.5908123815540525,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.6134641321114391,0.00010699924258074821,0.30341028227800837,0.33210523996298696,0.8748013647968357,1.0883138167739468,214945792,83603456,6356992,431173632,98787328,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2634678.101901484,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371798,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.533,3.933,23.133,2.267,2.133,2.133,20.467,0,0,0.014842519685039371,0.003,0.02871756487025948,0.03194444444444444,0.001857142857142857,0.0030425531914893616,0.003432900432900433,0.02367716535433071,0.0046,0.053348214285714235,0.047023809523809516,0.004371428571428571,0.004676595744680851,0.007297202797202799
1705819149,1.243985846557839,4.209169408756513,0.18325554122200058,0.1950483182260817,4.42263449065241,1.5908123815540525,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.6261377670772521,0.00010929445247769358,0.30341028227800837,0.33210523996298696,0.8748013647968357,1.0883138167739468,214945792,83664896,6356992,431173632,98787328,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2257766.2272336683,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371798,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,19.667,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003415954415954416,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007185714285714285
1705819150,1.243985846557839,4.209169408756513,0.18325554122200058,0.19526071809046322,4.42263449065241,1.5908123815540525,0.38473862121500724,0.08797436234798786,0.3570459350821365,0.6388114020430652,0.00011158966237463896,0.30341028227800837,0.33210523996298696,0.7404926252588193,1.0883138167739468,214945792,83664896,6356992,431173632,98787328,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2257766.2272336683,0,0,945800.799847648,28550.84922976835,0,24307.16277965699,1585824.5647371798,13,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,19.667,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003415954415954416,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007185714285714285
1705819151,1.2415839902146109,4.209169408756513,0.18325554122200058,0.19526071809046322,4.42263449065241,1.5908123815540525,0.38473862121500724,0.08446780202235253,0.3570459350821365,0.7604180979487829,0.00011388487227158436,0.3034102822780085,0.33210523996298696,0.7259126025122054,1.0883138167739468,214949888,83664896,6356992,431173632,98787328,335413248,41779200,4464640,271536128,95195136,4538368,3018752,298582016,8183808,48390144,0,2257766.2272336683,0,0,945800.799847648,28550.84922976835,0,24307.162779657,1585824.5647371798,12,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,19.667,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003415954415954416,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007185714285714285
1705819152,1.2473224430023986,4.209169408756513,0.18325554122200058,0.19526071809046316,4.42263449065241,1.5908123815540525,0.32788921505692087,0.08446780202235253,0.3386908847704134,0.7604180979487829,0.00011618008216852974,0.31528084375766546,0.33210523996298696,0.7030011900115217,1.0883138167739468,214949888,83664896,6356992,431173632,98787328,335413248,41779200,4464640,271532032,95195136,4538368,3018752,298582016,8183808,48390144,0,2257766.2272336683,0,0,806048.222772382,43254.6596969217,0,33488.67631428338,1585824.5647371798,12,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,19.667,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003415954415954416,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007185714285714285
1705819153,1.2473224430023986,4.209169408756513,0.18325554122200058,0.19526071809046316,4.42263449065241,1.5908123815540525,0.32147690470333745,0.08446780202235253,0.3386908847704134,0.7604180979487829,0.00013771259381672283,0.314796272534127,0.33210523996298696,0.6887498418623892,0.9188784709719208,214949888,83664896,6356992,431173632,98787328,335413248,41779200,4464640,271532032,95195136,4538368,2891776,298582016,8183808,48390144,0,2257766.2272336683,0,0,790284.8761082545,43254.6596969217,0,25848.25090977934,1338933.7053487776,12,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,18.2,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003403954802259887,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007067857142857138
1705819154,1.2473224430023986,4.209169408756513,0.18325554122200058,0.19526071809046316,4.42263449065241,1.5908123815540525,0.37962331960195994,0.08446780202235253,0.3386908847704134,0.7604180979487829,0.0001169420918543156,0.314796272534127,0.33210523996298696,0.6744984937132567,1.0591587930508983,214949888,83664896,6356992,431173632,98787328,335413248,41783296,4464640,271532032,95195136,4538368,2891776,298582016,8183808,48513024,0,2257766.2272336683,0,0,867958.4329281732,43254.6596969217,0,25848.25090977934,1484208.7439466289,12,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,18.2,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003403954802259887,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007067857142857138
1705819155,1.2473224430023986,4.209169408756513,0.18325554122200058,0.19526071809046316,4.42263449065241,1.4183902290731778,0.37495047325555686,0.08446780202235253,0.3386908847704134,0.6393310210766635,0.0001146468819573702,0.314796272534127,0.33210523996298696,0.6602471455641241,0.8698186718413131,214949888,83664896,6356992,431173632,98787328,335220736,41783296,4464640,271532032,95195136,4538368,2891776,298582016,8183808,48513024,0,2257766.2272336683,0,0,703253.3568126787,43254.6596969217,0,25848.25090977934,934066.982894926,12,8,6,4,7,15,7,5,3,11,1,3,6,17,8,8.467,4.467,24.267,2.067,2.133,2.133,18.2,0,0,0.01492094861660079,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003403954802259887,0.023837944664031618,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007067857142857138
1705819156,1.2473224430023986,4.209169408756513,0.18325554122200058,0.19526071809046316,4.617705075775791,1.4183902290731778,0.37495047325555686,0.08446780202235253,0.34210808492387335,0.7714470959780896,0.00011235167206042483,0.314796272534127,0.33210523996298696,0.6459957974149918,0.8871803219778661,214949888,83664896,6356992,431173632,98787328,335220736,41783296,4464640,271532032,95191040,4538368,2891776,298582016,8183808,48513024,0,2257766.2272336683,0,0,703253.3568126787,52704.267638859106,0,25848.25090977934,952711.0344497148,12,8,6,4,7,15,7,5,3,11,1,3,6,17,8,7.733,4.467,24.267,2.067,2.133,2.133,18.2,0,0,0.014959677419354838,0.003,0.029068047337278104,0.03203125,0.001857142857142857,0.0030425531914893616,0.003403954802259887,0.02400806451612903,0.0046,0.05178899082568813,0.04703125,0.004371428571428571,0.004676595744680851,0.007067857142857138
