time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts_diskio,carts-db_diskio,catalogue-db_diskio,orders_diskio,orders-db_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705731477,1.4462335773060033,3.980215710874581,0.16091131929753755,0.20968834963275454,3.004002666279255,1.3361582845684639,0.4255076869409257,0.09081825154964,0.3752294813385159,0.7784233104398348,0.00010431746572426217,0.32732402277427214,0.3756641355274903,0.444110000000002,1.009591038489133,221970432,83853312,6139904,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302374912,8056832,48013312,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1573670.9329506792,17,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.533,4,23.933,2.133,2,2,18.4,0,0,0.01723214285714286,0.0030470588235294114,0.03019480519480519,0.0375,0.0025897435897435897,0.0030930232558139532,0.0032378976486860302,0.03841216216216215,0.00468470588235294,0.07650442477876106,0.0475,0.004517948717948718,0.004767441860465116,0.0052999999999999905
1705731478,1.4462335773060033,3.980215710874581,0.1353995000867434,0.20968834963275454,3.076590293682734,1.3361582845684639,0.4255076869409257,0.09081825154964,0.3752294813385159,0.763200652282186,0.00013941119577960264,0.32732402277427214,0.3756641355274903,0.444110000000002,1.009591038489133,221970432,83853312,6139904,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302374912,8056832,48013312,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1573670.9329506792,17,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.533,4,23.933,2.133,2,2,18.4,0,0,0.01723214285714286,0.0030470588235294114,0.03019480519480519,0.0375,0.0025897435897435897,0.0030930232558139532,0.0032378976486860302,0.03841216216216215,0.00468470588235294,0.07650442477876106,0.0475,0.004517948717948718,0.004767441860465116,0.0052999999999999905
1705731479,1.0450600000000068,3.980215710874581,0.13271764476511777,0.20968834963275454,3.1491779210862116,1.3361582845684639,0.4255076869409257,0.09081825154964,0.3752294813385159,0.9048366148890905,0.00016412661195779749,0.32732402277427214,0.37029884158907,0.444110000000002,0.998645663588631,221970432,83853312,6139904,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8056832,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1468419.3373166756,17,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.533,4,23.933,2.133,2,2,18.4,0,0,0.01723214285714286,0.0030470588235294114,0.03019480519480519,0.0375,0.0025897435897435897,0.0030930232558139532,0.0032378976486860302,0.03841216216216215,0.00468470588235294,0.07650442477876106,0.0475,0.004517948717948718,0.004767441860465116,0.0052999999999999905
1705731480,1.2332352539269615,3.980215710874581,0.13003578944349214,0.20968834963275454,3.2217655484896905,1.3361582845684639,0.4255076869409257,0.09081825154964,0.3752294813385159,0.9048366148890905,0.00016412661195779749,0.32732402277427214,0.37029884158907,0.444110000000002,0.998645663588631,221970432,83853312,6139904,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8056832,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1468419.3373166756,17,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,3.933,23.333,1.733,2,2,17.4,0,0,0.017193877551020406,0.003023121387283237,0.03079113924050633,0.0375,0.0025897435897435897,0.0030930232558139532,0.003241666666666666,0.038108108108108114,0.0046416184971098265,0.07668859649122807,0.0475,0.004517948717948718,0.004767441860465116,0.005366279069767435
1705731481,1.2080579387106174,3.980215710874581,0.16908523699305655,0.20968834963275454,3.2943531758931694,1.3361582845684639,0.4255076869409257,0.09081825154964,0.3752294813385159,0.9048366148890905,0.00013900908558030602,0.32732402277427214,0.37029884158907,0.444110000000002,0.998645663588631,221970432,83853312,6152192,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8056832,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1468419.3373166756,17,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,3.933,23.333,1.733,2,2,17.4,0,0,0.017193877551020406,0.003023121387283237,0.03079113924050633,0.0375,0.0025897435897435897,0.0030930232558139532,0.003241666666666666,0.038108108108108114,0.0046416184971098265,0.07668859649122807,0.0475,0.004517948717948718,0.004767441860465116,0.005366279069767435
1705731482,1.52033666778753,3.980215710874581,0.16908523699305655,0.20968834963275454,3.3669408032966475,1.3361582845684639,0.4255076869409257,0.09081825154964,0.3752294813385159,0.9146090623520792,0.00013627364204767605,0.32732402277427214,0.37029884158907,0.444110000000002,0.998645663588631,221999104,83853312,6152192,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8056832,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1468419.3373166756,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,3.933,23.333,1.733,2,2,17.4,0,0,0.017193877551020406,0.003023121387283237,0.03079113924050633,0.0375,0.0025897435897435897,0.0030930232558139532,0.003241666666666666,0.038108108108108114,0.0046416184971098265,0.07668859649122807,0.0475,0.004517948717948718,0.004767441860465116,0.005366279069767435
1705731483,1.52033666778753,3.980215710874581,0.16908523699305655,0.20968834963275454,3.4395284307001264,1.0643472922441126,0.4255076869409257,0.09081825154964,0.3752294813385159,0.9146090623520792,0.00013353819851504608,0.32732402277427214,0.2572891736295123,0.8100031197076363,0.998645663588631,221999104,83853312,6152192,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1468419.3373166756,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,23.333,1.733,2,2,16.4,0,0,0.017193877551020406,0.003022727272727273,0.03079113924050633,0.0375,0.0025897435897435897,0.0030930232558139532,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.07668859649122807,0.0475,0.004517948717948718,0.004767441860465116,0.005160714285714292
1705731484,1.52033666778753,3.980215710874581,0.16908523699305655,0.20968834963275454,3.5121160581036044,1.08667200223282,0.4255076869409257,0.09298357858818543,0.3752294813385159,0.9146090623520792,0.00013080275498241614,0.32732402277427214,0.2638106658956427,0.8100031197076363,0.9869388052099295,221999104,83853312,6152192,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,24.4,1.733,2,1.867,16.4,0,0,0.017193877551020406,0.003022727272727273,0.031296296296296294,0.0375,0.0025897435897435897,0.003090909090909091,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.0768831168831169,0.0475,0.004517948717948718,0.004763636363636364,0.005160714285714292
1705731485,1.52033666778753,3.980215710874581,0.16908523699305655,0.20968834963275454,3.5847036855070833,1.1089967122215274,0.4255076869409257,0.09298357858818543,0.3752294813385159,0.914609062352079,0.00009714897497918322,0.32732402277427214,0.2703321581617732,0.8100031197076363,0.9869388052099295,221999104,83853312,6152192,430559232,100581376,331202560,42401792,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,1433906.6736816543,0,0,755248.7977474895,36770.87775209283,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,24.4,1.733,2,1.867,16.4,0,0,0.017193877551020406,0.003022727272727273,0.031296296296296294,0.0375,0.0025897435897435897,0.003090909090909091,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.0768831168831169,0.0475,0.004517948717948718,0.004763636363636364,0.005160714285714292
1705731486,1.52033666778753,3.980215710874581,0.16908523699305655,0.17769742101711702,3.6572913129105613,1.1313214222102346,0.4287535410764885,0.09298357858818543,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.32732402277427214,0.2768536504279037,0.8100031197076363,0.9869388052099295,221999104,83853312,6152192,430559232,100581376,331202560,42434560,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,1433906.6736816543,0,0,917990.4615053609,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,24.4,1.733,1.8,1.867,16.4,0,0,0.017193877551020406,0.003022727272727273,0.031296296296296294,0.0375,0.0026623376623376624,0.003090909090909091,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.0768831168831169,0.0475,0.004532467532467534,0.004763636363636364,0.005160714285714292
1705731487,1.52033666778753,4.1725846504916335,0.16908523699305655,0.21345783407881203,4.355257644208709,1.3394825993224388,0.4287535410764885,0.09298357858818543,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.3275579150579158,0.28337514269403413,0.8100031197076363,0.9869388052099295,221999104,83922944,6152192,430559232,100581376,331202560,42434560,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,2109923.151783617,0,0,917990.4615053609,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,24.4,1.733,1.8,1.867,16.4,0,0,0.017193877551020406,0.003022727272727273,0.031296296296296294,0.0375,0.0026623376623376624,0.003090909090909091,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.0768831168831169,0.0475,0.004532467532467534,0.004763636363636364,0.005160714285714292
1705731488,1.52033666778753,3.565927082146261,0.16908523699305655,0.21345783407881203,4.355257644208709,1.1421042571347801,0.4287535410764885,0.09298357858818543,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.3275579150579158,0.2898966349601646,0.8100031197076363,0.9869388052099295,221999104,83922944,6152192,430559232,100581376,331202560,42434560,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,1986667.61886673,0,0,917990.4615053609,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,24.4,1.733,1.8,1.867,16.4,0,0,0.017193877551020406,0.003022727272727273,0.031296296296296294,0.0375,0.0026623376623376624,0.003090909090909091,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.0768831168831169,0.0475,0.004532467532467534,0.004763636363636364,0.005160714285714292
1705731489,1.52033666778753,3.6369105816714287,0.16908523699305655,0.21345783407881203,4.355257644208709,1.1197795471460728,0.4287535410764885,0.09298357858818543,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.3275579150579158,0.2964181272262951,0.8100031197076363,0.9869388052099295,221999104,83922944,6152192,430559232,100581376,331202560,42434560,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,2026214.310857867,0,0,917990.4615053609,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.867,4.067,24.4,1.733,1.8,1.867,16.4,0,0,0.017193877551020406,0.003022727272727273,0.031296296296296294,0.0375,0.0026623376623376624,0.003090909090909091,0.0032303523035230354,0.038108108108108114,0.0046409090909090905,0.0768831168831169,0.0475,0.004532467532467534,0.004763636363636364,0.005160714285714292
1705731490,1.52033666778753,4.259009971509987,0.16908523699305655,0.21345783407881203,4.355257644208709,1.0974548371573656,0.4287535410764885,0.07740689201677713,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.3275579150579158,0.30293961949242554,0.8100031197076363,0.9869388052099295,221999104,83922944,6152192,430559232,100581376,331202560,42434560,4542464,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,2372801.5194681864,0,0,917990.4615053609,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.733,4.067,24.4,1.6,1.667,1.733,16,0,0,0.01746173469387755,0.003022727272727273,0.031296296296296294,0.03735294117647059,0.0026338028169014087,0.0030476190476190477,0.003191256830601093,0.03834459459459459,0.0046409090909090905,0.0768831168831169,0.04747058823529412,0.004526760563380282,0.004685714285714286,0.004944262295081967
1705731491,1.52033666778753,4.259009971509987,0.16908523699305655,0.21345783407881203,3.660920694280736,1.075130127168658,0.43207769985298866,0.08488444600335245,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.25241612934363,0.309461111758556,0.8100031197076363,0.9869388052099295,221999104,83922944,6152192,430559232,100581376,331202560,42434560,4546560,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,2372801.5194681864,0,0,977282.915190514,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,17,7,5,3,11,1,3,6,16,8,7.733,4.067,24.4,1.6,1.667,1.733,16,0,0,0.01746173469387755,0.003022727272727273,0.031296296296296294,0.03735294117647059,0.0026338028169014087,0.0030476190476190477,0.003191256830601093,0.03834459459459459,0.0046409090909090905,0.0768831168831169,0.04747058823529412,0.004526760563380282,0.004685714285714286,0.004944262295081967
1705731492,1.52033666778753,4.259009971509987,0.17970698746487337,0.17786462965381208,3.588333066877257,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31621942585699314,0.914609062352079,0.00009714897497918322,0.24695683075933142,0.3159826040246865,0.8100031197076363,0.9869388052099295,221999104,83922944,6152192,430559232,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2846720,302370816,8065024,48033792,0,2372801.5194681864,0,0,977282.915190514,56126.24751638615,0,0,1112692.5222537534,16,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.467,4.067,24.4,1.6,1.667,1.733,16,0,0,0.017902439024390242,0.003022727272727273,0.031296296296296294,0.03735294117647059,0.0026338028169014087,0.0030476190476190477,0.003191256830601093,0.03893750000000001,0.0046409090909090905,0.0768831168831169,0.04747058823529412,0.004526760563380282,0.004685714285714286,0.004944262295081967
1705731493,1.52033666778753,4.259009971509987,0.14999998092865185,0.1743069990858319,3.515745439473778,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31621942585699314,0.9010496330928633,0.00009714897497918322,0.2414975321750328,0.32250409629081694,0.8100031197076363,1.0336692492459947,221999104,83922944,6139904,430559232,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2846720,302370816,8065024,48152576,0,2372801.5194681864,0,0,977282.915190514,56126.24751638615,0,0,1597832.8005634719,16,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.467,4.067,24.4,1.6,1.667,1.733,16,0,0,0.017902439024390242,0.003022727272727273,0.031296296296296294,0.03735294117647059,0.0026338028169014087,0.0030476190476190477,0.003191256830601093,0.03893750000000001,0.0046409090909090905,0.0768831168831169,0.04747058823529412,0.004526760563380282,0.004685714285714286,0.004944262295081967
1705731494,1.52033666778753,4.259009971509987,0.17664605730632607,0.1707493685178517,3.4431578120703,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31621942585699314,0.9010496330928633,0.00009714897497918322,0.23603823359073423,0.2727874999999713,0.7885909381890601,1.0336692492459947,221999104,83922944,6139904,430559232,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2846720,302370816,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,56126.24751638615,0,0,1597832.8005634719,16,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.467,4.067,24.4,1.6,1.667,1.733,16,0,0,0.017902439024390242,0.003022727272727273,0.031296296296296294,0.03735294117647059,0.0026338028169014087,0.0030476190476190477,0.003191256830601093,0.03893750000000001,0.0046409090909090905,0.0768831168831169,0.04747058823529412,0.004526760563380282,0.004685714285714286,0.004944262295081967
1705731495,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,3.3705701846668212,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31621942585699314,0.9010496330928633,0,0.33346370889278076,0.2727874999999713,0.7885909381890601,1.0336692492459947,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302370816,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,56126.24751638615,0,0,1597832.8005634719,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.8,4.2,25.267,1.933,1.667,1.733,17.4,0,0,0.018043478260869564,0.003011111111111111,0.031176814988290398,0.03734939759036145,0.0026338028169014087,0.0030476190476190477,0.0032038567493112946,0.039285714285714285,0.00462,0.07511574074074072,0.04746987951807229,0.004526760563380282,0.004685714285714286,0.00496694214876033
1705731496,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,3.297982557263343,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31621942585699314,0.8772628067863578,0,0.33346370889278076,0.3220084628785911,0.7885909381890601,1.0336692492459947,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302370816,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,56126.24751638615,0,0,1597832.8005634719,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.8,4.2,25.267,1.933,1.667,1.733,17.4,0,0,0.018043478260869564,0.003011111111111111,0.031176814988290398,0.03734939759036145,0.0026338028169014087,0.0030476190476190477,0.0032038567493112946,0.039285714285714285,0.00462,0.07511574074074072,0.04746987951807229,0.004526760563380282,0.004685714285714286,0.00496694214876033
1705731497,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,3.225394929859865,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31458763073136775,0.8772628067863578,0,0.33346370889278076,0.31548697061246056,0.7885909381890601,1.0336692492459947,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302370816,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,44468.57018781891,0,0,1597832.8005634719,17,13,6,4,8,16,7,5,3,11,1,3,6,16,8,8.8,4.2,25.267,1.933,1.667,1.733,17.4,0,0,0.018043478260869564,0.003011111111111111,0.031176814988290398,0.03734939759036145,0.0026338028169014087,0.0030476190476190477,0.0032038567493112946,0.039285714285714285,0.00462,0.07511574074074072,0.04746987951807229,0.004526760563380282,0.004685714285714286,0.00496694214876033
1705731498,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,3.1528073024563863,1.1983799192010103,0.43207769985298866,0.08488444600335245,0.31458763073136775,0.8772628067863578,0,0.33346370889278076,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,44468.57018781891,0,0,1686171.7612809315,17,13,6,4,8,16,7,5,3,11,1,3,7,16,8,8.8,4.2,25.267,1.933,1.667,1.733,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031176814988290398,0.03734939759036145,0.0026338028169014087,0.0030476190476190477,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07511574074074072,0.04746987951807229,0.004526760563380282,0.004685714285714286,0.004972587412587413
1705731499,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,3.080219675052908,1.1983799192010103,0.43207769985298866,0.0685541539829859,0.31458763073136775,0.8772628067863578,0,0.33346370889278076,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,44468.57018781891,0,0,1686171.7612809315,17,13,6,4,8,16,7,5,3,11,1,3,7,16,8,8.8,4.2,23.933,1.933,1.667,1.933,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031406605922551255,0.03734939759036145,0.0026338028169014087,0.0030481927710843374,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07474299065420563,0.04746987951807229,0.004526760563380282,0.004686746987951807,0.004972587412587413
1705731500,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,3.0076320476494294,1.1983799192010103,0.43207769985298866,0.06994843085846927,0.31458763073136775,0.8772628067863578,0,0.33346370889278076,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,44468.57018781891,0,0,1686171.7612809315,17,13,6,4,8,16,7,5,3,11,1,3,7,16,8,8.8,4.2,23.933,1.933,1.667,1.933,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031406605922551255,0.03734939759036145,0.0026338028169014087,0.0030481927710843374,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07474299065420563,0.04746987951807229,0.004526760563380282,0.004686746987951807,0.004972587412587413
1705731501,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,2.935044420245951,1.1983799192010103,0.43207769985298866,0.08365661252900304,0.31458763073136775,0.8772628067863578,0,0.33346370889278076,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2372801.5194681864,0,0,977282.915190514,44468.57018781891,0,0,1686171.7612809315,17,13,6,4,8,16,7,5,3,11,1,3,7,16,8,8.8,4.2,23.933,1.933,2,1.933,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031406605922551255,0.03734939759036145,0.0025428571428571427,0.0030481927710843374,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07474299065420563,0.04746987951807229,0.004508571428571429,0.004686746987951807,0.004972587412587413
1705731502,1.4811410298191334,4.259009971509987,0.17664605730632607,0.21507144836321995,2.8624567928424725,1.1983799192010103,0.36650630825279895,0.08365661252900304,0.2718116722187424,0.8772628067863578,0,0.33346370889278076,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2372801.5194681864,0,0,828972.0887860603,17807.181622596992,0,0,1686171.7612809315,17,13,6,4,8,16,7,5,3,11,1,3,7,16,8,8.8,4.2,23.933,1.933,2,1.933,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031406605922551255,0.03734939759036145,0.0025428571428571427,0.0030481927710843374,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07474299065420563,0.04746987951807229,0.004508571428571429,0.004686746987951807,0.004972587412587413
1705731503,1.4811410298191334,3.614763729819575,0.17664605730632607,0.21507144836321995,2.789869165438994,1.101513907139687,0.35930501325524905,0.08365661252900304,0.2772355392462944,0.8772628067863578,0,0.33346370889278076,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83922944,6139904,430567424,100581376,331403264,42434560,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2013875.7429566314,0,0,812684.0401995517,18162.515094732462,0,0,1686171.7612809315,17,13,6,4,8,16,7,5,3,11,1,3,7,16,8,8.8,4.2,23.933,1.933,2,1.933,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031406605922551255,0.03734939759036145,0.0025428571428571427,0.0030481927710843374,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07474299065420563,0.04746987951807229,0.004508571428571429,0.004686746987951807,0.004972587412587413
1705731504,1.4811410298191334,4.07468536436835,0.17664605730632607,0.21423540205392322,2.804695895995491,1.9984391474230554,0.43508195045490117,0.08365661252900304,0.28265940627384645,0.8772628067863578,0,0.33817050143366617,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83943424,6139904,430567424,100581376,331505664,42450944,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2002408.8233304014,0,0,921170.8181415477,18517.84856686793,0,0,1686171.7612809315,17,13,6,4,8,17,7,5,3,11,1,3,7,16,8,8.8,4.2,23.933,1.933,2,1.933,18.6,0,0,0.018043478260869564,0.003010928961748634,0.031406605922551255,0.03734939759036145,0.0025428571428571427,0.0030481927710843374,0.003206993006993007,0.039285714285714285,0.004619672131147541,0.07474299065420563,0.04746987951807229,0.004508571428571429,0.004686746987951807,0.004972587412587413
1705731505,1.4811410298191334,3.962274185560792,0.17664605730632607,0.21423540205392322,4.371421983398176,1.9984391474230554,0.437054574285337,0.08365661252900304,0.32543202165312174,0.8772628067863578,0,0.33817050143366617,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83943424,6139904,430567424,108736512,331505664,42450944,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2196033.8479426396,0,0,965229.2648548651,21320.008328128253,0,0,1686171.7612809315,17,13,6,4,9,17,7,5,3,11,1,3,7,16,8,9.2,4.2,23.933,2.333,2.4,2.333,19.8,0,0,0.017864077669902917,0.003010928961748634,0.031406605922551255,0.03720588235294117,0.002561643835616438,0.0031463414634146343,0.0032311977715877437,0.039166666666666676,0.004619672131147541,0.07474299065420563,0.04744117647058823,0.004512328767123288,0.004863414634146341,0.005176829268292687
1705731506,1.516363863006067,3.962274185560792,0.17664605730632607,0.21423540205392322,4.371421983398176,1.9984391474230554,0.437054574285337,0.08365661252900304,0.32543202165312174,0.8772628067863578,0,0.33817050143366617,0.4783622033969714,0.8043782642515855,1.0454080240174553,222052352,83943424,6139904,430567424,108736512,331505664,42450944,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2196033.8479426396,0,0,965229.2648548651,21320.008328128253,0,0,1686171.7612809315,17,13,6,4,9,17,7,5,3,11,1,3,7,16,8,9.2,4.2,23.933,2.333,2.4,2.333,19.8,0,0,0.017864077669902917,0.003010928961748634,0.031406605922551255,0.03720588235294117,0.002561643835616438,0.0031463414634146343,0.0032311977715877437,0.039166666666666676,0.004619672131147541,0.07474299065420563,0.04744117647058823,0.004512328767123288,0.004863414634146341,0.005176829268292687
1705731507,1.4446456728386619,3.962274185560792,0.17664605730632607,0.21423540205392322,4.371421983398176,1.9984391474230554,0.437054574285337,0.08365661252900304,0.32543202165312174,0.8586066909651078,0,0.33817050143366617,0.4783622033969714,0.8043782642515855,1.0454080240174553,222031872,83943424,6139904,430567424,108736512,331505664,42450944,4546560,248016896,97247232,4644864,2842624,302374912,8048640,48152576,0,2196033.8479426396,0,0,965229.2648548651,21320.008328128253,0,0,1686171.7612809315,17,13,6,4,9,17,7,5,3,11,1,3,7,16,8,8.333,4.2,23.933,2.333,2.4,2.333,19.8,0,0,0.017769230769230766,0.003010928961748634,0.031406605922551255,0.03720588235294117,0.002561643835616438,0.0031463414634146343,0.0032311977715877437,0.03947058823529412,0.004619672131147541,0.07474299065420563,0.04744117647058823,0.004512328767123288,0.004863414634146341,0.005176829268292687
