time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,front-end_error,orders_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705826022,1.1488477240642583,3.7504736726151053,0.1922998039511381,0.18053506329477498,4.362968192336406,0.449796666666676,0.46267891887726476,0.07616334282991784,1.204277026353385,0.7876218056588221,0.0002564278682143784,0.2569756842649864,0.3024727903360709,1.0270948363443526,1.1875538639893328,207454208,82477056,6148096,430608384,100593664,332361728,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47693824,2526723.9480061685,0,938997.0910632065,0,54448.173872586485,0,0,0,1612704.2456854125,12,7,6,4,8,18,9,7,3,11,1,3,6,21,10,8.667,3.6,23.933,2.667,2.6,2.6,18.933,0,0,0.01488532110091743,0.003033149171270718,0.028932926829268294,0.01932142857142857,0.0014399999999999997,0.003,0.00511002444987775,0.024683486238532112,0.004659668508287293,0.07219072164948455,0.03720588235294117,0.004288,0.0046,0.009051344743276284
1705826023,1.1488477240642583,3.7504736726151053,0.1922998039511381,0.18053506329477498,3.583608653987752,1.0847346673475957,0.46267891887726476,0.07616334282991784,1.204277026353385,0.7876218056588221,0.0002564278682143784,0.2569756842649864,0.3024727903360709,1.0270948363443526,1.1875538639893328,207454208,82477056,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47693824,2526723.9480061685,0,938997.0910632065,0,54448.173872586485,0,0,0,1612704.2456854125,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.6,23.933,2.667,2.6,2.6,18.933,0,0,0.01488532110091743,0.003033149171270718,0.028932926829268294,0.01932142857142857,0.0014399999999999997,0.003,0.00511002444987775,0.024683486238532112,0.004659668508287293,0.07219072164948455,0.03720588235294117,0.004288,0.0046,0.009051344743276284
1705826024,1.1488477240642583,3.11790940680766,0.1922998039511381,0.18053506329477498,4.30093251533745,1.0847346673475957,0.46267891887726476,0.0812932168516265,1.204277026353385,0.7876218056588221,0.0002564278682143784,0.2569756842649864,0.3024727903360709,1.0270948363443526,1.1875538639893328,207454208,82477056,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47693824,2100560.3701255783,0,938997.0910632065,0,54448.173872586485,0,0,0,1612704.2456854125,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.933,2.667,2.6,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028932926829268294,0.01932142857142857,0.0014399999999999997,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07219072164948455,0.03720588235294117,0.004288,0.0046,0.009037406483790523
1705826025,1.1488477240642583,3.0554015122640754,0.1922998039511381,0.18053506329477498,4.30093251533745,1.0847346673475957,0.37410909408768067,0.07540529853701813,1.204277026353385,0.7876218056588221,0.0002564278682143784,0.2569756842649864,0.3024727903360709,1.0270948363443526,1.1390050655929411,207454208,82477056,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47693824,2058448.3043254754,0,840379.9493670885,0,54448.173872586485,0,0,0,1848759.5791661253,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.933,2.667,2.6,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028932926829268294,0.01932142857142857,0.0014399999999999997,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07219072164948455,0.03720588235294117,0.004288,0.0046,0.009037406483790523
1705826026,1.1488477240642583,3.6437951360424665,0.1922998039511381,0.18053506329477498,4.30093251533745,1.0847346673475957,0.3818027752649988,0.07540529853701813,1.204277026353385,0.6192810296913389,0.0002564278682143784,0.2569756842649864,0.3024727903360709,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47460352,2254502.8691884293,0,857662.6497890295,0,54448.173872586485,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.933,2.667,2.6,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028932926829268294,0.01932142857142857,0.0014399999999999997,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07219072164948455,0.03720588235294117,0.004288,0.0046,0.009037406483790523
1705826027,1.1488477240642583,3.6437951360424665,0.1922998039511381,0.18053506329477498,4.30093251533745,1.0847346673475957,0.4616208706390853,0.07540529853701813,1.204277026353385,0.6321309833610196,0.0002564278682143784,0.21944081647135927,0.3024727903360709,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,54448.173872586485,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.8,2.667,2.6,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028963414634146343,0.01932142857142857,0.0014399999999999997,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07248730964467004,0.03720588235294117,0.004288,0.0046,0.009037406483790523
1705826028,1.1488477240642583,3.6437951360424665,0.1922998039511381,0.18053506329477498,4.30093251533745,1.0847346673475957,0.4616208706390853,0.07540529853701813,1.204277026353385,0.6449809370307004,0.0002564278682143784,0.21515788840027616,0.3024727903360709,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306094080,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,54448.173872586485,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.8,2.667,2.333,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028963414634146343,0.01932142857142857,0.0016792452830188677,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07248730964467004,0.03720588235294117,0.004335849056603774,0.0046,0.009037406483790523
1705826029,1.2400529320804186,3.6437951360424665,0.1922998039511381,0.18053506329477498,4.30093251533745,1.0847346673475957,0.4616208706390853,0.07540529853701813,1.204277026353385,0.7709972201808415,0.000449349746774587,0.2108749603291931,0.3749648327602201,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306098176,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,54448.173872586485,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.8,2.667,2.333,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028963414634146343,0.01932142857142857,0.0016792452830188677,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07248730964467004,0.03720588235294117,0.004335849056603774,0.0046,0.009037406483790523
1705826030,1.2400529320804186,3.6437951360424665,,0.18053506329477498,4.300932515337449,1.0847346673475957,0.4616208706390853,0.07540529853701813,1.204277026353385,0.7709972201808415,0.0004597005655982899,0.20659203225810996,0.3749648327602201,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,100593664,332357632,41394176,4558848,254058496,93229056,4767744,3010560,306098176,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,54448.173872586485,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,8.667,3.867,23.8,2.667,2.333,2.6,22.067,0,0,0.01488532110091743,0.0030338983050847462,0.028963414634146343,0.01932142857142857,0.0016792452830188677,0.003,0.005087281795511221,0.024683486238532112,0.0046610169491525435,0.07248730964467004,0.03720588235294117,0.004335849056603774,0.0046,0.009037406483790523
1705826031,1.2400529320804186,3.6437951360424665,,0.18053506329477498,4.277545814456539,1.0847346673475957,0.4616208706390853,0.07540529853701813,,0.7709972201808415,0.0004700513844219928,0.2130465961590283,0.3749648327602201,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,98500608,332357632,41394176,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,7.6,4.267,24.533,2.4,2.333,2.6,20.2,0,0,0.014742152466367713,0.003045454545454546,0.029017857142857147,0.019041095890410958,0.0016792452830188677,0.003,0.005037593984962406,0.024347533632286998,0.004681818181818183,0.07192307692307694,0.035333333333333335,0.004335849056603774,0.0046,0.009027568922305764
1705826032,1.2400529320804186,3.6437951360424665,0.1607258146726015,0.18053506329477498,4.277545814456539,1.0847346673475957,0.4616208706390853,0.07540529853701813,0.36525509879916496,0.7709972201808415,0.0004804022032456956,0.25218335065235115,0.3749648327602201,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,98500608,332357632,41394176,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,26024.525065124846,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,7.6,4.267,24.533,2.4,2.333,2.6,20.2,0,0,0.014742152466367713,0.003045454545454546,0.029017857142857147,0.019041095890410958,0.0016792452830188677,0.003,0.005037593984962406,0.024347533632286998,0.004681818181818183,0.07192307692307694,0.035333333333333335,0.004335849056603774,0.0046,0.009027568922305764
1705826033,1.2400529320804186,3.6437951360424665,0.1607258146726015,0.1489752775425571,4.277545814456539,1.0847346673475957,0.4616208706390853,0.07540529853701813,0.36525509879916496,0.7709972201808415,0.00023558191435147323,0.25218335065235115,0.3749648327602201,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,98500608,332357632,41394176,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47460352,2254502.8691884293,0,1036962.0253164556,0,26024.525065124846,0,0,0,1587150.1244723455,12,7,6,4,8,15,9,7,3,11,1,3,6,21,10,6.667,4.267,24.533,2.4,2.333,2.533,20.2,0,0,0.014369266055045873,0.003045454545454546,0.029017857142857147,0.019041095890410958,0.0016792452830188677,0.003,0.005037593984962406,0.024084862385321103,0.004681818181818183,0.07192307692307694,0.035333333333333335,0.004335849056603774,0.0046,0.009027568922305764
1705826034,1.2400529320804186,3.6437951360424665,0.1607258146726015,0.189370642201837,4.277545814456539,1.0418260217472641,0.46140286672766107,0.07540529853701813,0.36525509879916496,0.7709972201808415,0.0002952185144182457,0.25218335065235115,0.3749648327602201,1.0270948363443526,1.1592769780279237,207454208,82526208,6148096,430608384,98500608,332361728,41304064,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47460352,2254502.8691884293,0,866085.1885737524,0,26024.525065124846,0,0,0,1587150.1244723455,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6.667,4.267,24.533,2.4,2.333,2.533,20.2,0,0,0.014369266055045873,0.003045454545454546,0.029017857142857147,0.019041095890410958,0.0016792452830188677,0.003,0.005037593984962406,0.024084862385321103,0.004681818181818183,0.07192307692307694,0.035333333333333335,0.004335849056603774,0.0046,0.009027568922305764
1705826035,1.1704298018405037,3.9021892822412996,0.1607258146726015,0.189370642201837,4.277545814456539,1.0418260217472641,0.461402866727661,0.07540529853701813,0.36525509879916496,0.639314107462371,0.0002952185144182457,0.25218335065235115,0.3749648327602201,0.9306795848090479,1.1592769780279237,207482880,82526208,6148096,430608384,98500608,332361728,41304064,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47460352,2702031.590843386,0,866085.1885737522,0,26024.525065124846,0,0,0,1587150.1244723455,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6.667,4.267,24.533,2.4,2.333,2.533,20.2,0,0,0.014369266055045873,0.003045454545454546,0.029017857142857147,0.019041095890410958,0.0016792452830188677,0.003,0.005037593984962406,0.024084862385321103,0.004681818181818183,0.07192307692307694,0.035333333333333335,0.004335849056603774,0.0046,0.009027568922305764
1705826036,1.1704298018405037,3.9021892822412996,0.1607258146726015,0.189370642201837,4.277545814456539,1.0418260217472641,0.461402866727661,0.07540529853701813,0.36525509879916496,0.6264641537926904,0.0002952185144182457,0.25218335065235115,0.3749648327602201,0.9181271975780397,1.1592769780279237,207482880,82526208,6148096,430608384,98500608,332361728,41304064,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47460352,2702031.590843386,0,866085.1885737522,0,26024.525065124846,0,0,0,1587150.1244723455,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.267,24.533,1.733,1.667,1.867,18.2,0,0,0.014334862385321102,0.003045454545454546,0.029017857142857147,0.0189,0.0017037037037037038,0.003,0.0050436408977556114,0.02407798165137615,0.004681818181818183,0.07192307692307694,0.034107142857142864,0.004340740740740741,0.0046,0.009028678304239403
1705826037,1.1704298018405037,3.9021892822412996,0.1607258146726015,0.189370642201837,4.277545814456539,1.0418260217472641,0.461402866727661,0.07540529853701813,0.36525509879916496,0.6136142001230097,0.0002952185144182457,0.25218335065235115,0.3749648327602201,0.8999616588935124,1.1312975107415564,207482880,82526208,6148096,430608384,98500608,332361728,41304064,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47902720,2702031.590843386,0,866085.1885737522,0,26024.525065124846,0,0,0,1503393.81077461,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.267,24.533,1.733,1.667,1.867,18.2,0,0,0.014334862385321102,0.003045454545454546,0.029017857142857147,0.0189,0.0017037037037037038,0.003,0.0050436408977556114,0.02407798165137615,0.004681818181818183,0.07192307692307694,0.034107142857142864,0.004340740740740741,0.0046,0.009028678304239403
1705826038,1.1704298018405037,3.9021892822412996,0.1607258146726015,0.189370642201837,4.277545814456539,1.0418260217472641,0.461402866727661,0.0818590198264949,0.36525509879916496,0.6007642464533289,0.0002952185144182457,0.25218335065235115,0.4087194670614096,0.8817961202089855,1.1312975107415564,207482880,82526208,6148096,430608384,98500608,332361728,41304064,4558848,254058496,93229056,4767744,2883584,306098176,8404992,47902720,2702031.590843386,0,866085.1885737522,0,26024.525065124846,0,0,0,1503393.81077461,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.267,24.533,1.733,1.667,1.867,18.2,0,0,0.014334862385321102,0.003045454545454546,0.029017857142857147,0.0189,0.0017037037037037038,0.003,0.0050436408977556114,0.02407798165137615,0.004681818181818183,0.07192307692307694,0.034107142857142864,0.004340740740740741,0.0046,0.009028678304239403
1705826039,1.1704298018405037,3.9021892822412996,0.1607258146726015,0.18919636475033516,4.277545814456539,1.0418260217472641,0.461402866727661,0.07769938376354911,0.36525509879916496,0.5879142927836483,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1312975107415564,207482880,82526208,6148096,430608384,98500608,332361728,41304064,4562944,254058496,93229056,4767744,2883584,306098176,8421376,47902720,2702031.590843386,0,866085.1885737522,0,26024.525065124846,0,0,0,1503393.81077461,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.533,1.733,1.667,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.029017857142857147,0.0189,0.0017037037037037038,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07192307692307694,0.034107142857142864,0.004340740740740741,0.0046,0.00902469135802469
1705826040,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,4.277545814456539,1.042054037990014,0.461402866727661,0.07769938376354911,0.36525509879916496,0.7694206727191519,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,98500608,332361728,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,866085.1885737522,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.533,1.733,1.667,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.029017857142857147,0.0189,0.0017037037037037038,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07192307692307694,0.034107142857142864,0.004340740740740741,0.0046,0.00902469135802469
1705826041,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,4.277545814456539,1.042054037990014,0.461402866727661,0.07769938376354911,0.36525509879916496,0.7694206727191519,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,98500608,332361728,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,866085.1885737522,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.533,1.733,1.667,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.029017857142857147,0.0189,0.0017037037037037038,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07192307692307694,0.034107142857142864,0.004340740740740741,0.0046,0.00902469135802469
1705826042,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,3.4582044281914963,1.042054037990014,0.461402866727661,0.07769938376354911,0.36525509879916496,0.7694206727191519,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,98500608,332361728,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,866085.1885737522,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.467,1.733,1.667,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.028848448687350838,0.0189,0.0017037037037037038,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07153645833333336,0.034107142857142864,0.004340740740740741,0.0046,0.00902469135802469
1705826043,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,3.5295061421394873,1.042054037990014,0.461402866727661,0.07769938376354911,0.36525509879916496,0.7694206727191519,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,98500608,332361728,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,866085.1885737522,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.467,1.733,1.6,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.028848448687350838,0.0189,0.0017777777777777776,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07153645833333336,0.034107142857142864,0.004355555555555555,0.0046,0.00902469135802469
1705826044,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,3.6439412078554856,1.042054037990014,0.461402866727661,0.07769938376354911,0.36525509879916496,0.7694206727191519,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,99336192,332361728,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,866085.1885737522,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.467,1.733,1.6,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.028848448687350838,0.0189,0.0017777777777777776,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07153645833333336,0.034107142857142864,0.004355555555555555,0.0046,0.00902469135802469
1705826045,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,3.716350577929946,1.042054037990014,0.4760175763182242,0.07769938376354911,0.36525509879916496,0.7694206727191519,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,99336192,332361728,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,1018316.3737280297,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,17,9,7,3,11,1,3,6,21,10,6,4.133,24.467,1.733,1.6,1.867,14.667,0,0,0.014334862385321102,0.0030346820809248553,0.028848448687350838,0.0189,0.0017777777777777776,0.003,0.005024691358024692,0.02407798165137615,0.00466242774566474,0.07153645833333336,0.034107142857142864,0.004355555555555555,0.0046,0.00902469135802469
1705826046,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,4.344562204467619,1.0089607443137252,0.4760175763182242,0.07769938376354911,0.36525509879916496,0.6306886935136593,0.0002952185144182457,0.25218335065235115,0.4087194670614096,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306098176,8421376,47902720,2366050.253555496,0,1018316.3737280297,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,7.333,4.067,25.067,1.4,1.6,1.867,15,0,0,0.014285714285714287,0.003023391812865497,0.029037081339712924,0.019246575342465752,0.0017777777777777776,0.003,0.005126811594202899,0.024018433179723502,0.0046421052631578945,0.07211734693877553,0.03676470588235294,0.004355555555555555,0.0046,0.009044685990338162
1705826047,1.1704298018405037,3.834756167308496,0.1607258146726015,0.18919636475033516,4.344562204467619,1.0089607443137252,0.4760175763182242,0.07769938376354911,0.36525509879916496,0.7723585629166451,0.0002952185144182457,0.21457230543047504,0.3813711165795162,1.0214525679250845,1.1260801915020877,207482880,82558976,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306094080,8421376,47902720,2366050.253555496,0,1018316.3737280297,0,26024.525065124846,0,0,0,1156979.0544584082,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,7.333,4.067,25.067,1.4,1.6,1.867,15,0,0,0.014285714285714287,0.003023391812865497,0.029037081339712924,0.019246575342465752,0.0017777777777777776,0.003,0.005126811594202899,0.024018433179723502,0.0046421052631578945,0.07211734693877553,0.03676470588235294,0.004355555555555555,0.0046,0.009044685990338162
1705826048,1.0775148302410358,3.5491732120711226,0.1607258146726015,0.18919636475033516,4.344562204467619,1.0089607443137252,0.4760175763182242,0.07769938376354911,0.36525509879916496,0.7723585629166451,0.0002952185144182457,0.2559555275854837,0.3813711165795162,1.0214525679250845,1.143078161845055,207482880,82558976,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306094080,8421376,48148480,1669072.2258312174,0,1018316.3737280297,0,26024.525065124846,0,0,0,1193596.7485285942,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,8.467,4.067,25.067,1.4,1.6,1.533,15,0,0,0.013892857142857144,0.003023391812865497,0.029037081339712924,0.019246575342465752,0.0017777777777777776,0.003,0.005126811594202899,0.02375,0.0046421052631578945,0.07211734693877553,0.03676470588235294,0.004355555555555555,0.0046,0.009044685990338162
1705826049,1.3034337148571944,3.5491732120711226,0.1607258146726015,0.18919636475033516,4.344562204467619,1.0089607443137252,0.4760175763182242,0.07769938376354911,0.36525509879916496,0.7723585629166451,0.0002952185144182457,0.2559555275854837,0.3813711165795162,1.0214525679250845,1.143078161845055,207491072,82558976,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306094080,8421376,48148480,1669072.2258312174,0,1018316.3737280297,0,26024.525065124846,0,0,0,1193596.7485285942,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,8.467,4.067,25.067,1.4,1.6,1.533,15,0,0,0.013892857142857144,0.003023391812865497,0.029037081339712924,0.019246575342465752,0.0017777777777777776,0.003,0.005126811594202899,0.02375,0.0046421052631578945,0.07211734693877553,0.03676470588235294,0.004355555555555555,0.0046,0.009044685990338162
1705826050,1.3034337148571944,3.5491732120711226,0.1607258146726015,0.18919636475033516,4.344562204467619,1.0089607443137252,0.4760175763182242,0.08718485890277065,0.36525509879916496,0.7723585629166451,0.0002952185144182457,0.2559555275854837,0.3813711165795162,1.0214525679250845,1.143078161845055,207491072,82558976,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306094080,8421376,48148480,1669072.2258312174,0,1018316.3737280297,0,26024.525065124846,0,0,0,1193596.7485285942,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,8.467,4.067,25.067,1.4,1.6,1.533,15,0,0,0.013892857142857144,0.003023391812865497,0.029037081339712924,0.019246575342465752,0.0017777777777777776,0.003,0.005126811594202899,0.02375,0.0046421052631578945,0.07211734693877553,0.03676470588235294,0.004355555555555555,0.0046,0.009044685990338162
1705826051,1.3034337148571944,3.5491732120711226,0.1607258146726015,0.18298580969759456,4.344562204467619,1.0089607443137252,0.4760175763182242,0.08718485890277065,0.36525509879916496,0.7723585629166451,0.00029521851441824566,0.2559555275854837,0.3813711165795162,0.9207527104140908,1.143078161845055,207491072,82558976,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306094080,8421376,48148480,1669072.2258312174,0,1018316.3737280297,0,26024.525065124846,0,0,0,1193596.7485285942,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,8.8,4.067,25.067,1.733,1.933,1.867,16,0,0,0.013767942583732058,0.003023391812865497,0.029037081339712924,0.019891304347826086,0.0018214285714285713,0.0030222222222222226,0.00521816037735849,0.023729665071770337,0.0046421052631578945,0.07211734693877553,0.039659090909090915,0.004364285714285715,0.004640000000000001,0.009071933962264151
1705826052,1.3034337148571944,3.596483213848589,0.15356224940886123,0.18298580969759456,4.344562204467619,1.0089607443137252,0.4760175763182242,0.08718485890277065,0.36525509879916496,0.7723585629166451,0.00029521851441824566,0.2559555275854837,0.3813711165795162,1.0880279391605292,1.143078161845055,207491072,82788352,6148096,430608384,99336192,332214272,41304064,4562944,254058496,93356032,4767744,2883584,306094080,8421376,48148480,2363490.1206504633,0,1018316.3737280297,0,26024.525065124846,0,0,0,1193596.7485285942,12,7,6,4,8,22,9,7,3,11,1,3,6,21,10,8.8,4.067,25.067,1.733,1.933,1.867,16,0,0,0.013767942583732058,0.003023391812865497,0.029037081339712924,0.019891304347826086,0.0018214285714285713,0.0030222222222222226,0.00521816037735849,0.023729665071770337,0.0046421052631578945,0.07211734693877553,0.039659090909090915,0.004364285714285715,0.004640000000000001,0.009071933962264151
