time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,emailservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,currencyservice_error,frontend_error,frontend-external_error,productcatalogservice_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705346711,0.6879348206613575,2.6152021691844887,0.5024861444566612,19.251530244955777,0.29783064247273455,6.8218311993332765,0.701303563072394,2.867880108991845,2.6392945071737683,0.22190009812149003,0.13329666666666165,107442176,50962432,10833920,41799680,43556864,15728640,38014976,10039296,45248512,2985984,8818688,52143.47092708698,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,1.067,14,14.067,1.133,156.6,20.867,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.001560326086956522,0.007251381215469614,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004316413043478261,0.009522099447513813,0.004618823529411765
1705346712,0.6879348206613575,2.6677254447549754,0.5024861444566612,19.429418396105564,0.29783064247273455,7.1141979120717656,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.13329666666666165,107442176,51003392,10833920,41799680,43556864,15728640,38014976,10039296,45248512,2981888,8818688,52143.47092708698,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,1.067,14,14.067,1.133,156.6,20.867,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.001560326086956522,0.007251381215469614,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004316413043478261,0.009522099447513813,0.004618823529411765
1705346713,0.6879348206613575,2.6677254447549754,0.5024861444566612,19.429418396105564,0.29783064247273455,7.1141979120717656,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10833920,41799680,43556864,15728640,38014976,10039296,45248512,2981888,8814592,52143.47092708698,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,1.067,14,14.067,1.133,156.6,20.867,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.001560326086956522,0.007251381215469614,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004316413043478261,0.009522099447513813,0.004618823529411765
1705346714,0.7089054653803759,2.6677254447549754,0.5024861444566612,19.429418396105564,0.29783064247273455,7.1141979120717656,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10833920,41799680,43556864,15728640,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,1.067,14,14.067,1.133,154.4,18.667,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.0015668651867893882,0.007272727272727274,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004319436924742825,0.009546811397557666,0.004618823529411765
1705346715,0.7089054653803759,2.6677254447549754,0.4695492030469653,19.429418396105564,0.29783064247273455,7.1141979120717656,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10833920,41799680,43556864,15728640,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,0.933,14,14.067,1.133,154.4,18.667,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.0015668651867893882,0.007272727272727274,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004319436924742825,0.009546811397557666,0.004618823529411765
1705346716,0.7089054653803759,2.6677254447549754,0.48057187293081016,19.429418396105564,0.2894869771112866,7.1141979120717656,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10833920,41799680,43552768,15728640,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,0.933,14,14.067,1.133,154.4,18.667,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.0015668651867893882,0.007272727272727274,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004319436924742825,0.009546811397557666,0.004618823529411765
1705346717,0.7089054653803759,2.6677254447549754,0.491594542814655,19.429418396105564,0.2894869771112866,7.1141979120717656,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10833920,41799680,43552768,15728640,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,0.933,14,14.067,1.133,146.067,18.667,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.0016119722073757346,0.007272727272727274,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004331801175841795,0.009546811397557666,0.004618823529411765
1705346718,0.7089054653803759,2.6677254447549754,0.5026172126984998,16.668174218379033,0.2894869771112866,6.939939440464034,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10833920,41799680,43552768,15388672,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,27.067,1.2,81.067,0.933,14,14.067,1.133,146.067,18.667,8.667,0,0,0,,0.002981308411214953,0.0031237113402061856,0.28125,0.06398202137998056,0.003,0.18101265822784812,0.004461538461538462,0.0016119722073757346,0.007272727272727274,0.0029529411764705883,0.004601246105919003,0.004822680412371134,0.8125,0.09833576287657919,0.0046,0.5743589743589744,0.009027777777777779,0.004331801175841795,0.009546811397557666,0.004618823529411765
1705346719,0.7089054653803759,2.6677254447549754,0.38327879040212864,16.34435057844394,0.2865485549773005,6.939939440464034,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10878976,41799680,43552768,15388672,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.533,24.533,0.933,72.6,0.933,14,11.467,1.133,134.533,16.867,7.8,0,0,0,,0.0029813374805598754,0.0031500938086303936,0.28846153846153844,0.06455112219451373,0.003,0.18386214442013127,0.004461538461538462,0.0016460894585404134,0.007296747967479675,0.0029716713881019832,0.004601244167962675,0.004870168855534708,0.8000000000000002,0.10800813008130089,0.0046,0.6076612903225808,0.009027777777777779,0.004346795710175254,0.009600271002710027,0.004630594900849858
1705346720,0.7089054653803759,2.6677254447549754,0.39144429950499426,19.168931281083207,0.2865485549773005,6.939939440464034,0.701303563072394,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,38014976,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.533,24.533,0.933,72.6,0.933,11.533,11.467,1.133,134.533,16.867,7.8,0,0,0,,0.0029813374805598754,0.0031500938086303936,0.28846153846153844,0.06455112219451373,0.003,0.18686926605504586,0.004461538461538462,0.0016460894585404134,0.007296747967479675,0.0029716713881019832,0.004601244167962675,0.004870168855534708,0.8000000000000002,0.10800813008130089,0.0046,0.6295275590551188,0.009027777777777779,0.004346795710175254,0.009600271002710027,0.004630594900849858
1705346721,0.7089054653803759,2.6677254447549754,0.48993054617193094,19.168931281083207,0.2865485549773005,6.939939440464034,0.6624189450869521,2.9726025737343384,2.6392945071737683,0.27202928363988443,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10039296,45248512,2981888,8814592,85345.7795928573,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.533,23,0.933,72.6,0.933,11.533,11.467,1.133,134.533,16.867,7.8,0,0,0,,0.0029813374805598754,0.0031654135338345865,0.28846153846153844,0.06455112219451373,0.003,0.18686926605504586,0.004461538461538462,0.0016460894585404134,0.007296747967479675,0.0029716713881019832,0.004601244167962675,0.004897744360902256,0.8000000000000002,0.10800813008130089,0.0046,0.6295275590551188,0.009027777777777779,0.004346795710175254,0.009600271002710027,0.004630594900849858
1705346722,0.7089054653803758,2.6677254447549754,0.48993054617193094,19.168931281083207,0.2865485549773005,6.939939440464034,0.6624189450869521,2.5506498956221204,2.7526181056550763,0.27836237523261415,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10039296,45248512,2981888,8814592,85345.77959285729,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.533,23,0.933,72.6,0.933,11.533,11.467,1.133,134.533,16.867,7.8,0,0,0,,0.0029813374805598754,0.0031654135338345865,0.28846153846153844,0.06455112219451373,0.003,0.18686926605504586,0.004461538461538462,0.0016460894585404134,0.007296747967479675,0.0029716713881019832,0.004601244167962675,0.004897744360902256,0.8000000000000002,0.10800813008130089,0.0046,0.6295275590551188,0.009027777777777779,0.004346795710175254,0.009600271002710027,0.004630594900849858
1705346723,0.7089054653803758,2.6677254447549754,0.48993054617193094,19.168931281083207,0.2865485549773005,6.939939440464034,0.6624189450869521,2.501106519393215,2.7526181056550763,0.27836237523261415,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10039296,45248512,2981888,8814592,85345.77959285729,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.533,22.467,0.8,72.2,0.8,11.533,11.467,1,134,16.867,7.533,0,0,0,,0.0029813374805598754,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.004407407407407408,0.001644316396018858,0.007296747967479675,0.002966292134831461,0.004601244167962675,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.0095,0.00434646411733892,0.009600271002710027,0.004620224719101124
1705346724,0.7089054653803758,2.6677254447549754,0.48993054617193094,18.986966131907167,0.2865485549773005,6.939939440464034,0.5840297685219275,2.451563143164309,2.7526181056550763,0.2735811139551107,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10039296,45248512,2985984,8814592,85345.77959285729,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.533,22.467,0.8,72.2,0.8,11.533,11.467,0.667,134,16.867,7.533,0,0,0,,0.0029813374805598754,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016443163960188577,0.007296747967479675,0.002966292134831461,0.004601244167962675,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.00434646411733892,0.009600271002710027,0.004620224719101124
1705346725,0.7089054653803758,2.6677254447549754,0.48993054617193094,18.986966131907167,0.2865485549773005,6.939939440464034,0.6876534064251429,2.4020197669354038,2.7526181056550763,0.2735811139551107,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10039296,45248512,2985984,8814592,85345.77959285729,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.8,11.533,11.467,0.667,134,16.867,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016443163960188577,0.007296747967479675,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.00434646411733892,0.009600271002710027,0.004620224719101124
1705346726,0.7474565003757526,2.6677254447549754,0.48993054617193094,18.986966131907167,0.2865485549773005,6.939939440464034,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.2897745187025215,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10215424,45277184,2985984,8814592,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.8,11.533,11.467,0.667,134,16.867,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016443163960188577,0.007296747967479675,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.00434646411733892,0.009600271002710027,0.004620224719101124
1705346727,0.7474565003757526,2.6677254447549754,0.48993054617193094,18.986966131907167,0.2865485549773005,6.939939440464034,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.27008489445793465,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10215424,45277184,2985984,8818688,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.8,11.533,11.467,0.667,134,16.867,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016443163960188577,0.007296747967479675,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.00434646411733892,0.009600271002710027,0.004620224719101124
1705346728,0.7474565003757526,1.7968075000000285,0.48993054617193094,18.986966131907167,0.2865485549773005,6.939939440464034,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.27008489445793465,107442176,51003392,10878976,42364928,43552768,15388672,37806080,10215424,45277184,2985984,8818688,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.8,11.533,11.467,0.667,134,16.867,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016443163960188577,0.007296747967479675,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.00434646411733892,0.009600271002710027,0.004620224719101124
1705346729,0.7474565003757526,1.7968075000000285,0.43039891704386724,18.986966131907167,0.2865485549773005,6.939939440464034,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.27008489445793465,107442176,51003392,11042816,42364928,43552768,15388672,37806080,10215424,45277184,2985984,8818688,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.8,11.533,11.467,0.667,134.267,17.133,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016483946750195763,0.00732,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.004346384755938395,0.009618666666666666,0.004620224719101124
1705346730,0.7474565003757526,2.502373421374656,0.43039891704386724,18.986966131907167,0.2865485549773005,6.939939440464034,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.27008489445793465,107442176,50978816,11042816,42364928,43552768,15388672,37806080,10215424,45277184,2985984,8818688,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.733,11.533,11.467,0.667,134.267,17.133,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016483946750195763,0.00732,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.004346384755938395,0.009618666666666666,0.004620224719101124
1705346731,0.7474565003757526,2.502373421374656,0.4303989170438673,18.986966131907167,0.19982999999999862,5.670457627319704,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.733,11.533,11.467,0.667,134.267,17.133,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016483946750195763,0.00732,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.004346384755938395,0.009618666666666666,0.004620224719101124
1705346732,0.7474565003757526,2.502373421374656,0.4303989170438673,18.986966131907167,0.19982999999999862,5.783419451044149,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,118388.34614717617,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.733,11.533,11.467,0.667,127.533,17.133,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016904884318766058,0.00732,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.004353727506426735,0.009618666666666666,0.004620224719101124
1705346733,0.6095943776856148,2.502373421374656,0.4303989170438673,18.986966131907167,0.19982999999999862,6.777709423466714,0.6876534064251429,3.1620588103052993,2.769691438336225,0.2735811139551107,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,96552.60226988072,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,13.467,22.467,0.8,72.2,0.733,11.533,11.467,0.667,127.533,17.133,7.533,0,0,0,,0.0029842271293375397,0.0031672932330827066,0.25892857142857145,0.06455727863931966,0.003,0.18686926605504586,0.00468,0.0016904884318766058,0.00732,0.002966292134831461,0.004601892744479496,0.004901127819548872,0.7500000000000001,0.10924932975871329,0.0046,0.6295275590551188,0.011200000000000007,0.004353727506426735,0.009618666666666666,0.004620224719101124
1705346734,0.5971367693460188,2.502373421374656,0.4303989170438673,18.986966131907167,0.27396011140059373,6.777709423466714,0.6876534064251429,3.1620588103052993,2.2148519795841817,0.2735811139551107,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,94579.46316742778,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,23.4,0.533,73.867,0.733,11.533,12.2,0.667,129.4,17.4,5.733,0,0,0,,0.002980830670926517,0.003166347992351817,0.2357142857142857,0.06134075251722311,0.003,0.18522727272727274,0.00468,0.0016673662119622238,0.007339261285909712,0.002971014492753624,0.004596166134185303,0.00489942638623327,0.7000000000000002,0.09782193958664546,0.0046,0.5933884297520663,0.011200000000000007,0.004352780692549843,0.009664842681258548,0.004622028985507247
1705346735,0.5846791610064229,2.502373421374656,0.4303989170438673,16.15300321200226,0.27396011140059373,6.777709423466714,0.6876534064251429,3.1620588103052993,2.2602287596577146,0.2735811139551107,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,92606.32406497485,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,23.4,0.533,73.867,0.733,12.133,12.2,0.667,129.4,17.4,5.733,0,0,0,,0.002980830670926517,0.003166347992351817,0.2357142857142857,0.06134075251722311,0.003,0.18424887892376682,0.00468,0.0016673662119622238,0.007339261285909712,0.002971014492753624,0.004596166134185303,0.00489942638623327,0.7000000000000002,0.09782193958664546,0.0046,0.5714876033057844,0.011200000000000007,0.004352780692549843,0.009664842681258548,0.004622028985507247
1705346736,0.5722215526668271,2.502373421374656,0.4303989170438673,15.836553776470472,0.27396011140059373,6.777709423466714,0.5849351788403871,3.1620588103052993,2.7226068044120018,0.2735811139551107,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,90633.1849625219,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,23.133,0.533,73.867,0.733,12.133,12.2,0.667,129.4,17.4,5.733,0,0,0,,0.002980830670926517,0.003180039138943249,0.2357142857142857,0.06134075251722311,0.003,0.18424887892376682,0.00468,0.0016673662119622238,0.007339261285909712,0.002971014492753624,0.004596166134185303,0.004924070450097847,0.7000000000000002,0.09782193958664546,0.0046,0.5714876033057844,0.011200000000000007,0.004352780692549843,0.009664842681258548,0.004622028985507247
1705346737,0.5597639443272313,2.502373421374656,0.4303989170438673,15.801067840348354,0.27396011140059373,6.777709423466714,0.5734742887333014,3.1620588103052993,2.7226068044120018,0.2709756979841522,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45277184,2985984,8818688,88660.04586006897,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,23.133,0.533,73.867,0.733,12.133,12.2,0.667,129.4,17.4,5.733,0,0,0,,0.002980830670926517,0.003180039138943249,0.2357142857142857,0.06134075251722311,0.003,0.18424887892376682,0.00468,0.0016673662119622238,0.007339261285909712,0.002971014492753624,0.004596166134185303,0.004924070450097847,0.7000000000000002,0.09782193958664546,0.0046,0.5714876033057844,0.011200000000000007,0.004352780692549843,0.009664842681258548,0.004622028985507247
1705346738,0.5473063359876353,2.502373421374656,0.4303989170438673,15.485177578000261,0.27396011140059373,6.777709423466714,0.5620133986262157,3.1620588103052993,2.6185027074392586,0.2709756979841522,0.2666880204996844,107442176,50978816,11042816,42364928,43552768,15400960,37806080,10215424,45137920,2985984,8818688,86686.90675761605,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,22.867,0.333,73.2,0.533,12.133,12.2,0.467,129.067,17.4,5.333,0,0,0,,0.002980830670926517,0.0031796643632773943,0.22375,0.061200000000000004,0.003,0.18424887892376682,0.004416666666666667,0.0016613965744400523,0.007339261285909712,0.0029701492537313437,0.004596166134185303,0.0049233958538993094,0.6300000000000002,0.09768000000000003,0.0046,0.5714876033057844,0.00996153846153846,0.004351673254281948,0.009664842681258548,0.004622686567164179
1705346739,0.5311788287472788,2.502373421374656,0.4303989170438673,15.16928731565217,0.27396011140059373,6.777709423466714,0.5655012050646553,3.0208623427385,2.6185027074392586,0.2709756979841522,0.24943859844478036,107442176,50978816,11042816,42364928,43552768,15400960,37683200,10403840,45137920,2985984,8818688,105217.66835626359,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.667,22.867,0.333,73.2,0.533,12.133,12.2,0.4,129.067,17.4,5.333,0,0,0,,0.002980830670926517,0.0031796643632773943,0.22375,0.061200000000000004,0.003,0.18424887892376682,0.004130434782608695,0.0016613965744400525,0.007339261285909712,0.0029701492537313437,0.004596166134185303,0.0049233958538993094,0.6300000000000002,0.09768000000000003,0.0046,0.5714876033057844,0.011500000000000008,0.00435167325428195,0.009664842681258548,0.004622686567164179
1705346740,0.518701054992351,2.502373421374656,0.4303989170438673,14.853397053304077,0.27396011140059373,6.777709423466714,0.4935546566024228,3.0208623427385,2.6185027074392586,0.2660358608770803,0.24943859844478036,107442176,50978816,11042816,42364928,43552768,15400960,37683200,10403840,45137920,2981888,8818688,102746.02944726043,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.933,22.867,0.333,73.2,0.533,12.133,12.2,0.4,129.067,17.4,5.333,0,0,0,,0.0029747235387045812,0.0031796643632773943,0.22375,0.061200000000000004,0.003,0.18424887892376682,0.004130434782608695,0.0016613965744400525,0.007339261285909712,0.0029701492537313437,0.004594944707740916,0.0049233958538993094,0.6300000000000002,0.09768000000000003,0.0046,0.5714876033057844,0.011500000000000008,0.00435167325428195,0.009664842681258548,0.004622686567164179
1705346741,0.6608348357943252,2.502373421374656,0.4303989170438673,14.537506790955984,0.27396011140059373,6.777709423466714,0.4935546566024228,2.8759465529366457,2.6185027074392586,0.2660358608770803,0.24943859844478036,107450368,50978816,11042816,42364928,43552768,15400960,37683200,10403840,45137920,2981888,8818688,56087.81979596958,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.933,22.867,0.333,73.2,0.533,12.133,12.2,0.4,129.067,17.4,5.333,0,0,0,,0.0029747235387045812,0.0031796643632773943,0.22375,0.061200000000000004,0.003,0.18424887892376682,0.004130434782608695,0.0016613965744400525,0.007339261285909712,0.0029701492537313437,0.004594944707740916,0.0049233958538993094,0.6300000000000002,0.09768000000000003,0.0046,0.5714876033057844,0.011500000000000008,0.00435167325428195,0.009664842681258548,0.004622686567164179
1705346742,0.6608348357943253,2.502373421374656,0.2433462515276505,14.221616528607889,0.27396011140059373,6.777709423466714,0.4935546566024228,2.8759465529366457,2.6185027074392586,0.2660358608770803,0.24943859844478036,107450368,50978816,11042816,42364928,43552768,15400960,37683200,10403840,45137920,2981888,8818688,56087.8197959696,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.933,22.867,0.333,73.2,0.533,12.133,12.2,0.4,129.067,17.4,5.333,0,0,0,,0.0029747235387045812,0.0031796643632773943,0.22375,0.061200000000000004,0.003,0.18424887892376682,0.004130434782608695,0.0016613965744400525,0.007339261285909712,0.0029701492537313437,0.004594944707740916,0.0049233958538993094,0.6300000000000002,0.09768000000000003,0.0046,0.5714876033057844,0.011500000000000008,0.00435167325428195,0.009664842681258548,0.004622686567164179
1705346743,0.6608348357943253,2.502373421374656,0.2906711477747225,13.905726266259796,0.27396011140059373,6.777709423466714,0.4935546566024228,2.8759465529366457,2.6185027074392586,0.2660358608770803,0.24943859844478036,107450368,50978816,11042816,42364928,43552768,15400960,37683200,10403840,45137920,2981888,8818688,56087.8197959696,0,0,0,0,4,4,9,3,3,30,4,4,4,4,3,14.933,22.867,0.333,73.2,0.533,12.133,12.2,0.4,129.067,17.4,5.333,0,0,0,,0.0029747235387045812,0.0031796643632773943,0.22375,0.061200000000000004,0.003,0.18424887892376682,0.004130434782608695,0.0016613965744400525,0.007339261285909712,0.0029701492537313437,0.004594944707740916,0.0049233958538993094,0.6300000000000002,0.09768000000000003,0.0046,0.5714876033057844,0.011500000000000008,0.00435167325428195,0.009664842681258548,0.004622686567164179
