time,adservice_cpu,cartservice_cpu,checkoutservice_cpu,currencyservice_cpu,emailservice_cpu,frontend_cpu,paymentservice_cpu,productcatalogservice_cpu,recommendationservice_cpu,redis_cpu,shippingservice_cpu,adservice_mem,cartservice_mem,checkoutservice_mem,currencyservice_mem,emailservice_mem,frontend_mem,istio-init_mem,paymentservice_mem,productcatalogservice_mem,recommendationservice_mem,redis_mem,shippingservice_mem,adservice_diskio,cartservice_diskio,currencyservice_diskio,emailservice_diskio,frontend_diskio,paymentservice_diskio,productcatalogservice_diskio,recommendationservice_diskio,redis_diskio,adservice_socket,cartservice_socket,checkoutservice_socket,currencyservice_socket,emailservice_socket,frontend_socket,istio-init_socket,paymentservice_socket,productcatalogservice_socket,recommendationservice_socket,redis_socket,shippingservice_socket,adservice_workload,cartservice_workload,checkoutservice_workload,currencyservice_workload,emailservice_workload,frontend_workload,frontend-external_workload,paymentservice_workload,productcatalogservice_workload,recommendationservice_workload,shippingservice_workload,frontend_error,frontend-external_error,adservice_latency-50,cartservice_latency-50,checkoutservice_latency-50,currencyservice_latency-50,emailservice_latency-50,frontend_latency-50,paymentservice_latency-50,productcatalogservice_latency-50,recommendationservice_latency-50,shippingservice_latency-50,adservice_latency-90,cartservice_latency-90,checkoutservice_latency-90,currencyservice_latency-90,emailservice_latency-90,frontend_latency-90,paymentservice_latency-90,productcatalogservice_latency-90,recommendationservice_latency-90,shippingservice_latency-90
1705655879,1.9978537022038445,2.8591958149553807,0.3924164787866368,33.5525737297169,0.3114605533831243,8.480635611447076,0.7846672341208675,3.7338209267117284,2.915152977237895,0.2690293045794366,0.31116211870528754,98951168,41947136,10194944,42143744,43053056,13783040,,30736384,9547776,42905600,2928640,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.067,26.733,1,72.4,1.267,12.267,13.4,1.333,153.333,19.667,8.667,,0,0.0030483383685800604,0.0031010101010101013,0.13333333333333333,0.0040498533724340185,0.003,0.05342809364548497,0.004826086956521738,0.001733267228557263,0.007436899038461538,0.0028785942492012785,0.004687009063444108,0.004781818181818182,0.22666666666666668,0.0518666666666667,0.0046,0.2015669014084508,0.008952380952380953,0.004358552305404065,0.009501802884615386,0.004616613418530353
1705655880,1.9978537022038445,2.8591958149553807,0.3924164787866368,33.5525737297169,0.3114605533831243,8.480635611447076,0.7846672341208675,3.7338209267117284,2.915152977237895,0.2639079934017375,0.31116211870528754,98951168,41947136,10194944,42143744,43053056,13783040,,30736384,9547776,42905600,2928640,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.333,26.733,1,72.4,1.267,12.267,13.4,1.333,153.333,19.667,8.667,,0,0.0030429447852760735,0.0031010101010101013,0.13333333333333333,0.0040498533724340185,0.003,0.05342809364548497,0.004826086956521738,0.001733267228557263,0.007436899038461538,0.0028785942492012785,0.004677300613496932,0.004781818181818182,0.22666666666666668,0.0518666666666667,0.0046,0.2015669014084508,0.008952380952380953,0.004358552305404065,0.009501802884615386,0.004616613418530353
1705655881,1.9978537022038445,2.8591958149553807,0.3924164787866368,33.5525737297169,0.24662645300767755,8.480635611447076,0.7846672341208675,3.7338209267117284,2.915152977237895,0.2587866822240384,0.31116211870528754,98951168,41947136,10194944,42143744,43053056,13783040,,30736384,9547776,42905600,2928640,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,26.867,1.533,77.067,1.267,12.267,14.2,1.333,154.267,19.733,8.533,,0,0.003027906976744186,0.003104014598540146,0.12586206896551724,0.00405576841209025,0.003,0.05455974842767295,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028950617283950617,0.004650232558139534,0.004787226277372263,0.22517241379310346,0.0505742296918768,0.0046,0.19996389891696748,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.004638271604938272
1705655882,1.9978537022038445,1.4041313108840408,0.3924164787866368,33.5525737297169,0.25192500611659513,8.480635611447076,0.7846672341208675,3.7338209267117284,2.915152977237895,0.3090518135692326,0.31116211870528754,98951168,41947136,10194944,42143744,43053056,13783040,,30736384,9547776,42905600,2924544,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,26.867,1.533,77.067,1.267,12.267,14.2,1.333,154.267,19.733,8.533,,0,0.003027906976744186,0.003104014598540146,0.12586206896551724,0.00405576841209025,0.003,0.05455974842767295,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028950617283950617,0.004650232558139534,0.004787226277372263,0.22517241379310346,0.0505742296918768,0.0046,0.19996389891696748,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.004638271604938272
1705655883,1.9978537022038445,1.4381985245213957,0.3924164787866368,33.5525737297169,0.2572235592255127,8.480635611447076,0.67048289413784,3.7338209267117284,2.915152977237895,0.3090518135692326,0.31116211870528754,98951168,41947136,10194944,42143744,43053056,13783040,,30736384,9547776,42905600,2924544,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,26.867,1.533,87.867,1.267,14.4,14.2,1.333,154.267,19.733,8.533,,0,0.003027906976744186,0.003104014598540146,0.12586206896551724,0.004029497299543,0.003,0.057529239766081874,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028950617283950617,0.004650232558139534,0.004787226277372263,0.22517241379310346,0.05019444444444439,0.0046,0.20029310344827586,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.004638271604938272
1705655884,1.9978537022038445,1.4722657381587507,0.5166629843131741,33.5525737297169,0.2625221123344303,8.480635611447076,0.4609374999999994,3.7338209267117284,2.915152977237895,0.3090518135692326,0.31116211870528754,98951168,41947136,9793536,42143744,43053056,13783040,,30736384,9547776,42905600,2924544,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,26.867,1.533,87.867,1.267,14.4,14.2,1.333,154.267,19.733,8.533,,0,0.003027906976744186,0.003104014598540146,0.12586206896551724,0.004029497299543,0.003,0.057529239766081874,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028950617283950617,0.004650232558139534,0.004787226277372263,0.22517241379310346,0.05019444444444439,0.0046,0.20029310344827586,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.004638271604938272
1705655885,1.9978537022038445,1.508425176998064,0.5166629843131741,33.5525737297169,0.3179131865350546,8.480635611447076,0.5469221157929856,3.7338209267117284,2.915152977237895,0.3090518135692326,0.31116211870528754,98951168,41889792,9793536,42143744,43053056,13783040,,30736384,9547776,42905600,2924544,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.6,1.533,87.867,1.267,14.4,14.2,1.333,154.267,19.733,8.533,,0,0.003027906976744186,0.003099737532808399,0.12586206896551724,0.004029497299543,0.003,0.057529239766081874,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028950617283950617,0.004650232558139534,0.004779527559055119,0.22517241379310346,0.05019444444444439,0.0046,0.20029310344827586,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.004638271604938272
1705655886,1.9978537022038445,1.5437663984099805,0.5166629843131741,33.5525737297169,0.3179131865350546,8.480635611447076,1.0813827816878387,3.7338209267117284,3.003208376180237,0.3090518135692326,0.31116211870528754,98951168,41889792,9793536,42143744,43053056,13783040,,30683136,9547776,42938368,2924544,8073216,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.6,1.533,87.867,1.267,14.4,14.2,1.333,154.267,19.733,9,,0,0.003027906976744186,0.003099737532808399,0.12586206896551724,0.004029497299543,0.003,0.057529239766081874,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028923512747875356,0.004650232558139534,0.004779527559055119,0.22517241379310346,0.05019444444444439,0.0046,0.20029310344827586,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.0046328611898017
1705655887,1.9978537022038445,1.579107619821897,0.5166629843131741,33.5525737297169,0.3179131865350546,8.661933597045424,1.0813827816878387,3.7338209267117284,3.003208376180237,0.3090518135692326,0.3207211836626207,98951168,41889792,9793536,42143744,43053056,14118912,,30683136,9547776,42938368,2924544,8146944,43650.62449379769,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.6,1.533,87.867,1.467,14.4,14.2,1.333,154.267,19.733,9,,0,0.003027906976744186,0.003099737532808399,0.12586206896551724,0.004029497299543,0.003,0.057529239766081874,0.004826086956521738,0.001769973449191407,0.007441037735849057,0.0028923512747875356,0.004650232558139534,0.004779527559055119,0.22517241379310346,0.05019444444444439,0.0046,0.20029310344827592,0.008952380952380953,0.004370987207337677,0.009507075471698111,0.0046328611898017
1705655888,1.8855319977921337,1.6144488412338134,0.5166629843131741,33.5525737297169,0.3410037962390746,8.661933597045424,1.0813827816878387,3.7338209267117284,3.003208376180237,0.3090518135692326,0.3207211836626207,98951168,41889792,9793536,42143744,43061248,14118912,,30683136,9547776,42938368,2924544,8146944,53196.53235494659,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.467,154.733,19.733,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.00492,0.00177175222945288,0.007441037735849057,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.049931640624999954,0.004600000000000001,0.20029310344827592,0.008979166666666668,0.004371318389973487,0.009507075471698111,0.0046319559228650145
1705655889,1.8855319977921337,1.6497900626457302,0.5166629843131741,28.429561729157598,0.3410037962390746,8.661933597045424,1.0813827816878387,3.1666837456681813,3.003208376180237,0.3078725689058586,0.3207211836626207,98951168,41889792,9793536,42143744,43061248,14118912,,30683136,9547776,42938368,2924544,8146944,53196.53235494659,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.467,154.733,19.733,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.00492,0.00177175222945288,0.007441037735849057,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.049931640624999954,0.004600000000000001,0.20029310344827592,0.008979166666666668,0.004371318389973487,0.009507075471698111,0.0046319559228650145
1705655890,1.8855319977921337,1.6851312840576462,0.5166629843131741,27.870352166995648,0.3410037962390746,8.661933597045424,1.0813827816878387,3.232580131007387,3.003208376180237,0.3078725689058586,0.3207211836626207,98951168,41889792,9793536,42143744,43061248,14118912,,30683136,9547776,42938368,2924544,8146944,53196.53235494659,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.533,154.733,19.733,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.004857142857142858,0.00177175222945288,0.007441037735849057,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.04993164062500002,0.004600000000000001,0.20029310344827592,0.008961538461538463,0.004371318389973487,0.009507075471698111,0.0046319559228650145
1705655891,1.8855319977921337,1.7204725054695627,0.5166629843131741,27.121314700585646,0.3410037962390746,8.661933597045424,1.0813827816878387,3.2627927211631693,3.003208376180237,0.3078725689058586,0.2812748308694299,98951168,41889792,9793536,42143744,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,53196.53235494659,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.533,154.733,19.733,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.004857142857142858,0.00177175222945288,0.007441037735849057,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.04993164062500002,0.004600000000000001,0.20029310344827592,0.008961538461538463,0.004371318389973487,0.009507075471698111,0.0046319559228650145
1705655892,1.5855045750267847,1.755813726881479,0.5166629843131741,34.14313058727919,0.3410037962390746,8.661933597045424,1.0813827816878387,3.32784128748841,3.1074158715648714,0.3078725689058586,0.28685540387413067,98951168,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,44731.85579618386,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.533,154.733,19.733,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.004857142857142858,0.00177175222945288,0.007441037735849057,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.04993164062500002,0.004600000000000001,0.20029310344827592,0.008961538461538463,0.004371318389973487,0.009507075471698111,0.0046319559228650145
1705655893,1.5540790417302492,2.120473284714986,0.5166629843131741,34.14313058727919,0.3410037962390746,8.661933597045424,1.0813827816878387,3.902913979514416,3.1074158715648714,0.3078725689058586,0.3348343802820454,98951168,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,43845.24692360142,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.533,152.067,19.933,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.004857142857142858,0.0017664041994750663,0.007426985981308412,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.04993164062500002,0.004600000000000001,0.20029310344827592,0.008961538461538463,0.004370078740157481,0.009499415887850467,0.0046319559228650145
1705655894,1.7642292967962916,2.120473284714986,0.46849584262250965,34.14313058727919,0.3410037962390746,7.044569415161393,1.0813827816878387,3.902913979514416,3.1074158715648714,0.3078725689058586,0.3348343802820454,97599488,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.467,27.867,1.667,88.467,1.6,14.4,14.2,1.533,152.067,19.933,9.267,,0,0.003027906976744186,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.004857142857142858,0.0017664041994750663,0.007426985981308412,0.002895316804407714,0.004650232558139534,0.004777970511708586,0.2225862068965517,0.04993164062500002,0.004600000000000001,0.20029310344827592,0.008961538461538463,0.004370078740157481,0.009499415887850467,0.0046319559228650145
1705655895,1.7642292967962916,2.120473284714986,0.47794942366720533,34.14313058727919,0.3410037962390746,8.628204438064477,1.0813827816878387,3.902913979514416,3.1074158715648714,0.3078725689058586,0.3348343802820454,97599488,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.067,27.867,1.667,88.467,1.6,14.4,14.2,1.533,152.067,19.933,9.267,,0,0.003030534351145038,0.0030988725065047703,0.11293103448275864,0.004026065370293752,0.003,0.057529239766081874,0.004857142857142858,0.0017664041994750663,0.007426985981308412,0.002895316804407714,0.004654961832061069,0.004777970511708586,0.2225862068965517,0.04993164062500002,0.004600000000000001,0.20029310344827592,0.008961538461538463,0.004370078740157481,0.009499415887850467,0.0046319559228650145
1705655896,1.7642292967962916,2.120473284714986,0.5672148626817449,34.14313058727919,0.3410037962390746,8.628204438064477,1.0813827816878387,3.902913979514416,3.1074158715648714,0.3078725689058586,0.3348343802820454,97599488,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,27.4,1.333,83.867,1.6,14.4,13.267,1.533,150.6,19.933,9.2,,0,0.00303003003003003,0.0031089023336214345,0.10267857142857144,0.004014432989690722,0.003,0.056085043988269793,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.002878453038674033,0.004654054054054054,0.004796024200518582,0.22053571428571428,0.049842436974789926,0.004600000000000001,0.19785958904109593,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.0046022099447513825
1705655897,1.7642292967962916,2.120473284714986,0.5672148626817449,34.14313058727919,0.3410037962390746,8.628204438064477,1.0813827816878387,3.902913979514416,3.1074158715648714,0.3078725689058586,0.3348343802820454,97599488,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,2924544,8146944,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,27.4,1.333,83.867,1.6,14.4,13.267,1.533,150.6,19.933,9.2,,0,0.00303003003003003,0.0031089023336214345,0.10267857142857144,0.004014432989690722,0.003,0.056085043988269793,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.002878453038674033,0.004654054054054054,0.004796024200518582,0.22053571428571428,0.049842436974789926,0.004600000000000001,0.19785958904109593,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.0046022099447513825
1705655898,1.7642292967962916,2.120473284714986,0.5672148626817449,34.14313058727919,0.3410037962390746,8.628204438064477,1.0813827816878387,3.902913979514416,3.1074158715648714,0.3078290645590854,0.3348343802820454,97599488,41889792,9793536,42323968,43061248,14118912,,30683136,9252864,42938368,3051520,8146944,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,27.4,1.333,72.067,1.6,12.4,13.267,1.533,150.6,19.933,9.2,,0,0.00303003003003003,0.0031089023336214345,0.10267857142857144,0.00397047817047817,0.003,0.05422535211267606,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.002878453038674033,0.004654054054054054,0.004796024200518582,0.22053571428571428,0.04622065727699532,0.004600000000000001,0.1925,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.0046022099447513825
1705655899,1.7642292967962916,2.1876416902817115,0.5672148626817449,34.14313058727919,0.3410037962390746,8.628204438064477,0.9935684541514407,3.902913979514416,3.1074158715648714,0.3078290645590854,0.3348343802820454,97599488,42139648,9793536,42323968,43061248,14118912,,30621696,9252864,42938368,3051520,8146944,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,27.4,1.333,72.067,1.6,12.4,13.267,1.533,150.6,19.933,9.2,,0,0.00303003003003003,0.0031089023336214345,0.10267857142857144,0.00397047817047817,0.003,0.05422535211267606,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.002878453038674033,0.004654054054054054,0.004796024200518582,0.22053571428571428,0.04622065727699532,0.004600000000000001,0.1925,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.0046022099447513825
1705655900,1.7642292967962916,2.1876416902817115,0.5672148626817449,34.14313058727919,0.3410037962390746,8.628204438064477,1.1253023673286213,3.902913979514416,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9793536,42323968,43061248,14118912,,30621696,9252864,43048960,3051520,8208384,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,25.4,1.333,72.067,1.6,12.4,13.267,1.533,150.6,19.933,9.2,,0,0.00303003003003003,0.0031225919439579687,0.10267857142857144,0.00397047817047817,0.003,0.05422535211267606,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.002878453038674033,0.004654054054054054,0.0048206654991243434,0.22053571428571428,0.04622065727699532,0.004600000000000001,0.1925,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.0046022099447513825
1705655901,1.7642292967962916,2.1876416902817115,0.5140224988626496,34.14313058727919,0.3410037962390746,8.628204438064477,1.1253023673286213,3.902913979514416,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14118912,,30621696,9252864,43048960,3051520,8208384,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,25.4,1.333,72.067,1.6,12.4,13.267,1.533,150.6,19.933,7.8,,0,0.00303003003003003,0.0031225919439579687,0.10267857142857144,0.00397047817047817,0.003,0.05422535211267606,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.0048206654991243434,0.22053571428571428,0.04622065727699532,0.004600000000000001,0.1925,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655902,1.7642292967962916,2.1876416902817115,0.5140224988626496,34.14313058727919,0.3410037962390746,8.628204438064477,1.1253023673286213,3.8081430026859313,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14118912,,30621696,9617408,43048960,3051520,8208384,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,25.4,1.333,72.067,1.333,12.4,13.267,1.533,150.6,19.933,7.8,,0,0.00303003003003003,0.0031225919439579687,0.10267857142857144,0.00397047817047817,0.003,0.05422535211267606,0.004857142857142858,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.0048206654991243434,0.22053571428571428,0.04622065727699532,0.0046,0.19250000000000006,0.008961538461538463,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655903,1.7642292967962916,2.187641690281712,0.5140224988626496,34.14313058727919,0.354843269821758,8.628204438064477,1.1253023673286213,3.8081430026859313,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14118912,,30621696,9617408,43048960,3051520,8208384,82530.72738263148,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,1.2,149.867,19.933,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004375,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.0460046728971963,0.0046,0.19250000000000006,0.008952380952380956,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655904,1.741025012928333,2.187641690281712,0.5140224988626496,34.14313058727919,0.354843269821758,8.628204438064477,1.1253023673286213,3.8081430026859313,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14118912,,30621696,9617408,43048960,3051520,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,1.2,149.867,19.933,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004375,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.0460046728971963,0.0046,0.19250000000000006,0.008952380952380956,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655905,1.741025012928333,2.187641690281712,0.5140224988626496,34.14313058727919,0.354843269821758,8.406304159445403,1.1253023673286213,3.8081430026859313,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14192640,,30621696,9617408,43048960,3051520,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,0.933,149.867,19.933,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004235294117647058,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.046004672897196314,0.0046,0.19250000000000006,0.009078947368421053,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655906,1.741025012928333,2.187641690281712,0.5140224988626496,34.576757363092504,0.340929374665318,8.406304159445403,1.1253023673286213,3.8081430026859313,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14192640,,30621696,9617408,43048960,3051520,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,0.933,149.867,19.933,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004235294117647058,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.046004672897196314,0.0046,0.19250000000000006,0.009078947368421053,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655907,1.741025012928333,2.187641690281712,0.5140224988626496,34.576757363092504,0.340929374665318,8.406304159445403,1.1253023673286213,3.8081430026859313,3.014031743483757,0.30802436132871525,0.3201005993563182,97599488,42139648,9842688,42323968,43061248,14192640,,30621696,9617408,43048960,3051520,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,0.933,149.867,19.933,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004235294117647058,0.0017852096090438065,0.0074251152073732726,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.046004672897196314,0.0046,0.19250000000000006,0.009078947368421053,0.00437814413565709,0.009494239631336405,0.004608963585434174
1705655908,1.741025012928333,2.187641690281712,0.5140224988626496,34.576757363092504,0.340929374665318,8.406304159445403,1.1253023673286213,3.746950673675029,3.014031743483757,0.30802436132871525,0.3138745748737503,97599488,42139648,9842688,42323968,43061248,14192640,,30621696,9617408,43048960,3051520,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,0.933,143.333,19.2,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004235294117647058,0.0018576779026217227,0.007447613504074505,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.046004672897196314,0.0046,0.19250000000000006,0.009078947368421053,0.004391011235955057,0.009512805587892898,0.004608963585434174
1705655909,1.741025012928333,2.187641690281712,0.5140224988626496,33.7148597511021,0.340929374665318,8.406304159445403,1.1253023673286213,3.746950673675029,3.014031743483757,0.30802436132871525,0.3138745748737503,97599488,42139648,9842688,42688512,43061248,14192640,,30621696,9617408,43048960,3051520,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.133,24.733,1,71,1,12.4,13.267,0.933,143.333,19.2,7.133,,0,0.00303003003003003,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004235294117647058,0.0018576779026217227,0.007447613504074505,0.0029103641456582636,0.004654054054054054,0.004817322834645669,0.217,0.046004672897196314,0.0046,0.19250000000000006,0.009078947368421053,0.004391011235955057,0.009512805587892898,0.004608963585434174
1705655910,1.741025012928333,2.187641690281712,0.5140224988626496,33.7148597511021,0.340929374665318,8.406304159445403,1.1253023673286213,3.746950673675029,3.014031743483757,0.308311887422658,0.3138745748737503,97599488,42139648,9842688,42688512,43061248,14192640,,30621696,9617408,43048960,2924544,8208384,66889.85057565117,0,0,0,0,0,0,0,0,4,4,9,3,3,19,,3,3,4,4,2,15.6,24.733,1,71,1,12.4,13.267,0.933,143.333,19.2,7.133,,0,0.0030298953662182366,0.0031207349081364827,0.09456521739130436,0.003965545869655459,0.003,0.05422535211267606,0.004235294117647058,0.0018576779026217227,0.007447613504074505,0.0029103641456582636,0.004653811659192826,0.004817322834645669,0.217,0.046004672897196314,0.0046,0.19250000000000006,0.009078947368421053,0.004391011235955057,0.009512805587892898,0.004608963585434174
