time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,rabbitmq-exporter_cpu,session-db_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,rabbitmq-exporter_mem,session-db_mem,shipping_mem,user_mem,user-db_mem,carts-db_diskio,catalogue_diskio,catalogue-db_diskio,orders-db_diskio,payment_diskio,queue-master_diskio,rabbitmq_diskio,session-db_diskio,user_diskio,user-db_diskio,carts_socket,carts-db_socket,catalogue_socket,catalogue-db_socket,front-end_socket,orders_socket,orders-db_socket,payment_socket,queue-master_socket,rabbitmq_socket,rabbitmq-exporter_socket,session-db_socket,shipping_socket,user_socket,user-db_socket,carts_workload,catalogue_workload,front-end_workload,orders_workload,payment_workload,shipping_workload,user_workload,carts_error,catalogue_error,front-end_error,orders_error,payment_error,user_error,carts_latency-50,catalogue_latency-50,front-end_latency-50,orders_latency-50,payment_latency-50,shipping_latency-50,user_latency-50,carts_latency-90,catalogue_latency-90,front-end_latency-90,orders_latency-90,payment_latency-90,shipping_latency-90,user_latency-90
1705655795,1.284405739317402,49.20385508066422,0.14142487525396127,0.17730317071690724,3.4103341545069785,0.8961444459179846,0.40831982712049686,0.0746823567801312,0.1956664551271544,0.840984620823689,0.00012125534950070255,0.23709426695438002,0.22085894099628767,0.6225013945141689,0.5448258302786375,223703040,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260722688,3385315.595810925,0,0,788330.6320907617,0,23897.12412078904,0,0,0,430080.8072208427,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.4,3.333,20.2,2.267,2.067,2.333,18.6,0,0,0,0,0,0,3.888888888888889,0.003075187969924812,0.042708333333333334,1.6778846153846152,0.003,0.003,0.003294326241134752,9,0.004735338345864662,5.737804878048787,2.497115384615385,0.006277777777777778,0.0046,0.00610240963855422
1705655796,1.284405739317402,49.20385508066422,0.14142487525396127,0.17730317071690724,3.4103341545069785,0.9105513255155043,0.3608966371445144,0.0746823567801312,0.20010052091593145,0.840984620823689,0.00012125534950070255,0.23709426695438002,0.22085894099628767,0.6225013945141689,0.5315322076386161,223703040,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260722688,3385315.595810925,0,0,807808.921519709,0,24438.665185890313,0,0,0,419586.9362658153,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.4,3.333,20.2,2.267,2.067,2.333,18.6,0,0,0,0,0,0,3.888888888888889,0.003075187969924812,0.042708333333333334,1.6778846153846152,0.003,0.003,0.003294326241134752,9,0.004735338345864662,5.737804878048787,2.497115384615385,0.006277777777777778,0.0046,0.00610240963855422
1705655797,1.284405739317402,49.20385508066422,0.14142487525396127,0.17730317071690724,3.4103341545069785,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.16768749999997112,0.840984620823689,0.00010315192582024766,0.23709426695438002,0.22085894099628767,0.6225013945141689,1.0174247925883462,223703040,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260780032,3385315.595810925,0,0,953757.692399078,0,20480,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.4,3.333,20.2,2.267,2.333,2.333,18.6,0,0,0,0,0,0,3.888888888888889,0.003075187969924812,0.042708333333333334,1.6778846153846152,0.002964285714285714,0.003,0.003294326241134752,9,0.004735338345864662,5.737804878048787,2.497115384615385,0.005833333333333331,0.0046,0.00610240963855422
1705655798,1.284405739317402,49.20385508066422,0.14142487525396127,0.17730317071690724,3.4103341545069785,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.16768749999997112,0.840984620823689,0.0001011310033285693,0.23709426695438002,0.22085894099628767,0.6225013945141689,1.0174247925883462,223703040,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260780032,3385315.595810925,0,0,953757.692399078,0,20480,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.2,3.333,20.2,2.067,2.133,2.133,18.4,0,0,0,0,0,0,3.774271844660194,0.003075187969924812,0.042708333333333334,1.375,0.003,0.003,0.0032634315424610056,8.97282608695652,0.004735338345864662,5.737804878048787,2.325,0.0059999999999999975,0.0046,0.005703947368421057
1705655799,1.1178575606588586,49.20385508066422,0.14142487525396127,0.17730317071690724,3.4103341545069785,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.16768749999997112,0.840984620823689,0.00013755326508023134,0.23709426695438002,0.22085894099628767,0.6225013945141689,1.0174247925883462,223703040,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260780032,3385315.595810925,0,0,953757.692399078,0,20480,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.2,3.333,20.2,2.067,2.133,2.133,18.4,0,0,0,0,0,0,3.774271844660194,0.003075187969924812,0.042708333333333334,1.375,0.003,0.003,0.0032634315424610056,8.97282608695652,0.004735338345864662,5.737804878048787,2.325,0.0059999999999999975,0.0046,0.005703947368421057
1705655800,1.2298696610428523,49.20385508066422,0.14142487525396127,0.17730317071690724,2.862890264354746,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.16768749999997112,0.840984620823689,0.0001347862479247252,0.23709426695438002,0.22085894099628767,0.6225013945141689,1.0174247925883462,223711232,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260780032,3385315.595810925,0,0,953757.692399078,0,20480,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.2,3.333,20.2,2.067,2.133,2.133,18.4,0,0,0,0,0,0,3.774271844660194,0.003075187969924812,0.042708333333333334,1.375,0.003,0.003,0.0032634315424610056,8.97282608695652,0.004735338345864662,5.737804878048787,2.325,0.0059999999999999975,0.0046,0.005703947368421057
1705655801,1.2298696610428523,49.20385508066422,0.14142487525396127,0.17225259133131962,2.8060513617796294,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.16768749999997112,0.840984620823689,0.00013201923076921912,0.23709426695438002,0.19325385290452318,0.6225013945141689,1.0174247925883462,223711232,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260780032,3385315.595810925,0,0,953757.692399078,0,20480,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.2,3.333,20.2,2.067,2.133,2.133,18.4,0,0,0,0,0,0,3.774271844660194,0.003075187969924812,0.042708333333333334,1.375,0.003,0.003,0.0032634315424610056,8.97282608695652,0.004735338345864662,5.737804878048787,2.325,0.0059999999999999975,0.0046,0.005703947368421057
1705655802,1.2298696610428523,49.20385508066422,0.14142487525396127,0.17225259133131962,2.7492124592045135,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.16768749999997112,0.840984620823689,0.00012925221361371298,0.23709426695438002,0.2257118428893536,0.6225013945141689,1.0174247925883462,223711232,158887936,6520832,432435200,99512320,330129408,140775424,4485120,268189696,97394688,4575232,2891776,306507776,8560640,260780032,3385315.595810925,0,0,953757.692399078,0,20480,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,7.2,3.333,20.2,2.067,2.133,2.133,18.4,0,0,0,0,0,0,3.774271844660194,0.003075187969924812,0.042708333333333334,1.375,0.003,0.003,0.0032634315424610056,8.97282608695652,0.004735338345864662,5.737804878048787,2.325,0.0059999999999999975,0.0046,0.005703947368421057
1705655803,1.2298696610428523,49.20385508066422,0.1477515907717249,0.17225259133131962,2.692373556629397,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.27464420305915244,0.840984620823689,0.00012648519645820687,0.23604825217927058,0.2257118428893536,0.6279690794097287,1.0174247925883462,223711232,158887936,6529024,432435200,99512320,330129408,140775424,4485120,268193792,97394688,4575232,2891776,306507776,8597504,260780032,3385315.595810925,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,6.4,3.333,20.2,2.067,2.133,1.733,18.4,0,0,0,0,0,0,3.068181818181818,0.003075187969924812,0.042708333333333334,1.375,0.003,0.003,0.0032634315424610056,8.661971830985916,0.004735338345864662,5.737804878048787,2.325,0.0059999999999999975,0.0046,0.005703947368421057
1705655804,1.2298696610428523,49.20385508066422,0.1477515907717249,0.17225259133131962,2.635534654054281,0.9105513255155043,0.4261006961769999,0.0746823567801312,0.27464420305915244,0.840984620823689,0.00012371817930270076,0.23604825217927058,0.2257118428893536,0.6279690794097287,1.0174247925883462,223711232,158887936,6529024,432435200,99512320,330129408,140775424,4485120,268193792,97394688,4575232,2891776,306507776,8597504,260780032,3385315.595810925,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,32,25,6,7,3,11,1,3,6,28,13,6.133,3.533,21.067,1.8,2.133,1.733,17.067,0,0,0,0,0,0,2.391566265060241,0.003028776978417266,0.04060880829015544,1.01875,0.0030000000000000005,0.003,0.0032504347826086957,8.019607843137258,0.004651798561151079,4.6441176470588195,2.20375,0.006000000000000001,0.0046,0.005506944444444451
1705655805,1.2298696610428523,44.99558550530918,0.1477515907717249,0.17225259133131962,3.383161924780421,0.9105513255155043,0.4261006961769999,0.07681286951744434,0.27464420305915244,0.840984620823689,0.00012095116214719464,0.23604825217927058,0.2257118428893536,0.6279690794097287,1.0174247925883462,223711232,158920704,6529024,432435200,103804928,330129408,140775424,4485120,268193792,97394688,4575232,2891776,306507776,8597504,260780032,3071923.962278161,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,28,25,6,7,3,11,1,3,6,28,13,6.133,3.533,21.067,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.003028776978417266,0.04060880829015544,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.004651798561151079,4.6441176470588195,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655806,1.2298696610428523,44.99558550530918,0.1477515907717249,0.17225259133131962,3.383161924780421,0.9105513255155043,0.4261006961769999,0.07681286951744434,0.27464420305915244,0.840984620823689,0.00011818414499168852,0.23561962947497755,0.2257118428893536,0.6279690794097287,1.0174247925883462,223711232,158920704,6529024,432435200,103804928,330129408,140775424,4485120,268193792,97394688,4575232,2891776,306507776,8597504,260780032,3071923.962278161,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,28,25,6,7,3,11,1,3,6,28,13,6.133,3.533,21.067,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.003028776978417266,0.04060880829015544,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.004651798561151079,4.6441176470588195,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655807,1.0642028681236309,44.99558550530918,0.1498769839355722,0.17225259133131962,3.38316192478042,0.8915187265918487,0.4261006961769999,0.07681286951744434,0.27464420305915244,0.840984620823689,0.00011541712783618238,0.23561962947497755,0.2257118428893536,0.6279690794097287,1.0174247925883462,223711232,158920704,6529024,432435200,103804928,330113024,140775424,4485120,268193792,97394688,4575232,2891776,306507776,8597504,260780032,3071923.962278161,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.133,3.6,21.067,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.0030279720279720278,0.04060880829015544,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.00465034965034965,4.6441176470588195,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655808,1.2290214759449352,44.99558550530918,0.1498769839355722,0.17225259133131962,3.38316192478042,0.8915187265918487,0.4261006961769999,0.07681286951744434,0.27464420305915244,0.840984620823689,0.00011265011068067625,0.23561962947497755,0.2257118428893536,0.6279690794097287,1.0174247925883462,223711232,158920704,6529024,432435200,103804928,330113024,140775424,4485120,268193792,97394688,4575232,2891776,306507776,8597504,260780032,3071923.962278161,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.133,3.6,21.6,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.0030279720279720278,0.039665841584158416,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.00465034965034965,3.8700000000000054,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655809,1.2290214759449352,44.99558550530918,0.1498769839355722,0.14056170312200955,3.38316192478042,0.8915187265918487,0.4261006961769999,0.07486213145743066,0.27464420305915244,0.8454252104284031,0.00010988309352517016,0.23561962947497755,0.19595863315514725,0.6279690794097287,1.0174247925883462,223711232,158920704,6529024,432435200,103804928,330113024,140775424,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260780032,3071923.962278161,0,0,953757.692399078,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.133,3.6,21.6,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.0030279720279720278,0.039665841584158416,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.00465034965034965,3.8700000000000054,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655810,1.2290214759449352,44.99558550530918,0.1498769839355722,0.1376908265998209,3.38316192478042,0.8915187265918487,0.3642983410356609,0.07486213145743066,0.27464420305915244,0.8400004157398586,0.00010711607636966402,0.23561962947497755,0.19219676910699138,0.6279690794097287,1.0174247925883462,223711232,158920704,6529024,432435200,103804928,330113024,140775424,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260780032,3071923.962278161,0,0,815423.0870973617,0,18160.053203280866,0,0,0,3199929.5790145462,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.133,3.6,21.6,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.0030279720279720278,0.039665841584158416,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.00465034965034965,3.8700000000000054,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655811,1.2290214759449352,42.70587434669031,0.1498769839355722,0.1348199500776322,3.3540480863591675,0.8915187265918487,0.3571966627660441,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23561962947497755,0.18843490505883545,0.6279690794097287,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140775424,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,799527.125557377,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.133,3.6,21.6,1.8,2.133,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.0030279720279720278,0.039665841584158416,1.01875,0.0030000000000000005,0.003,0.0032350877192982457,8.019607843137258,0.00465034965034965,3.8700000000000054,2.20375,0.006000000000000001,0.0046,0.005246268656716426
1705655812,1.2290214759449352,42.70587434669031,0.1498769839355722,0.18041386984454086,3.3540480863591675,0.8915187265918487,0.3500949844964275,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23561962947497755,0.1846730410106796,0.6279690794097287,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140775424,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,783631.1640173926,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.133,3.6,21.6,1.8,1.733,1.733,13.733,0,0,0,0,0,0,2.391566265060241,0.0030279720279720278,0.039665841584158416,1.01875,0.0028666666666666667,0.003,0.0032350877192982457,8.019607843137258,0.00465034965034965,3.8700000000000054,2.20375,0.005800000000000004,0.0046,0.005246268656716426
1705655813,1.2290214759449352,42.70587434669031,0.1498769839355722,0.18041386984454086,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23561962947497755,0.1809111769625237,0.6279690794097287,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,902256.355301542,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.067,3.6,21.6,1.733,1.667,1.667,13.533,0,0,0,0,0,0,2.33,0.0030279720279720278,0.039665841584158416,0.7826086956521738,0.0028769230769230773,0.003,0.0032664359861591698,7.970588235294119,0.00465034965034965,3.8700000000000054,2.10625,0.005550000000000001,0.0046,0.0057467532467532535
1705655814,1.0591638800722565,42.70587434669031,0.1498769839355722,0.18041386984454086,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23561962947497755,0.1771493129143678,0.6279690794097287,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,902256.355301542,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.067,3.6,21.6,1.733,1.667,1.667,13.533,0,0,0,0,0,0,2.33,0.0030279720279720278,0.039665841584158416,0.7826086956521738,0.0028769230769230773,0.003,0.0032664359861591698,7.970588235294119,0.00465034965034965,3.8700000000000054,2.10625,0.005550000000000001,0.0046,0.0057467532467532535
1705655815,1.0386801888065076,42.70587434669031,0.15764024665359253,0.18041386984454086,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23561962947497755,0.21834686725362112,0.6279690794097287,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,902256.355301542,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.067,3.6,21.6,1.733,1.667,1.667,13.533,0,0,0,0,0,0,2.33,0.0030279720279720278,0.039665841584158416,0.7826086956521738,0.0028769230769230773,0.003,0.0032664359861591698,7.970588235294119,0.00465034965034965,3.8700000000000054,2.10625,0.005550000000000001,0.0046,0.0057467532467532535
1705655816,1.0181964975407587,42.70587434669031,0.15764024665359253,0.18041386984454086,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23561962947497755,0.21834686725362112,0.49129988585083606,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,902256.355301542,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.067,3.6,21.6,1.733,1.667,1.667,13.533,0,0,0,0,0,0,2.33,0.0030279720279720278,0.039665841584158416,0.7826086956521738,0.0028769230769230773,0.003,0.0032664359861591698,7.970588235294119,0.00465034965034965,3.8700000000000054,2.10625,0.005550000000000001,0.0046,0.0057467532467532535
1705655817,0.9977128062750097,42.70587434669031,0.15764024665359253,0.19111356008614253,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.07486213145743066,0.27464420305915244,0.8400004157398586,0,0.23902685241267035,0.23441460245789073,0.5031398638204911,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,902256.355301542,0,18160.053203280866,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.067,3.6,21.6,1.733,1.667,1.667,13.533,0,0,0,0,0,0,2.33,0.0030279720279720278,0.039665841584158416,0.7826086956521738,0.0028769230769230773,0.003,0.0032664359861591698,7.970588235294119,0.00465034965034965,3.8700000000000054,2.10625,0.005550000000000001,0.0046,0.0057467532467532535
1705655818,0.9772291150092609,42.70587434669031,0.15764024665359253,0.19111356008614253,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.06744838435587504,0.29669762983041625,0.8400004157398586,0,0.23902685241267035,0.23441460245789073,0.5149798417901462,1.0648495238977136,223711232,158920704,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97419264,4575232,2891776,306507776,8597504,260837376,3422996.5156794423,0,0,902256.355301542,0,27080.096525734683,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,6.6,3.6,21.6,1.733,1.667,1.733,13.533,0,0,0,0,0,0,1.6187499999999997,0.0030279720279720278,0.039665841584158416,0.7826086956521738,0.0028769230769230773,0.003,0.0032664359861591698,6.235294117647058,0.00465034965034965,3.8700000000000054,2.10625,0.005550000000000001,0.0046,0.0057467532467532535
1705655819,0.9567454237435118,43.94138554097176,0.15764024665359253,0.19111356008614253,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.08078940871501442,0.2514401151201591,0.8341150480073877,0,0.24358320510001458,0.23441460245789073,0.5268198197598013,1.0648495238977136,223711232,158961664,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97427456,4575232,2891776,306507776,8597504,260837376,3245048.9446617556,0,0,902256.355301542,0,22949.366301940434,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,7.067,3.6,22.133,1.667,1.667,1.733,14.6,0,0,0,0,0,0,1.1835106382978724,0.0030405405405405407,0.039033018867924534,0.6346153846153847,0.0028769230769230764,0.003,0.003265339966832504,4.436274509803922,0.004672972972972973,2.5847457627118775,1.9625000000000004,0.005550000000000002,0.0046,0.005731250000000005
1705655820,0.936261732477763,43.94138554097176,0.15764024665359253,0.19111356008614253,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.08078940871501442,0.24649515462298552,0.8341150480073877,0,0.24358320510001458,0.23441460245789073,0.5386597977294563,1.0648495238977136,223711232,158961664,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97427456,4575232,2891776,306507776,8597504,260837376,3245048.9446617556,0,0,902256.355301542,0,22498.031359844852,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,7.067,3.6,22.133,1.667,1.667,1.733,16.067,0,0,0,0,0,0,1.1835106382978724,0.0030405405405405407,0.039033018867924534,0.6346153846153847,0.0028769230769230764,0.003,0.003248833592534992,4.436274509803922,0.004672972972972973,2.5847457627118775,1.9625000000000004,0.005550000000000002,0.0046,0.005481249999999996
1705655821,0.9157780412120141,43.94138554097176,0.15764024665359253,0.19111356008614253,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.08078940871501442,0.24155019412581197,0.7144419658864134,0,0.24358320510001458,0.23441460245789073,0.5440596453355484,1.0648495238977136,223711232,158961664,6529024,432435200,103804928,330113024,140779520,4481024,268193792,97427456,4575232,2891776,306507776,8581120,260837376,3245048.9446617556,0,0,902256.355301542,0,22046.696417749277,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,7.067,3.6,22.133,1.667,1.667,1.733,16.067,0,0,0,0,0,0,1.1835106382978724,0.0030405405405405407,0.039033018867924534,0.6346153846153847,0.0028769230769230764,0.003,0.003248833592534992,4.436274509803922,0.004672972972972973,2.5847457627118775,1.9625000000000004,0.005550000000000002,0.0046,0.005481249999999996
1705655822,0.8832654431942182,43.94138554097176,0.11284423074853384,0.19111356008614253,3.3540480863591684,0.9749398349761856,0.4187215971106304,0.08078940871501442,0.2788240504036058,0.7286563219782206,0,0.24358320510001458,0.23441460245789073,0.5558102667183747,1.0648495238977136,223711232,158961664,6529024,432435200,103804928,330113024,140779520,4481024,268189696,97427456,4575232,2891776,306507776,8581120,260837376,3245048.9446617556,0,0,902256.355301542,0,32979.72986573804,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,7.067,3.8,22.133,1.667,1.667,1.733,16.067,0,0,0,0,0,0,1.1835106382978724,0.0030392156862745095,0.039033018867924534,0.6346153846153847,0.0028769230769230764,0.003,0.003248833592534992,4.436274509803922,0.004670588235294117,2.5847457627118775,1.9625000000000004,0.005550000000000002,0.0046,0.005481249999999996
1705655823,0.8632070701321656,43.94138554097176,0.11578686741142456,0.19494028100719069,3.3540480863591684,0.9749398349761856,0.3888550071511828,0.08078940871501442,0.2788240504036058,0.8528613655084321,0,0.24358320510001458,0.23441460245789073,0.567560888101201,1.0648495238977136,223711232,158961664,6529024,432435200,103804928,330113024,140779520,4481024,268189696,97427456,4575232,2891776,306507776,8581120,260837376,3245048.9446617556,0,0,652141.2958415414,0,32979.72986573804,0,0,0,3492176.169404351,51,28,7,4,28,20,6,7,3,11,1,3,6,28,13,7.067,3.8,22.4,1.667,1.667,1.733,16.067,0,0,0,0,0,0,1.1835106382978724,0.0030392156862745095,0.03896713615023475,0.6346153846153847,0.0028769230769230764,0.003,0.003248833592534992,4.436274509803922,0.004670588235294117,2.015384615384616,1.9625000000000004,0.005550000000000002,0.0046,0.005481249999999996
1705655824,0.8431486970701131,43.94138554097176,0.11872950407431529,0.19494028100719069,3.4940604963046162,0.9072241979419218,0.3854454967346709,0.08078940871501442,0.2788240504036058,0.8528613655084321,0,0.24358320510001458,0.23441460245789073,0.705037282969577,1.0648495238977136,223711232,158961664,6529024,432435200,108257280,330153984,140787712,4481024,268189696,97427456,4575232,2891776,306507776,8581120,260837376,3245048.9446617556,0,0,627891.0564666849,0,32979.72986573804,0,0,0,3492176.169404351,51,28,7,4,34,21,6,7,3,11,1,3,6,28,13,7.067,3.8,22.4,1.667,1.667,1.733,16.067,0,0,0,0,0,0,1.1835106382978724,0.0030392156862745095,0.03896713615023475,0.6346153846153847,0.0028769230769230764,0.003,0.003248833592534992,4.436274509803922,0.004670588235294117,2.015384615384616,1.9625000000000004,0.005550000000000002,0.0046,0.005481249999999996
1705655825,0.8230903240080606,43.94138554097176,0.12167214073720602,0.19494028100719069,3.4940604963046162,0.9072241979419218,0.3854454967346709,0.08078940871501442,0.2788240504036058,0.8528613655084321,0,0.24358320510001458,0.23441460245789073,0.705037282969577,1.0648495238977136,223711232,158961664,6529024,432435200,108257280,330153984,140787712,4481024,268189696,97427456,4575232,2891776,306507776,8581120,260837376,3245048.9446617556,0,0,627891.0564666849,0,32979.72986573804,0,0,0,3492176.169404351,51,28,7,4,34,21,6,7,3,11,1,3,6,28,13,7.067,3.8,22.4,1.667,1.667,1.733,16.067,0,0,0,0,0,0,1.1835106382978724,0.0030392156862745095,0.03896713615023475,0.6346153846153847,0.0028769230769230764,0.003,0.003248833592534992,4.436274509803922,0.004670588235294117,2.015384615384616,1.9625000000000004,0.005550000000000002,0.0046,0.005481249999999996
